,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AGTRAP,0.009411791812707097,0.03783670721434582,-0.03312549686259529,0.057275223809517696,0.03820548071645829,0.0167983961646313,0.10400085946124948,0.009290700676149658,0.0178422991696337,-0.01954545900400066,0.06158530107153932,-0.05197922167266352,0.02564525695638994,-0.0023360154267492695,0.006884697843183501,0.0009029466786973867,-0.02947695803221172,0.0571826415578431,-0.050767100399363045,-0.06145241558107703
LAMC1,0.05072830882253716,0.06546575442654144,0.008669828022143918,0.03540013155937017,0.02206483262136722,-0.019393221553668332,0.1190300279530519,-0.05017290874630897,0.03036934123317582,-0.018806311728619195,0.012786343330317881,-0.035719957043096356,0.007907025523897304,0.048187927792287866,0.024785061339031772,-0.03962390027230555,-0.008671150609221951,0.012939835540259922,-0.05808290950253685,0.07640301455130412
COL6A3,0.06045050670267715,0.000988113311148566,-0.013197661643206056,-0.022540170123416102,-0.021187173541936027,0.00841168222432033,-0.058491695500917054,-0.03854199194237466,0.06035138790666832,-0.04219760350586925,0.013648590784895663,-0.044400677677110964,0.017961835508697975,0.0004114897970304349,0.047090547599380216,-0.021064691395027712,-0.06020204843287225,-0.007626771620003777,-0.10670879061202894,0.058052905877892864
FN1,0.07123058880777541,0.02237075046662243,-0.025138086791267566,-0.013795382438874378,-0.033186267220731695,-0.03002628957050928,0.11565748436757514,0.018540714640795927,0.051202487122358455,-0.032191101869991176,0.0043394082019675775,-0.10310573317442227,0.03655101223437155,0.014425275711176645,0.11914837548227643,-0.0033227486924861474,-0.04346368546250832,-0.07187691232155914,-0.102279490773254,-0.02746711507129189
MIF,0.04229208206351769,0.0005760095417396865,-0.08328328057090811,-0.008876606439293134,-0.0328881870001243,0.03708781624576496,0.0204774578199088,-0.026025399193416544,-0.029194985814859457,0.02482728616016325,-0.05418720258132172,0.030559978455911352,0.03766101168004023,0.09957171263681211,-0.011674343916071696,0.038595020112320175,-0.059598866482061356,0.058499803586218646,-0.04141855734349543,0.0695966785745765
JAG1,0.0251271912782207,0.024064248093027565,0.08706413682717948,-0.012689914819104526,-0.00807843026916943,-0.007080226529420215,0.12333290098616646,-0.03158845612088094,0.017438982227171673,-0.03277386237583813,0.039061415262566776,-0.0749327273663888,0.06348737173405783,-0.02507375551707416,0.002942379808514325,0.0024886549630697757,0.038067178586405966,-0.05092059638763257,-0.11532766927297837,-0.04262453729811486
NID2,0.018600376733640157,-0.0467074817981614,0.022201739557799176,-0.04753013563743933,0.005824637153290458,-0.04563624357334935,0.024149715974053697,-0.012771095195314022,0.05844812632674987,-0.04980978022845825,-0.0406825282693077,-0.022520721467188993,-0.0007677697538679565,-0.0340802496138675,0.04431380096005475,-0.015622779205719823,0.04019229160102547,0.031219248942539413,-0.015527422867759596,-0.02197085591043142
EFNB1,-0.012598674909582205,0.07043209191562841,0.073397260154066,-0.0161875608280507,0.038846932801936435,0.04964612601161229,0.08944420028831336,-0.012359767038894258,-0.0304869067993418,-0.004106811525909861,0.030253254190850933,0.012974612520098251,0.1067395436279161,0.04369912125310448,-0.015704924755738172,-0.0031774640133554483,-0.009384728416673047,0.08265795827427552,-0.007397634718401667,0.15356071171163269
COL4A2,0.04284765989070916,0.06063606487476577,0.06447658506999875,0.01877396085633539,-0.034043716565722484,-0.017696106282610733,0.0722504501958014,-0.02443347235132374,-0.03123543844019145,-0.043381358017127496,0.06865678701804274,-0.07659430173934027,0.05515758695949542,-0.005769952018854599,0.09697149846505027,-0.014618374852660416,0.02300469673978965,-0.032342790499713434,0.01789775639998595,-0.020111224998264104
SPP1,-0.024114960474543562,-0.029517445932052123,-0.09047951010991019,-0.013512040162011558,-0.013347563230113706,0.024859425023981044,0.061163722641921346,-0.02934187513828392,-0.01998872582798196,0.023551340265734102,0.05227296817221195,0.02425254274470645,-0.09275672573945112,0.05849233540071486,-0.1134242073273758,-0.07387598768607477,0.080242644776085,-0.15777023185626785,-0.18922787299198784,-0.12518943645680874
PODXL2,0.07764013826757073,0.044812322323957064,0.06785290339446495,0.006923022512550462,0.0032024918578957757,0.03206914474151751,0.0641152214947151,0.009698431790430838,-0.012525111847040468,0.021211480975449545,-0.005082514128818404,-0.014974955642603394,0.06554057062644379,-0.008769251376914249,0.05793429143899888,0.044087710747507315,0.16449786011042805,0.11980926661213913,-0.01801679730363823,0.030989738198308442
IFNE,,,,,,,,,0.02855464508667624,,,,,,,,,,,
FGF9,-0.02146869152457528,0.025555339060261507,0.06455979686470692,0.00027774249587929296,-0.00850510204215033,-0.0050098815741317654,-0.039682765020063904,-0.022801676228332707,0.01761781946072278,0.019077829151738748,0.02752877726734219,,,0.08587954874807743,,0.06767136100243737,,0.02677024609082616,-0.010896754331183724,0.18438815172879203
ITIH2,0.04928392555556405,-0.028627419383991905,-0.008191268030724001,,-0.0053199277852869886,-0.022039645276681025,-0.025619611677355783,,0.048643461779964,0.017517145945024615,0.08593414171897125,-0.012396910634570258,-0.07589127681340982,-0.01248360647174026,0.02689568488401979,-0.006965845774646452,-0.03539601985661769,0.031083750669247765,0.002826950240755256,
ADAM10,-0.03193980761195133,-0.018318760287341057,0.04575972869842805,-0.0007980897835545839,0.013755781086968764,0.007085871032529076,0.051216590637612615,-0.02869686623048413,0.0045460606802158665,0.086531716274196,0.02453791637754527,0.01421489321769939,0.026460595340451323,-0.03715203839447634,0.018499977802366726,-0.007505318840673985,0.07844155429461876,-0.08675196089432179,-0.05394205353691755,-0.02436763857587126
CFH,-0.05482746418583463,-0.04155195993641726,0.03737440573150961,-0.03876440267675862,0.059212730586565857,0.00016654132270270018,0.09961101473721776,-0.0271186524445013,0.05089883342813247,0.018139790422385886,0.0259630941500861,-0.046389474065996264,0.04514270134752294,0.016805079673439166,0.020791607384303017,0.018976772844310996,-0.05640082468424027,0.008765990162487369,0.03941298086900185,-0.027427387272986044
COL4A5,0.0037231665310357423,0.03165734170571263,0.07276162198426886,0.010553587010477261,0.03293839741198384,0.03818405536984315,0.06764369806963562,0.011777111652716539,-0.05929516310616159,0.07709268727954172,0.033378880885338545,-0.00011660005443679791,0.08940271392387336,0.04385098296467797,0.014777786190742232,0.0030224250149510743,-0.09184777341941554,0.06969608887038276,-0.047342695069967085,0.013808492703793522
LTBP3,-0.029287239576499983,0.05383562179804187,0.01559522342734118,-0.011317460931896988,-0.04848499210697466,-0.011258024176943932,0.06492533235879075,-0.04666119032586853,0.053366075723762806,0.03230346202877424,0.012096464544299738,0.027864377618113147,-0.03784042159716915,0.005635392022184643,0.0470833511520711,-0.058263796814119764,-0.0571636010752282,0.0013528069039605226,-0.061197488644253666,0.06833400657583241
GNB3,0.009112558504650937,0.09170824674811014,0.03522990373773411,0.023254754797701154,0.010503234660073201,-0.008418356178864564,0.02490810371025409,-0.046126520836953434,0.021019887425620568,-0.014656584569882825,-0.0010733821010355895,0.04976546711842016,0.10085840626713911,-0.01845057596309449,0.08695996387450394,0.02447273109156919,,0.06319706086936001,0.0019221029290939068,
COL6A2,0.001439175928374781,0.01159615934836798,-0.009756352175300558,-5.846991039666985e-05,-0.055394091991160126,0.035399216056697984,0.05797167404414301,-0.07567436808052859,0.036657796814398125,-0.07431348496387948,0.0015672325875249577,-0.05185952584756616,0.03077390279924861,0.05259570434201384,0.033969930199932906,-0.05510266018016115,-0.0006888284080332332,-0.05818877603713066,-0.06735768660028461,0.12387024222039925
PLG,,,,,,,,,,,0.07145730767125272,,,,,,,,,
GDF9,-0.0024224185463436717,-0.05228361611338527,-0.020742946025135274,-0.01437109819410761,-0.026675058371094486,0.04097367240090482,0.07932977455554202,0.06089078124913543,-0.04013498945443244,,0.05748104023052182,-0.037266719769718744,0.0658470468049971,0.13603954647741104,0.03409473732356697,-0.0397081078813222,,0.10016548918107279,-0.05856972117874935,-0.033616281783705335
NCAM1,0.009517086245079768,0.12130037932770521,0.08755361448421663,-0.014231933696694924,0.028242537649061417,0.07089213369843306,-0.03914640410640297,-0.0009952897121906917,0.006827262938818612,0.08690764958162439,0.019278303859585753,0.15493807027649278,-0.005551652450064346,-0.027147350269953734,0.00463729026740629,-0.0011524647810641194,0.006758450005126444,0.0419992745954362,0.0397613997044076,-0.09138442600244294
APOC2,-0.027266734245234635,-0.027140693639758087,0.014337122830857156,0.0001266041289020847,0.059051195162361896,0.03390726153881386,0.021938568469349072,-2.6590615694390895e-05,-0.03226846228407645,-0.039779193513297936,0.057511128829073506,-0.054059634462015276,0.15329505455357612,-0.05622873245275253,-0.05876956035165418,-0.03790577317001862,0.007940374535554396,0.08216165742972398,-0.019344788550990036,0.014427752106315849
BST2,0.008580733288698175,0.09000503529564605,0.0320829277819192,-0.0024761937769940947,0.05534816262805767,0.011782408122005974,0.10695946658276133,-0.010835196424774039,0.02382733223862939,-0.06096847555790486,0.0682289165924473,0.03156913589560021,0.10857818199595422,-0.044993272084196526,0.08449916736096243,0.022046622882646954,-0.04731579146661221,0.016630078063164237,-0.008301514736254697,0.11963134551661693
COL5A1,0.05523977764660802,0.12830218944983973,-0.021149415750772334,0.048162915304226776,0.006980945355002082,-0.04812964577113686,0.05562303038743619,-0.0224621791540076,0.010415935928958635,-0.013429174381040953,0.049111145472741764,-0.013894462183868288,0.04745583233754595,0.04195692945953495,0.034909459960546785,-0.038876024790472974,-0.042788810269566775,-0.03282019357388617,-0.07829932767389731,0.06534564041556871
CALM3,0.00485037772215487,0.0191315520465332,0.11605492243033919,-0.015400673301290423,0.015787738445270833,-0.020823841293143533,-0.09047938967753487,0.09842124315232816,-0.08011731482472698,0.024065801202985838,-0.022423781365077788,-0.025922440742112092,0.06398432288538511,-0.01142884263181824,-0.0135089557158468,-0.011408067795249046,0.02701209137723365,0.004949911026530515,0.07661368610604653,0.14610749725228647
THBS2,0.0033194625139232035,0.07265201001706044,-0.04775061278970809,0.006399064400431163,0.025988598639473826,-0.025949048072466657,0.04286590053229312,-0.009577457890349753,-0.010748727688878808,0.03668085918126423,0.0431621694786978,-0.061846507552087635,0.04312893058649117,0.06897456138537819,0.008967038130271845,-0.06971780456158576,0.041997800669752394,-0.01706724912465233,-0.09494451336551674,0.010047156416348929
SERPINE2,-0.003460782403875019,-0.011742832362053392,0.038106735326865954,-0.027162952989807615,0.04147549220391389,0.0011085528363870734,0.029946860006944607,0.00911339760288241,-0.029684699362700254,-0.0258789410612706,0.07883057882111709,0.08657907300860342,0.09170873425302903,-0.03019263665285643,0.05351672372868477,-0.04219587341170593,-0.027864662786814393,0.12721991234340627,0.007569065131844988,-0.02648889263492267
EFNB2,0.015051343569328999,0.1074290586584695,0.03494536485509392,0.0003179800013165987,0.0040030397157241136,0.016231084608991805,0.003550018530901887,0.03337983451952069,0.03019283311684115,-0.02442589982665196,0.09199131496997134,0.09978492643643395,0.004679839387349901,0.029974653355147807,-0.006007388994442017,0.03015795238553673,0.05712683582923408,-0.031161832167065875,-0.09313855551347935,0.07054019969259406
PROK1,,,-0.02348006096904042,0.06913073528124729,0.047594472931125474,-0.0158610529638192,,0.07407503109674905,,,,,,-0.013603779649424773,-0.034144608686157915,-0.01671196909431568,,,0.05926879114706148,
LACRT,,,,,,,,,-0.03713156027693761,,,,,,,,,,,
MMP9,0.10527791350234471,-0.0378629300159729,0.06519021698488639,-0.013472682635199951,0.004038582664764276,-0.06438279740088959,0.09744456410563854,0.021803773606247898,,-0.04522669566754422,0.026036894791665346,-0.04177938157311422,0.03346567199673671,0.04457089230210977,-0.008472434572337163,-0.052591808929538734,,-0.05344679928332365,-0.0019471812025319657,
DMP1,,,0.06892572473595403,,,,,,,,,,,,,,,,0.04924482209338134,
NPPA,-0.05177586454933683,0.03620806500147301,0.09253041753569062,0.0880808392725451,0.026650292136907307,-0.003834330745280025,0.05497306844873474,0.05880507508778013,-0.05862162534729358,-0.029993070388195466,-0.004509275166130586,-0.06251613649488758,0.1290649256224927,0.07186343511079492,-0.026896314592278866,0.08500227638716883,0.038169551844240535,0.07883046410757269,0.008319225278914849,
APOB,,,,0.03851392446486341,,-0.020878694007105427,0.1306963382160544,-0.037710958321409235,-0.03299513783257024,,,,0.028301825482382043,,-0.03746792333903136,,,-0.03222612283098424,0.061967628598161066,
C4B,,0.014215866718312138,,0.050676292496102227,0.06881778030313879,,,0.06826061930258934,,,0.036411712039610626,,,,-0.03792062610371193,-0.020630927052409497,-0.05502332955581123,-0.035684894238017836,,
NTNG2,-0.03979181102925986,-0.017896828903744992,0.03766910542521969,-0.04056768006396795,0.016761268426764973,-0.019329636607052295,0.0712426077910967,-0.027248226093250456,0.029283866886922458,0.019116295729874864,0.06980571794191733,-0.04200716632963315,-0.05044210036739481,0.06118239008015213,-0.020492611635593252,0.030345080415853206,0.03341866385381615,-0.01338845081265567,0.04905720526377833,0.12487392934490699
LAMA1,0.028419996733820146,-0.009703882836376698,0.0568389754019384,-0.021600614256642465,0.006106357357892725,0.034281419108945194,0.13286890269520993,0.013814535601413117,0.008997977301751989,0.029362495402862784,0.0027333560681336,0.02243588693880794,0.06472388308893685,-0.003336954121063502,0.03841593918247844,0.01140384099693022,,0.08154229405479611,0.02076199026306604,0.010207019192489966
UCN,-0.027853239225095725,-0.041225813130018066,-0.004065924599939825,-0.04333717771990133,0.07834996584760942,-0.015963340196668542,-0.011374549685401265,-0.023057515648723388,-0.0001316275513147364,0.009071353441374223,0.027982343532111025,0.09544422162510943,0.05361614128107007,-0.022410617979906663,0.020156556775283427,-0.01753129447082373,0.012680954189108772,0.040984970019079345,0.06421814348538343,0.02477668925462212
ARTN,,0.04438790341921907,0.00891507833993828,,-0.018149586187278632,-0.01715331960582124,-0.03056125913515229,-0.03104181385328428,,0.08788855197577368,-0.0009970231771883034,0.028253062796672977,0.024700142404688628,-0.025603899135223162,0.04012930297991494,0.0138207356131964,,-0.031254028456920505,0.055997108132119805,
PDGFD,-0.04828706885759117,0.17441817522031944,0.04837718920917173,-0.0016150922346315304,0.0031840897254278764,-0.00392447467055521,0.05251884563820381,0.017027961339919972,-0.023572483012859743,-0.02203881809823149,-0.009119742593778296,-0.022141897075587027,0.008202406365795237,-0.028308190592400386,0.027845430865320073,-0.04854074616837239,-0.041636770385120286,-0.028744892885053976,0.045353020481153784,0.07545613959492935
EDN1,0.04576232355644925,0.0036882579031082266,0.02074700175322577,0.031666184856907365,-0.004353621189399537,-0.015443118623961529,0.04355799857471853,-0.039394444387573196,0.038757591783000304,0.0010718051502583068,0.03196707936294256,0.02464332590011729,0.06024870394099787,0.04797571244322781,-0.04848364240378492,-0.0223798851017252,0.0956179494405226,0.001126388676207781,0.12195736538928632,-0.035770084036852674
ARPC5,-0.031976722175688956,-0.06653424155452974,-0.011470847078197984,0.017387418207214456,-0.061615418251977035,-0.05109933668456611,0.0546481809495513,0.03021440787744444,-0.028750410954403147,-0.023370056395567256,0.0011228743392689448,-0.0477147225676195,-0.050198138449368254,0.010750037237605047,-0.015502465262534074,-0.005765018332431913,-0.06762952712287,-0.06985189089445666,-0.07014435062422686,0.03178314468994516
