,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PLTP,-0.06433284045762037,0.047539888349773324,0.06053394266875398,0.022510062384626568,0.003456782658848569,-0.09592637040517905,0.10039937223057195,0.18948145919061718,0.0020421212341950844,0.04307240699572975,0.006955205631383015,0.05326897624071883,0.019293372783212377,-0.05185238527456141,-0.06993097523956725,0.07722643973628651,0.007552197895377393,0.034098478602420386,-0.04347378412288146,0.02861697597207626,-0.05509524426763283,0.06940768322830376,-0.058684535029430086
APOD,0.08820113690357906,-0.00662512343417487,-0.0798388216853916,0.027091015981897313,0.012855964329538956,-0.07167241230763043,-0.0655003077814595,0.022345565506266634,0.057716227957166626,0.015556719997028073,0.009575632753696894,0.058478640461198314,0.017377633075592574,0.006232167995616867,-0.06471295687022448,-0.060698475336042064,0.01127855034682457,0.014630538053514407,0.009352231711929247,-0.16307329569541718,-0.09207833678392562,-0.10642470241702445,-0.01094490783655785
B2M,0.057843567495062684,0.098993434328976,-0.0268213867219906,0.020850370518877705,0.020434703904009827,-0.029433303951502364,-0.017594657627234153,0.18169461173476398,0.026128789268141155,-0.03150995998949955,-0.011701466118660952,0.11456135396849843,-0.018197636046778518,0.06160144640645096,0.04506517398092723,0.032606422986491766,0.004035388478799332,0.08279833111197138,-0.011983751318070383,-0.03079392884522437,-0.09041754160738825,0.0948411607747497,0.0068759250257743815
OMG,0.021669070862557507,-0.01325486046784763,0.003664470379107057,-0.02721589574948891,0.0348231778276595,-0.08201783314581364,-0.06976195959192427,-0.04497423218845194,-0.005318498532085876,0.011092426030993686,0.023293207371399078,-0.021454544082418103,0.07304246074504513,0.023532776926761548,0.023137037841238564,-0.07533719835219356,0.018227768671454068,0.07019200103524496,0.07264233123489036,-0.0501989845308602,0.02454811150222689,0.026511651331406046,-0.01881371677958091
CXCL3,-0.0222467143230309,0.07095172341931065,-0.031386209355666356,-0.03206182942840779,0.0075074071765690925,0.2345024614154546,,0.01770681814040246,0.05824129551223839,-0.003451447317365792,-0.030618552826960636,0.04440012996049829,-0.02020455671038792,-0.012432380500699638,-0.03615703249174574,,-0.09098268477556105,-0.009999513925970979,0.016562970712065316,-0.037702904499042816,-0.08545173180525299,-0.016881728984708924,
CXCL10,-0.04589135979645416,0.09719182152309871,-0.053334751004221755,-0.02377683459659076,,0.06952473134174916,0.004109682768190969,0.19613207118273787,0.04876933577952019,-0.00798347569678721,-0.0216833131566324,0.02327743764650821,-0.021406339853158877,0.01710831836880266,0.025041431133094292,0.10716535720844446,-0.05253536484238733,-0.025597675934834942,-0.030760635288481473,,-0.02099804423700354,0.04769680609974477,
RSPO3,,,-0.024416278201757197,,0.05127115253969929,-0.01792012669479506,0.04296748689351273,-0.04136828742439479,-0.010887329428778571,-0.0186719992436345,-0.04671266261040249,,0.16090699551928278,,,,-0.022644136467309492,0.03799908751380233,-0.025192957230372185,0.09640121471325756,-0.020691935525286042,0.008100452417349873,0.1423061180029741
CORT,-0.027625271775616755,0.005246257432980453,0.05233086514344394,-0.003424617428756307,0.021100523045623584,-0.010095133425041829,0.014702131830059901,-0.07159708970962174,0.0161963482693398,0.017127091814427443,-0.030294537391769724,,-0.03698272061533923,,,,-0.009495641115662664,0.015868096041921572,0.04899433684263734,0.09613461809985446,,,-0.03525927397288566
NCAN,0.054907564174975394,-0.026417259134511168,-0.03485039940392741,-0.006873172231651833,0.04820806826521096,-0.11433310642764602,0.036548308033304326,0.04048494157183625,0.0073784374113340075,0.004132761542136763,0.018215868310639337,,-0.03549169390712358,-0.020805938055803323,0.01096383292986893,-0.0008229781440551823,0.05396548629247135,-0.0006157955515954817,-0.0435697091275157,0.010940265723303503,0.055420425828720934,0.0003211498613118,0.047087447273100595
PRG4,,0.00986590087740994,-0.02703172971198913,,-0.034909803074118055,-0.017686392242704137,,0.030435750431716303,-0.03348823365401895,,,,0.03229124003015019,,,,0.022603434309366628,-0.042478606773215924,-0.03382993184129252,,-0.05487578250365828,0.04299430329718886,
ZG16B,,,0.06237908353913447,-0.01876604410640803,,-0.02052722123884996,,-0.008217777818369541,0.01330984654268162,,,0.1047707191644922,,,,0.1726900450137066,,,,,0.0008680753093529847,-0.006544995133059987,
TGM2,-0.01597085591472341,0.040172982227512095,-0.01629444448862155,-0.006434411878561868,0.038159654249857636,-0.0033304417456704255,-0.019806898586467926,0.06516772809320404,-0.0017818270161042223,-0.04446649722699212,-0.02591546387953328,0.013348496235234146,0.01569265470768031,0.10451150239441435,-0.011976676846488095,0.06896791400376377,-0.04188686997830881,-0.039222040583002535,-0.02699192182686276,-0.004422838311926365,-0.007637940588950993,-0.055408694713180336,0.11030001210255934
VEGFC,-0.027625273554320717,-0.032100226536966495,-0.004566365762152653,-0.024096323304066334,0.03527898392710295,0.052359918394319756,0.023631032911307595,0.003919548817452727,0.013256761609212043,-0.012569885476185864,-0.0028783767299870268,0.04932972454721668,0.055472065085867564,0.02336012432932261,-0.058325318259589067,-0.009951253115822768,0.027180090132617525,-0.012013339477665237,-0.020797823566755434,,-0.04371217801265312,0.01567172644534644,
WNT6,,-0.04071163902662684,0.046348797794459044,0.05608163247339734,0.007812961721782119,-0.0011878691819238601,0.08118735221571483,0.0955163547702285,-0.004488514706719475,,,-0.03283861822629986,0.009355391183952231,,0.027170244937247557,0.0078270695437719,-0.04921481163349109,-0.008451375769475923,-0.018803449952829086,,-0.01050832908787674,-0.04989679174619097,
NRG4,,-0.03033975759073576,-0.016555285376092382,,0.06343254694905467,0.005169533310524658,-0.023022400955089905,0.036583927039824354,0.015888217081209077,0.01587440081819823,0.051266068521254926,,-0.017703333584705813,,,,,,0.0014434973866393587,,-0.03377781954988442,-0.041827547561969845,
PMCH,,,-0.019080857333974695,,,-0.029825190217818147,,,-0.02620443843073576,,,,,,,,-0.028438236556319184,-0.02436807666298108,-0.022337017887051502,,0.024024308007981117,0.019214285249132216,
COL9A1,-0.040609038496574164,-0.021660184525539087,0.024955311684199486,-0.020139411800448044,-0.01132371498711634,0.031617279868383204,-0.005353577941314837,0.053348415834135916,-0.023961723547896323,-0.02830680158500961,-0.021448557195477336,,0.0177848688640574,0.10901525757709762,0.017357026668765825,0.03868132822038255,0.008539673868500084,0.022790080711040234,-0.00016232206056099397,,0.027540241917631544,0.0945494423468939,-0.05372237862060223
GDF11,-0.0041218941040623985,-0.011673139788559047,-0.03335089668236856,0.018076501984485262,0.032685594683318185,-0.04031984628103203,0.026569140489472988,0.06679264270026976,0.00821822015085919,-0.004338326539248879,-0.0416153359166519,0.04417568400246212,0.013342879947648366,0.010640579515122062,0.07427271429653756,-0.06844177362831023,-0.012885273780987954,0.0006290973763359309,0.0013009266664046038,0.06848333189159221,0.014238932133451614,0.11061907939932368,0.048950053279773684
RAET1E,,,,,,,,,,,,,,,,,,,,,-0.03705402804834147,,
IL24,,,,,,,,,,,,-0.024100162521431573,,,,,-0.04388898606023165,-0.03684428965592062,,,,-0.02851509287238197,
SORBS1,0.06161492944675869,-0.04022581484828207,0.00653688627712933,0.023636921499169572,0.028571006996639316,-0.11164254946467853,0.007264558557083388,-0.0004068520193923215,-0.01110117259779684,0.011813597269988332,-0.02442301666488725,0.0006076309004786667,0.02199056923975904,0.005859988898214814,-0.09120686404658668,-0.0007619477284630053,-0.06071307309948401,-0.0038077148784933512,0.01454705979617314,-0.012124403161091462,-0.008878950423002137,0.03696997840669804,0.049701938283111695
DLL1,0.014701277322612335,0.05923132365441725,-0.029599711448943217,0.03662391541451406,-0.005862708798999353,-0.08845996967132948,0.015646981474710907,0.08668502085200347,0.008075517158263807,-0.009561989040244778,0.016579416212296832,0.004002788149495171,0.11258603189383713,0.07113275202329347,0.017722934894030633,0.007398665067512668,0.04908807803072535,0.09417861552194642,0.0022294739996504384,-0.055658453742614335,0.09168043642014737,0.023104793857400174,0.06104268169263365
TLN1,-0.01780153446272495,0.035202723444307284,0.05496924196921691,-0.018591816852592397,0.05698477715603752,-0.059559828825028645,-0.0026116414635969955,0.1339737580634383,0.00489056483635634,-0.0024817234671896957,-0.01002191939006405,0.057010002690441375,0.030482431855401292,-0.023725151240909282,0.004007170244165905,0.0030021298277158365,0.009747169520049644,0.054695998382574454,-0.018616667576479905,0.10395703170234599,-0.06083466065880876,0.014741403640747582,-0.05368757837501803
COL2A1,0.011616997306176918,-0.03105473982311756,-0.015592068538128466,,,,0.08894416128110687,0.030809125346313738,,,,,-0.020511773117480512,,,,-0.003276821151094167,0.02755341004272873,-0.03866084574119105,,-0.0057616598037680475,-0.01838241238437625,
SHH,,,,,,0.044213572934549535,-0.022238627527315785,0.0050116790959914455,0.078102597323029,-0.019958665229267442,,,-0.019576286454302493,-0.02412026619504953,0.0029435714095405047,,0.05689916888707714,-0.028784969647157755,-0.003307958972324756,,0.019910290673620927,0.039257893463069474,
PON2,-0.11792716941763663,-0.015139887201494883,-0.02956980088214532,-0.02642048806750013,0.04414292023314897,-0.12483447960887903,0.04954457722465243,0.11635518514392705,-0.007142640351241077,0.0085599826183449,-0.0871231335884963,0.10492001760016027,-0.011393498864452222,0.0840669110362462,-0.04570842017238389,-0.05950481233861571,0.03794631993546169,0.017353104630680464,-0.07692826441399021,-0.03846331313317278,0.015924336093412855,0.033778054354647265,-0.04946199130487468
ICAM5,,-0.00019964869327790543,-0.018773682752674554,-0.022339494378278715,-0.017950268849817704,0.023542800261684253,-0.008131860548291568,-0.04479538294845652,-0.008141873037756257,-0.031581055428830336,-0.03441229770861055,-0.022813764982770116,-0.03823142999350911,,,,-0.029695950429072297,-0.02911960325693029,0.05724500613922086,0.11904997049345754,0.036104560264404985,-0.01084578673235578,0.05019273688620059
HPX,-0.02947295471730809,0.06055772052588931,0.0361867562710621,,-0.031221626941704834,-0.018649442322184094,0.019887254466869127,0.10200327094272175,-0.026966766510809204,-0.01738289467517126,,-0.03655379448463357,0.04377266484026135,0.02810790143434334,-0.008209097353229819,0.07463178529855635,-0.021607138019197072,0.08771013925703885,0.04396948828839335,,-0.023587179809608443,-0.007403416303633825,
SFRP2,,-0.04043147433301289,-0.02389734511234389,,,0.07666147071562418,0.023123377911906468,0.0499902306893263,-0.010248640946137606,0.016308176172358777,-0.061389780252692934,0.02360051595612359,0.006070464063541744,0.03137769410306997,-0.07606108294393368,0.021503591430874703,0.0009136439619078535,0.003167647187996761,-0.0010068780113288468,-0.04664920893253449,-0.029483926146932283,0.00995915479784228,0.016461038333996755
CFC1,,,,,,,-0.031778064973491726,,0.054244667018373376,,-0.02234176904450788,,,,,,,,,,,-0.014912270801121926,
CD70,,,0.006444250966639055,,,0.2342153009519552,,,-0.021427853153675396,,,0.04152734584721812,,,,,-0.043863727914702035,-0.012052723434060294,-0.034667957206721535,,0.012130389842361394,0.02245629716437796,
HP,0.05608425990918834,-0.012707298929217301,0.011506367274620719,,0.007388691995559793,-0.010323013253684775,,0.08729239080928586,0.028314273237023752,0.06539213794604701,-0.014019163696396634,,-0.0015937861971210786,-0.0323355751870552,0.005580544293375155,0.05609646331977021,-0.08393700752137426,0.04320281409206617,-0.04929090544627225,,-0.014184961540841558,0.0439014742083752,
CXCL2,-0.004754591907456921,0.10490570884940316,-0.0346260351198905,-0.014014881992850293,0.0062225402418000664,0.1299031833425507,0.04819879460249137,0.027934785239978874,0.03897328291669528,-0.024157966673494898,-0.023081685605797854,0.025339202062879502,0.023539379806304335,0.003788315385236208,-0.035971358429225504,,-0.12013820628250747,0.02300568950209948,-0.01564795692086089,-0.026359843800863425,0.06561000407534667,-0.0029730966336895034,-0.05961337452694743
NPPB,,,0.02154726048691667,,-0.02317303327893911,0.15727979496709918,,,-0.019728695986021377,,,,0.09938740189410362,,,,0.02065031003328345,0.06778044365829056,-0.021362140577145815,,0.019419238724072106,,
CCK,-0.026392990940155583,0.06522591673900832,-0.09521781449612356,-0.015531255811950867,-0.00429497116556301,-0.012736488286257619,0.0011421485323134992,-0.1454046407251945,-0.04674211560628885,0.008230615572998421,0.00904566779582883,,0.008202655073125075,-0.046379888798645665,,0.09150610062134937,0.030459868817287076,0.026933000002807638,-0.010889431394677445,0.0700688101386894,-0.015060751823429638,0.008980103611364035,0.07565209007110087
SEMA6A,0.006823663713702082,-0.058239422040798045,-0.04586237672546089,0.058432595110320444,0.036968295498691295,-0.06162673364862383,-0.03306447515136743,0.08332624146752411,-0.026165674432623402,0.013510331894528452,-0.03608159691217427,0.05655214611639891,-0.028970336733853384,-0.058312039069939585,-0.03961550460862987,0.009549482548257804,0.04134821827642631,0.033218473333215225,-0.013090457537560966,-0.024627078714979746,0.016899127070053047,0.04534852829930851,-0.1277742042479871
IRAK4,-0.027569113563303292,-0.010050282574139384,-0.024551053081833203,0.05198051015332317,-0.0019176414960311108,-0.036807264166144125,-0.012356940091217579,0.03363633845424534,-0.01793823124203496,-0.01939180982632856,-0.023515805328228133,0.07673352832874357,0.01098544692655627,-0.020036850795110854,0.08861279357116827,0.048488813628413785,0.0708818050875613,0.00927709479712047,0.01572820162354576,-0.06601115047786046,-0.006035816179845526,0.04203150757333421,-0.0836078439290274
GSTP1,0.008980916602401178,-0.06882699947317432,-0.03184805840895501,0.01698993750955093,0.03261497811434328,-0.00048425278199806695,-0.01289506791830475,0.14164583803459524,0.02080672185363453,0.05229485011163758,0.020583004526307336,0.053032976934946914,-0.08293922584964158,0.026302026020657523,-0.03429688945913401,-0.05427632274840135,0.04291295914947897,0.046546129231574356,0.03852882188066121,-0.038779121375679536,-0.013791749968230002,0.03303854480254886,-0.06931978079011032
VCAM1,0.04621980521224356,0.03883089109100102,-0.005611939178365029,0.026111189183014666,0.056041156685106085,0.07782511421659699,0.07644700010060783,0.16877582213818532,-0.05560705833351865,-0.037630793743341766,-0.004940216305923568,-0.07171354004165302,0.007241356554307209,0.08830477459876764,-0.0697087595100314,-0.011998792017098227,-0.08080109289040553,-0.03857103685766777,-0.01741608455699502,-0.06872249453950473,0.009101652607964814,0.0037508035823019077,0.01616887677203868
NXPH3,-0.05546657071775409,0.04251532594517678,0.005409254394099747,0.02681900023112694,0.007649409173617136,-0.007712948591320857,-0.0450199231929864,0.02228516902478777,-0.023342691948598098,0.07829314134896813,-0.06883587773143288,0.0628460602903512,0.06580236755652201,-0.001351561778752674,-0.06203230040722742,0.007182409690486347,-0.022302304463867623,0.030409278313774414,-0.03312567427895587,0.021286896116136007,-0.02410288457316731,0.009251403454463876,0.0020945355239390556
MTMR4,-0.048147337751496454,0.08529944706600501,0.04707705241178027,0.02836712350524028,0.06655581466365114,-0.019736155358640137,-0.017111016292630697,-0.0037080288775360347,-0.02487808622891135,-0.04163599848591342,-0.05859868262967175,-0.025429648072188126,0.05646170033615345,0.07839271428514695,-0.06808260224044403,-0.040240199450501495,-0.0047941260478852185,0.0038560442970082846,-0.01872444316443969,-0.03977789831051915,0.058073536150892544,0.03172502181349633,-0.012807687184393264
LAMC2,,0.013904716633529643,0.01991390144163786,,,0.14101677398961732,0.002739777162693384,,-0.002752759943824103,,,-0.03500658325491093,,,,,-0.01368924124159947,0.013532280344331883,-0.02168155993861656,,0.01737140591125522,0.05501501870801764,
