,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1
LAMA5,-0.017826138171922874,0.0540543405595246,-0.05857949383351606,-0.009661214260323693,0.08144907251040066,0.01722895733546773,-0.015419329367045998,0.11579869173756224,-0.024931567440748353,0.004890390425865091,-0.00882937167206275,-0.00798650567162363
RGMB,-0.017469483781587154,0.05588318426260287,0.02794915302301382,-0.04628998974127767,0.11888444543141742,-0.021864154286451692,0.05436998034479893,0.01632286306957587,-0.056871945172754325,0.02063668617079191,0.02569787188695509,-0.003928270712908089
INSL5,,,,0.024463295135129137,0.05591023747899225,0.03153721369484551,,,,0.0350812901070949,,0.009692095385613445
IL12A,0.042907567887451564,-0.02961021889160369,,-0.039932304915138106,0.0834810640760276,-0.03536943305188243,,0.11355214229109307,0.035124508626742476,-0.004318591938578778,0.05277086187318363,0.010292369974856698
S100A8,-0.02473867322661537,0.029129831239136227,-0.005534539011055653,-0.03861862011182343,0.09750354203095882,0.03411590081562629,-0.005844034984633153,0.04341789346913345,-0.08098840915680663,-0.04131933994377044,-0.04800826536831196,0.01604452724473972
TAC3,-0.009652329029211036,-0.004118414369880643,-0.022970256196131092,0.02490022945954079,-0.07473743017162816,-0.04503661091743275,,-0.0014160196100332077,,,,0.015135036563534307
TAC4,-0.02479499918588565,,-0.04274804845650101,0.028637161152787367,0.06702959181655281,,,,,-0.0447685435536067,,
MFAP5,-0.012021820349244875,0.05481349799934862,,,,,-0.011660413232555136,,,-0.027363377732331603,-0.022940954789110936,0.03849536549671509
CXCL16,0.007773184356300291,0.018821166882558,0.05934584092059607,0.013475523415549435,0.07543248490786364,0.014996196252732717,0.02047144951170771,-0.008272231416638716,0.018117595860652827,0.140243919660337,0.019887393789247004,0.03956700639017211
AGRN,0.02746480485149503,-0.006199929784987803,0.060786833629127505,0.020244445625073326,0.12232271556971709,-0.022726273009593748,0.042048547512764996,0.015276385493563303,0.06594530893812395,0.02859474837274148,0.00383301950004474,0.09604192726165414
COL4A6,0.006735178009348753,0.019843999612184592,-0.032077248635997556,0.019882368076900397,0.0704698959837064,0.004609991946091763,,-0.017319971913433638,-0.06892701577047583,-0.0654383268282319,0.0364198918146351,0.04231514388665514
FST,0.0568801579949571,0.007045447373395561,-0.00748404329409098,-0.0035366359536509063,0.011901248836399526,-0.0070127167477582126,-0.01649727952654943,,0.01895150138866591,0.015352450373247352,0.02160579411145508,0.004433835946358704
MEGF10,0.05107001041681752,0.008917075040602443,-0.011944369703180692,-0.029814636869509258,0.02902289437094625,0.04915712487162072,-0.014652708441327659,0.022314144450731415,0.025475097931157327,-0.0466923294088616,-0.010729285002037492,-0.02025657355114403
C1QB,-0.031138306355645077,0.013217920386602152,0.04306356604495209,-0.017569401373875554,0.1141219497961506,-0.03217055965698548,0.06036856161341672,0.003083571820065083,-0.04657441850047915,-0.03142325612729994,-0.0033198672662995603,0.02082868347569149
HLA-B,0.0032410874062243113,-0.0029678054538493995,-0.022825236292024213,-0.016346778654678172,0.09726721213214663,-0.052712103776273875,-0.026890317130739003,-0.009592569447709852,-0.10055956326177193,0.11699895623888248,0.03845664655028567,0.08784316849707442
PDGFA,0.010888779312269762,0.010617145184216841,0.0109944655406886,-0.03127660875220119,0.03498040064248712,-0.0035275618741800324,0.028617568227136483,0.03830130972969935,-0.07585841344824176,0.03718023165423149,-0.06324318645877657,0.0988992298643353
LAMA3,0.04999815248637557,-0.02312623748921758,0.05616053882065053,-0.022355389711191165,-0.01162891774009597,-0.027500320382618373,-0.04183713744770869,0.07012888883714367,,-0.019105345540904702,-0.018788962163558885,-0.019186240425312612
DKK1,-0.005208779572931799,,,,-0.010044606542156212,-0.019258278916044938,,,-0.058210113316539074,-0.002423860972734314,-0.016871931851027144,0.04269444201160328
INHBA,0.05033000515719485,-0.016021560993817335,-0.03946654308741929,-0.0029883896006608355,-0.036396415035901644,0.006259078713093884,0.05059000764158462,0.066893156541374,-0.028995989482092664,0.025647474341374297,-0.04696888820952736,0.04141757253350476
LEP,,,,,,,,,,,,-0.021834926905280473
IL7,-0.016150364954623773,0.033850676785478165,,-0.019335134215277598,0.08208821275118212,-0.027005403784096473,0.00404690601049552,0.06278715850321218,,-0.06104196473523917,-0.017613491754514866,0.0188194414721997
FABP5,-0.025542966116184333,0.016489043949343318,0.02002489926129576,-0.01010232707544891,0.11706975683801556,-0.02180284285497156,0.06373250733324615,0.06016781482197368,0.06564746373531993,-0.07466550732348194,-0.058946648171089355,-0.038695918295763486
CCL4,0.004102964839905076,-0.03755243553647395,0.06041006313392328,0.0008053147542271043,0.04729375057881571,0.02151625050496535,0.08117482256824143,0.06996673345900124,-0.024592732197932923,0.01935319910454398,0.08299762652828621,-0.041832565935177694
FBN1,-0.0701982629407233,-0.01931010244077687,-0.04448286991637866,-0.039044449178956636,0.034998538167625125,0.02373546151371679,0.017767410438924835,0.006497167871144693,-0.02067779701778734,0.024811115183322338,0.07940721493299811,0.04134723087149553
TCTN1,0.013714839045685887,0.008112556852390315,0.012983420208447968,0.03489483234845729,0.11203994538842454,-0.012225133245013247,0.017744757890980886,0.06073909128251439,0.021187761514183112,-0.01370645541240422,0.06714357617881445,-0.033168702652654196
NCR3LG1,,,,,,,,,,,-0.017613501106665555,
BMP7,-0.03642875995481422,0.020755662392415188,0.00040687293955299017,0.052943955301256736,0.14726849620055407,-0.01317509772617581,-0.02519429070907724,0.08280691871158402,-0.001876930206120768,-0.023481744049520165,-0.06489555058484685,-0.058204506987520825
NLGN2,0.006137797579087347,0.0858491049098719,0.016439530408370755,0.024311155523171736,0.024659399380767145,-0.025884308380710788,0.00639981141431848,0.015320087995325762,-0.014011298435957135,-0.08399400253933761,-0.05790671758647286,0.0008761804369041246
CCL25,0.026379236974910215,,,0.00898726963467128,0.03876324796615266,,,-0.034655021630712934,-0.009354802326708593,,,0.01734986438959094
NPNT,-0.019056414601699104,-0.051831850060215554,-0.03707974206653711,0.05630455331453324,0.13535172712268592,-0.005404490723531151,0.03186252031631649,0.006432502832259236,-0.004953317136110858,-0.014578454309604751,-0.021650508316396967,-0.036366297304634976
KITLG,-0.061214208757619,0.002954987448545282,0.01090932593681471,0.05821350138487988,0.03505578823223511,0.003241771202342645,-0.011205983101238673,-0.031054297481662572,0.04185627059366067,-0.029401208959444734,-0.017594527826995967,0.07198294426586366
MADCAM1,-0.0014691324321725544,-0.029887696373064366,0.05597485860165886,0.01383790207031198,-0.037652969409221325,-0.02395107431165502,,-0.006677555854837016,-0.05446857773523827,0.03815270241238744,0.02014841851280858,0.019319258532769463
F12,0.017976696049255288,0.03482882571070148,-0.04154364555209026,-0.004960949082785031,-0.09195235112579304,-0.025609370291477716,-0.03520922395368563,-0.015044582952794058,0.06947015110672683,-0.025003750958541446,-0.005732216874140298,-0.02358245787258443
S100B,-0.027152316066743086,0.007827581947234222,0.04200534357969398,0.04492638381856992,0.11931688085265296,-0.002321395288917869,0.038352366690426,-0.08175542375408455,0.01757983952963741,-0.08165772169656471,-0.0006689481855475054,-0.03885788509487679
IL27,-0.016999381928982083,,,0.03359242675842444,,0.10926296857262842,,,-0.0037244033537878456,,,0.04834260342420796
CD99,-0.02181758042279632,-0.0023793121008311283,-0.033420066875700837,0.031620159357110614,0.160334665842969,-0.03976444543836478,0.0031818761803459467,0.03700960292964731,-0.05499800251899794,0.05146275732426518,0.043154357549609945,0.03675824907278823
PDGFB,0.015174509231327798,0.08860550999318392,0.06935906844121047,0.025485604263417342,0.023353537988915193,-0.03062419352967015,0.03905068378196087,-0.0222806390546579,0.028859996851477585,0.010553193514074525,-0.06158285842137175,0.07008944859305398
CLEC2D,0.004425447325196823,-0.0025745805948326327,-0.010108072714275808,-0.0034848847012252998,0.06792422097371684,0.019958259710964522,0.08521285906191571,0.07808301547007,0.13012611168658705,-0.024599876001687927,-0.02903368383467834,0.03296579128098564
F8,0.03646293630428023,0.04940423670731168,0.028030374487423314,-0.05586776560436116,0.0628579688571788,-0.007623662769003561,0.04972744833310619,0.046050865998331164,0.07040375727075843,0.0926626354421311,0.018564234394230654,0.03280696589874638
C3,-0.05565868415935647,0.02008010844752749,-0.022806370762865038,-0.002939679482562714,0.0583367253323654,-0.03718005666928686,0.0016671165584513856,-0.007672614428446109,-0.0602255922372339,-0.012160227352996471,-0.03074209958311563,0.05252397643367913
DLK2,-0.014349032938304897,-0.00015866359075859308,-0.011070187320210038,-0.017953894320690042,-0.011919465309384482,-0.03401969945779547,0.0676827971733645,-0.02754201613312768,-0.015662227835137394,0.015527618871940766,-0.018788969668587348,-0.024307353023843806
TSLP,-0.034586286603198964,-0.016505133688543987,0.04962333425866384,-0.026771546200674793,0.016771422427962757,0.04350777296141186,-0.014201240530659439,0.03480693521223009,0.09247161843873529,,-0.014188481413778195,0.026628410895811583
OSM,-0.023717613832885093,-0.037508880533130395,-0.06485852720215858,-0.04766073370406528,0.05442011693115658,-0.04336250922377203,0.06860676765059856,0.013991727166655846,-0.0724253050589822,0.03439908413350775,-0.04085999189687672,-0.027004610081726884
PRND,-0.012481861657945322,,,,0.08214330241595022,,0.019565473417419866,,,0.03254272615438043,,0.04708552083132588
SLPI,-0.04593111395618039,-0.002309637175560111,-0.02248205952328887,-0.04515256557001176,0.06351621503128464,-0.030623927053077052,0.014140949185317222,0.04804823367207218,0.01982432364725212,-0.019385621932518023,0.07238113880975074,0.026359666717113473
AFDN,0.012473535464147107,0.03292422954801516,0.024415281373697584,-0.030634641404687534,0.1567116604603562,0.019367056113345382,0.03233126254632818,0.12401220652409549,-0.021987077459533107,0.1258022373845058,0.005046552005332654,0.03989984198495578
KISS1,,0.06616694103996602,,0.011313319368408922,,,,-0.020326496526232023,-0.038527667706860336,,,
ULBP2,0.003870939233805266,-0.04007190760187923,-0.009837480242596595,-0.04326022648715214,-0.02986175888073262,0.02084086850462927,0.042081326878191425,-0.013156329374737,-0.026122415322332105,0.06316896912937922,0.01368360940221328,0.07301289826401397
ICAM4,-0.011215444938383645,0.19636174541313794,,0.012943063148044033,,0.044508756669215686,,,,-0.03667713285965229,,-0.0260171629493587
TDGF1,,,,,,-0.013192236632776922,,,,,,
ANGPTL1,0.03892038165186552,0.013358564850474644,,0.026514032147895838,0.16926745032920099,-0.016519540126759588,0.07421768666735887,-0.02638024362102994,,-0.08502999794280294,0.014592243785875744,-0.03853903093005455
LTBP1,-0.030954573059506427,-0.004001266974500065,0.007473329617632962,0.08607410984349255,0.03738542300824575,-0.01085275187618197,0.016604822340054372,0.04134735979363605,-0.07995659490718383,-0.028322557426637335,0.005476996788323107,0.006632873975638197
CD160,,0.016448953542350226,,,,,,,,,,
NTN4,0.07199849501036529,0.026847890712014818,0.08291528027593809,0.017734464946154112,-0.015743377091844913,-0.02206782693770158,0.03286588882644853,0.0037240311781371205,-0.07126611802589343,-0.054172452941344394,0.018099366538231777,0.04526242673497124
APP,0.02495344186010182,-0.05934103486069058,-0.007849539663087829,0.05944818723740701,-0.12315815865599751,0.03386372303466736,0.025613071707832495,-0.027852783611211976,-0.022695688827202964,-0.09025761170908082,-0.029217619703791258,0.07562110483028195
RIMS2,-0.020153329310736864,0.004242392812860093,-0.03186928914852678,0.11451091182994065,-0.09702316786083841,-0.003183450905512705,-0.011342686732829715,-0.03629280992876501,-0.01873702980593733,,-0.02478296946094819,0.07843833958071696
WNT7A,-0.01749187247419587,0.057486275657596356,-0.026890324906887236,-0.024725266310391084,-0.002455513657353401,0.005780224165859341,,0.02178232968091429,0.043579522221348616,-0.021197008453972703,-0.017424714342111618,-0.08112732047408623
GAST,,,,,,,,,,,-0.02032936809074659,0.02484656835001292
GPI,0.04653881120392103,-0.018050808469479682,0.020989198412873396,-0.012404431660726073,-0.06091383150209605,0.002266819026113245,-0.020431107092090946,0.019819096480629433,-0.09772135314161824,-0.01795720925705601,0.026368819944246013,-0.003857740002465251
IL1B,-0.010955192441347999,0.018927786389115565,-0.04891819836129235,-0.004988145127117199,0.0549181311689256,0.01603634356991698,0.08077782754067962,0.07931714966562277,0.01225341482330757,0.027144594263347435,-0.03286109865587752,-0.0187767043256306
SFTPA2,,,,,,,,-0.016289518429689825,,,,
HAS2,-0.0033809489579620417,-0.012937682923475025,-0.02134596157957066,0.0018815032259741826,0.06921333341253781,0.007431090592845015,-0.02971414039115029,-0.011658666367416012,0.04803917605124919,-0.06892704629806387,0.026259738783429985,-0.026833969146403163
IL11,-0.016999386299793317,,-0.01331019597873401,-0.022550461523227414,0.012701534665822101,-0.020786418069171066,0.13212834924930358,-0.018294941230441925,0.02241432595861637,0.07111855868153173,0.0017627296157796844,0.004951159748196716
SEMA4B,0.023843132391822598,-0.02918192579790044,-0.020644587859187172,-0.011958919313534704,0.09662498314976538,-0.025209173679196242,0.004944294346416688,0.08238268853187533,-0.051741883018558296,-0.11509744456543478,0.050611431551918606,-0.018367081860301584
FGF12,-0.0024812194890273284,0.06560756557998156,0.022243924626104083,-0.03768266079423408,-0.09609323485233734,-0.03275528201981665,0.062450628005580835,0.024530305335356127,-0.039036351657745876,-0.07915314916364975,0.02190164536146969,-0.015224544236135463
CP,-0.056183265929272086,0.006741123318585468,-0.031679811365383004,-0.051064321920846575,0.027060685603188254,-0.04524248372704021,-0.024742106765475082,0.011952656153842443,0.01779949174073985,-0.0035386343656698743,-0.002292894489738052,0.06114155675019551
NLGN3,-0.03211846784626034,-0.04009688599904988,0.025372646773875605,0.022827963550275013,0.11435076652892105,-0.014750211752948567,-0.003740727208852635,0.020662080711298804,-0.01733017031191314,0.018053732504655674,-0.041451745948742236,-0.007114458705581438
GZMB,-0.023337917271605512,-0.016505133688543987,-0.0247163297397454,-0.014844851672140287,,-0.01074081585239137,0.01221948089286999,,,,,0.0561875914989328
PROC,-0.023251689011171677,-0.01344910084282002,,-0.007623386383930503,-0.013558343346709712,-0.025560341120939738,,0.019286578936249753,0.03186805617901639,0.001894387084420877,-0.004555083213294482,0.07350961905875998
TNFSF11,-0.011544427074333794,,,,,,0.022303548685212195,,,,,-0.01805061005422917
AGT,-0.03989429648822038,-0.03915976967825271,-0.012052194055344393,-0.012586196449746954,0.1482755394286726,-0.036966197338184036,0.04138216564938199,0.11602488769894516,0.010531306356514041,-0.0714766848944622,-0.033031193016366575,-0.03989734716127224
PTHLH,0.03622655284016991,-0.03203279304772023,-0.045683948801197416,0.023375335938857784,0.03019398546114269,-0.049878368877224764,0.06360232815785502,0.016142833791784928,-0.06625605402519523,0.03818507689659366,-0.04025344821709047,0.05442943360713585
COL1A1,-0.037760175384519395,0.0009422711918253944,-0.0016464619189024872,0.01364880346618543,0.0712963048288796,-0.040995099031467544,-0.014046654493472942,-0.0251071265622735,0.04224723027252504,-0.048415461736059484,0.049029702272903465,0.10501839795678647
LAMB2,-0.015874039158166865,0.013457791068156024,-0.03676794371421746,-0.02379925619196822,0.1041305875598786,-0.017895100379599772,-0.04465605669606904,0.08218871793645267,-0.04246278661447656,-0.07276528177222209,0.0390437317122902,0.07275005824050707
DSC2,-0.005339460734368843,0.04805262622862611,-0.00961059839369977,-0.032804091711030735,0.055397589667853936,-0.013662721847436929,-0.0016673645631212631,-0.013016963618101255,0.11797188234582417,0.0955882200962067,-0.0621281275020058,0.009289206449842572
WNT5B,-0.00973235279412014,-0.03443217873926419,-0.030690933452919417,-0.040554459250807216,0.044242174260314716,0.05766607518843008,0.0068526239445351675,-0.036159042235772536,0.1176824093849273,0.11649946893157406,-0.040739163106191446,0.10885480444714246
LEFTY1,0.02934471024719367,-0.01957236161408296,-0.02376019829713401,0.015978965690180525,0.024878123031439846,-0.0017144971316116972,,0.06750971463212814,0.16519223139282568,0.005560351015616529,-0.02862987385363864,0.005691651263209892
FGL1,-0.021833966135442653,,,0.01039736597071858,-0.007692164907559647,,,0.018244790669099266,,,0.010669612597977541,
CXCL5,0.0551018822053711,-0.005372126181889564,,0.012837610398263711,0.020460409260490385,0.0011429559451211983,0.15602227939053753,,0.010938058856546501,,0.10073698155135671,0.1200054883741132
S100A1,-0.03063091999844624,-0.07034632505630173,0.03226524814871561,0.011199948924074192,-0.1141136638402903,-0.037668121736380025,-0.012441531914648994,-0.022702569816255114,-0.03402224096570165,-0.07042778621198112,-0.05613911073783032,-0.011665577813112999
C4BPA,,,,0.0067320686998956015,,-0.01910257007880386,,,,,,-0.021834921554248973
NPTX1,0.0723239451224395,-0.0031981891252628215,-0.02088047916095502,-0.024966034891157653,-0.10482115931437705,0.017233924058676648,0.05206180452031811,-0.049145528416868346,-0.049542198022849177,0.0348734902316459,-0.01687192764475194,
TGS1,0.02722101100572811,0.05934475838251744,0.007876218068589588,-0.01691050223321286,0.026023668047421546,-0.03527588343603785,0.052056449489393586,0.05591281143867943,-0.05173906501022869,0.0010234360859977343,0.011377542554158538,0.025795375486834995
SST,-0.021038592889943683,-0.03231470924251882,0.015826982698909753,0.08760043031411181,-0.12037338831224019,0.0010482298589605545,,-0.05056276272175854,,,-0.03568062349444057,
IL34,0.0013862562358927057,0.01691205264164222,-0.024527696401416135,0.002475676254234919,-0.037273041585168656,-0.011738151555452065,0.10261750023003703,-0.0440896393457368,-0.005975791043045515,0.002639741161471069,-0.018278819089139853,0.02411087976454832
DHH,,,-0.018581407210203026,,,,,,,,0.003768823241741079,-0.006765710148108815
XCL2,-0.012926399818782646,,,,,0.005991352025849483,0.024907349894636156,,,,,-0.0227916482336582
RSPO1,,,,,,,,0.04046749027693492,,,,
TF,-0.05402192101212658,0.038063901408819344,0.03562080036959858,0.010803089309107648,-0.07101173249576063,-0.0008111000342416583,0.002367524225424117,0.04955969533734871,0.10074045539203175,-0.0689887688542809,-0.019799640726728487,-0.03472583798933854
IL33,-0.012886576472392816,-0.00040527734193447683,-0.016146563018248884,-0.003570629418193073,0.15936819824940712,-0.022923249748249504,-0.00270897818646395,0.03017116504815585,0.01816493316895036,-0.0101600348129203,-0.05898442379359614,0.023343000512411487
RBP4,0.009803105669483538,-0.030311668592052653,-0.0206610873680128,0.06731304359223761,-0.07571053502557819,0.00557815802630538,0.04594811916056027,-0.0025618177486810643,-0.062328115391835893,,-0.02236251542237582,-0.008797194087920563
CCL19,,-0.015523571095742025,,,,-0.012203767065890098,0.010363141757378807,,,,,-0.011553840731209566
CCL20,-0.029289984750911338,-0.018954755455086743,-0.0024203897818787915,0.0542430239658334,0.010736816423836755,0.001164228108601599,0.05898628055934381,-0.017067939315416062,-0.032236673973028665,0.13820192780207055,-0.01878897238780278,-0.018145233385280582
NAMPT,0.005671201921892055,0.015287803482870496,0.014359739582512552,-0.04961929532790371,0.11268594597469304,0.009137033107712527,-0.052782986917935065,-0.02591695639578279,0.02970065737112115,0.07666710750873096,-0.008766950548829503,-0.048354003992881284
