,MGH258,UKF243,UKF248,UKF259,UKF269,UKF296,UKF304,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
CD99,0.04304884081572498,0.08653357837507532,-0.003233457271302314,0.007889274218799442,0.1590468395642323,-0.022166444755973683,0.07608705160417384,0.035014292827287435,0.032749374386213385,0.050291393798406345,0.04926368893968261
PDGFB,0.004409618800246,0.005328155468703888,0.0033955649962139284,0.02284577650535844,0.014791195718303058,0.042433413954393345,-0.021015319137515344,-0.010061896723778496,0.02588532169961941,0.008944173835800758,-0.027661444591241303
CLEC2D,-0.040219518183097276,-0.00974095816501269,0.0625794871386561,0.008295252988627792,0.07944795210141269,-0.032627619595928005,0.17452830000635985,0.002201319226102527,0.042725804830069776,0.01448622261186356,-0.02280853904393514
F8,-0.013763927348108574,0.03045143472438735,-0.02013919715285615,-0.02646708953927153,0.07474215977424865,0.05418565655874602,-0.010362098820136676,-0.04913958819672749,0.04695140826682971,0.07625333473971814,0.062489120204742316
C3,-0.057620508133615925,-0.016197716639708034,0.013765256747603405,-0.014612857291095013,0.1294269508119223,0.028645835989854738,0.09445756531792446,0.010432660276443968,0.04885054056718063,-0.019723002187707336,-0.05598915228861392
DLK2,,-0.05368655266241875,0.01718500335951228,-0.002032879491739645,-0.07425269939800064,0.09311528719748581,0.018760579864440387,-0.06782685875786429,0.0273723284083313,0.01834411541341694,-0.0008195772282193285
TSLP,0.03482250621585825,-0.04411620530768515,0.0026597078641878986,-0.041720354181305506,0.10853902718027278,0.03751131710890857,0.0075545291889676115,-0.040371783245134615,0.03260856468933259,-0.027100939566119732,-0.041219161472771285
OSM,0.03952696570182344,-0.021758937493885546,0.040460146020482056,-0.04542545319116952,0.0347787116915252,,0.026614380646894444,0.004849019112715735,0.0025922817580991634,-0.006013096665079256,0.03254422701186798
PRND,-0.017851069931769208,,-0.012671676535890762,,0.10040457252910917,,,,,-0.032721750111021325,
SLPI,0.002483984782913532,-0.02584989060894146,-0.05711201928071123,0.013953616552178577,0.13976328176744537,-0.031194866100080793,0.008471188219791289,0.0369762418481638,-0.07783751541191468,-0.016130579787913837,-0.049563651736467235
AFDN,0.04350849420731912,0.002077217679501389,0.005369011049833231,-0.0357144633117685,0.054618909521199105,-0.025556614264282688,-0.05752033268112332,-0.01102317978174689,0.023194268248572642,0.06804787639630262,-0.028584676256701153
KISS1,,,,-0.018770847699026816,,,,-0.02218676650054455,0.031487376857165565,,
ULBP2,0.02422247386174235,-0.029297438053803564,-0.0019573964573166964,0.0012110274124525083,0.0247020321139923,0.05359817099398163,-0.028654431941990327,0.09231367371387103,0.07450893345858386,-0.04123582588790769,-0.015034271092376556
ICAM4,,,-0.011386001091818332,-0.011680675772324532,,,,,-0.014803521684907204,0.09870435052747399,0.011992721131409166
TDGF1,,,,,,-0.0250551911632737,0.02553860058960422,,,,
ANGPTL1,0.008490582969906643,-0.059759256790549546,0.006548031013500124,-0.004861948183754208,0.12463333350400499,-0.029279706729670348,-0.03628435243467575,,-0.028661705934913753,0.02560591527109173,0.046304963816330244
LTBP1,0.07387320159568851,-0.0026974378161099045,-0.008036849491059447,0.010292626467659272,0.11269347849839383,0.00704130332382892,0.03536255206195083,0.13115330909806214,-0.03930888639447617,0.02680225143529237,-0.025477600955582443
NTN4,-0.016538173786041634,0.028205244429937975,0.03153586948447067,0.04173088034866364,-0.05854854221079899,0.006567738753840996,-0.05841878457764555,-0.04744877728953074,0.021877239521295482,0.009996696670906408,-0.06266002299342684
APP,-0.009737415112625878,0.04357934535783269,0.057540643329210675,0.0014997929837021514,-0.14319653323240805,-0.01254609341275122,-0.08733182191822883,0.05081274855459193,-0.03131086906090906,-0.0005668110954896276,-0.007962816890519222
RIMS2,-0.017851068449096896,-0.05771534547780507,-0.03644978635773487,0.013577488417197154,-0.12054706910849837,0.015811967810746008,-0.02802683702672586,-0.05340878904886225,0.024255510874357337,0.11375715939668762,0.008175745584669632
WNT7A,0.055913138793579634,0.07384010571912394,-0.01784830126347406,0.017409712382917133,0.07259313886304428,-0.021608266307872687,0.02193525768973872,-0.03674497139941355,-0.013319305232616895,0.03255717329754352,0.020461417892386754
GAST,,,,,,,,,-0.016873893472588174,0.016531465395035538,0.04247575631500229
GPI,0.0008951365066343324,-0.007506166736308673,0.02602410243210974,0.008528620652629243,-0.15081623194080626,-0.011870025880921583,-0.10065176688047633,-0.0942228386921714,-0.07769167397994717,-0.04308961512703206,-0.07959901891261568
IL1B,-0.022269205402387506,0.002198121291358978,0.0038082105289102422,0.047879115358532294,0.13213697567306934,0.030395170782368752,0.10521812030819919,-0.13480382910169622,0.0011100677506616996,0.03644427403342242,0.012106432610308466
SFTPA2,,,,,,,,,-0.014581303945331959,,-0.02317736789078354
HAS2,0.00738473539961243,0.012108128511751751,-0.008969713263278563,0.009552579486472215,0.041758268301437786,0.0038652041263069186,0.027927318259314708,0.0395955025631683,-0.015577556685988623,0.032081222124445835,0.06305712254986766
IL11,,,0.11910567083806993,0.028964604303866975,0.010288713783316753,,-0.02891579817544191,-0.06560513857872469,-0.033472054847605494,0.0038782999779149257,0.012966655768874282
SEMA4B,0.0292639078205549,0.03957755103651696,0.006082724493447405,0.04968354046904998,0.15303168750081808,-0.050997069759661784,-0.014120676663377405,-0.017735123200531274,-0.06906739085981127,0.021205674147727005,0.02447088831912329
FGF12,-0.012762534686195532,-0.019148278333443416,0.04561431718341972,-0.0004305871156332668,-0.12192747604757141,-0.013208528154608462,-0.08677900501359581,-0.013075743691029878,0.08952012846433907,0.07358508105300489,0.024277112555371187
CP,-0.0681977396362563,-0.009047613900636105,-0.03305755589264348,-0.026355977556169363,0.11182675373568363,-0.03369683516295078,0.1033955526798285,-0.10233099634446806,-0.011364881458205823,-0.07413302661371708,-0.03222960804050814
NLGN3,0.07379729181955823,0.07822755663660262,0.02974806372560958,0.012388301579536607,0.11136621154354248,9.806318567893516e-05,-0.016736281799171488,0.057831007844961854,0.037102623952627097,0.14926390438889758,0.014617775049972463
GZMB,-0.02205701917412436,,0.1198831077282928,-0.014844851648761698,,-0.007642622137518189,-0.0018986776898976794,,0.055557396974145176,-0.0038537606995736003,0.025510141478963685
PROC,0.06587123982574228,0.06368137367412335,-0.02360528342141507,0.044366753130090635,0.0925943004882714,0.052806534698015814,-0.02455072764009181,0.03585269812269896,0.07409887901862129,0.0037615255061930796,-0.02070261920304626
TNFSF11,,,-0.01171998614365498,,,,,,0.004605073795630038,-0.02494374196614684,-0.02416797360162636
AGT,-0.005382502652574264,0.07328891971071669,0.02370017410754467,-0.021930978726232266,0.18568223979482443,0.02148995779670515,-0.0555101594953482,0.03047130504849269,-0.026815725413382566,0.14327376802253178,0.035786888518941753
PTHLH,0.019146962837664462,0.03892825895215704,-0.0032357109865595417,-0.0024929746722763897,0.00039620175910676074,-0.06366268595529191,0.00479074670487399,0.12256070266544106,0.007213242980028899,-0.005346988183566826,0.0008008273949708525
COL1A1,0.039944758620270165,0.0164349861544418,-0.0012861575560854047,0.08114611088177606,0.10949459284157834,0.006202597320013653,0.050108223203804064,0.02276486577400236,-0.004221001872953514,-0.13116540135496413,-0.05479483521675702
LAMB2,0.042015368280037,0.04231793223343397,-0.01830243896620086,-0.03643552546462222,0.11216331423308368,0.020385192882869576,0.030133607016951995,0.05146098955822731,-0.016797090503590777,-0.05038411154398939,0.041636993616028115
DSC2,-0.03712408839316053,0.04168518950966993,-0.04633257339944324,-0.014352298399814166,0.05348014874126673,0.061006163439125224,0.02463330610258078,0.043645268686411096,-0.02558302313348514,0.01643676564170534,-0.014530607011874157
WNT5B,-0.03310557202864384,0.05106936417426628,-0.010950687033045815,-0.040554459186939555,0.07286492062299338,-0.03783315340303571,-0.03765147670927823,-0.057164490401144116,0.08683963110952449,0.03290224305789763,0.044826840144816235
LEFTY1,0.02677139698941235,,0.024070313954799798,-0.03200763460874277,-0.030442308527804312,0.07733951465359591,0.07148052862811538,0.06489500795567142,-0.00582479501936773,0.1470864459557421,-0.023801632726114325
FGL1,,,-0.0221660008695743,-0.012708991220850091,0.06041323502546531,,-0.01847266697022611,,0.06353162881497894,,-0.030269671278017163
CXCL5,-0.029320615183125894,-0.007489000080273875,0.01690285368477134,-0.011680674499493298,-0.03111366120199158,-0.013044505447572477,-0.01543142846142241,0.12315499886464167,-0.02831191428957324,0.01634386464046042,-0.001163301484285267
S100A1,-0.007939135303721681,0.024964560897630154,0.019067662679459335,0.041983460838134985,-0.11113494249862313,0.039792798343742164,0.04790261318443493,-0.0574400724189442,0.0482509325306662,0.09844550618105086,0.05178013998297752
C4BPA,,,,0.03285391033352166,,,,,,-0.025154830809913476,
NPTX1,-0.02673211977949528,-0.08205855027368958,0.011667871167568445,0.010713324300378226,-0.13023573456215057,0.0067128158094675,-0.08044835352073343,-0.00829022061856436,-0.02204169564789549,,-0.052615724497935716
TGS1,-0.02895588935927983,-0.04998983755840914,0.08905210663354197,-0.0016067175023825547,0.09969187582069616,-0.021981920556293028,-0.05228757136377029,0.011727000951051156,-0.008783975333876131,-0.023611922569806917,-0.07300407289834997
SST,-0.02289508310096652,0.05542544378408571,0.054802383286917625,-0.019473846423153307,-0.09581750479157873,0.0024975080232011106,-0.04180033714354826,,0.02036156002424733,,0.011680779015660512
IL34,0.014214096577005248,0.020823080360343357,0.01382842879581809,-0.03815581010430155,-0.04974142907105452,-0.04015105206049872,-0.023861294011520696,0.05261929748822597,0.030138443011640117,-0.022130710824813105,0.014040999225037605
DHH,,,,,,,0.0254179104951106,,0.025560739343199048,-0.03715074313550768,
XCL2,0.02367507203904111,,-0.013122974902781779,,,,,,,-0.01026101456078556,0.00863167311423209
TF,-0.04321849281960689,-0.04628488312293261,0.011616408909057201,0.026098994257481106,-0.052317482120487556,-0.01876224448876931,0.13279382408993973,0.012027742295340009,0.04696609910551617,-0.03718853493055808,0.01615502508346402
IL33,-0.010888913939232922,0.06962237907372101,0.005918369976451495,0.034245816669043846,0.13462613233796875,-0.011029750766958899,-0.02083688971340723,0.029793929943759654,0.015329325480740248,-0.05506022151881375,0.001003304962345173
RBP4,,-0.002080462100052685,-0.04918753105693135,0.026893542963630897,-0.1107689150044113,-0.04329064602057865,-0.08357503284144538,-0.054125904527434446,0.06065162436293477,0.06827485471212275,-0.008961568759744078
CCL19,,,,,,-0.027917687343022583,0.06837917460766972,,,-0.014267676544135605,-0.005114905777539892
CCL20,,0.005657904909982016,-0.005858484167371578,-0.029212752376039104,-0.0018557882853704334,,0.010306605338269872,-0.005124488073052856,-0.0691051578060139,-0.04191879268060589,-0.008362849494159968
NAMPT,0.02199730581930962,-0.043230224728510236,-0.07658107396195785,-0.022910769815212208,0.046142522275386344,-0.019600876088432,0.009914759056643862,-0.02488178198183834,-0.0656612652632635,-0.09806445521506349,-0.0413823031467283
