,MGH258,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HSPA4,-0.024100039510802546,0.06490115273367657,-0.014886437428144267,0.0464072499153805,0.06066501466251485,0.016531535462676827,0.05062512347157383,-0.054538172223512545,0.08412230604197347,0.07257143580820453,0.026137027594757303,-0.021407774849182788,-0.020623800346001153,-0.05479907208598213,-0.05005679144781381,-0.010951182463226149,-0.0056971686318464335
LMAN1,0.004762812791828476,0.005679095352724871,0.07893278738124057,-0.039778189982450696,0.04559197195930877,0.008567947410699365,0.005200120540264692,0.006525216708188898,-0.05288923827323047,0.10253846884930337,-0.02946947196012992,-0.08355512291552182,-0.030899836476170783,0.048130609242621684,0.041357667471272716,-0.08917788557383016,-0.0033980892671229197
LYPD3,,-0.014670847327987154,0.03939646368366538,-0.0023184021501418384,-0.020867546032524248,-0.02810197444606405,,-0.03996489977219888,0.02570471700092611,-0.045851681871286,0.026014156096807257,0.03920644178383639,,0.022446963611780647,,-0.03744167945365785,0.02886076164935228
APOE,-0.0753843859607323,0.0855461636051502,0.00889629572408612,0.01807469634875013,-0.01955430153705805,0.010105097536471572,-0.02529649190026035,-0.050751682385094324,0.05605046476583177,0.06604515756394655,0.07192435637835651,0.04258545510663395,-0.020029291740083454,0.00030552210708933964,0.09820310987011222,0.1105093656781283,-0.008247942588717735
SOSTDC1,-0.019081877934305443,,-0.044013128656267816,-0.012135117198256128,0.005407267855785212,-0.014450639658522979,-0.034984641272359444,,,,-0.010739325697636495,0.013119295208895168,,0.12535791628116846,,0.009975403391790693,-0.02308948807628879
ANXA1,-0.01951351149429704,-0.009209629010249397,0.08504391802983374,-0.024088179159843463,-0.057309285438321776,0.08050232705794759,0.0012564079083102098,-0.060546365111352654,-0.04972411087725497,0.036879983120844874,-0.059503397137560574,-0.012333905351196365,0.05228126521676246,-0.03134663782178793,0.012990949117129814,-0.03418187427799205,0.037122179465098756
WNT2B,0.0446197772560762,-0.0025706115064415835,0.01890144287356809,-0.030889529701660163,-0.01980255332287165,0.0004925995003780038,-0.037674367450917894,-0.0007732467290617515,0.004361297193780585,-0.02105209650601277,-0.021982041866068,0.010296175153883029,-0.010820935891341504,-0.015534810689978642,-0.013133901903480572,0.008869155960985335,0.07576659719157323
AMH,,-0.020385771082455876,-0.03257792847507568,-0.01826296450561153,-0.017713643486107784,,0.026740161829873967,,,0.009680507362047558,-0.0317084865432244,0.10569001350367134,0.042372310687777026,-0.004788833435855243,,0.040276568279528906,-0.030441953139468386
GDF10,,,-0.025586855159366935,-0.017062689916665943,-0.028778143963567662,0.006626286963951778,-0.02735899281522963,0.02132183793022924,0.009863976658275618,,-0.035300341622175546,0.056072192159894584,-0.016405839796738396,0.06464008481698288,-0.046096919118068,-0.04722323624711943,0.022238348148438312
EFNB3,-0.017947619409770767,0.03591354309764409,-0.04228310286511488,-0.02784518151273035,-0.020633162094579792,-0.04785506291055412,-0.010046542610961684,-0.023567960652265376,-0.0438818566397242,0.00044301445291109154,0.02141822519323821,0.041075189296677306,0.03567530398907983,0.02554569426233338,0.043691080935482206,0.12699367136704687,-0.057845631961652065
LTB,0.04236860895540914,0.03391347750859834,0.034088059259419254,-0.009281397373547232,-0.03554721861858019,-0.018393956954786513,0.05738004724573642,-0.07021940555975324,-0.04715920761939367,0.03724744009795945,0.09625994029140982,0.05995484753850337,-0.026334479653102327,0.049855764926376445,,0.056009659598668195,-0.021350808033757822
ANGPT2,0.04711395108298335,0.03397627980787988,0.0717474835936044,-0.017592767685766682,0.0026488170528034204,0.08247664907112642,0.0037983089926145377,-0.04095372994851452,0.011556611093715016,-0.030935872055203494,0.005387979934108117,0.034160303682364175,0.07945831399787781,-0.01680645369463666,0.05127456931439274,-0.0884622862684828,-0.008691323479522811
NRTN,,,,,,,,,,-0.03686632634626678,,,0.008110732290782588,-0.02131357151097484,,,
ADAM17,-0.011771708315804319,-0.0259738835267796,0.07143573193636776,0.01383248565603833,-0.0015862382209993289,-0.09453044353182229,0.04288995758672444,-0.03459555358653971,0.05958647476171341,-0.026790825480570293,-0.06958807719239866,-0.08276492600523523,-0.006677984911478084,0.02945782889819897,0.043878682071929624,0.041040222332736624,0.009226212207730152
LRPAP1,0.04765685306081265,-0.018426250727913457,0.06258880953728124,-0.03394044966511855,-0.037851143216958344,-0.0069508775408589005,-0.06191121529089664,-0.0007496501614423505,-0.004230347831892845,0.10824489164569259,0.0657664838153049,0.019884479445077693,0.04516572159404659,0.039360802743770025,0.09194291833411392,0.10499805669082181,-0.061867170652274144
NID1,0.03189210480837473,0.001497532763543221,0.10162944892107888,0.006786354374890725,0.012341459162455467,0.07490794724315772,0.046740771959622694,0.008101150676190277,0.08187350999098045,0.05421498945556432,-0.0013603786558863478,-0.028798320510983744,0.073008353454133,0.07643887318165149,0.05860020205539272,-0.14077743154448014,-0.051516910965566966
MST1,0.020385629344609933,0.003084715595894604,0.1056227088217553,-0.010683799427929292,-0.035800718780022486,0.032047369966704695,0.009655680899217626,-0.040182758730790365,0.06117828329496254,-0.04316020326796055,0.015846833763650935,0.03889614522678082,0.0013610537775919941,0.009130245018053538,-0.017607246314941403,0.10799618349543856,-0.00863957278164665
IL13,,,-0.016084502661917518,,,,-0.02698321066631835,,-0.006785810776819992,,,,,,,,
DCN,-0.0397399412421311,-0.003094597318020366,0.06384954276590057,0.03772273329253476,0.030791550503566165,-0.020013513496696875,-0.012271770597361132,-0.10251441099616411,0.05252568183475629,-0.04171636728101943,0.049998420430634107,0.005009513026147744,0.061540449460448135,0.08495355049750011,0.10892352934102592,-0.140729281645715,-0.005885414681659065
IGFL2,,,,-0.015019486687496947,,,,,,,,-0.00884750926157731,,,,-0.0887263920865988,
COL7A1,-0.030805800702116998,-0.011740742556585344,0.0777036330613347,-0.03297147599227696,0.005996596983253718,0.13161841140891203,-0.03805005448893246,-0.04397019345779153,0.011831755369285563,3.8011403188474495e-05,-0.05008845638975514,0.0007236122416649762,0.008420481015006866,0.03362770360348274,0.16176475529462958,0.016513875185775427,0.03138406072682736
CALR,0.011384712222966026,-0.005005354545775144,0.09877989055048061,0.016191531866636424,0.0240421313173103,0.0422822709811614,-0.0066329337326380385,-0.09401640288134265,0.018746598059287214,-0.04289527539323593,-0.06658489563217175,-0.08561518895169595,0.045969654561853715,0.05757040661127724,-0.029727348574595473,-0.10768044019989306,0.08752342889535548
PIGA,-0.04542119026322242,0.04322701415643354,0.06172152305022664,-0.005361867864448667,0.0026651528573100533,0.08521787113518686,-0.016566582003104822,-0.055910385442750773,0.0640474415286452,0.006401049623183845,0.011674980942445649,0.02619542318769941,0.009120198418529684,0.08366173973579816,-0.006943595198826986,0.05357611956766334,-0.0001687416102008093
CD200,0.06081589573402368,-0.05433557634007153,-0.030379079479289417,-0.01412441668805601,-0.00031775953329810157,-0.05994737970176227,-0.021167682923400096,0.11251499849296406,-0.03343945105396104,0.022233098097653642,-0.045988746514494486,0.06381383722233859,0.017916307097062344,0.03562695284949111,0.06064779418351649,0.08651179342153649,-0.01677117831086109
GRP,,,,-0.023319570501350334,0.12027027320199411,0.01745427551884609,-0.023244719815595144,-0.023123938050866315,,,,0.06779443354906908,0.010827180896292072,0.07187224084160193,,-0.028355872006007418,-0.002311380274689158
CDH1,0.030484446935490753,0.04634600846126954,0.0057941246838428,0.013854822603659915,,0.008198736818734474,-0.019378812886464765,-0.03763340472157484,-0.05195606643007045,-0.02281829473702631,0.019271906241624486,0.06044303672730658,0.06021944265737998,-0.00216414790386012,-0.04739448514726913,0.042215733812219304,-0.02439513652128226
LPL,-0.0016904688254196563,-0.023777866793192926,0.061806899718416755,-0.012389609158836502,0.007948315798622188,0.029807537372336265,0.0585705963886367,-0.01615612452607987,0.055231033120560526,0.11109964958004556,0.08940598042059335,0.14653616205829595,0.11824424440641167,0.036158112354651134,0.005108806520013538,0.15356076917613362,0.06283561613838433
SEMA5A,-0.0010892216899064026,0.006618488368920502,0.06013602401426161,0.03685994542197776,-0.01860360925992978,-0.00603167104881646,0.05173733357546504,0.08335908469828324,0.03661524634322596,0.024867962806334673,0.08783310193966302,0.1085005287863813,0.0429602325271377,-0.019006865021273356,0.07204002928640856,0.157100920724572,0.021263967616521547
SEMA7A,0.02873332485481316,-0.0056410444410464455,0.045575292860948795,0.013094141518422094,0.015543949208573188,0.03229635895933511,-0.00901687840055653,0.011617233617003953,-0.0114903217742101,0.0629887726893585,-0.05223899032447104,-0.03709717851430006,-0.03352326375303502,0.02009727919238139,0.05115957942606697,0.0028629774742043117,-0.028912657124129416
SEMA4G,-0.008737015707821972,-0.029067891501942982,0.07309906675518152,-0.006998950922197557,0.03363111511231506,-0.039975567861362075,0.00557859566627203,-0.030494881940455913,0.07286255370560552,-0.021165727718568356,-0.009991477364645434,0.0739138992972664,0.03117231330954023,-0.016759728572227062,-0.02409074060181956,0.02245813890291665,0.003945183378205651
SEMA3B,0.019591732023204102,-4.812659041625377e-06,0.018589604880973117,0.008428798471429825,0.021836414480310862,0.0505171303318778,0.06878200088004052,-0.053852152069272054,0.04186603577366755,-0.02948166568184813,0.028790385564789387,0.02231088532728108,-0.04738663451704366,0.03135729307562073,0.07378301588768373,0.028118392246662065,0.019834249156891394
RPH3A,0.0870059146873729,-0.010269863182885385,-0.05759660814829887,-0.018505553224805005,0.05873908189563488,-0.03252152058436159,0.016106462663869975,-0.011656529106165514,0.056136171837990606,0.052929307563050726,0.005550052276988356,0.011517498614956595,9.093729620401913e-05,-0.004771135185170156,-0.026070661799555788,0.09990651398690296,-0.04750894450262599
JAG2,0.01021211985444182,-0.0146165307791082,0.007029523470281223,0.03751495934786428,-0.007165887372046739,0.010529387856983754,-0.028175857451053783,0.06814912378936587,-0.05793874252226595,0.02298334158854836,0.004579778410076185,-0.044673329601054544,0.02996422609976543,0.016929196195174585,0.022347971698475966,0.003411812340209552,-0.024766778692775333
CGN,-0.03506564490794347,-0.03842581563884438,0.049672273590897986,0.007238888857518253,-0.016594170182767272,0.01193383015880747,-0.013279148134187414,-0.04327218849030391,-0.014254707396448523,0.09920394674840907,0.033918280346312155,0.03444789561310786,-0.05314623242369951,0.00244926456571765,-0.05121081708920595,0.06273599282269217,0.04332050905831678
GDF15,-0.0065796683053640954,-0.03365229758492858,0.1296623108692662,-0.012581950533967537,,-0.03313933536559226,-0.0678371987845783,0.060125513888664,0.048595624095098246,-0.041119205223037636,0.02124295477744286,-0.028908300152614346,0.06248904678279932,0.047306130698669534,0.06461147588809285,0.07529926965349348,0.10862210019308172
SEMA4F,-0.05263063195429422,0.016449576007150586,-0.020451717751798507,0.0047168830783830525,0.020475756358154837,-0.02195202414664682,0.011561125427732325,0.06070013413076152,0.07638240308876311,-0.0262454624493346,0.04237010199174433,0.031836076042515114,-0.010968897841066584,0.018030299797736956,0.11384566499246958,0.017231825008368108,0.019497523877197116
NXPH1,0.06730007203729466,-0.01411637596951325,0.0277099115112431,-0.02089193596158136,-0.014781304503909192,0.007907193337204781,0.051339770011409984,0.03531681329081933,0.06947300324790669,-0.032052381169097546,0.05644543316792439,0.06350339409598534,-0.004397078173084788,-0.0486840607343757,0.08569329541468021,0.17025283523041057,0.02156419981190412
ARF1,0.059888760721270216,-0.013254258945848639,-0.00876855630085512,-0.012668214879082046,0.03423657356744102,-0.04049577764582693,-0.03200449503434309,-0.028963590462248515,0.030130252927708726,0.02766989064884898,-0.01769785947515595,0.07120460566954448,0.012642482436206507,-0.010964269942749811,-0.019180193945201842,-0.09730957809308707,0.015406065356771213
DSC3,,,,,,,,,,,,,,,,-0.033580923921896315,
EBI3,-0.025426661078730272,0.01253114091440803,0.05887101400560165,-0.04557894971440937,-0.031184885853639353,0.002150121863867013,-0.004128286672666388,-0.04061581537092464,-0.02235807409289828,0.030717291317321635,-0.01817281717291832,0.024090960169959957,0.05621587972345128,0.05408574248079937,0.20898199330834213,0.12149964920945315,-0.002723867545458854
TIMP1,-0.029773434587332934,0.010709748301374427,0.10602675020985852,-0.007109627386931305,0.06462235463420359,0.09345052548297625,0.015175018635280084,-0.07562836999533908,0.02271027201176777,-0.025469201823655103,-0.11061626070772926,-0.12819140703311166,0.12061564208817059,0.036805268660996336,0.00016155181484983063,-0.21967154332148164,0.08272027855261019
SEMA3C,0.018505800522108345,-0.010588887932019128,-0.048400669121810715,-0.037394332756720626,-0.028067269441494336,0.020233391287404305,-0.003187192794528209,-0.036051982788452175,-0.025277948579070206,-0.012457113080480017,-0.08599608030896527,-0.014500274634850308,0.04748898840737363,-0.021816350817439264,0.14174582425871832,-0.08952312902306762,0.008470634265920925
GNRH2,,,,,,,,,,,,,,,,0.09835579473016368,
GAS6,-0.03893116682014661,-0.038292399752947064,0.0580112804267434,0.014096646499569005,-0.00559018611343008,-0.0850499377488518,-0.010544884697172671,-0.05859035736265081,-0.009356987609907408,0.004747655930199188,0.02940951944500521,-0.036513377019505064,0.018652838692445713,0.034157408124214944,0.06042548556322645,0.049348216881678945,-0.0217729002021205
MEPE,,-0.029263735599501427,-0.02531751303932808,-0.024715973871523095,-0.009485596203312692,-0.009010674366190215,-0.007122933595613328,-0.004172030255242334,,,0.031974201448169176,-0.032270287235889386,,-0.03607557836747464,,-0.02794639889990254,-0.08176016745419323
SERPINE1,0.0364206419221848,-0.05852162376094303,-0.07152023751716685,-0.02874807404701778,0.00449616285834565,-0.02187714365366746,-0.003143044175032772,-0.04854016885840512,0.030650461083687977,-0.03830000956176829,-0.062090055404485214,-0.1019620915122158,0.03339976867915409,0.019973225085689942,0.06995248974047884,-0.18148322061866112,0.08357293796490077
RSPO2,-0.020161098289060965,0.0007310018393422641,-0.01903943260930054,-0.02045204288504849,-0.0354707002610731,0.02735911066859614,-0.020006122913437858,,,,0.022174349091787372,0.006187246955609569,0.10211080327927816,-0.01528135932604262,-0.034316030023748084,0.07639206688294907,-0.015153449834231968
SHBG,0.018744978741013635,0.00605961083662667,0.02727692072560478,0.01898101010332565,-0.015792777875599597,-0.0011433710172319032,-0.01854079218527022,-0.02710003056926048,-0.0358282105564988,-0.04898528833633263,-0.007911072813420407,0.10333505026922209,-0.009569066953991387,0.05236489805887965,,0.05712318081615109,0.03809979259992862
LGALS3BP,0.05850922003225214,0.007227190118577976,0.05056251031870372,-0.0140743079863883,0.023155363432851652,0.0880690220976036,0.007072882087656439,0.012338702280111661,0.0971358430568155,-0.024173701640339704,-0.05401712230155305,-0.05206929812874633,0.05645643129986821,0.004237171526033263,0.1276020141324256,-0.017353644149031885,0.057835664760562275
LAMB1,-0.03871464655499287,-0.02595392998276283,0.08713905377929339,0.016111609020905596,-0.061651810565364715,-0.04304304866137253,0.09886824897798055,-0.06989796267284833,0.0442589607424091,-0.0007973597963289232,-0.0770620451700789,-0.04585185147360456,0.07929912336051687,0.05010229279438056,0.0435365213169335,-0.11544545142434914,0.0025563468987399
