,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MFAP2,0.12904293379063003,0.06646548761926618,-0.01939137844046238,0.10118696929053111,-0.01465125035830897,-0.038155021276290904,-0.024197193221231438,0.16701727869055985,0.1304308302547566,0.147004741984802,0.01877751377830913,0.009533714349046077,0.07014347268809402,0.01354550782290433,0.10380264776910632,0.06559479754874777,
HLA-C,0.036143283908300024,0.022872883198999477,-0.054151227326961246,0.00105721046778363,-0.0739600302155084,-0.17163139165859656,-0.1440841953441021,0.04113519249677416,-0.0440960491262896,0.1078528166110882,-0.1200696594953834,-0.009420433076520471,0.0590214502273464,0.010293578253905264,0.0714880294631155,-0.07198121771712351,-0.06368439342383611
THBS1,0.02764570299898309,-0.019272378332143052,-0.0466425747742615,-0.03771375294340337,0.02237823787172211,-0.0643106805435783,0.01385516173137751,0.06999648730470305,-0.0016488017520530157,0.10341406658270844,-0.004112151663251029,0.013355930011149568,-0.013951864600009793,-0.041151435725594335,0.011057076166869741,0.019198214667576603,0.06853777588411872
HSPA4,0.07476594797695757,-0.021634824208433327,0.033997568312365,-0.003478921014447915,-0.011667046167826071,0.04196595856393589,-0.01795650713975531,0.03385280820412541,-0.04590551280272715,0.04500797886140551,0.059788150001237154,0.0015611314817624024,0.0659344815662873,0.04317627480403283,0.0029199977729812304,0.03635628347916445,0.07712129528709066
LMAN1,0.04233855434157484,-0.02873941051701299,-0.027469277488448268,-0.016388820456999874,-0.05470255967433528,0.040936626387701784,-0.07577929957736343,-0.005800301668200117,0.016192082368638592,0.03924188443406292,-0.08865382153441342,-0.03434962042612132,0.06720012350481551,-0.009786799574142243,-0.0023792674425559372,-0.0332879081111833,0.05012331063165842
LYPD3,0.040380805629740855,-0.015163970114946301,0.02079521826270234,0.06449957738315551,0.042370361547441344,0.01951718349058144,,0.16386620037015143,0.08276842105671023,0.02877378213798586,-0.001692520453573768,0.02058876255711415,,-0.037007497181465634,0.06439743897467495,-0.047127302703892676,
APOE,-0.052531922794898614,-0.04493959809540918,-0.09526240863154811,-0.03154119729720807,-0.08328974060457564,-0.22892901496829215,0.09515139350501158,-0.037229410534680756,-0.12051740284211442,-0.10052627644280676,0.10499111905957816,0.07220408546131497,0.08087656366590916,0.011053779364369,0.04677765550487621,0.06651016000521377,-0.05730398960651471
SOSTDC1,0.026628777631161456,0.06111038711696667,0.08900861317085236,-0.014172760320454867,0.015803155585209464,0.1669751831933162,-0.03403322190849815,,,,0.06251321939485827,-0.02866679706541429,,0.031099224634575137,0.04441869521131292,-0.024326425649006434,-0.029197777379020292
ANXA1,0.035314582349331956,-0.021590933919381928,-0.09509623279894411,0.004917867048986329,-0.11237152655084885,-0.1661345974173969,-0.1511676992996729,0.12221933840433355,-0.01388870126725431,0.13188890961377184,-0.0368202192538593,-0.02029942473571773,0.08389012860130422,-0.032318339643743414,0.013843603999217384,-0.012770555585019308,0.02873218435781578
WNT2B,0.02504472570149543,-0.021778948995597357,0.011221747031003086,-0.011101844250046978,0.0013164946144496655,0.20670827810747694,-0.03664980005761583,0.017759073420576154,0.020225920621371567,0.03001710445998993,0.0072395851755969525,0.040216227164918496,0.07387364747903183,0.08907318153547009,0.004251274969339768,-0.02667976464320992,0.007563426548482171
AMH,-0.04765177958669588,0.03937387960628956,-0.041329661365764755,0.032119529814336883,0.00440353987763305,,-0.012691081157381948,,,-0.003186002372821492,-0.029337431286743036,0.019261587288654687,0.09387886631163883,0.031529224395971,-0.013940693789540043,0.04877339455317123,
GDF10,0.06888122508680893,-0.003285397380797093,-0.007844331469248823,-0.012337320563003665,0.026938523471464203,-0.004261793188250292,0.057449828075358665,0.0940099060289158,0.10688233890893711,,0.004727095056563736,-0.01974181369918112,-0.03197039927105377,-0.0062897243704169116,0.015302647200769081,0.017435524348845904,-0.022789863284955563
EFNB3,-0.010153889402686302,0.02816516283496626,0.0374254397207718,0.024355061192291697,-0.004869490165068802,0.22364419440806013,0.18831665416028157,0.06784636673899873,-0.004893696403861713,0.11061300861887882,-0.023615697577402072,0.04477481048535412,0.004422346758916542,0.08060603821534192,0.07892633011444804,0.12795647347581207,0.055848108498867434
LTB,-0.043435537068236676,-0.004499297363864882,-0.02816418827299521,-0.027417742837212232,0.007051892899875244,-0.005507937450975285,-0.015060566783535163,0.0674532547607911,0.08303648565411181,0.014043965679966125,0.08152734957413618,0.03433581223639921,-0.006010821176641925,0.061219751953890726,0.03673781700227703,0.018619708670223868,-0.03422642401269443
ANGPT2,0.12441328084760495,0.0754728885234554,-0.010838364503798527,0.041669257483487605,-0.009202046686190153,0.04985766699902904,-0.05400157858787981,0.15125525925106112,0.14705048864057974,0.11862054339213245,0.03275272559681885,0.0658119658899795,-0.019114637166271122,-0.03383537982788332,0.05567052478918083,0.07974373232810937,0.014652595865396092
NRTN,,,,,,,,,,-0.032357846605033325,,,0.029730352683372607,-0.03328559863905105,,,-0.04054388504173253
ADAM17,0.0021764482614509964,-0.048412756065715414,-0.06153738096644358,0.01105094991380825,-0.015808253945710723,-0.05757266104244495,0.00039796434523370295,0.0890221197651374,0.06225634957799427,-0.01032901069231083,-0.05939680475884733,0.027851475801967843,-0.018885257900960607,-0.04480506742197965,0.03657899040909744,0.03420966863594409,-0.039981041350452926
LRPAP1,-0.012687718452683365,-0.022409098773093265,-0.010352594450173393,-0.01707500157960745,0.010751378943780084,0.0761098163120831,-0.014969581039307192,0.0017913108621764508,-0.035942153539754676,0.01956751281550455,0.047879031837337514,0.011001542901235962,0.0316421997416993,0.024559296245966238,-0.014602885101983664,0.11312309378945858,0.0802154587176786
NID1,0.10092647461459488,0.047085321090145925,-0.014680263472952535,0.004352290307886579,-0.02763042583687716,-0.050379626341831185,-0.015127195858174064,0.22487826753964263,0.07259292913680816,0.14496227018216398,-0.04872368205863655,0.08377856181873633,0.06413278387548865,-0.047739484227662554,0.086860003241571,0.04651208211338721,0.007239399748592616
MST1,-0.030087803988313764,-0.03305830512890218,0.020028805609378218,-0.013093317436981899,-0.05888214832614783,0.016223833871331264,-0.06789137004654253,0.009634283372818636,0.025802513803653202,-0.03040208957915899,0.08814189192169011,0.08083144125264573,-0.02447616512635302,0.016803799231690057,0.001139329537015433,0.057545875892505385,-0.044908317783695854
IL13,,,,0.028306956296360982,,,-0.013180075173525726,,0.15236994108286583,,,,,,,,
DCN,0.08961976042547046,0.06406782229296967,-0.058977777750574535,0.013324416526886478,-0.007372724764658371,-0.09600633066456143,0.05294811121545206,0.1520437705638463,0.1260177220458437,0.09844896796755717,0.07963220127227531,0.08928585755757366,0.03763952069427563,0.019821181845538775,0.053285948882384276,0.06183623168787103,0.08036989672784474
IGFL2,,,,,,,,,,,,-0.010262742213988704,,,0.03514214247994655,,0.04145683676474434
COL7A1,0.02856436036522046,0.04288256015985686,-0.025031451799395227,0.028146632892644546,-0.025673494649632908,0.021632708202116494,-0.06599731491685708,-0.030215793695374214,-0.024533118247239055,0.07703568856537424,-0.059736586131641324,0.004147614016138134,0.01682854407765612,0.024953455238289,0.07451893191668853,0.08143727360412435,0.0423424294753162
CALR,0.02960225989548391,-0.07952025299244435,-0.08817234073995983,0.004391864498938337,-0.07087080172807254,-0.10387214163463977,-0.1638122344086985,0.04959967902663877,-0.13085720706799187,0.05268730943944937,-0.0520944076842663,-0.02552413057975551,0.0623811126204546,-0.04177811617074793,0.04755994698667915,-0.021293080336000556,0.010590054806844657
PIGA,0.00922886280069812,-0.011478815152401706,-0.037954372826233686,0.025497982306547137,0.022460108028130008,0.00911513799740645,-0.03555312164943108,-0.043139924301222626,0.010003327864442128,-0.017501133221146825,0.0003950170949462283,-0.034881589180956456,-0.009498461994027265,0.03722451037551947,0.17193507158522173,0.09773088812244836,0.026130410244496274
CD200,0.025846530081144528,0.061558562106916785,0.07311287098687345,0.016064393516318907,0.036586804915304555,0.12453174862017205,0.128935775980998,0.07401306278642616,0.11704437024327674,0.050687654787246766,0.09698373966210284,0.08531239477691785,0.015311060892533293,0.043884820695321,0.06508946184669938,0.0536544786485178,0.02761512597600356
GRP,0.0065577742238437636,,0.037619972604224665,,0.07259171844315565,-0.03629931988175668,0.03756288997628724,0.00413863445849773,,,,0.0161333801123024,-0.034986019993367624,0.04352745120048165,0.007063642386309228,0.042149356227067815,
CDH1,0.005787348585103388,,0.0033366265490445686,0.018023048960320226,,-0.06029138310186425,0.029434015434475023,0.029582922339403978,0.09378658348650193,0.0531725990161292,0.11219470307756071,0.017363934143516776,0.11909858124420411,0.002642879383723816,-0.018523819671686263,-0.000828794542671648,0.0006767675118284258
LPL,0.0677097739099328,-0.013287795319519756,-0.03063931109951642,-0.006421575423018702,-0.047611478914110016,-0.03468747437759107,-0.04106775790756237,0.015483668967236965,-0.10240693628512593,-0.05365789588115206,0.16511793359627988,0.14580243745509566,0.044241432822931415,-0.017227310401191277,0.03731802707744449,-0.00979507178988338,-0.004724007206165825
SEMA5A,0.011962626089743236,-0.04193156469298726,-0.019630017593606903,-0.024387723108554152,-0.01856694042394404,0.07793834361071342,-0.06741912691651794,-0.06134525653061924,0.18813144033517884,0.06808083661265965,0.1049109259810247,0.12992495718194366,0.05139274994454025,-0.07909265055293137,0.06526145835679316,0.05463271655431406,-0.06735226995255154
SEMA7A,0.054066551731965014,0.1106808098859288,-0.04289046128907274,0.045517464691501676,0.051736687518347604,0.043651000499403424,0.012165055609647788,0.16660270843482913,0.01899244783054279,0.08363005439194077,0.030823431039405987,0.05067071140166746,-0.03304891736137865,0.0030512761554666165,0.0981086715810717,0.09573305324422941,-0.04889018430548285
SEMA4G,0.06292206988419602,0.02971571984824523,0.014211864914999275,-0.04189570369063728,0.021623505723287542,0.0010789572063078547,0.030400698595484325,0.0027301524927076755,-0.005233308712405486,0.02617965344767125,0.011288460751064771,0.0815585987169387,0.10612185669517625,0.1250697927564165,0.007951927539303665,0.024839071911216915,-0.03474622977047213
SEMA3B,0.03165249628652549,-0.03536943319170279,-0.05207176278215573,-0.05912225236229257,-0.030728104958860598,-0.16937353892403773,-0.06508228636255856,-0.027452508188034637,-0.0194345527551116,-0.07354904181316495,0.000804557605209042,-0.014392963437162478,-0.0334061635937684,0.02562678289656028,-0.04258163856164218,0.041333426465193265,-0.08408266478654276
RPH3A,-0.011689364669213864,0.0282140742389559,0.05363786021121291,0.020521572915232995,0.08036900244400895,0.2018570061308465,0.07323623957735187,-0.0716622560528215,0.04305863251341958,0.04968988910355826,0.02696565029967287,-0.019845197424690975,0.05339553818783529,0.06168146476013935,0.012565994217117356,0.0662103625720938,0.09372070202811995
JAG2,0.10457734021565956,0.05685407621403168,0.027897803509334067,-0.029716335215311664,0.017501743560377207,0.13566286446425418,0.0944492034473524,0.124423583295113,0.1364969465776977,0.20345280685684178,0.017832169687128897,0.047228425394358606,0.05174478186117364,0.0027836650035471954,0.1181499146372898,0.12605856473617147,0.003932084692913434
CGN,-0.0115423531829921,-0.008720917570489758,0.008683050734370062,-0.01781249652779787,0.009041033703945144,0.03764061197178399,-0.04159189510110409,-0.06248579261196673,0.022446181628251807,0.009295786747153692,0.06271115663546507,0.02282361934842294,-0.05750730748369875,0.05380223758060655,-0.009250896968567547,0.07865456481116079,-0.030953332146737796
GDF15,-0.002098862714990384,-0.01637816277086645,-0.04411209934347685,0.0062844502651228365,,-0.03019908066326109,-0.09039420688838423,-0.02720605999438717,-0.058570928240306165,0.008467356266159435,-0.03710632380253295,0.01744860032112381,-0.008748924234972704,0.08812287001278418,0.056499051999560124,-0.07138872807975628,
SEMA4F,-0.00042441171236614483,0.026064199843796626,0.03747158583501361,0.030450011648588758,0.08855562426899952,0.038056833621104014,0.12540514610474265,0.04038078370422205,0.06155993525649172,0.043771906042278715,0.06595236317703342,0.039651187363989475,0.08477653135175071,0.08443253269561828,0.028465029001475423,0.13109331232331284,0.09055757906680949
NXPH1,-0.0619953866491808,0.04344942499154516,-0.04835449331106426,0.03944941199044142,0.009420469488817368,0.18952346199672238,-0.043866396153124314,-0.018807127118342235,0.18226119397553564,-0.0025600484761017896,0.06748858331012361,0.06003945770866723,0.010727534198355697,-0.030359015190970333,0.08226780817950659,0.0569038688186865,0.1809979505110783
ARF1,0.06727888278373426,0.008281068965633912,0.039064243058483224,-0.007421590443982319,0.03353522642065468,0.15491622234045066,0.031956735789023534,0.08353817147336062,0.059107029142884716,0.02140173632982506,0.0017485176454392415,0.004046942291203304,0.04898341454460143,0.025329367012485848,0.007831785042039734,0.014669324631885706,0.03614314457130648
DSC3,0.010498346206246144,,,,,,,,,,,,,,-0.026608960351124585,,
EBI3,0.011060319714200496,0.012574303867135437,-0.0038088316036673907,0.0736817757698327,-0.033746598245632586,-0.04489532279835901,-0.0350804159570551,-0.008878091476572264,0.007951759034558947,0.04227332762931167,0.041530266675669704,0.059286827587133266,0.03646072229241635,0.056801266005588776,0.09493743579743896,0.02593927644943494,0.11515687081198767
TIMP1,0.13999767914241473,-0.04691661681437396,-0.04016607293987935,0.025936541998421922,-0.035014074737257615,-0.135697422538382,-0.1444139120756938,0.18218840192857771,-0.11376667841237088,0.16621088922218183,-0.18744025350574153,-0.10430338342511801,0.08108921791269075,-0.06745957702412882,0.0022305389538432594,-0.07757697833142475,-0.04507385882490378
SEMA3C,0.08867355966142641,0.01158346778954511,0.05232090943148936,0.050759054996879396,0.03115064871720222,-0.07151260907436412,0.027908991006327034,0.011828811513977725,0.1183609770189169,-0.01057243132259213,0.004488227449094959,-0.020405481912284706,0.023257397408982708,0.043842245563000176,0.035639780653480446,-0.028023726626219186,-0.06020851172507755
GNRH2,,,,,,,,,,,,,,,0.07439176656292204,,
GAS6,0.04668654845087223,-0.08679438621967701,-0.031290884969813464,-0.035812319032291,0.02216041369080056,0.03725681210736679,-0.0754491996784864,0.08255391497686194,0.03268402654793154,0.03277342343125785,0.06343056760237538,0.04529934580614464,0.017686535669576096,0.022390049134209052,0.024863085656752475,0.030798120955390775,0.09553479920202815
MEPE,0.011807343912151377,-0.015185968783829907,0.03664251250386724,-0.012644201240682806,0.06317295600054074,0.20528595098435934,0.07700061596452165,0.011708497914366988,,,-0.035593455275280246,-0.007418190720770395,,0.018639281436822305,0.045998882903906635,0.03783978199286765,0.044373816287192266
SERPINE1,0.0933724584659175,-0.0335240960945378,-0.01491210735884775,0.04223826690218672,0.06259668375924385,-0.048133134366436146,-0.13010690741969394,0.13389410208291397,-0.09582628716950356,0.07426126740046958,-0.12821006782810107,-0.10891188000339946,0.02036162735268122,-0.04838654163454039,-0.014834583316721897,-0.060222780424299384,-0.018157655792433034
RSPO2,0.017453755459826217,0.10946374969091228,0.03348485209453988,0.004413269266844275,0.05531811779891954,0.16197707241046888,0.18841911652162716,,,,0.060186999240539475,0.03390560830031025,0.03298690513502847,0.07223849904137229,-0.00880449709208883,0.07729493310395723,0.07120214507516764
