,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
PDGFB,0.10108413759748233,-0.09049142975627303,0.03351269333670587,0.1667401753960393,0.024047721217748057,0.047080798601512326,0.013749252092032368,0.07266444299659156,-0.08824370697474497,-0.01701513536398957,0.098509257069658,0.054463781225004226,0.11394145010686138,-0.05347593920416363,-0.037718620475985405,-0.014514327938884014,0.05666143647695958
CLEC2D,-0.01308315770709357,0.0514646838372361,-0.015528531842545707,-0.0011177597533943407,0.01958904127904362,-0.05809696706911145,-0.06122116701988049,-0.23977716303550517,-0.021117297178821368,-0.00609830527378263,-0.06286913791882386,-0.016856722789889648,-0.13341108492446627,-0.025471060288358844,-0.06550031892569184,-0.05046451540960442,-0.06802156969978741
F8,-0.019489647325152844,0.02927050877707523,0.003443174434841512,0.010802346308070624,0.045392642738353375,-0.066815712071894,0.04381938276303899,-0.1167974857347111,-0.009671666311595635,0.02675729865390448,0.11165632417480886,0.0558406631367339,-0.03342699835348666,0.0219094847184133,0.011175872515952694,-0.052396948979519804,0.11611408094542597
C3,-0.060682529122417825,-4.2914641853383366e-05,0.040537658167958,0.08772518265353826,-0.11837514653459527,-0.1313926214936996,-0.0062224091011304555,-0.5011274441382435,0.007585350401241369,-0.062375360694537044,-0.597515741439191,-0.0879845387910483,-0.19369512187178356,0.011747227460183191,0.03945810870727667,0.07004404765607651,-0.21326112240277112
DLK2,0.25430958746545723,0.0555652743447927,0.016830022119519488,-0.006269150722667829,-0.04862794320782636,0.10202829275787847,-0.016400037134489346,0.051834309809794074,0.09256185862458942,-0.04074666756962,0.14872685279906322,0.031160491142971806,0.14578909349697639,-0.004484166850897472,0.023039678584605545,-0.031698510752372566,0.12339040414251214
TSLP,-0.07606346258005717,-0.0054767234651259475,-0.010466535612195594,-0.035048095099141814,-0.015807867226616548,-0.034072232222487016,-0.021880454970828817,-0.2811748474140083,0.0038727701910531796,0.02934797171759462,-0.09269571854719705,-0.00015111665837870536,-0.040362123144538305,0.0071434067999404235,-0.03849236641373617,0.03293046847437994,0.04671723420443779
OSM,-0.08239181628958045,0.07713192278149862,-0.023785813631191,0.018884270780121625,-0.029977611253543812,-0.11059488574817962,0.017011879385882105,-0.2327618136963104,-0.1635197773118,,-0.34956269494759223,0.011282989831333658,-0.08598818789440925,0.06429237752394598,-0.08889157566127409,-0.05305967052950381,-0.029436690998187652
PRND,,-0.04056714035744362,,,,,,-0.025997250483505256,,,,0.005953048334809034,,,,,
SLPI,-0.2874701864086411,0.07714625293026597,0.11412780749139854,-0.03066183727084428,0.0179930019843128,-0.07860320765390845,0.037705086869069725,-0.34894800868660314,-0.021441692585861837,-0.060590561332421806,-0.1602569448535526,-0.04792628288794658,-0.0509701911879295,0.037281643404067914,-0.10739992809351065,-0.036682544138092306,
AFDN,-0.04322378232182991,0.014692864954704366,-0.036384561748210406,-0.01742463163025334,-0.044435942504168345,-0.029165828289616398,0.06491600177035227,-0.1968544441427174,-0.07364668355312963,-0.0400824309102139,0.130893504513182,0.01410497561806291,-0.1301539225499208,0.020674737134298227,-0.04351883512018449,0.12955621750577426,-0.005055878842779594
KISS1,,,0.01271613923916634,,-0.026694090774098317,,,,,,,,-0.034318981936787625,,-0.022136713210749757,,
ULBP2,-0.02235259925425339,0.036408855506346066,-0.025411126978922352,-0.030471842522169924,-0.025420629728270878,0.09366438933129337,-0.024478236132427642,-0.050252037064550774,-0.04113297109282947,0.0035026691757111296,0.13838665304599054,0.061124284131692484,-0.009487340036362747,-0.04828369816450369,-0.10297814799629874,-0.015015219833927859,
ICAM4,,-0.0007229391213079893,0.06929034837311472,,0.0293756253070573,-0.0410625213526632,,,-0.028454735430012982,,,,,,,0.034268459241649965,
TDGF1,,,,,,,0.020600107623387067,,-0.02185138452534786,-0.010685108685531982,-0.08472098644037587,,,,,,
ANGPTL1,-0.13294777504909747,-0.018616648400294346,0.020319705866311825,,0.0518439224517749,0.0370996075669883,-0.023049563698156725,-0.32102591440350087,-0.0723885934506618,-0.007015223615553173,0.13906906758834206,-0.01061514568899991,0.059861544345389345,-0.0021590504098292144,-0.04101955910383396,-0.07205019537813398,0.16519926091627724
LTBP1,0.03308996884616276,0.015392919435889265,-0.00022913002103467148,0.06508249076776218,0.021800906452709778,0.02436012317069762,0.014385443141778167,-0.08809905358747436,0.06045645024032224,-0.01888926677372649,-0.13369550858872448,-0.04065921436751616,-0.20351783657750244,0.05519803557026827,-0.010802056589767605,0.028378263411762413,0.0507176339552666
CD160,,,-0.011886685406171073,,,,,,,,,,,,,,
NTN4,0.14184324326117753,0.015300218014141736,-0.023420818399953646,0.09213863510255318,0.08034540405017851,0.2172037079114141,0.027567698547744962,0.11851062523092794,0.039416372989728804,0.05101150838443239,0.39591606020853914,0.042163818059775655,0.13405919565716515,-0.01654173450217377,0.04439510350059565,0.040230924581218415,0.1827898732848582
APP,0.00957367469438516,0.0598810884524999,-0.0216205286776616,0.10601495367880269,0.09485578955714152,0.13923805284084356,0.06999220703139572,0.43693987457162775,0.12197599305023195,0.024732399738793178,0.4407004819634558,0.000525579993050775,0.2178239401255561,-0.0923544879794491,-0.005062975484581161,0.1576898770608854,0.02420402874224745
RIMS2,0.4558528911799663,0.04258329380981102,0.025647102332066966,-0.057290881324857205,-0.025624857041533944,0.4725028339239163,0.08595631559467484,0.45727626026019547,0.12163009273914124,0.020921128262252342,0.40304218308211515,0.03968262790702275,0.21288126675087035,-0.02207983774923911,-0.020860084500633955,0.09658911126222347,0.05307886486782023
WNT7A,-0.03290495518360925,0.03074812462006066,0.0037372085356361237,0.027538069900650688,-0.004880886236815824,-0.01024335262965068,0.0655179232802462,-0.05005761029193633,-0.035153228937745744,-0.011892389014185678,0.1379059210005669,,-0.05799741358915005,-0.05438658193129711,-0.044802185571466584,-0.04871790677658888,0.11220918375120068
GAST,,,,,,,,,,,,,,0.06364457333969625,,0.01782638797945204,
GPI,0.014222643292047551,0.1199675038378737,0.0023750117079946033,-0.07871788798573214,-0.024888992640918893,-0.24188247204325952,0.057141156694178664,0.4295697661529749,0.0915467479290427,0.07722236961527461,0.554472540628469,0.05175793265063966,0.14280722150655142,-0.002009662277984533,0.01463911664741174,0.04547253253695996,0.17795289991569235
IL1B,-0.04695497812165795,-0.06627621885554127,0.04718330959421923,-0.015984094264073972,0.04955802076415008,-0.21024757722655138,-0.04620547895488038,-0.2184618209153408,-0.22985983669960944,-0.01851564967462105,-0.24348889845903038,0.002339781449794878,-0.0883611971043263,0.02645391373081249,0.017126236173638936,-0.040301234898168274,0.008282175464106638
SFTPA2,,,,,,,,,,,,,0.06459506952154129,,-0.01800902833597026,0.04308687673460333,
HAS2,-0.2716568413800246,0.0254806322508025,0.015516383159086532,0.10803929485308676,0.04197543422912781,-0.07820956119103958,-0.050707519447309446,-0.25635182052770095,-0.02087485163148623,-0.021982185083025307,-0.11223935691032426,-0.011414305188440582,0.013003024235263965,-0.06838362309813567,-0.1837062033501533,0.09617636514582387,
IL11,,0.023642594014546534,,-0.06832378926917207,0.053365031454806935,-0.032021378015704316,0.035285555837477556,0.018383748472841657,-0.056759420453239576,,-0.027932272394125105,-0.02041878827061577,-0.030888931440391038,0.08688683429714246,-0.04950315302939893,0.003981868457011193,
SEMA4B,0.0019118062400124876,-0.001391125764060128,0.07203262327383954,0.08623167711474827,-0.04052544437355051,-0.13108317147908635,0.021318102918498227,-0.4044358018742571,-0.054116270945821734,0.017581166017717215,0.020797715911924364,-0.04986849994023301,-0.09119339358640721,-0.07298688549978297,-0.08433322511266506,0.01739777495949905,-0.027361319590671947
FGF12,0.25901526467171965,0.05056681073362659,0.03660380799794424,0.06067561008023989,0.08665206923455503,0.05637923695619276,0.010311561784017967,0.5639645857517988,0.17908471207746446,0.059724075203351844,0.6038064446101062,-0.02251305554193251,0.30979412666022266,-0.0073128258219172055,0.08043113840896393,0.07024339183916459,0.19040794949574344
CP,-0.12499380102041899,0.020265864057662404,-0.03258183369316732,0.09029272262699739,0.051650661799505955,-0.18874951750149838,-0.04619874872516451,-0.29918856898743157,0.05635635232163965,-0.041584013621006194,-0.4785940084670747,-0.09018762284553737,-0.1162010884090744,0.08117528089253895,0.0741304536551139,0.0926606560228803,-0.06034755595950068
NLGN3,0.01041092357801968,0.02546172086670494,-0.05389299249998114,0.06906798775998953,-0.035031399389966536,-0.014133185952129914,-0.05259562704763629,-0.3886910263743982,-0.04039489662372674,-0.0010931013882893583,0.041143798428849875,0.0860182520496161,-0.2187102891052476,0.006502248582425824,-0.0676149806582472,-0.018509917100114504,0.06494815960293503
GZMB,,0.0015368318496458112,-0.010466535612195594,0.019521721201231326,0.005888697197978881,0.004345495306957483,0.03984667204537412,,0.014318021971125765,-0.0004670197371985377,0.07450770660855753,-0.04853535712993064,,,0.02460066783431507,0.09758430189774452,
PROC,0.020502606214764307,-0.028342502577569963,-0.021364040171729687,,0.06382712299399991,0.1722606872704474,-0.018708416768607572,-0.2153014619812482,-0.013728817418694549,0.06045868039400922,0.020438550826057895,,-0.013408921751170706,0.09048277600547072,-0.03379364880876582,-0.02511607896791807,
TNFSF11,,-0.0441003167564835,,,,,,,,,,0.015605146908949506,,,,-0.03982291106443175,
AGT,-0.04133554068087141,0.09317062246934121,-0.01335938979954484,0.06836744866575574,-0.06560444778148428,-0.12625173252691024,0.0267312851752123,-0.5381149793825938,0.11634599055528294,0.05985147823342811,0.06639403651900479,0.10513614861076521,-0.2445477984434461,0.004476104402513338,0.1667923289217622,0.1018758884518344,-0.06007150266003635
PTHLH,-0.035557091144211336,0.016633777359199863,-0.020313217421847586,0.033042694092445764,0.04412016839074814,0.11519954140669506,0.05491946170338637,0.08505633827951967,0.05153363199866324,0.005267211577956616,0.22218195014368078,-0.0036981211285293364,0.030456946934097603,0.056204046671506525,-0.09356678268085798,0.009252911435497772,0.3388381200166849
COL1A1,0.002150839560038911,-0.050446558209072075,0.06412858971781037,0.06647688213235896,-0.060888077130342,-0.0012782147496817272,-0.03832004035745426,-0.3145381815620346,-0.12921193326722955,-0.015459187256960154,-0.25654737199459254,0.07336421713244222,-0.12915624131029316,0.031415663469759575,-0.1643789667961257,0.07366315724004042,0.05822256427161768
LAMB2,-0.18829577212848575,-0.05666015447080662,0.013555168473608303,-0.00123152028999027,-0.032141039474331425,-0.1334707248039407,-0.0031461287323307162,-0.42550056578151746,-0.09953366531560948,0.032555646733772294,-0.1893854675144252,-0.11686317425535427,-0.2525953104176322,-0.08702647787548058,0.053899862595766415,-0.016891693518949234,0.09052807159738757
DSC2,-0.009778139269984531,-0.024224598381554073,-0.033750661482995964,0.02150532507182482,0.03056975395560805,0.07214296687443457,0.05689564764509081,-0.12105021796001489,-0.044278744502277034,0.007334966249220479,-0.10303868414440162,0.0072243280467865914,-0.008455978328609073,0.007068673948850771,-0.08374642081918932,0.007489785193923969,-0.009247065069854657
WNT5B,0.025049766339320254,-0.0020788356462933043,-0.021834759522737585,0.026471991124580214,0.021617725384503274,0.0970821969467982,0.09828902475849582,0.0066719953398890666,0.01651997150494345,0.007935702750769028,0.051437602058985406,0.04321263777601585,0.10853273494988605,-0.02635707122839602,-0.025068891614929648,-0.004695704431834033,0.026662312120451337
LEFTY1,,-0.03811727549124293,-0.012411581978930388,0.03602147586589984,0.04321094581143906,-0.041096164107060164,0.038799832614883054,-0.08195034820749846,0.005323461613026659,-0.030838110017541873,0.19106253674138257,,-0.0636731612719019,0.0393886907800841,-0.043651855115439,-0.04244587628728741,
FGL1,,-0.008650194814070904,,,-0.03442217567123303,0.12343647014678874,-0.028132076746201856,-0.06714510806607063,,,-0.12357166783051404,,-0.03168147486149743,-0.05041404317138685,0.03633663688277148,-0.015908140126630815,-0.07782234629957023
CXCL5,-0.048502637690838867,0.025058378034349457,-0.031794254252832325,,0.006234737142931159,0.0011193698341934477,0.05458214954698796,0.017933455799299475,-0.008591316551304693,0.008162503507279746,0.07116716971911717,0.02726440725775436,,-0.045646071755266006,-0.032182455797756866,0.0027943025649654622,-0.06928692518645123
S100A1,0.34895791208354016,0.01911641335397369,0.01381561011865103,0.005490816110389519,0.01829874071272075,0.10546139222145659,0.055899645511704024,0.3446292401633722,0.1611810345316175,0.014883418462270035,-0.20083918135247872,-0.028323031657815193,0.09789309853014536,0.09280038128417353,0.0368308523931256,0.09295155207921499,-0.08764840445663824
C4BPA,,,,,0.042332609233053924,,,,-0.04512974569366565,,,,,,,,
NPTX1,0.40647837105833495,0.022252545063148818,0.03316995730396315,0.13000130125332562,-0.006955847808744191,0.3412793238560789,0.006005344614889096,0.432084156107319,0.17068748073296386,0.03033466428859008,0.5049564642646198,0.007886504603562654,0.13683302843425166,-0.030922175504081887,0.07495524899365784,0.13962987355765613,0.14477509657590568
TGS1,0.013230865309535404,-0.027084016632562137,0.005643028795088497,0.05177648881718858,0.007229694082570087,0.016314597966130853,-0.0025556166103157126,-0.15180137406106173,0.006877120063630031,-0.024600535601785874,0.08152855145672355,0.020258372195532632,-0.12170981394449454,0.02189134652934234,-0.08978030467893063,0.02662686776289022,0.014970945493109065
SST,0.4600322607256464,-0.03023960038190541,-0.02071947485871483,0.038331009758022755,0.04356913190422706,0.2165800107527028,0.0401756421209072,0.5642356967047925,0.11726338956115254,-0.0027135257881995634,0.09266307366376637,,0.36198452499349837,-0.04050105099068008,-0.00709585755904658,0.061144461016935416,0.12031157681585386
IL34,0.2302802538510465,0.04561509255243724,0.03405941970145608,-0.013912317047157684,0.013831239022938743,0.1647814308799785,0.08128617911815436,0.29326938747045417,0.07214154905071193,0.0529088747686214,0.28302734081370956,0.02806178890239093,0.28628450036905156,-0.04164106112557234,-0.10231959155413366,0.03890285700204935,0.29247511404606236
DHH,,,,-0.02375866091824459,,,,,,,-0.09387165935161451,,,-0.054464905322421577,-0.07018926837271335,,
XCL2,,-0.010152852366232739,,,,0.004671800546757556,,,-0.048469377437221836,,,-0.02371865548768645,,,,0.07146186670966166,
RSPO1,,,,,,,,,,,,,-0.029242806426365713,,,,
TF,0.304757853624739,0.08642860475745646,-0.008572846453881549,0.041374154357842925,0.017912390422329377,0.31557633249614836,-0.047916050275497474,0.03300425638248694,-0.005201264032329903,-0.11359726489448241,-0.5723482341353353,-0.01269526992377998,-0.14973040677864824,0.1303534076800357,0.13518923536698702,0.1119887005363886,-0.18008587583704175
IL33,-0.05461785235572191,0.03605986396042982,-0.048643955403540315,0.016684929980772756,0.0727291019277752,0.0270679747187245,-0.015021676489762563,-0.285587757136747,0.02477040037775707,0.05171307014883537,-0.08799295862298405,-0.060094104089581345,-0.17222167646711192,0.025715158484313754,0.08163507442431307,-0.009311690848144462,0.09594120105039859
RBP4,0.06129220287344328,0.05059246401182017,0.019954019180686223,0.013375857640114777,0.09878064308865746,0.28116158294531113,0.06011757686362953,0.43783978563874654,0.09515459172823786,0.04274663564400276,0.34034431405261645,0.12212389603835626,0.3790028731894008,0.049817002227810804,-0.08201075551160748,0.12808533759449547,0.12977022598412652
CCL19,,,-0.009844089285675288,,,,0.05443475281131691,,-0.009528110916907018,-0.013415229254280516,-0.12072590781985644,-0.02647139301605447,,,,-0.03671372245227334,
