,MGH258,UKF260,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGFB3,-0.09970073761356082,-0.01109998845814625,-0.03981234440759808,0.01984603719694296,0.10034905485244075,0.04284821790733907,0.0052461291739411935,0.011312033339489522,-0.00850920240674219,-0.06685455212246126,-0.05692345686651971,0.04814050918982111,-0.014122743453445876,-0.003299391911309462
APLN,-0.06718714863657319,-0.045879045416284375,0.022524935558929284,0.02930352742875513,-0.003044139993830486,0.09478066045338729,-0.04410079997645241,-0.019156993800775655,0.026376548378753396,-0.01431863912211528,0.07764929570871595,-0.06442699451481002,0.03200610479334624,0.07362606710819967
SHANK2,0.06178249967665627,0.09318756220658506,0.033155749358805296,0.04390980828661643,,-0.049102343234400665,,,-0.019394262670552494,-0.004745435623084426,0.06374625523166087,-0.01028643766284047,0.023163735292033912,0.056968131978463774
LTF,,-0.04569771839053432,0.02703650902187214,-0.005074466769914086,-0.06708514382599433,-0.024619465750050886,0.0616567036558293,-0.09241580979132379,0.012755718910065866,-0.010026064480117856,-0.1159513067842065,0.008043686919908907,-0.04822773247839391,0.02899576837790535
PYY,,,,,,,,,,,,0.04635240122138038,0.03528199685877729,
PENK,-0.01741616507820219,0.1385946807773175,0.04320872050581263,0.012191807312892001,-0.01675615659706864,,,,-0.022765543986541237,0.005633545458256567,0.047574512707236095,-0.009879815248767871,-0.011095889311782016,0.0026599894324699945
CTF1,-0.023441826183086514,-0.03480010110907153,0.010594275798049156,-0.013090237920680998,0.04501279182849644,0.0684653724553906,0.09212347402531225,-0.05960189874669679,-0.038911012853685305,0.052264195379851774,-0.09528905113892254,0.03624726556707316,-0.013642215338855014,0.09833840964470328
COL3A1,-0.03811868730421248,-0.07098799606337515,0.0077173901008591814,0.029218037904085913,0.09045684582047778,0.0748130320521204,-0.04120451087425129,-0.011712772165198426,-0.0441583770003775,-0.07295459443589743,0.028376522787049396,-0.05518768047862083,-0.033465591528768525,-0.012195868915273628
S100A10,0.1577371014750869,-0.08370289850703608,0.010077520861826294,0.014721273623354772,-0.0661737163051187,-0.03993057034381162,0.04950954245388504,-0.01018584643774143,0.11374809475986188,0.038329513273743204,-0.10959643748888517,-0.011417386144218764,-0.04577926145796667,0.07630949017240062
FGF13,0.024751977870849,0.0903555825700561,-0.034567974393183425,0.0800060103734412,-0.03445431163552126,,,,-0.0180511878009686,-0.01296700895897061,0.04703066286211442,0.06297914272508535,-0.02369349431193038,0.053844841954586546
SEMA4A,0.0036251825653989735,0.029233599927837806,0.057632042644853006,-0.026357977470049504,0.01037544745010451,-0.024309784189930187,0.015030794710725045,-0.06869291989618956,-0.05292144069461513,0.033482743485067384,0.004109946613989274,0.07689032023336886,0.06350128149922987,0.07826744002308016
EFNA4,-0.004517854168993509,-0.0031331702735878223,0.01564593280955264,0.0747417260589902,0.04193973828546527,-0.025196146539196,0.03208791178192618,-0.027212109157374008,-0.04196260835299937,-0.01870633197219113,0.05811891520949154,0.07529711720322695,0.04341142922324027,-0.02716415557359562
HSPA8,-0.038698925189365484,0.12562252089155923,0.024538181160467746,0.08642792642571474,-0.030787385805285325,0.05852240568423838,-0.029941323966811675,-0.019025586957616254,-0.04012403283710139,0.010945442207500896,-0.07908301737471576,0.010831390026626805,0.01976975279591106,0.00947481580842882
NPB,0.02516491893850708,,-0.01745467694961525,-0.0009321906462617597,0.02661236527782929,-0.010127799159326772,-0.04311891817792127,0.12411325849557074,0.07924712062817998,-0.010699582408048483,-0.043658407788104585,0.09773790746807118,0.05837262764586501,-0.05134872821200319
ULBP1,,-0.011492282315224206,,,,-0.05731184195652938,0.043840981026749076,,,-0.009601923029714843,,0.011397003233596508,-0.02554809190048186,
SEMA3E,0.06549315732671936,-0.03360984541789262,-0.049901983706528694,0.046527849874797585,0.02663195779956741,-0.01093780114603749,0.07036011136057538,-0.014439318046062672,0.0053387198678718755,0.010038199891379683,0.04311053272138478,0.06188192312045771,0.023948255770922324,-0.011688888576197959
FGF3,,,,,,,,,,-0.009667103449900308,,,,
ADAM9,0.12556940482922854,-0.01122499549691661,0.047011288249934086,0.028448915361185215,-0.029518048650275137,0.022546815312691093,0.055786224690689674,0.019413311378408193,-0.030661394512746496,-0.047826455938264976,0.02857268925206396,0.04765138725668917,-0.021693395597172045,-0.0912582401757581
ASIP,-0.04513981182225002,-0.018139510500719686,-0.011344229649882734,0.0099650443003968,0.012849606184574638,-0.0032878411048354083,-0.0018669174333507347,0.0513963778727817,-0.021901570596611738,-0.022953915004342934,-0.01902295400123621,-0.008000668530022603,0.011544690343328598,
IBSP,,-0.053881857445760635,,0.031127345210613007,0.03918450451847784,0.07873062009023288,-0.021025796360701298,-0.028034937384383514,-0.023430315200755603,-0.04028961241773425,,0.09996682843219841,0.04064282162498286,
MMP12,,,,,,,,,,-0.02983510842147512,,,,
FAT4,-0.015914197205870066,0.031847655110617795,-0.00928916396485366,0.004794960234003455,-0.011834163080933283,-0.06296320207239066,0.14223312196403953,0.02216334550372344,-0.06620576109946255,0.03153143474404352,-0.05610106593931307,0.029727910647795962,0.0734495066523973,-0.01597306135800791
MDK,0.05999125430896329,0.07778123574189759,0.014976141978881094,0.04624726255382604,-0.05502615944559588,0.11890517548698212,0.0904752091632514,0.0011574255060901712,-0.03617248151595064,-0.004884826288966932,-0.07023975434107907,-0.04697453766400596,-0.06918795969871804,-0.027557141924738567
BMP5,,,,,0.08064196810771952,,,,,-0.0016398625692314293,,0.022127580845641967,-0.05506077663360582,
CAMP,,-0.01776833060480186,,,,,,,,-0.015237748440244388,,0.04954983884637508,-0.003944012215987594,
HSPA1A,-0.019114962729278904,-0.046395920595271416,0.07635350611632674,-0.027825044388812725,-0.0253999651022662,-0.032103516255316246,-0.010522604794857835,0.07802287187717272,0.1113867513329468,-0.03635153650561378,0.09188120034343243,0.07136736484065527,0.02869680374530305,-0.003975311404613088
SOST,,,,,,,0.0075353271871884155,,,,,,,
SEMA3F,0.060599537421457614,-0.003352361265530547,0.015656815538702337,0.022262034851551486,0.033088329455322515,0.10607193650860096,-0.020512376665764807,0.04589989923143313,-0.027266192687957973,-0.0354615673479637,,0.08353085878378037,0.012104947481898425,
ARF6,-0.0756692198249957,-0.014673597290007162,0.0005660260999762025,-0.037660865110968104,0.0058868104692163525,-0.03135924699797086,0.0038894271573468647,-0.007047529312746654,0.022940758480049724,-0.05637512974101681,-0.10513405079082608,-0.008968870403364103,-0.013219247238394408,0.0578823442040818
IL6,0.028498827427460176,-0.006346978391543769,,-0.04606156126915431,-0.043503745016422936,-0.04411311867099079,0.045482192680709334,,,-0.010109095533379329,0.06339259274767793,0.13357166528375228,-0.08039117470551418,
CALM1,-0.058479582893718136,0.075063135098484,0.027226527133159123,0.02963900427348578,0.027422767446305597,-0.009492864613566437,-0.06863432556512639,-0.06421766648155552,0.047845368008068954,-0.02482349838867101,0.015584476782018325,0.10695063539698618,0.045614863419351566,-0.018701981440860545
VIP,,0.021978190336608115,-0.004631020731009586,-0.045590878047389545,0.14876342079459176,,,,,,-0.11313585992611004,0.021158342974447512,-0.044878541829573515,0.01061389133499558
NMB,-0.07704885358496173,-0.03809754458499906,-0.020116534355342948,-0.030802993955013253,-0.05564057563936927,-0.0008223933811746511,-0.06082101361619415,0.014780229548267661,0.09405742256684074,0.045566634408359646,-0.0659408564465481,0.10387734041300625,-0.00670461549858013,-0.01823448647361793
CCL26,-0.007182319822119414,-0.019561165482701173,,,0.02713501805120261,-0.02486237737782331,0.10580122847087405,0.0010849898222906867,-0.021850908395483787,-0.02684152292381363,,0.044626644840380494,-0.03937835499848385,
FBLN1,-0.005756811216143167,-0.017951904385915204,-0.015898229557902956,-0.018048431791581592,0.03904923388520352,0.08734647059370117,0.05770046886149738,-0.022100437494919807,-0.008772179461257813,-0.05727962023049978,-0.06679161257150011,-0.096632918607965,-0.012677809201333568,0.02013158883394558
SAA1,0.08598702179202909,-0.03362905939102797,-0.013122908630456027,0.029805122275700847,0.030053955945313092,0.02833789513428011,0.0564321990408448,0.005908961572963955,-0.011508188869937581,0.028785074299504207,,0.09339113565320027,0.030623961721090925,
MICB,0.04429372866436332,-0.03360819502631448,0.04875743638963983,-0.03701007548076455,0.014975990635293635,-0.025586628174334856,0.05003708891356707,0.023123418777086017,0.024684794954094414,-0.01613169745558535,,0.05055809501977201,-0.043745958591704506,0.09752380660094964
MMP13,,,,,0.0911346073422649,,-0.038087364989607915,0.07747665062633553,,,,0.039308263421266455,,
F13A1,0.038749765058132525,-0.03165742344937238,0.015271146883263365,0.061257405151790414,-0.026669940735855657,-0.005119830963569706,,0.01698781873003358,0.07478189016702978,-0.02800294573522061,,-0.00843199825218969,-0.04634547908067302,-0.0749240273035865
CXCL11,-0.004377461932023602,0.005218309995770937,-0.016753516986999582,-0.0201819847731182,,-0.036453361601282326,0.016939064210058488,,,,,0.01848904768268684,0.013137509131182284,
COL5A2,-0.016581605856396148,-0.05628262924595705,-0.020921148863118324,-0.0403756151112721,0.04364231469729,0.13121386798887863,-0.0851352877807642,-0.019790348008097428,-0.03577673976805793,0.03949693702387598,-0.06944047221497629,-0.03245564843690977,-0.06997100420386788,0.09868837163929994
EFNA5,0.0310212752375428,0.05140975776431593,0.00023410786380647687,0.017942804190738428,-0.015624531937811905,-0.0020056684687500847,0.02757129213482036,0.040221851426186436,-0.014439182853038099,-0.027655727946800886,0.01229914378515553,0.10177541132400016,-0.021314080763864162,-0.034242480147635326
AREG,,-0.022820571018046167,,-0.04352217658999144,,,,,-0.0036429438112331918,-0.045863970972706634,-0.052314875612168715,0.09659182422175783,-0.03153689668578323,
EDIL3,0.11863911727507961,0.10564635019102611,0.056662563505394406,-0.04648427813035983,-0.016015402472842454,0.037981092497275215,-0.10443467432608815,-0.009321423451894255,0.010233602936183953,-0.023945261103709644,-0.08900396998350281,0.025097566117805614,-0.012420120923065762,-0.05319839670321542
CD86,0.0036929873209526954,-0.057304151867005715,-0.015744998545608253,0.05347400809640091,-0.07356588984262302,0.07063138360781501,0.0386698405719276,0.03276672939180123,0.0626057932923343,-0.001325015042891253,-0.10712578757307602,0.07588457578035146,0.09504236982385098,0.01924313878422465
AHSG,,-0.019214498017561657,,,-0.014156403843341952,-0.03475254685603417,,,,,,,,
WNT9B,,,-0.016956528840622456,,,,,,,,,,,
HRAS,-0.014117365724360599,0.001465616407232799,-0.034897035038029586,-0.047294176610391675,-0.05584616462260953,-0.01520628264398328,0.019963843245389818,0.024402037572060657,-0.002304601365500208,-0.009679865454574057,0.029771163171481357,0.07106694587353173,-0.046708615957138426,0.07240379489018321
C1QTNF5,-0.04263548174158913,,,,,0.030769143496909155,-0.07214073242561739,0.03293303286687787,0.020647104138882977,-0.04626165452373829,-0.011515749902409568,0.011283021376077508,0.022138111986586013,
RLN1,-0.003066102919961935,,0.04456367975489304,,,-0.03589415226063656,,,-0.0174870465593456,,,-0.04420292248182409,,
COL4A1,0.025061324182233165,-0.03451400181690632,0.006979115630427168,0.006276786832679491,0.09900548319906068,0.09738143104856553,-0.10113564990334667,-0.0032042249959613137,-0.012389126703633922,-0.05553486766353756,-0.030571924456840698,-0.05257473809307745,-0.07460386859376772,-0.024264264934657255
CCL3,0.03492470955752403,-0.10577749492374132,0.057758988398076215,0.015773011123256492,-0.008556098937325432,0.06634777595457299,0.046874731615337936,-0.028325681972633503,0.0635410720264919,-0.0428744285363952,-0.04542673416101985,0.045066442547086666,-0.0566116961991068,-0.011829804879547694
BGN,-0.023873617579115682,-0.01787146093947155,0.056198187865285104,0.03421764405703615,0.06689034182907368,0.09664686120037679,-0.06630249788952582,0.012441677729970879,0.021288984173875834,-0.07690144907416151,-0.07995729662282511,-0.04220961961240272,-0.01512002898433263,0.07381032316506671
RETN,,-0.021643516550250697,-0.017535085054180975,-0.03487965501827209,0.054798643036776444,-0.0019160910937139346,-0.047829090142207334,,,-0.024439813818379064,,0.06923407489489207,-0.018225148652661227,
S100A9,0.15217099998355782,-0.06497812425045704,-0.02463869364186491,-0.0036982882049865474,0.02298582091816532,-0.07655049032769375,0.010750105463106714,0.07822732043881159,0.0018144772939744439,0.016453083188488843,-0.011397870675342682,0.015195460621726178,-0.010465029970131249,-0.0564953143441744
HCRT,-0.032351894722382354,-0.012914435592239697,0.03422282508305829,0.017143685943479623,0.0011637389864483129,-0.03772995825194955,0.051143122507022694,-0.07016559159609645,-0.022606525441047378,0.010298770923694108,0.021461348987809725,0.07340756123565165,0.04466072690596394,0.10810995575014709
FADD,0.11977304496210484,0.004031788213696536,-0.01786270954934789,-0.014868602809357796,-0.018612078657681542,0.1118144516108192,0.07338483724859124,-0.0069078991723954845,0.055610138255703476,-0.0011867950764972112,0.009698414727739491,0.062323730138772175,0.01951819630029526,-0.04200494555895124
ACTR2,0.006263870694873728,0.021760070011515163,0.016492737470727756,-0.009370537258822928,0.03312087705610365,-0.051723073409057296,-0.06958721590783895,-0.0003491472746478309,-0.02943360891234438,0.011728700211270449,-0.0002551730020489663,0.0014049348747274782,-0.05354556900952136,0.05819173436062748
BMP2,0.035003045855106274,-0.008470187012697722,-0.024657635449276138,0.057793061013300805,-0.026346091445588325,-0.09629336351597836,0.026432498642524397,0.09985727909405415,-0.022652994450658603,0.022443761161158062,-0.021827593655683562,0.10840049933489032,-0.0489011758846441,0.028649735801467516
PDYN,,0.07858347444968494,-0.010123156042726523,0.0709742059205606,,,,,,0.019289500238431935,0.01932513356701249,,0.0552414344123122,0.10546150382034404
CD55,0.08157373845021935,-0.008911761771225473,-0.005876552473874977,0.008982732654640505,0.051580466563186475,-0.046629337522287054,0.02981452936184112,-0.018383108622030124,0.007573339363415321,-0.05577679204558122,0.04296385647841993,0.05884301861665452,-0.0022429213106162716,0.057742454390780774
OSTN,,-0.013723316868616846,0.011515389140953517,,,,,,-0.018051185417579354,,,,-0.003681908499285351,
PDX1,,,,,,,,,,0.040192254234542424,,,,
CD6,-0.0069148923210499156,-0.017262298205870455,-0.016024606547739524,-0.02470874946073754,0.10726840698235535,-0.03700523089003474,0.012795416171460034,0.16589733476625482,-0.023210632331281737,-0.005190022893136956,,0.08335158419975233,0.033189653198683715,
IL16,-0.02203741405422128,-0.017185696181390563,0.025279416876427756,-0.058015959399734245,-0.021797520472177145,-0.07378194105526927,0.02544405599603563,-0.011752816472384214,-0.011546405822278623,-0.02445471353501174,,0.03838439482083396,-0.015629870661748257,-0.058388220861784614
LAMA5,-0.031856804395293904,-0.09853449641394396,-0.02945428443053265,0.01639538739349264,0.02378648973670969,0.06950015464443725,0.09469703746663917,0.000979247956058408,-0.041076903995941355,0.02350983000556649,-0.012556746194486325,0.03415456285599033,-0.02894962174563909,0.09873605347921921
RGMB,-0.04681381218999274,0.010750922205475043,-0.08088403027723039,0.04451903760657544,-0.009820683251005128,0.0028654174131748263,-0.03965561604329209,0.03374110280224713,0.012233875457008566,-0.036737769757763626,0.00825164777244998,0.06986494617495075,-0.019147811541593382,-0.00047193565577101
INSL5,-0.03122915617600326,-0.012219947987209635,0.03665518527985019,,0.07885061020148065,,0.061350476709624076,0.029914538487404895,,,,0.03512203106319534,,
IL12A,-0.012447031918766477,-0.01967552700355388,-0.015040116212496,0.03302979581649059,-0.017914816459790654,-0.04275864239682611,-0.0052190204020924075,,0.08223888974354669,-0.027281512970077793,-0.013253297352982597,0.020182757648034445,-0.02056347593447858,-0.030135961401747038
S100A8,0.17688368316307299,-0.07303166484374392,0.008472728875071094,-0.0079706020316466,-0.00510934161630448,-0.0802578914102208,-0.015490044879115239,-0.01044631513598239,-0.020708231576426653,-0.004110632057136377,0.07631267247065764,0.12083290810475476,0.016458950142829398,0.06947235033930121
TAC3,,0.04504098652258196,-0.025603192764598073,-0.005616224785646345,,,,,,-0.0020650190561270253,0.044350942623245695,0.03619448218549671,0.00950033666973201,0.02350184899987092
TAC4,,,,,,,0.02355624361210559,0.00224725243582836,,,,,,
MFAP5,-0.04946503661710567,,-0.010694084667328638,0.0633075378201848,-0.0354505621389385,,-0.05072381708515051,0.07283107567648084,-0.02491962754756781,-0.04946848693874556,0.01803516537618275,0.023125162839539717,-0.03817695720150665,
CXCL16,-0.030579757679394737,-0.056111595866691996,0.04761731935345851,0.005801445732116207,-0.009002074237881064,-0.10568539117035279,0.06563513716381972,0.01562683530871379,-0.026291654014774273,0.04129081045382198,-0.004696724729578305,0.024211121685911354,0.022497755477610338,-0.01133598209980157
AGRN,-0.059182091469261976,-0.0406398517897621,0.06153079158053012,-0.042374265960182116,0.08105667434212033,0.035183831020601394,-0.01005309103805539,0.05897366646757553,0.01899583903103297,-0.0053903372935887725,-0.08960116310636769,0.023779741570209175,0.038388925940973484,0.013702921801045641
COL4A6,-0.02062490879120347,-0.06604239727940613,0.0030089745592125085,,-0.06459928977285369,0.002776239729220671,0.0841189722400312,0.02061967812829654,-0.037721461104214635,-0.017992198731060286,-0.09264649796643823,0.04192473291228412,0.0565939280691135,
FST,,0.027334906791884123,-0.004881265382032145,-0.029436648133272163,0.11617950524868287,0.11908776993289408,-0.07126051462132642,-0.03418911697465531,-0.02463987821830221,0.038637323053453,-0.019624316829857963,0.06611414780591132,0.012784861130511405,
MEGF10,0.044778643208830154,-0.03753002887002395,0.04897736181793842,-0.017541638249076206,-0.054104953672988856,0.1862515030739348,-0.07531566000341389,0.028201478188479602,0.026823636276606125,-0.04787926101095626,-0.007973205011360156,0.032096541045101935,0.08349977201384184,0.08393235518095477
C1QB,0.08725117987753679,-0.023304801095816643,0.020169019890749408,0.0031392251438918835,-0.014848680129900774,-0.05633130236459463,0.031115018768554503,-0.08465316328397636,0.03770427974197966,-0.06295915808646978,-0.08568705311824121,-0.04379891128794605,0.07082752739268565,-0.013815753585103969
HLA-B,-0.15552305162163066,-0.05269486487707059,-0.002418477126381414,-0.03440605822416445,0.005366658672555147,0.06504963335001739,0.07642351005129648,-0.0014335568272642344,-0.0078795905491895,-0.018261114761305992,-0.09098510183523692,-0.0032223934215792433,0.017787713707107244,-0.0303025457244916
PDGFA,0.03905060378025415,-0.04338612656813878,0.04303982776816958,0.03331384101096899,-0.06501133829660803,0.0134540097161055,-0.07565720673524393,-0.03732605486402996,-0.05731036246317822,0.005427102562496918,-0.03076406959576489,0.07028503972617033,-0.005134502911972734,-0.02801307849530007
LAMA3,,-0.03152035989768637,-0.0018411946134809954,-0.011053044032233778,,,0.06668298160939728,-0.02843049987239416,-0.020409522769447762,0.029092038986684655,,-0.041658432309799306,0.03705144808837047,
DKK1,0.059029095983934396,-0.05394873814870577,-0.015702762080382692,0.03593242942349887,0.04848785384255602,0.009706341409548378,-0.0364232661537075,0.019556238663556134,-0.018327147304919855,-0.010700393864952426,,0.018267890490378205,0.03787415799852927,0.08740804164176702
INHBA,-0.040139779427384385,0.08223850373019068,-0.030089412016106074,0.020345147410133588,0.005769279096448317,-0.07256063188694387,0.007060246833236345,0.03614758379256939,0.023362048638095777,-0.024768424517916363,0.11232502401554184,0.08433787312754423,-0.027807286910653293,-0.017086405443426208
LEP,,,,,,,,,,,,0.008306932848306539,,
IL7,-0.047859247955547246,0.05474596892479619,0.08502395083492832,-0.0216034725582574,-0.03642236100204297,,0.04028498662293376,0.00991332968616367,-0.019132667248139296,-0.03017202372383896,,0.06794381437884978,0.04154959772207,
FABP5,-0.009088254842204215,-0.022184409873486882,-0.005213486775985029,0.01571023791825353,-0.005498674612527531,0.001838573777029062,0.04914520459612885,0.01797223910784788,0.009477418478114778,-0.04826287774802266,0.0044081199048192155,0.07645228476877174,0.061161741661669745,-0.05593843259305226
CCL4,0.016925353888644787,-0.08218899456026049,-0.0005552392504153672,-0.009958570714920333,-0.05535602315474106,0.1359861213360632,0.052811780187186956,0.01328513047820259,0.006238365291953863,-0.05089814657200205,-0.04145572010077161,0.08743830391093402,0.013684162069510971,0.04514461415694035
FBN1,0.030837615990917767,0.008931725133460647,-0.005430173761807128,-0.021377500033933572,0.013975806920926155,0.036913800548688425,0.022776916384784827,-0.0010492874699100834,-0.012324222500220788,-0.0050099839037094475,-0.04127682354022555,-0.013466189060639337,-0.026719007639154614,0.09184104614980364
TCTN1,0.003146253567146278,0.051033829718910115,-0.03793860435164241,0.020109696142266743,0.021077650950289958,-0.058990170731547956,-0.015240374110349545,0.05917318133718159,0.033807375872679006,-0.008248008899936087,-0.13035768151049498,0.08567842248295275,-0.04224926248164818,0.041602011577072634
NCR3LG1,-0.03819281654796163,,,,,,,,0.03485729381145107,-0.005698416463716652,,,-0.0382399237211111,
BMP7,-0.09141952144286437,0.030509169894831826,0.022127364164021036,-0.017684084467431364,-0.06979079689843,-0.03391124228920852,-0.07727154612655862,0.008843912667975838,-0.06336229908802174,0.010115720729678679,-0.016447045593460493,0.08808796076144672,0.03637650559035202,0.0005243976173471122
NLGN2,-0.06999721887164069,0.03379751849126377,-0.026405948279805965,0.06390811997180926,-0.0005090941561019891,0.05850115060705446,-0.05725995677239676,0.03445614862119189,0.05556219749858612,-0.005732908067259789,0.007347196446780231,0.07522474262596059,-0.06283703544149347,0.008733869635604298
CCL25,-0.031229152053208278,,,,-0.017880315900432063,0.09382701827049329,,,,-0.049335795776621595,,0.015561517964015004,-0.039336205230936214,
NPNT,0.01182112016231271,0.012460478258641489,0.03251010875227677,-0.02234074112355082,-0.058543150770005464,-0.11023493055976923,-0.06743435765638071,-0.040688956346795695,-0.050108768295294884,-0.003675735740937148,-0.07950769805988928,0.08643367601919086,0.07966979066902212,0.10507067738355824
KITLG,0.03737252609303819,0.057821778922248296,-0.014648954209114625,0.0348168496319133,0.02758953777447811,0.012196838372231934,-0.008337483283442143,-0.008271876480200672,0.048368162378842415,0.004194661645172029,0.017265687423615703,0.09774031027667571,0.027818642294273915,-0.038530568136518895
MADCAM1,0.07752283337121146,-0.014343774262028835,-0.015702762962295065,0.0460389099819278,0.09838878412960515,-0.05534247575393185,0.04319166432803277,0.04409336024663024,0.05377013196175293,-0.042169659428036424,,-0.01101371466906866,-0.029410531711323403,
F12,-0.01093955287348563,0.1221096981961296,0.03871136082223207,0.01713255755499612,-0.030410244273380672,0.03827890573041405,-0.03402613195167678,-0.05201657758344355,-0.03875811183536955,0.03099678347360451,0.016559653228508272,0.05232226131994699,0.07313647178590466,-0.0921495337116203
S100B,-0.06397295277087073,0.04542589332540434,0.04693319305893081,-0.04374496083811073,-0.033284235921657655,-0.024705178181851233,-0.05619443079615439,0.09618025257914127,0.08668283615060993,-0.027824780628116486,0.0019396539568758123,-0.027868100729000332,0.08057413639209658,0.02654361683472392
IL27,,-0.013403010899949962,,,-0.03445433584152078,0.09407728054443651,,,,-0.03941036641710818,,0.0448413743706691,-0.032690630696199256,
CD99,-0.037253013586178066,-0.046750521772679667,7.512042566754483e-05,-0.009213351265051652,0.047856045656899854,0.0823770802860921,0.0876752804958711,-0.011518738030837923,-0.03249268280154886,0.009887703016442996,-0.1446328755433831,0.06949276313776127,0.04252941017082522,-0.021409086581921765
PDGFB,-0.027800601800933827,-0.03108504679478801,-0.0010572348588741348,0.06066478152380245,0.03699205463465769,0.08576422811196428,-0.05993641622592096,0.03571369562303227,-0.04650930047695528,-0.03750635282802755,-0.13883727062316334,0.05649781552425786,0.03350690471207702,0.048951191441640236
CLEC2D,0.019300002105646922,-0.012389660334694592,-0.007631485441045828,-0.049685380507647856,-0.03525164435509531,0.033096601761445736,0.0014635544849420077,-0.047718070363215764,-0.053164129017396075,0.004805535038542202,0.01577670546483654,0.09457994785889251,0.09760982991079152,0.04873688272801077
F8,0.014490802926764877,-0.03608540564583574,-0.0359614853792484,-0.005020024237771291,0.11723233973198427,0.0030585779170578245,-0.015218882990259785,0.0235073615065844,-0.06543429765489321,-0.015439740303384837,-0.0998111260570561,0.105763011668421,-0.005849174235530401,-0.014815686686436957
C3,0.07337568091644701,-0.008098597096239894,-0.01552570080437459,-0.03244354354450773,-0.05107373502073259,0.016751791318806653,0.05064961238906269,-0.04903166908579751,0.08290586860597486,-0.06536584730668545,-0.14048406274966294,-0.03151863074104927,-0.004619337062670817,-0.0014165389908108522
DLK2,,0.02774728486245249,-0.022200385045077604,-0.037699070931735384,-0.031841138947231326,-0.07626486316723916,-0.04352258919899143,-0.026838999786520233,0.1511230805821771,0.028618346574393144,0.05448877212535532,0.005810297546531297,-0.042490137779812816,-0.001110743990549053
TSLP,-0.031705989721254386,-0.03297934973428409,-0.03686626265898386,0.028905459974594882,-0.045914853770049065,0.03458569992182382,,,0.03177537909548669,-0.013269792832160881,,0.09422670318123763,-0.034280120800068856,0.0511951990722586
OSM,-0.013711937302832322,-0.06128227990231687,,-0.046279013204801205,0.01905583023123465,-0.003577237831679946,0.01785999947921893,-0.09893499938946476,-0.007393545590940354,0.0033486528249184484,-0.037711792082154215,0.08566714930386801,-0.008456893000160594,-0.054938309946905635
PRND,0.07544498119383308,,,,,,-0.019421961260374446,0.07388951945881136,,,,0.029802109318357296,,
SLPI,-0.0016993236576267742,-0.013103578546391345,0.010036498885394507,-0.047294011492278624,-0.06635364439253912,-0.09135343595337767,-0.007825724758597283,0.03756868623229354,0.08084112889762358,0.02265884799417707,,0.0990820124409956,-0.03460157551225512,
AFDN,-0.040032254028624974,-0.020523557969263667,0.004995670123607939,0.03483354626140182,0.028710766439914465,0.046864513409367606,0.03685803432386309,-0.004699046918075681,-0.04449481450508309,0.04414715472944389,0.15185920201708109,0.0708478838028533,0.07661333855700926,-0.010807091952551393
KISS1,,,,,,-0.010916009602012462,,,,0.01177655159309189,,,,
ULBP2,0.03216903794341412,0.07403300173560275,0.030721133490073882,0.03103447566834884,0.019661052495412758,0.13424117757671164,0.1114048841439474,-0.05149099280082716,-0.028617075404632337,0.009832124078070156,,0.08841740206763872,-0.021731381617715463,
ICAM4,,-0.011678252789951165,,,,,0.12015104406034212,,,,,0.02663792624377224,-0.036346923425901165,
TDGF1,,,-0.01602460787071125,-0.0072376993566288204,,,,,,,,,,
ANGPTL1,-0.1038933764777598,-0.012219947987209635,0.003899885115293237,-0.02110673903849044,0.030205924600849688,,-0.11501205251510681,-0.009653445035684459,-0.042251444169662845,-0.021193337091534065,,0.05350375694091204,-0.007848890088289156,0.010165314149354886
LTBP1,0.12441678008912031,-0.00395347954524152,0.007012261980237859,0.07892242592001772,-0.021772611202827665,0.011889538839066209,-0.010942929710744998,-0.04442021569510795,0.05210110179091008,0.006489727804016504,0.003891884687993059,0.011661625962019532,-0.003600105100972676,0.048232301968523336
NTN4,-0.06227117452648282,0.050635259987730025,-0.01710596094666195,-0.05685603655162774,0.02314635239715235,0.011261022466030963,0.052756232212171315,-0.049386336086038464,-0.037110726263732435,-0.010434559955751195,0.08448919830460354,0.01181469478892948,-0.033452264839138456,0.03242301353345208
APP,-0.14900330169379689,0.05392587245305099,-0.01577470218518455,-0.003059980446806721,0.012441501002364378,0.004481437177208678,0.018657609964016195,-0.03175791467585131,0.03783888612003495,0.026433101371303704,0.026442568061807743,0.00014715411018915983,0.012289491780668361,0.003438974985313329
RIMS2,-0.0011724298481106889,0.09564287957773127,0.033133942171331005,-0.02482352022786202,0.0089191785457877,-0.01965310589877726,,-0.035723794228790684,-0.02692051722200837,0.044114020903496406,0.06161868267029795,0.022801879575502684,-0.02253467035313196,-0.034184679226117176
WNT7A,-0.004582142469664669,-0.004176083899096695,0.024312220484399332,-9.54156388861104e-06,0.06099117186940108,0.02912002372140367,0.05085488280084129,0.07055969741206555,-0.017671910555617863,-0.03314264825041324,0.03013420160508746,0.06821994886148987,0.07294930260444751,-0.05601224203296039
GAST,,,,,,,,,-0.022082789742442446,,,0.04458264826886878,-0.030108639592184874,
