,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TDGF1,-0.014404586752026828,,,,,,,
ANGPTL1,-0.025477729301461926,-0.020185198446152082,0.06152022728324761,-0.02970221956195734,,0.018188989855159605,-0.028196541842551763,0.12414656078096667
LTBP1,0.01031547967411105,0.04849050990052211,-0.003121706505252831,-0.0318334847034108,-0.05730440195346455,0.004895877547449235,-0.058266336287694044,-0.026818042035749258
NTN4,-0.008605618608970812,0.038903634870079494,0.08962274345553121,-0.04074914099161177,-0.06626263601829019,-0.03522473824053353,-0.010584433942531906,0.03942679070718214
APP,0.051612471215494116,0.010490962450497134,-0.020253372418384482,0.047937505642403996,0.017737665850671238,0.02220824712700286,-0.0030090032571252565,0.06690860646642259
RIMS2,-0.045807681808686135,-0.005070349484544558,0.06868781581450194,0.049342126763346816,0.056876785547660805,-0.030166074108606833,0.004399427189005772,0.05349505792751925
WNT7A,0.14431898066046608,0.02822900968229234,0.03337635007590706,0.023748608309995936,0.023660610376985337,-0.0014672919349915203,0.04830964411908537,0.017294483608655944
GAST,,,0.07797569107848523,,,-0.006943983459336945,0.0115486169997977,
GPI,0.034357536902208136,-0.07730019860722649,-0.11016863003147352,0.04166280831670434,0.01137741863794814,0.04070581901672568,0.06610862467430371,0.11344203025574662
IL1B,-0.04667167624971957,-0.061105854814694674,-0.06900549594717041,0.029539869012508543,0.06396001361231697,-0.09152691364185062,0.06904422242820801,-0.13497084473299253
SFTPA2,,-0.01728313221904932,0.14745918785309461,0.02432929012968593,,,-0.00296946311767557,
HAS2,-0.08511365946238038,-0.08778084724898967,0.005796905473791457,0.02352374415903856,0.02976229154863459,0.07514726190413937,0.02699552600748621,
IL11,0.10566742565958356,-0.03707384520755634,-0.002221720605761891,-0.04223789618476245,-0.05268081839968334,0.03263762747311194,0.038381265923034175,
SEMA4B,-0.015979261603644743,0.03194411595536128,0.03636764008405974,-0.029531634443130263,0.05862180312388794,-0.004772988295458647,0.053539157742133116,-0.001098944019365953
FGF12,0.018469343755697476,0.09059846844280037,0.005579189064700595,0.06439273465541319,-0.01878325032696968,0.005385363658704247,0.04415092518217063,0.1975971745593176
CP,-0.03988258338971087,-0.004306714269468017,-0.10149167511621068,0.009801247586261292,-0.02548106561632578,0.04414683834412604,-0.02238866327206171,0.11560814531614537
NLGN3,-0.07997310483611872,0.06794927727295733,0.09679800607369815,-0.009425287010833712,-0.15175219056435804,-0.028906094393500593,0.05895631139669101,0.06339369570334048
GZMB,-0.02805473835830425,-0.014688432487228566,-0.03992474399822534,0.0007690519135429684,,0.04711188089043324,-0.04970351866191757,
PROC,-0.011988443533598427,-0.004908712303249392,-0.007940617079187497,-0.05241421935971166,-0.008707160588667166,0.04264504486361556,-0.007425284503202565,
TNFSF11,,-0.014683471445199615,0.039018062411614894,,,0.02218228137417387,-0.024763994203027342,
AGT,-0.04839500664844273,-0.00800575366277789,-0.08537308530300715,-0.016786054038009413,-0.07429335689212845,-0.003028012118078706,0.02859477189972975,-0.07841799797247967
PTHLH,0.07891949109914909,-0.01418497357583187,0.02833400868770553,0.06757028956479262,-0.0005520927941055052,0.02439839157509853,0.07227990668720118,0.038818722919101545
COL1A1,-0.051419544249260526,-0.02847246779893189,0.01827551537654756,0.02295366537999931,0.01947104325897992,0.045181036363462435,0.00791797678855266,-0.0005242027198877958
LAMB2,0.006581559462122116,-0.0052011226985397225,-0.016000832990065526,-0.06667913351900329,-0.09198051347072524,0.07986337326072185,0.016979127464025176,-0.03203911649374876
DSC2,-0.02427717905710301,0.007874147589500386,0.05543031733798844,0.04387468988511961,0.03214354401986626,0.039505559098841556,0.005253307990000412,0.053056094353717116
WNT5B,-0.012219678285800683,0.03269452319149816,0.07572082855949826,0.018870341968812557,,0.04670121812094376,-0.002330226966869983,0.0326667130611226
LEFTY1,-0.018553543685466307,0.02288243902563518,0.004482565789416495,0.0020880088161814763,0.021418595055456395,0.06925713460462929,0.09700026258677305,
FGL1,0.084858342739235,0.010475161434745046,0.049399452182397385,-0.011964770289448803,,,0.03510739271164352,0.0010253666615810577
CXCL5,-0.011941364682052605,-0.038816722474133654,-0.0688798534364243,0.02949228644840506,,0.03317817129263844,0.0227937039578492,0.05317467959450749
S100A1,0.07492264551735113,0.004802749683353732,0.05037823035195367,0.02422289401054949,-0.06473165417296078,0.037511572059188376,-0.011729189002900898,-0.08768262140363355
C4BPA,,,,,,-0.0245461123616533,,
NPTX1,0.04924331181007203,0.05018198705063238,0.013036349727698487,-0.014205961824855059,0.11578130937769676,,-0.08672987999885237,0.1637598864588034
TGS1,-0.010324806846582976,0.0099336357967152,0.010726799512765044,0.021570509074829297,0.013940649017365097,0.07858151233338996,0.029835686616141742,-0.041707858851451896
SST,0.07202052584042372,0.12985649203157582,0.023643019188907335,-0.0050909866861062174,-0.005189522026016339,,0.07407783403441544,0.04220201904420115
IL34,0.034216624877446214,-0.029037507873501938,-0.012949636578806614,-0.005930679321999187,-0.00788403965798352,0.029695643002556536,0.02669694755374357,0.10416780080046935
DHH,,0.029702433666730317,0.02801974425526179,0.09185021591858572,,-0.036251737179790966,,
XCL2,,,,,,-0.025621633540597065,0.04524249823984146,
TF,-0.08832958372417839,0.03803606701482968,-0.004350456252008946,0.008935331892279772,-0.054167847684590965,0.02596555556975366,-0.08986281801666025,-0.061480098140046166
IL33,-0.05293451563018948,0.05280482131591898,-0.022847641437688734,-0.014350603892784905,0.022331704072285664,0.09261270694883877,0.07397227183455134,-0.014906268469499943
RBP4,0.037112244971229544,0.06551326391959073,0.16013040255921815,0.0870170529206437,-0.0018779838129860916,-0.03600390961311231,-0.04442687749208961,0.03079634493837929
CCL19,-0.015251705078573222,,,,,-0.038212884481135585,-0.03630342086207513,
CCL20,,-0.042771052510807865,-0.08782555954778803,-0.04189550567063943,,-0.024691808338240202,0.0012210586580972144,
NAMPT,0.023621009482976733,-0.137671362722159,-0.1147105671676214,0.010729275478261925,0.003002710318177806,0.05690410797612077,0.07949167082900814,-0.08874761190736925
