,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CALM3,0.012507487702774713,-0.06519391786226175,-0.03690430095803382,0.08525915514211668,0.021223006346803578,-0.056237544333074124,-0.16747166347428566,0.04048530418606491,-0.028677085357945265,-0.058114848268810235,0.02932341592155826,0.04492829289461278,0.00972085778081318,0.008205790790810946,0.05252199073759927,-0.06795025619622042
THBS2,0.0846073398869514,0.016392668015141113,-0.027368077664475462,-0.008726012394855459,0.035426493266493594,0.05777005067342526,0.14459999990540406,-0.034783721128190295,0.046655544039200234,0.05093372902958992,0.05473321148824597,0.03548766771509576,0.02218587006873271,0.001532723011185373,0.04137087326949648,-0.015069985092704501
SERPINE2,0.002480515699011129,0.049216804385701064,0.03066035451343851,-0.04566996639306843,0.013174447001417537,0.005615115956103351,-0.007316419259126331,-0.0002533759422805525,-0.03737282044232985,0.042020623148082754,-0.08521758301815172,0.049620686663879546,0.020238673306716987,-0.05676243154909011,-0.04457211260671637,0.04950198412725939
EFNB2,0.06075390644518213,-0.0018389523147267722,0.03525721192128533,0.09257014325255729,0.0725996684596938,-0.022997649300534533,0.03777189540538932,-0.007875367029239006,0.020183113506314104,-0.0007227109726012402,0.04402152815394035,-0.02211450246634829,0.039616247196932776,0.0001768129405625149,0.04573983369229719,-0.03807250275250519
PROK1,,0.02986892629056529,-0.021778759029715173,0.13881808885064068,-0.0003231473669555398,0.05533956564556882,,-0.029312014301035295,,,,-0.0013084026675289433,-0.006188989371155558,-0.017122436521708043,-0.021439875973052226,
MMP9,-0.02236552344945687,0.0803442322103313,-0.0169109938712937,-0.08026860466655703,0.008977995179132324,-0.018001956133520094,0.11043937980020112,-0.030297906444562817,0.05827719855027765,-0.025353902672983805,0.07511339969357984,-0.007210577124204003,-0.01868419924508866,0.07409660086187334,-0.049607375358438,-0.08095639924525842
DMP1,,0.1011027423164151,,,,,,,,,,,,,,
NPPA,0.03922288620968659,0.04237836699891039,-0.034349009426191374,0.011099431818910457,0.04712567327793924,0.02644194504904329,-0.027688249628697547,0.05749513491169457,-0.01753913401748423,0.010045391394891284,-0.048832467097801154,0.04131454595600138,0.03777942462455054,-0.04050364210133204,0.005738411761273545,0.004451652707342514
APOB,,,-0.017160593585160276,,0.006539151343231325,,0.003500449226638669,-0.01313165669651326,,,,,,-0.018788973242293047,,-0.020587506078182192
C4B,-0.04204102144205132,,-0.019707498329877355,,,,,-0.02383633046556202,,-0.018541844957257442,,,,0.00824913765257677,0.15785249168883078,-0.022797125824833297
NTNG2,0.1377239267720812,0.10680415268680273,0.014960679875728532,-0.01682462280480097,0.04453316400737845,0.004729849541228402,0.04791842784717594,0.02854880279083137,-0.027399571313094884,0.0525557363580333,0.09911084244202494,0.014462307379472681,0.0008869414969036674,0.1113688207621879,-0.038065141609663344,-0.004196758650297321
LAMA1,0.07463143897951398,-0.018598833666582566,0.021840244074715465,-0.02543396424106308,-0.012047668713040631,0.028921116944892623,0.14878644253806916,-0.0022603365097589785,0.04476105688913451,-0.012128381883614401,-0.036966179658552346,0.03693946189401036,0.010081860204702415,-0.016830063042664888,0.00860703371161442,0.06857197532073074
UCN,0.06730001486923701,0.003708794247059378,0.053750166281459205,0.02924591039252378,0.01071901572825499,0.03405777971091998,0.0030394341306359536,-0.026710035234484418,-0.028773486983741728,0.022005555052397163,0.06486007702548711,0.19173035914056835,0.03235272396823624,0.08582438003528146,0.0020172201616039096,0.06367800808071776
ARTN,0.04984939159619296,-0.0007492554967319316,,-0.005016208854907581,0.02386908155716311,-0.02228946763834507,0.027991715182062577,0.015452932872079179,-0.022784728289147346,0.013530996318804535,-0.05584443909878425,0.003554273777320269,-0.037579312859746444,-0.0236927770731381,0.060233830479647275,-0.014462125867963055
PDGFD,0.10922612825234211,0.07556407412613558,-0.02602922028517494,0.008749218906125658,0.04967457732384903,-0.013527059863266053,0.019318029664929993,0.004714310566298795,-0.021375417285008965,0.02493690365129777,-0.07547004031616042,0.09036797548419127,0.029187276304221334,-0.01586298491960799,0.031957640725147604,0.017221218693985664
EDN1,0.051015491493278685,0.03193060148330282,0.0012389042500386715,0.03567575639069369,0.023747773724851606,0.04360228595705694,0.0850847431646022,0.004549624916012925,-0.00314616143044136,0.016261461972565238,0.022419485482928825,0.06199150332458134,-0.014361584732743,-0.030445675909992184,0.011620550154111078,0.015298037153359922
ARPC5,0.05303164685387606,0.10309860824403376,0.03282290662146469,-0.02185548843593637,0.07852682185999302,0.04640414377535302,0.06405418469284585,0.0020292022845821347,-0.018933843811564755,0.033642632397602165,-0.024298093463776697,-0.02079400716091502,0.06155652238238907,0.004559212678171705,-0.01064401278062504,-0.06056290130500756
GSTO1,-0.003253531896600212,0.012462230417360887,0.026962105798446837,-0.04180066661420378,0.005229816805510796,-0.06332162462832361,-0.14332814306374245,-0.017532593258379643,0.08157427912119256,-0.01741712058421566,0.01884464576360097,-0.025061701575184274,0.03863809282774897,0.05642319261264421,-0.01065077468921158,-0.04438086316784503
PROK2,,,,,,,,,,,,-0.018557922928137852,0.02639802780601866,,,-0.018771015401500852
SYK,0.019072097208425013,0.017745651150540522,-0.0379654994383242,0.017876323231965845,-0.0053337495546789395,0.01988506827343844,0.08994464657794954,0.07625897964303367,-0.0006885184582625798,0.01756414230750921,-0.018713017721297586,0.08037634849511845,0.05405976582674188,-0.07445422413375939,0.0065752348386334016,0.010364635007260207
CD40LG,,,,,,,,,,,,,,,,0.0521473155507991
ST6GAL1,-0.0021177635106873144,0.008952878392476497,0.05712058734426461,0.11767722248892974,0.0684028120087022,0.035100044989245134,0.06297780670392311,0.07029324595963649,0.031454992988650045,-0.014896383532355591,-0.022168455088791512,0.05082804495711142,0.041919573173825234,-0.03075771801149437,0.01483602555993639,0.10213140154993681
WNT3,-0.006357821811422403,0.01574326306387796,-0.004022084261817142,-0.05099105310196509,0.043868294506533186,0.020247304038442573,-0.035657163364571275,0.030425138283947304,-0.06215396258013607,0.005850020191080322,0.02318023654465468,-0.0374557470727378,0.0280650159884201,-0.045066023791763894,-0.03341153123166936,0.02825862686718748
HSP90B1,0.035346972446990685,0.03955285144497862,0.011068006673256773,-0.05342130502638952,0.023660566610444935,0.05744403139772237,0.13462696983775135,-0.015463905205643239,0.09569175286507349,0.017404857306643564,0.06376635150130763,-0.04717554718591424,-0.047785195290345604,0.05378294947933838,-0.011675645988084741,-0.12251980784600275
ZP3,0.01605779459087427,-0.04853094196773927,0.025372683250892262,0.028246022709076727,-0.02802551777326342,0.07930517828394404,0.09020731470210656,0.0017741014861596027,0.08487945373217486,-0.0023378322531905737,0.015697522694791466,0.018010231686949776,-0.022264024724247905,-0.027992895359333324,-0.027337982157872306,0.02525707304976357
ANGPT4,,-0.012922583998487523,-0.02404463977370204,,,,,,,,,,,-0.023692776013311927,,
NRG2,0.022761543075757267,-0.009771803553739519,-0.016003068331435815,-0.02471194168469462,0.025739705877492674,0.06025185003235895,-0.03854637414942659,0.0413266763571582,-0.02575070287125315,0.03436307874084526,-0.030364931705791104,0.05712854070617508,-0.025611072844123,0.11565640177534361,-0.023640125140794895,0.07344425266290493
MELTF,0.00932520205164075,-0.021131185956421078,-0.024830133314465822,0.008800654220596223,-0.028166294027772213,0.05405358027074836,0.10319745206381915,-0.005811703772394591,-0.05228862066461574,0.012936332023407951,-0.0036108100685754135,0.049586031631333495,0.06502318095513229,0.010746890506924704,0.03698383877898008,0.025245536534299545
NLGN1,0.05528441083460591,0.047812674796603845,0.017240593769611887,0.05110824113738412,0.0016305872372447273,0.07728844764751383,0.11476772623765238,0.020712635036024652,-0.020599829166155176,0.012240740831375328,0.06860832366085907,0.032078965969972346,-0.00832219734044149,0.02523436748666031,0.057531376082772326,0.011375605168206649
SLIT3,0.03857911715215711,-0.03337213175855092,0.013261179455049737,-0.040633912787982125,0.08020868177333465,-0.032827558235146714,-0.08499869282757262,0.08266538914166405,0.03153720152956304,-0.025724839880929738,0.012409473008731986,0.05920985961626288,0.0014278170401993088,-0.024060937302440674,-0.011868262118217765,-0.033221173650277235
CCL8,0.13338349217983297,-0.003788859195848756,-0.015605800300135532,-0.018774375283503602,0.04471020822348507,-0.023452411457222964,-0.022388287207571574,0.016615695379930125,-0.035131966638039136,0.01745564310789733,0.12907126741277242,0.06117490524585766,0.020190077532408052,,0.07924617548451766,-0.050168065781972804
S100A4,-0.026387344804834775,-0.0027285538574143087,-0.0027275486508889523,-0.018326761765808434,0.03709642444482972,0.03666313380923414,0.21375861832310245,0.006129193921322791,0.012231851810981758,-0.017173652337646363,-0.08385238430765493,0.04774991700719843,0.046948373701137115,-0.09069198844323809,0.019715651070543565,-0.0345224925644525
TNFSF13B,0.03711821631524423,0.0776191915957093,0.026259494848029866,0.07881087462375314,0.09449114833905894,0.0076837953552209345,0.1467923839244142,0.04754345608975612,-0.00852328154664523,0.0011557015230886116,0.008249259672450625,-0.013190880946792386,0.041337160783702157,0.08087866076190568,0.03816317499471542,0.04276919886413041
HSPG2,0.03762430968896093,0.08194928362822476,-0.01978577547930494,0.04446373810194727,0.00748270807655322,0.06191512779970352,0.2070914215186286,-0.03628113288304726,-0.014290754994156772,-0.01908476354946419,0.0312038301239585,0.08566063580053937,-0.004452205744785993,0.08921802483845329,-0.005057746629013578,-0.03837164167720441
FAM3C,0.04938704533410799,0.07016205433590993,0.006146062834980705,0.018374924114144972,0.005169138976781816,0.039190917214361756,0.1136470346181982,-0.021736573833839885,-0.009114353738099254,0.03292537049041478,-0.06963396227105467,-0.02816574463447845,-0.0032404510055370666,0.09621470314428789,0.04196234148662067,0.06098162020296572
FLT3LG,-0.01861283388755052,-0.010242671513916623,-0.008359181860899654,0.023755106751207355,-0.002603664274256003,0.11916443341032325,0.0935377990637899,0.02938888805966372,-0.009122290450667188,0.02985848214355356,0.02873417419204603,0.06870185886764803,0.042118359284149046,0.031821021568728645,-0.007190543983002525,0.05376010545214364
A2M,0.03150477010115356,0.10779446530184934,0.03960378714386569,-0.04484208112678137,0.012043310388495427,0.022930857885989957,0.11883144735175384,-0.06231366334330061,0.032943121868957675,-0.022149906650639043,-0.055931239512782976,0.014682907703751951,0.029353892941548193,0.07204584680858231,0.01767732337288312,-0.012617287522771303
VCL,0.014577822562538773,0.06754941423051428,-0.010182796347062303,-0.022971141695220316,0.07893816872533567,0.004729915363547154,0.03338784432520396,0.04139664980814344,-0.017389900380340065,0.02592753365187671,-0.03764736501453593,-0.055389749370921816,0.008409400498156082,-0.027657932900890077,-0.009673056998716989,-0.06915045648611698
FGF2,0.05186024369036354,-0.02508386202317992,0.04334043033320733,-0.053139529771146346,0.00879629475838271,0.050083754053184874,0.10388967009518757,-0.02246035333299321,0.07598487495250067,0.04303965702463108,0.08243928435540203,0.03771656432716411,0.052619637156467405,0.03311653817709139,-0.0033198488976536786,0.04851555935606675
AGRP,,,,,-0.010062245928133862,-0.014206024964063839,,-0.021508866349239382,-0.01703614692283875,,-0.015244005224887884,0.11742369788042525,-0.018522277321967328,,0.044558012348991614,
CNTN3,-0.0591734401056809,0.0337626822411665,-0.01764965102645023,,0.04375744190283367,-0.032479649091002184,-0.03598172729169732,0.029775447921203627,0.0013893799811303645,-0.008170271546257003,0.01724126433637161,0.07663416302663405,0.01059166908403612,0.010089386014808712,0.007633326022804451,
RNASE2,0.018177020702000408,0.09051507896045102,0.021590218026700907,0.08432087540803518,0.05045615165706355,-0.038847871976042975,0.18430546246939836,0.03105192431380298,0.026763273931695208,0.01050807911171958,-0.06964460433076382,0.06032720726068568,0.05618303474300388,-0.05434658096544154,0.05850897135026289,0.06978254136836606
ADM2,-0.042786333195538324,-0.03671805104952033,0.05861504607395689,,,,,,,,0.13924232497161293,,,,-0.02810880013012248,-0.021160189466899237
GAL,-0.002378097581204332,-0.0027327587632813314,0.03706976769462536,0.051221958272983814,0.02477923727751299,0.08545701554436805,-0.04009042637760462,-0.00626850722741718,0.0371046489887897,0.02301077053767976,0.0624256004185934,0.0048643289078695515,-0.022050866095529108,,0.01167563107518585,-0.02087569828672045
CXCL6,-0.0378427358117948,0.022252209857801988,,,0.03294169459507364,,,,-0.020957312252936254,,,0.03591170172932066,-0.04750391669945345,,-0.018481719689430555,-0.03823331233778786
PDGFC,0.11707241474798927,-0.0025456694363244505,-0.010157201784206777,-0.04883802012752726,-0.014683200000118456,0.004778306236613473,0.06830679467816272,-0.02502809718763025,0.03699064221369714,0.05009762525731367,0.013566337263427618,0.01386893061310846,0.021512242635554703,0.01703270875102132,-0.07689179140388047,0.0017672526820315976
COL8A2,0.014971541470748388,0.01765657503153362,0.04231708637533316,-0.036838298747819014,0.02399947288811637,0.00944850381502686,0.0888786839473159,-0.007985215545509503,-0.04882891097525054,0.01120009181575214,0.008010284665056206,0.005808478836490086,-0.012841782710702902,-0.02985802648487266,-0.015596373199383975,0.05775919317947201
SPON2,0.003419004356911355,0.055329481045966196,0.03778508851740664,-0.006507082119370477,0.09641860446564768,-0.027251273811883782,0.04440029214345184,0.028314414014793305,0.031659196681781424,-0.05171734001985565,-0.0252986105228529,0.0800863648814123,-0.020277104446642727,0.09433684564913103,0.05126563866160039,-0.01573159698769236
LCN2,-0.032671844026657654,,,,,,,,,,,0.015743931732017404,-0.03900040273024332,,,
SEMA3D,,-0.026154777745910313,-0.013192964156766051,0.0677641330198108,-0.0036985939201180287,0.013915637827112406,-0.04515927992252721,-0.01029425215683195,-0.023826813263640695,0.013345542303671286,0.047886141627854005,,,-0.03801576215075504,,
BMP6,,-0.020876200904183823,-0.016910994915310618,,0.03309261684774057,-0.01857604582937537,-0.01519323038636029,-0.019653645317062683,,,,0.04946005819472849,-0.029262602948642972,-0.022556784578943685,0.03614392184662557,0.005576884575517002
TIMP2,0.0850546293215452,0.08251977382461459,-0.019708998303101334,0.13024249986226133,-0.02495517249959297,0.07665133946630902,0.1373074425297577,0.054548282969997794,0.047886430597615194,0.004723449051431554,0.04553960391014562,-0.047506670640927805,-0.015495154388332776,0.09502127964766256,-0.0013554812367819209,0.02586679216481883
EFNA1,0.017532802305840818,0.02438934538694747,0.0002565250184802919,0.08483747440241247,0.03559190222073023,0.050794871430111466,0.03295289561526538,-0.03764766881392953,0.02252208559937871,0.04011505747769399,0.017381519931124835,0.0033361805305469755,0.0429305875208982,-0.008061059942595285,-0.04777118297535822,0.050163973270741735
S100A12,,-0.019042350915343342,,,,,,,,,,-0.023548471174738822,,-0.01832714278283125,,0.014807387261241565
TFPI,0.10731004106899013,0.04292940807985355,0.025249327972192273,0.02386204713365918,0.0022850693170526075,0.0073165634086064715,0.18170224872378948,-0.01431465332604498,-0.0061419307234537755,0.053790495249129586,-0.11877074948666781,0.07241561121537154,-0.021841819214422152,0.04307116741236763,-0.016705137828680407,-0.050128825777323874
