,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
INHBA,0.018371613561425276,-0.020360820529808574,0.06701495934273544,0.09827012479530196,-0.0517241233522171,-0.06266117378637133,0.04199067273792472,-0.037675157075359074,-0.011400994388186564,-0.07714662810097214,-0.04264423047140256,-0.04941857778278168,0.004496519465826196,0.04166051194234962,-0.01919522110673864,3.695175282166499e-05,0.07793048427955725,-0.06150250613753634
LEP,,,,,,,,,,,,,,,,-0.014640301563779358,,
IL7,0.05029858617739261,-0.030693040102469593,,0.028265809110185596,0.007893903114542638,,-0.025057376505018606,0.019307641332580013,-0.026159306486772352,-0.025884608869841272,0.027815076410616386,-0.03036719649704581,0.07176395805341905,-0.007832911117293725,0.0110331344618636,0.061188354701417196,-0.023537589694875422,
FABP5,-0.006990608062019564,0.0246778707889386,0.0668145966217199,0.030915041068000203,-0.0032644560081690564,0.14346078480770702,0.042984011830792285,-0.0021880611634084554,-9.901111209739094e-05,-0.05733093054784032,0.005638277289312016,-0.056230662790076255,0.05746308146029227,0.09501652776802211,0.05311620984596608,0.00014738551626331342,0.033617141570584264,0.00843228087449209
CCL4,0.020980938713989622,0.06354221083173964,-0.009305142504019743,0.01634482236118483,0.011050219069709625,0.10162295347991351,-0.0039031165013293746,0.01741253014875519,-0.00042646431058058733,0.0024317529350238363,0.05323883779672633,0.08891502212406475,0.06771810573503431,0.0031852813869860863,0.07982702498704201,0.0651827253075309,-0.06803616129611534,-0.024936165433076918
FBN1,0.00792826715420466,0.022864409384607008,0.05790357044071012,-0.03285799043485869,0.03803950015307859,0.10698595871965598,0.011434967820362804,-0.005188486002591392,-0.003901810199098785,-0.04102615807089608,-0.01811675130947828,0.07302200375762989,0.07362468806769674,0.0019690306157099454,-0.022303442132787045,0.03656469357407085,0.057514007968571944,0.09873887654863095
TCTN1,-0.014933777239224125,0.007567860905153158,0.0004904387804410227,-0.00773764010859303,-0.022368539340992886,0.07477717265586593,0.023346705916771817,0.012561330736241083,0.03175128467471575,0.0035546231889678,0.0891579908750954,0.05782251032736445,0.014661509446547255,0.04384075680341148,0.01969554259983957,0.010399011839138595,0.024371894996800425,0.04539380382584811
NCR3LG1,,,,,,,,,,,,-0.025676581131735283,0.04137054736915484,-0.026968630921994072,0.07746617713886907,,-0.021069148051157113,
BMP7,0.06829484729573704,-5.7659406959401965e-06,-0.024854126631261884,0.0533832953223419,0.01726995886116677,0.06793823682772518,0.007793341948819194,-0.0014791515567758333,0.028504233195590867,-0.02213347121736935,0.08994806560831395,0.06562232869120213,-0.02328534718050497,0.04881140004284229,-0.03482277839200737,0.02001029004483814,0.0022429040821885017,0.1010952368101968
NLGN2,0.017233864957144976,0.01317108506497362,0.11862948802340456,-0.012398567591695888,-0.026269028407031214,0.06277269800562008,0.022820659208415865,0.013328286756081909,0.017141453058542557,-0.01702305639258348,0.011408668544200837,0.005019683308637697,0.018194307866341113,-0.02886254991995712,0.058621763146495844,0.05991030755914668,0.014604601134513187,0.08863652705713249
CCL25,0.04064593301848962,,,-0.013056403836974994,,,-0.026139673065955528,,0.03823664655369652,-0.02655914840443703,,-0.0352105892007559,-0.008548103120952956,,0.009823946227967784,-0.003945394806306637,-0.021673169063455833,
NPNT,-0.0028638438887761356,-0.028038105003515196,0.048569136490558,0.009498307239048345,0.00605409871050618,-0.034954315251821876,-0.009929229095749725,-0.0006097149254598422,-0.026557878128505005,-0.0823557816511447,-0.01701713429304332,0.03200565316141301,0.03399057275834398,-0.03104538544171922,0.024002374984992973,-0.010902377206957223,0.016184636850381913,-0.08124613745798469
KITLG,0.07091249144167944,0.06255277501242687,0.06095469473067929,0.016076649555701455,0.03180414433855162,-0.03727468946988261,0.02646883383884568,-0.006463621163373043,-0.06239421128855722,0.03847295238908284,0.062051763994902344,0.022571780305649713,-0.019482892241463524,0.004493942596628322,0.021296445550262638,-0.01624462340577615,0.02962162843357154,0.04608426776170068
MADCAM1,0.0392505667206417,0.008022766170492962,-0.0023125964315604567,-0.03521548002453651,0.11994393300761855,0.04140637647874518,-0.01138689866146182,-0.005104794446714188,0.007682237321434784,-0.030029533877954345,-0.012814334485681205,-0.019450578221259972,-0.026101093405623207,-0.03570533539772696,-0.00425681513172656,0.02938021789180047,0.04168922944472016,
F12,-0.032694589595604985,0.025057700467639353,0.05383414356602095,0.03766113664442168,0.03598744181815162,-0.03337667194486355,-0.025979614515557796,0.02451840474927816,-0.03187382883965538,-0.017545632259456885,0.010737715183586407,0.020568379395710143,0.058543899450539616,-0.03460479760151975,0.08989769119572204,0.004143925263455729,0.07658338086644664,-0.046923854611377304
S100B,0.09115342517576265,-0.07430925482493855,0.09940214393158715,-0.028290333694521122,0.023075159725308422,0.029378722233365236,-0.00621355125805895,-0.024631574569352107,-0.015669368411756087,0.03605120106020473,-0.005293502339054848,0.02927031965361034,0.05976668256440484,0.02079787630303978,-0.02745057111653707,0.04597578944869657,-0.0909722595213632,-0.019325991839417966
IL27,-0.03669936119500568,,,0.021616427751848445,-0.01936047326057393,,,-0.016718438094079975,,-0.024485974620862574,,,0.04743814113356791,,-0.020123869784499225,0.006525454653796446,-0.018011639956375697,
CD99,0.0054859245413570595,0.04860274273410263,-0.06767222653347871,0.04467121879012031,-0.042123829571903096,0.1429765965877168,0.0023516913317106185,-0.014656933702351996,0.004602216072602681,-0.14686440371243417,-0.012841203721974899,0.09192200151696701,0.02447474637554969,-0.008316059176656168,-0.006818432966181864,0.06702926113635731,0.0743444221215604,-0.03383773598998401
PDGFB,0.08118794378195739,-0.019417700757055893,0.002003019409877334,-0.02720735445815807,-0.038143929508460586,-0.0027718424271368906,0.04573307247465872,-0.015197462640268618,0.04199138202132263,-0.08379761427085022,-0.017042321634645877,-0.0009374489542314665,0.056511875553867136,-0.03241081942484466,-0.04565127361103845,0.0638322938304961,0.004437226739584894,0.0048652472620691655
CLEC2D,-0.019260123137254156,-0.020819647343863688,-0.0343548108016523,-0.012957076168045636,-0.008364755659432246,0.11947897782677233,-0.0521778301916594,0.04023046280589764,0.012147632203450248,-0.07779909092971887,0.005233868754115671,0.07644146106109594,0.030532841077611006,0.02831309657356864,0.01645184892063384,0.006004633459273834,0.11713367061243624,0.04463587061571274
F8,0.034721967002171096,0.012025579917563272,0.00845764439082863,0.010095917050770307,0.0017527013093951611,0.06233555178794725,-0.0205513063173327,-0.008647241087296057,0.002947071708867795,0.03389678801175263,0.03612856684478674,0.018905769592065982,0.009579189756087398,0.03434994981411503,0.06723231285710672,0.05076468032641755,-0.016594615877199227,0.035474758480000784
C3,0.06110212287854496,0.0158577440597117,-0.05592731731886631,-0.016964024593659137,-0.03525201409831486,-0.014615407298789376,0.03986295096725012,0.01159321115134356,0.035995964530009604,-0.015658772776712057,-0.04704010079601211,0.005727494261771545,0.025315760496615675,0.015622088839289507,-0.02675121066688593,0.018501687427529674,0.05825237525253674,-0.016939814526618253
DLK2,-0.013857858263414019,0.12034784567367827,-0.05580345522443742,0.014325063371097709,0.013099223130561896,0.039633093301483666,0.10801681259043266,0.00043983385683836707,-0.03507602924955456,-0.022628830337855434,-0.04081811450441348,0.03856421201714617,0.0545390697827439,0.04504306291026916,0.04655492032736687,0.08406311097986358,0.04698454027185723,0.06750488079116942
TSLP,0.041858961873370855,0.04363899188359597,-0.020058019668354996,-0.05480951508949641,-0.03940290607060227,-0.018583537416054414,0.025894241944171233,0.038254016451563747,0.08166386198097679,0.015547355784425067,,-0.02567657711379075,-0.025127100860774652,0.06200537567308724,0.03766618720884325,-0.0429048571371426,0.11877735216637605,-0.06215517650031796
OSM,-0.002125223968508811,-0.026287583994012747,0.00037784572275506687,0.017796834817084127,0.017079050130513144,0.011034405315722431,-0.008574704202465784,-0.008822311625471198,-0.035023347154223915,-0.029554729457559322,0.11454405101734198,0.058393417508322165,0.04820713659278021,-0.009451697517024075,-0.04103092669083371,0.06760475288196283,-0.005115392913326634,-0.058629847704094386
PRND,0.07747727242159345,,,,,,0.04701905197112323,,,,-0.052616630419973665,,,,,-0.019044301094247408,,
SLPI,-0.03759267037726356,0.005413861623094002,0.027118303432907036,-0.008934056201000042,0.009953302548638717,0.08436890993545279,-0.006590187949005772,0.04278697566892197,0.04650308514969238,-0.0039089372214310076,-0.07292236968359482,0.04478230891317506,-0.021646291738497702,0.08208575765660948,0.011847201430306124,0.0035971161853701845,0.1418004094634783,
AFDN,0.028944150378012342,0.03856920240573833,0.0831979700972635,-0.0079229375844654,-0.01383680926423215,0.014292630861339417,0.016756384097131295,0.016931710883018713,0.05059476828802325,0.0017915483603499996,0.041474657984208414,0.054413351553395134,0.06736551335957223,-0.07973340257341706,0.06525777617112676,0.002261268029853979,0.07655532230924282,0.028136863900678377
KISS1,,-0.039968981274518006,,-0.010169529139881927,,,,,0.0136664199929256,,,-0.022155272305641186,0.040552590640913384,,0.0013459742704009813,,,
ULBP2,0.04875926084896468,0.036139591107713226,-0.025834333225402684,-0.006426673565525056,0.009756015006935742,0.10847023535105685,-0.05464748522682125,-0.01383905293587768,-0.0254959409828142,-0.05594235211029489,-0.014807462612905855,0.049217678117962405,0.03570344851115796,0.02147238817378861,0.06589141213188765,0.03210306203766431,0.10205911090234258,
ICAM4,-0.009255144346615703,-0.019915071443271568,,-0.01832611931154812,-0.016869082817124067,,,0.07995020960099036,,,0.005668751877165925,,0.07099113598038943,,,-0.017444487589307354,-0.020026156862902107,
TDGF1,,,,,,0.0068140981288125875,,0.005023095605089982,,,,,,,,,,
ANGPTL1,-0.0040159416490373806,-0.024194457370196973,,0.03494965674731418,-0.017651554416989967,0.024972353514537377,-0.001413371769859343,-0.003189913552907649,-0.033596458312601475,-0.025541364541663412,-0.08819464207952944,0.006140037545460726,0.03778312723142307,0.000109335329738407,0.06555243183235253,-0.009454706482052743,-0.02023865496313728,-0.06458749893568592
LTBP1,-0.01531889646625035,-0.032547629444700514,-0.015153032073088313,-0.002067774731215124,-0.005785162291619436,-0.026890445371185998,0.08472357612286072,-0.04661095388372675,-0.0269899603758291,0.06397802095007987,0.02011985708805791,0.030718517778254902,0.02640507219020861,0.009630919640950943,0.013339133797409435,0.05421542661139062,0.11111776576841163,-0.03359705821322334
CD160,,-0.023821401448099487,,,,,,,,,,,,,,,,
NTN4,0.02187891601264441,-0.046936273509744254,0.05610300206890626,-0.027216296087612994,0.019145175353171066,0.002664017376995161,0.01339976767648955,0.028015091036435655,-0.01592123238294102,0.025237903277777203,0.017722188627059196,0.08201848288404999,0.038513981768847114,0.03737614875717381,0.014442873986755188,0.016591898197062954,0.06567692171649986,0.025342877791401975
APP,0.04967338835113099,0.04955187395017067,0.022633719317318918,0.03634918621404394,0.04103277159427296,-0.12713224525123346,0.054103918741350204,-0.0009831723787032977,-0.01562730271207851,0.020940932099850436,-0.12153160007585101,0.06326304091492295,-0.05199100077760381,-0.028151774111761146,0.02040761520716196,-0.0027902808053315497,-0.01175958193786393,0.0723766206320979
RIMS2,-0.0018172854920467877,-0.019460818115217545,-0.0016998419407423494,-0.033033525314753724,0.032156664363568815,-0.0678839521457016,0.0026841412349774166,0.05728503856653108,0.01076633273756466,-0.0358520813128807,,0.006915116519796271,0.0006072873110870843,0.015290347491050318,0.0291401158406334,-0.017992271330246962,-0.05472970327960065,-0.026913880941374625
WNT7A,-0.00927876164324959,0.025554214248028548,-0.035019915437913794,0.05390389096561891,-0.01059579003128392,-0.0019883018977405837,-0.021080884752855494,-0.03862068002176668,0.05147403500753148,0.05805851158734936,0.020899095068589005,0.030871318745423103,0.026872759706391695,0.04625148199306428,0.051448137889163394,-0.027286116034200215,-0.002864701479468077,0.01646580889951111
GAST,,,,,,,,,,,,,-0.0249700071246596,-0.031126987280753034,,-0.020045879139546887,0.08274046872673316,
GPI,-0.06222981627366049,-0.06386107554724574,-0.06314098238792767,-0.02478693816284555,-0.0007691943067066165,-0.10883599590101398,-0.017476770354984492,0.01039607381568819,0.011300928613834593,0.0936027833057578,-0.08925068666561513,-0.03920561484245419,-0.027067078613578197,0.053122570575043965,-0.0017747488091700298,-0.07588609462414399,0.07530402994798532,-0.005914980882865255
IL1B,-0.033882202004790765,0.006324620597516698,0.0014978014644638044,0.031822874717798946,-0.026355517656307708,0.0830107256942765,-0.006026108056861878,-0.006563090865442623,0.04705322174201224,-0.006164711979009802,0.061791992738174595,-0.04656737016199405,0.013371373654022448,-0.014670350856893418,-0.05157627287556435,0.020388415285690464,-0.027660972576525448,0.00011949489355020146
SFTPA2,,,,,,,,,-0.020745453859992102,,,-0.01574722120295023,-0.021577430484152508,,0.13397156861241463,,0.10045658251190422,
HAS2,-0.022219579873903324,0.004183363123681797,0.06043524171333608,-0.08412785206925971,-0.008749965165517494,0.16755227737614167,-0.008830910839713968,0.0253928100291346,0.0306144891704162,-0.06219096691915424,-0.03270393438075843,0.00925612444495507,-0.041239100596796543,0.02059854972090534,0.007829772947096155,-0.007280849451789633,0.07571464201468299,
IL11,0.06954555431208757,,-0.048022910199136994,-0.03538001189395804,0.06542611733418674,-0.016844287115294784,-0.03468246972218464,-0.007326381393706831,-0.023299452393610563,-0.04260361375880421,0.060105270863645,-0.05702050023479268,0.028936327449642554,0.028420625900545116,-0.01619515843046069,0.018315509968700915,0.07081307261685044,
SEMA4B,-0.030714020514007092,0.0048698433228541406,0.08389607475251896,-0.05443844478861165,-0.04936641546865078,0.09029024130587554,0.01114083824843989,0.03324036028338437,-0.05073828879794251,-0.0524376428922632,0.024464354793681125,0.0585303946592175,-0.02100049546822684,-0.030131893630960273,0.02431794913965076,0.04362119699798087,0.06298096324045595,0.06090504120225126
FGF12,0.022095543409034333,0.029221282359876782,0.10592883591834716,0.023975043645930404,-0.002472267551555646,-0.013157024703838215,-0.008257598506089326,0.03562233083641465,0.04970964112455379,-0.03201792038899581,0.019217142769972963,0.02907711484801793,-0.0003362452932159111,0.061622161797624295,0.015812272766970822,0.055432717943872674,-0.05217167151845381,-0.04149244520336563
CP,-0.0430655648671163,0.011582906000707523,-0.030976996342865434,-0.010912075855860886,-0.02498304880433151,0.10188875787641401,0.0027281921334984553,-0.02894330210891694,0.10040966008592848,0.023253285784567115,-0.059450931299831,0.060636580712679036,-0.006924285244058444,-0.042324928110677784,0.0342048916782281,0.000670370066505129,0.0788050113497176,0.009866297143736026
NLGN3,0.11711142904053445,-0.003380870088048458,0.06670798188764646,0.004809676251813073,0.04290856783400168,0.13508698318300083,0.0006861931792624377,-0.0038432070379705767,0.05546989077625418,-0.021802464404508174,0.03712022557197028,0.015338650936644264,0.031141531946574954,-0.01852774456301516,0.07628694919325951,0.05216392184690426,-0.03531023941564566,0.053660693530988963
