,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NCAN,-0.009307419718290286,-0.012753576527870713,0.027553615137428978,-0.055904082523915245,-0.05942775486559933,-0.019879201757224334,0.02831360151006734,0.002960224919391868,-0.024433970650976286,0.0246126777977563,-0.07035698253479168,-0.0318844466101177,-0.04866213517159675,-0.048334113424246955,0.03465596243504928,-0.02059181597222575,-0.0017345117928997717,-0.03815651870023108,0.061055573773322894,-0.08091368510287676
PRG4,0.01398258336377894,-0.02817895880104307,,-0.030678756935787,-0.02400090598864912,-0.014774668947667574,,0.09530982553572113,0.009027497551647792,,,0.0769672187466943,,,,0.05731836889898939,-0.027257011049397085,-0.030618928899702837,-0.03789788895981596,-0.0015509020468416725
ZG16B,,-0.02598325136969669,-0.017638817371099593,,-0.006547543283292283,,,-0.02535234884693555,0.03648463621059218,,,,,,-0.025383028288583017,,,,-0.0157407399936703,0.039893188818209184
TGM2,0.0007999857273223088,0.08579515141035038,0.03216773348831028,0.030437475848730654,0.019089673205812722,0.054122992457902086,-0.03865512960740557,0.005746728670724764,0.005124020206306769,0.004000528280274851,0.02568333449426341,-0.019421964602261373,-0.046573728354956705,0.026490876421833242,0.051684563990766146,-0.025430715533844787,0.013464307439981796,-0.01018744197330289,-0.01960552237025604,0.11225467674215238
VEGFC,0.06524355598811128,-0.015446106975499217,-0.02264892076696453,0.014985375678528028,0.08276171937193624,-0.022743111362494375,0.1174536148731561,0.11953625063079665,0.00045623463489885807,-0.04680822958962439,-0.031180006037225278,-0.021377467726118066,-0.020905040908128697,0.021641343202754567,-0.032901445808668814,0.09004294560541153,0.02085589730949221,-0.010769084792688031,-0.009628552174788696,0.004960377307634939
WNT6,0.025973753724290467,-0.030232538304399054,0.003048257427523881,0.01405746223472527,0.003717937070570948,-0.020358071385323327,-0.015356586158658786,0.027640401645049027,-0.010537265156987307,,,-0.018657174334941514,,,-0.024139262882503693,-0.029784167939412395,0.02424089884673123,0.0025482342273431082,0.036477595418399164,0.0037323751006057226
NRG4,-0.005441704067669521,-0.01725789320634968,,-0.02056593979010607,-0.009396059054281355,-0.021044583795010795,-0.018799300300718268,0.011250617555744552,-0.038087986388440645,-0.022109863741100338,0.029266887489091325,-0.010723016972036991,,-0.03710848836741725,,,,-0.026364204233367983,0.06682350562322577,0.004334958105850764
PMCH,,0.049178566000910445,,,0.03687275423293145,,,,0.01056774363594989,,,,,,,-0.02027944372665154,0.021360962444164,0.034100297420904584,0.009789188652464722,0.04231966004822406
COL9A1,-0.018092902915407588,0.03557940292640765,-0.023940446686924934,-0.028811557050807766,-0.001612101879141555,0.039350058076212724,0.11484719920268943,0.07925032565887732,-0.0047710599662482275,0.03300091427822296,-0.008117725112443928,0.019322714800807685,-0.0061669000522164745,0.021849763351505794,0.06238905111965248,-0.020842472761858934,0.031796955789223036,0.045805459446600284,0.07656480292897777,0.07854433884527559
GDF11,-0.02994818505931185,-0.035814191265654785,0.048063555364537644,-0.03476189990942756,0.040186518437829645,0.027603545853880553,0.05726654914715757,0.05473456389033442,-0.0645252465698759,0.02545208373962756,-0.009715785653634252,0.0004129771636514256,-0.00477820807167052,-0.06250914281236067,0.15988545038070442,0.02588906845984133,-0.028713209371016166,-0.024744038208885818,0.05243939815319708,0.030552162593994875
RAET1E,,,,,,,,,,,,,,,,,,,0.038028611826280125,
IL24,,,,,,,,,,,,,,,,-0.015119864570249266,-0.01737090568610709,,,0.015849652992047672
SORBS1,0.023384644641431,0.06277902427607361,-0.04196890893594583,0.007595677944250288,0.0370909728931828,0.008269096504474075,-0.03549406960888105,0.008441785648757045,0.015707158770029216,-0.0482567463558168,0.018209398002462174,-0.0009910271030291447,-0.03313994030240309,0.12843956487665958,0.02955142257815089,-0.006461045913939393,-0.014824588639361255,0.003842967541090414,0.04107948836686507,-0.08289491633548761
DLL1,0.037263455066963165,-0.009884341124938476,0.01910319124054898,0.01529432913703251,-0.01896428766628599,-0.0025852944415996173,0.07427688813954832,-0.014840741848654776,0.013779406119194974,-0.01656805853195799,-0.04630488241524224,-0.01614416672816768,0.012544074436124632,0.008199330204227081,0.007515246218046631,0.0252285478628383,0.031415422644558495,-0.014744702583772388,0.040804644285262016,-0.01599791433408761
TLN1,-0.08688940078000726,0.0567236020492484,0.06412619464976287,0.006234459489865966,0.004952803159591826,0.0022706018309499934,0.03713818116758159,0.026986263229719636,-0.057003696094914444,0.0008720191744128367,0.02679772249827614,0.05107326113665394,-0.004172738370578435,0.08026818894417664,0.10056885695894147,-0.03332749464145519,-0.021097337986465358,0.057379317953430736,-0.01844391155563705,0.1171013686417825
COL2A1,0.13722511182101674,0.00681624886509176,,,,-0.01319602071405654,0.09437247990440911,0.013668963115070612,,,,0.040760203606785415,,,,-0.007597149167984943,-0.007364350170160141,0.01602759333220467,-0.010801231470036228,-0.013655173452839562
SHH,,,,,0.11514969855845004,0.010259343352035481,-0.018159297893272072,-0.01703838203582011,0.011449390838340774,-0.017219596415644627,,0.12925897101774006,-0.019138560486411372,,,0.019284910212594125,0.05178062683740571,0.02036326067953972,-0.011812376119299934,-0.014740249563106376
PON2,-0.034991479396065256,-0.055885896235836945,-0.023773556573495107,0.01749730115449796,-0.03644831987914481,-0.09630270810990664,-0.024580475397460732,0.037450006839613255,-0.027001545434854942,-0.04250274498615333,-0.021154668091827325,-0.061543530142943656,0.00037490745823089876,0.1241681300957019,0.027821270449101175,0.03133613144376182,0.03293463493606972,0.07027204871485518,0.06760732442926376,-0.016497321977026493
ICAM5,0.08566497975140636,0.008261012706514581,0.039700498753304884,-0.029328058958197407,0.009506058054086181,0.04351457690562872,0.012657522827609754,0.05830990266235556,0.009194511068322824,-0.00523881216842804,0.012169154767168795,0.021209031191403167,,,,-0.04226418045801358,0.013433684414649667,-0.08363521640044816,0.061206196116222744,-0.03886171736004781
HPX,0.020147592245993103,0.0017684075583732958,,-0.02743758542695761,-0.012476149572118308,0.027122104538973554,0.05722557873930757,0.08159471996749051,0.06372208667047867,-0.014997317075250803,,0.005947738735615077,-0.030486179093672645,-0.048274661549471694,0.023880418633824983,-0.0382918943977459,0.02353290508356436,0.027770247112250495,0.07905283805511013,0.03241476582519034
SFRP2,0.02821574882083834,0.001914983822070051,,,-0.02840496168582736,,0.003493496539295293,-0.017297850934324777,0.019906128802683866,0.0005970689412669507,-0.026004362444754126,-0.032588579042502244,-0.04260101099898041,,0.02782132805424424,-0.007804982019502099,0.03937296099799366,0.004526592665477708,0.012390253587496847,-0.014300296953651929
CFC1,,,,,,,0.04494730421797902,,0.009874177008830795,,0.008891734572212458,,,,,,,,,0.014723371100746938
CD70,,0.017921962010237127,,,0.05874521345994601,,,,-0.04654155749481725,,,,,-0.040273483797438614,,0.024039112623394414,-0.01828777209016988,0.024172453527997323,0.07164167924353863,0.10681374745253631
HP,-0.01094168007690243,-0.056868937727909546,,-0.03504937880778728,-0.01553605562685751,0.1000651678724856,,0.045704732652049725,-0.003393313022319478,-0.013404368170867815,0.011823729258571124,0.013816943198431486,0.0011056816479576065,-0.016803059429315783,0.0800551438502383,-0.02914901852413518,0.03228241833601861,0.06044324997207819,0.051170645318068184,0.010088368316219799
CXCL2,0.0014593176426484608,-0.06317329205957956,-0.0008067057865434935,-0.027824530666246378,0.018899674558591872,0.034375643852307666,0.03726632545875263,0.047841543403898526,0.028753867373538185,-0.020842598017535043,0.009105415662998684,0.052445952148841436,0.002134385288862349,0.016847748231858597,,-0.015879283423797987,-0.03181868395403837,0.001622676888277683,0.00960028357921239,0.07905821921796162
NPPB,,-0.02417318311334674,,0.0252294466315124,0.032132843516941935,,,,-0.008885683124451529,,,0.010270309976983088,,,,0.0027888989848782082,0.01607084707157886,0.009456702387434587,0.010685989525416793,
CCK,0.026962938799232408,-0.04970400935510994,0.009750346626383077,0.04444545668396988,0.026055473222336756,0.027532178545772945,-0.0776959552271026,-0.03907395222538259,0.04396382561564731,0.0493066588946086,0.027052387338273462,-0.024570944176125403,0.0689416888053723,,-0.03159231606950377,0.030259544405574136,-0.03377438888770337,-0.02264179880951017,0.022372537406101133,-0.13589359295837286
SEMA6A,-0.14294017424511868,-0.047255917506024724,0.010180317530786975,0.01659635889779055,-0.04604792470140955,-0.016351310115170364,0.0021820399868130347,-0.006149966621828601,0.01619045182892783,0.038679453850285844,-0.02506214076017092,0.03260972957219841,-0.01598518549607951,0.022189206134017047,0.021162609433552172,-0.024357953420213373,-0.0121362276493095,0.06433462146179734,0.045789206434976366,-0.017431515226708983
IRAK4,-0.016935485568682792,0.03177189450277937,-0.03142394669859374,0.02818173400165383,-0.07894066885957757,0.01639487521761694,0.01679374448252028,0.016287400779990288,0.014082275110959315,-0.003529220022055597,0.0008561484814183193,-0.015293226878615535,-0.006461034067147531,-0.0032165865859430085,0.06593477820991016,-0.0056884976008392775,0.03218877548805144,0.0007376856146127488,0.10814317516973043,0.06942648501283116
GSTP1,0.024940648563195167,-0.06268151547886017,-0.01476186791381574,0.007313781464748346,-0.045796047993889616,-0.008274068820762927,0.0838457227714503,0.014900774132041274,0.0402832419123426,0.0052143975063404565,-0.09097292083612933,0.0013887971760971102,0.08307860975549335,-0.0008885839859050784,-0.0027318492356075033,0.01931094458455542,0.037581443328001944,-0.03850401096937553,0.03068357821961524,0.04490843213248077
VCAM1,0.06967469175415698,0.037283851075568274,-0.04789448040479262,-0.04468260257378123,-0.005598713711183049,0.05698053982545013,0.05450375133279624,0.029462254730489176,0.05638495307562459,-0.027552950015465115,0.010081910936815621,-0.011601842754310617,-0.03801505252252362,-0.07630058910104866,0.033904665524316556,0.027235071512512074,-0.029561033127553187,0.0020136244657474175,0.040721041743698345,0.06400331815289341
NXPH3,0.0663815720461861,-0.02609540937960028,-0.014668690319300062,-0.009059892158509187,0.05954296313196863,-0.03882172426784958,0.09366120370571933,0.019649940102552648,0.06503323041644028,0.004563470458634724,0.02325145279564656,0.005277337700458082,0.007729476490717242,0.08637620366393689,0.06168941916197542,0.016624205380032824,-0.011621489222995976,0.023476025149953814,0.08786282231555133,0.005811510209115611
MTMR4,-0.014624298184103272,-0.007237114336937081,0.009440722417952263,0.03330701999658718,0.029546669823423223,-0.042676486745007666,0.00907360564783974,0.0364141243661844,0.02427940010301973,0.02685265800259076,0.043322202655319594,0.033639293419232726,0.04758764912587835,0.01679405693573733,0.0373163727640608,-0.003951705519224282,0.04767523825753944,-0.008141472670242103,0.07594705011046655,0.060323924514254015
LAMC2,0.135567201132689,-0.018973421119456796,,,0.016600470747902458,,-0.02104100749655555,,0.03299542629428231,,,,,0.14315638761363642,,-0.018588494216914612,-0.022812873348462603,-0.014733995036341116,-0.0005159372280590022,-0.043017478180302354
IL10,0.07747540209048107,0.02651137343200357,-0.023364490364738658,-0.02863200583098054,-0.0341307021745629,0.0037801815920529666,,-0.015218192916623602,0.02830974163436513,,0.06901887036999298,-0.01913587425526928,-0.01663888142712437,-0.005266886527535915,0.054065440042210124,-0.0114588013373428,-0.0022266057563448717,-0.026137074502542636,-0.00896949395874851,0.023120366531783527
SEMA4D,0.08613457982302714,0.020465588044761326,0.03672728795926591,-0.049842440161106734,0.020727497832931235,0.005574581177460409,-0.03513449794616993,0.005599222102424224,-0.018243853193295096,-0.008661645076267951,-0.018773379067579192,0.031010497631872493,0.023590096101160744,-0.02312322911994432,0.01053158641495035,-0.03328239663424607,0.06470008933908782,-0.04815417730271353,0.0921648822268422,-0.0456113612125832
TRH,-0.00891038825499089,0.0474071506910501,,-0.021190663666021715,0.04885234563408213,-0.012985884857731052,0.049170567514051355,0.013288905630299887,0.016720962031412986,,0.005758134239919457,0.02210396169966189,-0.05436140192069191,,,0.05390111293710816,0.0118939435110549,-0.06016526859952178,0.002872565972802311,0.07339099015856398
SEMA6D,-0.03504606861764128,0.00643093289652112,0.035407823613918116,-0.055805309299783175,0.0029489872152754773,0.031478903540899376,0.04671797992103378,0.09883747045422611,-0.02668704894118053,0.021180906528871,0.04276781375930931,-0.005503648662982868,-0.01589978692114578,0.01469957495559418,-0.00792743002092156,0.050041858898414,-0.011192347578344896,-0.03345402553612814,0.05443271187720116,0.06605668659457323
CEL,,,,-0.023254206572071084,,-0.025619798128186076,,,,,,,,-0.06568226308838465,0.12854035358076282,-0.02289672375401987,0.0625532426578421,-0.015275269444886906,0.004532619004079558,0.06806356325748826
PDCD1LG2,-0.0753436423493749,-0.04656165336004318,-0.02549669952496603,-0.02863199099412956,0.024711369100187102,0.023693955785110573,-0.014776061562828758,0.01684031865083813,0.01100643641309897,-0.013074494475821142,-0.036351704513983,0.009235880698136393,0.06623772875136004,0.030236385733732163,-0.014692164996811469,0.02483718443498857,0.05892461039761497,0.029950839079797658,0.035094197433630035,0.04631606222747695
SPINT1,0.04744508840454791,-0.018477451753692246,-0.013001627809264053,-0.00928022912010994,-0.007870345665291434,-0.012191267547347541,-0.019111938234544833,0.04778617553382717,-0.04204175130314473,0.023146668341812098,0.05980135460196038,0.043627667576019956,-0.02529208181312882,-0.016417662336175805,0.04868087271855719,0.04502167248521487,0.011405042674852421,0.009316652377305982,0.06424368089362228,0.028047990781225933
CTHRC1,0.009883427853677365,0.013913370676136818,-0.024470321496779687,-0.024897461133693143,-0.010991295119537139,0.06401214560137777,0.07831801024863233,0.017624714576648635,-0.0015850808762633843,0.0010294559671131897,0.07669950629502162,0.0016941091162331334,0.012831857047412356,0.03693960831397837,0.06461030587679542,0.021837607847261613,0.04181766721359955,0.010141607504057367,-0.011820320580716154,0.052772542940282614
PODXL,0.05705295057707483,0.016967999921224025,-0.005229780931093288,-0.017861871214030108,-0.011252373730572066,0.08105639602135359,0.049610744272029966,0.036061537752081894,-0.014006416736389792,-0.026313594305023225,-0.014727657446546643,0.02230038811820609,-0.03622234472045333,0.0007744745347908297,0.04233675997766153,0.06786908727542962,0.05640201410373677,-0.018086841826440447,-0.019830132082499254,-0.020001500005683296
JAM3,-0.03369092515608825,-0.05613454268754485,-0.005241611760487326,0.021794914685267307,-0.0032459933309282444,0.020465167077295496,0.051503422870073146,0.040194159790748876,0.0028230086129627887,-0.04438080831962937,-0.030496012583989186,0.01143653247697119,-0.02653675340996847,-0.13690269829389504,-0.05180981493011366,-0.01267209001779126,0.035180572328365495,0.0717845455264544,-0.06086345274234872,0.014003916678494573
TGFB2,-0.03269156902905587,0.05701865894563734,-0.02120938906803058,0.06371332651197043,-0.012255551254905512,0.06136149928070717,0.022873933293906988,0.04968295558942911,0.01961792157397554,-0.010646066369361848,-0.08541973182326956,0.016502456826548967,0.022545153055221645,0.07844588880905971,0.048615521338462246,0.03957791892659043,-0.00954844023272805,0.020164207846550482,-0.010148182938262428,-0.07677061158725824
COL18A1,0.02869452106593019,0.012302701156735731,-0.009905769659574301,-0.0027330975590888575,-0.031080568551899605,-0.008846709593779098,0.05512250014871032,0.01645545498710035,0.008562187200592535,-0.0007431912430753885,-0.0030297212757523,-0.024278302078505606,-0.004228699604130139,0.045559136064491614,0.06609409435883774,-0.013768109024320435,-0.007169289441757426,0.03057158063939783,-0.026607925404812584,-0.036532733231789606
