,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH881inf,ZH916bulk
MFAP5,0.013707987569868003,,0.03584543078636887,0.01085043800602337,,,-0.01870754060629574,-0.01631501951750527,0.026284251238085258
CXCL16,-0.03943959799863269,-0.08735308001315624,0.003750618044429397,-0.05757977417999764,-0.039469537449174225,-0.051895028057728526,0.018889855893143934,0.01740508951207887,-0.1141017247507347
AGRN,0.05182196409458783,-0.002554415547618226,0.015077633479686013,-0.07936151632066338,-0.033023749029590606,0.09193589619862921,-0.041794039314826094,-0.03116195937613719,-0.0841208922846587
COL4A6,0.0899585717482859,,0.007260033114857692,,-0.014035392238675226,0.02617906964286572,0.00023259575937268923,0.0069118702249349575,-0.04550173983435681
FST,,0.0056397338572413466,-0.014393724785555338,-0.03877692473159634,,0.032868562084455696,-0.030660265135505082,-0.03034535759176332,-0.01080178634893872
MEGF10,-0.025775565183419977,0.01425277812535378,0.03781712164945639,0.04967581824314515,-0.009271183928472256,-0.0654522088960675,0.004623371439278123,-0.01407641209025421,0.02673880837940386
C1QB,-0.02746514261692189,-0.01345225526799293,0.032979779643421726,0.03558421363127991,-0.044208140567830304,0.058043376964656515,-0.016288710118481785,0.0744156460308522,-0.045557067280766285
HLA-B,-0.017824477816406704,0.04324021818433141,0.04148488554635989,0.05749482733529812,-0.05723063724250721,0.02708593388297593,-0.03480045301207347,-0.009054386199016821,-0.02853158415772751
PDGFA,-0.015038711633298374,-0.021077078247198518,-0.01826127931008077,0.046854909887962086,-0.04388317993587796,-0.031224264113104708,-0.03831299503818752,-0.04524743464510255,-0.026978708296141435
LAMA3,,-0.038145151394966464,-0.023131365667846075,-0.006798694535668044,-0.032985550295721054,,0.05038599920070232,,-0.036172598322448166
DKK1,-0.016075861788287005,-0.01869090229432523,-0.02480080933674212,-0.00648075775594744,,-0.027362770081298973,-0.004362618770109989,,-0.05324882492040917
INHBA,0.004089902051795207,0.035258244282263464,-0.0155847929530566,0.06991394680883159,-0.027477670855150276,0.08125659597145544,0.0382915490822871,-0.02559270238047228,0.03785670036050939
IL7,-0.023911421446961175,,-0.033435980031725855,0.03982608677631344,0.023622965846545895,,-0.006137356235952827,,-0.013047720035621818
FABP5,0.06310386539482596,-0.028849410089512213,-0.0026279476202347024,0.06852604970210759,-0.06467893080432628,0.10407506735504804,-0.02857325049923924,0.02379500190555713,-0.11171050496466577
CCL4,0.03310027649706021,0.0018193801039594374,-0.010405461926034237,0.038591185205772566,-0.06867576017151371,-0.14410731263600018,-0.012434101334533576,0.06687189610613682,-0.036808026387198114
FBN1,-0.02363451047358054,0.0027731479370019566,-0.017781731318562394,0.0484367781550341,-0.02093205370333126,-0.03623139233999888,-0.029296937903639606,-0.027347279869807003,-0.09084039411558487
TCTN1,-0.02026634032919847,0.00221474900297979,-0.04074183455617279,-0.037543829524376904,-8.485601636780886e-05,0.005339426435823973,-0.04110666857498423,0.07883938907402051,-0.012315235266945867
NCR3LG1,0.028901336984763427,,,,,,-0.025685613651265315,,-0.028167441640855377
BMP7,-0.046914536899283835,-0.017086399648442736,0.014977909014675524,0.026134632875582566,-0.039861180251289936,0.07640321285310796,-0.0370315626309302,0.004867875896459864,-0.027055871216687205
NLGN2,-0.02202966132193988,0.03840776935170166,0.005937617629084228,0.0069625999161999725,-0.009744756543343728,0.01771193002500685,-0.011966076688814891,0.06869425286769605,0.0358043971356779
CCL25,-0.015602698497667137,,,,-0.007360441337853186,-0.00694997242917445,,,0.005724772097225488
NPNT,0.08567181081446419,-0.0239663286179411,-0.05242156541463356,-0.02880239110088951,-0.0685194628823833,0.111953994349745,0.016169584917483274,0.029294906794038254,-0.06816536241237489
KITLG,0.015672050391539898,-0.03162055175304939,0.01778265707675246,-0.015475476935210081,0.113104309303295,-0.036111371032367216,-0.03664487780432447,0.07054968517091847,-0.00712961881189085
MADCAM1,-0.016075861788287005,0.06389443392560139,-0.024800810729627042,-0.02666749125123801,-0.02385576850929437,0.09039095962055586,-0.0036572532769241716,,0.023185353275742848
F12,0.07400647306717162,0.11524764468315218,0.057109969618771655,0.0442575768678892,-0.019063240355541293,-0.045655144063852716,0.04928851373464517,0.10858853846192433,-0.07258817769277923
S100B,-0.0067898327123856956,-0.03971797126041876,-0.030876876655639773,0.02150293784905455,0.10881742025437152,0.2243188428687427,8.64508292651764e-05,-0.04671050512949148,0.012448489043576332
IL27,,,,,,0.13887270451297906,,,-0.002207304115407221
CD99,0.0003317718374073649,-0.009213322699244198,-0.03562509968652334,0.0257194244676298,-0.0805589208044678,0.028326818438217535,-0.029668750011692925,0.04604413314792786,-0.10656462209400104
PDGFB,0.049273227926379226,0.02387872979980546,0.01904883583251821,0.01682504972429078,0.029623699492998413,0.06760851147183781,-0.01407408188827893,0.043065583714813,-0.010513296629204421
CLEC2D,0.011054742327317705,-0.014289241702617105,-0.031998859233725765,-0.03649439254974381,-0.02248167893864038,-0.01978410678857987,0.06780559496449125,-0.058129278629438313,0.031162048179776372
F8,-0.010287316376532483,0.056426891303260354,-0.0242460956896649,-0.05167558996611474,0.025959180538280485,0.06956287469027417,-0.07407219908778337,0.04392295462301892,-0.007098123199311347
C3,-0.05327340088422433,-0.035467187369526434,0.00041009287696726674,0.054118886867978326,-0.05250759867143801,0.01369575689485073,-0.055153755802007126,0.04219370082595635,-0.02205308276499067
DLK2,,-0.008583175492517013,-0.0018852711400963358,0.008018520138016579,0.023991559394458357,0.003893162697400047,0.010301592593596845,0.06864272738718606,0.10175854330391514
TSLP,-0.015840935973797703,-0.02328306511532474,0.013312793926484186,-0.006891889555695431,-0.019372225143498685,0.09508037754593245,-0.04573839592521614,,-0.047553239990834384
OSM,-0.015115630150992886,-0.02769884211180896,,0.023365396029404524,0.0038150113513294548,-0.1312008578184817,-0.004500082686230677,-0.09090306915098997,-0.03298674251773074
PRND,-0.016075859785445748,,,,,,,,
SLPI,0.023092208521646913,-0.030846936781670768,0.022452317138850732,-0.018895884703998434,-0.029523498545339054,0.022211068519645806,-0.04380661118831994,,0.009840308607795918
AFDN,-0.011047602747755906,-0.013385289425252422,-0.0016445558909920562,0.038085100704334705,-0.03824066162765249,-0.09058140238183698,0.00887508721058028,0.0014414435775142766,0.06355403194297425
KISS1,,,,,-0.016471756017251985,0.10733169777449411,,,
ULBP2,0.05050487205159531,-0.02648629667200747,0.023675333895573414,0.048538081729607455,0.01350627550843218,-0.039512234810494005,-0.010778430430772055,,-0.03633951080895103
ICAM4,,,,,,,,,-0.026773061889203024
TDGF1,,-0.01993181899465402,-0.002218454058933105,0.0028031732732327302,,,,,
ANGPTL1,-0.010275284231338767,-0.009344331851700584,0.03264615910379837,0.023170350475365628,-0.004980399936010979,,-0.02545626925380636,,-0.02705715158388995
LTBP1,-0.01845668023956609,0.019779080944534653,0.05716555892173539,0.02249756628487161,-0.030170669472709598,0.07207304029050464,0.058413951746099674,0.12151455078107735,0.02449959936700904
NTN4,-0.03757771742617878,-0.042599660343223385,-0.011539330312588462,-0.007873920609093869,0.05638148042773945,0.18049253070962176,-0.033320018400156665,0.07935509579770403,0.07337985973464783
APP,-0.024233168514808348,0.02942338961117428,0.029713038564438254,-0.09007551971315492,0.005752632598373553,-0.1207610430537865,-0.0556983918635616,0.1270729203544202,0.05325008886482962
RIMS2,-0.016075858450218656,0.021551367786251413,0.011675339116256846,-0.08950708374667021,0.028706797119970918,0.10375442360240066,-0.022068901542103378,0.04140938298617418,0.07179238677431293
WNT7A,-0.01653629308233781,-0.0026363435428033892,-0.014457032415488543,-0.07002796949480514,-0.024808183984214898,0.002649603886391195,0.017387561073199977,0.023234769762385067,-0.0179190039527366
GAST,,,,,,,-0.02964613857239718,,-0.037255153829086174
GPI,-0.009853372402384666,0.05624358262376069,0.0569719283434708,-0.0527851953496699,0.023717843117323854,-0.09865569098554293,-0.023022407574126758,-0.032143682215096364,0.03544074813938254
IL1B,-0.020054631176193688,0.0006335017115993889,-0.0020875178192864196,0.05032771792678292,-0.012807526089608652,-0.08090731034109806,-0.052419346475046875,-0.0631865778889473,-0.012099315668131697
SFTPA2,,,,,-0.013200355155454776,,,,-0.0007275298156670858
HAS2,-0.07641229402421033,-0.0065696766024126085,-0.02828197900394565,0.025319512056277752,0.013980969040541703,-0.060588258265348936,-0.005418195306542652,-0.056238915863135445,0.04149525675924717
IL11,,-0.021103981709522216,,-0.03660420226229797,-0.014825467237253658,-0.05830132743898612,0.0015707567584832126,-0.04089672484339802,-0.03021953618832735
SEMA4B,0.09691084625939533,0.0307293713572216,-0.031712593142159365,-0.03614118877565581,0.008661078237766568,-0.079942564536629,-0.035797695000793744,0.0771304862103338,-0.028902111861519884
FGF12,-0.004966011275176596,0.005133444327284443,0.02158488510750185,-0.029742279583152616,0.09066170854782477,0.021070279134592734,0.1611608383616705,-0.06901637065645068,0.06743927870585756
CP,-0.019509945053353527,-0.03517293290016672,0.03792746582238187,0.10893687698461267,-0.020111017424461124,-0.004706634850986279,0.05665556077974137,0.04981312146573518,0.03800111857234735
NLGN3,-0.04801692088303471,-0.020711386084766713,-0.0014922113357820558,0.034370319917210415,-0.014793472131548078,0.08772719484291677,-0.12876000052921613,0.06839430798505021,0.04605812473006464
GZMB,-0.019863545932171964,-0.038819716006182295,-0.02152059221926037,0.04879165930583517,,,,,0.01193730145696221
PROC,0.0055523934581679845,0.04918406237689549,-0.01696387336292582,-0.031078505762560583,-0.030026319636045795,0.16895375968730933,-0.033615451699601014,-0.03767621388212937,-0.03438132802307088
TNFSF11,,,,,,,,,-0.023763309299252862
AGT,-0.0338691293208821,-0.05927517811736991,-0.07017882673952613,-0.07534868063698785,-0.048063684295059805,-0.029060261618846207,-0.0631675471631976,0.10002328079216394,-0.043105442825563695
PTHLH,0.03199931444894513,0.02842802483640711,0.03788857747727058,-0.06107227160275771,-0.016132372234924426,0.0007012944218530897,0.003830548259131497,0.08181089739528719,-0.031242724036933484
COL1A1,0.027347932692899753,0.04856499193911804,0.015065614325819654,0.028196440094034565,-0.05474773758797592,0.13954456792790737,0.029541811096612934,-0.06682210021205917,-0.031953543088068054
LAMB2,0.04705911444452529,-0.008486533412756386,-0.024369829848974987,0.05221875277756318,-0.09325799859105345,-0.05101577223182662,0.004133917947969141,0.012479798356375155,-0.07176117128126214
DSC2,-0.033432261592837416,-0.017468082358402713,-0.029369779511948822,-0.030455329929287355,-0.023434902071640378,-0.0385508728075292,-0.0018317776645025824,0.03564868136101237,0.0297769152515563
WNT5B,-0.013562879914497712,0.006987632114146458,0.00879804714926647,0.014909419054813723,-0.029301799292195254,-0.0650216979809627,-0.03938184172022312,,-0.036154063164338904
LEFTY1,-0.01785106523449941,0.04831216334767601,-0.03039004934539425,0.02067266711455235,-0.03683457971724143,-0.06060035707815995,-0.01826826660438474,-0.04292864142045856,0.049341515097936745
FGL1,,-0.017684739854626548,,-0.06474090849202632,-0.015205856780556195,,-0.04011348987886682,,-0.011876302321883636
CXCL5,0.047831547153631894,-0.016523425731622365,-0.024580400670550978,-0.053989172020159154,,0.012905254890397538,0.054244853987611016,,-0.03259883195120225
S100A1,-0.024813100163849407,0.047384206839228275,0.018142205213143067,-0.06121334932059433,0.07096188341735817,-0.022532756670752052,0.0306975123056626,-0.014940714057830866,0.07024606442421122
NPTX1,-0.004599342320537649,0.0704006366478567,0.02327825564581925,-0.012009681645588145,0.04523961272985576,-0.10349407712254322,-0.02460418359818313,0.034462960962053195,0.07746937322567951
TGS1,-0.06348743785718446,0.03668486642025242,0.025789803392238585,0.02689874833698463,-0.004565212238216111,0.007121878795143223,0.034624843257771466,0.1035428267287724,0.0195759456697836
SST,-0.020618268099002857,0.010777946034063731,0.02631437946861763,0.052648191674521554,0.08765356892498465,,-0.007604356720950135,0.02624529670138043,-0.004392159969458473
IL34,-0.0382486843973087,0.001173525981609507,0.01647773586139591,-0.03172040261269637,0.03458106355456293,0.046769990792970347,0.004469838822259178,0.0695200252974398,0.022879678705310446
DHH,,,,0.03794170094768368,,,-0.04333668341134751,,
XCL2,-0.014447189001703746,,,,,,,,-0.027057133290327388
RSPO1,,,,,-0.014035392238675226,,,,
TF,0.03903530067664407,-0.0007032103721727121,0.04422722813689476,0.05643522617714661,-0.015669494929588846,-0.09776806069260728,0.03114957898582592,0.017850678243263206,0.09825577871770858
IL33,-0.002401053529113789,0.0061710102733745385,-0.05046326769187469,-0.014481188528590375,-0.019579166627454746,0.10386673774123249,0.05624245588392969,-0.06520796735198237,0.07529675797005403
RBP4,,0.018626139505794365,0.03047781640273945,-0.009135805501012425,0.11018300870094677,-0.07088908287355296,-0.03261105943282546,-0.0007849445144216717,0.03344588371780272
CCL19,,-0.021103987932398875,0.1111532575224803,-0.07269511395782399,,,,,0.10219701068237959
CCL20,,,,0.06311510215520068,-0.013831155396503134,0.017297766100381175,-0.008911298930387385,,-0.005553382021743217
NAMPT,0.00830834819477602,-0.053684653022821376,-0.016971600321950085,0.05624394038079383,0.018991110814251703,-0.08088903404585039,-0.04544423381608384,0.023409504866645864,-0.053877175615992645
