,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DLL1,-0.010531062185389404,-0.039328841577889344,0.02753805770101886,0.05751851297955672,-0.06017641062895524,-0.06236701944803159,0.011759785695066522,-0.04235007571329573,0.034189690068737844,-0.04797397682179366,0.007880794979857024,-0.04402712473030686,0.026199099994531926,-0.007092404157537159,-0.06721035073773964,0.05129911621496833,0.1724822429990993,-0.06764183033479097
TLN1,-0.00715525802719121,0.0010765757586825803,0.07670746210106288,0.006935964187105446,-0.0660225031721175,0.0595762591771402,-0.0121298258141115,-0.04742178533874486,0.06082197026142242,-0.09696565496451273,0.01857012434980729,-0.05879096730428984,0.021021204079199423,-0.04386895242895243,0.08029251289825928,0.07119832941781162,0.08971683678563998,0.08873069039897355
COL2A1,0.027772853915330492,,0.08236544775229708,0.08117967066415721,-0.02409617892314991,,,,,-0.013268941702240272,,0.04491054506937769,,0.07138616316384232,,0.04908888731741898,-0.031798760135119064,
SHH,,,-0.01720092334359054,-0.017239590856408044,0.042551438324973746,0.006984908607609973,-0.011246855848155286,,,0.04028601559271242,,-0.021356986511349818,-0.016468346401799228,-0.020215090027666225,,-0.03941131152122413,0.0634906377664143,
PON2,-0.04011194867829803,0.05256069289476945,0.02277859859810679,0.015229645292400219,-0.11017750263238181,-0.028804970416638508,0.04028335761972958,-0.008704146794440688,0.09495755784532406,-0.0965155989124618,0.16602628675550757,0.000949646146307311,-0.07214833814432521,-0.004846746715457804,-0.009178276967081081,0.09412424014197222,0.12579381415597585,0.023862055335303865
ICAM5,-0.04252521080158433,0.00654319573386053,-0.03976662001110009,0.024129244242186102,0.06451573212449431,-0.01584271778955021,-0.03496499359411088,0.07572059785118929,-0.021381429365300995,0.09925405727184962,,-0.03836377427979542,,-0.006456475568954945,0.0010954229464560663,0.008538612097255547,-0.024466922269581918,-0.0512008563606315
HPX,0.026925038834720017,0.10903554912654133,0.006348399866294764,-0.025329055988330774,0.03136338919428902,0.0017913275933157935,-0.009795390041846647,,-0.014879421041902385,0.012705994667534849,-0.045410018982546145,-0.04400069707197271,-0.02707744692919615,-0.03542104620555831,,-0.0035283519432194347,0.13070619750001283,
SFRP2,-0.020976999825983306,,,-0.05987780996731789,0.0005375897633615041,0.060193690107396586,-0.04575335580220691,-0.031016696918390815,0.030886894390591828,-0.02484309758746815,,-0.0059188054581560245,0.025311822540547188,-0.04324802544960343,-0.06406397630180334,0.08400471892255837,0.01836334503390019,0.014524329977941421
CFC1,,,,0.08328635151125814,,-0.018070452292358576,,0.010884188519527039,,,,,,,,,0.00566859661907763,
CD70,0.12087788020665179,,,,,0.05168267967041934,,,0.13125805560089487,,-0.03788363512110353,0.0005518313642759328,,0.05354545193464779,,0.07835437781767184,0.023338338571488707,
HP,-0.003841854048427791,-0.020525297954811984,0.05467433209398053,,-0.04457038530574095,0.006242537162352317,-0.002933582729456356,-0.04511168531356208,,-0.011729438823445168,-0.05743518781156656,-0.02067174147990737,-0.025865685539626274,-0.032784751618017666,,-0.0024395203461983176,-0.01805579207540857,
CXCL2,-0.03844743368124142,-0.007373034275838111,0.055937509952864534,0.0011162923783346384,-0.0444300857219609,0.034342867813090615,-0.013613193349368533,-0.05590976840599303,0.061751343792119426,-0.02506466636810305,0.08080385600008493,-0.046669618824812985,0.055153531491187784,0.014116776358883532,0.0464725266822939,0.041145298155985506,0.06446956045585259,0.040396328324547925
NPPB,-0.0029522484945843806,-0.028097406070824272,,,,-0.015823222928774364,,,,-0.01629658521862567,,-0.04577408769452424,,-0.019125557437432487,,-0.02885771789138762,,
CCK,-0.012470666678020409,0.005470881823863553,-0.06913149184773587,-0.038546509281650106,0.0932605858278246,-0.054329923199938436,-0.04046118950727552,0.05311899049738586,,0.16172451634054086,,0.0002925700298820102,-0.0018239310757349164,-0.005009956632854115,0.04166171336779285,0.05526279437621069,-0.10232162225766084,-0.024353781797075497
SEMA6A,0.0005639535196649279,0.013801218460252309,-0.02538431132342258,-0.05973480927980582,-0.07915232943705969,-0.004225968619229704,0.0572116653912767,0.008798159463523124,0.052851470820671535,-0.11163353326712196,-0.014475731076870932,-0.016351579365300083,0.039856058304898724,0.03164792260397302,0.016900497587979707,0.05354390696750285,0.014602772259419888,0.05190120767499993
IRAK4,0.014207748380218602,0.10722332058394368,0.00310406908169837,-0.02065958193038644,-0.08770426260443642,-0.03722587060556848,0.04473777794650823,0.06842078135869965,0.05094897789309099,-0.029958815751352827,0.048540105704198006,0.010242703425353885,0.03459683517699483,0.060347609904757814,0.049883935754156235,0.046572269300546705,0.061396414413981665,0.023174277761863944
GSTP1,-0.027163683603655737,-0.0034272441259381938,-0.016009032408724044,-0.06189016643986401,-0.09739836052963825,0.0031384114282156463,0.019292755260857525,-0.08098690588764575,0.00043574492818785525,-0.12393381483545017,-0.0272912847667737,-0.01359562509219003,0.01159719203140141,-0.01883825217377028,0.021141326840019226,0.024267798753761106,0.041715838663070444,-0.057331449190883274
VCAM1,-0.026290602881971756,-0.04468260445058098,0.047111330247650796,-0.03557695593702637,-0.07127390393181775,0.03536794125406025,0.04277720194542567,0.06313056632296493,-0.013881943458875298,-0.04408905420839711,-0.017345430495155117,-0.03417176135872611,-0.048409702940344246,0.013011740548852093,0.01891583508047776,0.11965464330054618,0.04821003029014179,-0.027399170439840855
NXPH3,-0.038355533584429544,0.022481284648980554,0.10713915987323444,0.038485662397945666,-0.03005291136040049,-0.03914269992159683,0.024867155974834902,0.09741304031175324,-0.007303852332362321,-0.0017672571821648157,0.1212274171670851,0.00591432213716638,-0.04890862489014202,-0.028534901419778737,-0.01942813622438785,0.08396168194963909,-0.04187009371509118,-0.04361809267663481
MTMR4,-0.006427475143171486,0.032504668910804044,0.0318567897801745,0.07843117455398158,-0.05327390169483946,0.040430511528006426,0.04620042773197343,0.08119769455853434,0.0709986376605106,0.04172019938550756,-0.115255839314592,0.04628069224888231,0.052135155534771736,-0.01344606781371642,-0.04108224552353569,0.02286100046434704,0.016292161989642527,-0.08212166406832672
LAMC2,-0.015976743375387577,,,-0.01225818061956891,,-0.0199196723623531,,,0.013971637401188989,,-0.034906473029851316,0.019862407989903505,-0.019526266304668295,-0.012420911941511915,,0.05930715358168699,-0.03518400333606069,
IL10,-0.03375710263247007,0.025483962643399957,-0.02218267195954447,,0.019607906912165542,0.06039410432894149,,0.025587718895731484,0.03767199323350534,-0.01458776066686312,0.046711682211105,0.06130728794870803,-0.018834959051152723,0.019690778898821988,,0.16201605186295412,0.16521477479134974,
SEMA4D,0.03574820320676486,-0.02713043428152338,-0.06588986593031967,0.03260013294024037,-0.06159692674573123,0.030382647649706336,0.005494038355683981,0.015026435788856577,0.000589072770946716,-0.0043349106234587854,-0.0571371244586762,0.08615087608147387,0.008412414080219172,-0.031086556735178593,0.08097084677002932,0.076555399124783,0.035785533180641656,0.00014348894484440253
TRH,-0.03191836831957377,0.07470701889411922,-0.014756203979936808,0.017169806274624895,0.017157468008251357,0.02032192813078581,,-0.043507527990359875,,-0.04706839297512754,,-0.036474336773865565,-0.043158828819472674,-0.014614854138244739,0.07299644994462062,-0.03232257927945427,-0.07031577289723674,
SEMA6D,-0.04394559229617106,-0.00879011271799244,-0.029941112693828473,-0.005707190785164955,-0.04380536530675998,0.004304393538974873,-0.01213822786424502,0.02179193130337551,0.008042723700474206,-0.0500483038754984,0.07869845431858877,0.024310586325433783,0.09418646426156044,0.00701852571459285,0.06690104675867538,0.02410007189346639,-0.00370693598967575,-0.020134724000546823
CEL,,-0.023254207548815648,0.06488566104470207,,,,,,,,0.013855487982254845,-0.02631031505979961,-0.023271837386596175,-0.03144255442426073,,0.08818414679654758,-0.049829645500986564,
PDCD1LG2,-0.04456389945537159,0.025068525116179408,-0.021180237037133082,-0.008118968811819734,0.03799402546504456,-0.0039723398194551444,-0.035876698028698896,-0.024345705013180962,0.05856108800981193,-0.01141565749672228,-0.030166470642106997,-0.0003414709997034661,-0.014588723491082048,-0.016732512644009497,,0.13266645346040304,0.0002034270633297525,
SPINT1,0.026260453483221268,0.1601206261511096,-0.03935922549239764,0.049427834944352975,0.054091649440795475,-0.02673564870761771,-0.016007822365530198,-0.01730352181418407,0.03138188324707897,0.09129969681660975,0.0906725445354421,-0.0560130176290311,-0.010547027605173735,-0.015353075382895535,,0.062083712813605356,0.06033369917324529,
CTHRC1,-0.015046676804910685,-0.024897462179459193,-0.011603647206217566,-0.0034949634763133956,-0.023086319095286058,0.017752556226225447,-0.025446181569665563,0.019532842350083124,-0.07000927628865215,-0.05600562564116734,0.044870217626207895,-0.009425030223594194,0.09489446602207108,0.03416064326213916,,0.05376414601738034,0.09654798071865023,0.007438468061973611
PODXL,0.014946529498315764,0.05262178148122701,0.05886780571565229,-0.040554536295717654,-0.018055179719526828,-0.007889910871119609,0.039680504265862684,0.02984161319607589,0.09335292815715299,-0.004557774076018343,-0.03381173519400359,-0.02207323252392852,-0.026228795933909487,0.05822628014119455,-0.006009270581550995,0.00568626709493527,0.013538071387525745,-0.0324186362549372
JAM3,0.022519049311927244,0.03985319298345702,-0.023949876558094673,0.03221080869028428,-0.10244162090896389,-0.003559196726355349,0.0031416733645582306,-0.06705517070085783,0.1009712114689266,-0.08429770989984882,0.020058808293540276,-0.05830538564033588,-0.007114329651003179,0.018174838213291116,0.013167196240085926,-0.026566996941142635,0.010501093137431352,-0.05806426726217611
TGFB2,0.01401511792395523,0.0974453617733749,0.010605281325709363,0.0568120752728198,-0.043953364510508526,0.04863344193949594,-0.044730624679507336,-0.006186179911789929,0.0762444665118112,-0.01175623226310643,0.059116058090065815,0.008989493749796613,0.013685850720253797,-0.050524297692407634,-8.90819954743565e-05,0.025404376059403422,0.0006586139460999538,0.05605898760503329
COL18A1,0.003943766295052104,0.07388793105765275,-0.07831423921351786,-0.0016356426802320795,-0.0440341860603971,0.022745500460778688,-0.0407723003497209,-0.06695849120235027,0.13950308540915307,-0.03437082023386144,-0.009819020609295317,0.0002064462220623941,-0.01989376313587329,0.0005938488890662744,0.04845932703830401,0.004509907268143964,0.051726258957695594,-0.047193365551644884
NODAL,-0.012392964111354045,,0.007997277842911056,0.032195863803525564,-0.06350169864092581,,,,,0.054460522453848206,-0.008313225050558756,-0.02597244381602313,-0.029373772519544962,-0.014204244390732037,,-0.01609299822773644,-0.07595715157314777,
INHBB,0.02943121548666589,0.10632265284059816,-0.04343670195029816,0.009882164233001103,-0.04192370599050927,0.05870971862898399,0.011074671887746013,0.08689000032219461,0.09346971560688302,-0.07519119704424826,-0.025265802414437603,-0.0204004487246795,0.06236164009304524,0.010509020132740608,-0.011694238018077553,0.048887081558103354,0.07809547331226592,-0.07046990173929225
LCN1,0.025858705498579892,,,,0.01558414791942023,,,,,,,-0.027625892118114066,,,,0.019173047872042246,0.014973433183365314,
ARF4,0.01771578644661186,-0.07818150611308029,0.004205714845158898,0.023724025490890942,0.027950937267145953,0.0008934037677344928,-0.00019165538183350033,-0.06741713917187993,0.14515484983341526,-0.09977906247449203,-0.0988978989385507,-0.040100951823967286,0.003052717845499887,-0.024329409938957682,-0.07509754874168835,0.009668327612879378,0.005724140414144814,0.05812538470270527
CXCL14,-0.07722103677539563,0.11470474648122474,-0.0467889536112864,-0.05830404950178533,0.10396739312708689,-0.034284854456969084,-0.024630256488250048,0.011883449048648456,-0.027225523755049344,0.11218394261171394,-0.07328814558664987,-0.016109755813572768,-0.04884324882968753,0.014062066704344043,0.05250827935683052,-0.009362988719040836,-0.04518789891991868,-0.010133927150548309
LIF,0.06365712500642362,-0.028601811712463125,0.038590041533625406,-0.030746659872170966,-0.002451470120867236,0.03754254871357625,-0.011612658518857526,-0.0380113900659942,0.10812227783246638,-0.0026287919863444663,0.08019680500063486,0.03327847238251481,0.02131211891586842,-0.001156232010329856,-0.004518411908917311,-0.03877190270780234,0.1322125603040704,
IL17B,,-0.021190664556091452,,,-0.03492259410103306,,,,0.16802872625143228,,-0.004923061781281691,0.04623561828453755,,0.003633828840379856,,0.1669030635592582,0.05615278313758025,
MMP1,0.07036352869692968,-0.05351651439255704,-0.014756200760913472,,,,,,-0.056278256435626776,,,-0.002136650523111378,,-0.012796409069480928,,0.0368882926225087,0.07562752620640967,
MATN1,-0.004821455907486827,-0.03385202814776626,,-0.029682541856036422,-0.00516466920632706,-0.016021950200948775,,,-0.02258706519100741,-0.013268940050983967,-0.03642144113953472,-0.009146827575460426,0.10775051556087006,0.022703617838007853,,0.002242918587126209,0.0272014918459614,
ADAM28,-0.00017480824245498568,0.04626806749887123,0.008393608818513086,-0.049249068082471245,-0.04258825800046745,-0.029252050631180092,-0.040151814034612376,-0.05711664978569169,0.01407730044352041,-0.005992058483206767,-0.012497114400020366,-0.005702605153909835,0.020648007744449838,0.05171756157153449,-0.04215444347928291,0.1110292051763437,0.09991423166574054,0.01434235041804436
TCN2,0.016116998170386913,-0.059979868098322016,-0.015597560091324927,0.019621614317830483,-0.036090685756389594,0.01076240101724695,-0.010631364652171947,0.05634755426599177,0.020064313439044152,0.08499111204948727,0.0012322542682389735,-0.018683997441925986,-0.026868762459751006,0.016773293951386523,0.05227194666212459,0.1016763921139089,0.08062223116154621,-0.045744380101400854
THPO,-0.027333903057687466,,,-0.03321683839907462,0.025795945611856046,-0.03289236904050646,-0.01208407395809734,-0.037732886737521606,,-0.013268941575220536,0.07828523568946046,,,-0.015798304767141905,,0.08575356594930478,0.019349001172404276,
CUBN,0.06473077150458187,-0.033237895542275894,-0.037060467492810056,-0.008653556549488465,-0.02156063820725001,0.06822119803333557,0.041503229368434875,0.007501523334817741,0.11048464377854869,-0.03881178722942422,-0.017134414891562318,0.017851270320644486,0.05194289484967914,-0.014485671086986335,0.05765399355489427,0.052199326964894176,0.017296595512528126,
TIMP3,0.06841410828899373,0.004288946016136356,-0.031670862688810704,0.013167763772376332,-0.053468132641366205,0.00906103872693749,-0.007914298429607124,0.03465355988163643,-0.014074354575549862,-0.027645632253346628,0.013002866870636811,0.0041168438881607995,-0.003443329610419638,-0.03179536966713805,-0.06962156220672923,0.09773080213792612,0.13592601012135241,0.051988864123051405
PIGF,-0.06541467902518441,-0.03883666304643599,-0.010551818093091584,-0.04042794160912964,-0.08325151236010024,0.0306332236771425,0.00601674871859216,0.04505364204607365,0.047910107284002926,-0.025639798729634015,0.024404659683571223,-0.012668987798095855,-0.05618830346319964,0.040046386743567704,0.04001443052202181,0.025025070153650922,0.009918868229421915,-0.02425305063255301
CRH,-0.018718661243261252,,-0.014994989655459168,0.020308852296744517,0.0038592240218165473,-0.025222289565178222,-0.02186361489955535,-0.03236941893879273,,-0.018148494454901024,,0.012050100900730701,-0.033291347210409876,-0.016537819892360098,-0.04551555185176923,0.013504707974425734,0.031013112346876648,-0.06847904801456023
BDNF,0.07585454203954915,-0.04166500176805929,0.06161394621754652,-0.03185934390596248,0.1516854509175697,0.0004980663746159866,-0.0052372420773674185,-0.03745259561342223,0.009367874225201368,0.05349874383492119,,-0.042570294379420656,0.06480472454905145,0.04235529087019609,-0.04209789693176361,0.06393141343346606,0.11868721822771526,0.06942627482655783
