,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FABP5,0.019454065993502835,0.009159491253113935,0.009298052735770007,-0.009036362025479751,-0.008950068711252446,-0.06661020446115398,0.027180291999150473,0.013322149952333233,-0.054502025787566334,-0.02167958552063993,-0.085929526982988
CCL4,0.019598180684801077,-0.04998852664288271,0.03091378785377425,0.002723469802563505,0.011376512093501457,0.07043504816223889,0.07871872583055817,-0.017036389062972834,-0.015158223334887535,0.05876810328684902,0.05162902150606549
FBN1,-0.008457584090149165,-0.004299668114192366,0.06850817649592938,0.010454673230522581,0.04303119002364569,-0.045488771460936724,-0.03456285445257277,0.00363297110891054,0.013206882965960896,-0.005366410907621428,-0.07796215434496871
TCTN1,-0.003936048731633104,0.04223028232669291,0.05884499570179181,-0.013637218164430486,-0.00988185815453612,0.047657135625209776,0.022067989904847252,0.013486103118473303,-0.047417762674438396,-0.027154861302467536,0.027801765893863347
NCR3LG1,,,,,,,0.06023885607826197,0.10605096731242024,0.019914858863743758,,-0.025386266809862956
BMP7,-0.002381046424423551,-0.05505938352679539,0.02472747226465882,0.028718672626973304,-0.023138764200240216,0.05010067667395687,-0.018733112049354468,-0.026326227120590618,-0.019836348770849995,0.013385096834398934,0.01713102973900125
NLGN2,-0.01584755552497549,0.020779720854723523,0.0316586529086632,-0.04523145133872034,0.06835251763703233,-0.054100613874282825,0.03682673410152524,0.07353112745095315,0.03313822116681945,-0.00869439790397593,0.0661788089935031
CCL25,-0.01619704223930535,,-0.018852146945691855,,,,-0.025726711293018092,0.058203800161771346,0.007794015416853702,0.011428619599437953,0.03315530743660667
NPNT,-0.017028778692435496,0.07365982696336786,0.08285532601360074,-0.015267965014206542,0.018389810976700314,0.0009487817933943705,-0.05697640300550441,0.09219783513698743,0.0627323584926239,0.006346087386752991,0.06619160623085951
KITLG,-0.01812339617590242,0.03201463997326136,0.03866884678396054,-0.015875057506262627,-0.020419599855674334,0.014303276936482612,-0.030002895385585347,0.0008566604669205265,-0.01918047993667284,0.04896808258255963,0.0227300811646643
MADCAM1,0.007437822608411344,0.07480039994866976,-0.024409756839253696,0.02369876063883944,0.04386078449941315,-0.058536487841231916,-0.02308234058558446,0.02435891288316956,0.04115674320399123,-0.006686325569793993,0.03696252726008074
F12,-0.03139290282712657,0.03933004389258749,-0.05907269552578397,0.05036961686691446,0.010984462469019287,0.07481520834191974,0.021711066593359377,0.03729101197581652,0.03591385738126691,-0.015380653465162146,-0.07285909897979141
S100B,-0.07038752749582507,-0.01282357727664822,0.03445898463716594,-0.045627331835371855,-0.0708897225410594,0.015283278115461398,0.047794748600381735,0.10084810733889725,0.014463338737617105,-0.0016628264794282548,0.13369176547166436
IL27,0.022732503130115,-0.014960879819305295,,-0.01794693993871013,,,,-0.023222662519239438,-0.012796411144532505,0.06658613617186138,-0.02170226800369509
CD99,-0.003300168083364558,-0.0004502053625852029,0.12197145240572727,-0.002945978430523319,-0.003244142710924967,-0.05409400267865737,-0.05003289004066356,0.04967822018997154,-0.048112615906530445,0.0014630718264344513,-0.05790056726216571
PDGFB,-0.018183059286649386,0.008660384975350615,0.03307838444789363,0.021972494022855536,-0.03414427095080268,-0.03411150569782165,-0.023760964400733442,-0.026577860231447252,-0.02244204832149976,0.08899039058580874,-0.055561848031179764
CLEC2D,0.02612828418126649,-0.05270786539763121,0.03185648040967123,0.012951812558614825,0.0739116758751819,0.004886259251445875,0.053440931826962454,0.015445855129518639,-0.01347867315720121,0.02491335583162066,0.01652116931777372
F8,0.02113248495227432,0.0140863670948819,0.05629507801612511,0.00658442343578593,-0.0292697650973858,0.05308540588648321,0.061757590609379284,0.0961767493887605,0.07003572282601783,0.009362698767195692,0.011756526236165297
C3,-0.05124646143617706,0.045959682769790414,0.058928104246647316,-0.0008426368334768593,0.0008105576724401189,0.010451270287145433,0.026662366056749792,-0.04211153112589173,0.009857227842964285,0.002205876222054149,-0.03020580908643759
DLK2,-0.014624135171168385,0.08211693762458198,0.0012873872902217497,0.12319589307590635,0.018139051575086582,-0.04681613771221448,-0.023469767150515426,0.00972034190564804,0.045584079523118215,-0.01672820501200508,-0.037038171575924074
TSLP,0.012710976400437671,-0.0368126305034419,0.14856949882285864,-0.00018733482705392783,-0.02445287458069732,,-0.03047084211433531,0.01623262103419893,0.011357847565150212,-0.04259065002723094,-0.025211549538150135
OSM,0.0775515811884237,0.010634951511662003,0.1047870294714644,-0.025145313701861946,,0.05631391070768584,-0.02509604051623705,0.03331488959665876,0.016225538210968105,0.09767068634082794,-0.05637938433511992
PRND,,,0.07650901414940493,,,-0.04428191569381487,,,,-0.01954692438470745,
SLPI,0.04946905068546122,0.05015167064163187,0.10334253787379355,0.011273621193839012,-0.01842503058183219,0.1177249532881772,-0.02204306046441615,-0.07576370140553254,-0.04723033593258652,-0.01333564799148655,-0.06917309162545479
AFDN,-0.01582227667581408,0.026881245965669407,0.021583701648246273,0.0072042485548870746,0.04638393035853074,0.05466204248373922,-0.012648606577168413,-0.0042483540601885115,0.0453469783930366,0.07179422247258256,-0.006942475301759888
KISS1,-0.015289575039101819,,,,,,-0.02629204825212902,0.1564236874954992,-0.01683064243717704,,
ULBP2,0.011082540346709972,-0.025755968179103583,0.11399677496905522,-0.011264825981654103,-0.030850632282198254,0.019080637825391208,0.025580252876004555,0.028991492566058073,0.025927746091556916,0.10188791842944979,-0.060182898223379154
ICAM4,-0.009514358200116544,-0.013035648317690947,,0.03447016838942699,,-0.04681619945855206,,-0.0160690015944806,,-0.017904888089653133,0.018069117491788838
TDGF1,,,,0.019488065504774065,0.021404197916277838,,,,,,
ANGPTL1,0.02016982398838343,-0.013640306241598859,0.04181685051025335,-0.002770329479451976,0.031147390508300284,-0.0968815046874138,-0.03124919735374277,0.04927356552418114,0.09578839378393542,0.11418681179923944,0.08162901125937454
LTBP1,0.0377797301585806,0.0444281740506909,0.1139273060997897,0.04690895369180096,0.010432538807371638,-0.05948446518455044,0.010894748981565092,0.0014783282053377372,-0.036452007426170135,-0.015360747732319179,-0.05697962967199239
NTN4,0.06037376856327411,0.09086041198352081,0.012579319347356552,-0.017607111667501174,0.020610226068102613,-0.017007017302821833,-0.021551256342207444,0.06981073108498786,-0.009902860874503415,0.007347798074552383,-0.032174495871728256
APP,0.04801198098296785,0.010465838769862386,-0.12247017889108282,0.03500305457170634,-0.009055980881837913,-0.0003746481139711257,-0.01287984050020066,-0.05688917232543226,0.022999482818515948,0.027081040127898543,0.03702045989638325
RIMS2,0.09253165442188947,0.04546013069676417,-0.05690671622803757,0.044986616246901825,-0.0047850659030922536,,-0.003969984990384998,0.03378368529667899,-0.05372890556060546,-0.01846712911442631,0.17907971212276322
WNT7A,0.018924124259542718,-0.021464206816999638,0.058841777933057726,-0.017002062840599453,0.005244809121214614,0.07049890107049392,-0.04768898105743768,0.024872555413838426,0.04715180040241101,-0.0028230213279627674,-0.06018269579433246
GAST,,,,,,,,-0.018316359234475964,,-0.02057493639837834,-0.033576683576966436
GPI,0.050811453782021336,-0.0008250170181529586,-0.06895129006042221,-0.02823732151278215,-0.03937623677257665,0.0014239488001160127,-0.06784096236034885,-0.03096050374600577,-0.016118983432731677,-0.023425777609873074,-0.07653477900876071
IL1B,-0.017303607121106034,-0.028199829300738367,0.06723914973897675,0.01630323757089498,0.038765624721562655,0.06345474267217321,0.007861800354968373,-0.07638290128237589,-0.062495171244975826,0.03555688206292787,-0.03224421734616748
SFTPA2,,,,,,,-0.01868750218879038,-0.015827787558553116,0.03957413976227236,,-0.02053913900584371
HAS2,0.007185496230081718,0.056782450463749606,0.1304120311434566,0.016173709566824245,0.029762953009160615,0.04097495903919274,-0.02145676830472822,-0.0379549353782921,-0.057519389648623756,-0.030676624507024984,-0.08888693821711091
IL11,-0.018368215363051915,-0.013441630540766225,-0.025013282070987235,0.043183562876410404,,-0.004047926747147037,0.041625442060532404,-0.061262972234189986,-0.027116835937125414,0.024091738108535314,-0.029331254292737963
SEMA4B,-0.02174483864370605,-0.013754214214053056,0.1091322963070181,-0.0374341415748006,-0.0362724974719395,0.009986843179528967,0.0019741262950123965,-0.006861346880781778,-0.0017567108656383985,0.0027579042948591257,-0.07881128582438159
FGF12,-0.02351978113788717,-0.020759215296676896,-0.056755943963701795,-0.035895328265663516,-0.03076097976071411,-0.021311136255173408,0.09672651102603066,0.02777389943807898,0.053347959981680286,0.0471981994944747,0.10582346133731103
CP,0.03819714870133431,0.06295279167745729,-0.04342225601435172,0.03262970552378592,-0.010380147416761774,0.01818478990894826,-0.0006168178058775104,-0.030264412069270212,-0.015917684703969717,0.037553652814749226,0.038823901678474076
NLGN3,0.0008070825863536674,-0.029382540304392447,0.07450430110252279,-0.023652822380639902,0.06159743755384832,0.025390065706381082,0.0061970148334693055,0.091356631420376,-0.0015950785194267405,0.00043673172357945963,0.05936981332605772
GZMB,-0.012091700751471327,-0.0385566989994536,,0.07342762742365772,-0.012186341157661238,,-0.026823002509679138,0.1374655616232041,-0.028996496429485142,0.033345844210634294,-0.02885029914815353
PROC,-0.022755966006086526,0.08457986579343586,0.02711248521297843,-0.011486127237797652,0.08323691269903112,0.05145622561266786,-0.02647005858105491,-0.019348311410021846,-0.025693462906303217,-0.0016875068031767528,-0.030986611336583928
TNFSF11,,,,,,,-0.017688320460973402,-0.019348303976055418,,-0.0360850284364933,-0.021416986244186673
AGT,-0.004524201167168056,-0.0251199102517302,0.11701888229097793,-0.006820420257088285,0.02783560865237971,0.11309776696010708,-0.022841401213659126,-0.07648104919382695,0.022884381736446725,-0.02809745946019441,0.05408377658939054
PTHLH,0.020533225138560932,0.04334803200412202,0.031273539340155955,0.01929893708292704,-0.015703391714956976,-0.029121795291550935,-0.03254449444989856,0.030974824144188548,0.012082719991512926,0.033870737652834326,-0.06976621402619045
COL1A1,-0.02538976056804257,-0.01302767545487706,0.06466207304692884,-0.00750830058374266,0.05748731370886453,-0.017643378812072195,0.02908392496379832,-0.06642924378611284,-0.001206237781387175,0.006442431826252961,-0.09299993207080275
LAMB2,-0.03383036147171902,0.044651231121983874,0.07770640506778442,-0.031068179918259994,-0.004931485194366068,-0.023858333324597643,0.0341538360813843,-0.03430538302745698,-0.0202487092693022,0.035134784252605515,-0.0018848775114677643
DSC2,-0.030617536525429322,-0.0464431990646789,0.006888918570069204,0.04143298843436639,0.019046360023599457,-0.012168743662220262,0.01516572065320352,-0.003233335600911977,-0.012110261039803541,0.06896886718337474,-0.027206948230814258
WNT5B,-0.02450300143799245,-0.0017719499357235985,0.04476502921594515,-0.003221286112819958,0.022180704611999606,-0.06832058974022026,-0.031617237350874045,0.07867091075832995,0.055621294443541566,0.12803159318610918,0.02717465513988918
LEFTY1,-0.02607144541479058,-0.0303164794882375,0.05790804083528145,0.01720053934719419,0.007707516055606562,-0.0667648541882087,0.0018487396388829952,-0.01432426660323555,0.07342794714518619,-0.016651848444213732,-0.016827727276164165
FGL1,-0.010351960553840524,-0.01477905676873192,0.035069323269860585,,,,-0.025932790843255803,-0.02566693729898145,-0.019252855926136257,,-0.026824141074604627
CXCL5,-0.009514357163346709,-0.03184457280434801,-0.016234321217390997,0.011133698193729986,0.045416687157700544,,-0.010795141943404054,-0.06395772432466629,0.015109577293673933,-0.02628552083873829,-0.015478660994214997
S100A1,0.07592761154112816,0.014625367085202798,-0.11557206399318525,-0.03739166758292839,-0.06621598304838089,-0.08177385744624036,0.020909876478008974,0.02038128813604141,0.03964279379210431,0.005877993142143561,0.12639989863788242
C4BPA,-0.002398613405878713,,,0.06406086469649226,,,,,,0.012629168283886856,
NPTX1,0.035523293758895035,0.1012944731600317,-0.06795371123760544,0.0503493390344383,-0.03495790011387829,-0.09169669497817294,0.0004725544667862375,0.00837947106694647,0.03684447570564286,,0.081421670312316
TGS1,0.06512160441474804,0.0458012407655679,0.07108858807393859,-0.029479685566002264,-0.027777662283615924,0.07179182292249157,0.009854589222061453,0.01804443667658096,0.02227451876189793,0.031630172753851465,-0.07440385339162042
SST,-0.010982745344964922,0.006469543190523232,-0.09533847857072851,-0.007079088066403706,-0.025351428235130674,,-0.030476318789871854,0.05608984512145486,0.030014730882273122,,0.022798984717769075
IL34,-0.021585489329822186,-0.027718143161491213,-0.04178326077536877,-0.0448105958938559,-0.02823412847018128,0.09965430184165597,-0.014905177858640756,0.034255118628309815,0.02526687450212638,0.033449172698052046,0.052045144153773405
DHH,,,,,,,-0.04345275581944002,0.049788870091382637,0.05368584258002259,0.03383057217873136,
XCL2,,0.03619392859855184,,-0.024125662523071963,,,,,,0.010281888959836855,-0.024385587217193125
TF,-0.01607731901177834,0.02895996286916306,-0.11940674091922324,0.007731806402002308,-0.08052784775101016,-0.03603531553127092,0.023696546749830884,0.07278551513564809,0.036341992061642334,0.017686013533381038,0.08740243247495161
IL33,-0.03336280420180824,0.03234416124382448,0.027377106337486825,-0.015391774530060666,0.08799022243049959,-0.03142238549364068,-0.051146079850647334,0.106975903535238,0.0422174644082564,0.03371460107625557,-0.028785408361608367
RBP4,0.06977772844649878,-0.0179617047273835,-0.047261370100464856,-0.0019794153204414472,-0.013155984584812534,,0.030100278560819434,0.05071394344723144,0.06067582717864497,-0.02770758607634277,-0.022935014523741182
CCL19,,,,-0.014350822780478157,0.05316234412951602,,,,,0.08856418765263706,0.017109275286398693
CCL20,0.0013642549701335495,-0.019733842610762685,-0.014957015592792099,0.03578786839929686,,0.05627029493392721,-0.07451710324987026,-0.08595304702856539,-0.0244798379505602,0.003159484985424596,-0.08612215444291764
NAMPT,0.06733137229707802,-0.006719490211298067,0.09826590612041267,-1.4507237552707173e-06,-0.019178560936872712,-0.108433696229399,-0.050801321126351,-0.10780274053648684,-0.06198775370468341,-0.04965278036507807,-0.13372892943003162
