,MGH258,UKF248,UKF259,UKF260,UKF275,ZH881T1,ZH916T1,ZH916bulk
MADCAM1,-0.02471370109413916,0.030756191961084513,0.015035053140131123,-0.019925271023015934,0.08597029340209476,-0.013492870931053249,0.047795883628402744,-0.014454276385091891
F12,-0.050050330222670546,0.029238315938893478,-0.011614650822510111,0.009247217025925425,-0.04176704954664138,0.03955743019298873,-0.00849652267263269,0.13584406392964526
S100B,-0.03409394109546234,0.00899451646222279,0.04626916155681041,-0.043028215389482594,0.00018616552386200327,-0.06665850669724832,0.02342247604294927,0.04566387088401461
IL27,,0.04689347013227154,-0.021740085361175433,-0.01861843471790429,0.007543661726670048,-0.012609990088229574,0.03584083725744925,0.009183869253673713
CD99,0.030674590818546038,0.13564230921546364,0.002504657225175478,-0.0199636644461679,0.05466040268057833,0.01618740938752697,0.05389578087923128,0.0011135198576664636
PDGFB,0.006120539100571257,0.16160010973306535,0.048102130271034944,0.05749059717559977,0.08347280926472098,0.08725086353445717,0.19197181835140317,0.11241670199783592
CLEC2D,-0.0175419959965224,0.012720790367707823,-0.0018280977150865194,0.06100410415132222,0.016400085725692518,0.018361559528378306,0.07525227971944157,0.08750637603746404
F8,0.022157190384524954,-0.02882691064705671,-0.03646709341458782,0.030469346347357987,0.008872537522760798,-0.021714007481526663,0.1031417717032504,-0.026825850474758797
C3,0.0014618956420163174,0.1675368412481602,0.013636441604853018,-0.02330848649295975,0.05364265700867402,0.04785250678596438,0.019329500361047993,-0.06962185668406391
DLK2,,0.016570294976601268,-0.015469196223269975,-0.030787631510015644,-0.029406370949758752,-0.049664336300164945,0.0014508571247178145,0.017166713217794394
TSLP,-0.004028679931020261,-0.003544736477596046,0.024028050465175508,0.011354682964964332,-0.02542318579763065,-0.028839566367333105,-0.056817278082295114,-0.04018940612305602
OSM,-0.023237520347019706,0.08799333113758194,0.018208083042958387,-0.019459362832164085,0.05536772654312387,-0.025654566210150047,-0.0004818799587982583,0.06715641850218433
PRND,0.012325786538025001,0.007897828332172667,,,,,-0.017760935308138326,
SLPI,-0.03420111681564046,-0.034362290028255554,-0.0016054550768673454,0.02474205909919784,0.10141408461236619,-0.053557720724708095,-0.001210642062994053,-0.06809383004219849
AFDN,-0.0026116071300473936,0.003465977745626423,0.0677947448040439,-0.013051389636841035,-0.0013109506679755058,-0.031383666872721844,0.06334121079243382,-0.029631798257460224
KISS1,,,0.05519264169574906,,,-0.01658544977292476,,
ULBP2,0.022020627243290746,0.06425320484050771,-0.041328762577434924,0.015091859157651025,-0.009104077437853594,0.022109223479734774,0.08785150726488108,0.008444840713814935
ICAM4,,-0.013329416215791088,-0.010064148902715713,0.07512417721412659,0.058775347406250913,,0.0072367812688357205,-0.044814807084780334
TDGF1,,,,,-0.011403269583898121,,,
ANGPTL1,0.11289890537521301,0.006336508613411966,0.009561506128825205,0.026151530215945813,-0.015507830031190918,-0.030733010395318505,0.054726989510027635,0.040674017592367745
LTBP1,-0.0006468221878855373,0.07901596863303594,0.026846936036943055,0.032891939926726906,-0.05549224704269382,-0.050189060762392004,0.04742270561842643,-0.05227511743934431
NTN4,0.032100931628499044,0.05591714608167713,0.005135364666645664,-0.02362517178916399,-0.005487951844172183,0.0177022297296748,0.09259256706694106,0.082192726813398
APP,0.01435723184145986,0.12111524715604166,-0.07069810168336747,0.020583778601952426,-0.0377439398100644,-0.004789314442321988,0.14894525553301313,0.09240684387453373
RIMS2,-0.024713695962468803,-0.05216766167982649,-0.025034636328473216,-0.0028284477381568386,-0.017413073912637616,0.023899354398721574,0.04234548907411545,0.08885485506498063
WNT7A,-0.02542153010669326,-0.04152127412302031,0.0008329880190286765,-0.026355892961586042,-0.001062922379782659,0.0026792625029336673,-0.029855819981142093,0.043091057479615995
GAST,,,,,,,-0.05943580482583826,-0.03717705287898706
GPI,0.022239350639285334,-0.13786121897342782,-0.0333316724068821,-0.0004924379070666146,-0.029587101352736296,-0.03662533153603064,-0.12514156026564507,-0.07117525421193695
IL1B,0.1424868305573267,0.05653948552027121,0.029624485196680223,0.0210514572473501,0.10160986280987826,-0.0030301370496911184,0.09081884711438178,-0.007536950539215273
SFTPA2,,,,,,-0.01349287186773366,,0.02120502245984594
HAS2,-0.01890098033032281,0.09157730863600519,0.009410881737107536,-0.002560332160640547,0.010174666306041432,0.02414463656895226,-0.08228720012387504,-0.026920205929974753
IL11,,0.02273374819381021,0.0412922606772176,0.0278500839237193,0.03990078351346213,0.00337442065722973,-0.00026115682137030377,0.036610892404874584
SEMA4B,0.07975463373022208,0.01892452892628618,5.7279854732323794e-06,-0.017737333964384424,0.001211390599843364,-0.037620657011167166,0.009726669733875235,-0.023793516973758696
FGF12,-0.033971061315584215,0.03342995186300013,-0.009160834583533456,-0.003205460818940572,-0.03678497064571125,-0.025762051777726027,0.08077536248551939,0.039470974218951745
CP,-0.024612862585022342,0.03743411389060384,0.0001542321982993157,0.010426558234221443,0.025093297818046333,0.002685065332924646,0.0055013185288173595,-0.024711082578176894
NLGN3,-0.02899668820021675,0.04081165529944919,0.037810924800156194,-0.03494166475600236,0.009517451412344136,-0.00024913996579025387,0.030313434396352854,0.0780550028330853
GZMB,0.029744716162062,0.07665722107696213,-0.012790424145308748,0.02028598967759154,-0.025889020032145944,-0.028574068810333628,0.07520166713528915,0.06806584324829056
PROC,-0.06334874857290951,0.035792434372045795,-0.024070927906370655,-0.018163238470794745,0.06734211691128328,0.03226485886307045,0.036644285128079906,-0.04029279207756015
TNFSF11,,0.05343112012816865,,,,,0.05257604700876717,0.03804961662026431
AGT,0.1216397072265028,-0.041222870711517895,-0.004345512298325928,-0.06091279538816394,0.0037982860183659313,-0.024893640572052227,-0.09065409290638032,0.11731733201640328
PTHLH,-0.04225887087363214,0.04504233216639944,-0.011909246996158815,-0.03798680481011618,-0.005191761426953496,-0.029546864028211405,0.005819887442754314,-0.02204512649933421
COL1A1,0.06739585984363002,0.18823454837475104,0.014451907538075683,0.019895212822042513,0.030310404109084452,0.056305082090776754,0.12313496195832832,0.10348914329832569
LAMB2,0.06472581986005399,0.1602872312691812,-0.026282870331935524,0.02874400541641611,0.02644976660324013,-0.00211044245169013,0.11108102543332833,0.0786904194391083
DSC2,0.0051977254939914305,0.07897406273460977,0.009491129427992314,-0.014094802500524865,-0.004806978487382136,-0.0020059931019894587,0.13435712821256277,-0.06291199485982409
WNT5B,-0.022936071879951166,-0.007312337337321996,-0.008374649142784399,-0.034725415339221424,-0.026737086060189107,-0.01479099046064921,0.0675191164506895,0.1111189683348764
LEFTY1,0.04320231746521184,-0.017937559999398084,0.0642295742683861,0.0899668474850469,-0.021485391820038016,0.01286092449124048,-0.010474796646576358,0.017314552955103844
FGL1,,-0.01444360938915177,0.16982903806120875,-0.018392160552334013,,0.01946679652578149,,-0.03888028524132081
CXCL5,-0.04059257131496682,0.030371958999337433,-0.010064147806035751,0.009765749504074717,-0.01389222872455991,-0.006521451947061832,-0.013049810753659134,-0.02911479275955991
S100A1,-0.11064001832270948,-0.09460642831393125,0.028152663253973555,-0.02800144302173067,-0.07588908703664485,-0.028524584970568957,-0.011405770480536521,0.047254408228844615
C4BPA,,,0.04448921597133718,,0.04954246554332634,,-0.032219812897949826,
NPTX1,0.052906693836910705,-0.03662514907050261,-0.021510903748790635,-0.025677257233025646,-0.043505879932162164,0.002874926840980395,,0.035040335252022686
TGS1,-0.0010084569370865804,-0.007247680706637854,0.04094990098290658,0.01604878037113624,-0.025509189972342,-0.02089932880404052,0.02399850492969873,-0.028285761674771398
SST,-0.016210921376171722,-0.02408244457063763,-0.032373239281418664,-0.04528519322836485,-0.055858241190592794,-0.006587686456823774,,0.030466369915799176
IL34,0.02483339179216616,0.05035218000153949,0.023768358585869478,-0.014356975938057136,-0.008921190555842198,-0.02324866338800687,0.11418341812995592,0.0754678031740439
DHH,,,,,,-0.043769279692400805,0.05496288456869436,
XCL2,0.03795170065985449,-0.030483658417216834,,0.107549977494623,0.09313449701840629,,-0.02675130161361634,0.015455330946189377
TF,-0.038810732790541695,-0.0844384375788382,-0.03432877374095846,-0.01475261401877196,0.038244057006072,-0.07000161789731105,-0.005878043479964227,0.04310028243134221
IL33,-0.02761695075652097,-0.03983720081959706,-0.03360934969660452,-0.030920563524103717,-0.031245805443445955,-0.028497959101392942,0.004125827448257409,-0.0008547497732007259
RBP4,,0.030660578164394593,-0.005961113644344066,-0.038210317685178026,-0.045227501835197775,-0.06167322023348657,-0.0450893917739613,0.05480562899672439
CCL19,,,,,-0.01054884396522145,,0.10363087008911984,0.045731885302081575
CCL20,,0.000155815299799361,0.023268104272088624,0.08852648221726477,0.012726461421958195,-0.008434028502437622,-0.011346977610521862,-0.07963326283366906
NAMPT,-0.024273630315326228,0.06346062455713718,-0.014799251531511957,0.04304766840637749,0.054240990941041,0.034802866940156066,-0.1569766149922662,-0.0522704708478779
