,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
BMP6,,,-0.01617310249830429,-0.01353336632655505,,0.008562701499509787,0.0681921153389935,-0.01668935362600633,-0.014474175537735279,0.021534326079560913,0.07723117931083825,,,,,0.03093100649510254,-0.008167838316138817,0.1128499917621756,-0.004195005362149315,0.03981763500434184
TIMP2,-0.01924197356822681,-0.1240288815119739,0.002003039437384048,0.014695678075534473,-0.08811674903788014,-0.011390496905027766,-0.04287856178559176,0.02469330285479535,0.00969458964851427,0.09461983276310215,0.014821759210985108,0.06533787650333371,-0.03439505619841611,-0.00983029617729036,0.03953566276914601,0.0390146912795479,-0.059541714820215565,0.0005554120898132239,0.033063909193287576,0.016380134479124224
EFNA1,0.056931274378089945,-0.04907689009126155,0.027541470697292444,0.011296407458608859,-0.03656157581614881,0.0618077848866803,-0.023254814238928466,-0.0009193185694195501,0.016327931358412897,0.001936306805239469,0.07432753295809624,0.07491099715181827,0.03226199472763986,0.013491449619920165,0.0209329179015632,0.056751652626328135,-0.062374598757910835,0.020671743496094734,0.06638202959173588,0.09534918780318183
S100A12,,,-0.019334154174962127,,,0.05149926077421481,,,,,,,0.002717808912295436,,,-0.02338599935800873,,0.05444101404338929,,-0.002107562408767878
TFPI,0.07052103164521886,-0.0511297049943485,-0.014132364837663364,-0.0014312021129204414,0.07773297803472187,-0.005336111984196431,-0.004023855737546012,0.020617717930067916,0.011933956595327753,-0.0063318493115364,-0.0025066566603513655,0.05713231207302342,0.04274466044864355,-0.006321759927129479,-0.09309103401988364,0.02789162774920614,0.02407219567582481,0.05378895401528377,0.03971014881510628,0.027351422866127524
GPC3,0.06044516662514265,0.030056192274697087,-0.018233676681010367,0.0863669365445034,0.0330723343720471,-0.02902289517994171,0.018267541306410152,0.005601140060734155,-0.019098769430712707,-0.019563547332399442,-0.0013868784552709087,-0.021839337323137375,0.03571968780679974,,,-0.0020397628530955778,0.07538503185273811,-0.009798672583327383,0.08408047203763161,0.08543110125978683
NMU,0.041676885092783306,-0.05435302798912216,0.0675648647021148,,-0.025488499567144118,,-0.0069461296185283055,0.11247191307150477,0.014226803876810997,,-0.01949462944696699,-0.027701434756669772,0.08563467841393167,0.011059240332768007,0.10513760686733792,-0.002773845810098374,0.10386044022362727,,-0.031292925261556116,0.05158967320151111
SCGB3A2,,,0.10441611153326955,,,,,,,,,,,0.024036009489157018,,-0.026467921713164526,-0.028374042825397544,,0.043980150576153995,0.04028379460454309
LAMB3,-0.003356140051128655,0.0030549878087000235,-0.027939677493960938,-0.03034292450711401,0.012741532803350561,0.006512000654921784,0.07883346328191115,0.028311499221064563,0.02219261229130714,0.014157884741251516,0.011950460278327251,-0.03741022723438169,0.06569805179898233,-0.01761497655163491,0.00663990898746454,0.02107057472061714,-0.024852512416347387,0.030288362353150033,0.03249480344803317,0.09216193647777177
LGALS9,-0.0672752707589351,-0.03888989218481998,0.00032772471793143993,0.013936694036292335,-0.032379856279927434,-0.020123929876934444,0.008097619057359022,0.06773916548524557,-0.015856716957257745,0.04417311291639993,0.004129363676107919,0.11179044069710789,0.08205659444294285,0.03562265250299155,-0.03273830335124762,0.06611670490715849,-0.01465056614257364,-0.002571935102500934,-0.013519165755655583,0.07827663918098898
VIM,0.06876082982693582,0.05491702473226916,0.06627019153500188,-0.03853645582005649,0.06982784412911248,0.017953441012807568,-0.015154618267145573,0.03186063516522158,-0.03522647437438239,-0.045324880827743004,0.031088445144411548,0.19879890190289906,-0.07325855167242043,0.05533434293845607,0.047799100933629775,-0.03269177151712951,-0.10100609782901172,0.014238637921437222,0.061250286894120695,0.008678761012929003
PLAU,-0.05222476627592618,0.027492849271203178,-0.019849146945138254,-0.046788052533859266,-0.010238737840707998,0.015043072380869767,0.0037280207610485795,-0.034572674676035815,0.0003859145900016414,0.002504793261139996,-0.029678296087128152,0.12492402425151644,-0.01934950266489674,0.002950533243596189,-0.05643619118239514,-0.005460125643339257,-0.0014464075879816753,-0.04518463627014908,0.11506983346106782,0.058429647223467336
TGFB3,0.005149083725571182,-0.09302287874579057,0.03064453634000381,-0.01358409581205985,0.018957118803864633,-0.010843340787736364,-0.03654582173090627,-0.0003610434720988179,0.01051979370625636,-0.007898903818420358,0.06767628492191999,0.06428303229048407,0.00970159107152654,0.04890392093428857,0.01929170572702733,0.043686417941594106,0.031679935470566814,0.025555370654236593,0.044264296925864755,0.01769497671666568
APLN,-0.04233859873340041,0.028956089558576446,0.04644853461332568,0.024820101531360043,-0.016471463697117904,0.024922784872638066,-0.04349406964721641,0.038691658029334136,-0.015923686191219664,-0.02275944596047497,-0.042445307441530425,0.0624776201002418,-0.06152446609301935,0.04690111041550433,-0.017663050140999826,0.0028488264933492187,-0.03222412561678936,0.03290277435856272,0.010144095686853382,0.06624505596585936
SHANK2,0.0481679037729067,-0.06212919200673179,0.05115386317746395,0.011783576062213622,-0.016142231314378374,-0.000540900965746562,0.022161367401629592,0.016317139809719033,0.026556783067847995,0.07304070762263845,0.003233867871686047,-0.06917411170350672,,0.04372022879249176,-0.01111805777034842,0.04403025092807761,0.0443390307296784,-0.025654797601455104,0.007917282125159257,0.11392376165679984
LTF,,-0.036989794788437,0.01977024102534616,,-0.037645319313841026,0.03971887534573401,-0.05269741708057481,-0.020842210569039808,-0.016286199671026423,0.09971085454810112,-0.03601476874027643,0.17887660499159602,,0.011589939092345201,-0.03111573157818291,0.01138725054530221,-0.018699194162510535,-0.04337808115569752,-0.03872314909209915,-0.08724317955509445
PYY,,,,,,,,,,-0.018542069121915524,,,0.1129450335340637,0.03594386168917901,,0.04140481810605516,-0.003541653875527038,,,0.029527020675288878
PENK,0.02093475569330496,-0.06356741005376389,0.0022511896588747124,-0.02532437666997618,,0.00089304684425973,0.051529372253988896,-0.04491882444312606,0.008067260719901463,-0.04157397886239559,-0.015117442777100702,0.040424411635368446,,-0.02385898589871275,,,,-0.030114340162492027,0.15009609377813088,-0.033298707045645255
CTF1,0.072058987843366,0.005139404284733234,-0.06825507992586657,-0.027604403454345148,-0.01296253386730364,0.017396062454836443,0.017059667559837757,0.08100937085092932,0.015091672292131134,-0.00041358680424347793,0.02421917506101421,0.012567764844058641,-0.006972243010584031,-0.010628422330648398,0.09862752163535977,-0.04142779347194072,0.057163669179041386,-0.08270390203779487,0.06676108378985389,0.08419661131028974
COL3A1,0.05578284368099407,-0.03471316218729391,-0.013010020552140043,0.05318522833016809,0.019078179878715868,-0.03116474070659176,0.012124861472758841,0.022705312536328334,-0.03865619326138874,-0.048302496273370236,0.023334668755291544,0.12599257654716806,-0.06092940597847612,-0.04784360510459913,-0.009771955538003694,-0.0270846947139504,-0.017195975323997234,0.07026637989631683,0.07209461965989793,-0.0045456376285002145
S100A10,-0.09968411764218357,0.06539108935291262,0.0559471867230257,-0.0372286717364359,-0.004796504443005828,-0.03624221738365146,-0.00798912540786861,0.07681794609266665,-0.001171367137384521,-0.006702700056988252,-0.013386349443232864,0.1712206246628047,0.02235463166179904,0.038419957375791486,-0.03635247424935795,-0.01900320003785978,-0.08545090463277027,-0.07187164125779907,0.051621674931157935,0.01385665916902702
FGF13,-0.0043765155673552835,-0.09348448869619191,-0.05129792365326309,0.020514411876224336,0.027554507256355023,0.010144678469170778,0.006004952831946424,-0.0706817898545142,0.007128882853808137,-0.023767006747625625,-0.04996910020676235,-0.05660704510484941,0.03202788661405569,-0.011162298126521612,,0.027156243780643415,0.06784539437768454,-0.023878173528239236,0.011739346419003099,0.0014323327975459435
SEMA4A,0.04222971723079065,0.007442826489411034,0.012944628643466228,-0.04978803152809246,0.02055478538873613,-0.004801417983012129,-0.014254319288943338,0.0008700311957304178,0.08495850914376836,0.03782739319003135,-0.016999506746448068,-0.07419905998818493,0.07043481721068398,0.029134499088371967,-0.0024370261312238726,-0.0026934289386321216,0.015424833413961706,0.014264951021802082,0.005012850485992368,0.039989849180297285
EFNA4,0.011916625504730318,-0.0037622547393394525,-0.009009506417085797,-0.0102814228225409,0.03281184998512652,-0.034435146323920016,0.020774158792875634,-0.02376358546595126,0.05640795144046019,-0.02286000962199923,0.04851710015505616,0.02160453618898839,0.01426516236564063,-0.028201291263926433,0.02272384841301193,0.05793189087199545,0.009615188197528596,-0.017296740769640905,-0.056785458772104135,0.058804176902720884
HSPA8,-0.002000471831633159,-0.023898376840941468,-0.07312069853247347,0.04701037983324305,-0.027226407430882123,-0.006487126603223875,0.04917256278381206,0.0102030765590581,0.029427957967987042,0.11653029932242624,-0.014414441946286286,0.02790659592726487,0.004774009752723724,-0.02414964600127905,-0.02004758678615327,-0.002323513928148555,0.024518704751530472,-0.02560963790347893,-0.0048779852191515125,0.007706510996652701
NPB,0.0812667071106242,0.05560293252677139,-0.012289248326052198,-0.015944347825438566,-0.020968923430722198,0.1272977113762254,,-0.020025628516221455,,-0.022116116856540694,-0.02245665017570437,-0.010812121339027658,,-0.030118344232716362,0.024583757908230412,0.06807843960482719,0.027356096153856712,0.0010425499869075744,-0.01769739906326564,0.06806801237008694
ULBP1,,0.03947942994428435,0.030409425162780238,-0.02719014825569711,,-0.0006629243898516498,-0.013141909448755972,-0.01803815529555936,0.02763688264726418,-0.022744251809069745,,,0.03081805129422074,-0.014899818627277671,0.02578647455600001,0.0810242584773175,0.002726152287920108,,-0.028296229848713043,0.027781845006832766
SEMA3E,-0.04469950851441222,-0.03202284262464187,0.016411238776126734,-0.010388613482520808,0.042159047930200394,-0.017281062672959223,-0.0447293808059848,-0.007624000834243456,-0.040373789207270847,-0.03256925627999919,0.05812812438375731,0.017404149053938875,-0.030559699522285273,-0.028814347690010993,0.11658023310941457,0.11169728400815845,0.11115997219916805,0.05354683758824856,-0.023265247219913247,-0.054664213461675965
FGF3,,,,,,,,,,,,,,,,-0.026304656648999777,-0.00035934893326636317,,-0.04420623861408013,
ADAM9,-0.016668851327774074,0.028433245199106585,0.05259814040613998,-0.01714762867105544,0.08583886743868258,0.018053392136101874,-0.023946321225603848,0.021994014158042287,-0.011544697909927834,-0.04315875903862293,0.01990837366118101,0.1371600470312207,0.004974532039799142,-0.00978095489374556,0.04733298439613011,-0.04439728952741151,-0.02220663339529252,-0.015043169549984726,0.0010203887695796558,-0.014364500478752292
ASIP,-0.0032938319347646777,-0.015173673720380502,,,0.0005536195797308818,-0.018447217431428263,-0.020743295187711844,,,-0.02040127233332046,-0.014595136735881281,0.031173872402536273,0.003041991270197305,-0.019128750627058624,0.023384124933223043,-0.007530293638984002,-0.00895814407132147,-0.0020307179765013243,-0.01131748396632058,0.10983021701827603
IBSP,,0.051955564822284514,0.002133325448104105,,-0.011349297263841394,-0.01167928187731003,-0.0616959706657387,0.007397216360018076,-0.006924407849840514,,,0.2065815466845679,-0.015924146269371015,-0.013813811222634859,-0.00019662966012882528,-0.016695096806468353,0.018210631954684215,0.06874994087628773,0.04211033163299396,-0.032414814905744424
MMP12,,,-0.01248185828479984,,,,,,,,,,0.0107226006109081,,,,,,-0.015179421679137432,
FAT4,-0.023756902609527668,-0.06256303711384077,0.00480719431788537,0.03334977287164512,-0.03306629414998059,0.01268617716778565,0.03676103483979649,-0.029125133292391577,-0.030299806519154312,-0.030135240670428737,0.0371481538641578,0.025619472055529474,0.050226816051722384,0.0683285052361004,0.23091542522778308,0.08659868231468276,0.06210965678904054,0.015007393265911611,0.03625904120274498,0.01393219202989919
MDK,-0.06151532997750819,-0.10080460662961348,-0.00768298639761179,-0.013502453199750812,-0.01707381794648266,0.003189861768526986,0.014454673903198514,0.0202291983948737,-0.0036264012543310783,0.015729714703739465,0.007511064673085938,0.1156336086629741,0.0915369342379822,0.001700529891502147,0.06906391168804343,0.012414540491678951,0.056376088463475596,-0.09398403669753437,0.045627973926704,0.006252321015340819
BMP5,,,,,,-0.020554189617795315,,,,,,,,,,-0.010465994130948716,0.039799948447898685,,-0.008464399461936245,0.0508104015110987
CAMP,,,,-0.01353336632655505,,0.11187682088826768,-0.020318835324339996,,,,,,,,,-0.016335783117634027,-0.002383155940888592,,-0.022228714502027076,0.058537800214070464
HSPA1A,-0.06597134530260142,0.14099142425976213,0.07950307817301488,0.02446125703074201,-0.05260083274754021,-0.015051593384128774,0.024614352761582532,-0.033743458603027104,0.0019715654098804557,0.10562137181391057,0.02271913543597952,0.05184369793780239,0.043236195240124474,-0.0046949839073366735,0.017790327203589536,-0.02822924807117744,-0.044599824598244145,0.022830457275962605,0.03955917730975212,0.04448201122766576
SOST,,0.047557257191911825,0.016083832201069452,,,,,,,,,,,0.05547127177521178,,,,,,
SEMA3F,-0.0010173960033182377,-0.07271370783673001,-0.032903816328533286,-0.01476239551429725,-0.04468764045873988,0.0007138252415593697,-0.014577001365191944,0.030681406999458222,-0.03878424579072598,0.10210918109440423,-0.02207412758590332,-0.050157470594287504,0.10584566824954801,-0.03918461157241935,0.011344919311702525,0.01309158483475147,0.08183398350063716,0.06695816944198654,0.042124884650511646,0.08508132585262679
ARF6,-0.039455670585386814,0.07772474465370015,-0.05014763709844191,0.021384345901059604,-0.032797925369442496,0.01156713138089101,-0.028761864115110423,0.01899676768091908,-0.0028207610661714864,0.040054632373326585,0.029826951728562222,0.10113314579514199,-0.007872870410807193,0.04881044848330547,0.042599205356706686,-0.002446761664797375,-0.05692037608941937,-0.044307634272067714,0.04721607015054899,0.05755520701002447
IL6,-0.029274652585747966,-0.05778382781730579,0.018320016071693746,-0.017898136620198134,-0.03675265157214698,-0.031072402254111453,-0.035143066103736416,-0.019178663467299052,0.005879425390758046,0.0653050349960354,,0.08037292821892132,-0.024016214611524943,-0.00101019270088248,0.036198945582141616,0.06691677240675134,-0.033837931867724304,,-0.03936926064264388,0.11572708717433282
CALM1,0.08338725018747348,-0.16845841818978768,-0.07068648157712216,-0.034175382788196686,0.01851473310606174,0.011749080860274728,0.033294227878538384,0.010082469168473922,-0.00021564192076008743,-0.08103096592672238,0.033762032721267765,-0.12893435505683598,0.04444101958672672,-0.048741802319274545,-0.07859523281835912,-0.04101296934119075,0.05502188808350296,0.007963615328841753,-0.03808271124804229,0.027823023921147518
VIP,,-0.048437780224128785,-0.012335295640076188,-0.030826650409725122,,0.027320156648143537,0.05228673126373252,-0.017396061845458194,-0.026432267359704237,-0.03599026763162806,-0.03723954526070439,-0.020473011766631584,,-0.0033507454478738192,,,,,,0.042527890449438985
NMB,0.059161306244268984,-0.0018789927330808284,-0.02951299546193813,-0.049861803310452896,0.003256617911026648,0.043389170686656556,0.03976593651669247,0.003807359545246448,0.0041817810423393385,-0.03295732576540496,0.016668092782100973,0.08480726308965834,-0.04971216953850051,-0.01067362751692849,-0.06766514216964502,0.026534720104694424,0.06750838228566639,-0.011953070253262804,-0.0434921981657476,-0.007731008594405227
CCL26,0.037600508511343195,0.08902050346239909,-0.004842059376463483,-0.014124491762550827,-0.03787804405897585,-0.016083576295907936,-0.022369017609777924,-0.012941572742358338,-0.021725553122769487,-0.013768369801175538,,,0.013557308704653428,0.09065126998691694,0.06609854033740137,0.0694974758621578,-0.008988766973380812,-0.011135768113473693,0.06930629525128938,0.11311015027804525
FBLN1,0.00718607865779599,-0.06967988554098548,0.008705191723412616,-0.019193881126751584,0.005428778972534115,-0.007062993965656995,0.02453324623641328,0.034460732680252085,0.035188048287091475,0.039140662430978766,-0.024771089703344153,0.02057058850701296,-0.04378954567748976,-0.02592948139084825,0.010696156894257292,-0.014299514696393055,0.0016280777662447197,-0.016100188170437676,0.0587436046920799,0.015758701176868496
SAA1,-0.02439271642992965,0.03710672966898899,-0.01405971694883051,,0.008276791745004489,0.04784795624226987,0.028412106283979475,,0.04452585805384675,0.11709409231406552,-0.016883530371404477,0.1339731414240816,-0.03068230219324582,,-0.02305209187435999,-0.007548150216151092,-0.07110162686063022,0.05880969367950484,-0.005266353616415989,-0.008658909261599828
MICB,-0.04129467273832981,0.06754385388963563,0.04933329520618146,0.05500621797500876,0.02596345295571699,-0.01331054520163699,-0.012226065967717815,0.051497524705473814,0.03377537541163994,0.0895063448036071,-0.02688000846014163,0.024532164939964185,-0.04055167993393353,-0.03369772317023793,-0.07593861098055917,-0.017804745317875705,0.0496756721315014,0.08149793608008668,-0.03197789308814877,0.030632172216671694
MMP13,,,-0.014768626290893434,,,,,-0.012213183621749316,,,,,-0.07512662371681761,-0.012722255190762309,,,,,,-0.033298692978164096
F13A1,0.023516369669434378,-0.00019113058417318546,0.0483539406664382,-0.0033407227675832083,0.026916970853547217,0.05530015171750805,0.010825700849729792,0.10567709684306448,-0.02854427005626359,-0.04473687705408195,-0.01755409215834848,0.19245007888522528,-0.002874861973939912,-0.027247115110876997,0.02706664766446055,0.004262125925177661,-0.06721090630114578,0.007512891490801427,0.038608265571975414,-0.049430972339603155
CXCL11,-0.053246073225968846,-0.06692785599990528,0.03623205471093312,-0.027190146294687922,,0.03458275243108504,0.02001114750198006,-0.019178664812276522,0.03963349125620362,0.057716386041703614,-0.02155455934680381,-0.020667606362185204,,-0.015620002315803572,-0.0557986336460274,,,,,0.006683462214318938
COL5A2,0.030958132342900086,-0.08995714363244421,0.012261676807319056,0.04180661969542083,0.09765344745790085,0.02381104542103555,-0.023285701932632012,0.017986179342981468,-0.032222477900002815,-0.05826605823537029,0.01150734267790858,0.027751900360045444,-0.01001710528483202,-0.012053670186123416,0.023656299313608097,-0.03079133904527337,-0.053426780497619314,0.11631198702209723,0.034875090426969096,0.023371376453852045
EFNA5,-0.01549162808501845,-0.015633948731758072,0.0022685469565219742,-0.0026498354424715725,-0.028006233437464115,-0.04520134214487611,0.03924769679403775,0.07928889950050853,0.04240925830883124,-0.00015292877987608375,-0.02808955101633435,-0.04242906879570083,-0.005814808814834274,0.02242775798373841,-0.04872980513493192,0.006906615777704031,-0.026444065096857577,0.04712086574158759,0.054123284555016395,0.10128413964824429
AREG,,0.09405451595684541,0.04567756457284929,-0.00374822259229072,-0.02703871145499697,-0.010673859947193628,-0.012445791739431512,,-0.03525540371436576,0.0038851365863308784,,0.12437597223481905,0.00475503754241348,,,0.030013722175116817,-0.02027342860830067,-0.03296376397954981,0.03421718246739159,0.0017711356477628929
EDIL3,-0.05964433658274434,-0.041057108060993885,-0.01709187661459455,0.025982687448465724,-0.005855782062137781,-0.01418729875325376,0.011417754693976347,0.005140876495935883,-0.008628958760379736,0.004503899348298322,-0.004439343203945066,-0.011783890479633748,-0.07673479285545608,-0.023443657294843698,-0.03370751817249668,0.027370509481159995,-0.02432273152912969,-0.04118120265928651,0.01831403106588187,0.012762432407999772
CD86,-0.026632648632824035,0.06262961899770793,0.02590548533985016,-0.031243360901432853,-0.041202670913471316,0.007225384111495362,-0.0035678959179427055,0.028191758092507898,0.02702709549900984,0.018375874937909223,0.04476540544096948,0.0035109091748911025,0.01588466353573354,0.04003222901716521,0.011129091526623438,0.058847785606360684,0.0414651705670162,-0.04462450155756639,0.010680816686392118,0.044246253533335486
AHSG,,,,,,,-0.02197258874467269,,,,,,,,-0.053195221101859605,,0.02465394114734638,,,
WNT9B,,-0.044006146323468456,,,,-0.01817134569677355,,,,0.017489283448645365,-0.02181574814975272,,,,,,,,,
HRAS,0.015666160968871166,0.0395803644191399,0.014602111635096256,0.005048743029927976,-0.010601852834734601,0.038605453736840475,0.002635281402680555,-0.007522040730070765,0.02668611558101569,-0.016432975297771282,-0.03996003958355772,-0.07792563039614803,-0.0328448870463767,-0.007211430692254525,0.040049609781008556,-0.013094760212565124,-0.025391920784974955,-0.012732907909039397,0.02926956430537077,0.09316610807708987
C1QTNF5,-0.03610068936209113,,,,,,,,,,,,,,0.1422379195206332,0.0917639927869222,0.014733948641844156,0.007134932499151375,-0.0178182855281843,-0.01818470270876351
RLN1,0.10308832453823459,,-0.012858812392880675,,,,,,-0.018965715947553547,,-0.023691477349049663,,,,0.03318022550961231,0.05250868928982909,0.05600454980514871,-0.023131925546641733,,0.05596627958283961
COL4A1,0.015922172199801746,-0.06692067916253736,-0.003500798553359098,0.037189338118348805,-0.03773651909877335,-0.06211567562495937,0.026090553212420042,0.02463771933732758,-0.010567215585155967,-0.06303784465529898,-0.0380438176365486,0.10781074100164675,0.021315632683778642,-0.06444123159496977,0.005162214764361964,0.006714139119912665,0.032736182352043036,0.0447839557062739,0.05500695866109599,-0.004310527717157675
CCL3,-0.06089503798806323,-0.07909855276110352,-0.010694923837756288,-0.031011026552384933,0.05354909829438873,-0.023147253120314158,-0.0746597132063406,-0.009755089691491995,-0.03179087363618304,0.07813209919067092,-0.008284399578098478,0.18109304722466774,0.06091114930146111,0.0182927532711611,-0.006234342951238866,0.10633431468712,-0.028620035633478192,0.07840109754620363,0.04827994993170581,0.04750218532787788
BGN,0.038570956394503836,-0.043047598195811526,-0.018582268344227288,0.019754812932534314,0.0400169802627849,-0.016413087397354535,-0.018740770171960606,0.04834918811937172,-0.015441104181013972,0.02700427655609026,0.012876988774437497,0.07150113548206817,-0.07954086317936952,0.018276175990221355,-0.021918234258011426,-0.0060268714116214605,0.006933945798514751,0.014742009820203988,0.03865015315468895,0.00999418459624032
RETN,,,-0.017332503111561114,0.010965840073916301,-0.018774357522387593,-0.022421145490809997,-0.024750273866770797,,,,-0.0031627681734514297,0.04327241496267561,-0.02039344675412709,,-0.03492744409900066,0.042582902302715574,0.011404525072973775,,-0.019097599893736023,-0.016846743074859626
S100A9,-0.08491964436512651,0.03506808145702626,0.05686947351238762,-0.028044988907770192,-0.029333279492198973,-0.02054844403958259,-0.004748547841308768,0.04473320861444107,0.007201917436327878,0.06427954822908287,0.025052224271349864,0.18237461756979403,0.03729838010153977,0.003992549351945142,-0.027813160729183533,-0.03910122785907452,-0.04114864406281964,0.07497391327406416,0.03252604885224564,-0.015076097877284079
HCRT,0.031642577075653405,-0.013315925011594202,,-0.02284134556530495,-0.019344671438056245,0.01928031303652671,0.015477926699419293,-0.024968821235338765,-0.028449520581540585,0.008311402012571313,0.015953392691037734,-0.03878102221892386,,-0.010476682643249639,0.05676882331378735,0.0150854068459664,0.044067655578529194,-0.037391195436625675,0.05473932181126428,0.0933706091136262
FADD,-0.03695433657354449,-0.0007520759067289842,0.07272303828162306,0.027366402470763884,0.012134530979219413,-0.003936654117726202,-0.04613426572220425,0.06799042665074914,-0.009824486294754978,0.05584417372840303,0.006769830174637832,0.07860810010103213,-0.023495495389454436,-0.01903724373055505,0.06596543739385878,0.02214036798587463,0.03197824939600757,-0.01589426177053514,-0.016450683206119438,0.0856559196295152
ACTR2,0.006155530707029741,-0.06255192797703082,0.002745139024136818,-0.00905220275254124,0.00542840700467488,-0.027298576235116345,-0.016972809588132964,0.009968589941066605,0.04966566895828621,-0.019093861369565736,-0.009336850417505878,0.04693002070963103,0.015185252849917954,0.0142992943203717,0.025087857638867003,-0.0033693783282460173,-0.03453165873273448,-0.008654457327953944,0.0308761412046701,-0.06793010471353453
BMP2,-0.02895160565110281,0.01841910518516456,0.03544055404999454,0.011688825348476416,0.03265411675180553,0.030863931848256886,-0.07649528990427627,-0.047446415488723886,0.052388680233524595,-0.010319675525999066,0.031564395835246666,0.06222933857006913,-0.002309514085395781,0.048875359328695904,-0.012718813930896128,0.006254671742994366,0.007578221024787696,-0.0126408460366558,-0.015520963269368871,0.06621393639895727
PDYN,,-0.08340072390656475,-0.040582172123128285,-0.038528762336946965,0.024540417344805884,-0.030415217628839464,0.01877328972888774,-0.0408250386017399,0.029952299402541977,-0.028103389964671245,-0.03781882238218086,-0.046431659772611544,,-0.028403386801638918,,-0.03487119329516104,-0.0035308325805026627,,-0.028821390874110495,
CD55,-0.06028868273172073,0.04102328028607738,-0.051557060024130574,0.05284505514752538,-0.046618764013382115,-0.01477029219893491,-0.04023153562241554,0.027573325241635978,0.07463817443654884,0.043095561780640605,-0.027619689274433045,0.07140702682307763,0.016784005798732383,-0.0289717035383471,-0.012342357559878133,0.09853121371870387,-0.004472061594991819,0.013289507384460096,0.029279695053272096,0.06392094014182931
OSTN,,,,,-0.020968925134321092,-0.021034303801709058,-0.01569319154168633,,-0.014644246657114583,-0.03023222183001137,0.043709007712265505,,,,,,,-0.023878170375483718,,
PDX1,,,,,,,,-0.017775823489204538,,0.006343151337908006,,,,,,0.002926489623433511,-0.006613046353794427,,0.056090357144094355,
CD6,-0.0363090202904406,,-0.025380059818808982,0.0008706456184270322,,-0.011979441117367491,-0.01974016593713886,0.010999243964454349,-0.018965715501443294,0.08153954246536715,0.02053812006328687,0.05928044138838565,6.250462849809738e-05,-0.016810359522438055,0.108618136279291,0.01870591802006477,,0.001677991144722822,0.01421977007060701,-0.011226150156718087
IL16,0.03918363498897123,0.08748018515550361,0.019330080591133093,0.0038388406313934202,-0.017619137235364367,-0.00540306664484768,-0.00610159246756953,0.02758258447856106,0.0282189192866702,-0.021359622876691763,-0.043778082881265494,0.07140900597487039,-0.05538615225728857,0.07219424815639425,0.04090750264304653,0.08271310774371252,-0.016537252758355773,-0.08509405843987292,0.043284054363880255,0.043879761632718214
LAMA5,0.01644648427342739,-0.08375658518817011,0.01947037345215985,0.02819786113058493,0.024519825778084866,0.017482283064265528,-0.007828899369054326,-0.003585782076869075,0.01955308963153034,-0.03688264885229623,0.005913895571612085,0.015241160530053607,0.035858333037810504,0.02680153891422502,0.060272451314977396,-0.011357228042231037,-0.02172269760875309,0.05762202081532291,0.058328107129121204,0.08792880019774903
RGMB,0.03787292912190782,0.056084607849237446,0.04554445686626515,0.03035689738841391,-0.01402951792411105,0.04575604635197138,-0.014445085482182488,-0.027082730090458817,0.011962922102519508,0.05985751507370939,-0.014602959119383963,-0.047134776695633124,-0.04808761014932806,0.026937321966494204,-0.05584392967373993,0.036018617970195996,0.03283774604323082,0.07508869248014549,-0.02847689409618323,0.011829233919289165
INSL5,-0.02157763963639174,,,,,-0.012210949878452648,-0.013974025829810444,,0.03525653944308065,0.02966110465896814,-0.01495023184087076,,,,,,,,,0.14993937706670768
IL12A,0.06370890518215849,-0.054644400606296405,-0.01788358845520821,0.015275315806031267,,0.07078722466739752,-0.02249979483141625,-0.019786903215272444,0.03683710303823721,0.04221746922348641,-0.019350150642198354,-0.02066761772907492,,-0.02288337744573706,-0.039469954980496796,-0.03459169775051529,-0.004071750208764377,-0.018494927956306223,0.12959679217552483,-0.04309914714127515
S100A8,-0.0802926247254532,0.018376898531476043,0.09110889789820603,-0.01545373784602742,-0.032598736619560156,0.011423747929959824,-0.016044318841941504,-0.007709714665141949,0.026516583325685864,-0.010065402044451879,-0.026003999954771036,0.20269544654104008,0.06636684998409893,0.024775787034405004,-0.018849612222954608,0.01986152675822717,-0.004041343401572928,-0.002569352803124158,0.023085696011802416,0.0336373719069367
TAC3,,-0.06609655852323759,-0.024223166568144806,-0.026247655791575005,-0.02526880267028362,0.008263252861810705,0.0014031226850037425,0.03120975584011885,-0.0055872537485296934,-0.04584029348538214,-0.03095353736297136,-0.065043050118295,,-0.01725651337637088,,0.05052301158488975,0.010346530547249183,,-0.02903859297110933,-0.005194998332770186
TAC4,,,0.008040100471252382,,0.08441963612726698,-0.02638564110031774,,-0.015682677331972903,-0.018965717806346608,,,,,,,,,,,
MFAP5,0.021395713621497107,,-0.0135827540614579,-0.014877781958096378,,,,,,,0.036574279995885584,0.018089021627985834,-0.06181636952045083,,,0.002901307502473371,-0.01880031045818882,-0.032963769332009625,0.030994979638472267,-0.045857217222695416
CXCL16,-0.03835236542839342,0.004584961665498509,0.05174391554783203,0.01231573343064783,-0.02695192756076948,-0.017032043442529034,-0.006795138970204966,-0.033295605018648027,-0.03389218347773941,0.0018633134756055666,-0.02603301980080007,0.07195508817383249,0.04670116337676417,-0.019529023108106086,0.09898576855188018,0.03826571755836942,-0.00861283708919034,0.041090990873766435,0.009352019668272786,0.026119011202682275
