,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LEP,,,,,,,,,,,,,,,,,-0.023798476602298658,
IL7,-0.0031599055268388522,-0.013802520120148286,,-0.0066864176633089295,0.05542065997831044,,0.03956425192304284,0.05284528230410344,0.02173879185625791,0.0006145748061605795,-0.02300731058076198,-0.031191564340029482,-0.05421930895111901,0.05262071720408153,-0.018123996222361,0.049406390200687385,0.08643487880048319,0.02601211961553204
FABP5,0.08021996138697125,-0.053226047976194464,0.0381387636414853,-0.023915890289586867,-0.03798104880651814,0.027806956217536687,0.048718503214025544,0.0021290840324653297,0.03854666508075657,0.03143846313188519,0.02384124094692531,0.08254554742928626,0.0975027930344271,0.053359119620488366,-0.019175691879330724,0.054144339640879904,0.041978984929919604,-0.026875550635549104
CCL4,0.022047113888887825,0.04598409136451165,0.05347404930901506,-0.033928470636759134,-0.00822584653982106,0.02110911602558719,0.08363319855672774,0.061035374648653565,-0.03333018398644605,0.02901282873050435,-0.0073591450704980806,-0.015188499885001143,0.09346093666687827,0.013741136952336157,0.007590810569742913,0.01977556535832565,0.03315969233589459,0.009904761136226825
FBN1,0.04766163321938691,0.01933953794533506,0.04439283424882792,0.024269385724331984,0.12497021000967883,0.07078651106752606,0.0814044063248478,-0.008725718730271888,-0.03883517803357206,-0.0031163625646793095,0.022098234057435745,0.054426085513051545,-0.021218193274500564,0.009792267960454938,-0.035310778822933,-0.0314898988974267,0.023226139209708722,0.04826519526754636
TCTN1,0.02132776197334788,0.03978703043028991,-0.030083580201464587,-0.02906072924288229,-0.005881028858795059,0.042736430271657376,0.12608863628257624,-0.01933746335309688,-0.050199003613974294,-0.01262713388931835,-0.018321291249586535,0.04543830049342123,0.015554094531924448,0.02177826053284891,-0.018334758832422346,0.02497134570341554,0.04089555395945269,0.04984848379077367
NCR3LG1,,,,,,,,,,,,,,-0.030470848000398287,-0.03097481830994951,-0.01577837978045938,,0.08977624503174758
BMP7,0.010341455072024653,0.021178375914427967,0.030770846740840758,0.03276237880779551,0.006733195299707324,0.06406710178302284,0.11111936623760192,-0.030661928491690915,-0.03667840396921308,-0.012557945055981026,0.048421689883234684,0.011156494168341868,-0.08930147445630247,0.020914794223291025,-0.01641523652302879,-0.06932541391668628,0.07561543876077864,-0.012675309629764335
NLGN2,-0.0030757655640186077,0.01512788297852521,0.07127145404708676,0.00119176453001523,0.02828409940828262,0.057314275746229965,0.015072554509177648,-0.03359982916405881,0.09865313029989248,-0.02530902762366099,0.03050088669116687,-0.036647117239293966,-0.037705812519032135,0.059497231317360115,0.07166513880960845,0.0174707092384789,0.02220092695071767,0.07757416859328747
CCL25,0.0033697287326521414,,,-0.0067499678492670846,,,0.037080752700930024,,,,0.011133589503116994,-0.008870906101820737,,0.1383433693621107,0.053778606242949605,0.03376840680083064,-0.03684640697273446,-0.007712664631732816
NPNT,0.019758465705744355,-0.01821072754314558,0.06698247377828324,-0.01632254610362426,0.05017187393665267,-0.009599934626429706,0.12806122457769367,-0.06254362913429509,-0.026478113124271726,0.1126260223251503,0.04974427589295481,0.0515278728563993,-0.07518358427986753,0.035312957578042856,-0.0031449711633982583,-0.012502768057124771,0.010092915130353953,0.01975038792135441
KITLG,0.020784634873909875,-0.030997861476572554,0.043185341011242426,-0.022689786156279937,0.0015926320545113257,0.01737546228547136,0.04381386675496697,-0.03673230424810088,0.028772236769606663,0.046319900864050495,-0.021914236704007873,0.006761506369442075,-0.004548366141240909,-0.036213177402441926,0.017200797488898266,0.01852879372352987,0.02157586697962729,0.04213014502913435
MADCAM1,-0.019150057569222053,-0.03278231582547507,-0.040816407745757115,-0.0408375802207011,0.023007995252473098,-0.02036792138399529,-0.04366505425267998,-0.025014334971307554,-0.014927996841342724,,0.008868154414404382,0.0659654859365801,-0.031114340443357823,-0.023082341432416994,-0.024153708777535032,0.011694909827358133,-0.03484787076198132,0.01677157541259919
F12,-0.015196897334475693,0.05891426171767498,0.011592451246678973,0.01996557415218998,-0.04773907944191005,0.03394045074357345,-0.08027722614252289,0.010941935197315678,-0.019022198644097446,0.00954093018819188,-0.015606324356071193,0.06711060540293706,0.09689355837143558,0.015032734753897506,0.05709910280035577,-0.008838591267028477,0.039534240204217204,-0.02453250841186636
S100B,0.06076996471845877,0.06261857873955129,0.08584313258037372,0.017327755282462914,0.06185399462767429,-0.05932472052083834,0.10632693843486567,-0.04093719543202009,-0.006602935975215994,0.06476178671958564,-0.07153796226222399,-0.08157370687377025,-0.03653637199082139,0.10145422507656748,0.1465360600858385,0.011694574125799655,-0.013179503223902815,-0.05780100922286152
IL27,-0.02360560198739662,,,0.013628038805401133,-0.01704645568210967,,,-0.015939382065675623,,,,-0.003665363611725952,,,0.02819915292922689,0.0536355840202689,-0.0020319079640283622,-0.022373183519855483
CD99,0.05202741028549598,-0.03835958309456651,-0.043209214217440305,0.022878767650292384,-0.04761863360069209,-0.03088227092202986,0.14214554245711333,-0.05963477739359477,0.037624102124670426,-0.004090446928310212,0.07638785470129428,0.07918621091336586,-0.008185507441308115,0.025885259478820494,0.00022992680828499393,-0.008302098650914155,0.013787540790250817,-0.01962967504953682
PDGFB,0.003441490512069028,0.02186031517515276,-0.031126616449256007,-0.02614672565142764,-0.020551009326693268,0.00952876182139868,0.03254928371875807,0.03716059939371631,0.02710460945812914,0.04896638641756774,0.0024816394129009737,-0.009611086138454933,0.027489123821989793,-0.04236122318169702,0.014930170701925512,0.005746531792119035,0.007625443217827142,0.04590515068251229
CLEC2D,0.05104163416844131,0.03391057715307072,-0.023505015463619033,-0.013782061498564193,-0.008299183942528628,0.07711572563934274,0.11525305288661597,-0.022403569076411292,0.031319705661159734,0.04000291921978412,0.02404976287534211,0.020948830273446236,0.017267080069710353,0.037695565674837804,0.01912139019190998,0.002870936701696022,0.07828379321126858,0.0035631508197480014
F8,0.010265843574136565,-0.031779868461496386,0.03815485605199417,-0.020152039949397123,0.03297459559443978,0.11576957459050366,0.03559057754298773,0.0015820286727679209,0.032800855762144566,0.008824416667169347,-0.033408755337249144,0.03594235050077635,-0.01602965868720834,-0.009214561764602072,0.059041679570690564,0.047190285414225,0.0850341192797022,0.045527544079619085
C3,0.1058309288361721,-0.0011189483975630652,0.013001644483638195,0.02259371708818233,-0.0064394125917578374,-0.03366791835529027,0.15761665369193575,0.06235372179802385,0.00038472445635335834,-0.026934468215890447,-0.0011121373939077808,-0.049327937406028616,0.040669469185385554,0.012547814705513718,-0.06610173108756583,0.05050920836482292,-0.015721444191598776,0.039532569268628116
DLK2,0.024253343745057276,-0.019853483076211122,0.06098203792893949,-0.016849214280299573,-0.02818819111511642,0.12020605726988505,0.09986912936054111,0.011517472722103642,-0.021105029645118793,-0.037718170624616895,-0.019413690564915605,-0.027268274400901033,-0.03257768952537282,-0.036725567327457645,0.06375316441528743,0.0798294569754741,0.03846148744874919,-0.046123862642677003
TSLP,0.04793343019032363,-0.018103653709730893,-0.04363294387016688,0.04971605815739982,0.03129506921043719,-0.016594561282238313,0.0984434822049056,-0.030717295498361007,-0.041416065161946784,0.01921203661800035,-0.026776663525117702,-0.039320792945059205,,-0.030470843232233227,0.014813890408143498,0.011562466236016861,0.0764702698328427,0.007528864977384728
OSM,0.04049848717112475,-0.033264588744863405,0.04684154657683545,0.015373440915362226,-0.05659155587310274,-0.019741822246973777,0.06496952657198714,0.01575578893986176,,0.07835464300163776,-0.017747958825780858,0.02095818476314281,0.08247490883013844,-0.027229445764747288,-0.026253980981147163,-0.0016436031434132632,-0.0003091729048325181,0.018438046528354755
PRND,-0.01733250418104153,,,,,,0.02496345274830684,,,0.02497683822039718,,,0.14417080594025325,,,,-0.003955649951116796,
SLPI,0.0025222871818060904,-0.02961720973093657,-0.05854472920328891,0.054530244948669725,0.010189473736377108,0.029801769439438745,0.1288889280254538,0.04840472575848372,-0.0034683521303626665,-0.006486417175681635,0.04702844064355989,0.022198199854914523,0.004616019778683296,-0.01392951010129216,-0.15476129360166083,0.010772720404334033,0.0148524221043319,0.04417956590669665
AFDN,-0.011794663317273807,-0.009041327850326554,0.01767591815423056,-0.03818605886101105,-0.009291591839075327,0.056763816958201006,0.0994494323756532,-0.027605491686057575,-0.038346004937792916,-0.04283412732681288,0.02684580498923489,0.03443320413274837,0.08149689745673039,0.01595144971527718,0.04175744370642586,0.01992860211957337,0.04501313712254099,0.05549091889268956
KISS1,,-0.0014980922570455284,,-0.0043480228955528125,,,,,,,-0.007806892813076405,,,0.006340856467457687,-0.023107011647986744,-0.026787526001485866,,
ULBP2,0.025768242496703654,-0.020719372410531633,0.08713161562132025,0.026142038908783975,-0.003328721804248763,-0.015226875067485955,0.0930208758694214,0.013429568195473066,-0.00613061143166433,0.01759281709139739,-0.008710563111706128,0.030250899245871134,-0.05642699309576839,0.04287139968264413,0.057489951559969485,-0.006748187718575124,0.04517070683690604,0.01731701652483842
ICAM4,-0.015573938536887695,0.023808212078063162,,0.017572633937027227,0.08262669894859226,,,-0.01849363024743644,,,,,0.2303454375107761,,-0.020271856922027823,,0.031824342221206246,-0.024875518485618163
TDGF1,,,,,,-0.014206024427409435,,0.02608212606691034,-0.015233962090119355,,,,,,,,,
ANGPTL1,0.011039660825669591,-0.04175397513834025,,-0.01561319834669728,0.077859767681429,-0.0359271110997286,0.06674711423923359,0.0025902642720233514,0.027676502922240824,0.04450175371955138,-0.029548342621487297,-0.030777946826991285,-0.018528893520553587,-0.031249198500196564,0.08710183323710483,0.005052324964937847,-0.042004730761995936,-0.025139473295157824
LTBP1,-0.020393179384996213,0.01719728742311167,0.01950966109705496,0.032310031626899466,-0.024064397476363693,0.020553725783497484,0.010556241841483799,-0.013301221017803184,-0.0268554190517849,-0.018587341738641478,0.030081300434125578,-0.015780684464325446,0.08472115946356062,0.02042488893179821,0.016541288821964626,0.0016468559641077672,-0.003927698389704453,0.00041426277316358674
CD160,,-0.02056004434734747,,,,,,,,,,,,,,,,
NTN4,0.009341177395238315,-0.00618906198137629,-0.03256311276483953,-0.03614977604151253,0.030453995861073994,0.0755175864532371,-0.021809928425259067,0.022040202565987918,0.03286199509865117,0.009070969125759856,-0.004606811839255286,-0.04051046197858279,0.01109485497268397,0.05926961830153811,0.1131191085588393,0.01030061073385732,0.05190057669060051,0.02394878604383215
APP,0.10143828697228764,-0.02038756698779408,0.004780996483220302,0.00037664830834560685,-0.014778839603852402,-0.020548504786135253,-0.1514784675476994,0.008057881123498945,-0.029345823882250148,0.02126660252461121,0.029428708087256603,0.0008752269213379151,-0.10545700505859563,0.0007668054688998458,-0.02728820400234688,0.020001813311751677,-0.0003935295809271102,0.05526623896708451
RIMS2,0.030336291748607507,0.016539448113978606,0.09624882352688297,0.0005112636307665577,0.02859969291173056,0.01591122787478772,-0.10547761607873617,0.039512058802879085,0.017915119102972832,0.038442897960846295,-0.01998940565931252,0.09660011043332571,,-0.0010623271778218207,0.017696888398149053,0.009155225655860771,0.02924706810175385,0.032915518893549114
WNT7A,-0.030399513241353877,-0.010408911601913207,-0.042804507537349386,-0.010547446786576776,0.001470452367092005,0.08919790874938434,0.006102337263854816,-0.050439155342839326,-0.022932580519818183,,0.03264911434615768,-0.01839536865406599,0.03501237919754424,0.00893200565528793,0.0472158825012273,0.02012152145823952,0.08874600451392979,-0.06135604458785643
GAST,,,,,,,,,,,,,,,-0.023107012066094796,,0.020301229209408446,-0.0346146911248024
GPI,-0.05195350343451507,-0.0022923836059742866,-0.006757111240840622,0.02086471901241012,0.004085939147134096,-0.019389527989221743,-0.11017789426800127,-0.07578052388644008,0.019432731884078857,-0.032218650320973576,0.026347988422374673,0.067024314783057,-0.012299722044567933,-0.11596643422976406,-0.08667467572551124,0.042806269068973946,0.033563109417119576,-0.017222812586763923
IL1B,0.03765750537790517,-0.038685274767878496,0.056113487363579975,-0.03283401020537992,-0.036026413613817025,-0.03756795035390596,0.09297009859757936,0.0667256187984526,0.02369747474969273,0.06721168153378236,0.008423725893066808,0.007953937316454895,0.03174602519031344,-0.0006593347026566919,0.005325132856271019,0.03595997424502512,0.020385157495518422,0.02531874453167095
SFTPA2,,,,,,,,,,,0.09651885257328728,,,0.12023790801634938,0.00025310962930030144,-0.021792635167583663,,0.027009676144841194
HAS2,0.06728636113784628,0.005929715207983351,-0.00022093934631437788,-0.0073191387006225845,0.0101647740454457,0.06160800138962063,0.1243554544189041,-0.015052264745881998,0.028713807274927224,0.018400131053408323,0.02455434018645939,-0.05349273288161306,0.0698234942236788,-0.003240574211490023,-0.04756375374878795,-0.013897469841652816,0.01368035629332888,-0.04903514034141179
IL11,0.1507017794407212,,-0.021873209768094128,0.03789773935168344,0.07831925464429945,-0.01504146108097238,-0.027158488679740533,-0.0026173782511236723,,-0.016045084763845086,-0.003646607494075943,-0.03697312196226943,-0.03160438928489998,-0.00757079576013229,-0.03622857076837829,0.006299612946609224,0.06937450277976773,0.05184762897654176
SEMA4B,0.009846553250888273,-0.07195289700786525,-0.03937567715823359,0.033898746405272386,-0.0007750292344577392,-0.012801097515931488,0.1091998999516281,-0.02963079869201071,-0.0011381076641346218,-0.019703411533435487,0.006550874160158422,0.07582676653746354,0.03262187620381163,-0.0190562715458998,-0.01563564651994877,-0.03644655091489407,0.03928568295126362,-0.02093672607700728
FGF12,0.028806194561025265,-0.027011936987529052,0.08587793801506487,-0.017645757657342172,0.02786921781521337,0.022145312558819887,-0.0940238346906124,0.05480753845725443,0.02759398687553459,-0.03155780464419943,0.0013946304441509107,0.003867550392631654,-0.11084603203534393,-0.017905729512981156,0.06931343949588703,0.01584450155524283,0.004753081232518099,-0.02048009058630565
CP,0.03773799481320215,-0.05689088673670552,-0.016517442544346336,0.04504806088312814,0.004357005111653851,0.009148958373376183,0.0477106710196883,0.07062685473189204,0.004334405903773076,-0.03515744653639901,-0.048921199648456884,-0.035879087508901515,-0.07031864477582847,-0.04966622485836816,-0.039640983648530435,0.005387648387742528,0.04405534778122879,0.009766162235913613
NLGN3,0.026604255867883536,0.003956167746684418,0.01505102290519547,-0.023831424519374752,0.012719460454941513,0.019289765134919572,0.05102570496026923,0.007955010092789731,0.0013242728263555725,-0.02919327039293835,-0.046146780595442485,-0.006297368062406976,-0.00046556924659975113,0.010868501066258857,0.11233401463115393,0.047834243176824776,0.025713089038789584,0.024213451838851797
