,UKF248,UKF251,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NPB,-0.0118363058722969,-0.01382314196926754,0.004870159032178024,-0.015288839410911212,-0.05069820903387457,0.04717433091356138,-0.014321643637125016,0.09034867296336335,0.03832645463161278,-0.042715169965306804,0.049629843460842406,0.02010056888938004,-0.034031934106748006
ULBP1,-0.02482892315828228,0.12690041351222214,-0.012670979855461444,,,-0.018386066927023197,0.03161351314195078,-0.02659774830973745,0.025885575091457075,,0.027509092980886524,-0.061746352009307406,
SEMA3E,0.004279902325037858,0.014748850007293045,0.07321801187028366,-0.04181619823134321,0.005727591667049633,0.04674961389026754,0.05535387525782179,-0.0022121249545939653,0.014649013501299645,0.08334840116720303,0.008301678372695983,0.1379325032385718,0.055385153974332184
FGF3,,,,,,,0.046583495139583424,-0.012105161042380998,-0.029186499860872423,,,,
ADAM9,-0.013803187332767275,0.020118513632554822,0.05912370759574094,-0.026582985230788354,-0.07898945011950158,0.006981146533036481,0.0004965295784816282,-0.024397597438338414,-0.03490617202866748,-0.0048724889704006465,0.09178197392045022,-0.011308456223333223,0.11435426407452379
ASIP,,,,0.09578840604456111,-0.05491297543485216,-0.02360448123949385,0.023829913571694502,0.008760297917434403,0.031153342454579395,-0.057025376421828894,0.04039954985233817,-0.06411437189798444,
IBSP,-0.04929125346110927,,0.0636590728530436,,-0.08692451309214395,-0.04158228359063903,-0.036543949132555716,0.01867776181432347,-0.05159223646130842,,0.060256442498277524,0.06915851583814585,
MMP12,-0.01202181684296828,,,,,,,,0.022015202258434827,,,,
FAT4,0.04065871174803656,-0.008612431941885244,0.045532799179746106,-0.023086025125049935,-0.02680458015094087,0.03713618104726083,0.03791257490939818,0.002093799298825271,0.017082665516854764,0.011019363428500503,-0.011981337511912616,-0.0019630250600504227,-0.06620837447576682
MDK,-0.058766643570440626,0.03713085322302786,0.11150510581253954,0.028903247526403112,0.031077131382152037,0.017415339122916446,0.08037891726295339,-0.020160310151463554,0.04179361172192332,-0.1096741281188871,-0.010110196226624787,-0.07041682194537822,0.051674397882196924
BMP5,,,,,,,0.0496649193684492,-0.0012847402169963505,0.004755596232236537,,-0.008733989187816628,-0.019133047176600578,
CAMP,,-0.011732912885631277,,,,,-0.012498434492070054,0.058065042695788244,0.025226136655050645,,-0.005667791334163781,-0.03362424126609588,
HSPA1A,-0.0017953076911168791,-0.04747339166873439,-0.027491418776944252,-0.06016972973599507,0.009637422796381844,-0.007202658013050684,-0.02355391391004217,-0.051645394836988,-0.009449068417772214,0.015033732224360732,0.009863285166181728,-0.04899614928045639,0.04263546809494656
SOST,-0.018621559039713267,,,,,0.006681149651112687,,,,,,,
SEMA3F,0.03156445586284768,-0.023294306536726254,0.03442082744805817,0.1633205968290219,-0.002146933086223991,-0.0012064219383171536,0.02010619309884099,0.04649525434600302,0.004132538205675684,,0.08115146349088023,-0.0050679694059935325,
ARF6,-0.008515025870907867,0.062044239520179296,0.0463067223687922,-0.0230937296979651,0.036197862601294324,0.015319301221312948,-0.03902946372297577,-0.0376898309602942,0.025660145312398425,0.027069195997762044,0.040626127725037674,-0.06933461790834376,0.07386464682626254
IL6,-0.05494239955468799,-0.015517002400789001,-0.007659122860090259,,-0.051794065754762586,-0.023423803861520237,0.09484924150630619,0.0015736936504387488,-0.05057681444887056,-0.018949618798337356,0.09270552818899148,-0.03266021995368437,
CALM1,-0.009225521618758215,-0.03736127957680087,-0.1193537304689602,0.015506998193209049,0.0941858325240116,-0.03594771911034343,-0.035011454001482624,0.06589676648683383,0.05663395665978863,0.08038115453016678,0.01626392280240116,0.09995387164301245,0.10207526328448449
VIP,-0.03840192087119789,0.05710143067877645,-0.022846429748411667,0.08420868743233473,0.07286174618850891,-0.014325965936229363,,,,0.07157475735244874,0.00849198242846744,0.03153561661064487,0.04710806087323561
NMB,0.0034869212535736174,0.009495670239917344,0.15519360749665947,-0.010527561601659694,-0.08103042840179689,0.03548529118013562,0.0024471166608894404,0.03195426964575567,0.009192620068372724,-0.02724447447877244,0.12066064323846765,-0.011429560696218472,-0.09199519110970605
CCL26,0.045472467137724217,-0.01224539611246969,-0.0013713406896462413,,,-0.026013772181814002,-0.039237478023505676,-0.01982345823666729,-0.02601180493749615,,-0.007386902213103963,-0.019223512485287985,
FBLN1,0.005650711224236337,0.05994719933313106,-0.0447455561569983,0.025720829467195117,0.048586348749548154,-0.032164009061320435,0.09030158970541687,0.010882095165875618,0.048384698807365,0.016234711994575105,-0.041178868897149584,-0.014337284551232083,-0.10610599247238793
SAA1,-0.00955948160645817,,,-0.028967015017568487,-0.007370712882800291,,-0.010162597568015875,-0.08450101513243227,-0.09081897214431277,,0.007973448209618011,0.04801269463598981,
MICB,0.012300647482276324,-0.022874518586076396,0.027608555702781947,-0.03368692996057804,0.007465578214468277,-0.04158229096574549,0.05916408804380155,-0.03379005211756973,0.014656946570878892,,0.028841319160146175,-0.0695187617934296,-0.033000278422420176
MMP13,-0.014224301882002497,,0.028730221927111235,,,-0.01569899884363638,,,,,0.09506033088168529,,
F13A1,0.009267118153274278,-0.017176784199385002,0.053857220076187824,-0.01025844931682707,-0.075813654568547,0.00972166223213919,-0.03741303157573041,-0.054981569412086574,-0.0484095381509025,,-0.03533117732702596,-0.06395884436818362,-0.027392494996558107
CXCL11,-0.041306763284586434,-0.02357282069555495,0.001986661362827758,-0.021181641620200566,-0.001272107364211517,0.07193491093170713,,,,,0.0017447375973352031,0.04083845663116828,
COL5A2,0.029624585076980983,0.054537715525209876,0.121962693891575,-0.029612491719561276,-0.010057231630170868,-0.02598510540487979,0.06886951663968793,0.023638560733249627,-0.04528828953478961,-0.06448493449998274,0.0005966612789650698,-0.043586473276856504,0.1000112895866285
EFNA5,0.06270461826675691,-0.023012951254508713,0.023725078304706094,-0.002483690947919398,-0.0347175408300583,-0.012250216298591219,0.13171277746104387,-0.012214664404569224,-0.03782082394759346,-0.02855814726164883,0.018347077212566794,-0.009854384009764683,0.0952662626582464
AREG,-0.0007049329946099223,0.017985313016471147,,,0.025402846001556057,,0.0530609317687701,0.07735998079972414,-0.053693401774482806,-0.04767791945912251,-0.009488417013750415,-0.016132193417639915,
EDIL3,-0.0012511557102410067,0.023681846153199734,-0.12957223341068172,0.02363716374778085,-0.08733854314066572,0.0059093588441322,0.022443106057905,0.03152016480687165,0.01459351537048752,0.02175148963007408,-0.030330773807527325,0.11560967772637756,-0.02846061601374107
CD86,0.018073464107605058,-0.024604096687580113,-0.017411028252155732,0.06078185462075296,-0.114658197722482,-0.0003096801958684209,-0.005675022116313015,0.01636265260724342,0.0025158790966298365,-0.07621823709074953,0.009370124894037326,-0.05154613282358354,0.028311962395471138
AHSG,,,,,,,,0.03485846935642118,,,,,
WNT9B,,,,0.00724657435289238,,,,,,,,,
HRAS,-0.019982700769490408,0.034361479540065236,-0.007102565106471354,0.007727291251245468,0.004936870992249348,0.0407802339261358,-0.06293192225246046,-0.06026391971301189,0.027297931069954803,0.06899444044155971,-0.013263480095632156,0.04428166209507557,-0.014007743578441487
C1QTNF5,,,,,,,0.012149932636886289,0.0028239604245157593,0.02081207332873123,-0.044401171049122994,0.029607138270787776,0.006783085985522276,
RLN1,-0.012384877626238895,,,-0.003668573372547655,,,0.02126968661068442,0.024677518656272424,,,0.0811317983791224,,
COL4A1,-0.003575416379633442,-0.018822819074398967,0.06900076981455078,-0.0470033006232277,-0.02600737372531632,0.03192878274231596,-0.0059333172690309985,0.02883400592492844,-0.051488958511832855,-0.11084378772385796,0.007478646891575093,0.008247688606468954,0.0333878257165678
CCL3,-0.04758178454173927,0.03772939021440594,-0.0350165747412307,0.05103112195560011,-0.09293290528297,-0.008772421888497632,0.01943266286459271,0.009114398447651802,0.05337604952074616,0.09403106715849008,-0.028430907527415138,-0.034514416656666935,-0.022561384710203913
BGN,0.022778858297096794,0.06664683852495781,0.03423639621564265,0.03356214649262245,-0.08111387384701574,-0.007820637088509854,-0.0057371420823161155,0.010468432595038107,-0.007331346300492062,-0.11752242847271188,-0.001292485419426274,0.007177501487051574,-0.017003272719143137
RETN,-0.016693682389513433,-0.011557258771761223,,-0.0535605845018678,0.007182523052586864,,-0.02568476849576449,-0.03334692268305765,0.0805298458466078,,-0.015176602917650859,-0.0024245673036926234,
S100A9,0.01836778170963358,-0.03128823685220894,0.0006365339857987053,0.05621950057465828,-0.1269945442886749,-0.005437432229839029,-0.03789889805650584,-0.07615940764712538,-0.0027771483396004317,0.06762223977975397,-0.0018964573039957735,-0.04725474080828017,-0.061277174588141095
HCRT,,-0.0034237022033726363,0.0046678842343178695,0.06552821490741899,-0.007489148186879306,-0.029882028006413194,0.03256945357138691,-0.060785304546082504,-0.030370592616694576,-0.014163677444274807,0.02592117310168497,-0.02985839379975539,-0.042306668074156076
FADD,0.030693499145780043,0.03409190351643781,0.05975588765132935,-0.02220793941241241,0.02940395775477325,0.006221723520357703,0.06003237533418139,-0.004443604992142337,0.019058222798146864,-0.021560492401669476,0.06942406520239794,-0.06297871575896954,0.10237833008243181
ACTR2,-0.03245936789260746,-0.01774072472019534,-0.046777983530854314,0.0037777383712533346,-0.0037338376410477607,0.011405042642596735,-0.053737974920111294,-0.010309380602174317,0.00112303808971104,-0.041923210232142974,-0.05567944237650092,-0.007178765430991713,0.05083342662851925
BMP2,-0.0516599647188607,-0.01777726963495469,0.12699314878410037,-0.018946209264912802,0.01318250070763717,0.00047294665020058654,0.04525436660054544,0.044618881152231366,-0.03187466807844282,-0.022381353894320197,0.05246321465327417,0.05123193970105441,-0.07115825940598762
PDYN,-0.032791992054134474,-0.009429034391018644,-0.04232714154153789,0.01735783013306151,0.01684505746610178,0.004731541848219945,0.09595855788900202,-0.01687373590888865,-0.022345762430139537,-0.032160222139900295,,0.05933362372329932,-0.04599724609517205
CD55,-0.04619941011350166,0.007379536226343181,0.03295715609774397,-0.007130119715462663,-0.030233213325825792,0.010987272322901078,-0.022583793773313345,-0.030294767109313423,-0.04110352174389611,-0.09299610560003721,0.006596956025402425,0.0878178691909285,0.03951152855107918
OSTN,,,,0.028590977763594812,,,,,,,,-0.0537263690558546,
PDX1,,,0.0004802014919904698,,,,-0.019590111435040896,0.0526508448949338,0.03718814547250485,,,,
CD6,0.04664214736558181,-0.02155968736764653,-0.020398906478535542,0.030453717392167373,-0.02992523721664996,0.043587422415486764,0.00971280042426398,,0.03138272475605072,,0.0011067923081951288,-0.046920358215575504,
IL16,-0.03235116660292163,-0.027818902436428393,0.0033213926717675112,0.07510279264906046,0.0506642567945609,0.018287297499552563,0.03512259140508803,-0.012354314870456027,-0.01966647424712037,,0.018386476006006604,-0.023458012687474827,0.09372196840846655
LAMA5,-0.015742974287709363,-0.040433473870672955,0.07874264299395257,0.02452218391666623,0.08020488673206197,-0.0003429670199085495,0.025879835242361312,-0.06101611071029034,0.006192418228985171,-0.03255066328703679,0.0209218791108161,-0.026028887466025483,0.07950075658622724
RGMB,-0.03292740456240499,0.03986428412314388,0.05580574545549589,-0.030848690506660982,0.06909401987109262,0.007190645441206326,-0.005200269147072052,0.0537056822711656,0.06454027571293337,-0.08313518357263788,0.07028702341838682,0.04332028817005992,0.002591684708034862
INSL5,,,,0.01735768389204611,,,,,,,-0.015668453960232708,,
IL12A,-0.03129721275912428,-0.021359523732627207,0.010579245517352717,-0.03319898693664891,-0.02444279970390061,-0.028237612803111472,0.0322755180675094,0.014914898929110916,0.05160982161790812,0.0317718611285417,0.06474485468977133,-0.04520158734095172,0.059263814367217525
S100A8,-0.025951053728909285,-0.003783105410255973,0.008335572798297232,0.028949792157051173,-0.12137503061798796,0.03450474529857017,-0.028101646427887428,-0.058194955408817264,-0.015339139553044537,-0.05421212788045765,0.024990137815788547,0.020805078772031083,0.015064151390501388
TAC3,-0.029421600206065997,0.0520761882035667,0.055849156600511846,-0.03965422010877858,0.15739658052257147,-0.004559330278016353,0.07045558684810595,0.06320302783940168,-0.014490965713234516,0.022134226488540954,0.03992545012573406,0.011538634686009854,-0.040145360367380464
TAC4,0.0767448191240222,,0.11924769262508181,,,,,,,,,,
MFAP5,-0.013082137116456524,0.011946864062100802,,-0.0014208260316587629,0.007474739206010813,,-0.00508046461155359,0.02536635449069545,0.03706102216242879,-0.0013363364951394052,0.02349212747502189,-0.03341561337184662,
CXCL16,-0.05002550933723059,-0.010003787721259738,0.017712830797516115,-0.04212629335786203,-0.14401370622601983,0.010717982360996725,0.004866942375846772,0.0019739960462479464,0.02569212861266778,-0.07114072718873916,-0.03813534161921864,0.006076571793391104,-0.00883177336396785
AGRN,-0.00034570207552868154,0.05091066178333406,0.08862332516619058,-0.037930060379115796,0.006774140333021431,0.01771005719131798,-0.0183735805238614,0.08592867435265047,0.007698525196023559,0.01861992620893235,0.033643389568281466,0.03377642576420425,-0.04016038514695862
COL4A6,-0.016693682686194408,-0.011367476195398194,,-0.01999889907649527,,-0.016970805673029807,0.09351763261079946,0.05676962388950233,-0.01622922047519385,-0.009182364250471779,0.08324963293718227,0.060561707857984814,
FST,-0.03693240477275052,0.05986902189243702,-0.005310866898262961,0.0230103104577234,0.10567500739720355,,0.07560945262336172,0.05828466509777899,-0.00813107381578487,-0.055162259362080475,0.046905989197492816,-0.10658585705393253,
MEGF10,-0.00023446937043505005,0.04463767018325822,0.0719486430360537,-0.013709756481458961,-0.12665887038352927,-0.02455959597635806,0.040756059541954374,0.06605771024695421,0.05510198410742725,0.11164330562990266,0.0628942143081152,0.13137707596638595,0.04566956212498042
C1QB,-0.0442046080802776,0.018681674795214837,-0.0008989214488883167,-0.015845767810477574,-0.13405908698870728,-0.00762670471166959,-0.05645515181649006,-0.008352852822283744,0.037996162366113306,0.031751019950996766,-0.07972341139863053,-0.010537561152153931,0.10026586240747631
HLA-B,-0.019759406061180908,-0.05032258167429125,-0.03945012167306879,0.03129703057027961,-0.1130639591852159,-0.023523867533784878,0.06930409224325966,-0.09301319214778266,-0.052406892062540913,-0.10180514108494274,-0.0527159444057621,-0.037671691458803246,0.00035292254671244456
PDGFA,0.003634188781502455,-0.03778273372189284,0.027860660595825378,-0.03138840046799845,-0.02133276204240797,0.026854111047515103,-0.019933654836440676,0.0024193667407298334,0.018803707308099996,-0.05297626818647735,0.00827075345191123,0.08101890998220791,-0.080240317287829
LAMA3,-0.022127585444238044,-0.01668226163087857,-0.00978339851003222,0.013460301583292918,0.027390689530387966,-0.022278702933503872,,-0.02314994826196103,0.009268891619854532,,0.007035605270566145,0.017586593251783026,
DKK1,0.007517246690325545,,0.024044111401580803,-0.025696279169620966,-0.04039276560303099,,0.0523119301987893,-0.04547971726858098,0.004204655367962372,,-0.003251706791550143,0.007533339827405985,-0.027997810298661014
INHBA,0.0040499679766309825,-0.011557257092017445,0.02799013954380211,0.02284555798077495,-0.01235450585767446,-0.03322445176453757,-0.015264782427616348,-0.061748232980958495,0.001104653270554977,-0.00599331738594761,0.03417676191585498,-0.0007920259035886683,0.03112879002972596
LEP,,,,,,,,,,,0.00630943805407331,,
IL7,-0.019350252608287346,-0.02244130579375474,,0.010359711386448877,-0.026164377199118006,0.04723917266742752,0.027814335477205795,-0.015161258730153665,0.043981014586835,,0.02309404607430937,-0.05596119327819881,
FABP5,-0.06387267516450681,-0.0072479388411701975,0.07265583409567272,0.014216184173295792,-0.02482176173058475,0.011453840800937925,-0.007047347951227759,-0.006283517587911036,0.01993282962834774,0.03495396091866489,0.08804133213978964,-0.06439898576849416,0.024694520025620652
CCL4,-0.03504435781424948,0.008132368596300153,0.03513295418458229,0.009772370995967523,-0.12780956692040407,-0.007381824359513815,0.055110927940397236,0.03591627454382222,0.03182673097736154,-0.003278574806248312,-0.03610795263317768,-0.020936283008388512,-0.019322409336470267
FBN1,0.013315489957890737,0.0028608170791307895,0.05402582764322371,0.04183543640103398,-0.03906466384185876,0.05554656184969053,0.04706832053749425,-0.03289607681504932,-0.08684095777857574,0.07937695244359948,-0.05788884362088551,-0.03502271065825001,0.13277536110475688
TCTN1,0.02695670220746329,0.011225524477920707,0.020830731574496664,-0.010792309414491056,-0.03812002815964003,-0.02607146830319909,0.0022780909655898164,0.031007642430374183,-0.0036890109449511633,0.01769925816369708,0.023272848426357323,0.045985367038198194,-0.0364815177392166
NCR3LG1,,,,,,,-0.02463580824727012,-0.03485654583465282,-0.006149759595653253,,,0.0038480777016997726,
BMP7,0.01052364406575503,-0.013787197564230802,0.0381668545648593,0.043179449186047554,0.034437154650921856,-0.0060222839511142115,0.06381643016813122,0.004722760041812126,0.0007117575335530732,-0.012568351618103123,0.05915304206144998,0.022633756968963074,0.017517401100001134
NLGN2,-0.004098161096305,0.013351361342122777,0.06312745381546395,-0.02000122992806579,-0.006903022507922824,0.008912554024209245,0.0542870040519587,0.07939243639004696,0.011073305078648975,-0.08229658552029348,0.02015189591405797,0.007317468150371993,-0.050380071706419574
CCL25,0.023515721659349276,,,,,0.03431606121843449,0.0742647974652927,0.09073232583595238,-0.006617763795451392,,0.08193457442740004,0.07181350595778699,
NPNT,0.017521006343911207,-0.023946140230101248,-0.03012042806352555,-0.025198078266196546,0.03081878643675218,0.016157581204844517,0.01614128000045113,0.00990530278328426,-0.025415889046228955,-0.1567358888848063,0.06191493752353134,0.04650405080605662,-0.008210118691239708
KITLG,0.03426447277417837,0.006132063006111443,-0.039827994161325014,-0.030357436251630555,0.012350142393090211,0.007545047886053831,0.019724864438015213,0.059017123736956965,-0.024331726896071822,-0.061124677417116524,0.05679093888525209,0.05839012770125877,-0.03130429654665117
MADCAM1,-0.01734319968713343,-0.021559683916252514,0.023081484941760086,-0.03466168845300515,-0.003655519458132494,-0.02884505147183773,0.01792969055807867,-0.012241554292107326,-0.032912112239774326,,0.009539953046005963,-0.0055655524173846005,
F12,-0.018823305235261403,-0.027139705046276715,-0.006376966041385707,0.05662183530747597,-0.0028165355177585437,-0.020589910112266227,-0.0002185030059991729,0.053543075860684894,0.0136206496372923,-0.06899815234297091,0.10300901806987335,-0.03536263572189275,0.014509372878267835
S100B,0.0003540708076206346,0.010030300966036803,-0.057484277680527794,-0.028147882241452746,-0.12196444279891658,-0.02164552352528214,0.09363283920407343,0.07336175785298531,-0.026279663585866583,0.031982162914483754,0.054007243260566495,-0.008254263625030395,-0.09722813348309048
IL27,-0.018498716403121573,,,,,,,-0.032967971763766965,0.022375638686044214,,-0.016418922049860823,-0.025879859979431322,
CD99,-0.03507206788710123,0.035358179000736026,0.06652058352976879,-0.028483280586164363,-0.1191198712125961,-0.015092456104516313,0.03521242054301267,0.06257288767414428,-0.057779471103033185,-0.09428654802183427,0.059159237109582916,-0.007995916210488655,-0.020359362385948883
PDGFB,0.04263237685497731,-0.0352259000048953,-0.003989674989681094,0.06786541761907981,0.021251233473323226,-0.02588801867547183,0.03415356256272574,-0.017350193731118815,-0.00444768408111275,-0.034375354290708204,0.04218174376448602,0.015171984609920303,0.002409423540385879
CLEC2D,-0.06041376945670801,-0.0211255418915773,0.12514682132721178,0.007756039503676513,0.03842601474495978,-0.007943791341571485,0.06218420431248019,-0.02412792792294764,-0.040134886527758415,-0.0611860130549359,-0.02230156841396929,0.048428212118910366,-0.0701636287672065
F8,0.04152865369207479,0.07610745234710431,-0.03160702032606256,0.02123991617358764,-0.005428663379073225,0.03267298321756674,0.07149726239949408,0.057236479273427704,-0.036472481922663114,-0.0007585459749682374,0.12893081813047563,0.027597778201075025,0.043935090459547514
C3,-0.05062407012936809,-0.02219972829805861,-0.029101890932427755,-0.07517851698286185,-0.11662307236416902,-0.05528112096308518,-0.07091206289602955,-0.003368370974306073,0.01109647679492982,-0.039284763852173755,-0.08498160412862418,0.1152241554814885,-0.029220411294023824
DLK2,-0.021536283953014736,-0.013056881705323436,-0.015510825390524294,-0.006879215605936651,0.029363679063745766,0.012716655155236577,0.012150400931453548,0.027675261082496135,-0.009559594318323567,0.26539080127635917,-0.019119362350966347,0.0481899679047685,-0.0439757788518481
TSLP,-0.0007817524962801893,-0.011906085396437489,0.030311015306403108,-0.02602127668459447,-0.026164389111915185,-0.023423803394576836,-0.0018624100922775414,-0.002189294022925871,0.04794719688134585,,0.04437450072045756,-0.019620477684201023,-0.02080929338827939
OSM,-0.06332326411745624,-0.027057274614030586,0.010978769689177407,,-0.08375869470055872,0.07416057117887305,0.07912941494610826,0.12325477244144499,-7.750254918671161e-05,-0.034289474271705714,-0.03421856009516967,-0.01591944435578185,0.057763621329338155
PRND,-0.013582753770575086,,,,,,,,,,-0.022340994140731554,,
SLPI,0.0016128798940485654,0.047302227672606424,0.09901708151806722,0.0041981415905556745,-0.026905633559483798,-0.006322559853431786,-0.023610104315141895,-0.01555946598112109,-0.05615103685840246,,0.016423691198427483,0.04075743307888507,
AFDN,-0.008273746218668686,0.006049649727121521,0.06393305022903142,-0.01736664391587511,0.030617899770042523,0.029417822511423115,-0.010520628913738226,0.05901287649842081,0.010689197311444965,-0.010944135237887885,-0.005905301323775014,-0.00531696687777934,0.06581796286800706
KISS1,,-0.029835285228259543,,,,-0.019916719512266937,-0.03796837969817434,-0.02600275496535171,0.06976527772577669,,,,
ULBP2,0.019434864534265153,-0.017881762316363396,0.04158092457511778,-0.016455127758806243,0.004575598546731859,0.008902369662156918,0.036398949067971545,0.06008487318048255,0.05732952514230995,,0.08163033011999861,-0.0705835239175042,
ICAM4,-0.012204639916717703,0.05746448845895823,,,,,,-0.022812302008861682,,,0.06281715547203068,-0.028774400154194593,
TDGF1,,,0.016812533773102607,-0.018512155372315785,-0.03303320630976461,,,,,,,,
ANGPTL1,-0.03652424912528993,-0.013343344906082561,-0.038317148065303994,0.012849165460294609,0.008251042537462184,0.118837560610947,0.0523868791239932,0.0033009637588227586,-0.03600966815646358,,-0.030313530900876885,0.007492007148695283,0.04823036244097768
LTBP1,-0.008801984330669923,0.039024790356762054,0.08101308456486848,0.07074345319663694,-0.0321383754881122,-0.037278827916488635,0.014023604331211963,0.0870030101855165,-0.022653256016049075,-0.10729687938078965,-0.0038575508894194525,0.056485282136510225,0.004443188927328595
CD160,,-0.01352156021535498,,,,,,,,,,,
NTN4,0.0222872711029665,-0.026642078549791257,0.06446861350744923,0.03913554344630393,0.09453783902247097,-0.026446020339507617,0.05755500408877616,0.03486406206755044,0.02896602022670084,-0.009098917012182949,-0.04045072860910674,0.07839370922714202,0.09867337859524852
APP,-0.055849701357415196,0.029479066450170496,-0.05546792032237842,-0.019262351294610843,0.11242964256337523,0.016371314744563655,0.05877259034929479,-0.009342135175014574,0.06904995322284302,-0.0031721131584332477,0.03377894524075183,0.11260423152057591,-0.0966574988217941
RIMS2,0.0320958767737648,-0.024571350673720422,0.02483644661337353,0.05810112391130819,0.1267895887781551,0.002566758235164903,0.02486108592878359,0.02080642392279195,0.01359225405270987,0.05183921866345985,0.01845354995619152,0.009216053224454965,0.10278987230511993
WNT7A,-0.0041390130436498645,-0.027385821034952226,0.08465352013251887,0.06744238600818642,0.05141243309073451,0.09444033126272333,0.06105013219687478,0.010121038550190795,0.05478696221650474,-0.02379981724931574,0.05924885262070962,0.097901494816846,0.03645073973288761
GAST,,,,,,,,0.03827416605038953,,,-0.023515951894801095,0.011552652488456442,
GPI,0.016197151936307382,-0.025064975635485952,-0.01133287863193841,-0.02562737186451919,0.12457970435840057,-0.00590368117325717,-0.012931457521547996,-0.04820850400790955,-0.01451505778643896,0.028718578164029774,0.04843437177906569,0.008007633049727271,0.07920842862956233
IL1B,-0.018634923282744083,0.023872067544230956,0.000889101078637969,-0.0057051325049766975,-0.06118989098423207,0.0021274948245204647,0.05473598628868006,0.042361611283459166,0.00012766180905834617,0.1501012108720879,-0.055801928053189495,-0.08655820551893699,-0.05164765979726283
SFTPA2,,,,,,-0.015961125870134218,-0.02698664523624561,0.04992436426647543,-0.032912114524546114,,,-0.02449283372036546,
HAS2,-0.034801755087483725,-0.03481526251013311,0.12983074768067632,0.017171076008315293,-0.0222397715742706,-0.02014592759206231,-0.052678504966831845,-0.029738879990083344,-0.055015861897056414,-0.008423550970190359,0.08302714185933506,-0.018398470877853467,
IL11,-0.018498721159435527,,0.023302422251270216,,0.06040394176347247,0.11668509647786912,0.08499850159548941,0.03132013857767077,-0.008813956266297893,-0.0444011058004872,0.034707096297223454,-0.025804657035154287,
SEMA4B,-0.04538710024609228,0.04124281785224158,0.04596623467039861,-0.01623096064953166,0.025920486859008326,-0.042424776647585864,0.07727852578481045,0.014431449741582326,-0.010365876760490358,0.09683851414637494,0.05126493962645199,-0.08343545437535439,0.04640405581839139
FGF12,-0.021234336496889994,-0.019638322039667335,-0.04784508444020855,0.05874798000490364,0.11334977418788263,0.010684482144286184,0.10534305782095707,0.06841702956963043,0.03470868038737312,-0.04553607478849711,0.02970730670719021,0.06996127851821239,5.2130269301585146e-05
CP,-0.03205076302628502,0.0325546792207291,0.04052012210650232,0.016216617122303368,-0.07809662991598591,-0.014595338623314644,0.01520618230998431,-0.05616593410234198,-0.015188444237976677,-0.055596914215310274,0.015212730986480823,0.06625038153078094,-0.0980024765154076
NLGN3,-0.008376003312351617,0.0367487086477912,0.0021049808209230754,0.007839427705324753,-0.021687625589285983,0.022198548172074263,0.013873013866805494,0.1408509901829731,0.0013397336204420593,-0.07446404089069167,0.06811182639400201,0.030229927241365778,0.023907451817580118
GZMB,-0.025396306456936836,-0.011906085396437489,0.05268856118558323,0.009689544315207393,0.062019618444567604,,-0.02669322703557494,-0.03223446386647787,0.01386256008225779,,-0.008173537063740638,0.03273291092859983,
PROC,0.0025974595900840293,0.002642463456721112,-0.039806591605909034,-0.011173973774836272,0.02716495453887443,0.042076795568206274,-0.0044865623786936315,0.01849568355586372,-0.04296565972773949,-0.04090463393212922,-0.03382549916598179,0.057531703798801966,
TNFSF11,-0.012562638063947954,,,,,,0.009368925889145315,0.0014819301054585822,,,-0.03419568126819873,0.05436889748418111,
AGT,-0.047445707667313736,-0.0055821808460269975,-0.02601739550029265,-0.05350587377813437,-0.016001742378185062,-0.004963935264949366,-0.017268563173852707,-0.039684841097665215,-0.04163339731452767,-0.014301604624363176,0.1187281035029811,-0.0014491289741249596,-0.05822227260975618
PTHLH,-0.006257114103121927,-0.023107063336135287,-0.010481088146147278,-0.008792181446449254,0.05019587177937064,-0.013453619764845671,0.0028874152211104897,0.012253655674967959,-0.034911714123451794,0.07659485184592953,0.025042462258102673,-0.021407816966993294,-0.04188128708267837
COL1A1,0.00872852593548848,0.021798625485905762,0.02664834622730503,0.04614875778224482,-0.021790524007251403,-0.0030766453216284047,-0.017825377545075037,-0.037351734410444336,-0.021000074515762544,0.09463599184571109,-0.06546976971502999,-0.04637157257619449,-0.035513990489590974
LAMB2,0.011705079215338731,-0.001218613687682338,0.0037613503905842153,0.030537553277084527,-0.004141203125783502,-0.031800167974600786,0.05372768839281748,-0.04188736841885832,-0.013514952704332223,-0.07736292381498165,0.0014200312350647966,0.0010959154934832849,0.02328628865842716
DSC2,-0.0016286495294224564,-0.0015332447875535619,0.006692031520654952,-0.019688807914906358,-0.0162284027505274,0.04217514465632898,0.08602298449748315,-0.008993003038512372,-0.05238352508913431,0.10068129271411266,0.0261412902683435,-0.05216483806817719,0.009627988875856376
WNT5B,0.001278939836614903,-0.02483787579010171,0.0721258769203008,0.03483451179755246,-0.051205483278211825,0.06525274263962465,0.08738161239302836,0.004056703265670875,0.07849470621578254,,0.009968928225297685,-0.04115192204775213,-0.03247772102076456
LEFTY1,-0.029282211282151353,-0.01411865018391037,-0.040105319829912854,0.005833475421822116,0.1457282720270814,-0.04729006182863192,-0.006234853245848032,-0.029373438798149746,0.0019560007325367078,-0.046607134358062345,0.06083221025495737,0.02713174733414044,
