,MGH258,UKF243,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1019T1,ZH916bulk
FADD,0.03498692441722328,0.05573798301687665,0.04752125357322575,0.032166722849675825,0.03358739582732041,-0.009985861127721268,-0.010823508754452744,-0.04370033877573055,0.0600640015518749
ACTR2,0.006743340932288447,0.06041305939868258,-0.06425151625528461,-0.021019400399196267,-0.011135539974313963,-0.04349663520909592,0.007506535529229196,-0.02785551174123722,2.2328494721841317e-05
BMP2,0.014575868623934984,-0.0018933293953904398,-0.016615998289181543,-0.02656640319430829,0.07292878793594806,0.03014941860590705,-0.003519153431395956,-0.05371406073520092,0.028408785253284774
PDYN,,-0.034395513945648486,-0.008366951178758845,0.043072578037272165,-0.05601831790275428,-0.03639236820669878,-0.023248019813782838,,0.026946259266957567
CD55,0.012149352705667266,0.015987416482033327,-0.017846144071376628,0.027692944880986222,-0.02119784543798496,0.005538938076932112,-0.002936155866406764,0.02658275451913569,0.022408129448835076
OSTN,,,,-0.022412377097901764,0.007629969673304842,-0.018696840903986416,,,0.02169442305010521
CD6,0.007898096630632042,,-0.020151335709715508,-0.009144876776083471,0.055283685779806635,0.06842119797426988,-0.013759189141201385,-0.025364856327659453,0.024080979870788728
IL16,0.03001230810316113,0.04596278902445017,0.026990896891215456,-0.009464907005824556,-0.0044091145645021364,0.032122919921829016,0.006366240908017186,-0.003258274662389011,0.010959325118210171
LAMA5,0.018361975876455928,0.08828020631820865,-0.013593924317398557,0.044677348509561975,0.010532900040929067,0.005882726352353899,0.05431055683444424,0.006273617572742893,0.05505211098785192
RGMB,0.014134802895672344,-0.0379106669112662,-0.04221230698199318,-0.042785470983576115,-0.029361933977970003,0.00255422621718717,0.010098681512381436,-0.13311877647464462,0.1005537162404409
INSL5,-0.030980942153759794,,,-0.01855219976971807,0.012567880257867849,0.012602805390021576,,-0.01756074838473758,
IL12A,0.1271078021359329,0.0757701525119479,0.061997123695207705,-0.028594496193610305,0.010624031654580911,0.006154913600876966,0.018060970464641134,-0.03643413809392288,0.11801557346662056
S100A8,-0.09016620738913385,0.022367190759064744,0.0034920908307588087,-0.04039870995705098,0.012317388018025156,-0.05249237415726596,0.03239406521276924,0.12198208308941132,-0.0212168873569116
TAC3,,-0.04385584165935817,-0.01754994619261742,0.0264372493900296,-0.037094404991703196,0.0003102076270604054,0.018575236388443273,,-0.05196011528019979
TAC4,,,,0.0647207258234002,,,,-0.04164293028567409,
MFAP5,0.02083409292451022,,-0.012055898344163667,,,-0.030206770478128534,,-0.030567655166823436,0.16964104704957414
CXCL16,-0.04333667626144895,0.017578039127438345,0.022152195102445253,-0.0058585200123749,-0.04507520630898218,0.018435395055355908,0.0008513767334924253,-0.017727967997967407,-0.006042556453293116
AGRN,0.11514498829267324,0.042618816571809076,-0.0027904008175340116,0.0429657690859798,0.0629984052875298,0.00553925790894502,-0.018119864889534387,-0.1280294727460989,-0.06921712716801377
COL4A6,-0.0427465212713159,-0.019446084924491458,-0.008736346438397742,-0.014794692262417416,0.010978259524162419,-0.02090134131436157,0.018381042908606503,0.06300054025793611,0.06770868390087222
FST,,-0.0140047794460459,-0.022032968003036137,-0.024220831552949355,0.017070842689308655,-0.012454858405068839,,-0.0034138121167219516,0.040512598892499786
MEGF10,-0.07962911124007452,0.014720271727901553,-0.026052634121668403,0.037232006263997246,0.06222148947982021,0.03759484772109489,-0.020053730529834637,0.024130909718048075,0.03896436557098667
C1QB,-0.03156418778405944,-0.007504342692292659,0.03226055615535591,-0.03731811237368953,0.09522964357765203,0.006971200958610372,0.02337684365391541,-0.01798483408330993,-0.12077675465890425
HLA-B,0.1680664814027301,0.05794360013202854,0.006239396841441791,0.00888144758620656,-0.021356423562273866,-0.029921004213352906,0.01128013046404658,-0.1513394774581956,-0.0873282396890275
PDGFA,0.02232210225782052,0.06519084165510254,-0.025897001453577432,0.017543909827832976,-0.01618615336338961,-0.016491747540547917,0.08904264604242645,-0.1472830412283707,-0.057683412947957376
LAMA3,,-0.02359326157456083,0.026008275411977824,0.048647228199511484,0.007638352151384875,-0.004006551282421123,-0.001175276287909165,-0.05236086908579949,0.02514471585808856
DKK1,-0.031920457763028896,,,,0.01015817889754876,-0.010891828902827954,,-0.04485684554601026,-0.013232160439042524
INHBA,-0.027631601379357072,-0.003665601216796401,-0.010802297991306952,0.0628800129488884,0.007304623430375527,-0.0006645483658792086,-0.006482922068734458,-0.06011801940904614,-0.026104246502909517
IL7,-0.03683064872913516,-0.02360630178477739,-0.005511225334555032,-0.01794150379419932,0.07156514111732547,0.03508119081057239,-0.01334980101003094,0.04796318542282954,0.02117566931531528
FABP5,-0.035997188340910445,0.04671268081661508,0.008966312345123394,0.017508590012722248,0.04211678512709326,-0.0006167549099648689,0.04525354161282616,-0.059756892270831814,0.09942845449198277
CCL4,-0.07480378091159283,-0.01283541593183987,-0.010600263275479322,-0.016974176251791293,0.03528486884175321,-0.030884737607438977,0.04280145285036764,0.022603457437889867,-0.029545289217918023
FBN1,0.02734743433188308,0.05963711726752439,0.0012135132357929549,0.02844770806927752,0.002640077069438904,0.06071562099889672,-0.008719977642677582,-0.020189783467407994,0.037780160259634245
TCTN1,0.02553799048488399,0.05875852896905569,0.013560141640053836,0.05030743875468706,0.08419848968890943,0.05032380555606411,-0.0016524849530500424,0.04024458754933773,0.029744370756501187
NCR3LG1,-0.0378892543075108,,,,,,,,-0.022295825232319967
BMP7,0.026630986722080398,0.03261211226363164,0.029100729500056415,-0.02220646802350843,0.015375137694222713,0.02497099654111708,0.025669749582301858,0.04199998503588262,-0.0556541543570806
NLGN2,0.010673791196808767,-0.042335347476301036,-0.0026035699433965024,-0.020617195083880633,0.07374727293632505,-0.03189915305035035,0.0019915800528874823,0.08710490700160665,0.04844100498241005
CCL25,-0.01582749361632945,,,-0.002525131758614459,,,-0.01469158749446821,,0.06582975732984038
NPNT,-0.016786781305448917,0.06898817376880223,0.031246296341544615,0.0101596187141155,-0.027115586198016718,0.08045173475761601,0.05361787698796669,0.07435163970265463,0.09436159667266107
KITLG,6.189180384036227e-05,-0.01749521580907097,0.01561011989934155,0.04331751458398515,-0.02096482920986515,0.011569652711433074,0.008779230488909549,-0.030700755523783072,-0.030080042201219914
MADCAM1,-0.031920457763028896,-0.03260697142130017,-0.020151332483778216,0.1260785986061328,0.11797852578648653,0.09225109107496618,-0.019132833952533842,-0.03654280423705002,0.005200463343504181
F12,-0.05632296773170365,0.03685818376065897,-0.011845511826494102,-0.014194464315257036,0.0020815817812647394,0.010248107703347494,-0.03562124452563853,-0.019059619595462887,-0.04916145962206275
S100B,0.025622912630695813,0.1149966944946647,0.027356744783697,-0.023189714583909775,0.0755776643192569,0.054237249225826116,-0.0012247560098730408,0.0454999890374795,-0.08966822982580118
IL27,,,,-0.011012488385768298,-0.015144940415798223,,,,-0.019060304462228544
CD99,0.026550284110670567,0.08230646697933187,-0.05947247921542191,-0.07608775929694256,0.05926658077980474,0.04955012773730332,0.03514509800062879,-0.0753247861839628,0.07376013373614665
PDGFB,-0.038168727798679164,-0.002811914971633355,0.02728310880759626,-0.01834161106003834,-0.040850110770464874,0.020154451129631486,-0.026711843177275346,-0.010832741390642338,-0.06340747715761981
CLEC2D,0.00558949683442874,-0.035085537797064206,-0.031735393813153226,0.016121006072591936,0.022572062494492964,-0.010287948918028644,-0.03487773302447861,-0.002265488347330583,0.048067957128455324
F8,0.03676156012109818,0.09204292901748608,-0.0444551768511723,-0.01914157228935773,-0.08199708288021315,-0.0034595931519610067,0.0006185768601247688,-0.09727377612105124,0.15541635501019593
C3,-0.06786269141263059,-0.027502220568813057,-0.00703931911660601,-0.06012314861968914,0.06409629022153127,-0.049428013542539166,0.005728732451044882,-0.11332296013381918,0.1460693876021808
DLK2,,0.04322078760984411,-0.01220396205563054,0.0008209376788291467,-0.025043826284405466,-0.025388761720195763,-0.01790024559482708,-0.009303415811017967,0.010122232571960633
TSLP,0.02932922989602642,0.019730343878584466,-0.01112833965172396,0.008976368557017828,-0.03726552864919093,0.012894707368730001,-0.015536936771383215,,0.09237786741133283
OSM,0.01758783519309642,0.09285934045126878,-0.025289801973450984,-0.01833862420207635,0.029814112412859303,,-0.03310016754116264,0.003324308306891216,-0.008401897561992173
PRND,-0.03192045378615906,,,,,,,-0.04614944648354196,
SLPI,-0.017852841108137375,-0.04561568414973352,-0.018205737621077456,0.03292227164420442,-0.021328871824292446,0.003919387882633703,0.03875499156483505,0.00646246506341785,0.10968399383569807
AFDN,0.001122238347929426,-0.001954247017891958,0.019182989672028267,0.01729490769630357,-0.010300043260082378,0.03908199205821431,0.05377745578886401,-0.023538464602708194,0.04680221246180464
KISS1,,,0.06025668546826776,-0.017417889733431547,,,0.03823227297180682,,
ULBP2,-0.0005556800409500015,0.0395543822758549,-0.0013823697688819475,0.005424082127824781,0.09968740757068352,-0.016993273014650177,-0.021591786390695693,-0.06201018567922719,0.06546622294612649
ICAM4,,,-0.01616840727649547,0.015937498434741272,-0.01319602319096078,,,0.01585196203361436,-0.02119210954359253
TDGF1,,,,,,-0.04161756135495005,,,
ANGPTL1,0.10798532433363665,0.045048095263120584,-0.0038321757476140537,-0.026397894037369966,-0.01380812009569688,0.03528040274545184,-0.01714518056286469,-0.025979635877715103,-0.02141697959973052
LTBP1,-0.060612645879396396,0.047501250793714055,0.015246087310355046,-0.010018711539430174,0.061948135161622384,0.05772896613999646,-0.006282673552468321,-0.05499216664717755,0.05948634389572553
CD160,,,0.012894498838532043,,,,,,
NTN4,-0.00611102487996857,5.33945077687222e-06,-0.024901727919631682,0.06659328347224147,0.05512037572425349,-0.02861311026628305,-0.03283986394144258,0.0016895567077189143,-0.01875993024498624
APP,0.11583765563075765,0.0565814366689222,0.014072164600127779,-0.01194351656649424,0.0004722944062922298,-0.03857960263620532,-0.05450011294798766,-0.001892320606125914,-0.0628055556917396
RIMS2,0.08008493556363823,0.009162111311179413,-0.008132000455332704,0.017168224668253983,-0.04571265769246869,-0.017280700726694034,-0.041992535595606624,,-0.08564817199743911
WNT7A,-0.03283469663047387,0.10004609631346997,-0.025596886631559373,0.009605039881404192,-0.010928040992958254,-0.032775398801931206,0.05315354409676903,-0.01663372779837095,0.09120572846711195
GAST,,,,,,,,,-0.029489167293479373
GPI,0.09308874144188153,-0.018152162610233644,-0.025546938622810357,0.07215647264325875,-0.04867400166564861,-0.034581145667056654,0.0412748299936265,-0.008733095712036737,0.018000172321001453
IL1B,-0.027118611723803258,0.038295353664382456,-0.004458274571470897,-0.017981295926590674,-0.023023510337125477,-0.004601022911040446,0.08139640735262602,0.039220260115600356,-0.05489568334829886
SFTPA2,,,,,,,-0.010586965714619133,,0.009401152576569654
HAS2,0.010658040037844891,0.021371874238329668,-0.032541011875542286,0.05151094605752855,-0.003385097793723053,0.047523284402594304,0.027527712249098144,-0.03906307219652959,0.10477770931483434
IL11,,,,-0.006990493609984286,-0.013607000128989135,,-0.011890340183699876,-0.0347314988858089,0.0263232330850671
SEMA4B,-0.012090380907360546,0.0065093691873651304,-0.028153616922674023,0.018419302350596616,0.08536761649346321,0.031261515791131796,-0.010042356548665855,0.0576577587366513,-0.011718618608910792
FGF12,-0.01011336487398443,-0.010476663557393335,-0.044625657496197055,0.07618010429056077,0.024482466831257637,-0.024529916380094424,-0.03077344217372955,0.04678900471125974,-0.023616428250301955
CP,-0.12894274383311113,0.0034556643394127408,-0.017690212533659187,0.07543743165068044,0.02958953547695023,1.8746151969359802e-05,-0.024758372571023438,0.024242397595504808,0.10346153415256039
NLGN3,0.08214605894340406,0.09869582007302524,-0.011501664701454417,-0.016264992068471075,0.010008259137015557,0.015669267367056663,0.009594140883579304,-0.06018311963995439,-0.06889775799777223
GZMB,0.018392702460129667,,-0.01112833965172396,-0.0137748701216454,-0.03903105405760199,-0.02746877525991679,,,-0.0019324975154850898
PROC,0.0412252469439775,-0.031426160288458044,-0.022714898622908365,0.021804449185003995,-0.014774666537009713,-0.027894876065701422,-0.024081747254478345,-0.0033500170364678065,-0.027214402025975925
TNFSF11,,,,,,,,,-0.01880975197652406
AGT,0.08592007948080649,0.08674679966895242,-0.03750417956108556,-0.01206159098028414,0.0724824215196814,0.08708889705107818,0.0649012357543523,0.01875103905878416,-0.1230879032438272
PTHLH,0.0584728997812184,-0.03319250748106752,0.05318832531808182,0.035553162408458676,0.024258925658256,0.028777788079491995,-0.022810427215427323,-0.007403316299878283,0.04819168192003346
COL1A1,-0.048931670930894934,0.057987388219394004,-0.02133282892261345,-0.006682870927210182,-0.00921691124127502,0.02251776886878746,-0.05026693227856252,0.028679524991864117,-0.08984092649590283
LAMB2,0.04749843555988364,0.004428888669777239,-0.0028144554248167803,-0.0029344650597333518,0.03803448751127143,0.048670992296093736,0.030111780994474906,-0.04991000753158639,0.05801720922476746
DSC2,-0.03890929476253581,-0.03770612256084899,0.005082939320245411,0.0004026072186783312,0.04408522609201207,0.01729833055779049,0.06102827105982361,0.05898453316882997,0.03169466566926245
WNT5B,-0.014979371754719747,0.003489275130386272,0.036651893246328865,-0.019682923937961387,-0.028246968888346567,0.02340226133099444,-0.023500666522213345,-0.054432913288284535,-0.04404838328038962
LEFTY1,0.03130746505862659,,-0.013196372228057583,0.0213898718447234,-0.006224346878719896,-0.03741534058864951,0.0009282250993950527,-0.01446405830298829,-0.02880537275810323
FGL1,,,,-0.011792957422982725,-0.014960880434004972,,-0.012195420691437534,,-0.023558657359345262
CXCL5,0.019301521621918533,-0.025399948974613295,0.03825460201305163,-0.010838759320114674,0.040397156200965935,0.08743023317709783,,,0.01648056738247567
S100A1,-0.09135981676698589,0.025932742722641046,-0.03725418966226985,0.007928198005611847,-0.015037837395726006,0.008002825849680538,-0.039298213671160515,-0.05290500520376533,-0.012484034830150278
C4BPA,,,,-0.030171925687227406,,,,,
NPTX1,0.011697513080484417,-0.0626389608905222,0.03799096081436547,0.055730824502560734,-0.03499576809345555,-0.027514725799703713,-0.05195769440250768,-0.04743593518967691,0.022894881191850087
TGS1,0.024231316336232878,-0.07133233383805311,-0.006037923197876581,0.035029583834123114,0.07756690901610773,0.03429339648917188,0.04140046730764549,0.008900158492146027,0.06976096191539312
SST,-0.0409399237607626,-0.05164614223418162,-0.04156791531121913,0.02681766992066581,0.006847127252531625,-0.04467262736180627,0.02328065417132086,,-0.043814153975282336
IL34,-0.02991364321752972,0.04571166639539492,-0.023916659099138395,0.04942524075421129,0.0009710391945209383,-0.014846580581132533,0.004383243159793626,-0.0028652100293344307,0.008573507432868924
XCL2,-0.011914856975939464,,,,-0.020358072337393195,,,,-0.021416965119534597
RSPO1,,,,,,,-0.01125668322345732,,
TF,-0.11324890094255909,-0.06962222667370649,0.0017985717080776721,0.0028755103440357933,0.005998873172383017,-0.04727158256786242,0.003624588942360351,0.03605586932771375,0.007535861459263675
IL33,0.06791069718401722,0.04867718987660574,0.03639385106086738,0.043885262299112875,0.018670245807028793,-0.007099532364693781,0.029319641821228145,-0.04682280919333089,0.06958697544233376
RBP4,,-0.03213905621124088,0.010667085534598487,-0.022070185115555665,-0.031081720530149938,0.02388393054791841,-0.013701678121734813,,-0.014004716741084321
CCL19,,,0.0199400686602781,,,-0.02407318025933836,,,-0.027574644732856736
CCL20,,-0.05658597279436261,0.08917633683093398,-0.02710716680751024,-0.02822262864957866,,-0.01109288093024065,-0.05413391145225868,0.0525526475352351
NAMPT,-0.03567384185641102,-0.03894301406431009,0.06759076905738609,0.022614568030231645,-0.0343748573490801,0.02734516031395276,0.007016723913707265,-0.08680075469862045,0.11665171735523804
