,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SERPINE2,-0.04196868464667893,-0.0065405439705419,-0.025631184257918653,-0.023740471127311622,-0.04051624285910977,0.0454726644867422,0.006951083413396495,-0.051776431095453594,-0.06931603005129082,0.05193644390034178,-0.028690713753196193,0.07830074902510861,0.004509794148247261,0.06251353087914836,-0.06881050633974867,-0.0674440831258085
EFNB2,-0.03625800284647877,0.08015860263301151,0.009492816463453936,-0.0009174545143066367,-0.013444846878298642,0.0010931813792605188,0.027208402656792467,0.03961270982419503,0.01447639967746279,0.04937945591390771,0.06433835389825054,0.032421738718331386,0.013836285068452633,-0.029551314059355197,-0.016997179352053023,-0.08070738514027001
PROK1,,-0.03327435429611575,-0.020946905979153205,-0.05782069282045213,,0.02914552580644414,,,,,-0.0144670234791748,-0.02236938856187062,-0.04022921435299605,,-0.04063580767997293,
LACRT,,,,,,,-0.01824888362251671,,,,,,,,,
MMP9,0.019284637289932793,0.10518991214239576,0.003500454007699732,0.03289585311116415,0.1219422162654118,-0.026728893858005393,,0.013883332962997732,-0.09266952492211987,0.08884180232659697,-0.0381249881707428,0.07431385329439917,0.028136464099006924,0.04988953436111443,0.04873513470029304,
DMP1,,0.08613366406022464,,,,,,,-0.028496908120511217,,,,,,-0.03447544892791908,
NPPA,0.04127099116317891,0.0006095244966719596,-0.01525559477400426,-0.00779440189628177,0.050813059254418876,0.07993408846984915,-0.025471161207668687,-0.022154219414690337,-0.05358568775494367,0.02042940891277095,0.02116389128651157,-0.024423203350633835,0.03504988920791585,0.09024743239476907,-0.004382592140185474,
APOB,,,-0.016505134194485502,,0.11974698700522246,0.054051038831864455,0.026267218998876803,,,,,,-0.044144747219743985,0.0157282865339572,-0.04063580704194858,
C4B,,,-0.018954758351337458,-0.0023089199709101526,,-0.021028474298846578,,,-0.02674066093497647,,,,-0.032925830720245915,0.034458065330738134,,
NTNG2,0.04110105861403055,0.05044609644095279,0.010321351080173704,-0.015264381081944764,0.005728316007059833,-0.005724188869006863,0.07176575627445544,-0.018622547350000615,-0.04284177953967785,-0.05411110665482891,-0.001084433333612162,-0.027049454531523857,0.04413786773651641,-0.01787143092800353,0.01541989640375258,-0.0010382207702142184
LAMA1,0.017476462523442874,0.00429122695109547,-0.02637532115493193,0.0394896828762356,0.07007156789740825,0.019895596271505472,-0.011196688472898411,0.056210628972284266,0.10287854018230383,0.0071201026931104324,-0.014756508609845504,0.04865993590034403,0.010986588082706134,0.07175721232817038,0.03271354951583956,-0.036990139770491065
UCN,-0.03163800149974958,0.07466206566310199,-0.020357282842289492,0.03911124895846138,-0.0009404607994432181,0.00942928131206845,0.022282438730547263,-0.020697369792504847,-0.04016980057780135,0.045347869639630674,0.0496667379469328,-0.03783447386134355,-0.04441190343807309,-0.029695865115360747,-0.023917243737635863,-0.0478362661589053
ARTN,,0.05275312521217616,,-0.001875785976239009,0.0386182775678635,0.005377629913603283,,0.10354912734449175,,-0.009945059180808688,0.11549024397829459,0.015261417428102959,-0.010604038183836826,-0.0015775616353112536,-0.04147283941560079,
PDGFD,-0.008311640897596314,0.058563140637917316,-0.004884572516582928,-0.023480203402114867,0.006973293463551199,-0.018319274070427684,-0.009160820792165769,-0.026999946755671043,-0.03612440896712904,-0.08708528060924067,0.04027130407183233,0.01824835282943874,0.02497711129453802,0.037588219985562984,0.035816097477465995,0.17101635547424854
EDN1,0.05821662579945001,0.16556199198889252,0.07727458928521652,0.08933436722539077,0.07079010220096074,0.03169853364660973,0.016555142917779996,-0.010353509523611255,-0.044730869989004864,0.034474075816540786,-0.033968972467875724,-0.021631376442410234,0.01771357790820351,0.07673738916870411,-0.06311052309198088,-0.07118612086818737
ARPC5,-0.06357005150595414,0.13139810820608713,0.014791117220075851,-0.015053109673156095,0.053115081091509024,-0.052998904776518065,0.002572190058976331,0.03417749536369991,0.0011226480209438258,-0.06602303530829115,0.055334740585366554,-0.02613160460246312,0.02147379489849824,0.006633895922667909,-0.0341898153053099,0.02952200032991388
GSTO1,0.11575545827670676,0.030444165952552216,-0.022063554413056023,-0.017321386145787616,-0.08347317815863976,-0.01370803316237212,0.03705757414255403,0.09844981472505428,0.005454381865907889,-0.03469704578805743,0.017971989381978463,-0.03468734602531402,0.0037807914126508635,-0.010256186330662042,0.005585310585506078,-0.07005736260876919
PROK2,,,,,,,-0.02603085252253857,,,,-0.012570712331884365,-0.02281286822108098,,-0.03032219916729202,,
SYK,0.03634546075167395,0.033969790478308094,-0.013600336471928029,0.006948352405423816,0.14924288415865863,0.027005195327243978,-0.011523885437371182,-0.0035726028638212504,0.03834247578226042,0.1399666149688969,0.012237271979735847,-0.0038594491500220126,-0.009681739717114946,0.07564544708513185,-0.015213715212629809,0.027619685563980065
CD40LG,,,,,,,,,,,,,,-0.023979001668443183,,
ST6GAL1,-0.0364152638522235,0.03340862491448408,0.018469618543278294,0.05242548118354601,0.06786567631204773,0.036550383784400925,-0.013096682910022679,-0.004753100652455161,0.002448477947946903,-0.06927301850061948,0.011916334261876008,-0.009597243791851565,0.021327775552454298,0.10991515461525221,0.04444926526054395,0.14169471984403995
WNT3,-0.011671694878381485,-0.025473918945499135,-0.008163060332496471,0.03270712057240286,-0.05485809724011115,0.052735106207444614,-0.005865753627744865,-0.019672492479117332,-0.02815345763298824,-0.10257900221783427,0.03933397201471635,0.007635205540853422,0.011419982324177121,-0.0006056374854338314,0.021575900118009424,0.055463165246699545
HSP90B1,0.04041865833959283,-0.048796405254742194,0.012482225092072304,0.02324096510260366,0.022144362952488394,-0.04056829154858342,0.03659082485865917,0.014688178188757355,0.08097904933248032,0.03267076652663868,-0.03425706746382132,0.10191923356975813,0.06210356097743826,-0.017138639363657584,-0.06565557122801997,-0.0020812870541994074
ZP3,-0.010061340832750341,0.0018944010613846868,0.04259685084957435,0.016442624466180784,0.03230627931552173,0.0007537085088095869,-0.035798384864465176,-0.025661401468210308,-0.042430665362835567,0.0024468779557871665,-0.023331746314597026,0.02226670912227411,-0.027285595369692633,0.11615663209541849,-0.07816846354600114,-0.04936460724645017
ANGPT4,,-0.019064375857718373,-0.009041061228338079,,,,,,,,,,0.018266400002036085,,,
NRG2,0.01716820071462038,-0.03921779211169777,-0.024797013374638674,-0.005278338646242644,-0.0226241442734004,0.016555224839047266,0.013933623675376925,-0.03252650449694596,-0.05410764986496076,-0.034239543925297364,0.0812931882334397,-0.04217544276735738,-0.002315390795928008,0.05065252492293585,0.034575944720435556,0.03377611576653908
MELTF,0.010698326547212674,0.03918480119671267,0.08330783159781689,-0.0056445272439568485,0.05587547199611001,0.041948549771507825,0.016841474708616747,0.01533885737137757,0.001572810331832922,-0.05039925201847511,-0.023675674287357076,0.047359658542926876,0.034276701521564715,0.07832489367037038,0.033547223765630706,-0.0626591084369817
NLGN1,-0.09107164218373835,0.027803753924904744,-0.03813261013801197,-0.033058879557733144,-0.0076446243967367294,-0.01678436638740523,0.024353030878262856,0.004971636231590089,-0.036497779576320846,0.12596658909668107,0.033038401318489126,-0.0635331129754588,0.007922785987447934,0.040330831056203,-0.04770358529328757,-0.06590607622995162
SLIT3,0.0004189897888600501,-0.03682183007782534,-0.023559433201963024,0.02610740987953488,-0.060396201672957575,0.002390406460549995,-0.017538387572375684,0.029988781648027443,0.08575209291259307,0.05982579888016595,-0.046106028084267565,0.043003514229976746,-0.026051104562217573,0.04734083828533613,0.031137749507837067,-0.04157238665628743
CCL8,,0.033931266390164874,0.027017020665604265,-0.02395810694526228,-0.004802478871586165,-0.033894256142064066,0.01619863443859632,-0.02050100715618081,-0.0364396387319762,0.04101562765910911,0.06626053814050677,-0.014990426391671292,,-0.022934888767893267,0.03844064962314767,0.18169167555742244
S100A4,0.05051036272113725,0.051066316190722695,0.017875047011325088,-0.0588078191661562,0.10953442140647462,-0.01746359817590723,-0.015635922147809338,0.00044507610603229544,0.06295509921504724,-0.0728842137944217,0.05271600676907932,-0.03873114447583921,0.03764664004770618,0.026331963585069163,-0.07996972250537128,-0.06350203287473066
TNFSF13B,0.0019325982637851402,0.06526747803211266,0.009397324777118212,-0.062055250282094056,0.0824615199883447,0.05207504517334599,0.006229859121797885,-0.012133905216608348,0.031968261131522464,-0.0573059976165154,0.02196378696734398,-0.022358690880644898,-0.05426155677923615,0.08979644194430234,0.010900858038334885,0.01922508501229893
HSPG2,0.009185777068605707,0.14513671802824757,-0.02893982391285899,-0.044138490875297705,0.12660942251582719,-0.03703961152169423,-0.017121484755688712,0.029246925096857692,0.000252135594975989,-0.031491846419717306,-0.004760376859907256,0.03902999085682432,0.07633238845807844,0.053846121493193684,0.04530236666880367,-0.007539016021981292
FAM3C,-0.00944670173493842,-0.02249768527810714,0.02410797132722463,-0.029241701007624018,0.03711690419498729,-0.00249902083132281,-0.016127420511031602,-0.01809125841064685,0.02665671055659387,-0.016311064899335564,0.006269005175162374,0.02602050973285067,-0.01612254558065022,-0.016524751904337377,0.02010390073003895,-0.11961646013484742
FLT3LG,-0.08683749560909218,-0.008483425480916535,-0.012838632903305303,0.004788629067473402,-0.020388664139976375,0.029871714936914713,0.005845115065293669,0.05245886833356645,0.02930738255850381,0.10076246392543194,0.024718897163289007,0.01385068647472981,-0.003048369855082393,0.033926433655096656,-0.07428384561230901,
A2M,0.07098139416203797,0.13160876501792773,0.05430330382714348,-0.011954090845613025,0.11506129789668684,-0.08402975510609124,0.04677503552215839,0.03660764024335976,0.06288775372990026,-0.0004058506231993268,0.027954775961979293,0.007393752861895098,0.07821125062249758,0.07734915135296697,-0.00650383369307721,-0.012266990787057246
VCL,0.00666449785744907,0.0786260582437698,-0.015366878792392666,-0.029433934110654127,0.013691842016772733,0.027069568696349144,0.001065183404885686,0.04099624041193843,-0.029249593584817175,0.030313664372391996,-0.00486781716458653,0.0123985201612601,0.037506598942299484,-0.009157940889026047,-0.006041089318710862,0.01725032959606368
FGF2,-0.009915547664393166,0.01787326001165854,-0.0007468950559223283,0.0164341485945022,0.07544287994296765,-0.004697529895917928,0.04020269190673395,0.07622487855157524,0.006760795191932519,-0.03116126406644541,0.020833516638324945,0.05896216222170803,0.043836683240574666,0.05313436068864573,-0.022244114165742478,0.13700573573081817
AGRP,-0.020368745612108993,,,0.02570631170169152,,-0.01897517924899444,,0.027491340351976392,-0.034743673999306106,-0.044271108548402445,-0.014905256325552979,-0.017370914909664376,,,0.0024584795146782856,
CNTN3,,0.01395507442159847,-0.016975511787034672,0.022819815430647747,-0.052412000753635515,0.055757856516193076,0.002439665590803417,0.06768007554674503,,-0.030673172091289808,0.014685241672648092,-0.010531601152030912,-0.02922473577469901,,-0.010842061401653363,-0.059785968794697934
RNASE2,-0.011310842519417535,-0.0030377700847604755,-0.001033946783757817,0.008092352164645497,0.11550882582453527,0.02133499134213499,0.018920032567921217,0.04784091353979652,0.040026393841391644,-0.0193604244233098,-0.01276423890697598,-0.0034107866821120156,0.04872916734471165,0.03753637024952561,0.012297509899466905,-0.05134685955066524
ADM2,,-0.014693953658285193,0.03234226590501326,-0.024220154289273974,,,,,,-0.0408937856668821,,,,0.04007900693445733,0.015443623724195669,
GAL,,-0.04544327622670744,-0.001441981352732396,-0.01918324825251408,-0.0259476447385349,-0.039053372790073676,-0.05373245883576421,0.0961233098357196,0.039205255086157784,-0.00598598216723889,0.06802488537989648,0.12150596772396181,,0.09004443762731693,-0.04124632677581288,
IL36B,,,,,,,,,,,,,,,-0.04358143689365438,
CXCL6,,-0.0027713822730785786,,,,,0.069508149546917,-0.026471825435103496,,,-0.012349829850133668,-0.002620468237397578,,-0.046636916001515455,0.03980934148926041,
PDGFC,-0.037418669008977154,-0.05361008497911124,0.009374136853544327,-0.027139460731928217,0.07131876221852271,0.05533351561001451,-0.0092735807653121,0.02721010402017428,0.028235338415529408,0.03382507304723185,0.011603590053867114,-0.03937225265703296,0.056948096893691166,0.009303007846886726,-0.040773214164702386,0.03407262221319909
COL8A2,0.000577148320994928,0.012364664714229286,-0.0006173626709651968,0.08073819714096277,0.11767777227408334,-0.034204188245508256,0.027377899228244993,0.036207056634950024,0.10591141410020408,-0.02808470718481966,0.022817105724397276,-0.05089529435112557,0.07197315250591359,0.0702935665555901,0.042101913009535946,-0.0382808559847313
SPON2,0.03902700706181064,0.08289432719065289,0.017409578746453717,0.015175513015566092,0.1023433726199674,-0.00032804355267432994,-0.04018438363201932,-0.03638653758960426,0.006520703586629947,-0.031272890910736414,0.04152946838486275,0.008288184708273012,0.03832201748291082,0.05652531705330713,0.0778774204019369,
LCN2,,,,0.008470574414382434,,,,,,,-0.03150794274520069,-0.025394963853864385,,,,
SEMA3D,-0.028104142526088245,-0.019323497762562605,0.008848039302965032,0.015342692901338278,0.03744654959716994,0.008847395063374976,0.03752925818378603,-0.04880860054126709,-0.025635679652264248,0.03649028300689366,,,0.026197897652701564,,-0.06008176009712375,0.021130692747100045
BMP6,,-0.02331330770541552,-0.01626506909882377,-0.016015494163242803,-0.018652671555082753,0.049156394558941566,0.07950457888893327,,,,0.07421641277105748,-0.012409511021395729,-0.024571880546487367,0.10934143505613508,-0.0029788415500865088,
TIMP2,0.01712771555855991,-0.03988813053052936,0.0389519433031013,0.0367478775244581,0.09805185384510773,0.021633262434145276,-0.04471250716190202,0.08289213945699324,0.08149592541344033,0.07251310337292259,-0.08929534427390635,0.019595502404597606,0.008745320175228284,0.042916925910633605,0.017169507821902203,0.05906581806719037
EFNA1,0.04240669670252946,0.08330868494798896,-0.04264685510566459,-0.028387011740063913,6.148508126192167e-05,-0.0075120943351433605,0.0036495001854450516,0.07053957227368995,0.09470958404226035,-0.0007662111135554541,0.027818761344360038,0.0302704579393837,0.1017328949981301,0.06552301313198546,0.006650093734034079,0.04921806907547068
S100A12,,0.1962213036917448,,0.006986727284413228,,,,,,,-0.015951195515769734,,0.054702077125667756,-0.014864642242457551,0.06300303481457695,0.1005053639064883
TFPI,-0.04742973054508825,0.0556210317925603,0.023173170720830166,-0.06460551106152247,0.12243723820425712,-0.03281136472365511,0.05637803375298555,0.017768492407557006,7.511581259409802e-05,-0.002072043751508687,0.014138025061383733,0.022896631573896667,0.06055056506227159,0.05255047938122277,-0.0015549079666637064,0.02741596320415753
GPC3,-0.02879575779218407,-0.008998868498355024,0.052170668009455044,-0.03292326370368468,0.006067825499236698,0.013930266557693888,0.04255504595440314,-0.023076829821502744,0.0634050068170792,-0.016511843654567097,0.0265745961675182,-0.06097605603724218,-0.024414043128022433,0.025196367117417556,0.04100645431781618,
NMU,-0.006371500890641182,0.0017585931661932479,,,0.011933420088708006,,-0.042599072433897184,0.044250885504924946,-0.024696239635555433,0.05539455767370043,0.04406743463635707,-0.010231443979770091,,-0.015968809282585924,0.02414799696726011,
