,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CNTF,-0.02976445477299787,,,,,0.023792506257841236,0.008760753963190595,0.03138129048233212,-0.01787012174919857,0.02636551181080226,,-0.01724560456740586,,,,-0.02308739995918904,-0.018926675903010455,,
BST1,-0.01049117234657641,-0.04170100435195353,0.06776222658187826,0.09941968609877266,-0.013942741165848874,-0.009510598312288182,0.04091932332792492,0.05080323320212085,0.06863357204090012,-0.005875400181563565,-0.007085320421640761,-0.026393539503011272,-0.03679579033698098,-0.014525799350212715,-0.01016763046313346,0.045995671337561515,0.011518075839617037,-0.03631517192347526,0.0221395275603724
AGTRAP,0.0687857592839702,0.0092608996348851,-0.019035397867009682,0.08540499546015998,-0.00937942818765551,-0.068454888461542,0.03275147559300648,-0.04868229237024587,-0.011146131902165,-0.02681301935047314,0.024812640875071408,0.03465123848715694,0.019650829323337254,0.014059621496817176,0.030090602325841907,0.0077739817405944244,-0.0023740832052879892,-0.01433799321404493,0.03480608185654001
LAMC1,-0.008736334347926067,-0.011114831587604955,-0.008090928822893423,-0.020134366777070745,0.010212921394382502,-0.01829940721851184,0.105174009064369,-0.09068653580508904,0.048294212830248366,-0.07380019481549921,-0.026948524250527885,-0.020107886370232888,0.04731673398393911,0.055847853291881966,0.021211419063310394,0.026489058274644744,-0.037037708800786606,-0.02281338552547176,0.02462671388758887
COL6A3,-0.04888289998576544,-0.008789966930633013,0.011978448715122951,0.030035068078851507,0.013133494938960728,-0.03853968447088081,0.018872303681623938,0.020949506760784907,0.0030371241095550065,0.043350027594239275,0.06685044439594443,0.022992099365736665,0.01851461337538586,-0.11050319167201975,-0.027888698141316892,-0.004382025052554075,0.0057821148338041565,-0.026397705996049813,0.038843912646218164
FN1,0.0264377216475839,0.03334833871919755,0.025009839568563594,0.03475961656828397,0.06773947859835128,-0.07817714783447113,0.09054108733414039,-0.03355701082191833,-0.005289269594934869,0.0037867321659272217,0.012304405817314474,0.02257513173409558,0.04105708969604631,0.03198518928236295,0.05007759524386838,0.00326483788950379,-0.038439951866238685,-0.04027798546938929,0.006875942044552647
MIF,0.032570107429775265,0.07946490319925499,-0.0026017536682202804,-0.017204390882676102,0.11904238702179237,-0.0015359502021876947,-0.033405929937685215,0.01980996579423498,0.037810268441081124,-0.026988994999627848,0.014071419694297536,0.011237508850776862,0.008353626350742044,-0.02486043993020442,0.009590977805379753,-0.03684916968472635,0.02425462529021222,0.019383627929931285,0.069170719145979
JAG1,-0.009734202846656456,-0.04682478308994709,-0.0740405395390191,0.012943532510950135,-0.0014939496863879444,-0.031971654347247414,0.0905275901583758,0.005738359051830891,0.048952448729496084,-0.045010865390267336,0.027098784559317628,0.004075779287543122,0.021894798085208948,-0.008313814991813372,0.041096501392253695,0.07461511182610271,0.02252440126122115,-0.017849258142735153,0.011929760892553973
NID2,-0.05881403944546263,-0.05925952691985181,-0.021403039727096812,-0.023978055509196457,-0.026066809914980744,0.020479480166581576,0.034439823869716016,-0.0023523577590731214,-0.002837452878496489,0.003748615969300545,0.031752788145634064,0.05151263949254261,0.055808963026103754,0.04835531514901037,0.10161260648722517,0.03673404335962871,0.01747464673235985,-0.013539587933822358,-0.010002184642785503
EFNB1,-0.05417337719436213,-0.025992119057860866,0.006864383397528892,0.026893040096478662,0.024093836961774667,-0.019407361854804014,0.01807663677015873,-0.013351042610344678,0.04789628490418259,0.05821195041609889,0.021073615736700455,-0.01371149131244814,-0.012432657766133389,0.009662632971979607,0.015411412104125504,-0.025470989287660523,-0.02205096518101306,0.00554844474512034,0.035109348509649245
COL4A2,-0.02951530540117188,-0.06848044014455192,-0.02824490182518845,0.0038765255385284636,-0.09835629443529939,0.014682261342557656,0.059779703155908144,-0.007775465966704538,0.003875349379349813,-0.020234760304689566,-0.039860604078174634,0.04364341106559457,0.06456599160678049,0.01378195842583206,0.020715956100275042,-0.022540340651329774,-0.014328609797396464,-0.0368865973876289,-0.04529046422148745
SPP1,-0.030081651234614943,0.17793138698221944,0.1526628644610111,-0.006655191623180261,-0.0671182339828324,-0.05222435827558947,0.06563675875974927,0.011712925573699417,0.011509287365091431,0.07179348062483157,-0.009947978273007444,0.08729346260958654,0.059668524532586455,0.015192570781857888,-0.0026506622939079455,-0.02800361214705802,-0.01244811421611084,0.01929051860072602,0.10347360585934699
PODXL2,0.03589288435185137,-0.02962351789284851,0.05322358466303164,-0.010174767286460886,-0.04867364961874331,0.05186415703333762,-0.012507212783317088,0.03340854498271706,0.025203000296322577,-0.04179753075190092,-0.022628681016542397,0.004075860726714852,-0.028948988144334085,0.10828366491830083,0.022205949272819644,0.031135740134802567,0.044635765269449554,-0.0032809331159975356,-0.06468979442312167
IFNE,,,,,,,,,-0.01996551337063684,,,,,,,,,,
FGF9,-0.02721212564131886,0.0134410791419404,0.012182038078066336,-0.004869507282936664,0.023669764848242347,0.05813702725875659,-0.029387217868509768,0.08818762933464794,-0.03309419033192936,-0.05244956669831187,,-0.021998453058785325,,,,,0.048328665937021426,0.030280037748797794,-0.041247712480259664
ITIH2,-0.04104658174960911,0.010178716144799756,-0.0028854140174454073,,,0.0005015641063341946,-0.02978054019736859,,0.009223068054375795,-0.02802766871609006,,0.08560996870925817,,,-0.034471163937395626,-0.04519222828861526,-0.012775453375446572,0.008309257894832675,0.08434472470955254
ADAM10,-0.034058487414742884,0.040508428624957085,0.06523124558762951,-0.03292882572146129,-0.005252754781598979,-0.02268542237266121,0.00570097512419617,-0.005232208623770031,0.0037114185004622578,0.06517427215837687,0.03978417247024531,0.03711479373795446,0.04040631850035684,-0.06148657146579568,-0.02687850531502691,-0.0367901198608772,-0.04412546147411645,0.03892872646323508,0.006799632196622808
CFH,0.025822410287836228,-0.06541555367465628,0.0005000589569411864,0.054155007196150594,0.007641430895467433,-0.03287433553958165,0.006152702898374464,0.011179945053940744,-0.01282106271477735,0.03718007942576246,-0.0700909249429729,0.05143354337476272,0.05584237213240777,-0.006014398158092113,-0.014065109790391222,0.0627003926442575,-0.021285322532547297,-0.018564919683337778,0.09630594900738518
COL4A5,-0.020599772428125225,-0.12864817331675013,0.012855174774042433,0.020756484580815297,-0.04142942693871518,-0.08910522375455443,0.013500056445012188,-0.004345843272634415,0.03118887521067603,0.007791347475563338,-0.016513066484344696,0.0031750845676648083,0.05793081072239927,0.022241657408170065,0.03189786633922602,-1.4833993360342547e-05,0.05340552120488145,-0.030001548891211018,-0.013066943196114185
LTBP3,-0.05527632633902503,-0.03442929176993789,0.031031465253707605,-0.01257770552541005,-0.025398832495602344,-0.003785752001665669,0.04254191681273027,-0.03556938504441498,0.012317596165152779,-0.006030734770166986,-0.05650033193732645,0.013186990954563233,0.03853955120179146,0.03958995654249859,-0.0053648509840848934,0.08266468302734015,-0.014881647638997195,0.0007719923582784027,0.03019866396818871
GNB3,-0.03144084423619356,-0.015388039212122041,0.05097645821069075,0.049398454119722726,-0.036744978427781905,-0.0071261989063021,-0.01659647210584842,0.003931942088937864,-0.004995012965644207,0.016552120173057287,0.028037291051843344,0.10492522827348591,-0.05186155428399174,0.053020624802324015,0.012730173551800441,-0.025642399095655948,0.037908057743058034,-0.026888595199047315,-0.026420038701076745
COL6A2,-0.06014837587186498,-0.05541935466226503,0.049500119166608056,0.015971412026924703,0.06069695112332861,-0.04815608111886804,0.04867110281037441,-0.035989706806478276,0.04627050171791452,0.07511082388288073,0.05409067185699377,0.0007715403146277217,0.08801504605248231,-0.05186633213820053,0.04096536396889421,0.01268505917827413,-0.06737767199985906,0.003917094436757661,0.021557482021679383
PLG,,,,,,,,,,,,0.021549114131901616,,,,,,,
GDF9,0.03479562589730373,-0.03590790065263989,0.048952438110123,0.0012243935092034863,-0.027642840197082883,-0.017388070562497304,0.030337270286003953,-0.035814257157282064,0.01501407241221177,,-0.0013708159248961161,0.04899368241090315,-0.050559156412645065,0.13882413092308674,-0.027149604609753308,0.07499590221369816,0.0060034733852570524,0.030367804383592316,0.09936064889969605
NCAM1,0.018875049451444557,-0.06874379383418917,-0.06836291215022258,-0.03255734001419613,-0.056496053602873866,-0.017487688645216826,-0.03347559204016142,0.02274880277305434,-0.02476856679681525,0.08655293925354868,-0.01067646666239043,-0.016310505746758536,-0.013873523033723875,0.1010725779565718,-0.001374669110400721,0.007331621503163835,0.03681555647336524,0.01726961261472117,-0.13708091499567276
APOC2,-0.011782103915084212,-0.006724379644465083,-0.019468475304862388,0.0060784228428604,-0.014018886426041785,-0.05288930024847826,-0.02994451691873757,0.018897753210043177,-0.018016795804916764,0.052067432399053135,0.02417903898341676,0.012870594367870695,0.12137097204072513,-0.007644199946017133,0.01782382784529638,0.013279391666963554,-0.014322818547430241,0.032994558973149506,0.07782448214897224
BST2,-0.014231557219811735,0.0006896029394551981,-0.0012817957896490496,0.03553708293322234,-0.0018789337043316177,-0.051094418183671574,0.08179478867346936,-0.0024564129046098686,0.012831140690972211,-0.03966026062188943,-0.06237091469515066,0.0065018527770244906,0.017265261918956505,0.051813241571310495,0.06265781718541995,0.06301352726073783,0.03929124800984277,0.0040475426365754715,0.05354685898109387
COL5A1,-0.028494302811225766,0.00870783859615226,0.05248653073897929,-0.04406691905451272,0.029804015246634324,0.013359191767313346,0.017606731452419744,-0.05340662067708983,0.002160918028078286,-0.023604426908147198,0.029374786371961514,0.008822763221851496,0.046033567292343806,-0.06490353467344354,-0.08245207733377599,0.05820594395981325,-0.04720586251786899,-0.027727121731930593,0.061754940545265605
CALM3,0.012656862234574634,-0.07113672240318296,-0.04685938632259305,-0.0065898254531339285,-0.04175873683263303,0.10700572411863582,-0.07344948536050011,0.047655479782849286,0.013364138086274327,-0.07530078168699585,-0.006630499114476417,-0.008068892439279534,0.0019087077168871243,-0.05697133219863662,0.06851762778860711,0.037278637109426804,0.04920089885458259,-0.030430371074833283,-0.11394052893357703
THBS2,-0.0027480175540905228,-0.04984764291565284,0.034940750750834686,-0.008036109846882269,0.019582378490365367,-0.03162844721329581,0.02948838159091397,-0.01983531973085497,0.008973168452692852,-0.017041700808093283,0.020704054029122655,-0.01244639922039691,0.004075167437933046,0.08398837238549188,0.024372627761518505,-0.0053223541400498325,-0.006929951633006964,-0.008475037368413343,0.03136530005954719
SERPINE2,-0.007515575093873057,-0.04742254888535035,0.038879858057673425,-0.0414805398386119,0.03412894954785675,-0.08674550642396743,0.039776547875364915,-0.03279273307658018,0.04844592017178096,-0.029755570761805905,0.005889153557618361,-0.03991307754676852,0.030042661869471333,-0.02199102724639099,0.003225979320549898,-0.017713189793758924,-0.0472595274551756,0.021931188473083705,0.0061026008031422945
EFNB2,-0.03100965227251909,0.011489468887070656,0.009815739206900995,0.0747287400024156,0.005325451199152039,-0.03415852687773462,0.04012133412161224,0.008949337899868758,0.027761273543829644,-0.0678101003160094,0.027560007398001,0.018322281723232515,0.047785267972497186,0.0005994731056348485,-0.018624369552606282,0.04961980270129856,0.0014943745357656748,0.009173716126164726,0.02854557898527124
PROK1,,,-0.038664967379790936,0.07343266489513374,-0.03162136672439793,0.017459785035464272,,0.007878860587265958,,,,,,,,-0.023087377422880383,-0.017748291877005225,,-0.023177365208630625
LACRT,,,,,,,,,-0.02528604101702509,,,,,,,,,,
MMP9,0.031876771463956705,-0.025694172192396194,0.022314412929471176,0.07080141899063258,-0.028292002982932295,-0.001015597629334578,0.0918625287518548,-0.0034738537609529034,,-0.03156865147407864,0.020391709942969148,0.051173883342100934,0.052610184045185755,0.01829640169153214,-0.03917430160245571,0.0026822775525317576,-0.00548591141542301,-0.054666913847131515,-0.035797163843086885
DMP1,,,0.019318503931164237,,,,,,,,,,0.054421228322512824,,,,,,-0.019663693578500712
NPPA,0.10008773292047751,0.04602975908537128,-0.058757336845746785,-0.01932602793710186,-0.028602980731393616,-0.04473670537699952,-0.019776136547164713,-0.017233145324785926,-0.03374185713875756,-0.03578695291701657,,-0.010287480470305348,-0.03374988833410181,-0.07246003480550677,0.012349602314599218,-0.03090911645417997,0.011614446742342107,-0.008431172871807472,-0.03705445130303191
APOB,,,,-0.018609124585333592,,0.002625481591483386,-0.02345100292276927,-0.009087239775869048,0.07318899463161581,,,,,,-0.02210671773153153,-0.02533448531599215,,-0.019183509638507738,-0.02317736484472194
C4B,,-0.028217818981728832,,-0.021371014345510832,,,,-0.027968341395367403,,,-0.026393440625189595,0.013813425001818211,-0.04216822455959068,0.12359496282216002,,-0.025640586922972903,-0.021910267602392338,-0.021242440989704268,
NTNG2,0.002404439704841928,0.0018486818107618114,-0.014294912883260687,0.02572484875607572,-0.06852722113124847,0.034551396359394776,0.010598851538290507,-0.021196795357059116,-0.049282713254877784,0.042254519838692786,-0.034014435308707076,0.04787774819633628,0.06814365588036148,0.06870046718746084,0.11080432053637562,0.011414482713185622,-0.0476224353995744,0.002918167284681189,-0.028148019241636565
LAMA1,0.004140095147098128,0.019551382366615404,-0.022012737134983133,-0.005079500563405489,-0.02620655539260199,0.05088079703792776,0.04496004181752703,-0.02159147141299692,0.03094075501513174,-0.0029312154415776716,-0.008545326276466307,0.020286232466964236,0.08909414042832701,,0.008631307677084199,0.0944792694125819,0.009857510815019666,-0.009386887781986892,0.07494226900576675
UCN,0.06327496563766939,0.046540754510696315,0.0053879368034973635,0.057252823618541296,0.05573769140020896,0.006933425309590354,0.03562256984068858,-0.0025749910952588043,-0.004934583530853134,0.017462540852016234,0.05569639815706208,0.04087396037185033,0.0771617813722563,-0.051236631189284836,-0.05580869500210688,0.09421825232037659,-0.014193349671508253,0.05173951761876109,0.09232169906907793
ARTN,,-0.032272497787279336,-0.0019844243125172792,,0.07602203138326379,-0.020937850180993103,0.007368176129977383,0.02869446740191884,,-0.03437798045001084,0.003052446927532635,-0.017245605766772067,,,-0.024989867058984722,0.029551975571600417,-0.011895436515920505,-0.030538411765078207,-0.017748745241196014
PDGFD,-0.03509326265089272,-0.006881590488217605,-0.008485455719431932,-0.012100059938839202,0.036028373716043866,-0.014671856546894808,0.020290762405750278,-0.023085334680282586,-0.027795266327944827,0.05497568921540385,0.05761044294235346,0.08499756861504391,0.021356536121272755,0.022625417376944897,0.022052629890008876,-0.007336301971350494,-0.017538787093756798,0.021134026806293976,0.05741653927945164
EDN1,0.06102411389370813,-0.06582681650740624,0.014309119068215791,0.009776870746099032,-0.0012834943405291659,0.034022532541096544,0.0238981877536697,0.03923056179964422,-0.0010608179554118086,-0.043634939126345244,-0.031701372740133765,-0.01733568947759203,0.045437953349061075,0.07851430993500302,-0.04568395487919401,-0.008812438333324504,0.011481532063985838,0.014307068673532382,-0.04385062576223156
ARPC5,-0.019691059500359574,0.005398376304536795,0.04262827761043434,0.02431859391247762,-0.07375169096062345,-0.01775247888389143,0.05216266778206425,-0.036006790307418525,-0.043408384743751464,-0.01257523637833571,-0.022252232599172382,0.03849924093215879,-0.006856889241399057,0.006085670052487665,0.12822830218460368,0.010568088296739475,-0.01614880252424435,0.014803953841360207,0.045436387577336756
