,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
NTNG2,0.02947648362626836,0.011589350754713712,0.053965278694489874,0.04347078410449715,-0.006138868676973626,0.024385897289792676,-0.009553708806978652,0.03431100151300905,0.014829525847699011,-0.026673667417978015,0.0014401248967334632,0.048671598025847244,-0.020250669297484272,-0.022794818409964925,-0.025465673446353955
LAMA1,0.03485074965096572,0.006112098162382963,-0.017298960725269468,0.04161059693645927,-0.03505815978939023,-0.049287895887440855,0.03170685019063738,-0.016192116015052733,0.028098011664223436,-0.01334436777289279,0.057686363189932824,0.05768527721735646,0.03338483412457653,-0.00047471904113226753,0.07170281451478033
UCN,0.03644890746041617,0.046443079446371334,0.027569902498756346,-0.015938636006298766,-0.023546166396045,-0.0035316997501017265,-0.029778736803339503,0.025084294448937904,-0.0036246797051643774,-0.015889244156216047,0.012624882640851686,0.11167516492594166,0.01778712499870605,-0.01342077205852576,0.03479334597553624
ARTN,0.01000609174517971,,0.08473273018559202,-0.01597842556887364,-0.038142478377122924,0.020350446111101383,0.07528349824692764,,0.04802786585104044,0.027240994147563317,0.09223185880982296,-0.02923223750924519,0.056430049580825814,0.07085615032555867,0.015379975724152862
PDGFD,0.04767201941632022,0.07390733463406518,-0.053584998247046045,-0.010266835670913086,-0.0318503567086555,-0.038163403395455923,0.002598200552582927,0.02120009771189835,-0.006585450418188663,0.055494904478417664,0.006613723767995368,0.02680002523093519,-0.005605719434542729,0.01931327705025702,0.06260035119717332
EDN1,-0.012880123113690972,0.024027361091126305,-0.04424050835287806,0.11680921577949269,-0.0064479940751084866,-0.03412274123362615,-0.06428584060109674,0.007642760172276044,0.03707927003967021,-0.01111631342922168,-0.07659826954345199,-0.02125294288680896,-0.03518881357947146,0.009784266723902901,0.07826899928647778
ARPC5,0.05656508235016362,-0.01197538046440977,0.003644751326734703,-0.03987944054648922,-0.030498724502052075,-0.01806863118011327,-0.06317984429356237,0.06483361822193891,-0.1511515552674572,-0.05423521765153263,0.07604377843403543,0.07167898843451359,0.009338946910807458,-0.017566270122691265,0.0931126912928434
GSTO1,0.040348421044557235,0.01712239254703483,0.028071929216136923,0.05566505505772825,0.10459838801074416,0.09606024416327576,0.05975270351464402,0.002007532793475295,-0.09711795967614897,0.018829312076967933,-0.08725222901470084,0.008214750072172518,0.027246917245764203,-0.0474842810943991,-0.11441116521539106
PROK2,,,,,,,,-0.027359117379175908,,,,,,0.09343654255064594,
SYK,0.05826665451072468,-0.030486283072303277,0.009500985440169162,-0.027291011952223443,0.015139737474754762,0.014495515214743127,-0.008538231517639603,0.0018602415180035826,-0.053265099300254304,-0.012470562426982967,0.116225312376496,0.05057998260452773,-0.04586594044745919,0.023052535730712694,0.021828671437409967
CD40LG,,,,,,,,,,,,,,-0.01835446228083361,
ST6GAL1,0.025453662750934938,0.050042822683981365,0.0238603446367755,-0.026270483306974513,0.02541578533365385,-0.0473220508189704,-0.01368495621685963,0.021705093983189747,-0.14828520534207668,-0.0009400305471742387,-0.1021545024554475,0.039923218406814856,0.00956232926379828,-0.01080119095917809,-0.04121559387464679
WNT3,0.016557402997857462,-0.013081895581786353,0.025963169569157122,0.001668146741701136,-0.009697122662701781,0.04677869267490969,0.002459663053568072,0.01527344465913174,0.1725207615004885,0.09372569826772609,-0.06289348615247371,0.052278433453545284,-0.013703417979630123,-0.00939822246473361,-0.06003777039958794
HSP90B1,0.055118039680790376,-0.020019449200028867,0.03006178827047451,-0.13522355222065588,-0.1005362286613322,0.0003779668888598221,-0.040020221184108314,0.012359843352856037,-0.08422216791060427,-0.0008282700015573771,-0.05272109535469568,-0.01000059865758081,0.06926925885640392,-0.059017138390632856,0.05233026918723198
ZP3,0.03657848720506677,0.051356900247202575,0.059665693880739404,-0.024317858818026845,0.04503981311333142,-0.06195316860653993,0.044632049678045724,-0.01674178317499474,0.09051608315450849,0.041320445370674794,0.06861755054919653,0.03176646904437079,-0.021977887013996382,0.06965445229038411,0.029780564095429687
ANGPT4,,-0.018490151444785864,,,,,,,,,,,,,
NRG2,0.00652660940779681,-0.027234198070033678,-0.02819087491672093,-0.005497028651278769,-0.014939859715565374,0.08176511475100452,0.0030484698421998687,0.00036736472057386134,0.032451533735139315,0.02774962909655432,0.006764778168758222,-0.009936175863713198,-0.01442132609903237,0.027837906477642917,0.020885795462598774
MELTF,0.005354375203339394,0.027732275656608494,0.012316718514211246,-0.0239952628585479,-0.02649445696352183,-0.08603283466653168,-0.023438718952895583,0.007246686263073911,0.008938302488904877,0.024506130629018838,-0.06227624003132049,0.07755969462606897,-0.0099775464482104,0.04097097239289336,0.06479789233297108
NLGN1,-0.027597077797477543,0.010846042981293833,0.02575300373868061,-0.009678846202792298,-0.025262681088050205,-0.06577165029695499,0.0455212769779905,-0.0731416465531874,0.1099045738031608,-0.000742584904791039,0.08107307673269962,-0.009173833683188292,-0.0026408299079668926,0.047003934988447536,0.05900142495797079
SLIT3,-0.01488601797354907,-0.026735862109239537,-0.02981677106740035,0.11733362314206815,0.07862176575141026,0.004779170654484724,0.015142638923326542,0.010415300727764072,0.15520994059566987,-0.03782454580163671,-0.046195569105746674,0.03529313524305803,0.027384935666818953,-0.07274977410695334,-0.002205886941629528
CCL8,-0.02301423734134004,-0.012000745849483917,-0.0027436996730904194,-0.0431905802686971,-0.056134319870329304,0.08046474634049337,-0.050827115619024754,-0.015107399635944235,-0.06007793047547006,-0.014587767108530028,0.015475663872321705,-0.024190360578518016,-0.013345688016958788,0.08701392835591346,-0.021738441665306786
S100A4,0.04974512203859327,-0.0058741774599840165,0.016258147134080646,-0.04769255511075683,-0.0012995623828462143,-0.061934820145317745,0.058342402135926154,-0.062054588878637226,-0.10951579363107229,-0.04736981565299532,0.09632037507897155,0.09711592991040019,0.0416340858031223,0.01854377191661409,-0.024393150710482966
TNFSF13B,-0.006644051315206052,-0.01938608672919975,0.025511082100317422,-0.05513558705094354,-0.021393360905718393,0.009105105194833039,0.04622373140665736,-0.007543258654291083,-0.0796073813926574,-0.03928197959769847,-0.013236744384020801,-0.05315956514221934,0.047407545808534096,-0.008192527947145051,-0.013294796013078048
HSPG2,0.0022319197350041623,-0.03253851190410915,0.007998626584589108,-0.01529407283635313,-0.008865888916588316,-0.06293545649882361,-0.02610897079015788,-0.000335819389092314,-0.04401542332322273,-0.05773985993417043,-0.06630113302122768,0.07917825197802936,-0.021153501995890788,-0.06945551323698722,0.09356671878927723
FAM3C,0.023718015686216114,-0.003571474202021037,-0.007030894268039987,-0.006394045555402979,0.00827367746169036,0.057950817611303496,0.024262000738981923,-0.019959669518845844,0.1778435076359048,0.024685830726277436,-0.04960514322074213,-0.019775909761121944,0.0188766412995957,-0.017950440759888667,0.11983955099637386
FLT3LG,0.024321364940146438,-0.04183755052027349,0.05270349159121494,0.023404486180361256,0.049120450222312755,-0.003965874201334041,0.03204399631567107,0.0551459819736028,0.018283043126779086,0.012996632225446456,-0.02097242348634464,0.04215965572856881,-0.022665520791069208,0.015677409001117065,-0.045804020298129015
A2M,-0.02574879021123614,0.0333069466572427,-0.08855273004685667,-0.035814427357811575,-0.03715296794057307,-0.07884719503943426,-0.022512805859936424,-0.0284898562149517,-0.1739416414297534,-0.031650321744751984,-0.07551896409054053,0.02327292314254691,-0.026722938492159218,-0.06520017158817047,0.041929217086249464
VCL,0.053020271937975066,0.0017373072050421447,-0.029417351908657505,-0.052291816573782124,-0.029159412877178898,0.05413596677569358,-0.026024491596140772,-0.05879290930142813,0.016307690608179038,-0.05529923268735523,0.015731586954391922,0.053511320027046914,0.043761523926301046,-0.0361777230606252,0.037099862762960435
FGF2,0.011943601107415193,-0.00891652806670747,-0.011034435635134437,-0.04856268465555634,0.02412482809829102,-0.05110592444199915,-0.009618434480391683,-0.020546071086294165,0.0636814682227607,0.011891003500259498,-0.008945708819880802,0.1138440424208279,-0.0020622832473536174,0.04640071782468123,0.009110084616328234
AGRP,,,0.08970672517932007,-0.013470532332116505,0.07953359072109747,,-0.02096922697408156,,-0.029132910803006652,,0.10853839751926334,0.027851139014428643,-0.012918323177434821,,-0.02259303895395535
CNTN3,0.07332187107327573,-0.013572452051604983,-0.020990838639428498,0.2366689970019482,0.06671340467822627,0.041463065986991135,0.014385003033853795,0.002509926556053118,0.2193110927859973,0.05972275526169292,0.16544938295724787,,0.027788078719552103,,-0.01297698814143602
RNASE2,-0.005301762992398657,0.017618144257850913,-0.04871814442805632,-0.019971443940683644,0.004805787022639222,-0.03710885504779028,0.022318598817320408,0.002509500389433385,-0.06398412741595955,-0.017510746506425454,-0.022574890637540392,-0.03662599478434868,0.0029799361194031604,0.024817757436433486,0.015539576688276912
ADM2,0.1075381867897454,-0.0076058566988766296,0.02507790382377606,,,,,,,,-0.03583419726900258,,-0.016490624912507978,-0.017444483465279666,-0.02418249951258398
GAL,-0.04507897696047102,-0.01920003467175716,0.029388221802422707,-0.005976361889086004,0.010287712935027248,-0.0012260330073786464,-0.020138983345118662,0.04736214680558453,0.24056175857197382,-0.020639691555432795,-0.050011586710843145,-0.022706268404472686,0.0941998782460246,-0.017209948623500008,0.06401774003348461
IL36B,,,,,,,,,,,,,,,-0.03246387316441832
CXCL6,0.020234187370524948,,,0.013759178709971691,,,,-0.019625924155462993,-0.03583835660145939,,,,-0.028813890435855912,-0.03151958473447205,-0.0013699100422823818
PDGFC,-0.018292948537297325,-0.01788990158398932,-0.03436187820972515,-0.03223478240241391,-0.023872332597967106,-0.016436354194991322,-0.03291206296674159,-0.032842066228628196,-0.053511468741637626,-0.01906668000243104,-0.047902611189191736,0.024994766073252277,0.04251617516425056,0.07237154726671458,0.002864735004503593
COL8A2,0.052547460085874416,0.007557587852008332,0.010332088165238739,0.054846282722333245,0.003762926447860391,-0.10361190518709494,0.06639510053406744,0.033615274960922197,0.020810955372168385,-0.037552760827712535,-0.09939848457012913,0.051864399460578005,-0.019481151328637408,0.040167650906973516,0.021207592742405985
SPON2,-0.0044245506603609285,-0.03980969146787864,-0.04156774421991708,-0.007852807116935279,0.001741452055102503,-0.027356193535818127,-0.0020449541330004478,0.002442116732415887,-0.05062831800298349,-0.05549217042240774,0.02182442262077227,0.07404288576661333,0.014522513496361664,-0.1045248565782185,0.0668794161850942
LCN2,0.03781914450475935,,-0.01912241903059804,,,,,,,,,,,,
SEMA3D,,0.008154790943738896,-0.0091491175104321,-0.03329374425760023,0.035553485906066176,-0.017131048849524565,-0.03005509641745884,0.021043139105318347,-0.016410872039933317,-0.015802202745826745,-0.020662928311819123,0.12765937714029657,,,-0.02230471233892633
BMP6,,-0.013004430925519086,-0.013620433174705739,0.20793741916838712,0.051077433810426634,-0.03320762738302813,-0.019160551878000597,-0.011151842929781256,,,,,0.007885747866602958,0.023489254001046445,0.017050764272111843
TIMP2,-0.03453781379812239,-0.02767639218438184,-0.014121259086676292,-0.04668615371262891,-0.09522928256172984,-0.08488046328149025,-0.04840708668019804,-0.015661659712530526,-0.07420956109587235,0.04404865444524341,-0.038321663574525516,0.06120294412929241,0.0776343950785002,-0.06751009610079975,0.11625845527055297
EFNA1,-0.03569591585626986,-0.013616371745921804,0.018067076664787733,-0.10010836950608261,-0.051883477343831134,-0.0599459874157523,-0.026894419860429772,0.01297719617560204,-0.19196195578633196,-0.0041158267443255556,0.050947873419468805,0.013736171693047795,-0.0697284678606132,0.045905534022205895,0.08204037440971015
S100A12,,,-0.01570712291457052,,,,,,,,,,,-0.019010168485030506,0.02577425856030172
TFPI,-0.02606852325996255,-0.02057286808857054,0.03724681965532459,-0.0809481291844251,-0.04139526814886692,-0.0358388712087759,0.04699338431833562,-0.029744221043207505,-0.032308741280081744,-0.05100193946810207,-0.05581595981439278,0.02639228821046573,-0.011141818336198428,-0.07056715888535557,0.07628760146938544
GPC3,-0.03654996721675898,0.011786489960248923,-0.019739786579533004,-0.015827717352475994,-0.08686032668064822,-0.04381768184833763,-0.002676984070827204,-0.02133057764751587,0.00550062621342169,,-0.03644313345377846,0.09549971413850615,0.02016724038860609,-0.044271631840471504,0.012062959902061673
NMU,0.054234864575899475,,,0.010921537237596955,-0.022465717172744,-0.055444485604719394,,0.08166411078296783,0.16922348177901736,0.017606759128602156,-0.07286663275917966,-0.016165412724106105,0.035204182040152514,0.004618871616803375,0.05777798453523026
SCGB3A2,,,,,,,,,,-0.021788543694188617,,,-0.021664223194512142,-0.027441528470620084,-0.024791830020770587
LAMB3,0.05505927434181343,-0.017060006793349555,0.039214695312447395,0.07189218956277559,0.08174677147030769,0.1334621773455427,-0.010610534687362599,0.011925624051043401,0.09923157406081681,0.004393756553305921,-0.01651482883962004,0.05309636953134834,0.016165317563276174,0.025244080433562768,0.08291028293035639
LGALS9,0.038330866865495125,0.03788673398877906,-0.0063780143624746445,0.006194619741398251,0.037645622225229804,-0.06519441482656571,0.010726450051571357,0.016095657389141458,-0.13154584540087066,0.007099872587543557,0.005721448516351888,-0.004425761571280746,-0.01833015634569204,0.019834255209536827,0.002783534665721768
VIM,-0.06727194770058194,-0.02116494520463224,-0.01971518774018588,-0.04273385352760138,-0.04884171376481646,-0.09285530774434879,-0.02607512755308536,-0.1364976953903455,-0.2013348829518576,-0.025816550235221867,0.11541544258089537,0.12626689941951472,0.04509459731944823,0.058971496085575906,0.03597717125445287
PLAU,0.05870990980697133,-0.0001035821474911839,0.01886576820522447,-0.05300894317897064,-0.033560953241606115,-0.051068240391578194,0.005857023910125697,0.005396067207643281,-0.0772044250773819,0.03183050799999798,0.06309462135605085,0.059644648593562936,-0.03094440740192796,0.016317001790362835,0.06680695862525872
TGFB3,-0.019967559441449182,0.05267858567880051,0.030631812883906574,-0.03517700064551697,-0.010880784450781989,-0.047742244072573194,0.02712167788266547,-0.03467542346557602,-0.03984869781068025,0.02868926066706941,-0.00023250998233302113,-0.0020730659061868463,-0.007285819281814251,-0.028604198732543197,0.042966262155575335
APLN,-0.0189232332025718,0.012493016518889895,0.01466773132784816,-0.10867325062972076,-0.06064030373545823,-0.034383691452572675,-0.011837703281687173,-0.028239759981347624,-0.03409088427792293,0.0019181357943378616,0.07275338246655058,0.09316453453936575,0.031169455818678943,0.013432345610161147,0.05629553906921621
SHANK2,0.04800311655790263,0.013847872159535306,0.01976568269962162,0.14474239063922875,0.08236985702470166,0.09729551641608772,0.019034427505282923,-0.02701579850742624,0.14411114887731735,0.01443570959173918,,,0.04929829759781089,0.003506642920212378,0.034220549599389034
LTF,0.0009254122840687076,,-0.04534025314581098,-0.10999326398563379,0.005643888395660275,-0.0715432670609195,-0.0361595326163648,-0.02050811182098395,-0.17993048116231317,0.022520842442499907,0.0962812700707116,0.060575060559583206,0.022586014048823155,0.03886486840717206,0.024985957668406167
PYY,,,,,,,0.023570911981873364,,,0.08809227616693055,,,,0.16378840431509137,0.021309158523612436
PENK,0.09203518265031642,-0.024334603763021306,0.05780134990899037,0.11535119992805094,0.08704472019979012,0.057377171305324534,-0.03710074339471297,0.06658031124705012,-0.03175940632344025,-0.008729465844725936,,,0.06825222211413288,0.03946166581016523,0.04324004249578197
CTF1,-0.024653811328297512,-0.01532928199356854,-0.03670183706484866,0.04115111113860715,-0.016908867124723597,-0.0297465828306915,0.028990138369985135,-0.04391261365876322,-0.0247635700925417,-0.023824347091598995,0.08794265806066316,0.09578678267445234,-0.008582263802461026,0.05194948277604715,0.06587607653404477
COL3A1,-0.05156038953832954,-0.026740908462176943,-0.037594401639083126,-0.02304433727540065,-0.022847050021820536,-0.021330882811148054,-1.8540496513945507e-05,0.04370643980509966,-0.09217952013662839,-0.05631495721379355,-0.07601314174604268,0.0727096230355689,0.007101418496247252,-0.12919673443605695,0.09009404315234977
S100A10,-0.08028511303814706,-0.03945402367885059,0.03812738499500527,-0.1170385688988942,-0.028773474344046302,-0.08586289077151839,0.0016993787928917675,-0.12081489050329576,-0.17850943115802612,-0.04417546986558577,0.16874534014715545,0.10396778412418241,0.016977892985496037,0.08037952215394152,-0.003208470926498018
FGF13,0.06791772083475438,0.022274609441802467,0.026041747854050567,0.03184994831474514,0.05461854199391693,0.1280172872215855,0.060604433461130744,0.03012678146393953,0.15990103314948204,-0.012921779705449,,,0.01619544227060462,-0.02850690992318155,-0.03989630327273004
SEMA4A,0.008747550391592711,-0.022817768150267256,0.008104062693158633,0.09181867503570042,0.10408854430814615,0.13040488651866317,0.04552255355152342,0.010831129986471674,0.0513913582806252,0.028762483773360364,0.014401219250255427,0.006673972087154271,0.018334623671021438,-0.056368656669539684,0.08199513852096682
EFNA4,0.019809151157928695,0.021956365442810467,0.04104151460500859,0.013351047831430209,-0.00012686611313173947,0.007838302385263157,0.021451566605526756,-0.024251586517308736,0.06884647201485976,-0.0074432487150599205,-0.034851642172531755,0.01089137745554264,-0.01738566961031921,0.009565564933034218,-0.005094190856110045
HSPA8,0.021727843495617013,0.007661224336775498,-0.021507449071754645,0.11921431148462078,0.06534201408748884,0.04841894358624778,-0.015087096937464902,0.06617866291301908,0.07912246697015492,-0.008359643234971357,-0.007047635837596179,-0.039601753587439795,0.061243724634789935,0.039478844098276275,-0.06582998625464985
NPB,0.0948064763658689,0.06892868769584191,-0.013620434483389869,,-0.05216794903899317,,-0.018130696179470867,-0.02294924551504333,-0.06610353717980709,0.01784687768467917,0.05963847572596108,0.10433356317134926,-0.012970190344950415,0.05264761200214327,0.045213944593524596
ULBP1,0.06474892797304038,-0.013306278886475915,-0.010843071071165711,0.10053692064742545,-0.04603396974096096,0.033456278096748754,0.03960927430767756,,,-0.0145877667603211,-0.038793660483373744,,-0.02279640126901162,0.012847353690661305,-0.03232923970762915
SEMA3E,-0.030921496140197964,-0.0008615747309092593,-0.012453653302757535,-0.07690241231997733,-0.038449886865003884,-0.008184078971807536,-0.017761693845901462,-0.03936374418680514,-0.02562720121518985,-0.028210879203801206,-0.0436752159207708,-0.05359612760978293,-0.08497310580323754,0.07622303770027497,-0.013516812946942593
FGF3,,,,,,,,,,,,,-0.012075861196307118,,
ADAM9,-0.035157387208881695,-0.031373044294071124,-0.020667733424660693,0.0028044165852279114,-0.058493724260854335,-0.016004761354565578,-0.011479054098715562,-0.005935919620261597,-0.04567411374135958,-0.05814885181805038,0.001478605907107421,-0.01602738100529275,-0.01882318227229474,0.03986341484991844,0.10450989926943685
ASIP,0.025510103902671628,,-0.012546788761939301,0.05249292571027023,,,-0.026210415725270515,-0.014915286726056054,-0.06642251796285237,-0.01872813082791608,-0.05166996182111395,0.03235435578465998,0.015467844978878093,0.0597158634879805,0.0075055294202084335
IBSP,0.0009562744099200973,,-0.019053924571569906,-0.06052909015144669,0.031147858718799347,0.004129099066292812,,,-0.1312451362845623,-0.032991974672420064,0.18100654393640725,-0.04400569164916183,0.01920909287578171,-0.03318133342612436,-0.014684301647238822
MMP12,,,,,,,,,,,,,-0.012229056290511058,,
FAT4,0.023654152421481733,-0.0322312361240351,0.006712946317834795,0.0511832369642373,-0.0036278017868126016,-0.07980126949676074,0.006020365524748755,0.018710504190414343,-0.09625815471617691,-0.02780852831328645,0.014254627018942428,0.030558958565086308,0.004428037117584258,0.08010799612342258,-0.004500755197099952
MDK,-0.02014854918664602,0.037237875177625536,-0.0014849655364576897,0.12406009329297531,-0.061790386133090555,-0.10257541024687686,-0.03691705049669259,0.024288897059915944,-0.03023444769865042,-0.02339210663476268,0.02858031485722198,-0.028986404842051016,0.010350367939818368,-0.07923641628261285,0.008219826610572403
BMP5,,,-0.020575759437858845,,,,,,,,,,-0.03869855423441941,-0.007433585502534049,0.021842392641179053
CAMP,,-0.013004430925519086,0.0732424343552158,-0.019586734096596822,,,,,,,,,-0.017908205375478815,-0.022575150775811854,-0.031016166059352583
HSPA1A,0.06660798630911792,0.04675891807714751,-0.016366320806939713,-0.010659418613336998,-0.02971451600858122,-0.0505554114357294,0.01348185708790524,-0.03727508915913858,0.019385542315024,0.014348090899865412,0.044313716068536645,-0.027500252035392903,0.04105147487174612,0.012602111796303805,-0.016144742636577315
SOST,-0.027739863063690594,,,,,,,,,-0.0180009199804287,-0.0033978553972429486,,,,
SEMA3F,0.08001059566115565,-0.00032950566622016986,-0.022842610630850767,0.016056130370100646,-0.007172656029964113,0.0014024194111421583,-0.017038833087180946,0.06630315134278651,-0.010084763541191288,-0.04580959123467035,-0.05377289527308667,0.016884575812167457,-0.03338279381374481,0.003346303293677523,0.02468812486589917
ARF6,0.02475076687865981,-0.025335974989557468,0.014199631106492276,-0.0387696607223554,-0.0912456228218009,-0.01415549390954754,-0.05091118738928524,-0.0167012935796357,-0.05097946404437077,0.025413524605712556,0.1189246201196812,0.07743194265777611,-0.07553508922893774,-0.004838804011461664,0.05003454071301045
IL6,0.03735564289643863,0.020827614801905453,0.005673793390645216,0.057489379234282156,-0.00750111998537567,-0.0009436878368515299,-0.047581359018051564,,-0.07511935109087736,-0.018584778828861205,-0.05422376124348222,,-0.006452502430992782,0.10242165191423307,-0.04840775550985086
CALM1,0.027981626241306394,-0.017132783607330122,-0.05641542998028409,0.1667532421315794,0.09752277784694421,0.1045283025024438,0.09144596172392486,0.08064839276209883,0.20903772940562398,0.02579678626798481,-0.09658974424062923,-0.02458672948356015,-0.02687917348753131,0.12314569606903816,-0.029459314028936482
VIP,-0.012800817371857147,-0.029621827728980178,-0.02126865375828327,0.09883804955426732,0.08169790615750383,0.009304695409673717,-0.026387085630071846,0.08490350475063436,0.07670278411740425,0.047250034236755556,,,,-0.023830050496349085,0.045327742357711365
NMB,-0.003909663358201456,-0.04009982286244737,-0.017343214160339297,-0.014138952536280738,-0.05098171051228718,-0.050962775584298806,-0.017065021769618053,-0.07700199811125989,-0.1483590264968037,0.020648933844979178,0.00020092437377827485,-0.005301982958852072,0.033574526708609394,0.10371437788144867,0.019694258214939506
CCL26,0.012949822189711462,-0.013572452932404439,-0.0013360177591854683,-0.0215630469429499,-0.02862079523317278,-0.0335224793940201,-0.017688832855717092,,,-0.020639696496844655,-0.023508465947551224,0.20568391869806912,-0.0217692057441359,-0.0075661453049284885,-0.04794477348766796
FBLN1,-0.027322172123130675,-0.00451752622056053,-0.06018420019617744,-0.008181612766934522,0.02091793338187868,0.016368126617558675,0.010929185416999545,0.04750647837172728,-0.003863886794043767,0.041969834726216106,0.005909278275752674,-0.05914410815869949,-0.0016421915394621376,-0.06393743764749531,0.056465796680668465
SAA1,0.029169932751982246,,0.021700233796975818,-0.08438546762650424,,0.007949866142299592,-0.050989961913564766,-0.017253877164335307,-0.07400927312702549,,-0.0234823312661279,0.08707864269877001,-0.02703162746342983,0.003604680657228869,0.07777245721118736
MICB,0.005610074129917076,0.031100449927673253,0.03902456581146256,-0.006552373047980596,-0.03808944596815804,-0.05160861493701885,-0.04344861763820015,-0.016920053773427618,-0.014127165060570532,0.08443842687793618,-0.09412732724739886,0.061789455208573985,0.01897436896646549,-0.026569320483264536,0.0010452409552955066
MMP13,,,,,-0.004346260124873266,,,,,-0.012455808760541521,0.019823183437859947,0.036344009218880834,,0.0192922945556728,
F13A1,-0.07051193205153954,0.08395574393996054,0.024098219196992735,-0.044371289095862486,-0.046545514510909027,-0.03280681183499527,0.007564170657144797,-0.012093537450684668,-0.11072419721249531,-0.01349363707609468,,-0.035384334690443074,-0.01095711831218357,-0.0447054771452466,0.01365352967906184
CXCL11,-0.013938307334001327,-0.026127452018365305,-0.039660668024386565,-0.018163239378703882,0.03548312605455117,-0.0895491400996045,-0.01837815966086635,-0.022027366973616635,-0.009972011648933075,-0.015292867401853077,-0.08155619701832134,,,-0.02116723002559151,0.06816732835237091
COL5A2,-0.048695909954505574,0.005994791422306635,0.026969099431207462,-0.013711107702809134,-0.005376359563397835,-0.03721760489768777,-0.04528947520916362,-0.03495619422829431,0.06435947781925229,-0.04824247509861362,-0.07268947074163745,0.036358042059088644,0.05465837585482412,-0.09355946619810053,0.11484461464041687
EFNA5,0.003279752789454353,-0.012080591670409068,0.005973279064890621,0.14360654674276502,0.002528597737681426,0.049892412311860396,-0.0168357313419824,-0.016162220627126498,0.12633426682140705,0.023122916152714855,-0.04520161985235303,-0.023136884986321053,0.02134946045383784,0.04348644362700938,-0.04853366635921645
AREG,-0.033540080742604325,-0.010840001779464816,-0.031239719162541837,-0.04711942334182522,,-0.020280464980593115,-0.008889343884861567,,-0.06375845743247047,,,,-0.02666192024435221,-0.042059103247061226,-0.04736152521776649
EDIL3,0.03716783043955122,-0.02146886935510243,-0.023512416841314908,0.16410836743629187,0.06219438958622711,-0.005016121637197533,0.05613928522697171,0.05380237132687443,-0.13959491246501804,0.047145075879697754,-0.08488766544272246,-0.07793454588119951,0.015405265772114396,-0.06248817759865981,0.014887805733026581
CD86,0.009983150910890021,0.03644031979650707,-0.027832437536666074,-0.01246205244690845,-0.012375240317131896,-0.02528800331827279,-0.04046023254850509,0.0295779531310679,-0.07888685648568271,-0.0017172026151372798,0.03272545858835526,0.04241192129136786,0.017286892315695804,0.03734355961274588,0.03855493386636513
AHSG,,,,0.04666755025532571,,,,,,,,,,,
WNT9B,0.004337886138455676,,-0.01235915589031686,,,,-0.008122787279634516,0.030628844699234922,,,,,,,
HRAS,-0.0011097093269403164,0.007936490845316222,0.05116709837566563,-0.01127226256475389,0.008866783819173062,0.05996245393216974,0.02118658460662107,0.009717053811923919,0.100935864426259,0.05169631000898064,0.11288732212170494,0.01779323652624561,0.037020154020362295,0.07613065134875299,0.020647608315025708
C1QTNF5,,,,,,,,,,,-0.07163504115863435,-0.02262044131861377,-0.014355014395841368,-0.020428300440918257,0.07143665257718085
RLN1,,,,,,-0.0070199816890490025,,-0.024211159101799343,,,,,,-0.016239975175477664,
COL4A1,-0.02349456196537728,0.01235318402431964,-0.06392580833930221,-0.031570430254315864,-0.022802100829030753,-0.05198188609712548,-0.03113794295929187,0.024457267436179344,-0.08637796309649005,-0.05648818173751426,-0.06703804159988355,0.07889956814374703,-0.010578755934186952,-0.0977063317046687,0.06748116824789763
CCL3,-0.017109882437956442,0.008383332932062268,-0.006187662122365639,-0.09971729679493581,-0.04356274729338997,-0.07081451355422916,-0.03752393895837398,-0.011038852816910414,-0.17172375991600725,-0.05686989076676745,-0.06112367001916631,0.015664662325390134,0.038555463345267146,-0.032360076732535575,-0.06141939001672668
BGN,0.008421484340211281,-0.020327598846300383,-0.03635959594371815,-0.053287171486909125,0.01838850443827221,-0.024292872241201774,0.0473146799446533,0.01928448924635447,-0.14471595916071192,-0.007991527045495127,-0.0943646825364827,0.0893655590982121,0.0006779726599610265,-0.08391025525560154,0.08953369422747604
RETN,,-0.012809740841916419,-0.015249637367781616,-0.023858504944211684,,,,-0.03729106730309817,-0.028999973181570222,,0.005278957815777368,,-0.015385673384061823,-0.012881787904645663,-0.030520275767939073
S100A9,-0.05701633829622902,-0.005853611649201337,0.03421048080619301,-0.04172661243593272,0.01570818807818042,-0.027966201503636774,-0.04259367549237086,0.03988116964134039,-0.19066311669572739,-0.011747678221738622,0.02259978454693062,0.009386889896684368,0.030472074321572774,-0.03368596359554871,-0.04490958590015876
HCRT,-0.011681995892768448,-0.02194861895277846,0.0426371501165266,-0.000757852992404387,0.0085389370167522,0.036359351273319344,-0.0021638842428697114,0.047241712644223964,0.05844334565602192,-0.023708825634820806,-0.06709810994771162,-0.002148627417884981,0.012271613343058244,0.012561831513642695,-0.006725422225921787
FADD,-0.016186098361053867,-0.0205418193617991,-0.0011927458549384118,-0.013599760687311302,0.0018520503541987782,-0.06384159275772586,-0.004801292112240301,-0.04991397396870621,-0.00838888798649908,-0.010666543902841283,-0.013156397215405685,0.05096616284788156,0.04167091561107858,0.029007616226960645,0.027977475099933466
