,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL25,0.0014245517885871188,,-0.029134157431364317,,-0.026104328949509748,,0.05907232323791687,,,0.03467729452010823,0.018874329398098074,-0.018947386366961784,,,0.02855448753359671,0.027936150840310727,0.13040343909288815,-0.02199495681629221
NPNT,0.01108001403789146,0.07970948653653645,-0.030528763888332037,0.010472517298367586,0.037699468945329155,0.015215647804602989,0.09073331147502799,-0.04103135166361785,-0.04503868369570923,-0.0009700214173044876,0.043936746631170615,0.10858344735539845,-0.024677272693324176,0.016324831225792376,-0.0050472365667156805,0.08270566665853879,0.06577563688339712,0.027768791230653556
KITLG,0.01965525204234664,0.048857093966355104,0.002917902545847815,0.04955520082040011,-0.0690779707958973,0.003231222696532341,0.10139974994727782,-0.011699865180007386,0.06852656750698624,-0.02865937859102465,-0.019452626575461717,0.0680679964877363,-0.00017831593212622895,0.03027906212167859,0.05790045877324256,0.07241244877787431,-0.014720463999701483,-0.003848704536794164
MADCAM1,-0.021348914389674265,-0.03372864599845078,-0.020606325443618064,0.03290233809556906,-0.010748037292708672,-0.025401206497886655,-0.023256956532697753,0.01818426494069147,,-0.021616719541105292,-0.03590622960801275,-0.006230785718131211,-0.010485570261777735,0.031162264355641348,-0.03209759394282144,-0.02432121443269454,-0.05377595068442281,0.07922432995135195
F12,0.009759688518828406,0.07688974134478449,0.1117986288412943,0.011217039994003409,-0.005566483260315024,0.016499571393766923,-0.02637553777702193,0.01229047845536563,-0.049304879415465415,0.01142330874998035,0.12383525704716397,-0.061727327134380824,0.002887673578545578,0.07089061892249393,0.07352302883413177,0.01747207762483657,-0.013118042895072245,-0.00025532986229464595
S100B,0.06810573409844978,0.10625811550818845,0.025385169096568568,-0.0511339373830546,-0.06862419156801017,-0.07934191943995966,0.09355985697030698,0.018312638355541106,0.007254636577905825,-0.026582369279424506,-0.09251464325963718,0.18617484393774014,-0.009022980198151488,0.013131866571878521,0.02920827699256248,0.03575164420403931,0.12589202367048127,-0.03629959173977006
IL27,,,0.07949435660437286,,-0.006344280464626895,0.05610717615919434,,0.053130454766574825,,,-0.005191831194962314,0.029873822133649013,,,,0.04227337475923095,-0.020340704221742157,-0.018279063937127676
CD99,0.006032511454488115,0.07147154259887208,0.02892351761380665,-0.002253014497278665,-0.07217218230620126,0.06847467580298568,0.11720718078103115,0.020231839785917076,0.08486214636839612,-0.021924500811035204,0.1542386240060588,0.04939354657746448,0.0714979617972352,0.09799225637378388,0.059247640247731645,0.16678090072362237,0.025307643906278123,0.08016529875482989
PDGFB,0.09358099468147694,-0.008646691036233129,-0.009278215172435144,0.07555996826709854,-0.029021602390386324,0.05420722939467308,0.01772442561261429,0.08132528352178796,0.03153657870539781,-0.013886110581243075,0.062136141746253336,-0.073204846595937,0.10072320256482188,0.012793729885169683,0.07015078666388959,0.025368666987880265,0.0328258722765896,-0.07188493726180382
CLEC2D,0.0030745790532906757,0.05025864816807864,-0.012007279748984325,0.058431205853270336,0.004721048723068097,-0.042163663377467436,0.015542665101101355,0.03806879957497852,-0.006271849496931869,0.053997580292463966,0.05538611416713616,0.09602503205185468,-0.0011614042128894667,-0.03713326436538449,0.07705069927782401,0.0268110559279192,0.034216711829804784,0.04365121208213035
F8,-0.020006444144275496,0.05824634004525052,0.021716520352053504,-0.05393809999483407,0.01940544995702721,0.06281673149668072,0.06355871832452817,0.00765790025726271,-0.004758522127109737,0.06222255184671394,0.04299002515442491,0.05636974454339947,-0.03459081915842941,0.06177334881646491,0.0358379445082314,0.045064421852897996,0.09175295805939089,-0.004897770165008816
C3,-0.1447774642604051,-0.0050899518989547775,0.08084887705421927,-0.03127474236809047,-0.07658070827013388,0.052902435005114656,0.09046152361715758,0.019242775012805368,-0.04477468201676308,-0.009697128554835498,-0.1359147056983338,0.12482493291717338,0.02171554147149847,0.02871085198829821,-0.030537442703385896,-0.016376335718534047,-0.00490438845963026,-0.046914316503260584
DLK2,,0.0014356953550675058,0.040170116518994575,0.050081558211822176,0.025327213505008675,-0.029673072160824106,-0.030909866642175748,-0.0281880284401061,-0.03178595692211097,-0.020224112627551326,0.03817062269223216,-0.0363352677632821,0.07524296905032765,0.037050617341779585,-0.014893577364016902,0.02853810554030511,-0.025638122961479808,-0.03521503159106322
TSLP,-0.021036930424677077,-0.002606743211920207,-0.024371474569777427,-0.020703817809998783,0.10521502694110585,-0.030023990238311368,0.028486713867441695,0.01303988930840754,-0.02172787022731959,0.11671804004890167,-0.002946687676259758,0.09739275837474853,,,-0.021607592424517874,0.07281898314693057,0.034724453445895406,0.04662797575809502
OSM,-0.020073716624924548,-0.015631790576534875,-0.01122995467464789,0.028541410491527818,0.01100079294956125,0.03136062058846687,0.02182673641236675,0.06418681418338691,0.024729818775055555,-0.037397336969317636,0.035349610849327744,0.009707468011697423,-0.0017395096110510678,0.11383176291915426,0.06284159199833479,0.08332595284391542,0.07153551794472006,0.08614512177536594
PRND,-0.021348911729879898,,-0.029077346505936602,,,,0.032461443142835084,,0.05779642109028775,,,,-0.022880122884279396,0.04821977533549831,,,-0.015893210643323052,
SLPI,0.08149672838576122,0.004029129998905124,0.03597000280051516,-0.03387102538203316,0.08968340905057609,0.017135073253506255,0.09030884316806369,0.02447675841209816,-0.04078373310053362,-0.012520566530112662,-0.05108591685285029,0.09768982105994498,0.0768902932851357,0.059044003317339624,0.06393288371533518,0.04842967377403188,-0.0092941825007407,0.02627584056155175
AFDN,0.05700924952291569,0.0424075094966229,-0.056059440985692474,0.037601086110790105,-0.0075892370678856905,0.08081579133667856,0.12229227683521239,0.028769348558603334,0.01810023580445979,0.04309686537188933,-0.0042572892630863,-0.12098774745060803,0.09604081100616851,0.01056496704929527,0.022519574914190345,-0.02246756011695591,0.041283920987750196,-0.01287974735507059
KISS1,,,,-0.025431651354586277,-0.024641788940351902,,,,,0.07697341484596353,,0.03949911617600765,,,0.03528375858282308,-0.023267258472212535,,
ULBP2,0.00796918754009089,0.05118985189642144,0.0249287093165412,-0.00970369718700314,0.031096597972415017,-0.04086147312635893,-0.004143858514430994,-0.030873626869999744,0.005621560305640133,-0.02439490103541666,0.14204450291040416,-0.03233101259878726,-0.03932920017144164,-0.05911204526729005,0.011786811813875114,0.06092253918404822,0.036611493807684664,0.05497872511401109
ICAM4,,,-0.026127142539193703,-0.008681034377207545,-0.015334030283417937,0.015948269142890586,,0.08253161171820253,,,,,-0.03807527950444435,,,-0.02041244198522865,-0.027441540925916705,-0.020323490953546373
TDGF1,,,,,,,,0.06560511567147682,,,,,,,,,,
ANGPTL1,0.0227967814443439,0.023518990460387586,-0.019224657527246728,-0.04701943862036727,0.030505783352908225,-0.021640149694648222,0.14971144984511578,-0.016720988505171227,-0.025734605936323436,-0.019371022642464975,-0.04425954184920856,,-0.059952431622915546,-0.027383705472539266,0.037959753780721264,0.014854636668402579,0.010045142340311114,-0.020539144073979863
LTBP1,-0.01213276213831766,0.012706602064771038,-0.051706193235438326,-0.021748573176674245,0.02737350211567363,0.01731391160008136,0.05742973545251028,-0.031231537152704887,0.018913715536971763,0.07881198293101328,0.0667903188928703,-0.025360824184806816,-0.00941941160948064,0.03564055308177503,0.0413679053185718,0.07494365223026211,-0.0010488597373872575,0.05466882204153021
CD160,,,,0.0042603390659157825,,,,,,,,,,,,,,
NTN4,0.01604915157371423,-0.04902787357446724,0.014318757169018268,0.02258898999184876,-0.03136411274787149,-0.06895347382502755,0.00342503943937989,0.035854506490272275,0.007395467721759186,0.018315077555200832,0.02583218643547343,0.17683088587748239,-0.09494821488869246,0.042731911632936555,-0.01361062278983364,0.005098588094686181,-0.015393191887838203,-0.033460394072678645
APP,0.043820905388742545,0.07855503940364345,-0.002210076504489967,-0.007152761364629491,-0.03722022503662433,0.0044420952768072335,-0.12070026428686258,0.0002534719420772132,0.031437336467201545,-0.06171130352592316,-0.04625571052599366,0.014959904802546217,0.03778377888821576,0.06313346608641185,0.07464582231349638,0.016000683244649802,0.02862714892408699,-0.11040293252522718
RIMS2,-0.02134890995668421,-0.005071069649033817,-0.022089126095581897,-0.026530873362299614,0.0005040182475608616,-0.045381602592847674,-0.07574510619222995,-0.02956260961174127,0.0582448378805824,-0.0034089643876764326,0.05350228313944907,0.10208577740740665,,-0.024059010682126958,0.02455563592149312,0.021669761793724766,-0.028303247517674653,-0.08147827508914945
WNT7A,-0.021960372015303986,0.055561453757994185,-0.002181980816189505,-0.019609310765821297,0.06903324182743395,0.015124081099305048,0.025612863180011766,-0.029048920842921863,,-0.006554534115084679,-0.014405124039972348,0.010220876670689692,0.07821237563416335,-0.058635463031883314,0.09873465161917822,0.09508130495208757,0.08479236770427213,0.025688258004227933
GAST,,,,,,,,,,,,,,,,-0.02326725889322016,-0.03153373293355058,-0.028280470308244984
GPI,0.07378794134037162,-0.030084419565458403,-0.03224912095345887,0.010082754020616421,0.09126747063351022,0.08334638274772974,-0.10989849323910576,0.004248823732808608,-0.019213106822956665,0.00905249544334807,-0.014644006816437068,-0.038857418061795934,-0.044998520773077394,0.06428478590781857,0.017279476681820793,-0.04788072527815321,-0.05241770366579352,0.11839552190422005
IL1B,-0.026632762195616843,0.06006698574862169,0.030155756992051305,0.013025234115859777,-0.01819619234031094,0.04940220016915497,0.09755196994868617,0.07156898843972759,0.05681924838081496,-0.000234763395259798,0.0007673716908736287,-0.07826161045657534,0.035427859358630895,-0.04941012387699595,0.01223252622313536,0.030555479115432316,0.07429001855636429,0.08766555830253897
SFTPA2,,,,,,,,,,-0.011961399404394602,,,,,0.007273537493424641,0.019435171477209308,,-0.0172994009214819
HAS2,0.047567270099401156,0.014566688522630213,0.002147252780523271,0.0694481629219648,0.02666918431313207,0.08906971411436188,0.056812350085142155,-0.03516997564208299,0.046767242590017126,0.02172250241232773,0.036326456392057345,-0.015170864382975546,-0.031127263135336418,0.032315836116639976,0.07792455220629758,0.006786165074534112,-0.03802873929011743,0.046338337089142256
IL11,,,-0.03960122771531579,,0.0786995354792819,-0.02132495355238013,-0.049025730214294676,0.03156055824233292,-0.017405917649098195,0.08589962513600599,0.029780495272691616,-0.046888621483101925,0.08758982913829644,,0.039388343995376246,0.04588937138744512,0.015153573207751729,-0.007225308320624664
SEMA4B,0.05379583825844636,0.03267250242599688,-0.02618752668917148,-0.010210530429969144,-0.04238728531094853,0.06143443914406983,0.06960828997566341,-0.019339555798911088,-0.021577893029891822,-0.008266348710193893,0.030049402277963072,0.10863141791915107,0.0033849429421036158,0.08705321136783985,0.12229645997877318,0.009289840223161762,0.04677576550936033,0.052694932906447396
FGF12,0.01906319620795864,0.03164702338526865,-0.027374744218465558,0.01372474316372392,-0.0022637648290579323,-0.07119521153886704,-0.08666433523726692,-0.0498825435061049,-0.010928773545767947,0.0065073309788891065,-0.030797821208078217,0.05331267690065146,0.07220751172324023,0.08165372380338429,0.036082181682757966,0.023224927790418123,0.0689365836192048,-0.03711538805534239
CP,-0.06962257337943346,-0.04521348785934605,0.012793907395441069,-0.0859700604294711,-0.007734488252476148,0.08418464781655269,0.072157168421953,0.06560788427016581,-0.03517535966655295,0.009241152351506143,-0.06047201838083796,-0.035114192152004516,-0.10269538886220538,0.05351117071382209,0.03084560720345411,0.06732680364026482,0.048176141175653296,-0.006800925991867452
NLGN3,0.07648336433348557,0.024700334310003735,0.02753911296416563,-0.012947504306522282,-0.07114879499264459,-0.059066613985438506,0.07213289236611337,-0.014489994357832606,-0.03166924125650866,0.0410888422649677,-0.0697191116862024,0.08412776478989031,0.09656747087847192,-0.012878858590701406,-0.02780553956672032,-0.0022831993146545785,0.12051881204949229,0.042136779784510046
GZMB,0.06528708885739633,,0.04421664272980448,-0.020703817809998783,-0.019487862617871332,0.02940109045566012,,-0.013395177450716557,0.018021114912812546,,,,,,0.03228296117101662,-0.028843389998248647,0.005137359417635444,-0.020459592322765494
PROC,0.0698981729462454,-0.014858281729772058,-0.007576011694077584,0.020837931230435223,0.014735207787035937,-0.023154925749019128,0.07838796879568495,0.012823965811717134,,-0.02720811656816264,0.2054367222110385,0.03624830420229653,-0.01463370394525667,0.014066075155196959,-0.024569911330868673,-0.02457814705207728,0.004009747548673712,0.05087859825197503
TNFSF11,,,-0.026893528822220354,,,,,,-0.003411734185748941,,0.017249068256865164,,,,0.04401769501944116,-0.024578137608714693,-0.019639023429501874,-0.018038781054192914
AGT,-0.014699854844290289,0.07702893144717106,0.03730095544786276,-0.023300396702532283,-0.06455409534731722,-0.03144556383684439,0.07198229976823424,0.043713297971748194,0.05563732730767983,0.02592240358671692,0.07281738066941108,0.0848423663517881,0.06515594762178506,0.06941868890225544,0.07221729551791733,0.13057743642226244,0.08057205528381013,0.02138963287480655
PTHLH,0.08567480685716447,0.08213550264708043,-0.07311185139931581,-0.005835685899596708,0.048273514401915935,-0.011212993190634629,0.0014630070158500698,-0.013519981630201744,-0.06103461025380914,-0.037762802360746126,0.029193620925045086,0.10117800089692999,0.02722946801304004,0.04688031173389328,0.08419561241124594,0.03438872011799845,0.06810395525837336,0.0479863282767532
COL1A1,0.05550267475169939,-0.03978731014102404,0.03201655551752134,-0.005940203655255311,-0.030105302659876442,0.012951531702525462,0.07643290817118681,-0.013014756807089932,-0.033727167677475495,0.039163465018211,0.03750298735587,0.01008752068577953,-0.014585317046984458,0.09879532626948542,-0.012509331433433406,-0.006986748254224956,-0.04915253342270674,0.00933629459426034
LAMB2,0.05128616679946988,0.08712208754644711,-0.018341490761252167,0.039306228971282255,-0.017142490672412664,0.007563951780862216,0.0704842730577033,-0.013280606112781874,0.045435693910745006,0.016549618882613987,0.003026936003242217,0.10114808288752546,-0.06339252407250955,0.08699109706393292,0.01456161690489241,0.05355411882456822,0.001228675476746736,0.0014580779972684806
DSC2,0.006977698908674394,-0.051376609728209524,0.04666931783232866,-0.006449171596707773,0.02201937911007349,-0.0005906360993665813,0.013389451573079126,0.013078663366123854,-0.016874401470005303,-0.024323178247923682,-0.01525186719994477,0.028309498213696622,-0.06903760611986444,0.047294228295882736,0.018197859170539635,0.024244193106002787,0.04474381173099751,0.07662974260186114
WNT5B,-0.03959246911855277,0.0025100196518913933,0.014139957523401267,0.03706299419591233,0.0023829975831256836,-0.03486947416845418,0.06754891112794535,-0.015201848336586124,0.015373761811163497,-0.0016689319001731105,0.045412688336682265,0.047304180013265335,-0.0009477055143186665,0.10215965986507668,0.03271839972935192,0.01865687423387938,0.0030541207191448804,-0.04224293562072551
