,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ICAM5,,0.016395450073155834,-0.023599244096977497,-0.027026077514045607,-0.025302667235563167,0.02519877676124163,0.07863388761242857,-0.03202374702065469,,,-0.05114676761204831,0.044212825764825645,,0.0146249480249885,0.0606258728625846,-0.061817815327810444,0.021539799306917552
HPX,0.04025751855734213,-0.01888140093368897,-0.022078047403183577,-0.019589232946767732,-0.013633039842301492,-0.010219270542270762,0.023619430563635725,-0.02394523643064921,-0.019952979368212987,0.06435548435448579,0.07648772719577933,0.10464006115970499,-0.026279508236693082,-0.019986366010141456,0.08696823206420841,0.029757744739440546,
SFRP2,,-0.01005545555812513,,0.0422048769466754,0.015464796817717577,-0.009375351769778065,-0.05023178660337365,-0.03216801534232757,,0.043397547867680714,0.051616804579585375,0.04357190422869781,-0.00043774033233904934,0.017681386991870572,0.0010702555480265423,-0.014426883909715207,-0.09218079897475141
CFC1,,,,,-0.023036500981333967,-0.022074643131586816,,,,,,,,,,-0.02354235135565766,
CD70,,0.024511707275611326,,-0.030595467783545268,,0.003925987328688167,-0.030566667202880544,,0.04814613326427777,,-0.016893098811064298,-0.0745557339517523,,-0.011911493636515669,0.0012009496262288435,0.020913737966268563,
HP,0.11772551295883388,0.022946190537880266,0.048731710516319054,0.0625756015582057,,-0.008888411207051534,,0.06317869840224832,-0.05510560168441177,-0.060608660994796656,0.057256394814159686,-0.008756758032454891,-0.02510345594855169,-0.005377369803062704,0.03995295335102518,0.053507029487458946,
CXCL2,0.03857184306485215,0.016123649102132626,-0.04097208957999461,0.02078324399997644,-0.02107045325871171,0.02488194812218746,0.11898285326755074,-0.03245491305746755,0.02626875008051303,,-0.02226900970974009,-0.04930228606792301,-0.018669569405994235,-0.017871268141055933,0.10117877162861005,0.07818721933399425,0.041640594147968585
NPPB,,-0.009378261172803314,-0.04780484392830689,-0.018997386591350796,,-0.019329455272790307,,-0.021101587734564192,,,0.03573916513662009,-0.009643618038703375,,0.05447121771113491,0.012943275785632995,,
CCK,-0.05469933500269443,0.04026661972736789,-0.05396275108577691,0.036756584409173204,-0.14263609007636843,0.01280841275289513,,-0.0938759492820226,,0.0109933243389483,0.06078627546889991,0.13981378205170839,0.0016897900628687153,-0.011805127415288242,-0.03058129112435627,-0.06330579771017492,-0.042445038430757656
SEMA6A,0.08669923591245403,-0.005308996136929158,0.01246193691175359,0.01996251729427169,0.12871945962644193,0.028236451158148903,0.07755435029520226,0.11172096723985897,-0.06533646409393755,0.03181621920297846,0.05879604201257788,0.09494061182192275,0.06762699744045793,-0.0006607182473400514,-0.018412548078550615,0.04859986692785612,0.0487543382602588
IRAK4,-0.019263666580529484,0.023053469445506194,0.03708153764224077,0.021909349230912936,0.13779249621673828,0.0037301905762082335,0.1211631443960258,-0.0408829673936419,0.060233865401706624,0.021033560434520662,0.025510842600517794,0.08796753494106642,-0.02878224606724503,0.04370289761000648,0.03327987282244543,0.002542222667997906,0.026193880555030972
GSTP1,-0.001230925940646447,-0.00351889612001142,0.035694524492820984,-0.0020799892056704563,0.11272283575062386,-0.025097421213088653,-0.3232864280668624,0.000639391292976074,-0.04848201481101305,0.09268436646080491,0.01865976335589536,0.12229376207036137,0.02069363609148364,0.020646699616741596,-0.0034489230776453238,0.009302123404791961,-0.010242475060963289
VCAM1,0.07604118567468184,0.045862729829401136,-0.035954498268361015,0.007792147976964131,0.050449354122551554,-0.0006474291268648528,-0.010839859654826704,0.015751883742338418,-0.12085759387303355,0.02638913214134068,0.05950903515021248,-0.02728474044714211,-0.0624133819215977,-0.014559236432008307,0.06989688780680647,0.08472350101586824,0.008251633747831468
NXPH3,0.004386899542834372,-0.036533417502834085,-0.013738787757618765,-0.03835817233912366,0.059343829586741004,0.021293485430441086,-0.005867688391569928,0.06331270070943013,-0.05895970136119391,0.07563646568979626,0.06579989068796914,0.12123159208000124,0.020516503001386948,0.04981314832343607,0.036320304095366546,0.01409636133245944,0.04121478642412577
MTMR4,0.0691636192756665,-0.008923857042878434,0.0035420710894171264,0.033679882034463336,-0.022559491108647845,0.025398698408256325,0.11885186870577129,0.03750378327175921,0.04693956404908101,-0.030186781048400793,-0.004926267775480203,0.025848499757826583,0.027941862656241434,0.03171281247132116,0.04485643804440048,-0.007256414743075285,-0.008663008924944376
LAMC2,,-0.02457184799944566,,-0.037892307895384225,-0.018679468939827738,-0.024333627713514466,0.10537770860751111,,0.16869239099035874,,0.01917352519448242,-0.0270678330016217,0.14176482188150089,0.013750974713759738,0.06620056808979415,-0.004904081885600988,
IL10,-0.02644011280687294,0.10472533387201961,0.06806155166286723,-0.022434263088879556,,-0.018534575790225206,0.09831834775730486,-0.018888921048982585,-0.02418660366188224,-0.04420958401078743,0.05987061271308201,-0.010194370402935853,-0.018279916227583546,-0.021277415815900484,-0.000723162663223512,0.1675312686536964,
SEMA4D,0.05679446918404276,0.04448226770081004,0.047586757680318344,0.028436813604436888,0.0019504473439391154,0.011173253755820432,0.023027751805244637,0.01675591772332417,0.03185253051399249,0.043785569638193994,0.12147729303727771,0.16843165955884845,0.021349241969459858,-0.015118448123485489,0.01157884479343521,0.02920108710242649,0.0385073030507868
TRH,0.05568373764904223,-0.002657890571091261,0.043691364445112464,-0.05374005968038201,0.09411068341009195,-0.012754043677125976,,-0.051232718825850294,,,0.06361182641244471,0.08369428549250676,-0.01648563608242372,-0.042249226677348886,0.005845102564172029,0.032314112993619984,
SEMA6D,-0.04530872611164146,-0.00706542027026565,0.05834868715827049,0.023738579571158137,0.12382287595108314,0.023492590077596087,0.034636478876007314,0.03421036164125027,-0.0217169682148704,-0.04784319622782173,0.07522005136725252,0.008175369446623549,0.015215763919351857,0.12013370894793823,0.012366189252705079,0.014775625849330907,-0.01338064132439178
CEL,,,-0.01871183149072521,,,,,,0.012762403626155413,-0.03551805464137109,-0.00862145349297039,0.10689346468327851,-0.036941173620817024,0.05229717846062585,0.05469610164317856,0.008679461324555023,
PDCD1LG2,-0.0391412375038486,0.060946045864221365,-0.0004458122174631621,-0.018331701613497457,-0.013117669534646829,-0.07185688227042616,0.03248057883801326,0.05181377885976782,0.059342072947591994,-0.0058149712299562055,0.04444198733492358,0.02347828954875431,-0.03530341666660022,0.023981433328750325,0.02011286553969029,0.026305898049766584,
SPINT1,0.026333187175688742,-0.026449491802616715,-0.022466843644160867,-0.001291836339028747,0.025890815280352232,0.0462641280845857,-0.02750209035109817,-0.02772486966442759,-0.0481676041237491,-0.06251539352675399,0.051329773512445935,0.09374551289655557,-0.00990148342867558,-0.03667213603843685,0.0195655525585059,0.020229065319809794,
CTHRC1,0.013781654598805966,0.03521762644238796,-0.020034099887977986,-0.02802656488633882,0.1489097261669719,-0.02661216234952447,0.17204273396420336,-0.013802495457524232,-0.028952013005411625,-0.011484736971239662,0.1778462162474799,0.05197379230816778,0.05861051506578103,-0.035709349983277176,0.027685819411226106,0.13414321024488407,0.010143304764344678
PODXL,0.036659360401272156,0.02002125557179117,0.054172719573093504,0.036169259407156484,0.10659110722225655,-0.015097134853486781,0.09796239982717811,-0.06370111927946921,0.12410672719514344,-0.06860041567905037,-0.013319928469597493,0.05935700112494924,-0.012135218849224865,-0.009212770196063093,0.020281514453456627,0.08937291205626739,-0.049551265861261226
JAM3,0.012849460589300336,0.07267660831418318,-0.008997827638852306,0.03662625345455941,0.060718659861300504,0.029895626992545003,0.13760342901541392,0.02413885655509643,-0.008427747259283774,0.028921614193077066,-0.024270669059006565,-0.07500561571620855,0.018476301014072966,0.023899550584410074,-0.020282560459612492,0.03646874270975726,0.06096334202872192
TGFB2,0.017138081891246833,0.00924117263818432,-0.026148557730191736,0.03226868617786375,-0.024759189011166086,0.032158925051319405,0.11316829050889908,0.04971715291145054,-0.06206973014800937,0.008664229442138486,0.050616217727582784,0.113208299059962,-0.02353941856987276,0.0025612115076711055,-0.004916254999451263,-0.025414197599487726,-0.10260354108779587
COL18A1,0.02575223956887771,0.08088161105523171,0.05909903159078364,0.004000826731080463,0.06647740831421502,0.0032752221864354356,-0.049334555504461954,-0.09500442997335491,0.001300008440523817,-0.003490348320473408,0.0551612125118621,-0.06959966998705457,0.01973318168865935,-0.0689522721377399,0.007946059644167376,0.11572295004956162,0.015715016563422397
NODAL,0.0009311728748716069,0.013012451296267631,,0.04450856825321366,-0.036708886492801164,,,-0.02900990693197408,0.0014680832861876884,0.002454273398785649,0.12254073953961865,0.032258090452917436,0.025817677194369986,-0.023914921145469933,-0.024334073926140756,-0.04377419992721464,
INHBB,-0.015482847653000424,0.025266677573680684,-0.023220266341845718,-0.07686843523746408,0.04215468175302918,0.014196071583881994,0.11813023553771355,0.052779412040048955,0.093738789167015,0.03398224253004598,-0.06802421403265077,-0.05505508612349125,-0.0042250541445617,-0.02947954921020706,0.02345361582642931,0.09352051175228585,0.1298929670942881
LCN1,,0.0338757166943714,,,,,,,,,0.08742587705701675,-0.03686752797366927,,,-0.011250354696599747,-0.01797083061313953,
ARF4,0.024907937411877412,0.06671367771265335,0.010727436183403051,-0.0690164995445862,0.07031669315139655,-0.014953560125054496,0.07673969362711902,-0.0021955824655532667,0.09874327114751513,-0.07946369640776263,0.1717497705311905,0.17132244429736337,-0.009744605213286621,0.018565947072144668,-0.04536534166384591,0.007082743664169175,-0.05738431978795487
CXCL14,0.04207420785326551,0.017099072248422192,-0.016194998932914362,-0.02718913001077896,-0.09085532465267021,0.04212322778200746,-0.04651453665824781,-0.0781170915042834,-0.06839878659210044,-0.06289216771516992,-0.054392784519845534,-0.11933285994010596,0.004087272347025072,-0.07929534671020864,0.016407263487825584,-0.060210001846108634,-0.013360940319076172
LIF,0.011883761740875697,0.036018790400251605,-0.0430332675715747,-0.0623573417460774,-0.0165489957165444,-0.0139214377553897,0.0397203295831642,-0.005365854125517042,0.015328131485636116,-0.013652623952866594,-0.03874077043233372,-0.0721783717282622,-0.006749593040812759,-0.0013133193546141118,-0.032347198722631976,0.07171277558923204,
IL17B,,,-0.017051372037412704,,,,0.11557953350076715,,0.00022219770217348308,,0.07146365022636876,0.0032105097697020697,,0.020649200223431807,0.05888731650511597,0.02887676366226632,
MMP1,,0.008605329765057524,-0.006790359480264264,,,,-0.196937315573129,,,,0.02479171278707143,-0.022843080157097732,,-0.021544624650466273,0.05430940617850977,-0.0017941823916163805,
MATN1,,0.009408709903769562,-0.02723951977252178,,-0.015976247828997522,-0.019572218073786653,-0.002713269073946584,-0.017181249867640896,-0.033991614331876016,,0.1387009230234486,-0.023368226210590592,0.08943822916743212,0.04449166699129976,-0.006774674088972257,0.03463331579367443,
ADAM28,-0.009282579168738446,0.08697569076421552,0.028969343123977434,0.036309443454598356,0.014055946417792307,-0.06460536422814293,0.0639739652747549,0.055828059986268434,0.02573432818961521,-0.05940171083265064,0.008802158784347801,0.02161063781203108,0.006727855520328769,-0.023054481505980207,0.04522259608697615,0.008857551576487847,-0.06272725785997764
TCN2,-0.003146747835606156,0.03808533919957476,0.022654818716499638,-0.027936446268030234,-0.006188351786473782,0.013907041819803836,-0.09301829426460317,-0.06595633441544627,-0.05023215305449851,0.004084553390546044,0.0923521311021912,0.007635042116287332,0.007933630007709132,-0.0716304704137168,0.053906452658644584,0.06475279260711986,-0.0034685549031564025
THPO,,0.043860943386346954,,-0.039250761181753906,0.009439617847301598,-0.04018091504154958,,0.06313195174645693,-0.032577732492458815,0.05593394722815174,,,,-0.02659875473452264,-0.011300493904911122,0.04906931699963677,
CUBN,0.020975190449051818,-0.045483177619246085,-0.026745349166932546,-0.004733505049049691,0.025766489508689733,-0.039101088697773324,-0.003416714137390386,-0.050255334008310795,0.0381514367770206,-0.05874906284375641,0.07158390112821117,0.07318787642528364,-0.04483263538270728,-0.04780166613105656,0.07886277684759274,-0.003791003680665194,
TIMP3,-0.054092989961295974,-0.007490850571136727,-0.08231593340130709,-0.017546467223856454,0.019299972868328075,-0.028023243218006,-0.027127814835451687,-0.07615969543500037,-0.10902636952331558,-0.01119237114841568,0.04227899213148306,-0.005624952780193177,0.013013541496852039,-0.06653809802419941,0.05982217780211503,0.0998132765917552,0.01613838945977531
PIGF,-0.04343880007420067,0.026280131723584753,0.010713525784361253,0.04755467650024411,0.04492650012896045,0.03604863041247554,0.07599933418959329,-0.0007697256651375469,-0.021469640715572714,0.06426524467076516,0.08887693881111047,0.11369517957161805,-0.02698452498455233,0.0022345937608564096,0.03470240450153884,-0.008772226671642578,0.06450950368702044
CRH,,0.04223752677614607,,0.023091377862762746,-0.013463316475077902,0.035181246310310596,,0.07474573997159155,,,-0.05259647829361654,0.0822166222639536,-0.03231029260307549,-0.04044185237558383,-0.018997265643694722,0.046354096324907695,-0.0023207362333326777
BDNF,,0.02814774842836494,-0.017087928286701973,0.03830323901156173,-0.014416028872196392,-0.04549735818711655,0.030149061589201203,-0.01935050235464878,,,-0.007845546337000521,0.08665830869661889,-0.04107125335509899,0.034731836728164676,0.028820154069120033,-0.0068154743360483334,0.022536504419599184
CCL5,0.028297411916532657,0.05573302790742694,,-0.048852207632065874,-0.019666591806443673,0.028254685756956218,-0.02039425249132406,-0.023308434264272204,-0.01880423522066623,0.09362286023644983,0.035742524072084815,0.01079891672875227,0.06654111516239547,-0.020779282910068596,0.05727764456452969,0.08366628959440264,
GAD1,-0.0502416965469996,-0.014267323936538026,0.034572120031964484,0.0922064007133724,-0.10731928569443194,0.055432041624093605,-0.008314323891327427,-0.05767310783553002,0.06731280437991537,-0.0009492872413716461,0.04485281217904985,0.17190772369973592,0.05077128132048192,-0.003904830831655727,0.06238628832340968,-0.023616298467681266,0.05430347600901743
COL14A1,0.05284345835507203,0.029307495135523214,0.006018373540967191,0.019300101930325164,0.014558956328070107,-0.04251509317304292,0.12048077461049765,0.061010388673451,-0.021045728866752732,-0.015961081909977352,-0.04004889511214427,-0.039022031552708385,0.003119962677759842,-0.0163574318332648,0.025902438274317822,0.02131518375651348,
HLA-A,-0.015214542327833777,-0.01626690743116608,-0.06884851583985802,-0.010687959067670933,0.0037148527215960726,0.01428109658382399,-0.21833251861096567,-0.025417304542479105,-0.03401504138847039,0.08310621168864551,-0.12664237163977932,-0.22516157162668904,-0.04526867588850475,-0.04322084275546357,0.05834632989796259,0.06280984253169102,0.036987340534105934
CD5L,0.051272007560216076,-0.028788848565855975,,,,,,,,0.06371273883021336,,,,,,,
FGF18,,-0.026048704539775636,0.04419166980256721,-0.020315822013442234,0.05922073765745582,-0.02097240275119769,-0.019385373022571074,,,,-0.03509235680804587,0.019457964547779746,,0.00477943775107248,0.02276817085344574,0.05332097985284069,
ADM,0.02836956749566865,-0.06165090803464933,-0.04896966416526711,-0.06601392966918317,0.0751894747973995,-0.04054814152626237,-0.05729072620700302,0.01823361719280312,0.10681746050598666,-0.04997151585790998,-0.10070128062873718,-0.18403864901848413,-0.07702666977699875,0.03764453331487398,-0.03269489995742238,0.0002604217868161807,-0.0618429618117028
CCL15,,0.08587621867815268,,,,,,,,,,,,,0.05081670127954369,,
