,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
IL1RN,-0.0052779770144443785,-0.005105514711078623,-0.02294104859416507,-0.03775950290924702,-0.022214232917657516,-0.027075710679137107,-0.000771181064776868,,0.011101356282289707,-0.01373243251001828,,-0.049803473817448984,,-0.026631376792087793,
FGF23,,,,,,,,,,,,,,,-0.06833950720481835
NPW,,,,0.04079842385486856,-0.023010611687224687,,-0.01761400626334376,,,0.029568400882966868,-0.017441425033163666,-0.018799355474635328,0.03466072347940245,0.0007713619723071507,-0.051523132987156
CXCL9,0.049128717648051136,0.06999953664957273,0.02850344756811464,-0.020003092621001844,,-0.02109752186164434,0.015271543091291478,0.02153786697679786,-0.001293494340891514,,-0.02822508920404707,0.007097742547452577,0.013296016057079875,0.0025160291631678555,
ANGPTL4,0.04142409355118817,0.0066660918726704765,-0.031855885032758685,-0.044024893320472276,0.044633507746926544,-0.03366856516579513,-0.009326213021275955,-0.04368280784530339,-0.03183194835249777,-0.002715686561280851,-0.004716182559924834,-0.10892509319426241,0.033545635349854164,-0.07911043572041555,-0.10380156832058413
UCN2,,,,,,-0.0286912299175048,-0.019894369278538004,,,,,,,,
OBP2A,,,,,,,,,,,-0.03472434856366512,,,,
COL4A3,,-0.021047617037617365,0.027403305776590555,0.004134740438966432,,,0.007287862733122053,0.03149424230886574,,-0.03338840924900674,,,0.00397058713673911,0.10039822179112479,
NRG3,-0.044806368210422665,0.04930180579509153,-0.028312470879835294,0.021862530697995573,0.013078350154165497,-0.02975008672800129,0.011744254769241473,0.008060029903121763,0.05495160924431242,-0.050699691151134804,0.0018625812087943855,0.05138105400017053,0.0029433381863930804,0.07510175758491135,0.061697174967269994
IL23A,,-0.017159620196514055,0.044573795219204126,0.03374925799306678,,0.022319335222115298,,,,-0.031676007811914264,0.06315880547402314,,,0.06730356587023238,
COLQ,-0.045042426718352895,0.09287819086802679,-0.028989962335995913,0.020527654219017203,0.03740615854434297,-0.06493877952270986,-0.014999036891239395,-0.003984374879667776,0.06403285251671474,0.01476821442476514,0.040234981729903335,-0.03208044001179185,-0.02488658912786563,-0.05168182278753411,0.09704942130022273
SCGB1A1,,,-0.01570923905894814,,,,,,,,,,,,
TNFSF12,-0.009146968289587987,0.023804567526913914,-0.008335871597884445,0.0181963047292519,0.026017300777139655,-0.019806483510050044,0.03621504133836626,0.011107421921703874,-0.02977279419901524,0.02624514437941503,-0.04193784130274438,0.04474722402048128,-0.014004150111389722,-0.04137778090694692,-0.020302860765110477
DKK2,,-0.017973881000514797,-0.01843457820142883,-0.013864348852071301,0.005531543308117355,0.037471792503302355,0.020373273486377942,-0.01042647134210871,0.06465337473892174,,,-0.04564287407331843,,-0.00029942413526033506,
FYN,0.06555240026216984,-0.015913448351756367,-0.03727422199448806,0.03171145686546005,0.03984409462077752,-0.06474220473468521,-0.03362175781991713,0.018573806325518586,-0.032143833906437595,-0.021156022621277644,-0.02933692001633327,0.017130285508797027,-0.06405463392616255,0.03178954617025929,-0.015072690499393634
ACE,-0.03417883877535289,-0.015338245730789514,-0.0009116610642072418,-0.024387565332604683,0.060183012073764794,-0.05444911640926646,-0.02415103611102602,-0.015810709335624465,-0.01438820842855159,-0.03649693034683186,-0.04349351954887414,-0.07937876156819788,-0.044592529478386544,-0.02028119565609831,-0.03181658495247696
IL18,0.11891895782153111,0.03916098560724945,-0.036525907891799436,0.008027435989208886,-0.0367441000713393,-0.019315862148912975,0.01642178429601221,-0.044139489334294665,-0.04491679532612718,0.0035745556496194677,-0.0013999093204977485,0.04431680557231865,-0.008066444546921715,-0.050408239148407114,0.0875230597007803
PPBP,,,,-0.013124763093978658,,,,,,,,,-0.01920510016250548,-0.02540091350411898,
CCL27,0.07256033170231886,0.10796347466814009,,-0.026446367810826037,,-0.04307530430649255,-0.02853453994043489,-0.010740765600047678,0.046293289693554486,0.05524183022531023,-0.031953471191515995,-0.034081984717282264,0.09525377582411992,-0.01396690776345656,
SERPING1,-0.06265701249627728,0.04535295800297546,0.04658786321709002,-0.09673672306508678,-4.393090583291157e-05,-0.10570921142151754,0.01352458843695125,-0.050222738203816036,-0.044028686405301234,-0.002160480926257771,0.04709388627829761,-0.005347534320068475,-0.015244371141787573,-0.05484426061442021,-0.06099677629510377
AZGP1,0.027153178270688704,0.013699927640448627,0.07829046503464969,-0.013223460449841884,-0.003685597784294165,-0.0037030051985345617,-0.0036150925561914795,-0.02072437639199785,-0.0037466578410376237,0.02065304903029291,0.014829212259961462,0.016325104677077044,-0.022636998436925643,-0.023718385914650093,0.07198765900661304
INHA,0.0929986525586242,-0.006314345450285009,-0.010234591806664929,-0.050636248764638195,-0.015981380951173237,-0.03939101201658901,0.10300221686375823,-0.016548250128385518,-0.04411923988213776,-0.01176202093407809,,-0.05514829891882154,-0.00010463329595978167,0.060010873070865875,-0.02117431280158386
SEMA3G,0.13692175275071125,-0.032009628129845,-0.014649885816202123,0.026181348864557696,0.011168408581276523,0.018575857029847032,-0.03154923359573924,-0.006312672015189193,0.05542909249208436,-0.020227197236894055,-0.04355051319405134,0.05641784275133754,-0.014999162006781785,0.03504074553275686,
COL6A1,0.04236716422916271,0.0396306369103631,0.030819386770968793,-0.1119625080562949,0.002349230457199279,-0.033502438096991764,-0.03916763325803277,-0.04617943333333375,6.925748967178554e-06,0.035168812245235395,-0.05164203397561766,0.022190435576738922,-0.057304808097063564,-0.0075124388836549216,-0.012202698824061707
FGF17,,0.013740813947473375,-0.01722763817808052,-0.007824969116438627,-0.01803625537213581,-0.042256096172395806,0.0121934639850139,-0.02097654328917013,-0.04174594641922209,-0.03505271530162149,,,,-0.011300815473065332,0.14430084565228204
TNFSF8,-0.03050775556035917,,0.047387844457412426,-0.013124759691960246,,-0.0270757109104425,-0.016287607865335278,,,,0.10525077669889796,,-0.015485281040327006,0.005523955316558409,
FGF20,0.01659666643960153,-0.022586934726333684,0.0001499962630787709,0.08101551154546467,-0.019419976674624986,-0.04361390021567899,-0.012274800131603883,-0.021555052348484337,0.015941384975758983,0.008755896913436445,-0.027573037134675994,-0.013433119990888635,-0.008189977139240866,0.002780555633942436,
ICAM3,0.03381219322481692,-0.03089951246872527,0.03087883371907156,-0.026064128458528905,-0.004385257334794055,-0.06755170571870243,-0.006132077508425331,-0.020917415600036408,0.040122318210866904,0.008599542047446842,-0.012712530007253265,0.06582510441550299,-0.04159360321362439,-0.05987682268955812,-0.0008773022389678369
LAMA4,-0.008291538921580886,0.020360844022408377,0.028139676387218253,-0.04374671151284763,-0.002434756373346109,-0.07510055624563379,-0.028447212694485892,-0.03555542222146908,0.012548591610871854,-0.00976914675645794,0.035867776495453266,-0.007896776030164065,0.0059775131380484445,0.031641280625483825,0.0021245449158464953
DLL4,0.04496227160948103,0.0017523014889247158,0.035973867492199385,-0.04843642361814269,0.08991607897797264,-0.1240812118267452,0.005862549187268713,-0.015040114740727757,0.027765138013612533,-0.018975762326043966,-0.00857281666699634,-0.008835214207267735,0.012286107003918446,0.047465812003722345,-0.024735601697144095
SEMA3A,0.16006336446532562,0.04369888860121983,-0.02870847598165978,0.02214992858189365,0.013425993050451541,-0.0043402759411102125,-0.0460841943010805,0.03691825837168791,0.040106089912196455,-0.05244962101504663,-0.02736110990425584,,0.025466307996399325,0.056945656115199396,-0.0303621118130107
RLN2,,,-0.016376399404694292,-0.020131336902857462,-0.00640832100021991,-0.023406958688094996,-0.016590962454538234,0.007196900207562017,-0.04253485647298596,0.014711182138278668,,,-0.0008803645119354735,0.01658470022234432,
C5,0.05214960482151703,0.04406191494268589,-0.013955243474449241,-0.017435198758948563,-0.02495389737635933,-0.05642428116346377,0.04417436940081819,-0.018314367283732397,0.00420523254623115,0.003899238972079329,0.016374499261435877,-0.00024541061859140347,0.012684326000405864,-0.029036142409277682,0.03637894174332906
COMP,,,,,,,,,,,,,-0.03246551708625728,,
EDN2,,-0.012858812627838086,,-0.017261253144497262,,-0.03700579534045932,-0.02014695728226919,,,-0.006927565086625144,,,,,
C1QA,0.06245250139552584,0.02501231778043593,0.012543779673935438,-0.017036037239890355,0.004300540015709667,-0.04408154838091649,0.040653003558638386,-0.012269965588293899,-0.03631106008503004,0.00953224422052994,0.05408954646874684,0.03780879376261131,-0.0024660418969474143,0.052104093434079936,-0.12435099328081516
UTS2B,-0.02587121015797515,-0.013760379045234701,0.05154390475920622,-0.014395424445612768,0.027194335945279372,,0.061837049129207525,-0.026206239316571733,,,,,,,
COL9A3,0.0545669225797026,0.01964898919042331,0.005365724125073123,0.053214629445098034,0.026593615968729334,-0.040027951283654786,-0.019217746302519986,-0.024498521305442653,0.06182823554649538,-0.004825823791583349,-0.029658323743671826,0.057047892637762776,-0.06253490093592005,0.09992516329609853,-0.029974214364377826
DLK1,,,,0.11103138322062563,0.06841614691209646,,-0.02459000775295063,,,,-0.07179905056524172,,,0.0699612584321125,
HGF,0.0603393300281878,0.008008068160648823,0.03347175163074338,-0.04005991568500294,-0.037042232397794264,0.02489772389145907,-0.0111446441924067,-0.028904469514153718,0.0054777774168782425,-0.00042431324276661947,0.041575448327807345,-0.029374901088900073,-0.03909755388550968,0.028691546087848706,0.0462989909051301
P4HB,0.03369192361137685,-0.06883209414631446,0.014836610123537246,-0.07135574440792382,0.014153174937533401,-0.04613319486565635,-0.015012248545573762,0.007023534721624048,-0.04082378397263965,0.015085946556853256,0.01864229230092847,-0.03818879319791993,-0.07584018670679138,-0.046110357870985934,-0.04588637538422661
ADCYAP1,-0.028455104215640677,-0.006070809654406332,0.06320116673890012,0.08243811541072837,0.013280671268342505,0.02933602507410137,-0.027501310568508294,0.00811137483674034,-0.0008170149633779976,-0.008862780917585772,0.012970613386089305,-0.050508647581879014,0.023565589938723364,0.037622813480449296,0.03177712932434646
GREM1,0.06797379971834643,-0.018087515510629246,-0.028685952684476004,0.0615531833131822,-0.0316488111614664,0.06390197588068987,0.035141742117722585,-0.012195832791545565,-0.012571773112048676,-0.002102780555191696,0.011035041398404987,0.029360106804835546,-0.04122399211942265,-0.037896082597100963,-0.03619901093171995
EGF,0.08774333735981664,0.031478463835563734,0.014208587467693884,0.0278230177563719,0.00012907312598931902,-0.034961060964957366,0.051009766152419395,-0.01869378519748483,0.028385799160259212,-0.01737888623289601,0.021828844870393792,0.037970068610586806,-0.02598214733982113,0.05548298187151149,0.07446913279089017
VEGFB,-0.06943773833550201,0.013327877879933898,-0.0012885419241561412,-0.0537811805667926,-0.02402467235887965,0.016102281136056572,-0.002045914567502434,-0.014598432095924358,-0.022870033852816583,0.020845984136905832,-0.05817610235537025,-0.034191479039099124,-0.06021217819618808,0.029043020674038817,-0.07934332803703305
FARP2,-0.08642308903124722,-0.030269051467166092,0.002725941854807707,-0.02545676838622313,0.043818472761257526,0.04804837328736166,0.03992430048570784,-0.04176227772266363,0.027328133859055036,0.018577441158120718,0.0034665038116043537,-0.018935217972642825,0.03061091850948168,-0.01663279982906596,-0.010134641524198356
BMP3,,,,,-0.026495044353078267,,,0.0974681077344956,0.03032889415542815,,,,,,
IHH,,,,,,,,-0.026030248844975186,,,,,,,
LAMA2,-0.034131022687878564,-0.015707136004969816,0.008543896195869888,-0.008112880411601728,0.08819726791542341,-0.0021951189874570023,-0.01192727206770714,-0.043298588942798366,-0.006245810368605628,-0.029338847039630515,-0.08021866769902769,-0.03901335446580023,-0.009923173079936454,0.059683843409972286,0.04345078203922932
SERPINC1,,,,,,,-0.015343684591566651,,,,,,,,
NRG1,,-0.009866853160584058,0.04750972075243754,0.015117657498691374,0.0803607429071016,-0.023388358353113953,0.012596994630886286,-0.013325011650090153,-0.04776152425415037,-0.031076641247496338,-0.028497796946683678,-0.05783670717440402,,-0.04473209267661077,
SPINK1,,0.01571595950154705,,-0.023470777063310914,,,,,,0.08430224295099785,,-0.0484775384002359,,-0.024799872480949635,
EFEMP2,-0.03482795111670277,0.037226047231524804,-0.030599113586903044,-0.0898090650646595,0.042966010875297285,0.020466076169083212,-0.012397586650227221,0.002177426370069592,-0.03776260578450263,0.05445842336772174,-0.0663115618922621,0.029470364347540287,0.06253434981206718,-0.059987248722156813,0.055904004377450446
SELPLG,-0.04557209036502227,0.028098435191479303,-0.04873055398152816,0.04134479786341926,0.030066286625508844,0.058480556836549014,0.014430468847701612,-0.0051195807749373,-0.006449277447043482,-0.0100887781497768,-0.04921385140746645,0.03684763759986251,0.05956758668300153,0.09165335407631538,-0.031162817999080442
GDF6,,0.00863669466160322,,,-0.03388863489492125,-0.012893508260401459,,,,,,,,,
HLA-E,-0.04830025823947222,-0.01099767912969258,0.0038657188863392565,-0.018518177520296344,-0.036569945894672926,-0.0335327266060653,0.018525702065751295,-0.037550867024881335,-0.060549113547053585,0.00879963283906218,-0.03441343719560669,-0.00033213800498540613,0.03779181083966238,0.005580647875733738,-0.030426946025036778
PTN,-0.10160281266034459,0.037884217133351605,0.010959513800218697,-0.01639935383013335,0.024095508748765416,-0.024944738081496564,-0.03751628420606608,-0.022944611828068954,-0.015258795529114499,0.026247683982438985,-0.06398459787666544,-0.04622088144885333,-0.050513140768196775,0.004559578971808508,-0.010241725927176874
CD274,0.0007133954273584726,0.05408779880543051,-0.022353797656949056,-0.03462849079693699,-0.00707316965125132,0.0045799739408329135,-0.03909596626520652,-0.014466526345523116,0.06642723121948427,-0.02370261286252672,-0.07964685320210757,0.0172478741158124,-0.020994430966307924,0.03173450464315625,
FGF10,,,,,,,,0.06965787021985519,,,,,,,
CD14,0.0852751052331321,0.0014484538469342963,0.010881624773064322,-0.09260742190562848,-0.007807456024268399,-0.10461031355828657,-0.01868160390455598,-0.009932345630958135,-0.026094433403850117,0.03772851787385635,0.06647931783123051,0.04851817673630842,-0.049041275408497606,0.002193934976632067,-0.0977642514726297
SFTPD,,0.012602808319444426,-0.025986101741713622,0.18418666937371383,-0.016888697129046833,,0.017674529932080657,0.001286859116760173,,0.00869671479217542,0.0028232290508264845,0.09512502103490199,0.014181882535403754,0.030833521670886793,-0.06547339385713802
SLIT1,0.029845534116365084,-0.00046496418505027225,-0.047956062774864486,0.05986986317806442,0.05474166729174518,-0.08355729871904738,0.06819452640141037,-0.0038548384307061576,0.033920363704396925,-0.000925588983684223,-0.0122220402535581,-0.01471466624758807,-0.05091167874183574,0.050380834516494465,0.037723793738687374
LPA,,,,,0.02752530358201782,,,,,,,,,,
CNTF,0.024385184423758748,,,-0.01312476088985375,,-0.036380414069953085,-0.013079238104575308,-0.012195831737488508,-0.06094259210379892,-0.01755554605490051,,,-0.04605145808841439,,0.017411389306812398
BST1,-0.06325367398702918,-0.012705491389624665,0.03689756216639524,-0.030949223577329932,-0.027345496955187707,-0.012147141802764109,-0.001223332595083182,0.06504289530619145,-0.0163142725097681,-0.02007455360262643,-0.05902268637124289,0.07421269105474337,-0.042221527558984215,-0.027312912629782162,-0.03216369295608801
AGTRAP,0.014495927341675503,-0.026379521212983394,-0.004471151634219072,-0.016120635736171573,0.033940073057681396,-0.014842031235614428,-0.011239573845335835,0.027275130903305227,0.00720923842661412,0.01982744358699883,-0.05731288524682325,0.029252492133725973,0.04755997599265349,0.033468947071094414,0.02360085899166671
LAMC1,-0.09328673211292342,-0.010970363899547754,0.018522055582770338,-0.0348103705513526,0.10279223892011291,-0.03907296164743402,-0.05871190850195583,-0.05758555762419237,0.016439331916796193,0.03381072350248744,-0.034162877550145646,-0.047782353841443075,-0.04016448481530636,-0.01126348187545591,-0.04971994193468138
COL6A3,-0.03721906010659561,0.06309382240967217,0.03215530961635315,-0.013766780505435998,0.029330642612425104,-0.06388825416905218,-0.02711739110611604,0.0003692023869431822,0.015178690446719953,-0.030729120050546756,-0.01649077208378373,0.014419483400737239,-0.07509197670914868,-0.0018339326402117655,-0.116028835325539
FN1,-0.07798274953636272,0.0031286262240771546,0.04051333672515024,-0.0949050824164305,0.10672071226750648,-0.08482332013572483,-0.05183888226506797,-0.021773201189814493,-0.053514173623010704,-0.021467317165047125,-0.034346579072908515,-0.03518795105942058,0.016197066469105396,-0.026255480645549785,0.023618292084564466
MIF,0.12482243873698878,0.01896423031394115,0.022282960080172165,0.012794030790771554,0.059752461030261536,-0.028783237864877808,-0.01577916939106849,-0.024882807284977056,0.0015835924550253728,0.041261316879672834,0.039285891832596176,-0.08394893410847387,-0.05274072183889363,0.005937914760592732,-0.07469943611749981
JAG1,-0.08598950855432896,0.05489541518698503,0.043251057008823326,-0.04223402996239953,0.06957394907391472,0.026396732374696627,-0.04395433981623501,0.043458062005931164,-0.04585859307643708,0.040845652247098525,-0.13475140423282675,-0.00808921212520411,-0.01687951778356926,-0.05269658202971616,-0.020729849832279844
NID2,0.036297388247251566,-0.0049464060108033985,-0.028577738257987918,-0.017092525440631463,0.059588914659236894,-0.09269652849720066,-0.03442821278375607,-0.00622468255367235,0.042611557141533564,-0.004827491785981014,0.012142481389941413,0.011575740188952566,0.03033536624496743,0.021246946175701727,-0.018366152093647017
EFNB1,0.06430856770246683,0.013152957989232416,-0.001931681502422561,0.07691099073253402,0.06093035497015806,-0.03213861769826708,0.02578845045593403,0.029230695973174563,0.028962677784761564,0.02648645412026903,-0.07209519338275887,-0.033941402486366755,0.011580747833433958,0.02140977054019286,0.0006806381430504121
COL4A2,-0.03912343268489897,-0.009833261552380162,0.033883411687317636,-0.00658965785218698,0.05166532908240337,-0.10736102955878092,-0.05643303499508814,0.020411173998626804,-0.053562378238986894,-0.014337747181626765,-0.030437337108237476,-0.004069206068292166,0.013427340119812404,0.030545066093998725,-0.07749862231699679
SPP1,0.16653746523330795,-0.001958759413981479,-0.045202634790439136,-0.11537833511812476,0.0032543683895068683,-0.05421412317146558,0.021042128478426354,0.012881721184736239,-0.02378218167659473,0.019032773707551572,-0.03547103371936277,0.09698265019434615,0.009580947500540874,-0.03410010094181097,-0.07178754181779672
PODXL2,0.01268673386195869,-0.0026747416632283507,0.006719554893410886,-0.02466182421587508,-0.0271033743274801,-0.022197300547667893,-0.026428815261695084,0.02071464278601319,0.14261761715167395,0.027736599992230725,0.0026374909352195326,0.02094562209880821,0.005905356340765263,0.0885365926750449,-0.044094798390651675
IFNE,,,,,,,,-0.0136258748003093,,,,,,,
FGF9,0.13947283173631073,0.07193496200832471,0.043984957393308086,0.040867251771525816,0.010135200851707849,0.026281237870877792,0.04697697064840874,-0.007187492606326862,0.0611801007738581,-0.0017059534238862933,,,,-0.06269840610600946,0.029647942448630907
ITIH2,-0.060468203035414794,-0.00563080703542059,,0.10912355334246683,0.069645802195925,-0.03542345430560537,,-0.060888285252892166,-0.015896317612124324,-0.02432687945148323,,0.05664720209390751,-0.024227184152433353,-0.012158188343586368,
ADAM10,-0.019493611771253447,0.0012979186827393613,0.06982954313144672,-0.060272960397966494,-0.00855103790790239,0.01725318811827199,-0.0072634260738567305,-0.015628073249427055,-0.011502477785634227,0.05587507264953702,-0.05067468110335422,0.06297550955656395,0.02624528436109617,0.03144601398070909,0.025789398311303145
CFH,0.035490813945715904,-0.00942986018762503,0.058571397226449926,0.05569144966695971,0.08097815784385402,-0.11980011057660843,-0.01681309468995124,0.02292450698432425,-0.02546601049652092,0.03667012579779818,0.0007580138759140614,0.02880253149626935,0.07893195323430958,0.038812756481225674,0.010678868140539012
COL4A5,0.10045765147299701,-0.0399018052790249,0.007307042200757148,0.003502459075970575,-0.009615428036842715,0.021045444822812943,-0.021742496092371486,0.028960143049712308,-0.016496109378420963,0.0009303633470020072,-0.0035391034373188934,0.041108048027810824,0.07250934057765655,-0.007542646851308401,-0.022486633429087164
LTBP3,-0.12826312058802497,0.021017712579247973,-0.026982251524648147,-0.02167074584316987,-0.013336450524084364,-0.06934134901787879,0.04228405965046914,0.020752057198188928,0.0128366366003348,0.07782247534527957,-0.005118301583152077,-0.08544526014740508,0.011336654247383374,-0.027964501130620965,-0.017579985027075605
GNB3,-0.047575165616094706,0.04051529178830356,-0.0018068119922637006,-0.0015318653489368869,-0.006108019161025282,-0.047937542183856464,-0.045017722594131365,-0.018036040114832702,0.06846102962860016,0.025669188653460413,0.07468110938084346,0.003509260979083086,-0.05988569413983219,0.0059479420824311,
COL6A2,0.049671263856160844,0.018529384707484803,0.005177532353677442,-0.046663498199914485,0.07442930593971885,-0.058324180469543054,-0.01865275068883409,-0.0011104545327945577,-0.00014991084561341236,-0.033842876775854076,-0.07386309012893232,-0.06053640293742129,-0.0746096285095167,0.019742690640245506,-0.05969682658991588
PLG,,,,,,,,,,0.0060269812192827515,,,,,
GDF9,-0.03275297039158226,0.09397007603109499,0.010502357289151904,-0.04323597739273751,0.010018775405686995,-0.07135465815763276,-0.014058498522722587,0.0856463781181596,,-0.004435601874924656,-0.017790783378245918,0.020753208419241227,0.04713405142560704,0.024162615994068572,0.024259346535704388
NCAM1,-0.016279886323554135,0.018941309675928476,-0.005162979704374739,0.003617977507236978,-0.07352555831976966,0.17295753907974276,0.05483488355038148,-0.007057363533329084,0.0621883263639122,0.02861621557165424,0.09340311695649132,-0.00031985315440588813,0.02663468650381092,0.018808021579450263,-0.08685016944870688
APOC2,0.13064418747505588,0.0115516648362883,-0.008758850253963633,0.0010991272326138501,-0.06418329056281694,-0.05110610224709429,0.011750526389699922,0.0295297249293941,0.033051210835121796,-0.007070733048685619,-0.07311092444717508,0.056435195250528154,-0.017881155108004105,0.005583244893456941,0.0030188842794965243
BST2,-0.1629899887903809,-0.005137285911364324,-0.018374481993958823,-0.01749340082589303,-0.012385895004193617,-0.07246294163805772,0.020374208608210372,0.01302644337243395,-0.015698482723266467,-0.002540168445230153,-0.015372020902810023,-0.09483960441149238,-0.04119542398357367,-0.020085952190763826,-0.04040326768985442
COL5A1,-0.03380405111564506,-0.0005330597990067997,-0.028410365752929607,-0.05109841324772242,0.02638329363173544,-0.0738454717309951,-0.06714958043748066,-0.022517163926433614,-0.025946626935762707,0.043581097763023366,-0.07043466760430563,0.08730587558484544,-0.024209955503596312,-0.03170658952349461,-0.05387569541836372
CALM3,0.022969646816130226,-0.008328225715328489,-0.024162756581539956,0.10871310419524537,0.0044980322045162675,-0.018123232593347215,0.04765487929498695,-0.02565394393589599,0.060220854275410844,-0.017556085851213574,-0.05182739817199162,0.07398025831609294,-0.007044682383851134,0.08369692509671585,0.15297782060806814
THBS2,-0.06225053697272661,0.02952144124998383,-0.019195461068493205,-0.014565196809114866,0.013299683410079338,0.06311704956464755,0.014104963818996041,0.013592478279392398,0.04737843216199839,0.029670219594204877,0.0008640287214843931,0.013752754736294103,0.01747436147501323,0.07211135338985239,-0.01313516978135167
SERPINE2,-0.06743724921176111,0.10872384622449335,-0.03488446486641422,-0.10945864349869461,0.03172048852746842,0.027168236209639852,-0.01962384189172391,0.01745177384542583,0.008864467060089058,-0.02443323879402247,-0.055900376679645813,-0.1460701053984406,-0.04849935678352999,0.04899453326237098,0.07244722221536765
EFNB2,-0.018560918790035106,-0.08316901695457644,0.03839871670005558,0.04577929262035886,0.01801115333561301,-0.0986086479002434,0.04926572981340978,-0.02285042339497935,0.00443689813090177,0.048329326714249124,-0.03688652615518819,0.01292548379576453,0.02087501279815682,-0.046389738139615916,0.0031450862847197058
PROK1,,-0.004946011501301148,0.04683074650674942,0.01043881011099966,-0.02453226431760503,,-0.021129724783002866,,,,,,-0.035947201767360326,0.11647332656150051,
LACRT,,,,,,,,-0.017256978205238083,,,,,,,
MMP9,0.06854862147427843,-0.002812325495569832,0.005102156036580503,-0.044485662871097086,0.04602980165542502,-0.07987803921215823,0.028001276255069357,,0.07515721176216535,-0.02209097535771618,-0.02438111962391603,0.01657036351083815,-0.061225249266510746,0.00043608278983353795,
DMP1,,-0.015415348346909542,,,,,,,,,0.05542251589104472,,,-0.024067946401461655,
NPPA,-0.007876221210444859,0.0740625886715755,0.003989184598822041,0.012081478121926822,-0.0084411307057909,-0.01489461208602216,0.0259550254957228,0.02609221884500122,0.01500996843339003,0.060216655956294794,0.015171973528186227,-0.008838128262291595,-0.061319517967331975,0.03702862484160512,
APOB,,,-0.01570924062963762,-0.018949416790841157,,-0.02789457561715879,-0.005631655828516641,0.07656139162204674,,,,-0.024808210811034695,0.01867888143466983,-0.02836860595812956,
C4B,,,-0.018040741535883968,,,,0.04794039316022595,,,0.018841886174111717,-0.031121914608554773,,-0.007547056592781206,,
NTNG2,0.0838394640354933,-0.0038376724670159683,-0.02679769556568188,0.01832006431506205,-0.01824390707847246,-0.05130538182190702,0.025558818171385774,-0.03363400019646422,-0.00652101703948254,0.043020991190138864,0.08598237584998858,-0.022409637658093944,-0.0005301048789884188,-0.004339470514481017,0.08901254222095292
LAMA1,-0.01548729617072728,0.005268952010958833,0.013810096980503036,0.00035899565565454853,-0.022106226405738432,-0.0037808386088536306,0.014929536985336956,0.00797311177701755,0.09930354140903569,-0.003611905469960103,-0.048517645089739714,0.025681714189161216,-0.04437250684516134,0.0467412316080613,-0.030912784221781477
UCN,0.01914091419261906,-0.01875637100341894,-0.04246428961684246,0.020641805631262503,-0.005272823553673934,-0.04673088778158198,-0.005695477675264091,-0.018036043592703117,-0.034576865118533306,0.016402167425091218,0.006233828455008181,-0.027416163084384975,0.03217222727111207,-0.001769212685092813,0.03259114441849028
ARTN,,-0.02044498427414717,,-0.01556828230954458,-0.027844705199443116,-0.04225611926244334,-0.021840412611816285,,0.013417915763695554,-0.029487572180354527,,0.04753585911460039,0.029154487845997917,-0.04091146258836248,
PDGFD,-0.006472075794467965,0.013004630794296118,-0.03206532284259861,0.016671733994206933,-0.02716653720236164,0.0015729748393229369,0.0032081427581932675,-0.018969450571846153,0.006775692735597083,0.053670087084299246,-0.015758352506298527,-0.007738633513632572,-0.08048176933891357,-0.0017763671408364135,-0.06739543883100824
EDN1,0.012358552405290952,-0.011860572788284998,-0.03757565899978102,0.019140599983676485,0.014312830160943367,-0.08754519856789683,-0.013483484426549303,-0.04518518743389428,0.009410263477534256,0.006147068703620132,-0.06797512557366056,0.026569792592635897,0.008327602388051816,0.0820851326074909,0.1486738282183553
ARPC5,-0.051466208722497825,0.007120834645703566,0.01308826515526403,-0.03848451750199512,0.03926363871538043,0.01840196662121653,-0.00024301380116263454,0.021415203811212195,-0.0033553234498645765,0.009084681375203265,0.07873715838944509,0.07615619080466038,0.008196403001236379,-0.02583822718407029,-0.07276476987329618
GSTO1,0.07650484252910547,-0.031085224768252286,0.038360750608796075,0.02923946168487779,-0.046963871973559,-0.03109318456925255,0.05096010569457716,0.03749586716144938,-0.02824115983937142,-0.009387369419160315,-0.023413935837204948,0.08458884332008816,0.06567890310101286,0.015002117282024052,0.03290914694807852
PROK2,,,,,,,,0.0331769733536172,,,,,,,
SYK,0.025426890770791667,0.08290027564184085,-0.003026356887253183,-0.0033749283046649427,0.015879906776591568,-0.01878250261776063,0.02468102756982476,0.05452154679125386,-0.020766670435192123,-0.04947924918513478,-0.059055121341716144,-0.0010944321926838765,-0.010174369933874243,-0.014109710120457303,0.12417628243332696
ST6GAL1,-0.029337774195958153,0.06294068840954355,0.026287948173804643,0.028574097409106908,-0.05105512583000399,0.039688299605369466,0.025739987178425527,-0.02898191542791231,0.028143341740789182,-0.03281735243383202,0.12977423291943285,0.022743560650577938,0.04359454615833008,0.025069641608491993,0.03437382543426474
WNT3,0.09401339996237826,0.024252902930516115,0.031366403760326615,-0.006130236843688638,-0.04119410578015277,0.06399829815013654,-4.281228605424978e-05,-0.005892781379472908,0.07980153611633302,-0.03603027536542187,-0.03276618728759165,0.021882441261448244,0.03295642354383171,0.02396974610934198,0.08833113484882037
