,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL10,-0.0029476106709068668,0.0511141505743796,0.00304865298269864,,0.06468364904650228,0.05581604840721721,0.07278967890826629,-0.0019854016382721404,-0.07138869436038897,0.09562579333903488,-0.0355217420037699,0.054131484333950805,0.09448108749582454,-0.035501233517956345,0.10807100782627443,0.04730762696006171,-0.026059376383805025,-0.01070810009917165,-0.03192717932539066,0.0007027361699974105,
RSPO3,,-0.028643210026775928,,0.06618336593337174,0.016127284439545968,-0.032521425569424285,-0.01763505430322428,0.05293412637051005,-0.020058326029286276,-0.0967149850115132,,-0.012425170760281047,,,-0.022908789638000904,0.01835701936177566,,0.026394595901198404,0.03122944672073502,0.016092201406582973,-0.02734285043842042
CORT,-0.002605457210913514,-0.019853374705481864,-0.02581783114497172,0.049662974810546864,-0.02371051132564641,-0.04613699231339917,0.0006947667253128183,0.0778594694692596,0.006089452844211945,-0.0068802471295178,,-0.009968017377944971,,,-0.017007990291027824,-0.02784219872075458,,0.0493740652603501,,,-0.0291977355761362
NCAN,-0.08501277703344745,-0.22386188547272456,-0.04278387267257417,-0.006821695906048205,-0.17259335140312085,-0.1727006784774288,0.03728024839726137,-0.13517670127096534,0.031717506542673427,-0.14957938145362212,,-0.13095027503633652,-0.09511995377983797,-0.007001495714263475,-0.11828256568609237,-0.1235345081401124,-0.0133806859698578,-0.12426065066786356,-0.02264644616899448,-0.22192652226319762,0.03680124417333423
PRG4,-0.023945540690494458,-0.025981074715541883,,-0.036986337254779816,0.04109011355732504,0.030035594401088148,,0.05704563889883369,-0.008074918865110798,,,-0.01452707857526378,,,0.039684975233068624,0.0473837197857447,,-0.007366549018447879,-0.013664821200393876,0.012191635486016492,
ZG16B,,-0.039214852118053284,-0.0010933153510550653,,0.017274317371237895,,,0.008904619113244338,-0.0204108218850478,,0.04477238941889754,,,-0.024434667996711294,,,,,-0.0017436082268126826,-0.0489714337844773,
TGM2,0.0355472463031865,0.09863473967562841,0.03659447157925138,0.03675793515817742,0.12144797374314123,0.17338488679498598,-0.03935326491147326,0.05428785620107481,0.03240989356922983,0.10906838429381525,0.016275552990783634,0.0010398178502593362,0.1762313145811847,0.14941156696362878,0.10504742744131133,0.15098269685046892,0.020387078907724645,0.032562821478766525,0.027364056753175648,0.016594076072337052,0.17605776826184713
VEGFC,0.034162391389992525,0.006484701339504467,0.0034170391300831623,-0.022997684280540553,0.1437076799120412,0.008995749151500214,-0.04321865149249807,-0.026842839076876252,-0.02785232795339123,-0.0029628773197037253,0.00415090835089217,-0.01482546273342325,-0.039384809786469396,-0.031672182523162985,0.0293567818992815,0.055580627239968323,0.0327406886686062,0.026100005190834653,0.006069447459871968,0.06819781606809161,
WNT6,-0.04505995847423719,-0.03063524214053287,-0.026446029154196665,-0.06167105158682809,-0.02236632232231687,0.02959645360364495,0.11372063158397935,-0.011016000306602176,0.003931318390608995,,-0.05192725509054438,-0.012938915233431355,-0.06604470919989759,0.03873454436164211,0.043359155727677026,0.0007608724279708686,,0.11677176844248986,-0.01307640101877139,0.009796001695280167,
NRG4,0.004001758604602576,0.029348375070646426,,0.08926767432599146,-0.0332564428185876,-0.04809215800889162,0.0021569139552346118,-0.020121270214417234,0.026872515687225172,-0.07158230372058316,,-0.017295631508727722,,,,,-0.020487341643757387,-0.02811126223599007,-0.02878271092810643,-0.004058816390198839,
PMCH,,-0.018422565010286412,,,-0.046080041485021934,,,,-0.02987579006542487,,,,,,0.00484915996432164,0.03209958149995497,,0.01492146883959043,0.019165523327899697,-0.08566169252956651,
COL9A1,0.015603597594822074,-0.032310582322377164,0.02786007024168375,-0.00897053389368863,-0.0347339272783731,-0.02350312082928169,-0.011145037553945131,-0.04134063528679091,-0.017317065980033186,-0.019051881010844828,,-0.019707960927662152,-0.002026009936082994,-0.07117772579951405,-0.05602123651482115,0.01407815678522526,0.09788183284634334,0.05131340919832934,-0.04498324400500496,-0.0543454567894326,-0.044486786843417316
GDF11,-0.02967560628961254,-0.13031526384880684,-0.010795747067717782,-0.01779062326650278,-0.0277526399909758,-0.050678653001176716,0.022060455320936884,-0.04758257261722664,0.054170712211551716,0.033889575173387455,-0.003253717594636075,0.014434751459133694,0.03493460765593373,-0.03939566457248251,-0.012483736512644398,-0.05353740371396778,0.06158725396418622,0.04019057426854042,0.025549223138964676,-0.04834939749309338,-0.014068624934012957
RAET1E,,,,,,,,,,,,,,,,,,,-0.018009434923268307,,
IL24,,,,,,,,,,,-0.029283688209378236,,,,0.030490113766482,-0.02234352403161063,,,,0.08255344768665862,
SORBS1,-0.11771206039853341,-0.02768035920365095,0.05450475931085187,-0.013449579220907955,-0.1221732933491503,0.00011842775845486819,0.04487935101775472,0.041497659876967324,-0.03707119556971346,0.02179736319885959,-0.04695041702233826,-0.014464424526797269,-0.07736372685562763,0.007759914810672294,-0.013804434450235454,0.020796014559916455,-0.012708145706619326,0.05519939711745368,-0.0726340853100268,-0.12244533022185404,0.05852797246866564
DLL1,0.006528275906881819,-0.1011477191718447,-0.0016670301848038561,-0.023065423798772904,-0.11497396380404976,-0.019241180261834457,-0.011726627725839288,-0.036940861105560274,-0.03698418555184754,0.011027765678999898,-0.0491851308668206,-0.011852173399166003,-0.07228582444089812,0.07184007459947708,-0.15719999519812983,-0.060966507241324554,-0.01192278931791886,-0.009010499908481292,0.06358906243228547,-0.005721019508322548,-0.017458532609585634
TLN1,-0.07683101953903637,-0.009698222377003293,0.025893104457487506,0.03585379622272029,-0.046005031859369716,0.029545153933265497,-0.002396588094434498,-0.09063450169961951,0.01208423602133248,0.1854263574836749,-0.05695371410879888,-0.05046019708964567,0.005647684327349204,0.012386148605879168,0.12417302964019518,0.11077513662526277,0.0749947496546389,0.009322813085964178,0.04340502099035574,0.08774387030716113,-0.03884742921735436
COL2A1,0.07215939006888855,-0.06546837737184552,,,,0.10165916504298521,0.039784478332789856,0.04181407427744009,,,,-0.012071130999982426,,,0.13781663019297966,0.1500747106692902,,0.030556855134582672,0.04838185577141456,0.0455582489509677,
SHH,,,,,0.001484983476542041,0.12470235006406008,-0.025570315366412383,-0.0015848023424665523,0.05250053219378632,,,-0.011520599264121191,-0.03763706447826086,,0.020125099042901735,0.02666127779071225,0.04349771151553492,0.005495855515526042,-0.04286467513679639,0.03635386539696493,
PON2,-0.09528795558395899,-0.16803436115801218,0.05326518121079706,0.039377986780704664,-0.2682484118374443,-0.1469829053000589,-0.012287826735445515,-0.20729001459741347,-0.026860465206000855,0.08233990700442684,-0.02543538707094028,-0.11361132937951467,-0.1336835409051763,-0.03599393295065875,0.03330322544643857,-0.02671905229089706,0.06192229895381951,-0.027684884866058097,-0.057698831465644425,-0.15019757876186537,0.05913483200912666
ICAM5,0.012478829124217272,0.02239283194192386,-0.04611674280524071,0.09265994451894752,-0.04425676310415903,-0.07488037318629887,0.014974789035362188,0.10119783040516127,-0.025007210965724863,-0.11482940341646877,-0.027720608939602584,0.007978988540496341,,,0.02845271937467519,0.05459868735472682,,-0.02822887282943294,0.03142577961369368,-0.045128296256551036,-0.0102956954531198
HPX,-0.043343379534321595,-0.02412912854554197,,0.02836498862906686,0.056937679522425205,0.05054626641973501,-0.004452224494612235,-0.005729186985304745,-0.010318550191419543,,-0.022944172766731514,0.007180746555921172,-0.07338706756042883,-0.022228582585112053,0.02655096771578371,0.03642792442206862,0.009760787627361722,-0.018888874202245873,0.010750216134803177,-0.00381235069667757,
SFRP2,-0.005492602569558545,0.06753394341885821,,,-0.014831509719272676,,-0.01950945007587322,0.046896282783130475,0.008255102628223153,0.15024895870633848,-0.028900413618553798,0.038402244745695736,-0.008233222408385381,0.11484817184549327,0.056438935170477905,0.047032000474974384,0.02824296396373008,0.04764195418154615,0.00933829586730672,-0.051269110531989834,0.042017869311184425
CFC1,,,,,,,-0.016646760592471097,,-0.025687213684469395,-0.040358462108709296,,,,,,,,,,-0.0014964047110310778,
CD70,,-0.031976582647421724,,,0.15168473883818678,,,,0.06415569917612722,,0.008100170171464326,,,,0.18141865022516476,0.208399078874109,,0.14262664515064466,0.027665861987346402,0.14628600135699577,
HP,-0.002023164150811971,-0.02169848367519558,,-0.03447144491696121,0.05670454906080364,0.2330573340617861,,0.05814060530795932,-0.012706651458067326,0.14353525818551935,,-0.04024085940313758,-0.09453939649754167,0.03812008584367113,0.17619457621163448,0.16751419148264604,-0.026239009680992034,-0.011146351435568708,-0.03233032527961298,0.06373694168000911,
CXCL2,0.026429803181032285,-0.05228300454474309,0.027948170650777353,0.03243311382594821,0.08380035896582626,0.14033276844247047,-0.02156930037751526,0.044694308398871875,0.02306757593546852,0.07424792635366882,-0.00017882265333456636,-0.022802034856264607,0.0641250406178079,,0.18980691781904205,0.17809783805048218,0.017838206785197517,0.09797207538972577,0.09446081573855551,0.1637744537026837,-0.04936504216103499
NPPB,,0.07858834979523109,,-0.017712168960024453,0.2787804810082733,,,,-0.02249276896739876,,,0.008167712947931836,,,0.08967309749010342,-0.021402107773504313,,-0.03998949883238942,0.06005226717449935,,
CCK,-0.019632784065809504,-0.110798424527138,0.05666212626798214,0.03691422072275766,-0.05728708022519986,-0.10572215435601678,-0.06457049118882145,0.15401139180667714,-0.08201396880210164,-0.23927465820015487,,0.07287316840188232,,-0.0071609862687899845,-0.07778649107883306,-0.02826892780727723,0.11670916310873372,-0.1286014265965591,-0.03787620239431466,-0.13584582594739092,-0.043436548595789826
SEMA6A,-0.11278418232124794,-0.05943302187659425,-0.03572864558282613,-0.05875336649173585,-0.10852875877879263,-0.026047575755511868,0.11770406982644137,-0.11138077250495147,0.009146403945594711,0.07545942158502286,-0.03479074684936156,-0.09337496598825956,0.002019232383986618,-0.0033963264141726604,-0.004018935737194476,-0.048549591231262505,-0.0029932205730806324,0.0174957985583078,-0.027892119552431115,0.03761263386426096,-0.0209884752766582
IRAK4,-0.08706375860208096,-0.01578824153141331,-0.04000345772372303,0.03924727721541292,-0.06931909566187629,-0.007527827228503299,0.03306174129694369,-0.07103360688195365,0.008563678526812852,0.08407745011178469,0.011632371675983416,-0.052970088805934984,0.06731757355365588,-0.05576301027450612,0.07483089259733271,0.047178436208040735,0.03380636633502707,0.0500751755872989,-0.03564774804165068,0.0451215136300135,-0.08262466085631893
GSTP1,-0.01922793270526338,-0.16432897453292628,0.0008110903999931847,-0.0031947854280674915,-0.019487596452284015,0.00474740881915414,0.01363059775059614,-0.15720407098542277,-0.005235361864540913,0.2420942701727648,0.002044884322715252,-0.07177338560469083,-0.03928080811533935,0.05226904234343753,0.03100613674092339,0.056894761733008226,-0.03900766575237884,0.04557498804323438,-0.05322766548799776,0.06895701211458831,0.006097551623556373
VCAM1,-0.03641656384675025,-0.025333272272387776,-0.010133439299991921,-0.028799321492125655,-0.07034650675903611,0.13921816214707516,-0.006201811873646002,-0.011999434723191116,-0.0117761370339183,0.14653553369726605,0.01251769436912428,-0.006178756636237061,0.015788164578960102,0.05805184905040135,0.14903528156038537,0.1132994622797124,0.027507617225010248,0.0825283318036014,0.03146839257632754,0.14308999741016856,0.10621493133389097
NXPH3,-0.0161837246264195,-0.025252283187400276,0.0675767985212658,0.05221746221575112,-0.013184719504103985,0.006872842839302096,0.07477991823493536,-0.0150690921907175,-0.0013116223807573383,-0.054894682301237493,-0.012984444287167489,-0.06052791633087051,-0.0734657340766478,4.09588561935247e-05,0.05742690292542495,0.07138776847325963,0.03428453430634779,-0.07589996052480467,0.023278717358128916,-0.058871497013973734,-0.0160247431318222
MTMR4,0.011167456610505014,-0.020366526509053382,0.01597077081822891,0.07872793289318179,-0.015810958516623206,-0.052384855903973127,0.026154577214904832,-0.024920806338490066,-0.02805819384561662,-0.07202163941302887,0.08069246775832495,0.014667362302737769,0.09367044554865056,-0.04908454550303198,0.0667467096333913,0.029420125234248553,-0.030541781344560884,0.026161664035826798,0.052556121445815604,-0.006270570905307201,0.09606294634301048
LAMC2,-0.030665401365548576,-0.028635365635603007,,,0.1259053021205291,,-0.02962808366689707,,0.041253431935035056,,-0.022831577485669823,,,,0.0003240418629392391,0.04499656070867258,-0.019808092455809802,-0.008679825933997075,-0.031187322677509663,-0.023668534327211187,
IL10,-0.023475664504968553,-0.029741095244779997,-0.006649226763206881,0.02506704647325727,0.06213010655620752,0.06768318694610605,,0.044886567200385925,-0.02687745525169836,0.21518564843800758,0.0435902235611542,-0.01327089785739019,-0.012924731446365736,-0.005588401077195786,0.06655398819014777,0.014546866306495498,-0.019106807439035527,-0.019395470521034158,0.045228296832999566,0.1268831469589496,
SEMA4D,0.0329298721910895,-0.06944382401286561,0.028587260484888355,0.010818831147664605,-0.10245988751484034,-0.04145157376400938,0.017344667803013088,-0.09468369261044184,-0.037612502994993545,0.044309631035429065,-0.015761523284221698,-0.00968356020246263,0.12759105329149636,0.03886623195562037,-0.04674572905853692,-0.08012359747755937,-0.07708498798212723,-0.09461751396859369,0.023752660850690315,0.0018254970891932749,0.026474008213957654
TRH,0.03225584467555481,0.06496169949294266,,0.009208701468254915,0.09135776977080655,-0.003110715035915933,0.05285619802265206,0.006061480970753796,0.04565643792373778,-0.00829045181701843,,-0.05479592049490371,0.044552155504800364,,-0.07986649680116911,-0.00573957817287013,0.2425222498409556,-0.057887176207372104,-0.03270243524778273,-0.09679360083768186,
SEMA6D,-0.09152333205246897,-0.06845269853570657,-0.003833692574027061,0.018857032299711994,-0.09326644322413612,-0.03432051418404072,-0.003648915702669183,-0.08921408632777708,-0.0027412744602744294,-0.0384143788152357,-0.02951306414791796,-0.028485893674040304,-0.0749550452397515,0.04583415387300887,0.10964272399169825,0.005975369769793676,0.04305200533281076,-0.008168874159183584,-0.07493824288643335,-0.009031889060785269,0.03426055431919839
CEL,,,,0.1211064449950827,,-0.04956539820210392,,,,,,,-0.027086698382849075,0.00695349028022897,-0.050211208089539106,0.009149424144903133,0.08148470415428816,-0.06054821416104902,0.12080005292933753,0.039461372454014224,
PDCD1LG2,0.033090829807027745,-0.03896154162146949,-0.02028394151911164,0.08717740193091225,-0.0036209384461015517,0.1401448357538226,-0.020806341536752867,0.0013970339621373977,-0.008216005007820581,0.03682316066260589,-0.010686534816482999,0.008207812751472907,-0.005157645239027928,0.04196825111249312,0.033702003886144034,0.06350234698239546,0.020976058223209304,-0.05924225485119406,0.05682183344333587,0.08158716045129781,
SPINT1,-0.047479394240282524,0.04846720803320195,0.02340679821940164,0.0747417941682284,-0.03667506963549835,0.015938606593435222,-0.02691173914283141,0.013648640494249685,0.05858434234132014,0.032723802701834975,0.0070483826560682195,-0.019478821075695714,0.008393341235223227,-0.04548159571673855,0.007634241236609922,0.009194716971682318,0.012231729505287631,-0.013848923024876673,0.09123534079661315,0.0703769936569286,
CTHRC1,-0.08941343192799396,-0.0721558917735712,0.08089901952314994,0.023139885538007766,0.07895076487964972,0.0009869105209554412,0.03492896164650229,0.0452253318597075,0.03327874349826269,0.12119945002552128,0.022290737396942293,-0.050949899322895065,0.015503869784718185,0.03030544672256149,0.050126359910336954,0.0972889171317171,0.08799279124601517,0.008339705359582434,0.04010808516025647,-0.06006640392063041,-0.005486478892081721
