,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CNTN3,,0.03180074418000634,-0.014525630635003514,-0.029840093679123166,-0.017635216267174184,-0.033678302113498586,-0.021191880738908896,,,0.11671407739757832,0.04454519507817423,-0.04110812906912462,,-0.00555453181316717
RNASE2,0.016148792547415754,0.035407674396526694,-0.0034976426819059553,0.02326672694922531,-0.02020514587295293,0.045165301022715765,0.038283220126542374,0.06555277841977843,0.07486655850158201,0.022429170440740595,0.047456822113687555,-0.004188306644116536,0.10321331367344136,0.022026076626148923
ADM2,,-0.01690989403346519,-0.02411943127949239,-0.024187464595640036,,,,,,,,,-0.022667105626245857,-0.020070235636343744
GAL,,-0.009935328906635631,-0.013634903939939064,0.026172691036016934,-0.021993360190464852,-0.04634835701815905,-0.020892776634306352,0.06447795461210122,-0.05374269095975785,-0.037196615774029385,0.03882719940698231,,-0.022362354497200653,0.018016190736166206
IL36B,,,,,,,,,,,,,,-0.02694335148189282
CXCL6,,0.09282579033021303,,,-0.013640300894218986,,-0.014927031947055684,,,-0.04218050692782657,-0.020938912987455642,,0.009410993787473017,0.12968269260552823
PDGFC,0.008955795630026405,0.026354232234791518,0.10087673381506723,0.0185947565080786,0.039837981659960484,0.01617442400116322,0.005968894006056894,-0.03187227804848535,0.04639789866263521,0.00676678814604278,-0.012456546982016276,0.013182866895765057,0.006486046563193279,0.05512277418440665
COL8A2,0.08063949349119398,0.019549487160826263,0.021442640569519316,-0.02800985902379672,0.0339898540092964,-0.004829554382700184,-0.0023666659290047243,0.012379375187673347,-0.0033787108641208457,0.04743041028431918,0.0574638076817333,0.043552705540999825,0.06219190036391639,0.0048775147840527475
SPON2,-0.008592362611735394,0.017463791003379154,0.059038284699038,-0.00775687285857458,0.012536072117843444,-0.012240133698881486,-0.02868835629281619,-0.07736923993642451,0.012299568034469237,0.06398575780122046,0.01001921188531546,0.022428478138533478,0.007871169078530497,0.11315842298027154
LCN2,,,,0.0633149573867955,,,,,,-0.03371893753416106,-0.027391391298201315,,,
SEMA3D,0.028720400824810456,0.01595932372122312,0.04765151268194728,-0.029684612345172532,0.03520465573371077,-0.010410360280327704,0.018437092208218413,-0.02563570647634454,-0.041462257431571926,,,0.04540576752772968,,0.016690595846735583
BMP6,,-0.01453216945235387,-0.013917718001454974,0.11877839861787082,0.18185195980887697,-0.014598323198333254,-0.023216582943630333,,,-0.028180295010381416,-0.02055218284063034,-0.03453746929535729,0.026076179745905887,0.0033382712040929503
TIMP2,0.06410071019303566,-0.017184053208618315,-0.03231631543224373,-0.02210002491242963,0.03015969743455674,0.0414737824130726,0.03117471376848502,-0.07164001974988812,-0.013232709255554465,-0.07032269932150798,-0.054026286739600436,0.042187155837328134,0.06343820373853859,0.01916100883377503
EFNA1,0.007035846056928604,-0.009966190678038833,-0.025903398511635655,0.05757349948778555,-0.021795423272481355,0.027619026865571616,-0.004937178093905364,0.01574990602343146,-0.007184193940099075,-0.03470117437491457,0.08024484492184407,0.025055642890646896,0.008350846300432258,0.05801490536587576
S100A12,,-0.017372498858394265,,0.08315597668641561,,,,,,-0.017070532644450624,,0.0255864513367351,-0.02470153374736272,0.09511362411456138
TFPI,0.004675023081415899,0.02242061274232817,0.0048923253326597586,-0.002381199348055679,0.034399496825061375,0.007831372279201627,-0.02862345476467194,-0.06705697583901245,0.11098862343270421,0.044087531153326684,-0.00932637580190719,0.034263004880216046,-0.029826410047220323,0.06964700533326451
GPC3,-0.0028060086562144934,0.10015041270449947,-0.021914619261982946,0.022723191303484696,-0.04784462202454118,-0.019149578632893592,-0.021816294611777864,-0.03267369795278018,-0.03100937543030237,0.0635317442982826,0.03517898984899261,0.21075781124771154,0.05128916231140176,0.09500348472763857
NMU,-0.03575792535029048,0.06074732534481321,,,0.06484807997361357,,-0.015152411952835027,-0.025975001868594597,0.010351569749386466,0.0047434983594123745,0.10529531558097237,,0.02848053144823781,0.10895195822393856
SCGB3A2,,-0.019844754481205006,,,,,,0.11618222828015395,,-0.019320171642808522,0.08234226655346275,,-0.03565711909023879,-0.02057594873987775
LAMB3,0.0048384224971409606,-0.04946142820619526,-0.03120467269114029,0.028794330050164036,-0.014465692945264778,0.03422835201685294,0.004730276979582566,-0.045326012561635605,0.03653735101081892,0.08540289906052029,0.013260700307106953,0.08517048401400275,0.03641406574979484,-0.010727408523898307
LGALS9,-0.031241113648426622,0.04364278298447552,0.05784794994196123,-0.027438815595566372,-0.03354134983995482,0.0044735765676498975,0.0060780157233044346,0.07514273755649059,-0.010476886806328058,0.006723695894323641,0.02972534474554486,-0.004661199327472037,0.017947848611744803,0.04501561251462457
VIM,-0.005565931002094682,0.03886763995960251,-0.017294847834032276,-0.02416543209960059,-0.10437033667813347,0.029817168393291932,-0.02961716885355272,-0.015070681381839085,0.07622637366927784,-0.0872403167441153,-0.07245937995540247,0.04334507094130797,0.06239940390374901,-0.05292344647796188
PLAU,-0.006736854127073278,0.053197420078214555,0.006593569977489392,0.02452517755846214,-0.08177541876506181,0.058805308440936996,-0.02958565023346108,0.0326626741661263,-0.032731781086594795,0.028795440578377678,0.037206316628758014,0.03335871930389561,0.04464172094956982,0.06438536575023074
TGFB3,0.08630687834928512,-0.0009453341934785221,0.039479917305411304,0.04469851355739278,-0.03466627505929859,-0.012200813222489022,0.003662612908708484,-0.033232161536029016,0.004789951703971082,0.023211988870350645,0.0004844177295492873,0.033416689840300766,-0.02127022219192955,0.046364244531232834
APLN,0.03529760526229364,-0.010729248455247942,-0.04435007041609654,0.035700812816635494,-0.11791478527289533,0.01964280437727604,0.019878188091075746,-0.01362208254493735,0.011569731172904722,-0.015653030875236045,-0.0733513716373794,-0.02175031097185085,-0.08303944065171978,-0.06031335428564574
SHANK2,-0.010077229281024013,0.015470659774154008,-0.024509791371535257,-0.02103372034579202,0.06665513889169798,0.062102961587177166,-0.010369319169958487,,,0.058057928118047414,0.04197402735118162,-0.00916214470911049,0.014001985900268939,0.0070778678376703435
LTF,,-0.0203062129584909,,-0.04831740528049433,-0.08720379717513034,0.011704866808094435,-0.007853917671531025,-0.09990513166422668,-0.03263338720396935,0.008456149068252698,0.04241353642746971,0.007780804858955555,-0.045256811638156674,-0.07484013379616013
PYY,,,,,,-0.0181497151121785,,,,-0.022558203953668476,-0.018663559206507592,,-0.025792679287455007,-0.018751069438741823
PENK,-0.0235839134931341,0.03172211167875471,-0.01308977270930554,0.007054570071727765,-0.011857475404967278,0.008696805333940275,0.01964969641555289,-0.000274069027808606,,,,0.015882067352136698,0.020596005199848333,-0.02621487974227101
CTF1,-0.046846049159582535,0.01953899348250606,-0.011678277484893296,0.0014820276350843151,-0.015858678176773132,-0.012777235218221219,-0.0014734328984333607,-0.05092966856796488,-0.0049240147328269875,0.14925337964219626,0.06842645270489567,0.05104252156115008,0.07062034908596239,-0.04883940202950665
COL3A1,-0.018865553214583507,0.07511386550676558,0.0017657069846643023,0.0397807474058928,0.006286045632638797,-0.006989050448396426,0.07543263778064628,-0.052692707803945096,0.02732848669891441,0.04465099605342686,-0.03768700413911419,0.06956988627358403,-0.010909901916225297,0.11178160620795885
S100A10,-0.07478476934004133,0.03219395283891601,0.06903826333854761,0.059110029921516635,-0.09221660058298613,-0.026896019134351995,-0.005666055224570307,-0.04936124214905362,0.07763125533737153,-0.11939320910417953,-0.032063307385478544,-0.030848507442706126,-0.06720469860312411,-0.05592222967524048
FGF13,0.004887651860581005,-0.0307627709564828,0.031493752386576666,0.03448197721019872,-0.0515754704232774,-0.014443972385226982,0.029943306947063045,0.030557796834710667,,0.04830484587901334,-0.015369356984990224,-0.025444208781924684,-0.014639794879064078,-0.013310194214348831
SEMA4A,-0.038516969728089996,-0.009378868516907906,-0.029207625759439255,0.06372856831337693,0.02196080636708889,0.02064663501692829,0.0022819357283851674,0.029449185382240037,-0.04487719393656129,-0.032566062322727816,0.0557856051990177,0.016857819096310296,-0.011641166751663037,-0.013464339417502514
EFNA4,-0.005863342560135932,-0.005793231574146969,-0.014847730884300579,0.018358396192112072,-0.03912638217090376,0.000550541288670958,0.051308996242794586,0.05269764839682473,0.060120019014169954,-0.017349804290388002,0.016153209598947914,0.065333077314122,0.07141174703944224,0.04110160413857081
HSPA8,0.03053079346798886,0.03512885330037726,0.03455371033595665,0.040146876752556064,0.036698933480861715,-0.028200120151636098,0.02145597319893161,-8.704506463253398e-05,0.01838394203926999,0.10632327871301492,0.06896433164092479,-0.059082535706241036,0.038475940659910536,-0.11988214013003246
NPB,0.009080792167374032,-0.011042373541809397,0.0038901084787580807,-0.016898902694106592,,0.03008082170059962,-0.0014085125985150023,-0.047289489201143176,-0.0008622551960026798,-0.02961369470562344,0.008482600095566523,0.0033651917405687955,0.031082559155875072,-0.009419324523712847
ULBP1,,-0.007602513184099794,0.01872919135487888,0.0608041232102956,-0.012828064305574326,-0.009982414298139904,,,,-0.020815486730831778,-0.015893973562222267,,-0.0039738208589128994,0.022213567477019063
SEMA3E,0.020170133171537895,0.08372101543805467,-0.02941782434751233,0.019851127562068402,0.011627171090267154,0.04591900263009242,-0.030831200559624378,-0.023396525640623604,0.036026437318443356,0.06188138831013536,0.07800202648839044,0.02166337332472447,0.01683474313586973,0.0380988599387349
FGF3,,,,,,,,,,0.05799160803028125,0.0770590573666266,,,
ADAM9,0.05135389648141615,0.024785782807312768,0.00400633830418354,0.004837295638146638,-0.007085410026756936,-0.009597271245969092,0.060610443836378224,0.014509527339083433,0.014986677801057828,-0.04374235655471086,0.005272567070440259,0.05834246190931551,0.07952057578360383,0.0008834010077758911
ASIP,-0.06726976316232124,,,-0.015566828111841027,0.015065080536423294,0.008325571380248246,-0.011344228159434767,0.07624492966441415,0.02949743349464263,0.049388736931066116,0.009446483996924708,0.07388099826002777,0.13639960861210834,0.061003197592000895
IBSP,,0.07201819965484661,,0.08602326417283561,-0.05995312362747735,,,-0.06628994132476837,0.20837886666049646,-0.037488156069081464,-0.00934844055899205,0.045719617727201456,-0.04511340351317099,-0.03791841153392763
MMP12,,-0.011215441174258094,,,,,,,,,,,,
FAT4,-0.036329547383356656,-0.016560015592911505,-0.011073696125875207,0.02093857761914287,0.02369931540874737,0.00996866635896235,0.028580132189128634,-0.028568607886952126,-0.05283266276944474,0.04518296394298249,0.010439744726522187,0.08805874462099646,-0.0037512481533333785,0.02838333782631239
MDK,-0.06832533014427862,-0.02056214424604658,0.013072567440047813,0.06211550953997109,0.06261985439961398,0.03746896428411041,0.003736099426934883,0.03448682477738538,-0.07153060390062645,0.032384726034315754,0.09035019829172,0.05203469675125639,0.10612756868759432,0.03968605678787483
BMP5,,,,-0.025528389496073115,,,,-0.028836813500454233,,0.03390210220474439,0.00696053438379753,,0.030753573393697213,0.10518910662206656
CAMP,,,-0.013917718001454974,0.08481282640863896,-0.019833596264786483,,,,,-0.03347753378170494,0.09151203335703863,,0.08438735787212306,-0.02574182875609029
HSPA1A,0.05096538146556191,0.040046386066255366,0.0021499626343910623,0.006814219690894458,-0.024578329309139866,0.013465930883671932,-0.012625039989430025,0.02186558618049909,-0.013038340297546854,-0.07611021222991576,-0.08601806430888154,0.05758349720301561,-0.02377692370860623,-0.058094716269500156
SOST,,-0.017372498908518698,,,,,,,,,,,,
SEMA3F,-0.005436643289338528,0.058537661047267306,-0.003590538623728877,-0.021243780162180346,0.029970807000114747,0.004975012185424415,-0.017157354828977546,-0.04841547671858953,-0.00499358669622772,0.05007719711382338,0.05820184096501563,0.09478790029898294,0.04674639605142076,0.04934844123443071
ARF6,0.007381268217407721,-0.006574902715262635,0.06432554765114609,0.030170848318251457,-0.025817648710785335,-0.005049233129357094,0.009883471983501825,0.02276669412368309,0.024325500541699296,-0.08714581336832683,-0.023067792462286952,0.025503556104242132,0.03404808374543727,0.09018025637657608
IL6,-0.015806540456784517,0.01689800630421228,0.054340102739650044,0.00929420420261549,-0.00298018674118924,0.013364539298954332,,0.15666445907901294,,0.10692282051405864,0.015261178607945758,,0.05114282048622388,0.002524217458258483
CALM1,-0.024179169919725244,-0.02956837912475746,0.04475769019408102,-0.06008129532095792,0.07624623461136429,0.0592947962777837,0.0316149025614629,0.02704022669978965,0.03964981299140459,0.05910421775752262,0.0327045598022463,0.00048351377276375856,-0.02642134290925177,-0.08666163978071602
VIP,,0.014686258131125948,0.01078357536548559,0.10632354012700072,-0.03304624525359123,-0.03522870614008514,-0.007604223351719664,-0.025635767022149307,,,,,-0.0309644176483994,-0.024283882460164895
NMB,-0.006938738626754116,0.014497775130805912,-0.0011161360553877976,0.02269298632683032,-0.07704372159132662,-0.005502212686888511,-0.03480910440824079,-0.0029683718831060176,0.044848093349425584,0.050334978592087826,0.0454431313196357,-0.04800479623675122,-0.03530419344457852,-0.011439586647603257
CCL26,-0.0353171138943284,0.12430811774376832,-0.014525631577660559,0.0012100932617385436,0.08308570212922785,-0.013477028254365725,,0.05802014271150082,0.021478364921923298,-0.03565887088145626,-0.037751713842733896,0.08436556885131453,-0.005272778598967438,0.024794538272881524
FBLN1,-0.056037262573543516,-0.005359198865724618,-0.06277720794160409,0.047262554330568744,0.0009639489347965874,-0.022975968351048405,-0.01044668495674358,-0.012168785556001684,0.12622043108590447,-0.03099303031449021,0.005932545931972057,0.04990395779931864,0.0706509485988909,0.11053563768512512
SAA1,-0.02587603672022419,-0.0002217076786161249,,0.0188552407026339,-0.04571784426052118,0.032699107367951626,0.029446033195231106,-0.007257782205352882,-0.020333185017820662,-0.0770320233925982,-0.047861398851690176,-0.02791152828641496,-0.02113320094467532,0.0038935926772994253
MICB,-0.010466101417263765,-0.009557997419475162,0.06904882086125073,0.0008345907370568095,-0.019960862460034076,0.02711540917664839,-0.02089277780794775,0.05615424827270094,-0.05552871758282708,-0.020898133298084858,0.06786115628333735,0.060404737868369765,0.1665070932419372,0.15657358964869772
MMP13,,-0.013270192275121872,,,,,,-0.07732361349780069,0.05834350297976258,,,,0.050729175239530674,
F13A1,-0.007234072910974697,-0.013697265667228826,-0.004599315423492692,0.020580208826410568,-0.005509671548898979,-0.023951142287343016,-0.027132489858751833,0.046138352188333384,-0.047424148953397395,-0.0730608056409477,-0.038384407080887264,0.08053066110635793,-0.022411818521525597,0.019444221332435025
CXCL11,-0.029379005294551598,0.0750452344501432,-0.027962354629034947,0.03837481764825862,-0.01839216047561885,0.0007629805867421166,-0.016753514785858906,,,,,,-0.02478049672428735,0.02480606128485946
COL5A2,-0.04279574150646305,0.05302492522648522,-0.0028363180160529515,0.013412330900676922,0.010463681866728568,0.04235846038664749,0.025047824788064447,-0.061811586798259884,0.02850643833353438,-0.02462677899640546,0.049203360248069726,0.07736070140697844,0.0024751987357649495,0.0010093371918253374
EFNA5,-0.002818997699709438,-0.01537890439462542,-0.01562905607678355,-0.022018765472161847,0.0626643682363853,-0.019310488353798918,-0.013186721036051648,-0.056769630823034274,-0.03100940259321218,0.009473667180418806,0.054086580712489216,0.009531780419801867,-0.0023696515538595645,0.024192226035995672
AREG,,0.012703723646335041,-0.022934316278706877,0.0070280715459173195,-0.04771329483426718,-0.02024907050590564,,,,0.032457313811583996,0.07515173770851498,-0.03512567206791725,0.01410922326026507,0.025729045642938386
EDIL3,-0.014997192740627219,-0.03596103275770166,0.09557368720504691,0.0471607160429038,0.08376509721526174,0.010697306311117878,0.00851874084509589,-0.020767326134738626,-0.04807515917894845,0.04959799756945728,0.004389406932187905,-0.07201555128083348,0.05558669713673159,-0.03316159930092363
CD86,0.0012493434398994363,0.0017872205766969159,0.08339799994012798,-0.025240332774770505,0.03990105889371182,0.01045360830117465,-0.003634938384624796,0.06635565878962914,0.0853659630355111,-0.008407160866767984,0.011144141119836366,-0.008851511387224408,0.030217297904361888,-0.023314250819072298
AHSG,,,,,-0.021447855996548634,,,-0.02674069961503313,,,-0.015717134280587398,,,
WNT9B,,,,0.022843776228707178,,-0.015976343193868037,0.13919556609175052,,,,,,,
HRAS,0.042281804367646454,0.030854041574182513,0.026674220232033634,0.03728906386738022,0.047885069396963124,0.02791214523610996,-0.04281815481029057,-0.012181719067339392,0.058644976433484486,-0.020898750295847295,-0.03136450220537044,0.020517903738796615,0.0571159216252258,-0.020944152456767225
C1QTNF5,0.05887084546155715,,,,,,,,0.08694675626915171,0.02963622925564288,0.07115554283119807,0.03488647259411732,0.030000891839847152,-0.01580328632288034
RLN1,-0.023583915451964012,-0.011554149283909037,,,,,-0.01841445745561025,,,0.007524914887405822,-0.01757163963580098,-0.024649018587649518,-0.02110198524380677,
COL4A1,-0.017748109359565334,0.03457176668311882,-0.05977202224107197,0.044291866710533784,0.01713318250546977,0.013554204165542665,-0.006246312513227291,-0.07339213330026906,0.09385934869585504,0.08242416454076504,-0.0161038764517255,0.04676358992235225,-0.046757129296623456,0.08670159497786671
CCL3,-0.04880092755036394,-0.03351730472701059,-0.01186869276715661,0.012177770055637716,-0.09681594190230475,0.02285018369938023,-0.04469747291054471,-0.0007604709044987646,0.013781527965070291,-0.05288655513491521,0.08819749851846669,0.03968471552287015,0.09400094724829962,0.06900539325951598
BGN,-0.05502277551575604,0.028478401670989417,-0.01469137616681408,0.01093132354405116,0.043120349176431275,-0.005512346122229072,-0.01775861017166754,-0.09288954540047732,-0.0028013241410595117,0.022781645651138473,-0.049059327813782125,0.02143027895884032,-0.025893797626480163,0.07468794709989558
RETN,,-0.015573936557754811,-0.013709355044492022,0.07374660401037117,-0.02415920654312272,,0.054037175830799845,0.0360308759977829,,-0.028594567573113013,-0.029614929014652618,,-0.03665048106182196,0.03511285478654435
S100A9,0.030528880953481934,0.04415999389352927,-0.026809287255396906,0.011117119352495451,-0.06360425527266451,-0.006726307084492214,-0.0003284855948612278,0.02816574224727716,0.128428695889006,-0.0630262411786858,-0.003237144460026292,0.06885271667329272,-0.04185533228813336,0.01336634664652332
HCRT,0.02568077640271615,,0.004333223246056374,0.04357623355593921,0.045791911107411376,-0.019149571741768314,-0.020724373318491193,0.04870261755088719,-0.011427385419992544,0.08577379880826934,0.0399266231639012,0.0036555109982595816,0.00445183451190961,0.07852883014325994
FADD,-0.007871162235122183,-0.03961330522439981,0.039701514973279436,0.014046770417758515,0.021554354771384825,0.07591311109423039,-0.008941465087363787,0.04865175638859729,0.034169815324468424,0.05649825299765141,0.009365933493022104,0.04653549614670222,0.02954068654515861,0.020046062085742847
ACTR2,0.06206934715096283,0.08550353627067322,0.08013905057758969,-0.013515058538324125,-0.04296419185405324,0.04251832591441652,-0.01621456816713589,0.009580967009094122,-0.0029643888528797734,0.0357507819790249,-0.08854810258682858,-0.03375243810788702,-0.036417660430151357,0.04029510104332417
BMP2,0.02592295394791941,0.02948371244840144,-0.021087604419029633,-0.031012245131859552,-0.025260206189304156,-0.040478563314634106,-0.0160614910626954,0.13580927024748463,-0.02824571569622143,0.030221668443280055,0.005248093509374088,-0.030265025181390903,0.015528752051040425,0.019507249571013692
PDYN,,-0.04090010735108155,0.028902620820181413,-0.00043296724303623705,0.028688482152391715,-0.04299533709270254,0.022150996088262865,,,-0.032498151298022734,0.004114114728668477,,,0.01386667463512661
CD55,0.05115505460899019,-0.027062213711948745,0.07781812179204395,-0.005111388197156396,0.06480424421345056,-0.03561158142319798,-0.0055358156263348715,-0.05416135375001603,0.041570662525950555,0.06361788086933944,0.008653907471693806,-0.04385283773479004,0.003976237914152466,0.02906298214814206
OSTN,,,,-0.012759865782020064,0.031365188015235065,-0.010653640412958493,0.04075863667272177,,,,,-0.025444205422397646,,0.0122745358073094
PDX1,,,,,,-0.006672987920698591,,,,-0.026027217621370294,-0.026617721794874653,,,
CD6,-0.01310625096035006,-0.007898733437056766,-0.02557435241421645,-0.03134520619795196,-0.01926874622228477,-0.027034115675834445,0.05566058624649035,0.08980171615164831,0.19766925879345398,-0.02026650250100438,,0.044723308737563174,0.03562473407057184,-0.021573722369223187
IL16,-0.05906412692635159,-0.013950016241546879,0.001248571691381747,0.012778312746910266,-0.02263092372756137,-0.013668810876001402,0.03356514699931586,-0.005640025694823393,0.045292185759665156,0.02178231739051576,-0.02490856528001113,0.016572797242950445,0.09175902585388578,0.08569284092197117
LAMA5,0.019223880521970306,0.011418385718672057,0.006384263088854311,0.0012234098458188114,-0.004213571459092018,0.053991589924207085,-0.029168294971345474,0.000859665259792326,0.053318747516252096,-0.07160582216540903,-0.0021285063698221543,-0.007971305357916974,-0.025212275889406638,0.12263203930451892
RGMB,-0.010068315158733215,0.07063675512770391,-0.001380654034478329,-0.0013280684380361384,0.0019063306352821027,0.031241158199308387,-0.01549472594212188,-0.03127520437384408,-0.05071642969477245,-0.002498288056827644,0.007504591456420323,-0.007325615808394948,-0.00033905503182364165,0.036384887110670415
INSL5,0.059026307799388986,,,-0.02624654254061858,0.09240239790527809,-0.024472390690785068,0.03764370247111799,-0.028153502952781767,0.046907482589546634,,,,0.08066552299978857,
IL12A,-0.0347122503966487,-0.02783449871711777,0.025185971657682268,-0.005026774711806242,0.06078342808906724,-0.015734544970008008,-0.015040114236468423,-0.017506751443862108,,0.04694403508261251,0.0629936634298857,0.06766359382639829,0.02851752795134718,-0.01738452074710182
S100A8,-0.011648228160221204,0.07199811432506627,0.013537825072549504,0.006719985218311715,-0.038316795781323125,0.05245296947679044,0.007816564785384639,0.016764737480939856,0.0074046051827846475,-0.042054022237875285,-0.00030590112620882965,0.03866845915495638,0.01510967147106388,-0.005652026001631101
TAC3,,0.0037586599833142856,-0.020529972608924644,-0.03265754945722224,-0.03664359319633134,-0.0009871598752642537,0.036162115207875614,,,0.020040158843905045,0.05511767698701689,,0.03379704940953848,0.01494151371798574
TAC4,,0.018102052090314482,,-0.02960354644005859,,,,,0.03543486175759756,,,,,
MFAP5,-0.022894482583690364,-0.012204639380196192,-0.015300315441370956,,,,0.00676004953459678,0.0860611106500403,0.10725855923476016,0.007064644782478028,-0.015924180712859438,0.05031723943408917,-0.01291795018604054,-0.08103596255417211
CXCL16,0.007151943254643806,0.06733532917711078,0.041773749453220106,-0.017185701865497244,0.022027689569148256,0.030058306132455297,0.012837984859841153,0.06796416908349047,-0.002924538269086551,0.07435455007915959,-0.004908485596090067,0.07832621239451043,0.046234009363770485,0.06437201884376959
AGRN,-0.0652019675495828,0.025530444106487887,-0.039618569696874786,-0.011128598009106976,0.05788508999059102,0.05817955850486748,0.027312323714752767,-0.06144500589101264,0.06126348062243261,0.03461470387828519,0.03245787941659654,0.06640634696518824,-0.009674428373960353,0.08767651776330779
COL4A6,-0.03158258575776307,-0.015573936834535607,0.040579784878306976,-0.006985000653132968,0.0447363993815627,-0.013347311522325501,-0.01518904820201625,-0.04806511098108279,0.008704485575146442,0.03271013047320705,-0.020632989907240364,-0.004332761115945972,0.10374002925696289,0.014133432626396996
FST,,-0.034455125923412405,-0.027962359247934734,0.04473172443518891,0.055007348152122784,0.10338843204274321,-0.016460811359000033,0.004570110607615431,-0.04256475359738741,-0.012299083462706821,0.042028893188997156,0.10386643998521794,0.06182116750963625,-0.02587922731503719
MEGF10,-0.05252611962629236,-0.022758945179639854,0.02946154604368954,-0.026488517848233716,0.0005433606265231564,0.019386495670935786,-0.003954174776476257,-0.06005482424242146,0.03126576855855942,0.07689582069208531,0.09382456648671648,-0.04765476559676004,-0.027692788016440043,0.006441506115810635
C1QB,4.7032527605853036e-05,0.06942148730539296,0.0846622475043122,-0.0163402654343042,0.0548669063204293,0.01468785979623492,-0.015400775275115164,0.015099545512979175,0.07711614956249531,0.05043879803617754,0.05670946325423835,0.07357913086707543,0.1289504818957221,0.05112165341748821
HLA-B,0.10320011245264063,0.07613347714332647,0.049102484671760704,0.1089906079570847,-0.07436691887004968,0.0073991145570656315,0.001768426413808683,-0.002941760965229724,0.029318383833953448,-0.0018505279851802404,-0.03812584102202243,0.0991461498646138,0.04296400317474331,0.11951694181924716
PDGFA,0.01895581027447261,0.06171060931765434,-0.026753354204623558,0.020950013284825042,0.01586485614338843,0.02379729633550718,0.012396446395294311,-0.021292902124645435,0.011321870569484032,-0.04770929878037038,-0.06476893128865974,-0.020129885589174248,-0.02582219221547071,0.06195705248453293
LAMA3,,-0.020643355003647366,-0.0035447862128009646,0.009650611279560649,-0.03518406462802583,-0.0026264591580660215,-0.024565533170559685,,0.07823701906061949,,-0.013833677248074312,-0.02876842035056604,0.011757370866258686,-0.029762872672239808
DKK1,-0.023583921328456672,0.04416442549258566,,,-0.00984296394242211,0.03560769833455445,-0.015702760017294187,0.04404914430969786,0.014743954767634232,-0.03858215273494069,0.007723621010177753,0.0131942212038636,0.10986250183779346,0.0513192688082901
INHBA,-0.02942092070757747,0.006173304330350127,-0.013709353051960377,0.05501286987665558,-0.011946843506553157,0.03885875127729734,-0.030089408062844873,0.08331572691351107,0.008376774953895182,-0.029799923131292354,-0.03116660368485096,-0.0577051090193688,-0.05427432472122619,-0.0383790598903474
LEP,,,,,,,,,,,,,0.0569281078437719,
IL7,-0.035078995433239175,-0.029293550478411565,-0.0021427281266196405,-0.02538256640302866,-0.012773561155472374,-0.030250076072069778,-0.009066130694562488,0.07936566147828376,0.0766398932594503,0.09141083347794057,-0.010497594694907157,-0.026968617543861952,-0.015355780692805424,0.013280720541890305
FABP5,-0.0510035830285924,0.07116196801436289,-0.013229381177091012,-0.00011003245838045288,-0.02822329964232544,-0.037079737106288695,0.008443577681292846,0.006990318602821458,0.09362409973412252,0.059076043193246296,0.10977179814498648,0.07898109020388244,0.04087512574446051,-0.01927036064862734
CCL4,0.025227422522864643,0.0020106916006725198,0.05254257619893059,0.04876794870250314,-0.047345953179811544,8.558233408491214e-05,-0.01753600117341106,-0.011793008508487001,0.0020242274819700957,0.08846443081228243,0.008095474239869237,0.06322010328738413,0.1250972176460165,0.09549506348675103
FBN1,-0.030356985877268195,0.016850486456649362,0.03588827624970752,-0.028371659040969114,0.02843946025057869,0.02241841711905428,-0.006161032684038521,0.004269337238776924,0.01646425066594278,0.04418491994610269,0.0368334799117509,0.006729839919180873,-0.013414377634641018,0.058828982328298335
TCTN1,0.014678468629446054,-0.008268071295419626,-0.024682312915690126,-0.02289175270299198,-0.00815737073822708,0.06777974027131661,-0.020485315296523376,-0.011479678957211411,0.1102239991334419,0.027876661892709438,0.03831169246432436,0.002115898028977585,0.019257228327359075,-0.0028037308215419303
NCR3LG1,-0.027993871498208495,,,,,,,,,-0.011501572003379573,-0.02082916987990061,0.04672794443551938,,-0.00060370683428948
BMP7,-0.01524230696754511,-0.08389588792074304,-0.002146043434244161,-0.03720917520553589,0.03947489916665169,0.05690114430244503,-0.044692281774870196,0.0027526650740705757,-0.015822904106851624,0.021940483880569947,-0.005774385732965197,0.0027169639382987705,-0.02847469736523179,-0.0004097319351510791
NLGN2,0.021667217153984376,0.02540630703544356,0.010707651660852973,-0.005895482918763681,-0.032907911503237866,0.0008724606908411843,0.0577689159431939,0.0026077564107781183,0.030105503718126647,0.023244514427727632,0.025863010282210004,0.03997088781522,0.01693245437463159,-0.024870431419503354
CCL25,-0.022889772176861996,0.00039421522484492307,,-0.015045648175214046,,,,-0.02780627665966949,,0.05983463903804003,0.0936856733516501,,0.021606463302765062,-0.002855124681581528
NPNT,0.04173696203330347,0.03569563758604377,0.011650705795743375,0.029790628674851518,0.01903919091267892,0.013275747001505857,0.005283398756042731,0.03344719231947098,0.017705184960841162,-0.0051887960213028465,0.05040633325391614,0.026289524820600617,0.041489547969443805,-0.02804390517244149
KITLG,-0.03713238841060229,0.03755929891352592,-0.0320446654032333,0.032477997537382404,-0.03854724398286192,-0.010469089574694664,0.05161271480067011,0.01970485912295851,0.0873525989194671,-0.028364142166781355,0.04434893389509025,0.020590320836553468,0.04135684630033136,-0.04689768811981757
