,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
FN1,0.12654067032302577,-0.1590643097435777,0.013032753688311948,0.028546638266496685,0.06726102905816703,-0.019492354070963357,0.04504586734993094,0.011480517941009297,-0.03722367526963108,-0.05981196961958922,0.01969932695323438,-0.10481947115470999,0.01522812095020651,-0.06845667231809043,0.02275437397827134,-0.043709249033782004,0.03370461893684986,-0.026147103487021747,-0.020657190368933858,0.04275524183100005
MIF,0.035092066823069555,-0.16808903290632296,-0.0036933234937452978,0.00837195003145316,0.07611901242405725,0.03485561464427853,0.09273193106902701,-0.02680604079344339,0.028837707680266392,0.011638302342535212,0.04599496316654273,0.009532302741935242,-0.10262445253874701,0.004176006540297128,-0.16381064606106188,0.07669314797643943,-0.0017920165092579403,0.03355151724293023,-0.0756423641839847,0.07323479579824019
JAG1,0.09827169366664623,-0.05047838866144212,-0.05868234351090647,-0.008242886072972015,-0.03778946629159954,-0.004517508067241925,-0.03481734563907312,-0.08836820048674628,-0.08145041686895782,-0.05049170147826009,-0.01677411428329642,0.02081765181481106,0.03395383367793799,-0.07371861367369158,0.03335468918035851,0.02090761664713849,0.006084423215415576,0.04371482831215406,-0.03225727454532245,0.04025103458238472
NID2,0.030709991091855758,-0.024638720030012298,0.007368098308374273,-0.007708207447976825,-0.00968822688969982,0.017645425068468508,-0.02999072334718461,-0.02286216967566657,-0.06850092636168761,-0.004939996664605032,0.038492192273184095,-0.06913479068278645,0.09086105038410715,-0.01786171645689198,0.04033267044895731,-0.021043965949092837,0.06451285971200856,0.08948448956702935,0.031257235626591856,-0.03701703858738954
EFNB1,-0.06991283928578522,0.07023931177119241,0.01982793784222442,0.005265367976491266,-0.056700722085526914,-0.0433505710018468,0.0021571153073113012,-0.0014559301133348866,-0.05326109292124572,0.03474670915791194,-0.007993100590462574,-0.028709342570944117,-0.0041548355510646895,-0.0521190241601658,0.0044043503505864666,0.03246421044109368,-0.028815949983239587,-0.03419131493002066,0.09596721813999527,-0.008814967704003123
COL4A2,0.04754724069373841,0.09112803540893497,0.02501995314805094,0.01858658848303516,0.054106848390919074,-0.09586161059386002,-0.06459535305547637,-0.013069355412187688,-0.029146010222831028,-0.08993873639474534,-0.04780979034933764,-0.13436184463046358,-0.01958526964388837,-0.060406425963822716,0.09483187013369161,-0.03953990860558862,0.05641069263200792,-0.008726575855892968,0.030425769274586775,0.00016333081049461868
SPP1,-0.07598236449098249,-0.08681177152637125,-0.01325992207148936,-0.03367706738684584,-0.1256442210295858,0.023743093247556392,0.038068153492558945,-0.07312792563754572,-0.07635613341303885,-0.08783587020081154,-0.08677772896266367,-0.28996574163172795,-0.047871256116226474,-0.10490330889956631,-0.09416446214665442,0.053474115688622564,0.0011784877922143707,0.0650694610478714,-0.04965817343510433,-0.03413251117213113
PODXL2,-0.057733325130682564,0.04459229902040864,0.06061977293909042,-0.009423624552519955,-0.06789034480224136,-0.03690419208927246,0.0015706801581551785,-0.027983681510499125,0.06495086757936161,0.07144674272781133,0.01157977817925686,0.20172656633119743,-0.01311039336479015,0.06245676352166013,0.015384318064726262,0.07009174250889277,-0.007401797421301719,0.07375252131548105,0.06755660431758306,-0.061407529699144064
IFNE,,,,,,,,,,,-0.022052164499016168,,,,,,,,,
FGF9,0.05660906992085268,0.15063103268209493,-0.02114890663632983,-0.04801070134941593,0.0024589827106792843,-0.024917581614941658,0.045683515001490135,0.051727441958210905,0.11300325135263133,0.122271169259558,-0.017655612012146767,0.1298743706441455,,0.08597583304430143,,0.03882457981352426,-0.018202316413151017,,0.034274253370457565,0.02501330236395363
ITIH2,-0.0216229472231613,-0.02092434009417539,0.026836835762875662,,,-0.01670430843812907,-0.03089329077979874,-0.021599562521550757,-0.021724186652417744,,-0.029568638967161668,0.02214227132026311,,0.004112097604036114,0.05267242266837591,-0.027704545184915146,-0.0022140758160718345,0.10344645962766698,0.040973777854519826,
ADAM10,-0.005543124809603062,-0.03196096303922208,0.009101641821643905,0.01277316037740404,-0.06108371641951481,-0.034608421285906465,-0.04653414448334807,0.03150151195502684,-0.011966840869905486,0.023354519581523767,0.059816355381784696,-0.10300787079427919,-0.011658591282017813,-0.019088659985959443,0.04428545256264863,0.015392617151163286,-0.08622525685388378,-0.04369285984344192,-0.017625767134262314,-0.059561084220256716
CFH,-0.07693902209163131,0.03702161291420521,-0.015574354179152443,-0.033768359004720354,0.008157837952910668,-0.018641537861011023,0.00037063278373863776,0.038992384059633144,-0.046822275059481264,-0.03989914358434839,-0.040828420958508346,-0.05431582881321751,0.025065593659772952,0.015019035265014162,0.006775315478683487,-0.010895213503069476,0.02554230685830877,-0.0476688489373818,0.019673257896787345,-0.002473888821204653
COL4A5,0.012497032159855289,-0.012840300471569924,-0.03639234646127341,0.0148517818367242,-0.029099216748687352,0.03328931080784247,0.01887111437998402,-0.0009277688926691558,-0.052943374488116694,-0.027941098554241622,-0.022265678427419063,-0.13632888294434028,0.020768164845271872,0.0017532755025072128,0.09966203658051989,0.041284383820162564,-0.034617645478573975,0.055726192181053666,0.08854519919288095,-0.01072136962938421
LTBP3,-0.0036783194366186195,-0.06902938549497258,0.005238218414581659,0.006533237407462564,-0.07331150914669995,-0.02880485561172566,-0.020905944348026843,-0.047847184867264636,-0.006072136053314496,-0.03110407989423023,-0.009965272165661378,-0.02210973489745474,-0.011969923299216421,-0.006545635624817516,-0.03188862361880131,-0.01378185446620658,0.011335984200871552,-0.1102279954173222,-0.013633949464210312,-0.024016248360625447
GNB3,0.05505590480559861,-0.037931661544813096,-0.08082919700346018,0.019980843392593255,-0.007892924393240696,0.008775377627526507,-0.03374281551981175,0.005817555423225428,-0.0014836126511759804,-0.005853638306351928,-0.029189591813519152,0.23003028955666927,0.021503212213317083,-0.02589497973481021,-0.033707603370245996,-0.0003586615996194794,-0.034439215946121406,,0.11749412868484348,
COL6A2,0.06527546818123316,-0.055778951234472504,-0.016353962545573492,0.08003433133136326,0.06960383853624937,-0.05242799883971743,0.025446083327825813,-0.02211912979438422,-0.036870324019492376,-0.033071336927430244,-0.08603058818662153,-0.15142006908531963,-0.05108394258354533,0.07375323067532123,0.02296857471127861,0.009900432186604599,0.08361393557713963,0.00694983167376784,-0.01721138611476959,0.019653711042898807
PLG,,,,,,,,,,,,,,-0.03450745132957153,,,,,,
GDF9,-0.025254489706825672,-0.017142140337259377,-0.026413248107235533,-0.03219954878277804,-0.02423551194888517,0.014924954910775695,0.02383170785434517,0.0731854376700377,-0.011044402451600344,0.011571262517124243,-0.002321904215911851,,-0.020277402635015693,0.033174084123915155,0.047850274702086255,-0.028348648601517597,0.07431164537256671,,0.01532729040737513,-0.023240197754628975
NCAM1,-0.010161002128457264,0.007656496684081964,-0.0005048564065036333,0.008324539320034999,-0.0568957465020259,-0.06304347242083926,-0.04301468511868287,0.003497260075278103,0.02638993176124919,0.0505641849210503,-0.017412269238705393,-0.0075324390550923345,0.05212333927687782,-0.0521514660291212,-0.035768682295354355,0.02690871908661778,-0.02593244616965903,0.03733378449153427,0.06577775094398972,0.004945957117938473
APOC2,0.017679899672646715,0.023593314660206286,-0.04627354181873926,0.01711646787656439,0.025203127613150748,-0.02060234454640151,-0.016890195601813828,-0.018142767284696253,-0.03516935122758095,-0.01600534271029404,-0.026637114441406793,-0.16716269636268835,0.0038448267711873934,-0.010599155533286875,0.021159682471558045,0.09327920425183532,0.030950916399463253,0.03468923044530347,0.05061306606604674,0.008779093928746182
BST2,0.029153572383112277,-0.005691426890369243,-0.009329110822241983,0.027363708808852583,-0.03313272832577236,-0.040340844670633716,0.005402580869815353,-0.011191965832667773,-0.03183075763832043,0.04379307354961602,0.020464269929855148,-0.11931802316804523,-0.02737883386610664,-0.13437716956540652,0.06186245350900027,0.03425987110031279,0.06651980334077406,-0.028522805667815235,-0.020198300591340042,-0.01090099659664331
COL5A1,0.029071363146009957,-0.08864561392543958,-0.012598373301739683,-0.02924594559132329,0.11087669304229308,0.08734138296132506,0.07275399557399234,0.044290815879721945,-0.08227769622202569,-0.07686331497238516,-0.020395957068591573,-0.09497822942226779,0.017900844901399243,-0.028077287634283084,-0.14196827482147575,0.04080378087670603,0.07203295102262368,-0.0361642466110998,-0.0015823419574556223,-0.03788727845201842
CALM3,0.02374981938491471,0.1245163349392989,0.07021926507384733,-0.04354437753112904,-0.028065949100285613,0.005265326197921192,-0.035629466142058724,0.07310392885932156,0.09087031181539788,0.1532299266411706,0.05314256336495874,0.27895248202961165,-0.006399150224364495,0.11809703399423528,0.15289455811000557,0.03858761221998648,-0.021653243409310047,0.0040630707307005,0.030671489464592232,0.09017240685561365
THBS2,0.0401559180304921,0.06285309707659685,0.027591287404864953,0.020762157507840665,-0.025781784494263486,-0.04864425146006865,0.044513602967579974,-0.03212355817628476,-0.02239082206089841,-0.00039039016464563004,0.010082087484649543,-0.10528856270948445,-0.00012102753646195336,-0.11221114635357303,0.00021385655614109502,0.025722331321408456,0.05657821796479161,-0.057917707234144,0.009331655889782029,0.03287321644200537
SERPINE2,0.10142293250230196,0.16065490531376406,0.015144899566271028,0.017356037952743927,-0.004972482896464945,0.04803962063025211,0.07588507221874319,-0.01907797552708136,-0.07548127761343036,-0.004731184760998555,0.04694508898784824,0.05157848992043134,0.010263973523933372,-0.008520659864766572,-0.08297771146468687,-0.026633176265209346,0.03409344448217532,-0.09438569602708284,0.017758201302728285,0.013004150221441269
EFNB2,0.058639949509500626,-0.07220428073655516,-0.0021230968723478234,0.005942695161291853,0.06170116997567135,-0.07286028276515508,0.032182660587176025,0.02645417273728164,0.020033997925704188,-0.052284181612992114,0.002033575788265017,0.09296337536937155,0.06309917286889502,-0.0010394419659897625,-0.04959218618251365,0.0402145605554564,0.029117097219510283,-0.03928821010530742,0.014761851261210854,0.02464698782118472
PROK1,,,0.02580583583016224,-0.01567399655583967,-0.032510198319837695,-0.020138073829546542,-0.02223266822735565,-0.00706691572275106,,-0.02705343121133682,,,,,,0.11069825943030596,-0.017457947522421965,,0.038493056018361886,
LACRT,,,,,,,,,,,-0.01785456461402161,,,,,,,,,
MMP9,0.16183715619976868,-0.027674755240397204,-0.019792205960403667,-0.012170705380082887,-0.0267496335668267,-0.004822444137277773,0.0692176787351977,0.04373552478591735,-0.0536332519934502,0.05259602808401347,,-0.031025906915420308,0.014773110381260545,0.0058319467867846905,0.06611622212507416,0.021311659241081825,-0.027670103978185177,,-0.041387239828946404,
DMP1,,,-0.02224649458681219,,,,,,,,,,,,,,,,0.0018062825521024655,
NPPA,0.0526767830383892,0.03392387801837816,-0.025034302614305403,-0.00707416907734449,0.011500754555346696,-0.02600034398002393,0.02319420156842484,-0.014589194380997225,-0.02957421485764312,0.027644032644270043,-0.021934906499152942,0.049897246518767924,,-0.05988957852636309,0.07377108714890715,0.053605870026655546,-0.008812312571404664,-0.01311512282537197,0.012852085180601531,
APOB,,,,-0.012350340273427605,,,0.00886742369188845,,-0.017106941690925036,0.1366978623268902,-0.02060781309705415,,,,,,,,0.0050938747974244155,
C4B,,0.06611673250487482,,-0.014183326998808962,,-0.021329077434310825,,,,-0.021999666074057487,,,-0.015291584542356181,-0.010732803379772678,,,-0.021551837475716023,-0.0017960255316076155,,
NTNG2,0.004000242919858264,0.0082047873578507,0.038625174019565445,0.009037468558996408,0.04376327768034262,0.013329086079429245,-0.0694292892125927,0.05526935689563705,-0.0033970323078732064,-0.014464879704322387,-0.05443338618343496,0.07506225582575926,-0.009516168233224119,-0.08261495455874404,-0.034363465976703984,-0.021581159595808426,0.03640408365758903,0.003463350685163975,0.039373495872342304,0.021240204058901382
LAMA1,0.05913578680518542,-0.030886869859740283,0.004815148335194537,0.13617579271995417,-0.03655308561447304,-0.024300690361940106,0.01887481711998382,-0.011931478797298086,-0.03227142815605198,0.05213179967450967,-0.014806739781955838,0.1204073838256923,0.04336306703419777,-0.036085032263415674,0.0157316404203521,0.001326041209111639,-0.0033347187682731634,,-0.02803796131239813,0.026869658769499594
UCN,-0.030518864134857184,0.0655708988954117,-0.027068055590158187,0.08490682674750699,0.004469736163994859,-0.03861170837892203,0.007096718916868697,0.0963586825766215,-0.028658710690437433,-0.001948870711186998,-0.029189597442117066,-0.026180778336962876,0.14558897209543561,0.002333645087239561,0.0772271423450395,0.004174519557038534,-0.021617910016540412,0.08258082985405019,0.04397928551725996,0.07389863170333588
ARTN,,-0.0004250481849418774,-0.005712241178060907,,0.03759621153918049,-0.00783298405159853,0.037289566189086784,0.08470513226275253,0.005133586773242292,0.023337250644567185,,0.06734403286971218,0.05851586671624039,0.04042096701278394,0.005306437989453779,-0.026019080512337703,0.0009745794730751394,,0.006330397456423277,
PDGFD,0.03019696290430021,-0.029571256703869734,0.006084397356779222,-0.025209216500017357,-0.0004010797418853162,-0.04549227086052643,-0.042624812530766006,-0.014759360580338174,-0.0365726622985124,-0.04700730316701711,0.03884903847832465,-0.051414964974104395,0.027047973687747327,-0.025479583805844554,0.049191368370103336,0.0037325806821604654,-0.027005079964090704,0.08315390845789412,0.0047828249303029395,0.14805060726369879
EDN1,0.04562385388795337,0.009671032425943886,0.023374576553695563,0.009723164217530847,0.0026965535018454493,0.040382254443813805,0.0489608030716944,0.015529449999068115,-0.030811447113265642,-0.060144413862541914,0.04616549948271659,-0.06377138022007739,-0.007784074467714162,-0.02031897413590766,0.05739621639904576,0.0031870715255728536,-0.012352892414036986,-0.02573168332703487,0.019373833541005355,0.046788427997242005
ARPC5,0.03678249513565255,-0.028476009079118805,0.012541421915460869,0.01910232599743066,0.05991715764356301,0.014198219144068354,-0.028181818069164387,-0.05606157542163187,-0.04543930628900595,-0.040963514761446294,0.04626601322561287,-0.20526413135318927,0.025253617485419662,-0.09050407414888952,-0.03638638843438469,0.006404926962630163,0.04178464887549684,0.010133815159885722,-0.051070138027759025,-0.009813869637057689
GSTO1,-0.09604027187170762,0.05441439206700744,-0.04413593753273462,0.0017682914219197216,0.07298725269181662,0.04772273834481285,0.061081239331847906,0.06833217366025061,0.08464815519727072,0.043808980333807264,0.02493407917903786,-0.05026379037251584,0.03313737776144756,0.05716632994550792,-0.005248226519411498,0.016803197643597514,0.043759361733337186,0.1095903142482556,-0.043391745696828576,0.13053449713706244
PROK2,,,,,,,,,,,5.1087613786615535e-05,,,,,-0.012012298836938924,,,,
SYK,-0.02308551848945361,0.05998997110468442,0.007427580622899023,-0.010159294369501472,0.015306348363471505,0.01840962418829716,0.003322705773836191,-0.026142339954084166,0.018571003549945824,0.027577808898709272,0.018192971061996206,-0.07144225649068603,-0.04923861451151463,-0.07901930192893705,-0.0019119046554605887,0.011671264805587245,-0.013615905088989142,0.04615704330982375,0.03466273741365757,-0.04966435234819545
ST6GAL1,-0.09600485839093913,0.0718153512314262,0.004962739402727361,-0.03483704456438775,0.05200827560731604,-0.02697451977130308,0.0469933689381279,0.04954062871593882,-0.04877048522130734,0.032873223197221794,-0.03899418981296075,-0.13718270598930193,-0.02449859825362409,0.09205830738308238,0.052656119413530024,0.02601308209741317,-0.06179301006365402,0.04776844141774211,0.07830151945305311,0.05134473324776106
