,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
TLN1,-0.08388159548434658,0.03127846703749962,0.02257358753611738,0.009208423305083882,0.14901163074207358,0.07236300956146599,0.01585161847771145,0.08896366198629127,-0.021592406348099728,0.052420272733818114,-0.0029368207789134963,-0.02416341752705167,0.04099257892308824,0.020118414372672457,0.03147527527702049,-0.046297836910785935,-0.012279656408086488,0.026880561037664043
COL2A1,0.07007524436289508,,,,0.1691090035248323,0.0843572996710264,,,,-0.01589484697896346,,,,-0.058395105607938765,0.0671835861635099,,0.012152643116576704,
SHH,,,,-0.019839921591493132,0.1331114217696652,0.045801665590617366,0.03327519790874669,,,-0.015169925867711318,0.18587860891163377,,,-0.0507166366498395,0.022542998229746716,-0.02796288127885088,0.06040324933217505,
PON2,0.05170797073723734,-0.08892769347932987,-0.009039019106151108,-0.02094515573989326,-0.017049906026495882,0.07305189991956053,-0.07833666137025161,0.030227792360327178,-0.03212252615201514,0.01786935988259485,0.011316466835252498,0.022010640552607628,-0.08489829558606293,0.04114187745591718,0.1112091166705748,-0.03403323907043479,-0.01016789207733347,0.033755431040048904
ICAM5,-0.00619410228126385,-0.02883870888538653,-0.0010098179926683888,0.006706768250477104,-0.017544337352107506,0.010772621647467543,-0.01172334451303042,-0.018824019574722625,-0.01999082863984287,-0.029626045786158912,,,,0.02760174691968237,0.04577213513565654,,0.05968002185390636,-0.05752690644986342
HPX,-0.0005332421006270325,,-0.030446062258061055,0.03313558279935792,0.1102395872510349,0.03662929429968508,-0.005914140611280456,,-0.00017063090338554807,-0.020903000557774505,0.03303946716731632,-0.05278380385246531,0.016189801653128274,0.02398681111765092,0.13033066776483854,0.0017830256060140856,0.06487226659849318,
SFRP2,-0.005825310749757469,,,-0.022595520643179236,-0.0343834799872271,0.011140440546248253,0.0020179421922585233,-0.049293059315693374,-0.020841649529700877,-0.01847556032135403,-0.03452171269287138,,0.05269845596332591,-0.016744058024986054,-0.02108888304667912,0.03787749034192275,-0.05821999157799857,-0.017200229552453254
CFC1,,,,,0.06430548345568164,,-0.01716984808693004,-0.03030188724781173,,,,,,,,,,
CD70,0.0228014490104123,,,-0.007405527146104842,,,-0.032027778399497595,,-0.009140892042469493,,,-0.03504211860817995,,0.06778841408116004,-0.0184649875556683,,-0.024942699446383734,
HP,-0.01275599097134344,,-0.022665473340572454,-0.0015194199805590675,,0.038311966031057604,0.006999453812087919,-0.026460068813621694,,0.0029132030003128024,-0.06299281382507756,0.07609918098492938,0.020944412803647432,-0.03336281475098831,-0.0309956905564772,0.004877457948968613,0.04079092824839982,
CXCL2,0.04605156227581364,0.017205257907643757,0.04230733497395587,0.0014873704338845518,0.16882537220799776,0.03469743224978075,0.03461163785089966,-0.005824095493599484,0.03591970177625297,-0.018982204663325262,0.06375045964384561,-0.04150743705204443,,0.0010662077241085227,-0.031354141484348313,-0.019633183111975323,0.021421302220112116,0.047182673127564995
NPPB,-0.010847158154859555,,-0.03231083064354098,0.014066500266642357,,,-0.015034617260109757,,,-0.01952165697479543,,,,-0.01162089993948209,0.04193664536660873,,-0.04155877967135005,
CCK,0.11363102098872907,-0.014050707707835737,-0.00718023856466866,0.0035300806460705093,-0.15585748754324813,-0.09510919092524034,-0.0009052162142350627,-0.08110551269950166,,-0.024454094606868353,-0.025593799214011736,,-0.0024238773129737923,0.12730298753971253,0.09438568775213471,-0.013354759348270432,0.03086142537788315,-0.025872668467391804
SEMA6A,0.0398704762505686,0.04247136065740158,0.025985209373731204,0.0018917233299079338,0.11459610013628262,0.02060090190728269,-0.02641651529094652,0.1181254447366041,0.012653886459311106,0.06333726994434766,0.059601550967845474,0.03379261084775223,-0.05110694120853894,-0.008161352498225291,0.0013944793109098113,0.030561521708238427,-0.021050297463480163,0.034803735304886584
IRAK4,0.0202818802019912,-0.0008696166605796673,0.05058365531352672,0.009624216141756604,0.11104017392591099,0.10465893948069391,0.002831188567742291,-0.05444788831363861,-0.00042233194442290703,0.11358071097804512,0.09242944065632114,0.13208340898448198,0.050824806668944886,-0.0004025816712961746,0.0449642122025889,0.006066351168411635,-0.0469293993830752,0.0007394189668628763
GSTP1,0.07868178521727724,0.029065046895396737,0.011503632572453869,-0.019470867939957934,0.10658555111872188,0.10031106820159683,0.03246471778340565,0.09701163436380762,-0.06741902272199345,-0.010054472862257434,-0.060268723140242876,-0.05161786410911382,-0.04244780618867785,0.04357769180840275,0.1223401583191568,0.04556028746925114,0.003797170804636412,-0.007158003490513802
VCAM1,-0.0004288763465039387,-0.021658168524011635,0.04766716875738947,0.016626185408286726,-0.013675890819869847,0.13879222225481105,0.03601192588657881,0.06034126012156445,-0.025922266240845634,0.0367782067991371,0.051302251363054135,-0.004164514507790361,-0.006417077972970753,-0.03513172653250527,0.05428703517296689,-0.003539479769873807,0.03061102633045489,-0.04204292503344048
NXPH3,0.017182875688647906,0.022846892313364862,0.07524549648337388,0.0038873373335162617,0.1542373125352084,0.0936388666385444,0.008193068617983407,-0.03742113337469875,-0.03985048941073655,0.032045451711822034,-0.015569356793400244,-0.00683832318436454,0.004877336670579112,0.10603138552436545,0.05183326679232314,-0.0049151321868507614,0.07114783599841303,0.010261427431724111
MTMR4,0.0267369769227633,-0.01583336176382969,0.05384990412130482,0.0005657945147422602,-0.0008374317554411594,0.04896386471480011,-0.022413662129795283,-0.06013069374042845,0.01670245242101185,0.01263610581223712,-0.01889442167054944,0.045691022568054546,0.08984107073136934,0.026084325837069267,0.057229922537757716,0.05341606870727674,0.04161743641461784,-0.05178837144160899
LAMC2,-0.023167267793477025,,,0.004346996253348104,-0.023516882124154634,,-0.01892690580565325,,-0.03067492838835863,,,-0.012376972686314882,,-0.032839501548768,-0.009842848441882147,-0.02269417452524846,0.027858094780220517,
IL10,-0.010589166195361705,-0.0010873935330589142,-0.03177144849075234,0.020154475361828076,,0.05058707106985188,0.0767546852497224,-0.02216074970172391,0.06806995475016026,-0.01747465839919873,-0.031006716871553257,0.08527010175458288,0.06897944008894107,0.08799761449383144,0.05999078946183773,-0.021890710759208266,-0.04338278902261255,
SEMA4D,0.03571638284980878,0.012819352141555246,0.01788724467961149,-0.059137072061330426,0.06813488102773706,-0.010590218144576525,0.005200539730695298,0.07589522746982502,0.030436548024236003,-0.021744461854630887,0.01853911166354769,0.0011398874718357285,-0.019581266490090513,0.05914565079538418,0.061629974496709046,0.05539860100452818,-0.007375627961819927,0.00028937012219266414
TRH,-0.058824528081775046,,0.06610246275881757,0.00589100679037711,-0.013887737965615033,0.07749469908583953,0.03611433155230902,-0.04718857019997292,,0.05134302768866163,0.004423622303658264,,,-0.008633203250417769,0.02596044512228149,-0.02880570589626078,-0.002879683143701797,
SEMA6D,0.016615392944180515,-0.011856832896434761,-0.008418169256895223,0.012268931855560635,0.1205200701006117,0.024465909152276,-0.01427318569054017,-0.007467405189050545,-0.00011479525258926424,0.008063723934255421,-0.009472604799684755,0.044642986603117364,0.007704284163317209,-0.003073796871012523,0.01296325211732596,-0.02472943903070786,0.03127111526334103,-0.010686801606882753
CEL,,,0.11116458813967427,,,,,,,,,-0.05881346088207216,0.011150683277385555,0.09314488252939271,-0.010989725327935983,0.005684914702410851,0.042471540073264945,
PDCD1LG2,-0.045645517149709734,-0.019727012958157923,0.05017212111689623,0.023327290460279006,0.0207939284919534,0.04387909800496953,0.017822409459659787,0.11102952902550088,-0.04490916647104247,0.15579558273999244,-0.02306973922760826,0.042234187938850296,0.13738559102221654,0.0057921534458804675,0.0381973171727794,-0.016818694289333132,0.007075734711143832,
SPINT1,-0.05839308176359617,-0.011519451564332204,0.0021430144894567945,-0.044033589808450596,-0.031233959771524464,0.06996318541908365,-0.0061001409664626265,-0.02145624602202957,0.0680253960231464,-0.02564903655914616,0.08443041502053243,0.12617176715834139,0.07793572906444689,0.08958573014226846,0.08930952954828723,-0.021950857547372412,0.0437222779452714,
CTHRC1,-0.025356560737839328,-0.03360821277604505,-0.008556791770573438,0.006251916200015801,0.1795655416324769,0.08403099291875263,0.01342637648859209,-0.07128708587156027,0.018883513828819084,-0.022561956474500156,0.030451748054382746,0.1409157424587384,0.035182023874478,-0.03200469300621617,0.01246878365548811,-0.007019027039552321,-0.09237133918068977,-0.03125523101943516
PODXL,-0.00907236668027547,0.00834509402774965,0.0502287625197429,-0.007794612057537949,0.11964232375338914,0.11212694968640513,0.019215893335225012,0.0028935778788275347,0.026219467749194737,-0.028402746042845827,0.05772577962229081,-0.007432176706084472,0.023681887467658994,0.01904626023966815,-0.031054191501568736,0.010357506819995041,0.045367082176280236,0.04167978979816399
JAM3,-0.032691319222244566,-0.008393805844061497,0.021818292400963217,0.06326297790107485,0.10556155141637877,0.08307241056629759,0.028637945746035155,0.12022239083805147,-0.015480455097196602,-0.0013238076053400584,-0.02049427314993626,0.047382493966736834,-0.08679415897346585,0.05101665315526147,-0.015372385031027254,-0.022261996039335326,-0.04365261491989812,-0.034852195950656265
TGFB2,-0.06992519831229009,-0.030251511604439157,0.02390876959660866,-0.02240029540108876,0.0016308434655075118,0.1049530055022544,-0.016155995653094342,0.027507310056690562,0.03305189208605646,0.059228688013955234,0.13342950134067827,0.06659509193053892,0.10551283652848391,0.0653667109097542,0.021101763042259223,0.08057138413107019,-0.012233189984233676,-0.06135323026169616
COL18A1,-0.012348865855400445,0.06065134667071252,0.06524910826765966,-0.06061082524120557,0.1678156429986576,0.14591593572059733,-0.015121076004785567,0.0017875147774836253,-0.00022059003591514982,-0.010128981426768997,0.0552767900720854,-0.007772858641504005,0.05193529201805181,0.01585986240617469,-0.026426218620789938,-0.004208517937265556,-0.011616355765451052,-0.07534731276159658
NODAL,-0.060460145658950276,-0.021578605718973284,,-0.008571561881588315,0.11216844382349322,0.12598347826428716,,,,-0.02683785974403761,0.01898441551567563,-0.036480240011825024,-0.00693364605431567,-0.039931208782169825,0.10040649222511418,-0.034139323392518114,0.04347093860399435,
INHBB,-0.01147372529324777,0.011320119396242374,0.03433684345738679,0.06937442468290828,-0.05282423664905714,0.09440774282989181,0.004254487996758494,-0.015068948642248177,0.00020703562698137307,0.06335909133183157,-0.02164574763172909,-0.02975108170924133,-0.0033146800713168196,-0.024118306615272547,0.022772138047072513,-0.009479394944908213,0.03157659388795675,-0.0563771468936496
LCN1,-0.034196227374503875,,,,,-0.0246594838670598,,,,,-0.03286385626686148,,,-0.031983256049965755,-0.030248231978873493,,,
ARF4,-0.03263216531919484,-0.013291124426078908,0.005910265614311716,0.03943703246029735,0.08213100432420169,0.04239173054054143,0.043310716091044324,0.04393833172659017,0.020379334500799307,0.11256554375720235,-0.07292697811886303,0.04408644027261769,0.08250364757886075,0.05381862983957446,0.056829976604139076,0.018026560475344455,0.05177480835165748,-0.026331515689231758
CXCL14,-0.022342987077697697,-0.06822039596867326,0.010720022749857243,0.07966453091019471,-0.09350767333082005,-0.042552040932782545,-0.008926963676799828,-0.08152855770922847,-0.0010562587628426185,0.017862969535520423,0.0598670904746115,0.1033170910895599,0.10156362010258087,-0.03148121611410294,-0.0705834901398624,-0.05040678094391478,0.019400014390018046,0.11783344454602107
LIF,-0.053546654779826654,-0.027306487680889193,0.009285962907802462,-0.010828412653678874,0.02194919098428435,-0.012744077026468717,0.03816628888329227,0.013339810072206979,0.04992893207371438,0.010873181243812091,0.011274843537844553,0.07063815755970536,0.028471115768034627,-0.0036035406080242014,-0.0692461073357682,-0.019681532561356282,-0.03471857660893741,
IL17B,,,0.06547981612386862,,,-0.01992404356821173,,,0.0033388661568885636,,-0.03922553131522986,-0.05765694036236818,,-0.03696075229300851,0.029142414212586416,,-0.038398975701161346,
MMP1,-0.0013518288778965816,,-0.013804200502946277,,,,,,-0.018280668584001177,,-0.010718332689352293,,,-0.05839511115164225,-0.04067804853107573,,0.025505674598894763,
MATN1,0.013553225045270565,,-0.03756383432505429,,0.021047927794234946,-0.02585379236008373,-0.015223440263472408,,0.09224356927292089,-0.015894845000925806,,0.12288564033953066,,0.05041822271601734,0.0038043858097926387,-0.022956254261481974,0.019069445650774387,
ADAM28,-0.019778090304918318,0.048626901500704,0.0062210615565314615,0.016122428020096575,0.002597560930750132,0.14861739679703126,-0.023620493588212693,0.03288185554960748,0.0003968068044957203,0.04816177135991568,0.0007433386489484633,0.051407579528085716,-0.015542415616650049,0.030053751369114697,0.006003453078544469,0.09862189660756424,0.04311404461554593,0.017633458685071195
TCN2,-0.03224958667504775,0.03562534431908807,-0.01566209641629732,-0.011468392164811384,0.07017832809535751,0.11862698961299274,0.06587934565810065,0.01234232070409422,0.005283074956239528,-0.06033073597161532,-0.03451681469553604,0.022244328801607826,-0.03975290607140433,0.01667628511042177,0.010257413855237244,-0.0657226157350192,-0.03515893067195024,0.03776776181272842
THPO,-0.027998722555674344,,,0.003630426290406242,-0.0418226956271613,0.05320525183807058,0.021966382115039644,-0.040925353769942774,,-0.015894846826806693,,0.003327151143430253,0.005221213137351613,,,,-0.010549450934673632,
CUBN,-0.02710292692071232,0.05954765818029209,-0.036882363325870554,0.008912437828548243,0.16920923019556136,0.05970009809259735,-0.0165983893909594,-0.03147028777029133,-0.0015222447145913452,0.046355793629574496,-0.08584681037816341,-0.06337287950140344,0.10141559934224932,0.042965610298066476,0.06716866655713541,-0.014131085109325855,-0.007477872497818285,
TIMP3,0.06580534068684794,0.053845469318307214,0.08197118257659708,0.08913352791231113,-0.045869117823552796,0.06509783112986313,-0.020180566894514997,-0.007981777314313656,0.015463363035286348,-0.04358410619194177,-0.014940113757767512,-0.08585765523449713,0.02745258438863999,0.020280263134673723,0.014491346817316654,-0.004330393642326534,-0.04291574693163451,0.0629546288716585
PIGF,0.04715106207156679,0.037749413048763905,0.04318961968331335,0.05474085141650789,0.16113895591688826,0.09210308113223821,0.012966434143692427,0.037744943621003675,0.0035410475547180812,0.044324352965571884,-0.0277977067828247,-0.06387684229070294,0.10469821206125982,0.04481129618446248,0.09164584987103927,0.07784237034107817,0.012416627928936025,0.08201404604768658
CRH,-0.006334085278647637,-0.00321856590843975,,-0.02237817587866504,-0.024784283837892614,-0.03791980163677467,0.05882912005697096,-0.03510809895390977,,-0.021740056496782633,,,,-0.06042791543246735,0.023616067093234945,0.03196849274735515,0.043495374503964825,-0.05478442929205253
BDNF,0.038237698489548236,-0.024225632442517978,-0.02259943379352409,-0.013699959385411735,-0.04130969585699353,-0.07644577567360919,-0.009034145847203398,-0.012100557710838367,0.01687577910354438,-0.017901679911918083,0.19550163980077379,,,-0.008987164493447573,-0.02677693039607006,-0.049183974178063555,0.014268110220932608,-0.06681100850924926
CCL5,0.011815987091265875,0.011052617335511754,,-0.003823360665285504,0.048550545488094496,0.02207218259324183,0.05544735111915307,0.034887987283294696,-0.05816069768412159,-0.021563271164727258,0.061535350940200295,-0.041133762201735466,-0.031549232660263625,-0.02484713662853442,-0.028247185643138842,0.03449329988984327,0.039630603417203196,
GAD1,0.08261681608535054,0.026204137445063332,0.005253928685933925,0.04807007550001546,-0.11533545915941654,-0.06422899971610113,0.027451129342578495,-0.06466286762468093,0.031920511803797486,-0.007179353811067358,0.010031057369199271,0.06978239758202284,0.013307273526231494,-0.013589012930399475,0.06843825486589888,0.015034186532843026,0.06306796020931348,0.04911047337433267
