,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SOST,,-0.0483817202289439,,,,,,,,,,,0.06159699789252672,,0.06735137349341094,,,,,,,
SEMA3F,-0.0026656858155032553,-0.009129347198573461,-0.04729489979116616,0.08253243816054279,-0.0005246847226783691,0.021946387563482824,0.008396890210780862,-0.022723056834143322,0.07753014443628377,-0.022398004603052094,-0.015349029796396473,0.07766472291142465,-0.05103959937515464,0.06570143816291622,-0.028144061961162745,0.1559767247553258,-0.07945228579316929,0.01259888934580286,,0.0075539860281278355,0.011257687868116978,
ARF6,0.008341638611719354,-0.0024288281664565955,-0.054951922686471893,-0.03036684880229046,0.059759374632235275,-0.01185040241512004,0.08786005746405243,0.05180856675640318,-0.005933576936748253,0.03792887545797787,0.056512973874845635,0.01443557195202715,0.0987086772782217,0.08316423942230299,0.054672066726143796,-0.07019205085302059,0.012972938148754361,0.008571685697248657,0.10765600698418513,-0.0692999086980284,0.014208436042020886,-0.017057181151902363
IL6,0.03887973656032521,0.061473017911046736,-0.03938625714801108,-0.031875551318888654,0.03813367741559305,0.07730541745720672,0.12544389517763307,-0.016138297250366414,0.06099823037461578,,0.08341174502856712,-0.0029985546264801647,0.04481857324485438,-0.03598160790657163,-0.035119158469181844,,,0.056647421540014564,0.012557096258960503,0.026028506500755978,0.02593757549706061,
CALM1,-0.019902935660154494,0.05846853389236307,0.04178341749564313,-0.009032605249037514,-0.01031432007394214,0.02880852419986504,-0.113438758477383,-0.07249707565493704,0.04456553485758821,-0.005103471255418956,-0.1509752313331659,0.07228684291857015,-0.09419269664480688,0.06134927788459506,-0.17769174890312264,-0.05888089285372338,0.0794503721023804,-0.03344630303240213,-0.12179911660953688,0.15474338916079242,-0.12733529141440655,-0.14919902257191828
VIP,,0.021206379776851816,-0.031615489824957405,,-0.005200086740084356,0.014080461138171314,-0.016685794150565942,-0.05131300838461927,-0.02829868872859924,0.006042740965448712,-0.06918332300285829,,-0.07416810870533312,0.10331830751653587,,,,,0.12771104300871725,-0.03815978297548791,-0.0683100177868426,-0.07577621656032427
NMB,-0.08556363836806155,0.22415575136760005,0.05558487204759178,0.024387235417479117,-0.03979821531903272,-0.012031256859213408,0.05167901565654025,0.020785829207868763,-0.006286355606957925,-0.0018592647582064464,0.11619691610807434,-0.0911705107633843,0.16142317309875304,0.2004088496958922,0.0897918784172913,0.1498295784712366,0.047457375220798854,-0.01394153785115371,0.03323706665558102,0.10982126408981252,0.10681917302846143,0.1041408413896306
CCL26,-0.0700067010397301,0.03461672921213384,-0.042922594347450556,-0.034944015526063466,0.006476944386143512,-0.022247246733894485,0.06370654999884995,0.060857796478135176,-0.014054130000981203,,,-0.08589921749857653,0.0362450591715961,-0.018876419457641215,-0.07687616171633899,0.007620863551170831,-0.07927128723239184,-0.028923649954363195,,0.0014248472772995348,-0.028598542745941355,
FBLN1,0.09211597265916234,0.003970738601622689,0.01585122409479814,0.018175993871190288,-0.042288455538359054,-0.03544183069864481,0.044804543194721186,-0.054953398311407865,0.051480204286992064,0.0028157461766019744,0.04803918081831168,-0.006451923147260494,-0.007659604234221929,-0.008248643025373073,-0.10367120186232562,0.06588534952417045,-0.1321928164563731,-0.020916236094363248,0.01983848259944443,0.07791467519860738,0.12213152739622044,-0.0196822462977205
SAA1,0.03479380527851852,-0.06650282066954391,,-0.008433607133144989,-0.0539279217289535,-0.020298387301554532,,-0.03939335015483114,0.027930331762544676,-0.01713124967239842,-0.07846333975161701,0.1213405313800265,,0.022023027230480625,-0.09283601784388887,0.04642766512717436,0.009568366081939835,0.00019031320595133086,,-0.04263030218726798,-0.2115123958711924,
MICB,-0.06625613480634898,-0.045572623101367005,0.014968258279464573,-0.031146850803594747,-0.009806423291950177,0.011656996016548212,0.042501092882584114,0.026372474043750968,0.03294187171013879,-0.006196013175072066,0.0732306837806054,-0.03060544615938008,-0.008672938555793567,-0.044181092256635045,0.09352778179234289,0.08976873523232314,-0.02719555518231872,0.0566437377555527,,0.10721685258382506,0.011542520297222776,-0.023896659295420508
MMP13,,,,,,,0.1136115001511874,,,,,0.02491250454089037,-0.04240090117660185,0.06062453552881552,0.011424716316598678,0.03507720825686673,,,,0.012186328638328144,,
F13A1,-0.05328850650797864,-0.08560672750019963,0.02763445236116572,-0.019777840032599713,-0.013541324877001071,-0.004562719881738391,0.20071317554428222,-0.024011401702738487,-0.018765029200498936,-0.03937582670941716,0.00253302130351193,0.0956670915516017,-0.07435042300548782,0.008451212385075076,,-0.011924001348340563,-0.04234626855925837,-0.05602895470214575,,-0.1876563890978139,-0.07481579739261865,-0.10802980497378042
CXCL11,-0.056693639024306845,0.18485837852492545,-0.06351466774431715,,8.971499534372591e-05,-0.03485462989440888,0.029485814495599675,-0.019942871948147253,-0.02728070977987519,-0.02187081313124134,-0.02944713808492715,,0.034736433900416315,,-0.06426977370003314,,,,,-0.030933500945573088,-0.022906574682658803,
COL5A2,-0.07201354822665518,0.21900214723427525,0.02192846115636465,0.006389786489588519,-0.02063296649789144,-0.012839500148383523,0.09632400162290795,-0.027062545175416695,-0.0834829569643351,-0.050351760008935265,0.006350284051385233,-0.06760318405938077,0.07655570235510627,0.08200603837463462,-0.11459304775834862,0.07734826821367566,-0.10330517279966031,-0.0373008639226715,0.10775791801942408,-0.10343635077032132,-0.03930293323433522,-0.09983848339543522
EFNA5,0.033809961903129876,0.1473305318537315,3.946546078031337e-05,-0.02583687411476559,-0.022868000131121124,0.036616978471896544,0.01651916006544022,-0.036573846708246184,-0.03977103508565652,-0.01746198546891068,-0.11534321689643746,0.057207367502194614,-0.08454653313379572,-0.014009574376848818,-0.05961303661735366,0.02740758901293613,-0.025350717433563878,-0.01920946093148244,-0.030663380491690914,0.13404607277751932,0.030779341604209,-0.03399333948691767
AREG,,0.05331195124760105,0.03633016295184848,0.03425496436986967,-0.05524332656565035,-0.022925821392835045,,-0.038469138815990865,0.07137607872581112,,-0.025533255488656845,0.05662385588251138,,,,,0.010947323643576562,-0.035424353893413175,-0.07810517279479062,0.006154832343472617,0.014582738163359485,
EDIL3,0.21937157563855905,-0.04384203067900954,0.006808479766816012,0.04780150625239251,-0.02089144161408027,-0.0491974692910394,-0.09640050581344092,0.0657756554024311,0.038824073974052714,0.013988032603505144,0.24693612286818115,-0.07412847189095749,0.019885424315875477,-0.04487527693605221,-0.03491867362435904,-0.11346344235512675,0.10111665569751326,-0.06954495687717158,0.062177414459556865,-0.041974547582953894,-0.15902945197824342,0.2453954307615218
CD86,0.03176483015963684,-0.13477577377396738,0.013325656522607292,-0.028451917280235307,-0.06424167073017857,0.03387071185126461,-0.04283691268256919,0.0425705119435744,0.023121074557393827,0.010226641971561621,0.10564361752183743,0.06168009597221283,0.01759764767357236,0.05874086305235518,0.035151036883388526,-0.014460204110118207,-0.039374561603264475,-0.014347424312134672,0.039249071130941095,0.0016083420684223574,0.0166650888005371,0.046913715650672934
AHSG,,,,,,0.017635037994700835,,,,,,,,-0.029725179185101543,,,,,,,,
WNT9B,,0.016541419942080488,,,0.05837304212621178,,,,0.09740779085182301,-0.00908871633309058,,,,,,,,,,,,
HRAS,-0.08292541553423456,0.0013147146079670953,0.001661723262361104,0.008332069316699586,-0.035489427629088556,-0.027680834154636045,-0.0200934676308318,-0.03655018142843106,-0.009591451932731171,-0.046171672324034414,0.04624749743115019,-0.024823399743608567,-0.029816432615805733,-0.0028527280117392677,0.021840987508233153,0.0659755288113519,0.005962674979509442,-0.007528969107992209,0.08021091978860388,0.13587935318842134,-0.029014043037913103,0.12884668104408128
C1QTNF5,-0.06086214472511465,,,,,,,,,,,,,,0.0035173847966328154,0.12163071610082556,-0.10600483356335366,-0.019072786410087784,0.09947539694805094,0.12531886484893845,0.15407223936350128,
RLN1,-0.023775968318227966,,,,,,,-0.024370273051424304,,-0.024039084518836882,,,,,,,-0.07724137319983827,,,0.08266065310951846,,
COL4A1,-0.08617143661991132,0.0020118411553370057,-0.043743027305395886,0.03471761251174358,-0.029510543616812455,0.05859232353837629,0.0834147438453893,0.007557477690510008,-0.07498741281111845,0.003880278284080117,0.00783933189992811,0.1517254027899808,0.001985914610800997,0.04737139186054041,-0.07882291603102946,0.0907764757384339,-0.1912622562982833,0.022927006487246614,0.13140821561981714,-0.10717456133541681,-0.0123688891991183,-0.003918519759684411
CCL3,0.1368379987235419,-0.0024152320204157826,0.04989991047134027,0.013215414488506116,0.023481704234236195,-0.03863017600381857,0.06127264050175163,0.07953999643623291,0.053158451015522676,0.06427485654094137,0.12226457849979555,0.07629038579378718,0.06976467556804403,-0.033853182096479986,-0.027871283171637642,-0.035156608055993466,0.03089013580270702,-0.031405088877297725,-0.028815699801243246,0.1658216805447251,0.10753280013010026,0.010659065579773603
BGN,-0.08173524193281305,0.019917097688323677,-0.0037718526715530836,-0.021315416410974234,-0.014098106829192618,-0.01378055793659202,0.04910208569191359,0.04234465428021287,0.03530948918485893,-0.0014521433822498634,0.09513350096838168,-0.1620736741320686,0.013527465438885954,0.060693673623418924,-0.10880971653578676,0.06623202488515739,-0.1736420176270034,0.020537958581351715,0.07152615085346577,-0.10085549779128676,-0.018629548005682898,0.09056197615816376
RETN,,,-0.0314527249405371,-0.017320098147959036,0.006216188358663252,0.04661726349962281,,,,0.06600449889316742,-0.053823548428864845,-0.02681074238400252,,0.08433942310090389,-0.0437376977124203,,,-0.002066979632156566,,-0.023324800277833617,-0.047932217759678576,
S100A9,0.18396573275414488,-0.0668154633849226,0.03907675911968562,0.01201343969960399,0.04815822267295535,0.01837818255369985,-0.004191023764127545,0.013214705063085962,-0.030012380700812285,-0.014235374210656208,0.1653833371822152,0.10419017604320223,-0.015043305905162027,0.03209224518225611,-0.10556304814034659,0.011282976491183391,-0.09161552407537407,-0.010577898333614789,-0.057864381791202915,-0.07560471161382736,-0.051411365949244274,0.15121729411357085
HCRT,-0.025329369358483914,0.018820223735844514,0.021994923209772105,-0.01784623561938776,-0.02280627977265612,-0.051118915208060015,0.018633916039444528,-0.0018733681232105221,-0.01996957828108331,0.047205616215845174,-0.0667695564746571,,0.00901617589054888,0.005568840170809879,0.028218944729258736,0.039066871049861764,0.0003159635411372078,0.020340234015074374,-0.08461333925192244,0.06997319259617452,0.05734604697058181,0.11002688533057964
FADD,-0.005979094600139509,0.10865674291097062,-0.01397308790041102,-0.025298625649214923,-0.007983874906772557,-0.02237015450595498,0.07851934411833551,0.06814387032884216,0.055482367504236636,0.007829802534951455,0.11402665259428432,0.0382019818504838,0.0813578232184021,0.0015206921402987352,0.07165215854576863,-0.0021404365850191892,0.04414085951244391,0.017622006231433007,0.09247362471673157,0.10298159428018748,0.0540338367027755,0.01154554348917282
ACTR2,0.0008113007104964689,0.007596667023932767,0.05580401924365841,0.008183229666527098,-0.03274536505548664,0.06458027422858043,-0.031687763722871604,-0.006870640092434645,-0.03387574935048141,0.04071418811112453,-0.09524653506205416,0.053522719681362005,0.0006040475584434594,-0.036745541998332784,-0.08396868363478478,-0.07825428176524306,-0.04590116491009735,-0.006491258543336234,-0.03683891456129676,-0.13072641797438717,-0.1360860193061223,0.0290426874401237
BMP2,0.03888377297803575,-0.11653501058932868,0.08682592759529348,0.03319414279143868,0.045057533447635086,-0.031170934297444042,0.06927784563557213,0.013314034818625704,-0.0015534775954753864,-0.02616288200758476,0.027685374971527874,0.03833314225725673,0.09520829195027941,-0.008805187148130519,0.06047521213603135,0.06774547656467128,-0.03569864563685222,-0.02756639835509832,0.09020096822784639,-0.04019106974214272,-0.07291022050640253,0.06217257117980984
PDYN,,-0.008057809170460534,-0.015889270115539013,-0.026760778673929037,-0.03304158790022901,-0.01746677261975465,-0.06589598985377265,-0.13520295964716353,-0.010487702253440362,-0.03067965208155945,-0.07439341576616397,,-0.07636035009650609,,,,,0.022834667371359228,0.017964051164049255,,0.024574213288296325,-0.036911675342153484
CD55,0.025401285777357185,-0.06302254959715861,0.02210526412884718,-0.04300768041119279,-0.027766238155836648,-0.047112633448435165,-0.02233243628612413,-0.004218947758956388,0.021945119453821056,0.006374528239913848,0.1719515232798308,0.04848141134797363,0.06264069917430168,-0.024505155162910148,0.08250204634649536,0.0214385524601313,-0.0014209205922682154,-0.0008920693923320391,-0.04453579366814903,-0.025261929510574148,-0.034417593445569904,0.09042697299396601
OSTN,,,,-0.019344674828449693,-0.0073519121180034485,0.023994217519230074,,-0.01625571640393264,-0.030859686509960304,-0.025236347119288936,,,,,,,0.02847079705482962,,,,-0.10301520835785778,
PDX1,,,,,,,0.13836849780452787,,0.031203780768561982,,,,,,,,,-0.001903349866463723,,,,
CD6,0.03101265506789138,,0.05284475946936504,,0.001422079571501629,0.0025416536026554135,-0.020029590136794527,0.010350801314944457,0.001607211702835734,0.035009814806635106,0.07929112163700902,-0.010687139786034824,-0.0044914491275393955,-0.007263061925098759,0.0837031391601487,0.05925479798283418,-0.0011306935627073105,0.04607043937273425,,-0.05833416565386332,-0.007904228866626306,
IL16,0.07939969412997601,0.031383025191906076,-0.0033547591886434465,0.24821197596440553,-0.019806088782435425,0.047262328638793635,0.012811715935205865,0.028273661405447337,-0.0005777859749938485,-0.017397030327182848,0.061922150716896975,0.09334988579819156,-0.028324940720926412,0.00786574134050906,0.08308614048072399,0.023885186702796476,-0.04464452313860807,-0.008294975692680487,,0.07693635162566125,0.0503744348210639,0.01870812565033986
LAMA5,-0.0704710694419157,0.00795031256027344,0.018552401627862578,-0.008170318637544909,-0.00834198322399277,-0.036696534423572326,0.09976325648440137,-0.03018932269855701,-0.06433801823519537,-0.03620458972885975,-0.024158686588436555,0.06531313967164845,0.13404499589513275,0.08543741350486092,0.004965595363370712,0.17324329071113273,-0.09199070543560141,0.021462426193803456,0.09315808791595864,0.042075106983259336,0.06795640309996505,-0.02814100738241263
RGMB,0.03790634564901351,-0.06916643761322377,0.04105026636053502,-0.042565678761235806,0.07556857603603645,-0.007002088353986933,0.007967134178751433,0.04114045785283236,0.04113030233873569,0.008448127508962422,-0.03489815982790616,0.04684376955372622,0.0318528384599373,0.08538708403640256,0.033100605968308085,0.06296256558095939,0.014242205423730473,0.014948065450596262,0.02679527927288519,-0.0024740281989626095,-0.0958605501127798,0.10891845296698194
INSL5,-0.045372836919730625,,,,-0.004511348422708133,0.01712454534227538,,-0.028929467698036032,0.009064765249981595,0.01802351607072095,,,,-0.031295662866249456,-0.09111309499839737,-0.018496988375028237,,,,0.05813907204172395,,
IL12A,0.02699153639026009,0.06070538304172492,0.01699981785737648,,0.02488099422056739,0.012379591807725684,0.05449974791532602,0.06161834391572835,-0.01801537247448289,-0.019634060801138307,-0.0020613114397167957,,-0.00332295114518349,0.029149706915423238,0.016867726447750832,,-0.031167950146428248,0.06113517980180824,0.007539639474930235,0.14506150748311122,0.08541411273353337,0.009120045628866943
S100A8,0.14941563478478873,0.00042965149005497823,0.08267199933242196,0.06409647424376941,0.037293169009163504,0.011886435369629019,0.034660799053419136,0.013345125942831389,-0.06462040743204155,-0.015001787959293675,0.1768468427622485,0.05338779373351181,0.12880494422020938,0.05464920056457319,-0.07612121341205169,0.015121456415272709,-0.11065284738216995,0.012001434817982395,-0.07705679878498478,0.0040836320891816935,0.011478469858032452,-0.03131498311368278
TAC3,,-0.06933388986852439,-0.03450128273081503,-0.023311484390815162,0.02900010829121443,0.012725316241106868,-0.06302027806324632,-0.05819506185520763,-0.009355011346175536,-0.017764243217027947,-0.08907722891797264,,-0.07497135248052145,,,,,-0.018964200921493767,-0.0003676347230196868,0.09108485218120557,0.034632258631384596,-0.0009755842358174421
TAC4,,,,-0.030887975573431068,0.017447497541061875,,0.14772600239285488,-0.038376686067920524,,,,,,,0.1936345995664651,0.014195447746574436,,,,,,
MFAP5,-0.025140244679486435,,0.09347276583971112,,,,,,,0.0813312203199594,-0.047726388766703265,-0.0694343026173512,,-0.02932088321291198,-0.01343655923483787,0.16080084594765004,-0.004878351901908145,-0.025174165710695993,0.06579850687567822,-0.05158494016866838,-0.10730083167703279,
CXCL16,0.1062606331699274,-0.025997013653706418,-0.002156060809509404,-0.00410344118862297,-0.010074530867271413,0.01762394781462668,0.07432801551167353,0.0570705495011082,-0.02384071603210065,0.021200594756508633,0.18509448559517291,0.07368203155002087,0.026647305428168136,-0.05887338196787115,0.14826021169018866,0.02725284289082748,-0.003719891747540354,0.05115541687504597,-0.008730177523099323,0.036281400744065787,0.035847921564094706,0.17916185824912334
AGRN,-0.19423265990801936,0.053768814525739096,0.016541316300375374,0.0570363189518169,-0.05583686530977545,0.031706705141832305,0.07701196769780773,-0.0013151804623797066,-0.0449930733397396,0.02475092485565037,0.06942176493398025,0.09044678498696124,0.07483961841229564,0.057069905551777746,-0.07493328621517728,0.14331186321371506,-0.08859645150121202,0.03460385944403239,0.03086371790730604,-0.006949605270801168,0.0955398328180192,0.005820599275033845
COL4A6,0.05451140313250236,0.09838866635851255,0.028954232159898778,0.03150336479299488,0.017848716937732954,-0.015739704506369682,,0.08913307021534198,-0.003830211853994365,-0.043831815215756124,,,0.07503871874284498,0.02563036253745768,-0.020006019500986197,0.08138482221137879,-0.020864229431393273,0.010262871084663365,-0.02134172599635105,0.025967651514068022,0.09004496410474949,
FST,,0.004710973940442879,0.032544028808434856,0.011995643104762158,0.020871953436491265,0.017291824950007428,0.08235902372409748,0.029018817134390897,-0.02936658172870477,0.08786071287854351,-0.06153308576082307,0.06528816438282792,,0.13877611105221876,-0.006746071048234858,0.03704164970983869,-0.0996823345275679,-0.003508218046782008,0.015025149965304184,-0.020699945211538208,0.0035005222961393056,
MEGF10,0.1458574537659661,-0.0012418694127309191,0.020848799298178095,0.06748794858956102,0.02520991261179553,0.016489397636366886,0.09876478731233158,0.03745951694945383,0.018533365251913816,0.032551112920933455,0.15015847052784015,-0.007165150731322646,0.06453138545470041,-0.016552176195609197,-0.034440386242079,0.054289004625859213,-0.015201705841897672,0.01691156404360411,0.06013989495751599,0.20688559818605282,0.025879898130230953,0.05699002163774798
C1QB,0.15263668525250468,-0.06405929936990887,0.0665672252295674,0.06693870665321308,-0.020840736315803552,0.05861202980049804,0.10737270481812206,0.09804007103904484,-0.030557182281937132,0.0345185586453529,0.17202681916863904,0.1625014775776579,0.11939097575773967,-0.04126316485124995,0.006742869924630727,-0.07994221973900438,-0.03435786598310516,-0.021202222955289833,0.033633153825712456,-0.06744233904595452,0.16981362790929122,0.08134708313446043
HLA-B,-0.19343656764430123,0.22247845559974755,0.01867746478558082,0.025449648196352405,-0.009055843667859675,0.06249155864244976,0.0022388965277162234,0.042635085264947886,0.05735588725296394,0.036237739965697104,0.1714562493475226,0.01568757886107111,0.10140099228690015,0.022690025810665482,0.07251483952978992,0.06204028366816868,-0.1698939969052815,0.018861122805595387,-0.050299705496012696,-0.12682228146134603,-0.06513600340333234,-0.022073084034669985
PDGFA,0.06462311096145004,0.12413098905796716,0.0068237037006446295,0.024730347731376393,-0.011507712895628713,-0.005189559152888364,0.027577522722118584,0.02139760323636895,-0.059149866565801464,-0.01724376946680789,0.07715464770047528,0.03243569497700134,0.04381093880194235,-0.03977724399881009,0.10100274979096546,0.019845105030237283,-0.00971814338673495,0.05243274150440568,0.09771895159709541,-0.01817601233958922,-0.06839100062370089,0.03316394668201486
LAMA3,,-0.02086150271256101,0.029435579462828952,-0.026571810243554386,0.0431706912599219,0.04891168478688292,0.024436937021403315,-0.07269077488417972,-0.003824154012100578,0.04037973714606417,-0.0956255197644447,-0.032184492965598686,0.0070794920153713905,,-0.03972536917730282,-0.0626631954815562,0.014785819451867828,0.001037330096430862,,0.03839190502858813,0.0029356793914236973,
DKK1,0.04753505022526418,,,,,-0.0026830907001618993,0.022497608916139673,-0.07265207350338382,-0.04740687310243747,0.06365766144208404,-0.05412026495562711,,,0.1278757069079944,-0.04955126256895942,0.06184482220447981,0.027107135751031124,0.007549846651893974,,-0.06042531724674477,0.08113202942810935,0.052389011668514646
INHBA,-0.02845934961365903,0.013570310141827415,-0.04051052766065339,-0.00030606782698182735,-0.0075624242517448054,-0.030292665828409525,0.01519961769122152,-0.12262097412469575,-0.02147257755636177,0.06903530464086344,-0.024044365506468622,-0.053228531962161776,-0.01601598709846916,-0.05376270619624967,-0.015435961776197604,0.00713926087927462,-0.03662192343656224,-0.006194735491470411,0.060463373028961216,-0.0384288838276505,-0.07113416970010505,-0.02227409897344094
LEP,,,,,,,,,,,,,,,,,,,,-0.0003144240105020566,,
IL7,-0.03140083756554972,0.015775855600534856,-0.014767359146293247,,0.02538870843836032,0.002749527215628056,,0.01170142948784951,0.013846566237174642,0.05672290829071752,-0.00553769533033562,-0.01596656165075562,-0.00731123683702538,-0.030124650466583518,0.05100460258997919,0.08461413469906076,-0.03844544093478135,0.06543167580405414,,0.16467163561472647,0.10294887057561139,
FABP5,-0.023852959700470504,0.1828735095563418,-0.018254855900082436,0.07441935567336849,-0.018722276567482966,-0.01741693756878486,0.048863285499146064,0.0982230807085854,0.00140816149920808,0.048618389911133465,0.1099168688921564,0.11393448670601082,0.16311564564628853,0.07855014803817048,0.07202240965062713,0.03164624251976316,-0.05778248681149656,0.060637547090268765,0.06596413555277793,0.05625921313177652,0.08200598597371123,0.010718057072755905
CCL4,0.12506246799340429,0.005030820351322749,0.011810685031428465,0.00781147478333867,0.0310065012101158,-0.010570287657009547,0.025770535732050733,0.005763100269596292,0.048572661699803,0.057755801965850215,0.13022130823489958,0.08666049360048407,0.050846927183442366,0.01147559102185293,-0.009970367519450884,0.013587653843669584,0.052376267040472206,-0.0493892932984968,0.05101103954735169,0.09518733006765394,0.13495626068937222,0.029949005639755277
FBN1,0.04498190835413637,0.011663466030916864,0.04901176418225939,0.04692193338433151,0.024738871563646916,0.03984666537985784,0.02937301844304838,0.019722026851430513,-0.02640588315144148,-0.05168722944660915,0.02267397023579476,-0.02259230378827921,0.05823382430229147,-0.05892521311853817,0.003137056601011518,0.04578327140922971,-0.03970070658312213,0.0035272285467938948,0.016131026670925194,0.02420249491184306,-0.04243794009494167,0.008195668475680136
TCTN1,-0.09882878447178038,0.06621416644326156,-0.013907336502535273,0.026422390404700888,0.024639721482338648,0.008505343886918504,0.07216955420070982,0.05993878213015636,0.015687009458950737,-0.03080785548780526,0.045852678136045516,0.06341921375906218,0.06807619880220436,0.1333962340682695,0.12456459886236194,0.15442945050236703,-0.04231574579545304,0.005066677837139349,0.042161211243711236,0.08856026369392034,0.10019995307355707,0.07991511588124153
NCR3LG1,-0.027306742564697815,,,,,,,,,,,,,,,,-0.04071778954306616,-0.027538043024371857,,,-0.042385728182264756,
BMP7,0.020763036749446944,0.06672920190389323,0.0047413603915998125,0.0570950068642778,0.004656135660525237,-0.01897840353786251,0.008837571355559912,0.08086261185564868,-0.017750792199819253,0.02942370013059865,0.0708849508316996,-0.026982888693996863,0.15882999553996882,-0.00861793989956718,0.010667166018168197,0.10911453269050526,0.06234617889222708,0.05367788744594283,-0.0063775862995179705,0.18570345117802795,0.1425099440148997,0.1656327378649973
NLGN2,0.09072201216408468,0.00940388394561867,0.022077685050913873,0.036747331325499434,0.0453446874946139,0.0012704669838700172,0.051179756038484674,-0.05549681693394152,-0.010919191331867075,0.01561474453780581,-0.07881829394914545,0.04556735599997975,0.024765732302564975,-0.0032063606772787224,0.03294821335839608,-0.0014549245704512795,0.04713844359702008,0.03391803400928751,0.038316347859255015,0.10246135652160894,-0.03864172433979618,0.08901038563632156
CCL25,-0.035208967838215144,,,,0.03045589929230337,,,-0.05474707398416602,,,,,0.03508455127541165,0.06999098418255141,,,,-0.04721659317022076,,-0.032867511574583626,-0.05355611588960314,
NPNT,0.009387493738582633,0.1430008083083914,0.032070467752538676,-0.03763056976896589,0.01060457893128246,0.016067180784098613,-0.03687108519339928,0.08812405845165149,-0.0671516289632134,0.015053994269211304,-0.01172005049745845,0.0845366976772021,0.05233531309522653,0.11613314470606717,-0.05314542972026609,-0.002867217882341577,-0.10942234959128182,-0.01965212176323551,0.0394305034710503,0.1794760729199102,0.15902110217390164,0.11272863750461798
KITLG,-0.02907394661946205,0.036273362390565715,0.04641238582478468,-0.012891736315976066,0.028129306258017895,-0.04226238708783238,-0.006347353855605788,-0.06217136385799241,0.003594317546064112,-0.013025201545004634,-0.051160223372844496,0.036654196096971944,-0.08442226854514479,0.042395117044408424,-0.05405312605776019,0.015263500517553505,-0.0590945647807807,0.024940169003097968,0.008952181431111912,0.040676802737262166,-0.04296109950455606,-0.09048516662054214
MADCAM1,0.12062907265629813,-0.0576645904039858,0.04392961859058925,-0.026022284112527317,-0.008717211199055701,0.021927143271723987,0.06558008125186081,-0.04670672638313425,-0.0074500405406186096,0.007592480750830991,-0.04763694995463175,,0.02951464466252643,0.05032721071204183,-0.038387473917383376,0.08662779598295527,-0.01446177204713051,-0.01738573588725358,,0.16822228201680997,0.012258382483405366,
F12,0.06600775609169288,-0.02981690504301381,0.04849402706819856,-0.031778919936406365,-0.017887197001595852,-0.002208624019050783,-0.016657389059924817,-0.13639512008076718,-0.006889205659392287,-0.0382637143116735,-0.10062036793937454,0.046026856031805556,-0.07503584236110475,0.025825754150276197,-0.025081851210318546,-0.04656668243726377,0.010325579878430977,-0.0035104526522999136,-0.05279059387448556,0.046157944181040494,0.04326442662896368,-0.10216178388053507
S100B,0.03951922707503448,0.19982356935185752,-0.009142310417665464,0.03412591810562904,-0.050276800479349126,0.020531683910687045,0.057045823451089224,0.21101561280810288,0.06499260506924984,0.08305987302455713,0.30792871126860255,0.09407940271994192,-0.06509243306989343,-0.021582605586629063,-0.08348407754903657,-0.07379321211601914,0.07271317128274107,-0.017099471879901677,0.1732370505826758,0.1705104274054186,0.1996158342373272,0.2535462414370259
IL27,,,,,-0.041208153742645644,-0.028352080993830412,,,0.07693377326374826,,,,,-0.02849691221900403,,,,-0.016248132686890782,,-0.011559893746760449,-0.044508187706244484,
CD99,-0.03976795616437125,0.19411569267696135,0.1002085866987246,0.0912299566053138,-0.02040676303432189,0.012147031288809394,0.046492321851518734,0.07532724168921338,0.00918564796708531,0.09865998122774307,0.21411272739763987,-0.07691079700551902,0.10802588722275953,0.128444141460112,0.09712035737632917,0.133605613986021,-0.09810954820524742,0.0384989330321894,-0.014922256156904868,0.12015376190714877,0.17996667985904705,0.19851067806481634
PDGFB,0.005279749408900234,0.0015871991844055575,0.020834987594836617,0.05223873875239635,-0.03174390272380175,-0.003687266471120459,0.002258649505867085,-0.07672885229495553,0.018378789414706352,-0.007288187020188023,0.0025891861053161727,0.08233834943149895,-0.11052180674624464,0.020666800186838356,-0.11119992480925658,0.06774153405861652,-0.11480920859689402,-0.05413543578290775,0.092618440318751,0.05645594558707398,0.06362306770145365,-0.05070596762360342
CLEC2D,0.023899080417194758,0.07779550134847599,0.003160827823181402,0.06224356382864035,0.007518938472524296,0.03555179172100806,0.04097092398198162,0.04409157508561462,-0.014964708189617294,0.052763767424988374,0.051167016212459726,0.017757078310063026,0.04530360777001255,0.14741465700274456,-0.006792309408570403,0.05426804732399345,0.019793745768532916,-0.04255838596022099,0.043916798505885604,-0.0183265305803562,0.08371872071151848,0.09119278407304983
F8,-0.036187940113309655,0.08094275599799683,0.03833376130274449,0.03164368206067978,0.004259486638769406,0.006112659207457728,0.03869266062997159,-0.027245615895234398,0.031192630746030715,0.0053674138727074815,0.04977618910114795,0.07553280052530435,0.024432588733519448,0.09877474265037353,0.07092440519367513,0.08742162767965722,0.012347144604975926,0.014379978658760785,0.0031882342878538565,0.11032411859071312,0.08808038897876243,0.055833500133139494
