,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SHANK2,-0.031821301589973754,0.019094417422606334,0.00928373598282338,0.0014791125937179594,0.013104677278114867,-0.041340274016052586,-0.0493009622871763,0.09656106154209378,,,-0.005202951210554973,0.04829059733504304,-0.017312722871650834,0.07110292020126682,0.07020504602011039,-0.03805997261207643,0.1417290878652791
LTF,-0.03660096675614441,,0.04634440732286086,0.0073187373274574185,-0.057153349450108804,0.07569252583655378,0.11977050355398794,-0.0814249567142379,0.07548325508677287,-0.0579561511361366,0.04663156078605287,-0.0489711444815749,-0.01078421477536177,-0.06828980148660051,0.09138428468935818,-0.0749055727477408,-0.060049646439636895
PYY,,,,,,,-0.016202947044510592,,,,0.03852897393749825,-0.0007716391206554478,,,0.022741970677875457,-0.01898300872066969,
PENK,0.0036426115194303733,0.017595514160693233,,-0.03386538292135317,0.0463746516845606,-0.06271593838850338,0.0019303878151663205,-0.043218224450818354,,,,,-0.020322172632002294,0.010226114428328246,-0.02296100910263238,-0.0477375093208793,-0.029833177400626496
CTF1,0.038869298011707874,-0.034613914209955944,0.014437242923600904,-0.01765654112973692,0.06709829579870967,0.026222755088934995,-0.033940358274141595,-0.050939373633405206,0.08992184828372327,0.048203798629154804,-0.026207069708834692,0.044696091056972226,0.03478463247736613,0.0013919965712029267,0.10438839963460347,-0.04101846361020635,-0.059422317252343586
COL3A1,-0.02704576854656923,0.0062208994024551805,0.010494051408032284,-0.010419442325414202,-0.011134992059335172,0.10432343719450658,-0.016790463039883102,-0.04403633473418844,-0.06101536198026579,0.03537855257863624,0.044716175359453866,-0.05027152728780226,0.08094689269351459,-0.044415588687463384,-0.03909192126296521,-4.2249286285218305e-05,0.05444203258214208
S100A10,-0.021225282985557592,-0.010327270932740381,-0.0014719587069091653,-0.01941643376648039,-0.033143482074874296,0.12028554806745867,0.016838794119409094,-0.04452672947224971,0.033813792249299035,0.08310859172820752,0.0015067993033373202,-0.10656728334837964,-0.029993858275722905,0.04142680417169887,-0.006516496890649162,0.07549549750840674,-0.034959538881984754
FGF13,-0.002956408708830056,-0.0022023159742838843,-0.042124725812488904,0.02273415058430122,0.07758528245684515,-0.05565028108215396,-0.05125695905036375,0.06807647423254333,,,-0.01918223753357108,0.037352447795694466,-0.01611379701362944,0.017326420740607286,0.03386953670515426,-0.021954883131349016,0.07410991113956115
SEMA4A,0.0440628814235161,-0.03307119123152016,0.01145190082583486,0.062202986578620195,-0.024945917305631882,-0.06461162285173376,-0.0017339566107636407,-5.214518655814319e-05,-0.05413353370842034,-0.04444994618231065,0.04673852275552197,0.015770407981784473,0.014226235806223871,0.1009189057969876,0.09340566995781452,0.001208152298110398,0.05390254978436934
EFNA4,0.03897853671913188,-0.007155429025364489,0.04376254996669935,0.022013093541441497,0.12868174156876663,0.02653223581970371,-0.03306908629086307,-0.03849993220135691,-0.05049329184733528,0.0573437661899082,0.11435832083592529,0.008097937278104183,0.012721651430774944,0.09636413493611169,0.0055763846771864556,-0.0027824302430706025,0.13796083734382614
HSPA8,-0.007158900618171981,-0.021544662397666697,0.041980583015692664,-0.0013409588108978876,0.09104494599693747,-0.06602514350345892,0.05532978508452034,-0.0066312063280651945,0.07433068967226425,-0.008085102873746178,0.02186641465564002,0.03560103947897174,-0.04037077443115075,0.04113195226690981,-0.007183619462167604,-0.03028656220412895,0.07618901179061403
NPB,0.049751165616142165,-0.015161643362862501,0.003137732894457007,-0.013375562791955207,,,0.0831135271644575,-0.05874562113630647,-0.030897044775868996,0.005176873664690911,-0.025828772513913897,-0.012200983841475358,0.04389458075420971,0.052495442462829056,0.07241371622742407,0.008481449902227092,-0.005947134343551907
ULBP1,0.06882536159764437,-0.013222177997492209,,0.042709565805636944,-0.01404390040380252,-0.025138961542983528,-0.01987501530742327,,-0.03710851533214188,,-0.030258524584673527,-0.024920378393581244,,-0.0017849678460425198,0.04310865397274868,-0.016503568171107343,
SEMA3E,0.0005483170652785404,-0.02480886053314555,-0.01158191222772567,-0.012680389428525835,0.03653317556673672,-0.01008046280383716,0.030880678876113902,0.01490310143196729,0.052778948142837984,-0.04140790199107724,0.018579010398105843,0.07425209692699011,0.053504840612033276,0.013710873254687115,0.011489940914750155,0.026514497058770348,-0.05495321979549718
FGF3,,,,,,,,,,,0.013099238752716822,0.06631023965851748,,-0.05156210022711773,,,
ADAM9,0.02455178915130292,0.020913621902009325,0.001595246181721223,-0.005800992400032564,-0.01923159925469335,0.15218593719809723,-0.1016840714452928,-0.03180585034575001,0.09891830760413237,-0.024785821614045297,0.04615859240227093,-0.04911965323838183,0.05953598118207217,0.021419865709089804,0.10991000637285653,0.022388739620064584,-0.028951384218963146
ASIP,,,-0.017465108603638226,-0.012321219350775785,-0.022167004939337612,,-0.01782760775423543,-0.048546787413716486,-0.03352843536815824,-0.022868186357327715,0.06017633313769146,0.005213438975805652,0.0726411393745591,0.0415351714277828,0.012302008976342598,0.016120487952334395,
IBSP,-0.006973861822522089,,0.009763649186905123,-0.047595988180702466,-0.006744953012008524,0.0895132482395891,,-0.07048091723541353,0.19124237246163384,-0.029085737758110415,0.0029324357518459377,-0.014916861920343472,-0.020915595542697375,-0.004047957528434599,-0.027382406354737116,-0.023604868121598226,
MMP12,-0.01964730931063465,,,,,,,,,,,,,-0.008678946513383055,,,
FAT4,0.04714664177591834,0.0036986353358789935,-0.04784759095062805,-0.019881435171989727,-0.0073859958949543045,0.0266133831881409,-0.02633361495667297,0.028266162028582963,0.0035164350991780066,0.030489405506521735,0.005297670858595931,0.082547903304257,-0.05408706783145805,-0.052691638835832826,0.01984312963402053,0.009678856439933372,-0.005369311774643295
MDK,0.021684900825437586,7.800957091884145e-05,0.06333422964649874,-0.030973463003799214,0.0020940242252302887,0.17044987779598128,0.085210907687736,-0.05563181321637598,-0.04937894512016459,-0.043063765593297026,0.08893631175345804,0.025418199399866268,0.03537865126278015,0.062399400779040576,0.04308370822381357,0.05699719708617206,-0.0048393388851303044
BMP5,,,,0.052644250340123946,,,,,,,0.0024337796145916576,0.044012482633058236,,0.008273797997527402,0.025565557463874837,-0.019336892603358188,
CAMP,,-0.012869016405602424,,-0.023931543179001178,-0.021713412402434983,,,,,,0.00799657047619384,0.04464566848911725,,-0.0018185959147488976,0.12366251336054063,-0.026060239463101053,
HSPA1A,-0.02208345122592369,-0.05101181945771585,-0.04310238944866778,0.002641720464655697,-0.07457979554287822,0.08968764498208595,0.0612304777065635,-0.026170090396774613,0.009256090276954726,-0.019423999982357942,0.03609841164864267,-0.11160904860561821,-0.008154398686816023,-0.010628083753678047,0.017236409922645062,-0.009139879000524683,-0.021962239616948497
SOST,0.017637178901131572,,,,,,,,-0.04371566591858645,,,,,,,,
SEMA3F,-0.032457985830607855,-0.025549905287831926,-0.027521597343050857,0.00988776751748892,-0.0025689396774083665,0.005232669692467605,-0.03917859099144131,-0.007333374613428422,-0.016393563573120523,0.09541480232927667,0.016795341146038506,0.017095027163623447,0.06540700140602367,-0.02583551112203783,0.0680685953270237,0.009127193221216284,
ARF6,0.025975953633955166,0.008051437237090467,-0.0007550633780360996,-0.01304209411422914,-0.003228084224232611,-0.025690706147968007,0.04881742827740431,-0.01230877626085314,0.12333849649786364,-0.036002507403531524,-0.03447333016023912,-0.07376000191512906,0.05278846487693305,0.013787389224737661,-0.020302132016973597,0.015942896206309665,0.03743765486980639
IL6,-0.0229083830348178,-0.017019521103414537,0.019973030402269394,0.023649227531515243,-0.03985501044864385,0.06676142390549324,0.03377184883773506,-0.05973363208901205,0.017414423944487514,,0.03316662538893867,-0.04502849155068961,,0.05536739369047638,0.1408077359710046,0.021571979781288816,
CALM1,-0.012034221917972585,0.011089547737040753,0.013722826352791023,-0.011406155542847225,0.05686711813174362,-0.10587293455848354,-0.051581910550556526,0.09477963490073643,-0.02285163412413277,-0.06731658930093712,0.0019672036534776867,0.043374456709180956,-0.07069009481673406,0.017233131450164817,0.012866667595857558,-0.04699544122524262,-0.09546885119295763
VIP,-0.00501635131828553,-0.017869162906803255,,0.034037814584449336,0.02586634293050605,-0.034124317164191634,-0.031450017617709644,-0.0025784397582668877,,,,,,,-0.02647867265776458,-0.015022612041793414,-0.034586763659483384
NMB,-0.04798502947577569,-0.041690963258657926,0.008516505614575868,-0.03701809202027113,0.06559836818646403,0.1108863364159648,-0.02452729909542963,-0.031614009205151075,-0.06728878230349374,-0.0606267975830926,-0.023156032207187035,0.10358347590626947,-0.055801614483807264,-0.04506830565581797,0.02781646387376445,0.11215562827118689,-0.02063483058360678
CCL26,-0.0010948712750395476,-0.013431123626381023,0.06233609939272124,-0.025614455896694182,0.007015636463043891,0.019657521370401176,0.16912407898947518,,-0.03638620292566408,0.004486150911871251,0.007660634407875932,-0.05223639036089079,0.0071277167910120945,0.10418858811545226,0.06596123663397072,0.01283557204166544,
FBLN1,-0.0261400252463649,-0.012336816785158383,0.02420982703272981,-0.011842424615752594,0.01875508735034738,0.06739502669531278,0.0006360953239669652,-0.038650536867485014,-0.018006043453570028,-0.03605736389116059,0.04311919611363474,-0.03622005475160422,0.023164971959633917,-0.04026307813855301,-0.011515036692873013,0.07238199770889751,-0.031100390722015387
SAA1,-0.01688559708781121,,-0.006015360117812764,-0.018812078795785447,-0.04702506442381517,0.08213790381963029,0.06787476874853102,-0.06373529520150294,-0.055719485039595645,-0.04449639023771036,0.048464873123551855,-0.08565560658255918,-0.0463972567909035,-0.04737119439224899,-0.044143914660488615,-0.02849712056011009,
MICB,-0.04626827753226536,-0.022276445875742512,-0.014484396818460402,0.025353533619533526,-0.023099573490480568,0.0759240755793377,-0.005729000117124343,-0.010233225827532787,0.05834547752914044,0.010418466402882624,0.006085475260659445,0.048769775965855855,0.08860987152134134,0.005855507723865002,-5.972522329136386e-05,0.015152996882243,0.09903698321495609
MMP13,-0.008687977223979154,,,,,,,,-0.03247425600334011,-0.023843880235250744,,,,,0.10339857843947366,,
F13A1,-0.013856978494328214,-0.01884002036085047,0.007720044386681815,-0.007782029985999997,-0.05828069965508921,0.06252324963940419,-0.024699887177644115,-0.07178273665181668,,-0.016826291203296602,0.06517097967103964,-0.058192819924945606,0.015036084451868551,-0.018029578957964556,0.05613912816009738,-0.0715024301570987,0.07906659834945624
CXCL11,-0.013950541625717777,0.037732167011466006,,-0.03821925081144367,0.05350494229294598,0.08654445117823356,0.07049978791857738,0.002616114466503633,-0.06357617117693871,,,,,,-0.025758858567007718,-0.02855566815924032,
COL5A2,0.030582904041268313,0.0194525307352081,-0.055384060984431716,0.04091746508683175,0.04649602849299639,0.11476849703502849,-0.04944648314341137,-0.02176026458939969,0.013605222610170097,0.05890506522341165,0.06702508784196405,-0.018485807282955888,0.048608112607440766,0.04903364587712356,0.0018750967007221562,0.054452336354076154,0.022329981424991756
EFNA5,0.02175920554968462,0.06955803779484114,0.05318947335247796,0.039773997646025586,0.040241068000137103,-0.030063430363553925,-0.03996732071406248,0.043080253820501874,-0.043238121446352785,-0.02348265623603675,-0.01324031088646417,-0.010757169607853315,0.05535137604190401,-0.03056007888131432,0.06001648086221611,-0.005019663743081239,0.041151735422192505
AREG,0.11111337822020441,0.02427116955151192,-0.0013055556419943153,-0.030678083417323553,0.05826028798325181,0.03318900099134493,0.059389950483293534,-0.046599682964920175,,,0.036196052421638675,0.010368771321343851,-0.022245059947465076,-0.007727549787200745,0.012716242274875318,-0.033558286952761855,
EDIL3,-0.03801793954893585,0.039829761434791326,-0.014144211969671281,0.027210935546081026,0.06464821668321524,-0.1091331787011156,0.03322315052171439,-0.004450282413125676,0.08940309421998988,-0.01869343665423713,-0.014482951052554443,0.06522074328342155,-0.06616606132786862,-0.007961961478504065,0.03044258357778831,-0.03017280428710786,0.015549033517696341
CD86,0.04734381639437825,0.04413819681713695,0.028182177243887052,0.011993548323212071,-0.04042735872577533,-0.012956617262154588,0.012438587999429556,-0.05768445753403212,0.042257348491681265,0.016989212079131465,0.0438580934740414,0.0018909788917736321,0.0531478328775982,0.021695055520029698,0.027763852162067226,-0.03787230109909143,-0.08180095281593436
AHSG,,,,,-0.008302948682298724,,,,,,,0.07505748398402112,,,,,
WNT9B,,,,-0.01213695979141434,,,-0.014262694545628037,,,,,,,,,,
HRAS,-0.05323455711840369,-0.009674573112093477,-0.05065104178277236,0.02732169366805153,0.018237769326792146,-0.04141946717095007,-0.01831380117772527,0.07171811410945621,-0.03351393820186495,-0.015845086225399416,-0.06255108829826769,-0.04422592522311604,0.019518015409716524,-0.0712508067563237,0.0453709545159235,0.024767756320249808,-0.04346884419411197
C1QTNF5,,,,,,,,,-0.045268975320932554,-0.041152569168942214,0.06202158298734518,0.01735329944639996,0.010867354395292161,-0.02837020775951624,-0.008962135585842737,0.04869783931479527,
RLN1,-0.003755769633387343,,,,,0.014968646208927029,,,,,-0.02512823651220488,0.0033625467009797457,0.11004832347504773,,-0.018044988478206396,,
COL4A1,-0.021629156587442758,-0.05235930385382582,-0.02523413206829496,-0.040376705219906085,-0.003171643345359663,0.0897357590293075,0.01107269282653021,-0.03280661617744504,0.002646841426211037,0.04771693622586676,0.03075147986863363,-0.008294892799692845,0.059774663132775525,-0.04035509500928596,-0.03370808400486672,-0.031387337227456714,-0.0334820971484034
CCL3,-0.021498029918998525,-0.006886990795432995,-0.0024569486562932823,-0.012037887021517351,-0.05951033480470299,-0.006996240483744261,0.04788769778796132,-0.06663177916119034,0.06705603439162695,-0.07961999793003477,0.12545474543031118,-0.03725761512340094,0.008949296067279872,-0.017785469095655607,0.0076330443899910155,0.010389897648950656,0.13014760535547515
BGN,0.01566497605930782,0.026365717758406466,-0.0011738646556230408,-0.021624301387093932,-0.039708931071409874,0.0021426635032909375,-0.010409571433849494,0.018983176345354166,0.04096259261488997,-0.00975376525422666,0.03919282745153179,-0.06343065688760073,-0.025079631944327756,-0.04820980682248315,-0.032669585509851724,-0.03952743265087953,-0.015686459652030724
RETN,0.026108735788681586,-0.012676353620568575,-0.027166871951768916,-0.01497547544581299,-0.026449001380440092,,,-0.037346038114992756,-0.04078029861369156,,0.01142720487919367,0.008146736324667997,,0.0421820530874534,-0.018168776100013797,-0.025643585137839396,
S100A9,-0.012226321060629347,-0.011240068661322034,-0.031302173519917785,0.05307387431960874,-0.056930400255697344,0.09908383484590215,0.0093829728742592,-0.062065413364769666,-0.015619454362161923,-0.044148848794001376,0.005464117914218735,-0.026757558107784383,-0.0002703883419891318,-0.0020482879360973266,-0.01668062071603198,-0.06499840371710615,-0.0025968459839917795
HCRT,,-0.021720069028883526,-0.027992127628337696,-0.01260905772914795,0.09734638664722503,-0.013955826510014539,0.04713705760908883,0.04176277525931722,0.04687787273320668,0.03641582295368828,0.02107075391509356,0.0797968176864672,-0.04582541954411874,0.023785836142446767,0.07767989669335483,0.030815594998828244,-0.04827547849533836
FADD,0.047170492515202375,0.051839654279488716,0.008330258241470104,0.028394858849890386,0.007719829891436573,0.10154900267772397,0.001125953373498648,-0.027492029641719568,0.037963785100874115,0.041799089967178266,0.09588273940019079,0.06024742234304572,0.04483688348362371,0.022360486678893236,0.032844613494277336,0.018072281553222096,-0.030946783943680806
ACTR2,0.027141826150540765,0.04144546116717499,0.008401497779869347,0.03725164492690765,-0.02200190845381566,0.018533923450992435,0.03765161695879695,0.023916192869052996,-0.06575293850342712,-0.054067956220802786,-0.03898192559540118,-0.0859715635464425,0.03347612506129392,-0.04903980705126731,-0.04731947559756343,-0.0287400572056045,-0.06677421762954952
BMP2,-0.0009957500121864147,-0.019498651085973755,0.012009715216986934,0.02362751274115315,0.014709641961291422,0.007936797329428228,0.016777831192971396,-0.04921322825190869,0.05746476945042462,0.024459187797931374,-0.028028427448145952,-0.01583707018277759,5.857550295935339e-05,0.028242387858234796,0.0344950572663033,0.04540368345101378,0.033026111876029884
PDYN,-0.05103222378029403,-0.03422412377525392,0.05317571871982347,0.053695592122024634,0.0630975961177779,-0.06223137757789941,-0.054313317525431865,0.10964768187233806,,,0.010341858608582492,-0.02854054121895955,,-0.016413497647985213,,-0.042769398372890066,0.015845131792370463
CD55,0.00604428164643232,0.043923946973796105,-0.030876619153312558,-0.029874307751140628,-0.043739403477264995,0.02061096792624751,0.05997757573043583,-0.009721806469768286,0.04950141053193781,0.02693550075583519,0.06225270420676958,0.0014902791354933485,0.011520832131319672,-0.005626098720427078,0.0150590448005399,0.008108138651754285,-0.041295817738937673
OSTN,,,-0.030342455309644308,-0.013293367524375387,-0.016770288966654057,-0.021463133433207035,-0.026418361733459354,,,,,,0.11171296946508212,,,0.01640250299435315,
PDX1,,,,,,,0.07122174263338028,,,,0.020123693658688203,-0.02251739526821536,,0.004025517267871152,,,
CD6,-0.005596592801608887,0.0302413469553301,,0.021081624950853882,-0.02109502621797139,0.04402662252209374,0.024336147586260532,-0.026455935376972783,-0.06175984168058923,-0.042714686424526534,-0.029460491224722073,,0.026834536250385965,-0.03389027292664507,-0.014718010710781923,-0.03636530445745142,
IL16,0.07660765202904403,0.02591928217744218,0.011658181656604654,-0.0025925491848306035,-0.03883437370675681,0.05473815385274449,0.007884218971245418,0.012999443275425444,0.003491655653268046,-0.1050380566046027,0.01685113748506909,-0.002843590941110545,0.11024311769584057,-0.010780029198523406,0.06864959075579093,-0.038452689080130366,-0.06506655576566799
LAMA5,-0.1039929413199247,0.02461359965710139,-0.05296993945343435,0.02699682611014925,-0.010500252376286082,0.07600524447107891,-0.0008560885751190527,0.002980518727958748,0.033845164689574214,0.10841280121991137,0.001832203271445326,-0.049540382778331275,0.08470958461409432,0.021914791975960673,0.07628867760462475,0.0372678491028634,-0.06815626535744755
RGMB,0.010989025621761225,0.0008850185027324319,-0.051461267921450456,0.054375341324913076,-0.0014370626652652526,0.04472695360975016,0.021998155252529836,-0.023760676144441193,0.026997482441371366,-0.0008901305116175329,-0.0037883307518729818,0.013213090806919549,-0.03289815353245272,0.06289260731484023,0.020009325160512466,-0.06934230264684471,0.067111102225247
INSL5,,,,-0.020774264706914878,0.009700003222794953,0.05888713588031722,-0.008499508425169125,,0.03671825265585252,-0.02657331299503095,,,,,0.09334359521073421,,
IL12A,-0.029699250377146734,-0.02342777654708926,,-0.03382232444941613,-0.024044061401466442,0.11693342908306126,-0.05598893829044399,0.10276144691166111,-0.00503586855891957,,0.011426835342766044,0.0442661622143531,0.025456678812329325,0.014774584174310287,0.016942023710961374,-0.019042699182768866,-0.05515997200166202
S100A8,-0.062209765222709136,0.05843494899829996,0.01784904641683465,0.02752285944571508,-0.04634071037944309,0.10848150365899065,0.0005518584073819704,-0.03643527790102308,-0.036694984180373216,-0.02953564490217552,0.033643080625818146,-0.010975270937182301,0.02946281430055963,0.0048971367780713815,0.02191050551674243,0.00728904612105365,-0.02369395335184019
TAC3,0.06269537196040885,0.0034314919277084236,-0.006357978530783724,-0.002224887305147958,0.1638227638897846,-0.0745029974652608,-0.011610492227110513,-0.033472822133646316,,,0.09684903157486534,0.022415632729557718,,0.2122504631405562,-0.015448550053610476,0.06358446463608852,0.004412186165685632
TAC4,-0.002065945545706935,,0.03645403711442762,0.11208710720172481,,-0.027796836632521815,,,0.04283299035270919,0.06560656857131611,,,,,,,
MFAP5,0.07643787749535899,-0.01414743497499452,,,,,,-0.02566139988259569,-0.08316941957868262,0.037541137786891936,0.028566586971984134,0.11195255342042006,-0.022245063559485516,0.042180869903792995,0.03781119770137731,-0.05958504455038401,
CXCL16,-0.031927899288773556,-0.0025175175714330163,0.020828411493726322,-0.006770710728602153,-0.052378146746687386,0.05610647439465457,-0.03154059015023904,-0.0031826089598286076,-0.03904118299239188,-0.03143390668177269,0.058354239832412336,0.03748910477338831,0.004639576216897075,-0.03241078784378193,-0.006670686173532567,0.011579725096333492,0.0073418975098857725
AGRN,-0.02782764551379533,0.046509139084418456,0.02579853405456856,0.003820562439786776,-0.0023520579402770145,0.1366778327261853,-0.007895739432336155,-0.00902526573874136,0.03092580242563175,0.10277807847400951,0.013540350662122003,0.11982399032913164,0.028554972959446933,-0.027072442216394925,0.007667791177857022,-0.048801910086128115,-0.04974179644903555
COL4A6,-0.02728256066062854,0.023341143530941577,0.003481875528404718,-0.016566706758865152,-0.0037246215362629334,0.019729971771513657,0.027882288542789936,,0.029890574538330144,0.10144286901859231,0.019804361646434884,0.06965119961347035,0.058434415200940094,-0.041191899146823405,0.0644803358989404,0.012330971545457675,
FST,0.010181537009670031,-0.0003645893164804472,-0.018167631787310158,0.049146668196718715,0.05183190295789956,-0.04141779133996246,-0.005438155839191647,0.05598459472529127,-0.0207019666399613,-0.032233238724755385,0.04084867310498802,-0.039162013886573956,0.06855054328787981,-0.015806139032719303,0.06584407082508918,0.02414388857221888,
MEGF10,-0.02439702399297813,0.002683487172185765,0.019902550518736243,0.009117367251553852,-0.023436960260158284,-0.07203770471000887,0.029377938253883826,0.029023895667559314,-0.04968068732013118,0.04981592912639807,0.04650614502044992,0.033869193167454,0.06572032762967678,-0.11607384954909021,0.024040507237441205,0.04178227592700426,0.0004334045813302565
C1QB,-0.009297842156283076,0.0654989071203456,0.05312220683736343,-0.024660165079480816,-0.05569356470376789,0.0973960956763138,0.015811160015705903,-0.04364520438305105,0.06038171134071448,-0.05856053931640044,-0.013977779903307484,0.060957320946382385,0.09580626511760962,-0.055620560668245854,0.042270487758458195,-0.05095932278412105,-0.055388778693617836
HLA-B,0.005972882730120884,0.021866806213552022,0.06801698790985579,0.0010508355178019367,-0.06275399677783017,0.12505441911087603,0.12421921408563331,-0.07399955579515384,-0.08751400451589707,0.008933076135985403,0.058045847399364255,-0.12106966735614041,0.09550975904020098,-0.034234469240706625,0.00968467993223711,-0.05001496844895694,0.029471737275303417
PDGFA,-0.013891997852649905,-0.04687791728595868,0.02762835846705395,0.004728127349132515,0.039383385018381435,0.050850641847585205,-0.03889468212920907,0.0065757009656429955,0.033344498029153645,0.004553883738592693,0.018284005008780743,-0.07865024674884748,-0.009169203760347305,0.03440251120197258,0.008269827163080338,0.00048011246853188477,-0.030973122071118794
LAMA3,-0.02675531610784037,-0.01829761293746939,-0.016780334829579933,-0.023228659309814343,0.010698410041799795,-0.011355885649849962,-0.017717107611030056,0.03861217079395169,-0.028273313618521232,0.024381413047847487,,0.09499728600298103,-0.01821901753380918,-0.028068031751131785,0.01461674418229505,-0.030131021237752936,
DKK1,-0.03801415053156934,,,,0.05584338802138585,0.00018861406163341967,-0.01696632358640502,-0.01010468979629064,0.038169376451323296,-0.029669064650965114,0.07491135515843207,-0.04811962124272247,-0.016360138444436213,-0.008578509325533603,0.10262841870896272,0.08702058854373797,-0.03194786426150233
INHBA,-0.01775274880040843,-0.01267635177817441,-0.011341655561535016,-0.026943037107613258,0.0024679408505722355,-0.07592408618524422,0.03643102842896501,-0.041987955416348796,-0.05919969206835411,0.008344223640207517,-0.06410455947465472,-0.07453099519155146,-0.03456767424197824,-0.022778278248556383,-0.05466554225192442,-0.021768969450368693,0.021147782412148316
LEP,,,,,,,,,,,,,,,0.027184759254021317,,
IL7,0.06126208004040894,0.0018577689216480355,,-0.020090423436965738,0.05201370742419158,-0.024707144920872833,0.026968488333904538,-0.023131080544065815,-0.03184347168224759,-0.02846625496480782,0.010505711145018545,0.039043498421490935,-0.017079203859886153,-0.04700940194956836,0.06494658134894983,0.00507469998951726,
FABP5,0.040226940699941316,-0.02181023807260685,0.030985151006530275,0.024027034921113945,0.023415566045029524,0.08830247013714354,-0.013312090543712792,-0.08224671916873294,0.015581123813248166,-0.0067053501155144146,0.049833024260978645,0.05400495474965712,0.03739254164123968,0.06061080261804737,0.10231583736736244,0.07713359927561957,-0.0682765410773165
CCL4,0.02167495789159339,-0.017082117378708694,-0.004371710876764677,-0.007217438581719311,-0.0466572268566943,0.023168833169640326,0.08939745665343388,-0.06955506035679213,0.10843550755634469,-0.02522168841422742,0.04091987896094779,-0.06917056736680546,-0.03262181319902117,-0.048371295010244265,-0.001297521610038948,-0.014378900646607346,0.05683554319839451
FBN1,-0.020760993665668928,0.1168586626003319,-0.00014692358447544068,-0.02226076922755875,0.03740848884463675,0.077189508883013,-0.029697884656810607,0.07336937927292402,-0.03561569540668811,-0.024271266477171833,0.04952572357263217,0.015433845511457652,0.08090504572294217,-0.021381732722158694,-0.003508227353718231,0.004656084163994193,-0.010613966714915957
TCTN1,0.001896383439827607,-0.01486384226088993,-0.011422134417068087,0.02513722425214137,-0.016867711931324844,0.14166608313467813,-0.062301204780750886,-0.0260801935481448,0.06712729559867023,0.12142388077381996,0.04388569577367642,-0.006265687529428449,0.0608269432567893,-0.0009037681843236976,0.035143383602930955,-0.012907747864365157,0.0026074328917633518
NCR3LG1,,,,,,,,,,,0.03723322009274935,-0.03265834015636382,-0.01707921292834858,-0.015036769624870584,,-0.023462892400712088,
BMP7,-0.03354124917429029,-0.015475942769637912,-0.00890160917456573,0.009536738719084689,-0.033560453141710744,0.04491110787148814,-0.0031479252703624644,-0.04153858225480921,-0.12101249634543734,0.08608041094973924,0.006877660472686345,-0.06776525938515206,-0.015659458818705903,0.00765327012263189,0.0033302672696133486,0.05569263258109441,0.057867086351532857
NLGN2,0.016037366245835665,-0.029879023429078878,0.06667683264734325,0.023820614033796518,0.011893336838162589,0.04487672551265279,-0.006566841284629308,0.030203027383513027,-0.06256798404470007,0.07068113368020516,0.09553329423791618,0.06756874722226565,-0.03376798282906222,-0.00023070713816387606,0.06665966357190892,-0.015113745212676534,0.013456221100438405
CCL25,0.04748869984933052,,,-0.020661701637693305,,0.003947817667261616,,,,,0.05185227199072756,-0.049770065313591974,,0.04743471597750384,-0.028364341812286045,-0.02413553848896034,
NPNT,0.0015798660369623493,0.02071429514930148,0.10773867431809087,-0.015808338132692626,0.0025808381956947354,0.12129546782975664,-0.06989834725971042,0.04568739104690787,-0.07431095181514445,0.05478764921129393,0.018814567286275778,0.054332210419318946,0.0883015551847236,-0.07427955072081496,0.025649792166373083,0.09765913859940241,-0.0794007412146223
KITLG,-0.038052852158311126,-0.020622825871528798,0.02972614499227004,-0.02753487711888383,0.09503279309531966,0.03171066194198091,0.018282179208967336,-0.029725368182680467,0.07531988657644165,-0.03512371544326631,0.06505316211830207,0.03701540319016405,0.07751397255071779,-0.013572387960769651,0.05954176928730178,0.06573596584843334,-0.0016886748385280168
MADCAM1,-0.019959684490324717,0.060140131969633,0.024175789822796372,0.035679290158131635,0.002814521195866947,-0.021230080995406183,-0.012457176382853258,-0.030610495291733122,-0.05726948187672545,-0.04160335164745874,0.025995524476586408,0.059184582455259295,-0.02261216105851881,0.04798920218657964,0.04179501274987246,-0.02430201648629773,
F12,0.07912024082892934,0.04571494613055115,0.03843228866380271,-0.01581169080224027,0.061328982110209616,-0.04528604592014292,-0.03826641726673433,0.02785694988946295,0.033805526565469306,-0.005439557662160526,0.04350601411785898,0.031298423351497955,0.0776505771553407,0.04391501174466096,0.12725013139766803,0.021049598921298495,0.057447843487009216
S100B,0.0011191199118179118,-0.024822949299412398,0.04117847759010978,-0.055672100833718374,0.032327305610265714,0.05484526101657615,-0.02170078939874364,-0.003952792160462979,0.02527065714521701,-0.08853231241871559,0.06396697977999197,0.14105463738483948,-0.062129973597850344,-0.02863567211507091,-0.006320551226467449,0.04224202352873955,0.031123642393086154
IL27,-0.008130700622887219,,,0.01928402241815305,0.02876305225578437,,-0.015261861699835634,,,,,-0.030888867796421554,,-0.02416861858147116,-0.03266093998272754,-0.020058009428321432,
