,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
COL3A1,-0.18256302675250918,0.018665095738083184,0.00213611656793814,-0.014988601654373787,-0.017184584236956537,0.2553147185317473,-0.0025261320363594744,0.02501681763470144,-0.07257364694922576,0.11737782539060847,0.0478351929099208,-0.01440132499293851,-0.014517918761814658,0.12670405482123154,-0.0632155342732952,0.10530497326078973,0.03392775043486505,-0.05458549540527542
S100A10,0.21242857850089114,-0.04265991576587488,-0.05752032252967243,0.12372101523868397,-0.0785618685771249,0.22839607447691695,-0.03867582883468457,0.03075608712839362,-0.013243689666455975,-0.04745787526247208,-0.0809496389758128,-0.007563128965254161,-0.006499928833511757,0.06122415368037929,0.09578769685409734,0.027629671127116923,-0.04298392831831169,0.024092283150255796
FGF13,-0.021953887132963913,0.0703210282702965,0.01081307229605043,0.010217309815115783,0.05039734517497968,-0.2900511970115171,0.0009704688540251515,0.012258336390734056,0.007618728830452298,-0.02093888415127179,-0.01144555690710512,,,,-0.06970278008437798,0.03368048817998914,0.09344428164076601,-0.024490961144611093
SEMA4A,-0.05659006444118033,0.07229444986122609,0.00952250391683542,0.0017242980043126498,0.015354454682590807,-0.19435483781744387,-0.03538007174723195,-0.013018329880644415,0.0007419600607832288,-0.002860873924854516,0.0501886675486536,0.03262387358891725,0.08580496911007662,0.014660840090835394,0.03832472633531692,-0.010703272469280087,0.025792585836890675,0.09087969845186392
EFNA4,-0.047526146508488853,0.08104221978836967,0.02895707176758042,0.06118880016523868,-0.014590931927190591,0.19267796578275878,-0.03551666064506126,0.06921855342082843,0.04210700016468022,0.08703055825729164,0.05197612954707518,0.039157190684300576,0.03693027941865086,0.05818420192635649,-0.08254533111608996,0.0868482438316809,0.10209223809360556,0.1129032508600168
HSPA8,-0.14655853752334783,0.01795691012086454,0.03300447549666305,0.12853035298090143,0.05127094725472337,0.16911516345256974,-0.005527341057176853,0.006746475328201323,-0.0950646482351116,0.05509037139909156,0.1503138048781987,-0.0838647185918241,-0.04838405091738235,0.06710008318357297,-0.04964431838826813,-0.08603443302131666,-0.010495602578383202,-0.05437418254458384
NPB,0.01004436737656861,0.013708253144856667,-0.03806309006208411,-0.02843128311924966,0.06315364930758317,,-0.00991012239992605,0.011735463209441091,0.04341345964723335,-0.044085489074263594,0.07815652329108412,-0.04462400685205455,0.021172781055398583,0.06009638012872886,0.00835678920355963,-0.019322031662629538,0.05237043991338256,0.018267811669393143
ULBP1,,-0.0006928590726577679,-0.026816211035762,0.017169397708616772,-0.003631736074434901,-0.03785141401476483,-0.023059943911736245,,,-0.024603994033294108,,0.051258372638811577,0.08057426348666062,,,,-0.024319404601198764,
SEMA3E,0.005370666531180124,0.0019294336671905278,-0.0011055470453828764,-0.018447333130865207,-0.03433958931763249,0.1573012082976726,-0.020449443993148075,0.0029254469270109796,0.04019852377462782,0.08417489091733406,0.009752952215380932,0.005657814245189648,0.08943230702988039,-0.04429576591126956,-0.05949271637494732,-0.11261969287793776,-0.006537831302247636,0.010945815938054949
ADAM9,-0.07170329195732612,-0.01862663951398389,0.02520273450064468,-0.00804033112899739,0.02628481413942206,0.2682789063976678,0.016457711030673138,-0.005752767172155892,-0.011169141188591875,0.038745700603724204,0.13686315595670848,-0.00045604759378016035,-0.0348937740143749,0.03227919336245729,-0.046339174922191084,0.03178873469418751,0.061927363825191345,0.1038655194914753
ASIP,0.026226741583927207,,,-0.02619015597212689,,,0.019496032893124376,0.017722112686561608,-0.004537519075332366,0.014529962256723337,0.08935602291776844,-0.0371363766722512,0.07896316339264761,0.05547332662466744,0.00672868697373069,-0.017446684458926512,0.0856329053096109,
IBSP,,0.06843815640040496,,-0.0036136781768136535,0.010883868631637745,0.046377982192599455,,,-0.06257585267813488,0.10908838650045248,0.0721454673824663,0.05026964776462313,-0.053588792266963524,0.05248386770536848,-0.050882690017471935,,0.05100480972048571,
MMP12,,-0.012926396278266078,,,,,,,,,,,,,,,,
FAT4,-0.05788648276986002,-0.02579976906069447,0.044378298980596406,0.007656270024632405,0.015392233758207679,0.09381266898327915,-0.030553520311872678,0.054782530035156894,0.02567194091394362,0.0033277911953596344,0.031512952523307096,-0.05227907142674607,0.07130701586152229,0.0946261961969124,-0.016664293194174316,0.05251501173943144,0.05230860398319789,0.09044847456183873
MDK,0.04679457728758442,0.021054095115065913,0.1606676872120561,-0.002041203124599232,-0.030878073225044753,0.39811077837074804,-0.057605239752982776,-0.007416701725383263,-0.06656958626379261,0.06350840247331158,0.0986102276485045,-0.022195343623601312,-0.03529172086534771,0.022366483437027,0.007860491371041452,0.04695096350077283,0.07272553965563765,-0.009946544859695788
BMP5,,,,0.018532257634891563,,,,,,,0.01922726999267795,,,,,,-0.03491912534718162,
CAMP,,,0.03186547988663023,0.013467717749644939,,,,,,,,,,,,,0.18732704182144663,
HSPA1A,0.038850664193464106,0.06344522972901447,-0.004965615468695805,0.055166607188183024,-0.05941296860986925,0.3101432687444253,-0.07897948144204135,0.07204001055995549,0.05284566143810297,0.034763438738171455,0.00553628003240636,0.04473039824900101,0.0067317614108063925,0.10137106688629871,-0.0010310000536701961,0.03127419087434138,-0.040916171238278135,0.10400072774496799
SOST,,-0.020022734883642476,,,,,,,,-0.03830558209045489,,,-0.0028846234331520258,,,,,
SEMA3F,-0.04984721524033539,0.04757033249346689,-0.03536312134578749,0.0002533672633664739,0.06305789879081984,0.196428436710753,-0.029176208614996545,0.0702037180273175,0.02627112701576519,0.05134954759048829,0.04804643396102153,0.009181958718267675,-0.004617361533933076,0.14583706271373512,-0.03636164150283359,,0.0684025634795621,
ARF6,-0.018675976641261326,0.014594567154814475,0.06319923408485995,0.01840206175155402,-0.028181149506129537,0.11877353250829033,0.00927686238835596,0.019415526671909614,0.008879206252863203,0.015423852726478109,0.05444226506832626,-0.0959457895529193,0.03609889023583005,0.013705714379441854,0.05516844773254571,0.1615872885015711,0.05169884521323501,0.07004188574586769
IL6,0.0041982318888111655,-0.0007688407140078079,-0.005226090014304333,0.07607353972204728,-0.014612346953592198,0.021453476497993826,-0.02450990733438463,,-0.02559260692720064,-0.039263913513533304,0.07007436119821793,0.05129347304715188,0.09242558426907797,,,-0.05113787898042075,0.01813437165848034,
CALM1,-0.1319935731446286,-0.0021636386641389928,-0.04835506099290218,-0.09493106382416701,0.06181592418463016,-0.35633515019706796,0.05407214764321998,0.033267691809572425,0.018132825156250445,0.01890495186106871,-0.04755120167217122,-0.07896724075080283,-0.07263507598398387,0.13570102601580514,0.037649507620956695,-0.16504214821448596,-0.002459815589191383,-0.02714679391643999
VIP,,0.11666693821216217,0.005634478369747601,0.011819793841738611,-0.04176709080417957,-0.11221420668556913,0.07743893516265872,-0.03302642024734414,0.07421206189710594,-0.038408934643360586,0.06154828179977171,,,,,0.010071515735852025,0.083362118406374,-0.049365077325784684
NMB,-0.04180782563003477,-0.07453910543310738,0.10752679058296037,-0.02570351411593008,-0.028029715996276492,0.2917269859189435,0.005481104713883633,0.03940703213131584,-0.007751642310243359,0.014367692829910753,-0.015842280261070246,-0.0477135629593582,0.03732536215738085,0.06385089072520778,-0.014652925922009554,-0.03948821530905299,-0.048615035427971985,0.03192303594412779
CCL26,0.04443064146569547,-0.008460965687734705,0.023491795894656144,0.07196119077587007,-0.028915816581640982,0.11660204293368882,-0.013959475916659612,,,-0.013230253745242797,0.0017411616513511733,0.03478980225368936,0.09056688273584246,0.09113311561378067,-0.038117662926445986,,0.010420248070969626,
FBLN1,0.02411485131573332,0.03565647761137798,0.019171030909212582,0.005431387780097422,0.01762221878815265,0.11518739743454601,-0.018413794569498376,-0.07509785945082234,0.10091492408022654,0.09657745101716925,0.07867652368682264,0.021017205442816808,-0.014836695857832526,0.10234937733519846,-0.0020081946272828993,0.12148593822237246,0.018240941056517267,-0.014624839153293791
SAA1,0.025587139919771552,-0.041717141828394984,,-0.011401674409649138,,-0.08299128772177641,-0.06352195132752449,0.00654730202986002,-0.0690719170723334,,0.08887900856311175,0.01272508234255928,-0.05496694525063976,0.11157707402617129,-0.06890319931853488,,-0.005005892741331196,
MICB,-0.04805580534492481,-0.012837362857384812,0.030987527582007707,-0.007881566904528277,-0.03178446531216107,0.15262260164881541,-0.022999422217107983,-0.028105188273700777,-0.0006367382442813193,-0.01350207972622881,0.14990007575409733,-0.001085300302093759,-0.0006968289693687387,0.08962913085326665,0.00819866709170016,,0.07838617039376128,-0.053745890543686926
MMP13,,-0.015294606905943477,,,0.10897200075423262,,,,,0.0859055699513682,-0.0006497463524372074,,0.1009345654480636,0.09711473310721531,,,0.06353447799874269,
F13A1,-0.013952630323968117,-0.03492148742000502,-0.041301390661555096,-0.043460653432986295,0.00928307181993262,-0.09790440502131079,-0.03872020731439366,-0.02648661448240726,-0.03811318760368594,-0.036410401368465906,-0.03444280778792048,-0.005592954568829872,,-0.09820642751136589,0.009902023387318767,,0.042342947001717895,-0.04461277626079898
CXCL11,-0.03963030687343945,0.029492038053553202,-0.005519806811043888,0.01531165083073,-0.015352392150249724,0.19601503686898974,-0.005330871278524478,-0.002112491578350089,-0.02585433336593724,-0.026800200029405204,,-0.07007541219921823,0.057086762223443735,,,,0.06162389212182799,
COL5A2,-0.12407190022913606,0.020064283908799257,0.02838835032570132,-0.019537607682091347,-0.04598393868531855,0.33958252342582845,0.023106534914466938,-0.04791676514364525,-0.06879047028221608,0.029650548200399723,0.03128072157362026,0.010255229337769955,0.008953518905353954,0.13296584081261362,-0.0712323912416986,0.1317770175327295,0.060767460986347284,-0.052468042873874625
EFNA5,-0.01633012533807811,-0.030964403497918073,-0.012255448973719921,0.02498675164741234,0.037511974836799,-0.17997191624623385,-0.0023473061336538757,-0.03781826616471576,0.04582983027609251,-0.03201593398797984,0.05532625244155101,0.01971078470055936,0.07035867241495541,0.05676438162998336,-0.015058016097040413,0.02786108805915332,0.011160705482230117,-0.06230354067634701
AREG,,-0.016766468049475586,0.039789780384697944,-0.024525401293453503,,-0.08852675370381267,-0.02970191214757054,,-0.03616586914146684,,,,,,0.050903975166797476,-0.027222917781018884,-0.019573931895692606,
EDIL3,0.2840114271191629,0.057629000058461125,0.004963944589866767,0.02670209724533366,0.060951294006842745,-0.1780033311920946,0.02142347353394794,0.10556023212561726,0.027610272972953306,-0.01455819886115372,-0.10027099214478,0.004630615371822122,-0.004239416184901674,-0.08566965278859666,0.06093504098491618,0.044694443346750864,0.0505735388444162,0.043156503887108046
CD86,0.09777817781986474,0.008199241026078117,0.08393145921107349,0.011402857138660178,-0.030616414329495006,0.23354284710225204,0.004301391890586547,0.031356699225808186,-0.01041287566274389,0.11244121954345199,0.10244472749018349,-0.014008754816309197,0.13088140295213932,-0.011164876929583078,-0.03207095299133112,0.12136695447798217,0.057201854506018994,0.08540894161235278
AHSG,,,,,,,,,,,0.03916981427604917,-0.0019092569561678543,,,,,,
WNT9B,,,,-0.01371159948895437,,,-0.016548260776914556,0.023636446485076908,,,,,,,,,,
HRAS,0.029265276533704976,-0.05115282527437988,-0.033914112366513316,0.03143760711194177,-0.008182171756368534,-0.08934000735671209,0.021948684143973544,-0.05043019230965735,-0.014423516103401023,0.03696705628103241,0.057953160404511116,0.08129644908925117,-0.03811003766734964,0.04642029196188766,-0.03159330429331168,0.0010651242423577471,-0.0015998836435879209,0.05650995824159285
C1QTNF5,-0.06765237928904681,,,,,,,,,,,-0.01812019992109425,-0.0204493784222941,0.09528719142562496,-0.031956519092841855,-0.0045690089323349465,-0.020522759766033082,
RLN1,-0.053517596079183286,-0.013316775504547393,,,,0.030430324427516982,,-8.632980781639191e-05,,,,0.03657952625670327,,,-0.04517281479375538,,0.09056577514230815,
COL4A1,-0.2095881314947543,0.03021317753512781,-0.017103410659473177,-0.04654283039092942,0.005139204967083009,0.3300273397565801,0.018203655915170886,-0.05580881680377213,0.015286450409383897,0.1119860083999014,0.051121531441418275,0.0014935148484918493,0.051224974853329594,0.15609733860361646,-0.10252337036313058,0.06106897428020496,0.05202951813372388,-0.027143089906277222
CCL3,0.11253981943800333,0.01900317802783898,0.07228416811439406,0.034401867534099614,0.001082682542281957,0.2444728896598368,-0.08162349236355519,0.10414195243830461,0.050580543364768665,-0.01749834032670379,0.1115316940205749,0.06127677758117669,0.2325466249534266,-0.034363223009740575,0.01883111500174063,-0.03442855708814883,0.06362045137622482,0.0921949351122558
BGN,-0.11979466303488774,0.029503510860993353,-0.12208935628926891,0.011430451934838113,0.005062284638500309,0.17688804925032056,0.020206984551620125,0.030000893051675394,0.012862924805495817,0.08016164118865259,0.02068396298803338,0.02224919013379462,0.04395578007636636,0.06661058596537006,-0.11232175129913642,0.02702021521905592,0.04665165134887048,0.005236060751809257
RETN,,-0.017949795503379374,-0.018987091809164934,-0.004958390738541631,,,,0.05483447208273689,0.006343532209656233,,0.06153728125683826,-0.035408022533311205,0.035714695687163296,,,,-0.02760099275927873,
S100A9,0.2084890480569714,-0.05190887612160256,-0.032259437247640105,0.038425187977663644,-0.04580887247382067,0.1455891310157218,-0.05062600776657652,0.025316043627935988,-0.04816480455227326,0.04109616830758872,0.15314940685269557,-0.005250799522140901,0.096507663343027,0.15827619883689745,-0.033858234991661004,-0.057011185301535844,-0.015257644615042252,-0.0319684336550551
HCRT,-0.050278073873150385,,0.010726333455802779,0.0022478591583006786,-0.05578872595119142,0.1315212302645306,-0.019835083855149278,0.001565301224345333,-0.03620865976961372,0.020115631790910946,0.015984044625802517,0.08908905607974525,-0.007447428542350729,0.03497799044585919,0.03970152974078008,-0.054070077899201395,0.0011179048615407945,-0.06890273840953035
FADD,-0.02420705338825805,-0.05694835570604787,0.11321510709344071,-0.012071413915355482,-0.06687064540183967,0.1804007477711391,0.07066454611000356,0.00046304061885019837,-0.007541268922149623,0.0701676895202171,0.07801404571073633,0.005020976466337558,0.06986307527638554,0.12081519580935889,0.018056021195445054,0.05709429237667277,0.03726820892510263,-0.007907077246254992
ACTR2,0.05776262614665504,-0.02714246783964972,-0.03384222123274543,-0.00755909675576382,-0.035358348787252615,0.03185074799553058,-0.005368906324540068,-0.024392087425425316,0.07095902528577934,0.08573218484548965,-0.042386345444260745,-0.006162956507199443,-0.001148397823856593,0.024041549401612686,-0.06368931320194941,0.0007257650465512147,0.02414361533892999,0.008395060469232787
BMP2,-0.024772645707540605,0.015699254819257324,-0.06670558523485956,0.0030003776294087485,-0.06743497671551726,0.036941491645513344,-0.04522343840129378,-0.02590149582617027,0.028741361155732906,0.015397887072109952,0.013755523183764676,-0.047986854674202425,0.056326813752886916,0.09444487691674665,-0.06818387751112252,0.04561821614404497,0.06951602181021813,-0.010815124948709344
PDYN,,0.060013551665002246,-0.12999692457711348,-0.0420079185223354,0.026748219268382556,-0.335648301945859,0.004545235637224242,0.01181544540732371,-0.0005600280134123104,0.03587952217460501,,,,,,-0.004782992792465347,,0.03351929236908157
CD55,0.03449278099520124,0.03635953005033,-0.00447293439948019,-0.006215014846673399,0.057980075894772595,-0.026280502730574744,-0.008453857006484945,0.008135912462880212,-0.018767426669176968,0.013003384751740557,0.05943444408345228,0.018641876249202025,0.07665811375308551,0.13239654299585693,0.06802251607728048,0.07310424759306126,0.07095771302217341,0.024799153044671535
OSTN,,,,0.0023751558178841093,,-0.08671258473298925,-0.030651847577998836,0.049840631364806855,,,,,,,0.03244411696280267,,,
PDX1,,,,,0.025577938196058716,,0.0320917600340955,,,,,,,,,,,
CD6,0.11552485867033756,0.0677224638305465,0.03763552178860732,-0.02994310958345444,0.005265235849993426,0.06811092619044523,-0.028001876940693705,-0.012607082588222995,0.09627886423006596,-0.018837705572200096,0.005428132617058916,0.06423508546300838,-0.0048058054010490705,0.13061431705463764,0.028378384630925905,,0.05661720755393055,
IL16,0.1272561753424181,-0.035669321929915364,0.0896360456729365,0.00973836961924507,0.0035611511984483197,0.17874749913616642,-0.005151299276437756,-0.022455798131668,0.051381635813062106,0.024839054428114224,0.1059941086414032,0.12638037997988333,0.050974414810712895,0.0661007709577897,0.011553821826935845,,0.049232734011132914,0.06631348785956982
LAMA5,-0.07414665493443347,0.018691380600694266,0.01196128746540812,-0.029319070523738566,-0.02207923103417211,0.19586538248865704,0.028093666154537303,-0.01591872274822223,-0.02249120740461297,-0.014008049818794624,0.09297474196001058,-0.022735611650566406,0.07088458366180277,0.1487320823921614,-0.09373600677044423,0.08486893498333954,-0.004178048569909544,-0.07313424053396603
RGMB,0.016427771833900914,0.056910374782354146,-0.010068506364352208,0.012898388819896404,-0.011945008858728658,0.10214088175615355,-0.03042285336506595,0.06435654102471906,-0.06933676341327553,0.05986321452183028,0.0511254272984554,0.028550251898063598,0.06437515574912483,0.0029903019116479263,0.03622897898446418,-0.01987902768839228,0.04707802011946734,-0.007877169916008194
INSL5,-0.00691488413339631,,,-0.022597938588645478,,0.0683858000489229,-0.025348447893951305,-0.03034452787237687,,,0.030721620041523692,,0.09799447120784807,0.03766824984717041,,,-0.027748550781451973,
IL12A,-0.08005400273210567,-0.03562076476791329,-0.04616866710485988,0.08864928761514979,0.053431927037319596,0.19550513021300883,-0.011022140651452484,0.027225672517472467,-0.02585434758545308,-0.009926276837040062,-0.04323277562236952,-0.0232647370213793,-0.012707467056715912,,-0.032054243597029644,0.017356606553626724,0.05222563909164532,-0.06220627559541074
S100A8,0.16899915840523064,-0.03139233699800672,0.09470531934524953,0.034207445726935515,-0.03380433680394293,0.1630435136992201,-0.0271798333354756,0.06577064638788913,-0.027869440405393724,-0.01170264550832561,0.1701330413951534,0.002790256582167392,0.09946733845939529,0.10030234960935269,-0.09286614236049621,-0.07839966891106148,0.006270889524519335,-0.050662836540644775
TAC3,,0.050118519688223624,0.0686282893522187,-0.043357340697030886,0.036163313676927974,-0.239618293342766,-0.004711365636100118,0.00607531456396449,0.024797613836133645,0.020679613851157227,,,,,,-0.021596579708391767,0.05292574249862604,-0.023680367764668146
TAC4,,-0.02289725129103747,,0.024846508128231085,-0.035040364124843626,0.08859062666031366,,,,,,,0.050669897782392954,0.08040350043895304,,,,
MFAP5,-0.05647454766996116,-0.014066500159070534,0.021602331607647372,,,,,0.013461036770356673,-0.030702762928378435,,0.01927963167978488,,0.08162889321646839,0.007826832047803293,0.04347871018313703,0.21448779242621183,0.06450193467486391,
CXCL16,0.14009529747520424,0.037926786889369526,0.07983843778190197,0.0025954136066031956,-0.010049184445899178,0.35674377145026137,-0.06021490127160988,0.027964575810345536,0.05252755978439251,0.017347895251694227,0.09008431746570186,0.1702931888489842,0.20921243290273012,0.09871417079725248,0.035095363930548566,0.07080985975964128,0.004556423536709905,0.04212438465290815
AGRN,-0.20204110442413611,0.012439693462504611,-0.019190328885744144,-0.10544570403877171,-0.049161801164183956,0.3494768576621825,-0.04006566423755095,0.01796365363922635,0.006812647500076225,0.11470263440973862,0.04675527761433512,0.007358774757736064,0.0672590389390029,0.15778744236575856,-0.07928671794838058,0.04670588186835709,0.06400063320892667,0.013790034875697518
COL4A6,0.03148589571341388,0.0007181574581648727,-0.009820861457552576,0.006394326342157698,,0.051966888080940736,-0.014438660136431313,-0.035142709850388504,,0.00970917605816462,-0.0490625084419914,0.12251940073219597,0.05483549432501081,0.034980969097046316,-0.057455989253164814,0.08786104042286273,0.05469950766461259,
FST,,-0.004989145171729374,-0.008843507000881703,-0.040553595251158814,0.06028340614445086,-0.020144042919391744,0.015561196032317426,0.026231086036599693,0.03504342495835293,,0.11560812876288598,-0.1275505194636977,0.012827477980046341,0.008568238299316333,-0.08713719767001862,-0.048666048888530405,0.059271916628678874,
MEGF10,0.12846469110249709,-0.01578523330573764,0.04209427492714505,0.03201437801006592,-0.00026196689433080134,0.08830848931698677,0.020111314697684596,-0.028091486442280766,0.1090155009006707,0.004752591934687231,-0.024850228624664978,-0.05465979554245469,0.008178489902918352,0.005473015852358268,0.016971421349558664,0.05367302887563946,0.04953696395846258,0.066696049038856
C1QB,0.2276709836486942,-0.0008942722924285034,0.08828903484318835,-0.03305794736878812,-0.039542736921888075,0.32002343365466335,0.01388217877979889,0.0777033918087667,0.0022280742319557172,0.038960205565482006,0.1627377970402967,0.012348484127512029,0.16979809333013304,0.038932652630058726,-0.008333319309850469,0.17210054962031143,0.07801310250404254,0.0969323999662074
HLA-B,-0.11000979009002053,0.007609706409915999,-0.05614976631390633,-0.027087541648971234,0.07204504008274956,0.3588362706459204,-0.08574448323051195,0.039769331484232416,0.008209692392311034,0.011573943286742742,0.11293217179133914,0.01984832424671108,0.10942334847614404,0.04008594368014183,-0.07754568009014658,0.09731950035902728,0.07028003949478151,0.10311968008947636
PDGFA,0.026784321556054244,0.04969506908758128,-0.013895189620991653,-0.05855358271067972,-0.0664500279093837,0.09988657386363682,0.061604619440762225,-0.013613783489690046,0.006158441593350434,0.046746342813355796,-0.05899971235318147,-0.05270292173850955,0.005226819049361693,0.07024356316942586,0.08737640228498837,0.032381067025768616,0.05650485322281855,0.08709756626576348
LAMA3,,-0.009443895851855568,-0.0688870190368504,0.08048790592047138,-0.03435146186570075,-0.13630583704552793,-0.02252150237537447,-0.02769060051326011,-0.03717053627218508,0.034737572187358456,,,0.06361311501908673,-0.0497849802920134,-0.05263550669163738,,0.014354100188967924,
DKK1,0.0035567808215508532,-0.025010344479421825,,,0.024653401572652743,-0.07971000783267249,-0.047087589435376775,0.009058969729845948,-0.020896717162357695,,0.05056712372039137,0.05468867393259433,0.02073402011780126,0.04029155257727591,-0.010803213771202391,,0.05786293792516027,0.005897985277333807
INHBA,-0.02169779417438433,0.041548554476496705,-0.046004309768773004,-0.05727049605417212,-0.004344165050816761,-0.288961015886859,-0.016352418377554998,-0.02635154894130552,-0.05023678547910463,-0.05764079963432933,0.05274430582915957,-0.05052332161148187,0.07570252566587285,-0.009204758752647098,-0.04477812965443455,0.15320191934486535,-0.021247998337037922,-0.028790555089755657
LEP,,,,,,,,,,,,,,,,,0.03535794172955116,
IL7,0.02090463628064658,0.045048146555301656,0.02247365853586257,-0.02825828491149583,,0.10893009169686822,-0.013343833451786366,0.025143829103271474,-0.027675344504621117,0.08683263331675196,0.0998702559917631,,0.06277482971566993,0.06885171774007036,-0.011047152665679934,,0.05173366216970999,
FABP5,-0.005692552289586285,-0.048537041050146834,-0.05124592832083958,0.04904624632842261,-0.07612841943437614,0.306708769401189,-0.02759804963241746,-0.045609708695963,-0.02243738323536029,-0.07711100598972208,0.12030631616818621,-0.08112262866098495,0.12476059695322056,0.15092607074047265,-0.08019563839291562,0.11811407178502668,0.030696979062614416,0.05287032679960099
CCL4,0.1377220856867585,0.051688756153147275,0.07813872905706813,-0.010907725621973634,-0.09332155200802837,0.26116201212208995,-0.05269726705761565,0.021663067412343313,0.03629751598658726,0.0066952032016356425,0.10566649577780753,0.01536947812402282,0.23755153809937915,-0.022699645441865493,0.08511542546105332,-0.06902541160425724,0.06171722722706085,0.05768032451148396
FBN1,-0.03767340980359873,0.020133111160377276,0.017797240775390494,-0.027470694737155472,-0.016507442881671292,0.15567512348222579,0.023224419414154842,-0.049994643963705496,-0.008077205609492488,0.035032248448974235,0.045351318749206525,0.06067162713275264,0.11630279425077934,0.08484809520309924,-0.10148289214355137,0.054459789722047264,0.04875983075445175,-0.004088392917484366
TCTN1,-0.08084003237617993,0.013308576384992771,0.034930238928564,0.01094743875479823,-0.04601740181974981,0.34820770429114384,0.01779262006320709,-0.040879682817505994,0.07890849949512732,-0.020766877331889946,0.0337555311365699,0.018410550784884287,0.009103968735738304,0.09122268182709266,-0.048905469292596336,0.002550007832912779,0.04383494248518417,-0.030588657409715593
NCR3LG1,-0.01872980365466714,,,,,,,,,,,,,,0.08011653227979133,,,
BMP7,0.02445489358736113,-0.0014210429844429017,0.026415639312072834,-0.021616668292323456,0.059144657976003205,0.21645708332782096,-0.039522183488075235,-0.018615115083930805,0.03045213241094477,0.06258640381973544,0.10589067300972514,0.05718232000593011,-0.10897279217536197,-0.09282698414316337,0.02249807933916242,0.1055042250413804,-0.004422630267931437,0.10167994561495772
NLGN2,0.03893052684440742,-0.053061868804542965,0.049563359486221016,-0.035505071210984514,0.01060780678294167,-0.017747736702710414,0.0055968660006495705,-0.03788616111976353,0.0038234729838730595,0.0171829279144065,-0.022522963353955885,-0.05591008668468402,-0.08724512475512275,0.03384106444666794,0.05201164684788817,-0.02868838057462479,0.03968212154043203,0.07823378651609753
CCL25,-0.023862627612810966,0.039371118608548944,,0.0028611059738954223,,0.07155929080368446,,,,0.07733102962367765,0.05197722229301126,0.007281499880205725,,,,,-0.00879696801856744,
NPNT,0.016701925844347723,0.006384570751012309,-0.06781562712341398,-0.0009543323472466799,-0.007806105090986077,0.36529305237484644,0.016800197939472582,-0.007433799752229744,0.004796924230787373,0.046962682575952146,-0.018069906295142293,0.029887556576521458,0.05520725710825017,0.0697718102765346,-0.05118852180926892,0.021338170018114992,-0.026856959324593328,0.07997019500129772
KITLG,-0.01694179565868605,0.04523026812192116,0.03551756138081413,-0.022423533924095452,0.03537973940957229,0.05465530842893366,0.044272571864421864,-0.007706688560253736,-0.03028279461932791,0.039572155778373114,-0.0371036876744861,0.023945615140703855,-0.06649567966290536,0.13067757819636863,0.06859543233653992,-0.010955189008017478,-0.002738910013668961,-0.0659331159869854
MADCAM1,0.07190966637035828,-0.03148554394261549,0.016125952348382957,0.031654523279403685,-0.00792299267277485,-0.05904656981514802,-0.0071554238382951245,-0.020237621617509617,-0.02106769402474138,-0.04872112862402221,-0.04104460337324235,-0.014169625256824438,0.10938539574472066,0.02662443393566114,0.0625249695132123,,0.00594318997686555,
F12,0.06463489422859259,0.021672933934272647,0.025413872914615807,0.019303703896003655,0.011310501272374865,-0.3115836303137749,-0.014957586770345583,0.007014458872218262,-0.02281414874770253,0.013535125568316713,0.1102433843682889,-0.06282617270763861,0.19459542381052672,0.01389091622037463,-0.01133276570327376,0.014621358304346414,0.001640818526891459,-0.052919533766371527
S100B,-0.06820097847704341,0.002709402950260927,-0.09024437584634724,-0.05815269565437186,-0.029985845197263102,0.3649570999411891,0.0069712205757000755,0.10192660846227775,0.07204829110634282,0.04954301429996532,-0.18845412736902767,-0.010488324017869402,-0.03071275866806779,0.034757075387986454,0.1299455652941562,0.22028195561609037,-0.02159548491506664,0.06277542634075232
IL27,,-0.002818240157887158,,-0.02911504316243744,,,-0.017707542326039737,,,,0.0428369853276224,0.021729093374349747,,,,,0.07738202890434052,
CD99,-0.08346442466367962,0.011125848515787646,0.0763003795910092,-0.06446270598219421,-0.0699869344400151,0.3212379838766412,-0.01418235583097124,0.024959391257363024,-0.025007858170226473,-0.08328089193790812,0.13993633321844512,-0.018067548634270732,0.09142107019249934,0.11200108649524596,-0.04283284996352878,0.034826311154594114,0.0777891386168429,0.05847804064415221
PDGFB,0.05752585255626584,0.06551215897991237,0.015126848642642882,-0.029040485641553985,0.0292202214653558,0.022650917882591142,-0.05480092629467818,0.019822420833886214,0.05858183581018974,0.010092354438241252,0.02066733238414838,-0.012535066441131825,0.04089403783684074,0.13726700138031872,-0.05229775163374371,0.07854802393429297,0.0469692790534391,0.09115125069984281
CLEC2D,-0.05466956662132844,-0.03427465760367005,-0.00733245933926205,0.01188082491828408,0.004396175365701783,0.20976045600827511,-0.007148864521708563,0.08836492668984379,-0.045845870181396665,-0.00577244618257475,0.02267784521966483,-0.053573613961976775,0.019680728552371397,0.09830389429736634,-0.08355091279391229,0.09641880576445555,0.024682339476898,0.07172682122811011
F8,0.07610010657962747,0.08182658220298665,0.007393300618062272,0.036039839487243375,-0.04088397372136283,0.11428264479490513,-0.002920734621263131,0.029894489234039763,-0.061589762216208176,0.01708193963817638,-0.011411292602592504,-0.015216148630726851,-0.017095772341565216,0.1186108748600182,-0.01971831402512365,0.010421074869017192,0.046503382350491826,0.07183184651278678
