,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TGFB3,-0.004287027508113817,0.025828793623327434,0.010376877449242213,0.010206493867401164,-0.008775813503933418,0.03567226882777182,-0.09331740843658962,-0.05780053493681543,-0.015707553634434674,-0.11124786854781102,-0.17712035251015318,0.019393136436237687,0.036581550169723476,-0.03349108468575622,0.01569332580793418,-0.12553667992828418,0.0558095731733216,-0.02966199481271907
APLN,0.010913855300294513,-0.15980512924213783,-0.0021865125229345857,0.01165160511245213,-0.04015338089135556,-0.02017185010680754,-0.10482737020498784,-0.011208784269724404,0.04033382561539977,-0.13600185856124494,-0.25340068428149715,-0.015449331343189127,-0.08331178907703721,0.046985485049488344,-0.08990824710915704,0.04014995166688241,0.050200415310424545,-0.06032058942637573
SHANK2,0.17283903868352388,0.3522965785153874,0.011074914568117565,0.007313902790353221,0.10224373893751333,0.032661633078517785,0.2190909088874183,0.08595140893980455,-0.02119770004561925,0.3655794889065784,0.18025776546997582,0.10836471551210354,0.13619630915421982,0.036360745936558955,0.09153943450182955,-0.002218088465360931,0.06025594307950384,0.22640609336675951
LTF,,0.008888214727149754,0.013019433370852483,0.06219775099774592,-0.008703700883133825,0.008233098750940386,-0.06263636975032748,-0.02260440210011935,-0.008863453854885872,-0.4158158190798934,-0.0740652222940902,0.053920466819770294,-0.02422105275543642,0.02431028533807537,-0.020197310129117428,0.15654310755494416,-0.046710366496659356,-0.006300095964832243
PYY,,,,,,,,-0.014005705534911386,,,0.055032962199576506,0.052805439046357865,0.07722464457981326,,,,-0.028764138810150473,
PENK,-0.01676207565037009,0.3537948022406676,-0.037418899174770454,0.014839331875165233,0.024098374469184634,-0.0348919037536482,0.09272047139190405,-0.023358324907102605,0.01934880958981156,-0.005159833207684623,0.10039524362722772,,,0.05889451824509009,0.019011177671773277,0.058355509588652245,-0.0038830597236279396,0.1066208895009333
CTF1,-0.02172583414704518,-0.027370166093467367,-0.006607346587538218,0.0017420288520988414,0.01647984709232521,0.0498202942687489,-0.04421248753801671,-0.018225865812144505,-0.030606134265907352,-0.0021565396965093596,-0.0321934610751308,0.08349139207493986,0.14302150311183734,0.024422512607815017,0.06844661882534236,0.03782819444613586,-0.017611570282477593,-0.03795411048719149
COL3A1,-0.009129921699573223,0.06889248675795834,-0.0222775607558094,0.0384900552213228,-0.006637642197049246,-0.03689471425225333,-0.0661170115970037,-0.051410421807278756,0.020048329412531662,-0.20320266453231486,-0.009504503116813636,-0.08537477202003013,-0.05109501522478259,-0.0009677135678222635,0.015553561394452995,-0.04265805779350726,0.02564589382923127,0.11387025625720179
S100A10,-0.022396313917277574,-0.2082805757089564,-0.07581919038130171,-0.012631010339274124,-0.03051606040044136,-0.02145677060806005,-0.10288878203205004,-0.07647655484872228,-0.12447377829625529,-0.3874408568889281,-0.229648039345202,-0.07065621163642474,-0.14352318487624321,0.015542025487834663,-0.0069641307188599445,0.019283574935444255,-0.047691377804105865,-0.13671172513842708
FGF13,-0.024932114538606977,0.31124227993349424,-0.025699325940082177,0.09716752051789258,-0.03763272221490038,-0.015047961712299072,0.15004058084569916,0.04502059375182143,0.08176989299078953,0.3638719160823474,0.17641330505422165,0.19960393424022863,0.10464467178361049,-0.028967224326809513,0.11647572554631636,0.019147953245616182,0.029444583145257244,0.15047785025738672
SEMA4A,0.12724592830875256,0.03650605706941997,-0.024021846575882345,0.03527948017267839,0.05910447915463989,0.05033826507143611,0.07082147997624856,0.07944482102775474,0.025592496479567,0.11904316421770525,0.16897079328597353,0.05653390617594447,0.14936004369638128,0.09259571974951052,0.013268405570998811,0.02982840135646034,-0.04274958621575746,0.2815068213317092
EFNA4,0.03449789482924301,-0.08141583150427914,-0.03292097108864221,-0.042504501441852374,-0.019668084675462195,-0.01275424868294456,-0.05690626731294851,-0.013632212727083422,0.008715609837201047,-0.01647812697858108,-0.04994257639501611,0.08192451437357968,0.016815253689037708,-0.049763984810174994,-0.015336835042622479,0.02396484045614247,0.04091925436308798,0.049998799804756106
HSPA8,0.10229872358768712,0.15621855756247188,0.006016788792521561,0.0020838896678147343,0.024161969509992425,0.03166195499414514,0.049885288131239235,0.0828619064825599,0.06190678984559699,0.12408026655203254,0.2301838305002608,0.07914430743688161,0.15065686605176085,0.07275799265343527,0.09872352315856467,0.053567982834657545,0.06627794740978747,0.15138637850389797
NPB,0.09985842325018825,-0.026202630136184162,-0.017177753468710533,-0.012614220426094244,,-0.02919745563652507,,-0.016705353552063533,0.06457766631927983,-0.025525430907582063,0.03346618625939356,0.08807960069817503,0.07647605976290148,-0.0343384383995826,0.14878049386175637,0.058280105390917485,0.021830932122583798,-0.13089966441698575
ULBP1,,-0.05966709749493385,-0.005894159058296863,0.03258011802802735,-0.014616318376539822,-0.0013654583057728267,0.023459823149171714,0.014902349118495816,,,-0.010998690521144624,0.014340255494843177,-0.009157943924902077,,0.07023090720645628,,0.046204022953819195,
SEMA3E,0.018619296982992955,-0.08333508408204165,0.027522403869984405,0.01728522918920827,-0.031932519528366114,0.023513230028663092,0.008236495282931964,0.04440765847836751,0.026506866105330196,0.136852654965144,0.08846707148408099,0.09837094698067968,0.18209450819194822,-0.05043234890684245,0.06937243806365243,0.02606476732952732,0.0230942081527913,0.019867374213382583
FGF3,,,,,,,,,,,,0.05918951529158232,0.15439020212260696,,0.09636822755942817,,,
ADAM9,0.04500465076189519,-0.07308238914715692,0.04713746421038751,-0.03332796863948624,-0.0028292868209388654,-0.023542800177255217,-0.0891913750145335,-0.0797901094040873,-0.03575026313130942,-0.15914765171281553,-0.18334461005475083,-0.07204187261459336,-0.03342641998317798,-0.003009199931029079,-0.007485600787829503,-0.014541241257483158,-0.07203147384737359,0.07727376029548814
ASIP,-0.02791476095775914,-0.01627771581587515,,-0.011619890633867246,0.008336832181246282,,,-0.015410050030516906,-0.035108502499023954,-0.11597184497905795,-0.03220575554292728,0.06474673885007923,0.10384641948346304,-0.050532319615642335,-0.019038371180670168,0.045456417201549304,0.043315825226539456,
IBSP,,-0.02887478452437397,-0.012692705753705048,-0.03183344173433811,0.030097168059150217,-0.019534500125041432,0.02954019653242804,,,-0.39819562024126937,0.011420239587586957,-0.0805414635637439,-0.05215374100886075,0.018864332652524067,-0.033452040827787556,,-0.0024213460167817258,
MMP12,,,-0.017446981195191696,,,,,,,,,,,,-0.0271899541046189,,,
FAT4,0.05746319862501493,0.16428694748841666,-0.04393221981077911,-0.01810168199572885,-0.020591011590802396,-0.009846625819833536,-0.05381092932770462,0.06442349798239135,0.011410285518886365,-0.005260490553886855,-0.016956659016756005,0.1300320990676522,0.10845638620885416,0.04971831066444301,0.09373611320459563,-0.05114395636610866,-0.03558911371390987,-0.06440429765074263
MDK,0.02085269354142655,-0.06569534469370274,0.055096944648335866,-0.017336670665482005,0.033525077312988004,-0.0649656229910331,-0.1045744788941732,-0.09820566711948713,-0.02388079848039355,-0.21402072802792366,-0.21963491040117772,0.03885052035515318,0.1196069587836263,-0.022926420493944985,0.011888886409261161,0.07962636853629788,-0.051142385414178274,0.09254560123888232
BMP5,,,,-0.004055348454251199,,,,,,,,0.05302852401511466,0.09198646550381781,,-0.015349121311698678,,-0.009901464963678911,
CAMP,,,,-0.009584666200863191,0.12359331786912314,,,,,,,0.02654158628896922,-0.009120656588134107,,0.011114278500357396,,-0.026131580409563118,
HSPA1A,-0.014066797361073158,-0.11607275715678506,-0.07627147450319133,-0.010192912942295813,0.005871484015314831,-0.0023784941746564535,-0.05234092963916665,-0.023822272321405078,-0.03311330165015125,-0.04095303707433736,0.15782392282665067,-0.07083016381726087,-0.1880692587056197,0.015773425773449007,-0.041094117354729044,0.11662250810533162,0.040662123260939834,0.03740491879575347
SOST,,-0.024338509596309864,0.026523488196800178,,,,,,,,-0.030955210307124403,,,,,,,
SEMA3F,0.02239758907518256,0.07554008963706799,-0.022219679339192843,-0.05220095589664598,0.00370760803117763,0.0315697166239466,-0.025198212626763347,-0.03972098420157455,-0.02134081262881644,0.023382232191552974,0.0006339412207365024,0.02523712515856152,0.17310769145810787,-0.005145341074026362,0.05639919796825472,,0.019492824079671043,
ARF6,0.018153046981010983,-0.13631092487165403,-0.0395089282163718,-0.038010443424105034,-0.019272933654618407,-0.053410713797018866,-0.07550358896460876,0.008324180403524083,-0.02439665931052116,-0.12222730355533556,-0.11561175765133781,-0.11083500799640605,-0.020202898147486013,0.0433472770819415,0.005636498938441621,0.020626757248935226,0.055976282721291515,-0.010912762776757618
IL6,0.12403390113275878,-0.05478122666802979,0.07477030753493347,0.018953485090600405,0.06814486526206036,-0.03754307202318609,-0.0004329816317579724,-0.050090430218171854,,-0.14737895251314034,-0.031959240849038575,0.025218369727838065,0.048733035259281944,,0.004942899856691796,-0.009301313500492741,-0.06332359220457615,
CALM1,0.04546456625585409,0.21581977683821346,0.0522189352923485,0.008232867805660639,0.056894815884510196,0.0711914395000996,0.12171857126929438,0.05895099809975809,0.04499876867228821,0.4567649518789252,0.28898564149136735,0.06881072308421242,0.13718890058569996,-0.0164101523749972,0.13708744161899064,-0.03352276544772721,0.05342503727222607,0.3180194687118666
VIP,,0.15865297363950906,0.023147939757787672,-0.004837509987500241,0.03513033812902558,0.004877582958834788,0.08310343718552007,-0.02718515863881978,-0.01315370779382175,0.18873274041411275,0.13781473465170585,,,,,-0.039397948700695316,-0.0053566574042465485,0.12871156939619946
NMB,-0.04847447508989861,-0.1827443566066787,0.01467458208467222,-0.025872072331722035,0.00378142109417556,0.01419079376733362,-0.07497251873181916,0.006115711885082484,-0.04520305579920977,-0.1705342249793145,-0.24228821146917606,0.055327621835442535,0.14598062183775962,0.07119090510544358,0.02133333198472514,0.018298289785420824,-0.0004165447540092368,-0.03351989304774549
CCL26,0.049016941190032075,0.12264099018828659,0.00468385560066823,-0.023117497212730632,-0.024878628515119596,0.004197805521883126,-0.03138455046156991,-0.01039990369268507,,,-0.03549297182753374,-0.06327331962789762,0.004871889579311614,-0.03506473769014693,-0.0022027368703819634,,0.0029215467562478353,
FBLN1,0.03205057899197191,0.07780560667278416,0.01424187067779526,0.01129637657803682,-0.04820939323830656,-0.03397589955821944,-0.011403782600739626,-0.011565022706023307,0.00706593663103584,-0.02757419040750369,0.0321050259136755,-0.004551664178304578,0.09642210555780881,0.040570768769617585,0.013175616043646927,0.05565449621072275,0.014333078645112587,0.057465506157311046
SAA1,-0.018391183683845527,0.053688038264577145,-0.03387324253267321,-0.008924160149277938,-0.03680783032066782,,-0.018248109832244033,-0.04753473511773806,-0.0018086892313415835,-0.17724025962663503,,-0.08457517451679561,-0.12572552945260643,0.0384772766629692,-0.05984265846393962,,0.033299038466370216,
MICB,-0.04179773917365575,-0.038851924177477896,-0.03667264495597328,0.0033763305050532252,0.04153191688225543,0.0561883293217642,-0.03934169970655788,-0.024036669119265296,-0.004649837977291226,0.03702612607179361,-0.043762939567476365,0.06904165165712244,-0.007541341391787025,-0.048309862223189066,-0.03461499610422718,,-0.00522070552320475,-0.05876563585356274
MMP13,,,0.012455728860206662,,,-0.023907840769276774,,,,,0.011032386085070742,,,,,,,
F13A1,-0.025269590081800283,-0.07827826991060555,0.016128409549781713,0.04508751151905341,0.019333011655828243,-0.006091251695776392,-0.004535697364795734,0.02162273763464731,-0.03578365675576593,-0.21846186434627576,-0.012906724281657287,-0.07636238424967447,-0.09472937146449856,-0.023752201027381365,-0.00216418566487035,,-0.042426323636002475,0.09821671814176142
CXCL11,-0.033163940411863164,0.04121129082726804,0.005490592885676252,0.11163657084584992,-0.02095605905461834,0.10852453202159863,0.008498206217754163,0.030015858564850558,-0.01592690504589451,0.021533376201010434,-0.026298318482500974,,,,,,0.13637361985282848,
COL5A2,-0.028474380556292842,0.00039720266513151284,0.030752404898007717,-0.05338518446380991,-0.05283142454864969,-0.03728079948042697,-0.05493900453311054,-0.08528949368252309,-0.022325434479601353,-0.07446111797199259,-0.22115478174979963,-0.0016194050087688316,0.04893184659150948,-0.013967012248629663,0.10013953349111064,-0.06724915488242839,-0.011326879683501948,0.10677903272725592
EFNA5,-0.022681461232832885,0.05577299029355008,0.003461013494383589,0.1115226727089209,0.058331921354287254,0.03693772209776541,0.04062732066258618,-0.009451424864770382,-0.011360705914722994,0.25357192539263684,0.09940370830796115,0.09981646430408547,-0.035815739681633964,-0.07277516716518469,-0.008923299580992307,-0.07443722665216444,0.029698536646489294,0.23991515671738226
AREG,,-0.01898584706026604,0.05992951633252503,0.04326544812187645,0.003024781998568875,,0.1336077291704437,-0.03218944806372283,,-0.11638713203834834,,0.07405037153529564,0.169543323647656,0.012065189547555989,-0.01241261819121093,-0.04972168794215546,0.01352294753743227,
EDIL3,-0.037863045912798064,0.2976370277049266,0.03667645034389124,0.053224091135796965,0.042042734757254126,0.02275917103836484,0.07125979615022432,0.04476881149690196,0.03969593829147287,-0.31573416397105175,0.01660264016868801,0.09593929718972474,0.029767434702730543,0.0792839354200543,0.034410221136286695,-0.0756413342699067,0.030705164764729197,-0.07641067830936227
CD86,0.01475689154190097,-0.013658579517857181,0.020005460184063996,0.045622582493184564,0.04389245342723661,0.03534404764699823,-0.039712155317428006,-0.006861779750962073,-0.049531636841180324,-0.1672005168325461,-0.07509429897881545,0.07228715583503377,0.08182140229038463,-0.023371446044094468,0.07619835241319782,0.024819824275966944,0.00258694697228035,-0.01724860811923076
AHSG,,,,,-0.024437723749444393,,,,,,,,-0.047768912673206806,,,,,
WNT9B,,0.020852699257545446,,-0.011446119202073873,,,,0.010280741072640357,0.010455187788649886,,,,,,,,,
HRAS,-0.0005045676639224887,0.05186611673931159,0.021283146814789274,0.008390840208479787,-0.055813448626699506,-0.015688481239472224,0.10077877075042958,0.018680577785743124,0.029122709422220328,0.07881552978430945,0.11475710660925728,0.005415572539905387,-0.06054973332573045,-0.0425981295784554,0.04801896424980852,0.07461948465047114,0.016635610178499426,0.09198143131132312
C1QTNF5,0.00691951647363498,,,,,,,,,,,-0.014714014563806716,0.08511248753135525,-0.007581143327482874,0.0034962879863249816,-0.0014758787613318542,0.06670341307462421,
RLN1,-0.016762077042592593,,0.11260782327107814,,,,-0.02739771299870675,,-0.008165046672350114,,,0.032780859690350925,0.11811017995434651,-0.028061931773306667,,,,
COL4A1,0.05471348330616098,0.008964494189019696,0.005790386002167206,-0.0515398519534763,0.008912663117249139,-0.05505884534914936,-0.11398464876156816,-0.12131687605880805,0.0023428393836371288,-0.17434388946360746,-0.09297911657609419,-0.004542192512961245,0.06093910032115218,-0.05027346612261442,0.013723882893062391,0.00801527519873417,0.05187642557084446,-0.030950837429342667
CCL3,0.04304191125586456,0.03756598920653173,0.010100444737403022,0.05810605643996371,0.013991541626215997,-0.0957702522321886,-0.06327244150775674,-0.07082516024413525,0.0021551235736860064,-0.3704617005930888,-0.12306660946758764,0.027429984205852204,0.04934850770699243,0.02717448727811259,0.0032732544972851347,-0.025711965946581705,0.04743923662898247,-0.10697837644288863
BGN,0.055346706517677244,-0.0370353562609107,-0.03807732295404564,-0.041658122788159474,-0.020160758901892374,-0.024076947043707674,-0.08133697315372278,-0.02603370403050214,0.002412578313340713,-0.24985115158432333,-0.10287474887303583,-0.07360440433236831,-0.014989814494715654,-0.037122260510895774,-0.0717918722624972,0.034071387516883544,0.03895555064409804,0.05323505462347837
RETN,,,0.033046660074257696,-0.014123065413940126,-0.027527041192444056,,,,-0.00040665901527572076,-0.02417087256119976,,0.0023411490763181053,0.05738645425166057,,0.03166583786371151,,-0.011060770778559131,
S100A9,-0.02666503738468617,-0.09607515819192847,-0.031287517570673384,0.0158828220269154,-0.00442491369046952,-0.04627873262445738,-0.06183861068635232,-0.08643080268571318,0.006775875623517818,-0.43977447180980705,-0.10783566519943845,-0.08822548931723728,-0.09699512829502996,-0.023298368927101194,0.03408176714939425,0.01250951995866685,-0.05099232358720056,-0.04679728387513113
HCRT,0.05121460140824472,0.008853093918687284,,-0.019923863568222462,-0.0008278427991375181,0.009311278338738866,-0.041097937035400656,-0.014777271228621222,0.002323990208619734,0.05715485050496099,-0.03205289039624691,0.03919312756067149,0.04431267873502793,0.024781234547996862,0.00023306612992399914,-0.0037371461687229143,-0.024769947562238222,0.007882442046960822
FADD,-0.046408126697134726,-0.03493741900873466,-0.006674307398820527,0.048580156901929857,0.013048824681861538,-0.026650989776222066,-0.010922919679489319,0.045462856981044436,-0.026811024320993214,0.027144958221667494,-0.11506190360662553,0.032131949529417614,0.15454454737058915,-0.04287534820892784,-0.02013084791339316,0.006484535258925714,0.05693322337526984,0.12841543952917964
ACTR2,-0.02525716576731739,-0.029363136695505252,-0.013083642556843043,0.08308407115070413,-0.006844719712913821,-0.0021098084697133267,0.0071831685556407905,0.01610903525190764,0.013033311779631676,0.0072352009576004015,0.011618392683701876,-0.06809467775653028,-0.09614811781970152,-0.0037698487257912,-0.025606917755110214,0.0518434615330274,-0.043691771552782345,-0.039887399639382565
BMP2,-0.04308899873798596,-0.10252134026280106,0.015229838922573518,-0.0012851019129566286,0.007259854707451043,-0.024388661178955252,-0.02073741717687925,-0.008404531160935405,-0.003152426311724679,-0.05593620795152698,-0.0005962329535138941,0.01072785708521239,0.06307936522541298,0.013781550286840204,0.006910141223856736,-0.045244507192462556,-0.06781226979569287,0.0965866225612204
PDYN,,0.4057129786109274,0.04188982876726958,-0.009322323912790052,0.11500610579910488,0.052228902077782385,0.14544144827133446,0.06084680700747232,-0.016902706736711254,0.18277176466270567,0.188904009857295,-0.018237159573649964,0.08782804913318945,,-0.01179732573216842,0.1571220397877071,0.09976065482645217,0.2177858430366872
CD55,-0.03587639774757433,0.0799580381439853,-0.0237531453366516,0.04757981272803862,-0.027152850078337926,0.031460959908644184,0.031399742231422625,-0.02527161743140232,0.03016055765113315,-0.14921972163468833,0.053031838535768566,-0.052394064887052554,0.06539262811950466,0.012665263728894212,0.02814000653475631,0.007552827083125081,0.04485756931689195,0.0525610008331084
OSTN,,,,0.10099241380624431,0.023960252972265682,,0.08992228026255265,0.0014536163608880948,-0.03808802956277494,,,,,-0.010300124484786002,,,0.027855161560047775,
PDX1,,,,,,-0.024423278886745753,,-0.015818927000270846,,,,0.08388610344196283,0.02888240138143185,,0.13248070522265717,,,
CD6,-0.02737562515680396,,0.0036879759922351474,0.02614066474088597,-0.02195484235133431,0.02440963081630046,-0.02739771235425965,-0.02086158714956393,0.003264882343962574,-0.03644387071098143,-0.0039997659914622,0.032874185600475135,,-0.02301741516085253,0.02731267386984449,,-0.026379618507977362,
IL16,-0.022607394769811554,-0.019408043516585836,-0.017054554235406524,-0.030647185031747893,-0.04548378698251236,-0.01086952258623831,-0.06804051472550388,0.04328100660274746,-0.008464640905809636,-0.10507891305966555,-0.0869567726712541,0.03332982124759432,0.10076308567087382,-0.008618697255573599,0.05493617140665051,,0.008731555368743728,0.09358924206808795
LAMA5,0.03488264166800411,-0.01564661544240469,0.03197973905150724,0.03895714457237327,0.02120041498140602,0.037607358591141504,-0.09536180398818324,-0.0043029906577368646,0.015995270649433332,-0.004392170035646546,-0.1789286570236672,-0.10984402885463228,-0.08137172112667783,0.07296018108155619,-0.08926261116827817,-0.012460106090783414,-0.004885224293244719,0.044349272330573244
RGMB,0.01505566879893687,0.15267608412182182,-0.060276359967732646,-0.056784361379224005,-0.046128479205630166,0.027040831554488543,-0.03563023673558581,-0.02865117686385238,0.031175708078963388,0.20373924248280817,0.07256347067806865,0.060909910951553466,0.0032376383047225793,0.00037132643432250683,0.07377720729190332,0.05405617455213441,0.05499621339519804,0.020193431080437432
INSL5,-0.016268722475279104,,,-0.019591785278797107,-0.015541791040862401,,-0.025653823805323984,-0.018884764616523053,-0.027568504360186423,,,,,,,,,
IL12A,0.043741161263278774,0.012587101747079528,0.03538116781022815,0.026637524267890903,-0.02502407781343644,-0.00825254770070414,-0.023047629907992813,-0.007693833704320762,-0.004930003164233985,0.05913049081360697,-0.020078655482828434,0.03448662771625572,0.07839501888097013,-0.028335520287247506,0.017235174695594938,-0.007744291592783089,0.02376789474907151,-0.027669732135173673
S100A8,0.030862123298449024,-0.08415751281287073,0.027383355036419435,0.015639450441529923,0.007440201589636167,0.008992282975188512,-0.04827586946190518,-0.024093406939761024,-0.042786113356277446,-0.4078412440198205,-0.16896471925180295,-0.04360346467303438,-0.017692975641713213,-0.030258900000187088,0.12820125926589518,0.05377465620556924,-0.03364505729453716,-0.13792255168545087
TAC3,,0.40354896188614203,0.07139362659867787,0.048815719562648095,0.051369224383583476,-0.011710371132122881,0.10352435879694058,0.0689848152583301,0.0217921536273086,0.158852611619353,0.14524105718076355,0.0026402596663265016,0.09779325696876283,,0.018566855672231274,0.20589988903658824,-0.004663416547979099,0.23986233965666384
TAC4,,,-0.02009185567402494,-0.02209762769503649,,-0.030699526356179625,-0.027397715683903492,,,,,,,,,,,
MFAP5,0.029406276465334908,,-0.018985799172047707,,,,,,0.0026663671883572788,-0.03636195918744554,,0.05887110908650249,0.0279699879222792,-6.502753181522916e-05,0.059990514256492586,-0.046888572556868645,-0.034413856576959306,
CXCL16,-0.03688562425704189,0.024056082900974846,-0.015403676205812483,0.024185428503608677,0.02238658849677871,-0.023413233188999655,-0.12779277855428398,0.0011696022594671733,-0.008216323356161372,-0.29808448998557363,-0.0740018270303959,0.009156452893244533,-0.009060783063490641,-0.07193592946269592,-0.05224031715423513,-0.02858351164555145,0.011186387874238122,-0.015063592859494917
AGRN,0.1076173029713134,0.058215213735049856,-0.011029503433635894,-0.04674619875867762,0.019805331587036176,-0.013687867889832256,-0.10726510908691922,-0.03640040901215722,-0.0539605098084047,-0.06077630685427903,-0.09923471030020128,0.013830645522049788,0.12471766615245389,0.009296527886205077,0.07704021173242241,-0.024852492500522048,-0.02785239569710602,0.028393649499504653
COL4A6,-0.02244706722911127,-0.05425391272549663,-0.024227150663577914,-0.01562372320635958,0.020651443949027796,,-0.03401010644031763,-0.018970713934681024,0.011645547111368794,,-0.02315482443044113,0.14127760168817924,0.12201105069691953,0.07135802565018022,0.06550637133061982,0.006383758528284467,0.020967693208177447,
FST,,-0.0288007676456191,-0.014478035835289966,-0.025578062814623787,0.005739750952128621,-0.051875998264383744,-0.030434010674421138,0.02602831642768271,0.019489410193910005,0.017704837000826965,,0.10701772976293802,0.14275291887000732,0.021456929055118097,0.06155593304815755,-0.019236155940064698,-0.002706821967994475,
MEGF10,-0.03884028202581987,0.09629187944471931,0.06527160099568083,-0.017070687373887602,0.003829259033886584,-0.0036353290199034995,0.0021606422944611234,0.001123164871949849,0.007679744028757418,-0.19496298540296603,0.026112534288666965,0.09909383446786701,0.11205751468562185,0.0007093577563272969,-0.023034002310759395,-0.04380402472753997,0.0793950560034763,-0.09840641265181474
C1QB,-0.05437918341987061,0.08218566645351977,0.028728044836299284,0.026289425208309413,0.09081802449419285,-0.04733436910005825,-0.13897223622083768,-0.03001820147360605,-0.033820474878741395,-0.47329125774826436,-0.22551391681325889,0.08877304792902257,0.12031817361652329,-0.033042321551561386,0.03935041088402132,0.09488654811503044,0.006208672612451599,-0.06015171107821393
HLA-B,-0.0018261484284197947,-0.12395045917236341,-0.04850569301736806,0.021463895993960754,-0.03228779963482338,0.001252520685589239,-0.12656383174594277,0.018648962188982154,-0.07403940773828653,-0.4387449930944679,-0.2502445921695011,-0.07411906890509605,-0.12267518696402309,-0.05441036976380143,-0.08348897585312433,0.034607523962638345,0.019816952178559978,-0.009966619839195962
PDGFA,0.06399300792483996,0.026497418697843077,-0.030143915962455248,-0.017296443453079968,-0.028541651796099517,-0.0075566583187916345,0.04329485930525985,-0.07087210460657979,-0.006087408035955352,-0.0924894210901305,-0.11188172883474212,-0.07244690971685103,-0.14979407298932612,0.035164877094367046,0.008092894304713638,0.02245500923956335,0.047025912904512475,-0.011737295157623503
LAMA3,,0.12551205883291924,-0.0213816190707451,-0.021906474762533153,0.0009009727723713175,0.03259705306407136,0.08087457005939387,-0.023771069843908733,-0.004969240162354075,0.07750379729961326,-0.02716979985909715,,-0.037787562952977916,0.15708960858326879,0.003113085807523355,,0.00011180198893195928,
DKK1,-0.016762081219262193,,0.018040686231883374,,-0.012598898407879682,0.006064291619136326,0.08571891644823745,-0.03508057166130318,0.0547928067746867,-0.12474147444912406,,0.048809584687285384,0.034636627207463626,-0.0125979735051619,0.00891738789572643,,-0.06259766099975962,0.002100710927637902
INHBA,-0.020910681289071212,0.13805684106692345,-0.02086124760316853,0.020656167052814405,0.0067210170219583745,-0.010384210193323392,0.11924269056370619,0.05015631766868021,0.03811606233465439,-0.12276062664375205,0.0016861123144944947,-0.0735399800875663,-0.05271301850951327,-0.02781338595407474,-0.02234891779839389,-0.013393370993528638,-0.010420851027568422,-0.007753633027695872
IL7,-0.024932112109473405,0.08719824157873979,-0.005565990985046548,-0.018946868526525055,0.05542065809565763,,-0.02435238731845804,0.06004985720929204,-0.02222165060040438,-0.052171506610698644,-0.02746033555643159,0.08753076165891299,0.02479254087155365,-0.013030633414584566,0.0783242308069969,,0.02865559066458616,
FABP5,0.008333346293306771,-0.10978837269228485,-0.06576455459470476,0.09370126057093692,-0.04953224536845754,-0.06114879951083211,-0.07870549780850236,-0.054392191845938256,0.024608787274496235,-0.208550258098146,-0.2881607684650412,0.10579090131554174,0.11637725026682148,-0.05836185231134379,0.023009386362075522,0.05366051854149546,-0.09736750760049984,0.011726361218146287
CCL4,-0.026923069165855944,0.07269035128391114,0.06065323350495247,0.03764373723251632,0.031974490489395296,-0.05291946563101497,-0.06447167703485883,-0.050110407404033205,-0.04889421257992458,-0.3807949927220843,-0.14685975525072317,0.0644777521415084,0.04827031575077679,0.021304076355614973,0.0423044159429571,0.053943683917283096,-0.03060668878069007,-0.17452623606932077
FBN1,0.012370229351967953,0.02524864195546773,0.03405583379756699,-0.043421088586886925,0.040444604968329585,-0.02959966643816676,-0.06802229668108824,-0.001836486383213298,-0.0194435487112798,0.00030850088815228134,-0.09103696265834917,0.03503932082147594,0.06866675558378864,0.037045189684259315,-0.021485493045801635,-0.06639748995190385,-0.023436571582409083,0.061661941281823486
TCTN1,0.030745202985814495,-0.06400647812210794,-0.019063056466823252,0.03223407124332588,0.016475934154284694,0.006830624723290826,-0.09306229620551432,-0.003389274714466766,-0.04731253329330288,-0.06166684466447823,-0.10476986678093923,0.03287263502323463,0.06922890391765835,-0.011735364749017695,-0.007332859535873698,0.02798460498835851,0.02459849507060027,0.1120949627050316
NCR3LG1,0.003259688889418991,,,,,,,,,,,0.025079027673041338,0.030061588746560213,-0.030702719650890335,0.06813469609795586,,-0.007757983115325589,
BMP7,-0.0034998519266503094,0.03769716648818013,0.009004903947952322,0.01483353724335989,-0.041915237215783996,-0.012879452137030019,-0.03074975859318102,-0.0563254583612947,0.03801392519426148,0.004637940159099562,-0.16681320189262594,-0.07366153720123148,-0.07988153687495383,-0.058491677361281635,-0.14232827685981952,0.11607203884388859,0.05135844178746963,0.011691765458617222
NLGN2,0.0011209597124497755,0.08933934976479203,0.03376907625828314,0.024615642865597514,0.01741687367456351,-0.03112027157107393,0.022958457974957176,0.0014099094188793294,0.04286714949833055,0.19619656255868878,-0.015269776051227856,0.09708905683180663,0.13796533578113943,0.01780021338591682,0.017183297078440966,-0.06881512349621335,0.0208224845948421,0.059207743262432784
CCL25,-0.01626872032752311,,0.02960772215813053,0.08238046392519435,,,0.004431721971185163,,,,-0.0725316350437753,0.10470562348547027,0.07005042497330313,,-0.015056407044911345,,-0.036571546142643976,
