,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CLEC2D,-0.06343134010401255,0.011309545869323489,-0.03520412688119919,-0.004679464247962868,0.06573560458941616,0.04288642107485513,0.03388756371291751,0.0030467531866283093,-0.04524676485793879,0.041693619234338716,0.016923198622751153,-0.002529981464590131,0.03384164498152866,-0.04789546795940637,0.03543046247017218,0.013016994071125906,0.10868491934694086
F8,-0.037440878578210435,0.0027741194824708157,0.016725561668957493,-0.005394027053821489,-0.025690947423346686,-0.053036551927174276,0.01747156316681735,0.028052204294192664,-0.003795248528189682,-0.030133262828673714,0.041230763200355375,0.022201448997736517,0.055632095436194885,-0.06833523063122374,0.060633344291864295,0.006435422628262825,-0.08557098821303931
C3,0.09730945389721049,-0.040450350267546537,0.038780528022262735,0.002731862129590623,-0.06901788711741898,0.02009503234621,-0.027587710997048463,0.11476242741122125,0.032432469602841144,0.09165167684602034,-0.05288996554264048,-0.004691566053541904,0.08825833040565038,-0.03827286646904459,0.0729233149812163,0.02383391373725439,0.04135589640949651
DLK2,,0.09698340090457683,-0.01123734670306336,-0.01877246691863101,-0.0007004673236576189,-0.015020518419118303,0.02884844012100304,-0.027874867701598315,-0.012583258463524519,0.0026780292490526524,0.06869634460727349,-0.04762087519845625,0.015935256866057623,0.08366402407911634,0.09629599158305026,0.027098042255834145,-0.03880039972807201
TSLP,0.09165166153834758,-0.030495034061978992,-0.0009294771251265091,-0.024488493350352688,0.052322874721620505,-0.028507463379362788,-0.022092261195295417,-0.04019549917794754,,0.04778739072604519,-0.013625360717170375,-0.014449070544197634,-0.03818180857995894,,0.07314533458276244,-0.0007000413148509674,0.07656767881356268
OSM,-0.016177657847934526,0.007183616415086958,0.012825489246043995,-0.03569607961652094,,-0.03451192853660439,0.04663800641479661,-0.06490404224598073,-0.039349475890646614,0.04022454065412223,0.07025538063160065,-0.03783235836301529,-0.016398771320266174,-0.1279107007364433,0.02444643707638064,0.09169616394227702,-0.0296568762166303
PRND,-0.017205353440275094,,-0.02211224028345175,,,,,,-0.03970502749816336,,,,,,0.0005485781268688616,,
SLPI,0.07867461571532314,0.03718329417068301,0.042091206607177405,-0.012607297134981028,0.01648815849068276,0.01828232701297022,-0.005338031220631754,0.0868453539903644,-0.031445302623031565,0.04809856576132748,-0.029740959224445113,0.005885016668275275,0.029954011242157186,,0.07682912801618047,0.030595052140378543,
AFDN,0.0002861564809409442,0.03687764603133777,0.01647610747290421,0.009434174525001796,-0.010297575993592116,-0.014909796607767449,0.01615907537138128,-0.05237941101845797,-0.10289591746673013,0.07247355228129229,0.025869396168200973,0.06508739606912872,0.06872254142723981,0.024745560938518412,0.04225457633002651,0.0738037623935511,0.12416216212073253
KISS1,,,,,,,-0.018784539906115744,,,-0.02865935434215057,-5.268517338079395e-05,,0.015262936748461709,,,,
ULBP2,-0.032340349842974944,0.08094920005339698,-0.05136377727384307,0.03870715487107191,0.01063106409549642,-0.047220332103039546,0.016293591864436262,0.03718453609175837,-0.004823372853357201,0.06781735147824323,0.07823805668210143,0.022963211000271315,0.013674710763799796,,0.08216349303492824,0.07484120272686012,
ICAM4,,,,-0.01474352263083816,,,,,,,0.004257402375043448,,,,-0.0375425705598501,0.06323018759217328,
TDGF1,,-0.011640818049114739,,-0.010984024331191144,-0.021658429337790573,-0.03599139712953231,,,,,,,,,,,
ANGPTL1,-0.05983864636714823,0.018718284501166877,0.05385942659846161,0.0018874096548297322,-0.015414791365116235,0.014417681038888523,-0.024379053143407194,0.01931621666677621,-0.038641250870687656,-0.02033290107541698,0.01190236674469616,0.046935838860035106,0.07511750778945911,,-0.04725220101540039,-0.023609969692913065,-0.03881070036009908
LTBP1,-0.0124659466737891,0.06141615750641252,-0.008886344573804125,0.03892220989454895,-0.013386942567500395,-0.015968011786716148,0.010114911692184132,-0.020446095940739824,-0.05541583379179938,-0.03917264059317073,-0.0012145710917996484,-0.011226976391697577,-0.007095687422102764,0.027763470200732287,0.012515871644606638,0.01082926210456291,0.0478625691699388
NTN4,-0.04021793660961964,-0.0342095895653548,-0.024505562266515474,-0.0028135117223435386,0.03370879072984362,0.004559376216397611,-0.010920946061038427,-0.040200378460119444,0.04082588861858056,0.04872956189361511,0.04084559685708113,0.04888792635206597,-0.004899146356730621,-0.09532484978970863,-0.010130694791120238,-0.003463352537643492,0.028350403779288547
APP,-0.04760306376257905,0.07257586474299801,-0.06856082861543715,0.007366767915649193,0.0103430826161197,-0.005186659055903951,0.02063578646667201,-0.04896396542816489,0.06550285728075726,0.10380918412381035,0.05240685184021819,0.036949240425840676,-0.0024642025286807524,0.035531135282129894,0.06416313408588974,0.027575738663273043,0.06451321552576017
RIMS2,0.009575027296270322,0.06972435387394223,-0.061127652037223146,-0.012445196936955422,0.03134140008645196,0.0003921384146713394,0.038687351588141565,0.009802323648153304,-0.0277707477916461,0.0615816943460449,-0.01449648980725211,-0.007488649601984344,0.0394980698714627,-0.0217433606407722,0.051158514760247964,0.0029223424296135523,0.0012858126108307325
WNT7A,-0.017698136887905763,0.08968080661569186,-0.045224409499156765,-0.029604580084248346,0.040435238410130456,-0.01248097758579445,0.009518373795978328,-0.049633014053782086,-0.03970503961095809,0.019244319889739108,0.06046554001408829,-0.018781503110705946,-0.04495160347885953,-0.06974399468965599,0.005147241714807366,-0.011944883912699733,-0.0434151082909549
GAST,,,,,,,,,,,0.11650829794490268,0.016964244981139902,,,0.02891048237539227,-0.016254490083264024,
GPI,-0.03443000695562513,0.10267953727767225,-0.0028088749368967536,-0.03226754223809468,-0.03755399501454904,-0.0402278579324338,0.03142421303400847,-0.04257697884457867,0.035997236634121466,-0.05128088995760953,0.008775840034194397,-0.03128036598185602,0.00626432147993286,-0.05653429700759031,0.02066851159782206,-0.0037534622424833055,-0.08141239605402127
IL1B,-0.0214636742361463,-0.018646926324444712,0.00040490213530547115,-0.04615320281228205,0.002153133200667634,-0.02246692628058616,-0.029813275501195474,-0.04027530524480343,-0.05070270713297453,0.018953197646823027,-0.017277863000938625,-0.006677106529695391,0.011024803213042493,-0.04211323140350462,-0.023587480594054567,0.02998470513043137,0.06429668330796706
SFTPA2,,,,,,,-0.015053804702597155,,,0.0004896220213031962,0.07193403433675792,,-0.02153283541382666,,,0.005175429545746838,
HAS2,0.015731115028459853,0.025357651213135938,0.027321377186146186,0.0052439662710561325,0.017671636070990145,-0.04997211490175482,-0.01618504964477656,0.09377810562584246,0.06483483202488137,0.06612987980090888,0.04236849839804958,0.002552530841545137,-0.04609937947634833,0.017048613281187532,0.11031299371221334,0.09980305136670603,
IL11,,0.16438498034387666,0.011986674696537854,-0.012843297493410883,,-0.028507456986417153,-0.016907097255042018,-0.038062997704572776,,0.041731554404970624,-0.0062010439818955395,0.02811462435908306,-0.04700634803295365,-0.07608548668210688,0.02786845561882094,-0.0189961167073066,
SEMA4B,0.025353668148519522,-0.029671236029884134,0.06011262419266154,-0.05934559072051524,-0.034224962538112386,0.03140009041947397,0.0061885156784488,-0.06369460799319658,-0.04521627057615023,0.05671518759430235,0.0429562212287031,-0.04312678475509794,0.018936019537114233,-0.04265087719058763,0.050969582084001375,0.04092896450852592,-0.05435004432941368
FGF12,-0.013564982149953084,-0.015209248067082997,-0.056466065239105676,0.022961545242364163,0.02123124967686556,-0.04291008349809414,0.014462661775219572,-0.01686287415594789,-0.05867996090132969,0.007583062069305399,-0.000321618162406001,0.00882248313650332,0.06500405489160371,0.06328492216960642,0.13278134994704366,0.009870152378661439,0.06556086423763084
CP,0.07740297537193357,-0.041313043972874115,-0.03445295906275572,0.03865992345446832,-0.013609367978817186,0.032306619448164986,-0.004639507089127566,0.06919859142987649,-0.03306128719949091,0.028002222424529846,0.06094348547833872,0.005028378420740182,0.004791066680619038,-0.07402790673650152,0.10676938789214319,0.052272241614916365,0.03296525653927982
NLGN3,0.015514775985235032,-0.06767761517625723,0.034871106422275075,0.08096781223800166,0.034250438585454325,-0.034574118574958276,0.04090114107389477,-0.057745718510273936,0.020145941803773944,0.03175308012415829,0.03661710302643841,-0.01059695029244447,-0.00727823759824879,0.004047687742349363,0.03811535028115564,0.025695127465916522,0.009620573492660125
GZMB,-0.021259163298349277,0.04740123499058707,,0.018907552881581757,-0.018416367083694544,0.011243484867961114,,,,-0.0292381151165368,-0.025500883063447825,,0.0048308401844723925,,0.02314128716446737,0.040830498211845534,
PROC,-0.012247448247674935,0.005378767023607441,0.06889942031369535,-0.00839414196764815,-0.014516929452031915,-0.0015067404862208306,0.016672040007418402,-0.062431916081325145,-0.03421984294168192,0.029691713744680798,0.01705871081550086,-0.0939073749037135,0.005413603789623812,0.002792591849642071,-0.024692683965092683,0.004209403809101476,
TNFSF11,,,,,,,,-0.03432462757902678,,0.00288739450034525,-0.0025191233365876764,,,,0.021604255594181145,0.07390368282535244,
AGT,-0.06998638103651997,-0.08386956173790533,0.025591110728562537,0.01995116122978422,0.016230487285619228,0.07847703807794872,0.017360500058638314,-0.0790553735844174,-0.019920842864664137,0.043879529361971654,0.03623760076363074,-0.05307185638947916,-0.024562888247378227,-0.06827614721222058,0.019210172759590468,0.09038239285152189,-0.07435671711060307
PTHLH,-0.04512698921665515,0.025062599688904758,-0.03557411656185745,0.0064873990785838595,-0.027708981526403942,0.02264563840180471,-0.04752569766649465,-0.017846183717827153,-0.005603745478650373,0.06175483291122477,-0.01542239507044673,-0.04247629649806587,0.04241165901251126,0.10406627945728013,0.06252034608690302,0.04146912944290303,-0.0697903360272509
COL1A1,-0.0027886701277500736,0.022013774579494546,0.038599402279584395,-0.012182377149995243,-0.028108149078851393,-0.012496116551045187,-0.018657863107158095,0.049642864790966745,-0.019187061796544762,0.023812770866272082,-0.041587185745588465,-0.031604494938254624,-0.008355167499496916,0.09727581627479318,-0.007844223595998349,0.06056916566431185,-0.10294024712780958
LAMB2,-0.029798959405980603,-0.029290267783367636,0.004604748610548971,-0.019566827310781305,0.027857408907326686,0.06490400331312943,-0.02982086500491056,-0.09608700667330788,-0.0744209411659677,-0.020006273911093355,0.01659761054532693,-0.0033567398947321383,-0.0023283645644389716,0.047310323954362646,0.06451379562463092,0.05566267031931277,-0.004664789043088103
DSC2,0.05114360083637278,0.026440437009406598,0.12273105198239496,-0.030516161139600213,-0.04435965906424326,0.04641418618385719,0.03841694490402298,0.06635980401987018,0.012523373604002389,0.057656757206028794,0.03973706340502207,0.023156663346625292,0.06754715669357197,0.12482520107068837,0.06947953384919774,-0.016812499709324167,0.05821410723825299
WNT5B,-0.03190806320138875,0.03240596681880288,0.03022019313145148,-0.004214285904774563,-0.03270406816159276,0.01637423047021226,0.10666036095424004,0.011160340690115242,-0.04861794744880927,0.03220294229273979,-0.012692623711051391,0.07911425231521327,0.00870051517500682,,0.06826082259669432,0.026723929581217273,-0.08940716825665744
LEFTY1,-0.019105285237871555,0.04625578883447913,0.048425332183274945,-0.0075879419917411995,-0.02600645459633205,-0.03387114860892774,-0.025345312208793734,-0.03230326055571652,-0.04253607708165922,0.002641150274150062,0.06312873379538228,0.05153581907766676,0.020904111272539196,-0.05219469991539474,0.03023759107682602,0.03267574503360339,
FGL1,,0.01125536282175164,-0.027970812969874546,,,-0.009160716068808682,-0.0173408969390922,,,0.032214220902310194,0.04427931802151401,0.003203812980141745,0.02248153038982577,,,-0.025970944393431814,0.0928648297830991
CXCL5,0.007568779604739554,0.04591363423455931,-0.02187658758950529,-0.013381476005838314,-0.008840428003929549,-0.04204692095372388,,-0.03844330202946183,,0.03283251080440351,-0.04559507959387059,0.01531021360832882,-0.01637362603905855,,0.015191586525914505,0.07963970636268052,0.06025873094663213
S100A1,0.004914466768191261,0.014559857989212655,-0.02207821907859728,0.07857559410096703,-0.01822541712840796,-0.016823832933208393,0.023926708131360348,0.045479719037420825,-0.08015723705700767,-0.004500409177217253,0.04579893403182723,0.03684797116016184,0.00532143899517012,0.00618392992919933,0.049066098339286456,-0.0597479483246245,0.14482705881742985
C4BPA,,,,-0.015905043274659518,,,,-0.029267007184919553,,,,,,,-0.017521846902707885,,
NPTX1,-0.007916207627829956,0.08020506902720914,-0.019616956546298907,0.05391621615030931,-0.011754947714188014,-0.02214588946430497,-0.018741728310141266,-0.029823644658088053,-0.007033055790195171,0.03720980408463887,0.08693746040638006,-0.029178609907572605,0.03599969866765831,0.05144039550549428,,-0.04337928017211514,-0.03664199219986321
TGS1,-0.022718732837478686,0.03123273848082706,-0.004285048196055705,-0.029658926917396453,0.0008928984448983402,-0.02615552054295266,-0.010684818234408875,0.030005181073869156,-0.03131752384663846,0.033112034339925225,0.0035374908258771764,0.04331835828952733,0.02655093902230221,-0.038815695326921945,0.08437837068127971,0.028578722722141698,0.08745180532401516
SST,-0.022066912420501485,0.04462079169833645,-0.021345967470472755,-0.06613617982599317,-0.0005844076831827299,-0.09815512527353885,-0.006313416178789597,,,-0.02681347947175946,0.05233816710858278,-0.022509663629057482,0.002151503380563458,0.027439041331881384,,0.008652656744119984,-0.04014887213536539
IL34,0.014488341123520232,0.050739799021261224,-0.03753274035463613,0.040172885182403924,-0.03365518761735316,-0.02135768855264041,-0.002016227785892969,-0.03838466585969668,-0.07432625372966101,0.018581731081172212,0.05163474871675107,-0.0004128925778121007,0.03632254408723051,-0.020614649237661653,0.02778306167278414,-0.007595325546169582,-0.05733106580816164
DHH,,,,,,-0.02886910995747481,,0.16316988262861615,,0.0635341619616329,0.006963645189086396,0.0177430989058619,-0.005943795563568016,,0.026936863025962713,,
XCL2,-0.03234034925656404,,,-0.017082027248006903,,,,,,,,,,,0.08434958609759417,-0.023609953730018514,
RSPO1,,,,,,,0.004932048541206643,,,,,,,,,,
TF,0.07598636293885698,-0.018940280540643253,0.005646481448014503,-0.03161514547530403,-0.018971840982853996,0.044393183772831045,0.08389971621845342,0.16115414760588076,0.07366718805056782,0.026529306569545986,0.024198258398297662,0.05055097975504513,0.05236206323835375,0.02498523538301454,0.017491895004878646,-0.012039888728028487,0.04961468852703068
IL33,-0.03677679255295791,0.03266093509336327,0.04739577597449755,0.048488863009585804,0.030207925286055547,-0.00288475691687727,0.005326152599433428,-0.026987594416848774,-0.08549789934871335,0.05725317103900734,0.049998050969180065,0.03558369230341635,0.010691226329337151,0.0032581847143737432,0.14514099403483544,0.03895226065206106,-0.026709854102510887
RBP4,,0.06278396183865124,-0.048763877360588403,0.002591968426831656,0.01382536727552613,-0.02082779639354405,-0.0030621203198755113,-0.034324641647352154,0.002673717473778173,0.06472885287618198,0.028512068363477427,0.11126698936798898,0.10998743852628522,-0.02512632958897792,0.055746144630344656,-0.016159407511255965,0.043645262027641435
CCL19,,-0.013566398558929839,,-0.010161011973578408,0.055166319628643275,-0.046806767990723155,,,0.09299605461747933,,,,,,0.024694812980775593,-0.03039814850660753,
