,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk
S100B,-0.05019348647506119,0.011381631652482033,0.025568589516500054,0.011414342450120971,0.004085980608723508,-0.06253787048031405,-0.009706366660445396,-0.02047390158059497,0.07170846527365522,0.14633142334800842,-0.008569782361116137
IL27,,-0.023413601358704225,,-0.022868595635947626,-0.018768971202482054,,-0.019983160510065653,,,0.09536444109449954,
CD99,0.020771879877830576,-0.038767183382407124,-0.011936890080145006,-0.0028433938846194446,-3.719126637388917e-05,0.043522702212496975,-0.013773689990024289,-0.00861600486473486,-0.01098986002240561,0.010629930662704323,0.019499733127237965
PDGFB,-0.08772624190354922,-0.0677429819482582,-0.0023994187372449517,0.022126084556217607,0.03733183362311206,0.051309768851636205,0.02149833875515279,-0.015357158971411471,-0.0008215630096760391,0.01770906712231104,0.031135342628020472
CLEC2D,-0.011597831650260263,0.07419441984884731,0.05723653663322551,0.006754722839858643,-0.0018141193261331356,-0.00074175922593179,-0.01878468902851907,-0.018993651651460906,-0.018041195753853392,0.07050043691520332,-0.00781776814558472
F8,-0.05604235226680483,0.0012563460548925946,-0.0033958734386409384,0.0015366601446931603,0.04466139409759766,0.07977163397502766,-0.032633311094781285,0.031740417188555844,-0.009145593333774018,0.07059199129290587,-0.009484633805882551
C3,0.024731192476397695,-0.06415529651347199,0.04764002751915279,-0.005892393583356465,0.019449948911300904,0.05278894159681028,0.05072139295888811,-0.030723598962263985,-0.04576328586030832,0.02130831430767574,0.024207723313464907
DLK2,-0.06246364259023193,0.0013888602528944914,-0.014471880759252459,0.05567689465887611,-0.031036560159830463,-0.025713828031653233,0.009496901614250245,-0.020246366323653325,0.017127567739835148,0.06222487130127361,-0.019614801790607903
TSLP,-0.04504656486603277,0.00839326843510548,-0.013196370470023505,0.04374698566407697,-0.014158023490852817,0.045772467460982236,0.050205102807594416,-0.016118429936444082,-0.02263229415281659,-0.019870015241283265,-0.03274293706018477
OSM,-0.03585250504431352,0.04657226475071904,0.015861183550278605,0.0036917530906935467,-0.012621035509082302,0.12105111682583135,0.06016998967955086,,-0.04328349624941237,0.02666038588264241,0.02917656487164356
PRND,,-0.017191526979894515,,,,0.016427343260184173,,,,,
SLPI,0.1427804859434523,-0.0017807564087246037,-0.021588994032057954,-0.003578631671667578,-0.04711861827068367,0.0903669443722401,0.09598064570932519,0.014187984027998694,-0.021057163065198337,-0.05268680547810884,-0.024053046063061887
AFDN,-0.03216507164013807,-0.026863705765002986,-0.02424591899658213,-0.012043182119029468,-0.024238559770715713,-0.00706017925982378,-0.04983794806821917,0.009921753123202155,-0.006315461278786777,-0.07367880391758358,0.0018365922010726062
KISS1,,,0.007035113687432575,-0.017012620757632577,,,,,,0.09867121182085659,
ULBP2,-0.013199831957633256,-0.01319693122328172,-0.02157994933439266,-0.022996288208291797,0.012856664947795833,0.024689134785428186,0.030613388142343267,-0.019583207987154932,-0.018652654832158184,0.04827407840375548,0.10581898740821989
ICAM4,,0.09464764583198156,-0.019173057168308517,-0.010586570744896457,-0.016353697832978516,,0.00020526470959022458,,,-0.020552183035511914,
TDGF1,,,,,,,-0.017273291089477765,0.004873235842911507,-0.02857384664382655,,
ANGPTL1,-0.0003742784859895543,-0.0029118052042371887,0.06936255431548517,-0.014200722997943322,-0.0171122633249983,0.02033429210331847,-0.011776033767190545,-0.0038530702842993884,-0.00596106914754461,0.07571243891900002,0.08897933765187867
LTBP1,-0.08057927057570753,-0.030516484125979588,-0.011561606284429924,0.007960655077486348,-0.022496993970034792,0.03015452602999223,-0.01475495237085834,0.0084100553975458,0.029330994550723202,-0.023729327259781604,0.01665857638304378
CD160,,,-0.014986917361431509,,,,,,,,
NTN4,-0.013642363349298482,0.021602557426301107,-0.029529331172083697,-0.005456137587843368,-0.04639789356647927,0.023332304167839407,0.028988663749884253,-0.03399109232363885,-0.07575314173665264,0.05863953509159185,0.07443175404288663
APP,-0.051598026716410395,0.029064501478426177,-0.007031977401654954,0.0017374799188733673,0.00475846108577665,-0.04178422612512516,-0.07474712853933525,-0.019182199163680993,-0.019235663682969164,-0.03795927957629586,0.007936101510815106
RIMS2,-0.03759293092606372,0.029727178901558696,0.035085006392181366,0.016557169837176276,-0.02355677550151868,-0.018334728843440562,-0.01548839633562712,0.08831859805364,0.034147874406077666,0.06429397627699097,-0.0066195852720510534
WNT7A,0.035733447752091994,-0.03176298679936396,0.0681674936056557,-0.01810164839670795,0.00211396883706998,0.04346212070500312,0.025497728033749695,0.0041576546235152665,0.013720101865168399,-0.0009637461650692311,0.03679912341649292
GAST,,,,,,,,,,-0.023426543666561047,0.07331954602277256
GPI,0.010454372315375082,0.038839810368470604,0.048869869404628626,-0.009656316120008435,-0.01422773507239475,-0.038012089800595304,-0.0026629905040849843,0.02258203086034385,-0.020174749928882116,-0.10874211233616357,-0.056453410783506505
IL1B,-0.08099015754450957,-0.09062728996672823,0.005319370704409777,0.04429315532313781,0.01136530724036263,0.021462926154526593,0.08043493070801995,-0.022801281576484363,-0.040888223918427634,0.05194066946639764,0.04277998008767093
SFTPA2,,,,,,,,,,0.11803394405148489,
HAS2,0.021276244815942917,0.024412793300353768,-0.01340105205050016,-0.046862875546481976,0.031780938393609764,0.0668006851878949,0.024284618075354307,-0.029460116280967313,0.018856236520809914,-0.012855728240048015,0.04181667060083919
IL11,,-0.023413607378713203,,-0.006404859110408766,0.004510540011711712,-0.007799023920401397,0.026784615518911512,,-0.022632289077407945,-0.002771939201193256,-0.022306834318127723
SEMA4B,0.06009052965766277,-0.026092915214889666,0.020507472654370276,-0.0006679549485022329,0.021954550286061386,0.04945340536624209,-0.02328039969888428,-0.031408365091376,0.020845687622385083,-0.08466322554916136,-0.028546117362856224
FGF12,-0.025340544505760374,0.03435073229427212,-0.002718052563418769,-0.007155984745690217,0.015608015628470353,-0.01178717993002774,-0.0282324999498026,0.028962620585241048,-0.008909183599989814,0.03570488558117057,0.06570135159551706
CP,0.0030997753574554874,-0.007095336803247521,0.04341211031572579,-0.0005184912409923701,0.06158103924671849,-0.0008638612825677341,0.03468069226857724,0.027916115489284743,-0.043615177013120884,-0.08512481936614526,0.03366159201890193
NLGN3,-0.0028751155151285237,0.07146422283537952,-0.05194622518901338,0.0415180327107368,-0.003849122413761563,0.014145605476786128,0.02657197077723827,0.006375586534992611,0.039918230055018294,0.0938872602570581,-0.01827164846606324
GZMB,,-0.03214379756996902,-0.013196370470023505,-0.013454364733713815,-0.01671630353601503,,0.024426266839862664,0.03305236970986583,-0.024253793048427997,-0.00077096708280014,
PROC,0.04121576692588173,-0.009685401216913888,-0.0011004409718629344,0.04421373278031782,-0.018310094536267942,0.00928600861119322,-0.033467502503053866,-0.009795391583189561,-0.019215764394260086,-0.024746406003434456,-0.010983125960836585
TNFSF11,,-0.015900378882143792,,,,,,,,0.009935314898760232,
AGT,-0.003728528997329197,0.06239435122261333,-0.04017770814112025,-0.04570074859395294,-0.026059085199494434,0.0876192666450461,0.01896520268454738,0.0915188680628932,0.10439149067189024,-0.029096996591829054,0.06351512310037617
PTHLH,-0.04415331498808294,-0.010980776410960352,-0.025611219649842153,0.009752399230938295,0.16039291534654349,0.05263256960668878,0.0007920470514637777,0.034515588779056736,0.09463925310587791,0.0005782555104321435,-0.028369204136764775
COL1A1,-0.03884327425606587,-0.02587264979901157,-0.025297207170777537,-0.03204009219498176,0.021029436772280526,0.08204319003572613,0.019424120702791935,-0.04330405160801026,-0.07304573930176073,-0.03604392382381944,0.04632065545741481
LAMB2,0.12463042122281275,-0.02133325508319349,-0.03616259816354091,0.00601517246785322,-0.03980555276483093,0.03743820280460923,0.04514084517797942,0.0036491095882510744,0.006778836100693366,-0.0033525893497355144,-0.04892682112418878
DSC2,0.024266999400573166,-0.021254545880456922,0.006800285677830904,-0.006801316975333647,0.013324082965594326,0.05275302749162804,-0.030184537713221937,0.023990362014707806,-0.07380578439305596,0.0158587973896828,0.05033563864465526
WNT5B,0.027929196089258004,0.1075023197804613,0.02327430141768676,0.027419342148412133,0.03884561937199688,-0.012876885267703236,-0.010555944126698764,0.030759642222903442,-0.04429293398873444,0.038041699616941815,0.03623465785153891
LEFTY1,,-0.027375853445155435,-0.01564871510322742,0.012447322713194691,0.04945264041981288,0.008928214935386024,0.00991843214903077,-0.0013382672744065014,-0.026890565056937453,0.006946662339415362,0.00414547034993727
FGL1,,-0.030072374472811983,,-0.011518565986959352,-0.018540867532017734,0.04422518821142668,,,0.04811070224007772,-0.02041988842190542,-0.028716212009612326
CXCL5,0.0012645720828655905,-0.025512882011665464,-0.006405822850986512,-0.010586569591288723,-0.021744449166673226,-0.02089442277154094,-0.007353709079048363,0.08066566572929978,-0.0333813735224792,0.002657798948369402,0.026993703448677676
S100A1,-0.0547815272025831,-0.00417024168576212,0.005519278517878072,0.04125269018472678,0.025398780322433243,-0.09635738946227362,-0.06710570653428118,-0.049430452410536896,-0.000269768777880986,0.1026666039037822,0.05169872613268551
C4BPA,,,,0.009035424826183136,,,-0.025012002339960364,,,,
NPTX1,-0.0763123384285623,0.006725807665661078,0.05060018737650708,-0.022627517391140814,0.009220850065620631,-0.03210675909738208,-0.0032054957145723965,0.03202061826987746,-0.02709074869034301,-0.01639050002827183,-0.017613499963788543
TGS1,0.06763673769887732,0.04923019078850213,-0.024718033070308176,0.062208193827967224,-0.0046362037930919465,0.04693393037148398,0.07329526838404211,-0.023088459947211027,0.037637437525111395,-0.012437445453791161,-0.02836905492647609
SST,-0.058988878814051904,0.050389879727190424,-0.035346939903355905,-0.01605598108819056,0.0789821087595658,-0.021323709624424966,-0.07757546559335292,-0.05466391938259175,0.054078212183787853,-0.010383312211593937,0.006706159199801602
IL34,-0.019987268337379696,0.0499995800620957,-0.004329207989931378,0.027255249332823715,-0.00971785246032927,0.023144439230785428,0.024722309693704245,0.016507916737417836,0.04804827680231149,-0.000788397694299112,0.049325945365925265
DHH,,,,,,,,,-0.0229194081491154,0.037776094637443795,0.021692236375951714
XCL2,,0.05951146939646565,,,-0.010754096868766735,,0.05653196412657017,,,,
TF,-0.012026220846033223,0.062136151015366264,0.01636875047159781,-0.03143296437648148,0.06514378172859071,-0.129452203854889,0.038692709257486975,-0.043209718830115235,0.03338061815238103,0.06767854279063829,0.021311162207305296
IL33,-0.015808861519142795,-0.02708805153021229,0.0291403401842683,-0.026400063030607334,0.02280766705202989,0.03432248315870099,0.05115399292837898,-0.02671307940610355,-0.06366418874393924,0.03236219413351287,0.012439460339403494
RBP4,0.042594068551767617,0.09354379385848759,-0.01920442692453856,-0.021556669330672303,0.09538907867338213,-0.024536218678726407,0.029321896512098336,0.05822964036147899,-0.047107399827971866,0.08491386466978984,0.11156190502451917
CCL19,,,-0.012411580485370301,,,,-0.01597903576058953,0.06042946171408811,0.03337815002869103,,
CCL20,-0.05777845357579035,0.047972180427385436,-0.015154919667669131,0.017116657069421868,0.02721849918480615,-0.01925046344786768,0.020824890214944596,,-0.04108252554103095,-0.08235524791511585,-0.01961480462934109
NAMPT,0.025017189006663446,-0.04196799654347124,0.05173301004103929,-0.013428294074581236,0.0001842916512624672,0.0787027385641801,0.018471284502532156,0.07730600027807188,-0.033912605716709024,-0.12670266605733202,-0.018697047776198204
