,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
ICAM4,-0.016128239264273907,-0.013551116996344856,,0.012871514725229636,,,-0.018354464540188308,-0.02032348802489879
TDGF1,,-0.010095674048163888,0.0661040344740369,,,,,
ANGPTL1,-0.051699602788079446,-0.020324487764710162,-0.03651943356702827,-0.007710358676050746,-0.057009149211342446,0.07642565308465912,-0.027188332486357526,-0.02053914111425632
LTBP1,-0.02003597847819698,-0.0036464340983929497,-0.03273653823493971,-0.03583019889107025,0.05865816250239373,-0.027109746554960453,0.018401794618915356,0.009381443597347886
NTN4,-0.021809276773172993,0.03622399727981033,0.06320824143657604,-0.04219885474780243,0.004696382662078264,0.018136344300596435,-0.043092222417705425,-0.008049362021879468
APP,0.022950113531995095,0.016254944033950825,0.03436286351509739,-0.13212879329486854,-0.02282722408667078,0.049198667497611905,0.061036992166682145,-0.08571992530514876
RIMS2,0.11022003930431264,0.04624665437432066,0.03623901016808816,,0.27441994229973227,-0.05083259500139008,-0.018930822956982993,-0.034914932404719747
WNT7A,-0.0062211822948137355,-0.05248599869496682,-0.013833575703151293,0.009195433472483344,0.0434025213290358,0.06168840515294739,0.045353083020919706,-0.026706034306421784
GAST,,,,,,-0.0021352059747590745,0.0174637183144566,0.04791418292460569
GPI,-0.009181434696489287,0.033069131284676256,-0.06812319828272329,0.017747246833238587,-0.0461558988290076,-0.02882613356278701,0.020328265001399826,-0.03128026227651927
IL1B,0.0488564525676228,0.0362096697976347,-0.02379920790976383,-0.06315078573968526,0.013179657350387114,0.07632555688374822,-0.05880181697149989,-0.018148445043755734
SFTPA2,,,,,,,,-0.017299398428610533
HAS2,0.005124980310193264,-0.0017598174575996892,0.008342412194322055,0.006300687319169788,0.022043112257485536,0.04391218230467175,0.025125606847649428,-0.016428273390229533
IL11,0.03777605136238252,0.003084570898587466,,0.0790283512683249,,0.08173567322832334,-0.008009185637181572,-0.01921718125308064
SEMA4B,0.02567587000083816,-0.014933951265254706,0.02642411063901686,-0.026895392923031194,0.029200012884402687,0.02565595946909564,0.05463205979109396,0.07815377967165985
FGF12,0.004508542353345771,-0.0027929516579978464,-0.036613558384385875,-0.00585757860357514,0.08796800321566103,0.009704643265931968,0.038506271418558585,0.0698240882908888
CP,-0.008344981444108343,0.030612678159211294,-0.008691334304330963,0.0005943818533621694,-0.014773419788058169,0.05312986382748574,0.017913084407649358,0.07349197532239558
NLGN3,0.023939905554239735,-0.030531895948948833,-0.014112094091160626,-0.10150333565334016,0.029460775466533157,0.0754947509983166,0.05342506101676679,-0.026288645138028633
GZMB,-0.020497214707487187,0.0008459100911785564,-0.021520591905429907,,,,-0.049761577317363935,-0.030203785682840507
PROC,0.018504213987452573,-0.019560661296489278,-0.016963873115545074,0.01527407137350569,0.04500719536563221,-0.01378547578322005,-0.030338231493023442,-0.026098938972639058
TNFSF11,,,,,,,0.029111954447276826,-0.018038778454775684
AGT,0.07603431436947372,0.04480820571867276,0.038588466450200906,-0.016008983602136515,0.06719906161019307,0.008396985927211307,0.05731572099073876,-0.07974755384245946
PTHLH,0.030999232045947844,-0.06282057232541709,-0.010555912810211832,0.007709783522294478,0.07572355875797081,-0.033330692639140076,0.030908171585277637,0.10151107088638955
COL1A1,0.028430288825961877,-0.03645105683525641,0.01641623692490042,-0.03506847973154261,0.044755832938912846,-0.047701657543391854,-0.03609398218495623,-0.0416609536023566
LAMB2,0.0027177119346051353,-0.08214592124914027,0.000582932456892817,-0.06691604866806188,0.0562421314334575,-0.04433609590751051,0.04672361624141029,0.03179173409808256
DSC2,0.019850400945035637,0.01142826409208329,0.0031813140838366544,0.06771860908430063,0.03253427128792244,0.01585198714897886,0.05062057257645022,-0.03926094591822082
WNT5B,-0.03427460442737423,-0.011791713778058136,0.02188849209677848,0.025809237264045378,-0.029571380613707086,0.018240837832253092,0.04385775339737606,0.0042653240923200084
LEFTY1,-0.015345220218654046,-0.01902169470048095,-0.0208146503645171,0.01938389524741044,-0.039352265675736346,-0.004466547201227137,-0.006247899754413427,-0.027624699046493048
FGL1,-0.017548098689895892,,,,,-0.0028313354515815212,,-0.022593035853295286
CXCL5,-0.01612823750679625,-0.012299228039275424,0.00625640924985881,,,-0.005282577280424722,0.07817934472434171,0.10805630922704032
S100A1,0.04868949829363318,0.008438109771286506,-0.024479994977199465,0.0816846099999248,0.01034697103880344,0.027219579813747733,0.024997567862305614,-0.03983665801142656
C4BPA,-0.04489628094406859,-0.014618697827073248,,,,,-0.015403996745737976,
NPTX1,-0.025760915223399444,0.03659136710889143,-0.047651344578539374,-0.07900222042532887,-0.039926429384280836,0.029703861539389538,,0.010202831862539277
TGS1,0.0024189033181854394,-0.012423371448192359,0.04091264298494393,0.02308776234248871,0.009557397477183142,0.03524947494755314,0.08062172580230152,-0.020476612847804318
SST,0.006089497960065661,0.028134604268696444,-0.06501610557547821,,,-0.07318488151099017,,-0.028759727614388986
IL34,0.03896398974148737,0.02430786418316773,-0.040463841579125054,0.0848149129092998,0.008600053565653402,-0.04935344100064921,0.0019934919598652862,-0.01493041343468725
DHH,,,,,,-0.06095373966093862,0.04861790218962811,
XCL2,,-0.01570049136617582,,,,,-0.016078943739230276,-0.02053912722757421
TF,-0.017876923689308623,0.04453511821523533,-0.02202666938965394,-0.031328075191028065,-0.06078920120843538,0.07667728642810999,0.021396104883826622,-0.01566828560488353
IL33,-0.02272734454898375,0.028477278512936154,0.03428745072885557,0.009729930001358581,0.13295150978030498,0.029452950559513847,0.07039903886842802,0.03728198546406963
RBP4,-0.03284076865717092,0.06612380064015773,-0.030542555091061203,,-0.04796194527318649,0.03504219068037043,-0.02840329990257431,-0.05411466072571292
CCL19,,-0.009339224112371725,-0.03666807609030251,,-0.02265485950604107,,-0.02944819089001077,-0.026444416062793248
CCL20,-0.03225016268688965,0.05163969834782163,,0.026151326091661476,,0.014892389713142317,-0.04636905677930144,0.023773093347327346
NAMPT,-0.05338489072667592,0.0021776775486872435,0.00016559066102783898,-0.030408864412132412,0.010447222079234725,0.025310115921769814,0.07028779104548591,0.0901123845175303
