,UKF260,UKF296,UKF304,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RIMS2,0.020904942459712448,0.004051111529510902,0.0024552556699869773,-0.0035664515262140103,-0.023255940276034386,0.023402861595311773,-0.023585539442952535,0.020884677414180458,0.014353653187155289,-0.028271044775176616,0.03318080852404194
WNT7A,0.044747417128079045,0.00846860443505443,-0.03618375912258451,-0.040113879775148055,-0.004088529292558013,-0.045676376911216766,0.015603150170227894,0.055293565569688265,0.07427052951030143,0.02102284543007272,-0.019794207532386348
GAST,,,,,,-0.018513871137863007,0.0362650584671093,,,-0.031032771173778236,
GPI,-0.012749112397103251,0.05444211572763367,0.029350759441656268,0.0026140463917757057,-0.00946403420772027,-0.11889728693856805,0.0022537666537186143,-0.0458093335785766,0.009891233298214758,-0.025375491790695034,-0.13316213628858503
IL1B,-0.03456096067368286,0.12813236733391736,-0.02036245714248017,0.08003579319444144,0.004305921594896102,-0.09732473541349752,-0.038830335648533776,-0.005886492439296856,-0.06005308025599331,-0.029718233597524377,0.07683933699768586
SFTPA2,,,,,-0.015284239258873759,-0.01599846429660329,,0.08495670918470646,,-0.01898300644891615,
HAS2,-0.030226243167051563,0.013908741241329023,-0.04388771820252938,-0.004599076095522874,0.046319020418684145,-0.051183042774719016,0.02716013335647923,-0.03494107352230736,-0.018369519062143028,-0.025408223432752102,
IL11,0.010824849433893023,,-0.025036507687343626,,0.095128575761404,-0.009347709320711124,0.031691391289055834,0.04822380355176658,-0.039848086968186015,-0.03527589011990946,
SEMA4B,0.0236370020889429,0.016144363851020485,-0.016000961921968197,0.046143612947573194,0.08049217946000371,-0.07161044275113197,-0.014015374540505776,-0.026310304211918847,0.1177970737958787,-0.026851338971386148,0.0643606965935427
FGF12,0.07704308001389347,0.03524234080661645,0.03088069852206717,0.05939868471602975,0.1025352752483358,0.0773400461922172,0.03670846082099444,0.01336367831754443,-0.06534158254463554,0.03981736908006551,-0.030440144326768257
CP,-0.06255294541260387,0.03122784833694984,-0.03569066554447132,0.06498856394049651,-0.013913196961136007,-0.08611127492790355,0.036972396064998206,0.03316517831683258,0.005589426326366171,0.006419438989794539,-0.0784873715785082
NLGN3,0.08997764209488586,-0.0364053434823977,0.04705920694215782,0.00962013605083773,0.03372271688961449,0.10815735173267808,-0.04889462860945188,0.07313843130858895,0.06023200596661154,-0.016060791724595985,0.03246253176190926
GZMB,0.00392844550471155,-0.01149676446700901,-0.04268993928554795,,0.018336318568980894,0.011994742134188649,,0.005099154173597012,,0.021492135037675913,
PROC,0.0065884434337832,-0.00906246698579139,0.004220851459101451,0.11212140091707365,-0.02164948019601732,0.14571948149786368,-0.02986604884863185,0.0023037578262535448,0.07355477646390932,-0.02863893382605149,
TNFSF11,,,,,-0.014467022894869248,-0.019556943711534547,,,,0.07973742871502697,
AGT,0.15669591432122706,-0.03183631528216452,-0.021646795565059246,0.017234016667180784,-0.0239105899295372,-0.06921026395613007,0.04919906865076338,-0.0220311882204438,0.04679388681942972,-0.01590402025361889,-0.07284346259225195
PTHLH,-0.028941542506077764,0.050998019489627594,0.06891754265382483,-0.027693904498685962,0.024024960603955554,0.030985961547579655,-0.06039176097481889,0.02121229435917341,0.009512042514384957,-0.002645618273072031,0.07750015748863694
COL1A1,0.03847023222783532,0.06539392745805232,-0.012425252819768001,0.0628832692251882,-0.011472112560084406,0.01856147174359228,0.02819217270269214,-0.053948268035655944,-0.034075842578007796,-0.05213742824414513,-0.0480586417062246
LAMB2,0.08272497239412184,0.033637736758595056,0.02086106068560738,-0.005069080140352201,0.0011460103251765383,-0.01756950920769828,0.008236889010449808,-0.03462646586665757,0.044811708215248304,0.022338739311902448,0.026584649304381026
DSC2,0.04922669362402526,0.006687245029810432,-0.003116766914792671,-0.052093888018093296,-0.01647596004800188,0.025888174846598493,-0.005334941307918011,0.009325861841282817,-0.020012937656160926,-0.016781670377079935,-0.01409703600366594
WNT5B,-0.006493483548870784,0.07563582866868816,0.031051179174028328,-0.03442259537506147,0.08714058327925274,0.05086863534671743,0.014130496920502411,0.050471755293954784,,0.011132306549669435,-0.043949866980707734
LEFTY1,-0.020961442085233904,-0.01623501973854077,0.04575982325791729,0.1298825925393955,0.06464030872484075,0.005833798738934505,-0.04295305309456878,0.001673578917844066,0.005250810408225869,0.004717483478462514,
FGL1,0.004384293571606075,,0.060978152097113575,,-0.021210056640764377,0.0383814143094448,0.011453893935945144,0.016131836873477454,,0.1400718726923935,0.10927271673890653
CXCL5,-0.025937619243081238,0.006860251059147994,-0.02165913739270322,,-0.010742563962108235,-0.05926389014927488,0.11796813483785738,-0.0425993097053374,,0.001954738787443636,0.17331368482089418
S100A1,0.030719592292458058,0.06327770508325632,-0.03157488018118912,-0.030432578506650706,0.05180868738379674,0.07510745542663912,0.05486317683988868,0.06597710029486963,0.04814953041007481,0.11292219314314161,0.0004279502210919781
NPTX1,0.005064928715575345,0.03587761484812774,0.0099276206997555,-0.045737519845560196,-0.004513649871956951,-0.012489299797178175,-0.02531274876157545,-0.01411805387895558,0.02229291451500794,0.06711028102085985,-0.08616516073586891
TGS1,0.04364621229775167,-0.024833620137834144,-0.03750417757123046,0.021756649168770115,0.10021578503058279,-0.04647870889604853,0.02411941299860856,0.04380575015413313,-0.0353904205682005,0.08994983234095603,-0.018741175498959567
SST,-0.0011254543931727675,0.011124474161420324,-0.06127516397637386,,-0.03976308357759163,-0.0401756462040531,0.03771781945518256,0.015562400741933428,-0.04903726860129796,-0.005689449842410507,-0.04761978099726918
IL34,0.024709055074769087,-0.007604694090895664,-0.005990852653681583,0.068902358257048,0.01704845470099182,0.002466543911426863,-0.024147648611044785,-0.014774454273258318,0.02625688893809125,0.02641211180802191,-0.04788225134376285
DHH,,,-0.003831693462290981,,0.06931098733099783,-0.01227854796716719,0.014235366739880122,0.026456513838445064,,,
XCL2,-0.03366432857200792,,,,,,,,,-0.022538031378670675,
TF,0.03574170079284934,0.08443215958299079,-0.03626470602255198,-0.028189249465266467,0.03153208666934676,0.007500464364721333,0.08064889030886195,0.006872624965161495,0.02198456066678816,0.05392419837791493,-0.019870123058304427
IL33,0.00606414351470064,0.012606734278350707,-0.01774905811426333,0.0033725781637056634,0.032209502187001325,0.02995133571114916,0.05353909411846843,-0.019808753563375008,-0.02996834296453104,0.04964350373954258,-0.06633947291967082
RBP4,0.03928056987336958,0.05595062661324317,0.0700662321355611,-0.022366535740136622,0.07935251947950914,0.06334120333680707,-0.033550211124780925,0.08718164327238198,0.07485147402095615,0.0651483078734208,0.0185160816158084
CCL19,,-0.019588877300452254,-0.02714946533714525,-0.024739909174670203,,,,,,0.040422792571735894,
CCL20,-0.03398531489157521,,0.014126709357213165,,0.00030690625416324624,-0.042404743638688965,0.0078948919918338,0.007358405452086814,,-0.012877000501446478,
NAMPT,-0.07629134449913035,0.02192259245974291,0.0060218888138402985,-0.021989244561731087,-0.0033013293833593998,-0.07792420899117784,-0.07070728023890592,-0.046529591810247954,0.07520869499555188,0.0013499485823203969,0.002307411516168914
