,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SEMA4C,-0.002739908288004197,0.08742464099174016,0.019484018177957252,-0.007657795662855598,-0.03209099090467662,-0.01556002976074338,0.013161763142120683,-0.12255175484716371,-0.02807442088816594,-0.037605584522115904,0.010893323148926942,-0.014512772895622873,-0.009011070258562293,-0.09058953133788646,0.08964835261660446,0.012365865285431835,0.04141974277731797,0.0029149707435032154,0.05873581843354263,0.03115357209823805,0.15053776891080106,0.12590487754058322,-0.05218693146137361
ICAM2,0.1115764081375553,0.2345114125641056,0.07854217066425406,-0.019854763971686885,-0.006837992443127221,0.011449589627903675,0.16065020810133018,0.031088699775104128,-0.1383812352146427,0.004603318799867349,-0.01638983173885464,-0.01300669527279226,0.08675703480167019,0.14583075391065498,0.07260219040617212,-0.011382945499811895,0.07931921136771829,0.08725602841239898,0.023754430218622457,0.048548631899879596,0.018309614035736027,0.22080201234231112,-0.007763391789714217
SYTL3,0.004560689145092665,-0.0473002248610567,-0.06803857935551502,-0.009405882665099145,0.059514332705563215,-0.006019460691132708,-0.09280067393285445,-0.011957533685233293,-0.22828129664118643,-0.10288295463435586,0.010391079647119845,-0.09976105314156201,-0.04041005646678694,-0.08367726151908247,-0.10649598901440946,-0.024309154529002227,-0.03158167795620373,0.0618203463812094,0.06971381367869726,0.017122377580827065,0.018765730034997596,-0.16778383595599894,
IL1A,0.03478624501115002,0.04161246815387122,-0.020127677470770735,0.02553058347962072,-0.013477243179205392,0.025144681561754305,-0.10148731248896496,-0.03449257213232381,-0.07567942410018262,-0.16445637459913634,-0.0473074884299055,-0.20000232759116976,,-0.0532515122241368,0.021161849807887028,0.07574738639776656,-0.04716405892927588,-0.012880737196676192,-0.016994286520876374,0.032006155952537516,0.033806602796974526,-0.1339949868858463,-0.08815720138696982
HLA-G,,0.03887387023335015,-0.033123973921469374,,,-0.04908696246399071,,-0.016975671867605808,,,,,,,0.03171251791429082,,0.06780872668636083,0.09884972311579121,,-0.003706073481547321,,,
PGF,0.052199553281505856,-0.19442086802342617,-0.06882320045148267,0.011496557105346004,0.0344429706564316,0.0038320820914228997,-0.02073590897239002,-0.16391015897787672,-0.27692294035913695,-0.08673474972405974,-0.06437974628459209,-0.10581195909018143,0.013031843122355538,-0.2370556384359422,-0.044146679542346697,0.03438514069316321,0.07219370996821521,0.06625243726677812,0.0753439716766399,0.009674607499519762,-0.046261589527189624,0.16096277614517865,0.1480600170661209
LGALS8,0.08814218312294096,-0.0017656613291854332,0.001028356464083137,0.017733317357463103,0.019691209443773235,0.06074207271114027,-0.05116937340921822,0.01641973867243562,-0.09235514534443474,0.07035007478923368,0.07050792788190445,0.13498578497636118,0.010844222402628601,0.12910406873031688,0.05399393650694606,0.049760717435473306,0.04375910590671531,0.01457670079625507,0.04990297088777486,0.08299613340958673,-0.06767742206989684,0.05760906980727901,0.02180614735003451
DKK3,0.04059552613136792,0.4941490254852355,0.1777267759196593,0.2039035908753673,-0.0021091238913275795,0.04664121574021954,0.4017482515212569,0.5077514460916351,0.5727168638624982,0.23687919324562057,0.1592404481337396,0.734159931855176,-0.0629973888839116,0.6287131209542706,-0.005144960033468957,-0.00047242203515432824,0.15753447661103573,0.09309902540491881,0.046494038020723605,0.07355273243506118,0.12450469657273251,0.6041190029529104,0.2729521053561119
COL16A1,0.039547049334707325,-0.04225447144113995,0.02684281331807967,-0.040634851879613375,0.08745662924861713,0.014656472083300067,-0.07418858095968105,-0.0012465222075093753,-0.2044475663547195,-0.051880895895179927,0.005477168298364292,-0.03872572218619403,0.01796716196577289,-0.45593053659455085,-0.05684386348602082,0.018104553533261368,0.038768559126178284,0.044677775272813004,-0.003969694334149801,-0.02476056708237087,-0.007696863156170838,0.061425783341100194,0.05746338382794901
TPH1,-0.048348863135687654,-0.0357878077798686,0.03162404043529973,,0.0266558378850025,0.022565218974723182,-0.012251539208258616,0.00457232731869318,-0.06796557626665581,-0.06718931393053262,,,,0.018775825035566365,0.07042090525349419,,-0.003123338222977604,-0.022179475331931806,0.00682037183398305,0.025682032721807177,,-0.12225347848738932,0.027331427338004054
TNC,0.028585374160884396,-0.36956695234333525,-0.09368590234506215,-0.001494555473642692,-0.1060094059854129,0.06668081076396583,-0.3058683492187111,-0.4411906209216261,-0.5293644591910311,-0.34254957528874597,-0.044280365070483545,-0.5247122808522015,-0.05528474728070542,-0.542018408782112,0.09264229085197624,0.08955383864291677,-0.059265247733940554,-0.13063236681157198,0.06087332014082451,-0.13877170522770557,-0.06377811686189164,-0.23233884609600197,-0.14420392973948143
TNFSF9,-0.006547028352598471,0.3293789372529149,0.03189880268917315,0.06060499398176699,0.1399960124375076,-0.005932134352055359,0.14859988221471307,0.04154445982703328,0.27583760322638196,0.00651438295755601,-0.017639857202124874,0.014875094371960986,-0.028467185785551706,0.11844364275655159,0.09658104526739661,-0.031309470132629566,0.029393974094660342,0.02340253110443627,-0.02409919408178607,-0.003876278222668954,-0.018242592451312642,0.049121804273814476,0.10845793430271904
C4A,,,,-0.03125203544961613,,-0.01961833126499062,,,,-0.01871732978902633,,-0.042042606095035594,0.06582649312200538,-0.06296070229389733,,,0.028999717735264725,,0.0595382634721262,-0.03072613094284973,0.01724981604208347,,
CNTN2,-0.11819762317450694,0.2325314364782716,0.10950238593758055,-0.008729773499914746,0.0842808389608524,0.05539372331852448,0.16411360775922568,-0.1145066722483281,-0.1971886765514372,-0.007383845408580352,-0.003927325403147933,-0.5410004281766768,-0.01510373446858035,-0.006675900959490306,-0.029521579103475967,-0.08585525681799036,0.15331039058954776,0.20726829071403668,-0.01376881150487863,0.12096641439010956,-0.09510852811227746,0.47826763058898847,-0.26635689238625315
F7,,,0.08085569410325927,,,,,0.062105036983237626,0.07837990577636521,,,,0.016500016306972006,,,,0.07433815918130808,,,0.01743348661022531,,0.12236743764914834,
LUM,0.013993578339808877,0.05101777477979657,-0.07578746575187167,0.06996266862963861,0.0026627955160302345,-0.08217862134116688,-0.010295916501540183,-0.003925764768737789,-0.3246269829647937,-0.076248823846518,0.01347622642349109,-0.1584243105995085,-0.03112231171910245,-0.035798926912278976,0.096489696481426,0.02345039479040813,0.031186069614788384,0.027126061079547188,0.07924860444452614,0.0059099334311540465,0.018881410018852185,0.012345603185641383,
IZUMO1,-0.024798789993635665,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.05517453591655805,0.018994626390198034,,0.010605387306343897,-0.006109884266152592,,,,-0.04476429495914862,-0.04660266310134053,,,-0.05595048497814505,,-4.832782548694592e-05,0.02048680398525555,-0.014711840458544283,0.03223305519956344,,-0.09488621748901763,
APOC1,-0.13283761934158966,0.25352000422968246,-0.035904728957102165,-0.07722925201799653,0.11568031391559742,0.14485143327204864,0.3369677449617594,-0.5276799764651848,-0.5609771347735459,-0.010269875625184558,-0.1975448717307566,-0.692006200535575,0.04620218091239779,-0.3840938254598469,-0.08933022628831813,0.021406238158336376,0.13364142371405838,0.08563612394342948,0.01832253755000814,0.05638500262814503,-0.24591430200144815,-0.21711561766192047,-0.2775275844578812
PKM,-0.006787133764481103,-0.25931907734816306,-0.04720139826433239,0.1123516005977794,-0.05417434650000955,-0.020112789410877206,-0.22635251234531487,0.1535923781634616,0.004411883208019047,-0.1223780272457195,0.16339609343447803,0.46402901478671976,-0.08949176386462003,-0.3410572879724486,0.021636298479039688,0.07110687491067834,-0.12767996669196824,-0.18047065672719567,0.027759809860700084,-0.10514931922376981,-0.020282239318359038,-0.21429983532162733,0.1599758253550961
TNF,,0.2091496527673369,-0.007969008871139124,-0.006507766173296018,,-0.059636226261238955,0.03791044335463904,-0.09388379302360236,-0.048687833675972646,-0.11007371779606813,-0.051138096568886654,-0.2751942458261886,0.00202829782318262,-0.14495796447765266,0.027360758804333266,0.07018618870183714,0.020159084871517494,-0.02007418003235946,,,,-0.034863217104498516,-0.10683449764142815
GNAS,0.0875147471153002,0.4038140800412157,0.21100352454875898,0.09744006911716384,-0.00067872357811563,0.11566021295408908,0.47339761275827485,0.46211673572201695,0.5911434427490112,0.1744024472395037,0.15491726615820176,0.725081487532589,-0.03663466498637921,-0.4946506100435163,0.021341388620631778,0.08049328127166434,-0.14986501123227822,-0.033438402183192,0.08031651714625823,0.0755821268785779,0.02652680118954603,0.5016876341273044,0.2688405287931475
BMP8B,-0.017161780979299438,0.04200410335917217,-0.010107768159843359,-0.005608249007761937,0.029460214877030266,-0.026954653598111722,-0.029958205060404683,-0.2742544276956297,-0.041466616347241386,-6.894522983174988e-05,-0.003000959709334052,-0.2987277538705616,0.05059737453074586,-0.10550722796728415,-0.06666547958490504,0.06209823246605799,0.03865439343398929,0.021406467019411936,0.03847250416784637,-0.025230273517575473,-0.01708867480642156,-0.0023778837723829804,0.01123924584855964
LIPH,,-0.04025592347040923,-0.031334148499894666,,-0.028092021272879346,0.0321075340968377,,,,-0.01996106996336479,,,,,,,0.03526866527505555,0.05161595748670556,,-0.039810324756683405,,-0.09391276761300531,
CCL28,,0.05904175569884689,-0.015750645633221608,,,,,0.09600999676358521,,0.050983992555245966,0.04596257227912138,0.015444434453184134,,-0.024174762708685224,,,,,-0.033427934576118395,,,-0.04025623945730807,
PTPN11,-0.0406853222736535,-0.01103738323458757,0.05244487225987359,0.0020336425833124313,0.08650191279731675,0.000617205353919835,0.02704173351673482,-0.017282656476106276,-0.128051484804483,0.060014912204923124,-0.020389981443664155,-0.1326540867612113,0.046858746831320124,-0.08074199621340106,-0.008780831475981705,0.0360825884770988,-0.06520656346234326,-0.08388039720668086,0.009837852377745707,0.01628296750991775,0.08183087267214502,0.21581840669000554,-0.11006282688330586
ADAM12,0.053951021358897365,-0.028175125881749544,-0.07067626790482755,0.0234897051561226,0.053401910667177095,-0.022052234239856784,0.08021004858626132,-0.17972963110162132,-0.2413821091082969,-0.21961696077865656,0.07542682838897449,-0.06857673789626773,0.024008962736437378,-0.23064396693080466,-0.027478060446346892,0.035224238795762135,-0.05442958232143038,-0.07208064200964405,0.0558278576137073,-0.07104463796325083,-0.04031953460510886,0.020611738231684572,
EPO,,-0.07194445492710819,0.04884319169366848,,,-0.001835111338911914,-0.030943910010617078,,,-0.03167832006075219,,,-0.011824225635800689,-0.06026822885978739,-0.014996817291422047,0.01697501744474005,-0.05227974562087605,0.007771058913519464,,-0.013164948157776036,,,
EDN3,0.017193378184181898,0.03113674468734587,-0.005920136703368169,0.019683815349686096,-0.03313723778159571,0.06201824965743751,0.13435164442304842,-0.022578565986173166,-0.041411482721773606,-0.015178575814264617,-0.009810313244059048,0.1133926034490948,,0.18158005849331077,,-0.030094418347584074,0.025113855644981663,0.09306007118956866,0.017161647674325806,-0.022201904329273006,,-0.04391244098276542,0.11672976775735089
CCL22,,,,-0.00563232545595196,,,,,,-0.06119899019863395,,,,,,,0.0010220107806115232,-0.01340465060187066,-0.014961334193723122,0.010825100237764623,0.10251423291518393,,
CCL2,-0.0680452026306147,-0.22309558386962097,-0.10830690216939867,-0.0052923821240493125,-0.04889455604937831,-0.06797184055961467,-0.4283432614122434,-0.2589167056878208,-0.0911250304099065,-0.16014732646084184,-0.05444377055700749,-0.5037938047787378,0.017804470508451742,-0.2248893252982142,0.10557897655395672,0.02126497519007046,0.0058708861532845045,-0.049095377375905296,0.008946396115752262,-0.13441062849375765,0.12739241797055767,-0.2619894283132914,-0.22355354815642345
DSCAM,0.03322065518060485,-0.005851989730288714,0.01832712530951311,-0.007863953360006337,0.11490425289213994,-0.007975020682682332,-0.041876877622829524,-0.08646083697730303,-0.08712422404051905,-0.020904391135219125,0.0792793263172926,0.2436770564783103,-0.017396093280796162,-0.1411616951693176,0.10186709999161901,0.08749979410750802,0.1520365769058404,0.18286252457512306,-0.011158978903646647,-0.03308320538285457,0.0006399710500013437,0.024521959383366702,0.16499066129203213
GPHA2,,,-0.0013893929818215487,,,,,,,,,,,,,,,,,,,,
ANG,-0.03204416340476263,-0.2892691886036955,-0.04333726836597093,0.001343555848350877,-0.05116246174185316,0.00020523048578097278,-0.12464452066523724,-0.02264733046826823,-0.229595986355996,-0.1042639277651928,-0.03487015532638833,-0.13547335315856487,0.0032772767242766725,-0.27624519582171947,0.0017969183277973472,0.08367456678409337,0.003623638967637506,-0.0028277832994647962,0.04781624715911251,-0.032406099554376504,0.034465023822188266,-0.10416861418233989,
FBLN2,-0.034174245158452986,0.08625645420819876,-0.020701689020198834,0.022662261460762237,0.06960744494506776,0.05248596248157755,0.14505456670141118,0.1451230585465047,0.012989348641650118,0.15779361717731027,-0.03393104466719797,-0.042881738808227154,-0.01192735250392595,0.1505461854809118,,-0.028339933586936702,0.12671108483488713,0.09768736374101582,-0.021875608251819573,0.005084880647381899,-0.0232759976374009,-0.06717390958087971,0.11397236430540583
VTN,,-0.03502443760473858,-0.02379036336328874,,-0.03277454972849425,0.017098866671829242,-0.0248842229981922,0.029219212259552204,-0.05481205206470028,0.04168766608553337,0.0027537919247839437,,,0.020945942523736272,0.03527551618245552,,-0.034776253688036066,-0.026367742247700547,,-0.035560717410934174,,-0.01318977455025454,
VEGFA,0.03671690709085425,-0.4903028549102976,-0.009295233035040922,-0.03784515344297162,-0.14173764821156068,-0.05094917289957573,-0.35130911664890224,-0.20270699431321626,-0.10392741196727161,-0.27126651714315086,0.06130379685758737,0.06268682298481043,-0.051342243417448044,-0.587086667788693,-0.05358486013065437,0.05591483985881295,-0.1843846567372912,-0.1737041867217966,0.012761422658260264,-0.13380958112203858,-0.09833291490909557,-0.47234712081008384,-0.04303375739195959
F10,,,,0.060585676054897494,,,0.1284746472735826,0.024495077771546043,-0.10699977573513655,0.1204716400116794,-0.010855082478477418,0.08536048803386814,-0.03815000724877623,,-0.025259131155601282,,,0.05407007054747298,0.06725690770607325,-0.007639327108931098,0.029872190222724526,0.018349992187521827,
SERPINA1,-0.01956198094537797,-0.03976363130711586,0.0077516341553935655,0.06573089005280494,0.07198780947483455,-0.048643772816479185,-0.151015024560281,-0.19676744385682687,-0.3603687697976829,-0.04168095567478148,-0.021799422543697024,-0.49596769213840736,0.05401931951013449,-0.15153060404285476,0.08386044203276341,0.052727997785145295,-0.08700386661526074,-0.0969630886880261,0.01874308947891297,-0.043819369491852514,-0.11618296324477155,-0.24284992339705677,-0.00368031957625211
VWF,0.03820530837118451,0.24620992775126158,-0.021792665155753815,0.0025234971450020906,0.03701870549851381,-0.05396080383207297,0.24414563761456645,-0.06282669846363975,-0.343849237107278,-0.12847386042998613,0.007411803344832404,-0.0898721159570215,0.04780796900238402,0.22311574668796097,0.057368498267988705,-0.025633727872706413,0.08576484540511618,0.06924125785623962,0.02447205271034933,0.030068932549678178,-0.0052687521822739475,0.35820280326523557,0.08021121145601004
GDNF,,,-0.03695842347081226,,-0.050010729523757694,-0.04212060923985334,,-0.1573462808788735,,,,,-0.039289972217069605,-0.07162455718951896,-0.005372786046534504,-0.03353938867888692,0.01566501004598508,0.01011316218426695,,0.01471092110974373,,,0.013162367348798141
VASP,-0.039932013161780966,-0.03040589579873227,-0.03943388683477611,0.04006888093099494,-0.014972965794320392,-0.03490510218561456,-0.14147329596680905,-0.15980298336402887,-0.1986373285291107,-0.05438634044905114,-0.003119970441712417,-0.21143271887954723,-0.001963402975992996,-0.18625473777259988,-0.04417667346388507,0.09220239584688014,0.012358997878739487,0.06048585144899455,0.01997741713131416,-0.012129042387729003,-0.0289170642495347,-0.1623636930360911,0.144275413289249
