,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIF,-0.012803062533921189,-0.0948051260815289,-0.05223876257540303,-0.02471084257203337,-0.03955038992404852,-0.0637786000991316,-0.029506268585344483,-0.005224784192796198,-0.039682494765943085,0.02301532421368015,-0.06040395289423728,-0.008099843168266282
JAG1,0.019005205107956072,0.07287359424256191,0.03485875460016252,0.10701560392319195,0.10057704363208245,0.05668539803056039,0.020940511591247598,0.02614948104159916,-0.007658895156106663,0.0031090195949818144,-0.022471929777408528,-0.01913241187807138
NID2,-0.022706858069976923,0.04644029805507976,0.0062495964671408725,0.12155066628628411,0.037102558867657016,-0.10009892231162332,0.09846345307015926,-0.053211944113824496,0.058180292003729615,-0.02908157528458056,-0.015561254097379724,0.01116388689012702
EFNB1,-0.04325096025036928,0.03762323058173153,-0.023164769410352865,0.08526222249545691,0.035189908782204425,-0.0044577898085912645,0.0032127345035919967,-0.008125865964954758,0.008082519418548673,-0.016757072030451483,0.013661463707195723,-0.05576930521291148
COL4A2,-0.029730939333656642,0.07267195476806282,0.022231107749383642,0.16317195609300178,0.13444802775657091,-0.022420220496075997,0.12800024552065747,-0.022037809721845745,-0.031841743601350656,-0.027849724261677634,0.011998247824318006,-0.018485970400846412
SPP1,-0.0902943289177043,-0.009498645590708465,-0.0607246847681401,0.14730876204108134,0.1319471818352599,0.07805423208127822,-0.04250185594845442,-0.08744877017382557,-0.16778014241462194,-0.061841409119692874,-0.09385574752777771,-0.06489216713910093
PODXL2,0.004482758482602815,-0.026351174006650994,-0.04851296531266569,-0.031164388118958265,-0.0004290168903430536,-0.013310515175412924,0.10497517048137522,0.06271164013376697,0.09618500011953643,0.0896380574359572,0.06112784666833977,0.08394473022461697
FGF9,0.03353529855857335,-0.04107155076848669,-0.045001839976158996,-0.054027045160178824,-0.06161181531346815,,,0.06651657098165413,0.09375529263064795,0.02596163477310224,0.005912499981085745,0.05829093764342746
ITIH2,0.04488119625333859,0.05695307318716481,0.004918349311315501,-0.006115130232722898,0.03785454616060267,,,0.0602201245654397,0.09568851994571087,-0.013345639795522902,0.07415373904732794,-0.03127582016102002
ADAM10,-0.07814001188730953,0.04827038954546052,-0.02936259982943077,0.062016437314374104,0.0636991638228247,-0.025178608732822523,0.06353474377516939,0.02137011608924362,-0.004754620961709723,0.02403674369982237,0.015963468556966526,0.032727556166367876
CFH,-0.015288174272534432,0.0331601453929446,-0.06205134929187397,0.13020726927100115,0.043284377804151765,-0.03586664208049617,0.09418780596231574,0.0034228314710651434,0.10137038666706658,-0.010690313867379553,0.05183314494934772,-0.0026798839193356984
COL4A5,0.011126949372544806,0.10172507982558349,-0.025283294954323843,0.07856236762045987,0.045805674846203,-0.0006260782520135371,0.004765129114157932,0.031896806671123,0.08048639830727625,0.015691282748608183,0.0025067778626380027,0.09278796907004008
LTBP3,0.022485622873254372,0.013425209479123216,0.00730564569942889,0.03221414808018506,0.06399782557944701,-0.0560660311518695,-0.011760703898798873,-0.08642812873875913,-0.028641706287119248,-0.09796018165454946,-0.0105333104587931,0.026991529476668916
GNB3,-0.010905263606420898,0.012520134462280067,0.007008574516517186,0.12509224545353764,0.03955540049518692,0.04506425994833886,0.10599886886378053,0.028189605049357528,0.03463856483573699,0.038941406495255966,-0.036632476222647634,0.0403768088206495
COL6A2,0.018427314317528164,-0.024306950824765656,-0.0029278458151968966,0.10242427374373451,0.037523683879173104,-0.03159091057782859,0.08828388366491233,-0.032202336926814415,-0.09493724777559154,-0.08279015314343054,-0.012713978790954403,-0.08135539468301087
PLG,,,,,0.11242279547892586,,,,,,,
GDF9,-0.019464363934445037,0.09329341131609199,0.011792824838039423,0.0957278078306662,0.03806392305116527,0.11552359918455953,-0.03311443060748914,0.049179983052589804,0.08629842732313331,-0.01468292453420628,0.0037783506959722124,0.008014102050758415
NCAM1,0.0326448973751069,0.0209175384491064,-0.0024721617720024937,-0.04341717399163898,0.013446743100796726,-0.04038398607213027,-0.024121633596843363,0.08490518888970441,0.04125060412724026,-0.008848018717831878,0.03822307859233388,-0.009487013576635036
APOC2,-0.08927028849696078,-0.0023244729733126923,0.04984990883794916,0.006225019781802185,0.047041468125881156,0.05784292139935543,-0.0342711152057391,0.033523188560144544,0.09834838956933108,0.02705230634736103,0.020839475541268943,0.0066888120970802385
BST2,0.11222321751103696,0.045173031054011666,0.04383401030141274,0.12578637504984339,0.08381336305960078,0.007577421160198119,0.03563151517104641,0.023856276983398164,0.08310887186291263,0.004017474353170477,0.009954049093264122,-0.018847504035520518
COL5A1,-0.027264653856129632,0.05281523198888704,-0.013555938270995972,0.1264950293158217,0.060212763828928595,0.01176495527158898,0.007018286513239231,-0.04434651642677653,-0.0992959374863039,-0.020982725110135568,0.030460233617027644,-0.023005790876405637
CALM3,0.011390515609435579,0.028581537775457227,0.007734939288709387,-0.08212234487235799,-0.08181975214306075,0.016374376109767337,-0.02426807412437008,0.11359138320073116,0.14566670798106282,0.11472013194935189,0.043638797166911644,0.03912846164027861
THBS2,0.021487125553347867,0.014264820408923917,-0.020816883802431633,0.05159796648976766,0.09972575257215323,-0.010015726160393998,0.0020653512086295915,0.02880658372380581,0.0062204389420986075,0.005038858703943386,0.045865651235392914,-0.004648090060940391
SERPINE2,0.09072893596436594,0.026814896750129914,0.015690733446604658,-0.016784647078598926,-0.02293660082146497,0.02987790497795543,0.08438336255639466,-0.06482191934760458,-0.08885978295254317,-0.036001991977339644,0.023895799465554996,-0.013167700223429554
EFNB2,0.023244905185948066,0.005259768277961388,0.03885342433344136,0.03662660151089969,0.05791905299072544,-0.017790980323021947,0.10146457321509751,-0.05128840826633663,-0.00676252059313552,-0.0037978405262515426,0.00042809436625981773,0.01806759243612068
PROK1,,-0.001791741083628215,0.06966320746486411,,,,,0.08273721737947191,-0.0014656606744416492,0.06499186835718841,,0.04176244538490389
MMP9,-0.021742750511862252,0.023501165266235913,-0.029687753508011443,0.1553853324938844,-0.01635958690382548,-0.04701420553988177,0.06654357591733974,-0.049157819834383415,-0.08491440336218622,-0.037263150808497895,-0.06797253604871302,0.024719235950654922
DMP1,,0.03458524081395329,,,,0.06407205835802697,,,,,,-0.02500098834342139
NPPA,-0.009086938330988528,0.014844194626364814,-0.002412674350463671,0.058739754081418835,0.01948827507684578,-0.03803103420036141,-0.03631281261925488,0.12120328060363372,0.08577121205339303,0.0743347606573839,0.014382693201984334,-0.061730988068319184
APOB,,,,-0.01784584359560642,,,,,,,-0.022053632073103607,-0.029468371544787843
C4B,,,-0.028038462167626357,,0.028350462712419564,0.023929157479851977,-0.05831161012068432,,,-0.003365849036793608,-0.02442060846786713,
NTNG2,0.0161377607097241,0.047246489870119784,0.04566130243333192,0.055123665407854724,0.024521400736587567,0.010035787661782524,-0.06869744153152683,0.0656058134865774,0.056931720420559405,0.07294093511078897,0.016970049728325876,-0.043369694063278945
LAMA1,0.00068614896110383,0.0799025725848678,0.03716638674431965,0.1041834820277433,0.07500533672627833,0.019831645546716858,,0.10754036745010268,0.059948590758015674,0.009523013798534284,-0.05153226865287522,0.08327742596558996
UCN,0.036310678380551145,-0.01646176712087302,-0.050343885208989775,-0.0034134085787477886,0.06579938137849523,0.1960777387420699,-0.06474128083859837,0.0037924364480944796,0.0727184212125562,-0.037303137647519684,0.008612615152252298,0.010846138885050467
ARTN,,0.039600750755593196,0.0031538232670439647,-0.02703378985450448,-0.04217824202225338,,,0.026023610244172567,0.01368469531871336,0.024850861199040994,0.019575310833171138,-0.04249747702703268
PDGFD,-0.018516116899381502,0.018873295631951278,-0.0036897173903810494,0.07999083624383005,0.05014145605034736,0.023776204731631216,0.05218113145621167,0.016385442300965503,0.08535248623487268,0.05105797763662411,0.0240740240539616,0.01826188747753208
EDN1,-0.027814884101776197,-0.009946880666760317,0.030630003476851044,0.017133894815308935,0.0361165887559345,0.061264256543935046,0.016105125407202162,0.016741929503713837,-0.003915187768562364,0.02078539413224316,0.07004495409674381,0.009878494501243723
ARPC5,0.004702218172102288,-0.003270136810721027,-0.04520075150984517,0.075344200582874,0.089272739799185,-0.06460773165643861,-0.12942401226957587,-0.02239072769969786,-0.007095285388539287,0.03653729502577772,-0.04581354012746802,0.025242318050265347
GSTO1,-0.06121532126330917,0.0007890964975184074,-0.012323103485584349,-0.09457910979567839,-0.07764951515119194,0.05538844070533551,0.01799372294300337,0.004261962213350809,-0.056599231092903615,-0.00936383313708485,-0.02901186896713082,-0.019461959808375565
PROK2,,,,,,,,-0.025302668729768548,-0.023663031806168643,,0.10472728704047633,
SYK,-0.02272256986030958,0.00829495949846368,0.018224265503989586,0.035576535123156276,-0.027105955284793648,0.030540140323076448,-0.024291012139673992,-0.0035457026751849617,0.0053506881044972495,-0.0780684702973377,-0.014965097390532586,-0.007930984566535257
CD40LG,,,,,,,,,,,0.010766132060980114,
ST6GAL1,-0.04737531563818477,0.06488924149902069,0.012428902521196548,0.09041942672046191,0.02690508161242264,0.08036896502452494,-0.022756600167289132,0.07391891383808438,0.13681602669797427,0.08677710345882261,0.009774122124853096,-0.07072892929634488
WNT3,-0.027184980874418157,0.030072263024091044,-0.027080064799361526,-0.003079696441260267,-0.09148237333308341,0.06546414276637498,0.02403168190860269,0.052190217703012694,0.07078434957292143,-0.06307165744245434,-0.027847347869765424,0.04090693150953455
HSP90B1,0.010520980829705668,-0.0023718776942664647,-0.014417063046243921,0.040011644862059326,0.07531673663844418,-0.04647601871590378,0.0054302830461822865,-0.06807318069653905,-0.14219331469352348,-0.08222522330760779,-0.0062491045717366165,0.019992577669999685
ZP3,-0.004239414006317285,-0.004029015525261906,-0.03558244193344437,-0.0004078141016993867,0.05218346231604912,0.01723865536862285,0.08578353555997299,0.08465664918569915,0.0004741086491659237,0.010317077424268906,-0.032402082908171544,-0.007661006503976316
ANGPT4,,0.0743143289031692,,,,,,,,,,
NRG2,-0.033044929612670346,0.021366607731991095,0.004448878774516777,0.05901717594621167,-0.0011556264796644877,0.09700757629007653,0.08745543236758972,0.04149203109144246,0.05660098427577257,-0.05721035031245596,0.044453869614825316,-0.02403686940182099
MELTF,0.058257639477542054,0.02359772354960636,-0.05475156102158375,0.0995887144800406,0.0293109750416187,0.07434362704527979,0.005647604497698034,0.08809532538169808,0.02186798157917525,0.04293119391803008,0.05616982835551834,-0.03362801940557317
NLGN1,0.014375863403761874,0.05385297636575093,0.007533171411609598,0.011641771821893092,0.035238428466747455,0.09117628881566718,-0.023290313755760367,0.009647568797299355,0.09456254745508588,0.04999417299462856,0.012504037518853033,-0.010540684346412654
SLIT3,-0.023049178973828157,-0.018535027884171607,-0.007158544290171142,-0.07029564934436727,-0.0621326923969261,0.0013721219796255025,0.08707483519656758,0.08284663187857363,0.0850018240472783,0.06602824574078413,0.014951873161954534,-0.040540088344285595
CCL8,,-0.010717842023307358,-0.00032617625714100187,0.010788912910738534,0.08352350914652512,-0.03952492372498627,-0.05810994916294412,0.01946620852287099,-0.032226162314369644,0.0178438126284878,0.036407111271383644,-0.06503529311234231
S100A4,-0.08361525296895211,0.020262337555861806,-0.007147021537225956,0.10210177206470865,0.06934542607686006,0.017149674103166927,-0.12622153516000056,0.04964601745148543,-0.04317499689791686,-0.034156252520392866,0.001506470942333687,-0.1195541073459947
TNFSF13B,-0.028163471439004557,0.00011310043787734731,-0.00733766579439226,0.045534499413759144,0.07201678049506896,0.03027555264182662,0.013286010857012214,0.04966454422614427,-0.027086574636913767,-0.0027583391092641358,-0.007267945741389813,0.03764402213113495
HSPG2,-0.035186086434219145,0.07489304063577151,0.03654402882010711,0.15760536774835804,0.09130732025861503,0.010545535820043563,0.15295202798609908,-0.024951452918188115,0.023352934379756586,-0.019778381119695015,0.033914413293259164,-0.03046675028711571
FAM3C,0.11259301910900224,0.08740142900205057,-0.03887918876342051,0.04986997932950603,0.004198891899756253,0.12221064094612567,0.13969939321165606,0.08471406826562866,0.06016290552904195,0.014857318337630756,0.042128802788438544,0.049213645655588126
FLT3LG,0.06618651535882988,0.05124457194075742,-0.035697489511118966,0.0648353982904995,0.05118451598117047,0.0743702772661804,-0.016292101498619056,0.09643914850795282,0.09265271871379518,0.010351831611104506,0.010886928892405843,0.03676829347008595
A2M,-0.07900711439823109,0.07292858063334699,-0.022812205423592198,0.1072640523433335,0.0360347765222029,0.015614555157119098,0.05138329703673132,-0.027810470709126036,0.02768828005643965,-0.03169309870788014,-0.05104626607164973,0.0842664984590325
VCL,-0.05515932796245823,0.06252152320165358,-0.008311145888554687,0.05402189817407219,0.029483734827550526,-0.10353166385244143,0.029209585977647,-0.04033634038707218,-0.048662831144187804,-0.06269487888891115,0.006270916293928057,-0.03405091429461878
FGF2,0.020856740403238986,0.01858863933535232,0.02200131504129478,0.0737589012436283,0.06165920130804732,0.05799866877049736,-0.02108961321504336,0.00336192757479629,0.05451745448301737,-0.0017728493641662277,0.010405556607436587,0.07470542004252298
AGRP,-0.015143463893511294,,-0.024658748469824025,,,-0.0376853644145305,-0.08152512888485011,-0.023391788802102964,0.013421212835949305,-0.010696013940333671,,-0.021994956665363198
CNTN3,,-0.02901058240310841,-0.03179917864968006,-0.041896348515373216,-0.07417593360091368,,,0.11428471120737636,0.15473975935632678,0.09113483988711875,,-0.027295159677438726
RNASE2,0.0010705550045211848,0.02343348369094811,-0.07273941863412102,0.056828384750038215,0.019888972487590393,-0.019447820331798517,0.02058132422975172,0.020918419743603815,0.019462613774901112,-0.03801429407484058,-0.003133260335275492,-0.021091168338245196
ADM2,,0.0061401307391312256,-0.025166682446851434,,,,,,,0.012201067875494381,0.013548801616145247,0.042457770911513676
GAL,,-0.035746331839874905,-0.03936432679630729,-0.013879350433973401,-0.043548076358576986,-0.043517727147628096,-0.013258396431327127,-0.06735258468055828,-0.04880909842786676,0.030262886570672734,-0.022362347704287966,-0.013474135648494775
IL36B,,,,,,,,,,,,0.07890713444746043
CXCL6,,-0.029167158246542414,,,,,,0.02528359735449766,-0.00035335330463058523,-0.041102793524086814,0.07866254233843481,-0.008764136315057283
PDGFC,0.028852158800076265,0.025653954863520664,0.036632133372415034,0.12720497349241042,0.0803413422388745,-0.023102600225989617,0.13878185493995676,0.0816306030374027,0.07005158868993988,0.01789210479206892,-0.027030443141521785,0.0028574251273585805
COL8A2,0.01813826412844796,0.03227803832807564,-0.01863025536196354,0.004485599698214342,0.025852007084947136,0.06737053436414754,0.008413410432574325,0.07447888342223616,0.037850280123397924,0.0417507159723295,0.03360398692336163,0.1350612103131169
SPON2,0.09665098527835196,0.0281934195484273,0.02092418217501091,0.049139295884469754,0.03302403437029041,-0.011536625554413949,0.05332885879362717,0.04916583682000779,0.03081728966662857,-0.013942526456349497,0.04118007487101189,-0.007586697705085509
LCN2,,,-0.01294924409767802,,,,,0.010016092259292732,-0.040520793335423085,,,
SEMA3D,-0.02089446624287466,0.0647425837843302,0.018733683732474513,0.05983330878011177,-0.04263158727422651,0.025990544302811294,,,,,,0.006784728496598072
BMP6,,0.04045302501536358,-0.017583044938768107,-0.019810189177744828,,,,-0.01971319703409682,-0.012751423133289471,0.021866159688733015,0.04550799585358036,0.0595987005053725
TIMP2,-0.008072485356583258,0.030512510402003364,0.009341532033254425,0.07208468134074736,-0.01617231386514228,-0.01320278943107144,0.05868162751735441,-0.0591018771677224,-0.10178478133450734,-0.02945703774132009,0.04724143926996639,-0.03784043408763255
EFNA1,0.012672507117025594,0.03335320001751586,0.01306484696485162,0.05151304064257952,0.016259279583225515,-0.024879829289243406,0.11492890047207795,0.06911317430173557,-0.004372031685050824,-0.06331220611482649,-0.0440808642311832,0.04631048101201239
S100A12,,-0.022634448460052203,-0.020276818257038615,,,,,-0.006411644698603017,,,0.027726209897461246,-0.02067975541819511
TFPI,0.10532166707955565,0.10311779135123807,-0.014463060540521004,0.13951478619511254,0.12193312737480558,0.049942479409368766,-0.010720144633785964,-0.02735033244375711,0.07304770472725483,-0.04486253386124923,0.05985066435101999,-0.05773867868698167
GPC3,0.0010671436156779162,0.009491758209963999,-0.02548271042907701,-0.026139674380634723,,-0.03544008977708797,,0.0088699455917105,0.13712040369916637,0.007304575988775107,-0.048126680751196076,-0.024070841767072228
NMU,0.06893772990770856,-0.005193957185339999,,0.008591166529037282,0.029636908095754522,0.021135729205189777,-0.024948050740796934,0.03503968652595326,0.13542767070253792,0.013688638729589439,-0.02671270544234466,0.019335666224030847
SCGB3A2,,0.0024037504607600955,,,0.014199630599249325,-0.023416155185583737,,0.02357271638285957,0.010047500923775314,0.02484597269986888,-0.024191684763270067,-0.024135541397206993
LAMB3,0.08478700998719033,0.059792183175642104,0.075707064134196,-0.0780557242449027,0.021073530645336014,0.02429207683100448,0.04603091821810474,0.06643611141355565,0.03649765837017287,-0.022889908181961387,0.024148011529972858,-0.004852836310069937
LGALS9,-0.025085379957947386,-0.005638624219817891,0.05762529633247256,0.10023978719322386,0.09074878472786227,0.010367225347918976,-0.06332147796574311,-0.01870035124398635,0.06184272117848485,0.00830857130267594,0.004689128207837588,-0.03653397370120393
VIM,0.06919457080672387,-0.05259293131280156,-0.05363339184422839,0.08355757763324606,0.10742426936834426,0.016721173358479783,-0.03320183575164677,-0.0804328083457867,-0.20470280838777463,-0.10040417352708979,-0.061063125370775656,0.037818822973072465
PLAU,-0.00965949763265762,0.028964995438229717,0.008833433762024884,0.10842802058559918,0.01694097370000715,-0.009305432577830978,-0.03362296033140618,0.0006654010777016238,0.020226272322490288,-0.007010556054660199,-0.036792829011125724,-0.01971901328041646
TGFB3,0.039044078008123574,0.056452811457755214,0.03694445517373816,0.04147116833240941,0.037859568584906376,-0.0037434635999601777,0.08151663909202647,-0.0017981733527586356,0.031156599783417657,0.06457837211806171,-0.007885535350996621,0.07047220865161005
APLN,0.05014541463812983,-0.001749371024620181,-0.032616538060833186,0.16249343445321393,0.10369610924658225,-0.052843967421250325,0.11585637323175899,-0.015801218838453066,-0.05418360197173598,0.023826849222799068,0.05777660192345391,-0.02114676012402039
SHANK2,-0.017932093160953066,0.04003396290074737,-0.009986654359498543,-0.05975842987133132,-0.0033466876229590534,,-0.04299640797194995,0.11535667850598459,0.12739920821001188,0.08798109107979152,-0.03525308906785463,-0.03426366406102254
LTF,,-0.0017775976454327887,-0.025142099169765078,0.12127083490290191,0.07170034668534263,-0.0741818099321161,-0.011103187256038226,0.04984847243666882,0.02501776627245557,-0.005768466875622867,-0.11109900542242013,0.11036780186489942
PYY,,,,,-0.01520569057463481,,,-0.01587856325419284,0.03307391159665495,,-0.0022287207082421086,-0.021994962098809398
PENK,-0.015602693313958544,0.017650983902904142,0.03153011777656634,-0.07154458891344831,-0.019991237601539792,0.006050541956875165,,,,0.055992850153967225,0.04930835175164325,0.02255593817440075
CTF1,0.006058507605358566,0.018144209814744378,-0.05979207520522555,-0.0017231766216592862,0.017510172973229286,0.05370736456832614,0.14753362550662516,0.05631260673302248,0.06556265784904748,-0.09649340389202073,0.0007793652922472387,0.010919817903867085
COL3A1,0.0804470407054146,0.055398969706595094,-0.011598489488846668,0.1640674531133137,0.08127842411419275,-0.022574378891303495,0.15478826479340618,-0.06255456260022466,-0.012004796853052514,-0.004290580326396829,0.008757442923343461,-0.06974796666656569
S100A10,-0.07362708877623701,-0.05135757108170123,-0.01051547062879884,0.1309760025447234,0.10613194940974649,-0.02179269097181092,-0.08248142098045048,-0.05280158930792053,-0.15929611732783497,-0.06376021565762063,-0.027086639564251745,-0.03152179310257048
FGF13,-0.023207635195572136,-0.02099084232645514,0.009949765510899777,-0.0628964771924496,-0.07627718885325446,-0.027806242576648266,,0.10237908410069363,0.11638188693464047,0.06292053706328041,-0.014139679653227056,0.0377615064375181
SEMA4A,-0.02548213494021554,-0.023530528616966584,0.05191586357215684,-0.0592902865879708,-0.011326775869689184,-0.04521708280008895,0.01984010201177707,0.04927766903699046,0.07712458282215445,0.05305449243362583,0.0032298101062051177,0.019501439538212664
EFNA4,0.07953708317325732,-0.02227430202239348,-0.03684974364439425,0.08385893505164109,0.0783792572876132,0.1053550888806819,0.025651553806446167,0.042482874833102764,0.06333632122880199,-0.017163928580003825,0.0493132216652058,-0.017741079241942664
HSPA8,0.027059077461645008,0.04591024510472729,0.03910626495409592,-0.030426876669522138,-0.04764535417490758,0.07551444838985479,-0.05405802183123709,0.12997755818457607,0.0383412285247488,0.01957813077426012,-0.004148120146752451,-0.013944774017140183
NPB,-0.033633658312003684,-0.025416898441817715,-0.017583046628189554,,-0.052262234330206325,0.013626792097370964,0.058451288659434865,0.020750048359702667,0.07026448032204072,0.06160807376589005,0.005498232599528852,0.0438887991035823
ULBP1,,-0.026140134055224234,0.008371669945909252,0.010090460255395638,-0.039355250769892124,,0.09818153714332063,0.0806306817897723,-0.004308362041795679,-0.06387808222049565,-0.04783898460404379,0.028433047742435803
SEMA3E,-0.03799449509194291,0.07670791310914006,-0.02380232933744235,-0.0042948677020423175,0.013980221391280148,0.09847385828362808,0.08590128862365808,0.0796074427552256,0.11811342132262417,0.04185774139748174,6.729434534648944e-05,-0.021936720586782754
FGF3,,,,,,,,0.10013699386927176,0.1315772132326345,0.020696460985217695,,
ADAM9,-0.093617331323061,-0.020242750923535675,0.06305085324934498,0.08407217173999743,0.11453698369660233,0.07457069455044134,-0.012471982510099771,-0.03190560531182001,-0.05353719611758156,-0.12325406900924464,-0.03996841596438643,0.05639259143188484
ASIP,0.00018118042003608455,,-0.016197043648222706,,0.002577186398336422,0.005050526719407454,0.09943007501296698,0.005404484066375306,0.07798967381461387,0.039307944347473374,-0.04487188684994181,0.003772361751241479
IBSP,,0.03353781802843701,-0.006692085600413959,0.07218717272988641,-0.004721147215741317,-0.02574982056697783,0.06509413729253265,-0.023926013070420162,-0.035441928229172845,-0.038571595023578674,-0.04335326809618174,-0.05780921720861065
MMP12,,-0.025815258669431743,,,,,,,,-0.03718599733533567,,
FAT4,-0.004926265123443769,0.041526659192806514,-0.023570030085507353,-0.011133099326993828,-0.030161777078198237,0.04001921844792934,-0.011626117992171186,0.06354560431823479,0.06735980154246753,0.028804602400270045,-0.025112538352411545,0.01847906236405623
MDK,-0.05237768941365371,0.02409263128735148,0.03328678816687874,0.1606105754331189,0.09134600245750553,0.004065248672244899,0.14531843270877828,0.09730401250999425,0.1191904476651889,0.07586313122030186,-0.012224270851548003,0.019249645202262126
BMP5,,,0.018516229053939404,,,0.16042898939745845,,0.09859153045927918,0.06305851978173833,0.060091402418870114,0.04300557421935064,-0.03914398489821189
CAMP,,,-0.022108035308951043,,,,,0.04141058156307621,-0.03849212056622199,0.0031788980615599194,-0.014372348416448648,-0.030195106988107796
HSPA1A,0.020707645873349154,0.01317309012098913,0.005391279455760306,0.07151961681667733,-0.08664979961835817,0.04350959351174279,-0.015543914821546791,-0.0329056227247188,-0.12519339914786626,-0.04273722155818899,-0.018935266165313405,-0.059754710545926557
SOST,,-0.039987330510651786,,,-0.03322030340299811,,,,,,,
SEMA3F,-0.03135269301697982,0.06087705851014128,-0.01715073704690404,0.06735719542813927,-0.033663633754487374,-0.02564955224645503,0.10798081924777389,0.01754009693982618,0.14636142000135496,-0.015715216723827346,0.06210807429660625,0.009857065997443598
ARF6,0.03274209056888911,0.047554699305836085,-0.03197618038315381,0.02052314940662708,0.05508000541417949,-0.015208745678704401,-0.08748919668182897,-0.07002071329843186,-0.024266136384002088,-0.01095703408074045,0.042049577240191434,0.04483690715573025
IL6,-0.02054532617551371,0.009733214240137277,-0.026238848065652243,0.05986310041725878,-0.007954812960222855,0.10866307305512678,-0.034544975762209565,0.08913268113836093,0.05646352643976533,-0.06051362761429035,-0.03132424966706572,-0.03207471397418481
CALM1,0.04024868357469466,-0.0010420456382843675,0.016142466312298313,-0.1113971489222172,-0.10044506411141889,-0.04062765407891392,-0.027960075326334433,0.04137145252372175,0.02740287205121972,0.10741647162178519,0.060436558197411644,0.009779730782737295
VIP,,0.04198084875624274,0.059867421314504954,-0.04898596022045666,-0.07392402193164667,0.0791558467977351,,,,,0.04841602073612289,0.03404379987672686
NMB,-0.009420725211032177,-0.05103825655802687,-0.0053524991125617006,0.15462931955534642,0.1286417745568385,0.005045859651923927,-0.05618966949256731,0.08898864675070386,0.10982628075210321,0.04431405045863154,-0.02554087627321955,0.0348665580744697
CCL26,-0.023365167828815724,0.020444138256477295,-0.010323281849980893,0.07611852507986902,0.020947933634080856,0.016566520030838743,0.0170259222188023,-0.06820917895423392,-0.027466015529726,0.020968828884223432,-0.012191545194257079,-0.035646217864053004
FBLN1,-0.036535300239893855,0.012050475477050569,0.008224342310945848,0.03511386139919643,0.018913335796217397,0.029487801501307198,0.08145451740865543,0.04600132910108186,0.05215661984249308,-0.03009456006875829,0.055840973462449366,-0.040784920940418114
SAA1,0.037252310150810215,0.025979580197289052,-0.0008652007418212203,0.06521357766790327,,0.12359294527032419,-0.1015771347550069,-0.043164984593187274,-0.14444388842308956,-0.09875919143598064,-0.033761303836793856,-0.006103704149948915
MICB,0.06538359365782337,-0.0025997289568752443,-0.011218634048235875,-0.04258010259135083,0.05262043395644797,0.02641021474602375,-0.019550132562837233,0.014294988958367961,0.046177498872837126,-0.015332320817638868,0.024005797343796306,-0.00975148805490012
MMP13,,0.03947314619057378,,,0.045151541684217145,0.02064595777998946,,,,,-0.02685080813309586,
F13A1,-0.02352176857089135,0.09046041643204097,-0.0023940551916290056,0.06524943447960015,0.028613843950151607,0.028202726328635856,-0.0836540786221493,-0.021399076050515164,-0.09299745607509104,-0.040573822153129824,-0.02204412559438391,-0.03374854738373689
CXCL11,0.0132266875024353,0.052369524208691356,-0.003110104106793394,0.06019559555798303,0.01577310721290162,,-0.056608598312404855,,,,-0.0035221559296919015,-0.03568690813488469
COL5A2,0.056307306084114404,0.09726499173063326,0.025155831937935264,0.1343464289831674,0.08668182113997117,-0.007430827569402797,0.11060019104090117,0.03523727550453194,-0.012599555906607997,0.00400260063140744,-0.00919458348587463,0.06000085427661493
EFNA5,0.0679069802458407,-0.05015495945797249,-0.024440878621330982,-0.05617034252887069,-0.04961233797186168,0.010847647733744638,-0.004032312784705304,0.09072768392822725,-0.005779968203226985,0.005237771573522988,0.02957430355172616,0.043913070018420465
AREG,,0.03711458216645252,-0.009760386181391476,-0.04017694043849335,,,,0.09602357563954822,0.10480802118164619,-0.07062674798133749,-0.009856493700452492,-0.01599747373735157
EDIL3,-0.0918312257020995,0.006361676799549153,-0.002384888767833953,-0.10956970460206047,-0.030105652423229746,0.007815408006792975,0.07074872595328868,-0.048209191852033276,-0.009435847065118663,-0.014782280083193834,0.055418173533849376,0.015370473745507748
CD86,8.467075646409712e-05,-0.04018557980382825,0.008355250571824941,0.10446052522546825,0.026590784927925305,0.12872492174934605,0.125145803755579,0.049958216789882,0.09468738326821616,-0.037578706334815026,0.04119007263258077,-0.03102886196713175
AHSG,,,,,,-0.02900476084551297,0.03224638665581259,,0.01648564274044312,,,
WNT9B,,,-0.015954822481582108,,,,,,,,,
HRAS,-0.03836948682172511,-0.03452312884631131,0.002120835668716623,-0.022541151480676206,0.024420854678516797,-0.015237954798077403,-0.016909466544987168,-0.057902080668414076,-0.014006927520341812,0.03637607056171311,-0.04489554600842309,0.014110960117170354
C1QTNF5,0.01241810325231189,,,,,,0.06688236991398026,0.017814493291726206,0.02764402681080952,-0.025112794432908755,0.02094007782371305,-0.06639602232941036
RLN1,-0.015602694609885205,-0.00022088773748028438,,0.06475841353493368,,,-0.010873048037442806,0.07312903152892601,0.0025169465341613956,,-0.02110197883375083,
COL4A1,0.015739038280484504,0.04788507789949174,0.03770954404523325,0.16246493312589735,0.1016745745277078,-0.044374920444053084,0.1475773897359326,0.01849230040543629,0.06097324968665417,-0.020586578957721126,-0.007467844500194558,-0.010331023589281117
