,MGH258,UKF266,UKF304,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
PTHLH,-0.04216449626114083,-0.02704501270536549,-0.014826393434785735,0.08898314748953778,-0.044827146848867294,0.021007845184169455,-0.026472442183938485,-0.053850497089767996
COL1A1,0.02971172971872804,0.005039348501293204,0.03816881492430902,0.018033000537349266,-0.028634831947740438,-0.15966725998677206,-0.00942239761471872,-0.045663497345016714
LAMB2,-0.03160432120945581,0.02054455996879401,0.021216300896788953,-0.01647801045683372,-0.017152029799806054,0.009886903961895874,0.012954973307799246,-0.04320359992465405
DSC2,0.09361622546907343,0.039203649720849616,0.0072629416928185,0.04751065327619426,-0.020920887644238443,0.11380764337561575,0.008001476122196342,0.1541135252070654
WNT5B,-0.02981336523684268,0.05462337715339967,-0.024196936253061754,0.03139920479452997,-0.0453680498925764,0.01785077633863449,0.0010976151000247263,-0.04175949554411666
LEFTY1,0.007842636581462665,-0.028367284700900164,-0.02947266570760754,-0.03592124978246226,0.030983991530136392,0.04599312129176197,-0.007766018508040297,
FGL1,,0.03430002648594102,0.019201645525437443,,-0.013815774965100894,,-0.03078453453709094,0.00804129397874214
CXCL5,-0.026404806075155936,-0.018257649179892865,0.024661258116408614,,0.014795765337870498,-0.054565961009678386,0.13669083230480172,-0.04175954263008213
S100A1,0.010033664624506205,-0.12141733623376534,0.061453396251321714,0.02305289427030312,-0.05751184957542496,0.0701523860622301,0.09089115641623632,0.03552037149202796
C4BPA,,,,,,0.016238774246174793,,
NPTX1,-0.005190654995348098,-0.05278069322833525,-0.029595065325219033,-0.04827103086579597,0.008064585947033267,,-0.09717400598659752,0.03427028945001993
TGS1,-0.007540860475452404,0.04513353353798075,-0.008237908578772133,-0.029741290540327505,0.008636142691058089,0.03823265555415606,0.004953485967331834,-0.10260095705239605
SST,-0.020618265530237424,-0.031605554357959906,-0.06890486408553961,,0.02801079598074575,,-0.0005121297827993829,-0.03033388045058583
IL34,-0.04889621949154233,-0.06817602060701254,-0.028393838857198712,-0.005379835779004664,0.110729900284838,0.026674393491038877,0.025868579093559805,-0.06264671908618322
DHH,,,0.017430433900353818,,0.04711928199428274,-0.01183829754262006,,
XCL2,0.035252275539268754,,,,,-0.0014186361001443054,-0.03866295811881302,
TF,0.08732987934386942,0.07103070480954833,0.052072450668807384,0.03443213116605684,0.04832593631073492,0.10432291487109259,-0.04372166876014857,-0.00322436800564404
IL33,-0.05120667937788906,0.04396382210679664,0.07247322264465171,-0.09119223014467827,0.0456810904553893,0.07033271849363536,-0.06679552501843011,-0.05811376310542975
RBP4,,-0.06259983920372504,0.027939491718362297,-0.04378027507760973,-0.024903401004122916,-0.02950513887378248,-0.05160839549546878,-0.07559081803009894
CCL19,,-0.007521418605550143,0.10291675421177016,0.013025895405541568,,-0.040343424913511915,0.050695553417792284,
CCL20,,,0.05792845007389962,,-0.02092382296853143,0.007179008992293826,-0.06108127782625266,
NAMPT,0.06298714538939175,0.05288374134120815,0.025179420335341568,0.007105239369957444,0.013152559092686115,0.0116031748910277,-0.05237943412736264,-0.07509628002900771
