,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
CXCL2,0.009297041184942668,-0.06239743349433787,0.09544638635375885,0.01791935776242006,-0.05884519821166552,-0.0657703697471585,0.033767458477920065,-0.03087287593602271,-0.021688536691589436,-0.00968131774798212,-0.011393586307543793,-0.026385934362545615,0.07217165658089447,0.12017911942869601,-0.03382262949003728,-0.014011509376483081
NPPB,,,-0.021458246334361494,,-0.0820057450705251,,,,-0.0063207084847986235,,,0.002111767114855885,,,-0.01585695894602865,
CCK,-0.03136952167483585,-0.016640560785062045,0.05559518655155477,-0.0138424475978491,0.02687374879502308,0.14160345901514118,0.05966348370312689,-0.025616977211818152,0.055932036588733774,-0.07267268781722454,0.11309227770990997,-0.021395557959926377,0.03006508426823727,0.01108737649540527,0.08143536170645153,0.059150913928701754
SEMA6A,0.02237003664874783,0.08766808743968618,0.011588262893819425,0.04129349224482474,0.024990586285128114,0.04959985501131023,-0.02380716344566459,0.003911147247955529,-0.012901660148619733,0.0225332891765339,0.041221629266419424,0.08594789210790711,0.03048321567323971,0.04305983801151914,0.06600727828009914,0.017694808107479216
IRAK4,-0.04139284581703124,0.004550859038392441,0.034985347655223015,0.04359460774857308,0.04747821431012523,0.0035318461262929153,-0.012806902307931724,-0.011528591499330205,0.011508702142585855,0.010034705245407763,-0.03390020760325854,0.005224058350045901,0.029750012031206557,0.09999055024186423,0.06111996862074247,-0.02407581010411502
GSTP1,0.05605157357187597,0.0076383074090555685,0.04246361162114396,0.008937571993530659,0.01802136087406282,-0.06824200570558127,-0.029957024095639887,0.03114932587857768,0.06384052997085767,0.03997501125362253,-0.04089613587166822,0.06121114847536706,-0.009765883136063873,0.005053451032790396,0.0321338302646063,0.036925745592319016
VCAM1,-0.010429261211545433,0.06877154214386157,-0.001505531621717673,0.03698589918506986,0.03959200139745964,-0.05886852350040178,-0.041743637052815724,0.051704711416884735,0.008342146816292173,0.036906239968566755,0.03577078407536469,0.041293541913140795,-0.05675715204007581,0.012608215950665011,0.09484382990034322,-0.012471177310154272
NXPH3,0.04199725547212819,0.0402010290816024,0.0026960239589717116,-0.049299681822221095,-0.019453742474516214,0.01049229713925905,0.03008530929626742,0.03606649301961198,0.08134181996455293,0.00312378631560687,0.07513786369007856,0.07005029873541634,0.04003476576443595,-0.015471676539070413,0.11004690956299552,0.08201178172385613
MTMR4,0.02527097029593,0.042899849025200554,0.05531427927109738,0.0019836043505953495,0.03658565054022667,-0.0257952822132352,-0.012732599542120719,0.05349026756943324,-0.0068582012321878804,0.011136518726840405,0.016342029158825724,0.038860421094240954,-0.012416810081604095,0.10458127326450299,0.040099321889009325,-0.011081591853462275
LAMC2,,0.013285486335928897,-0.016842479630334185,,-0.0456694470194695,,0.04531368192080136,,-0.018661845597472002,,,,0.18137002405506883,,-0.030212369523944082,0.005643903547057846
IL10,-0.020726484146649876,-0.03730413092823669,0.0024900227236197173,-0.009555512394952984,0.09684817562771929,0.04116292750062599,,0.018548082146045326,0.045718316898706986,,-0.07543732931333838,-0.015356745220523195,-0.021651245207316608,,0.024037863410454288,0.01860506190322964
SEMA4D,-0.05450304375161629,0.014699418679436308,-0.0014683011036749176,0.005860710318337727,0.0022585831436990264,-0.03333700110401385,-0.036877361204734456,-0.018973732274739155,0.0657075637795711,-0.032078492059373485,0.0241458732938667,-0.014476442494489228,-0.04000386583658937,-0.05481966269745612,0.018055542014479575,0.04065608383587615
TRH,-0.018321913974620893,-0.02036721430904466,-0.014875783318001741,,-0.029107200687586352,-0.011134620099237437,-0.005847507152835962,0.05073924421645638,0.01713169492163515,,0.04751830060485307,-0.02025264629732004,-0.03931154917438199,-0.03687559466380814,-0.0177608574105933,-0.062470802568025445
SEMA6D,-0.002109882739786256,0.06210306255834726,0.05647109786452492,0.017454161626563696,0.08549759993889446,0.060376285780768715,-0.013086676872158249,0.04223684113191519,-0.050181465859734535,-0.03326892098356511,0.009810270299842008,0.019942535331629874,0.01755414855159838,0.07752965551447966,0.07135813717152263,-0.00033458645040569624
CEL,,,,,,-0.00549692563595089,,,,,,,-0.005545558715796175,,0.04506504187580592,0.036261920511824655
PDCD1LG2,-0.004557254744736792,0.07503657405272832,-0.03863302643252212,-0.017719909518542402,0.04387623006760047,-0.02475686269062507,-0.015459234024538233,-0.025687697217131836,0.030036515573665334,0.08848062037226652,-0.046964122645079306,0.013314713302301755,-0.02748433644478147,,-0.0019096665316759636,-0.035082840370875244
SPINT1,0.0016939346742809469,0.021386124124980515,-0.007332560107414669,-0.05049214081938187,-0.02777936893980347,-0.02969937416519408,-0.019995580322540694,0.1218633170867691,0.005229514749554955,-0.0013018315352262074,-0.031858868243313694,-0.007602094340640164,-0.0325047588098727,,-0.009933663397515589,-0.04792213040336537
CTHRC1,0.018824303984363914,-0.009026148583344794,-0.014830891324390631,0.04621810921131464,-0.03594595319102463,0.11852780483676276,0.007224288951822224,0.026713178663777502,0.01714035681623361,0.015849226579765063,-0.023306738485845285,0.016253447060779053,0.0704413016252136,,0.02334231111449929,-0.01348900728478491
PODXL,0.02842397571665536,0.10176250756430018,0.02485498519418653,-0.010344967545817008,-0.008171046540525542,-0.03379604978185106,0.004365268092484182,0.007364098935471915,-0.03988772778145297,0.09207603869552868,0.07851349953814857,-0.030753465535432924,0.0437584564957969,0.1286764712423117,0.05742960193666916,-0.09365024973418787
JAM3,0.019392150935763675,0.08499786361002658,0.027050725186455994,0.007088497767111284,0.005958928782862803,0.015441915224612319,-0.05863444731658216,-0.008314638191950283,-0.09712183304351941,-0.027045798274331696,-0.02578510057212368,0.07363430968219925,-0.03934711231201538,0.04730354564268018,-0.04887127776161589,-0.009193933933615941
TGFB2,-0.06555317380709597,0.12363414091807783,-0.05672570111669437,0.02735490833663324,0.01771394665419323,0.07519429595642434,-0.00030954887290111146,0.011009931001587777,-0.0025922371672796683,0.06255269574034052,-0.02689262486073022,-0.008817732722980764,-0.03000324826953523,0.01769487769948849,-0.0516218371830293,-0.01725301218167719
COL18A1,0.023257890090138924,0.07241652407402764,0.0258799917378825,0.034032752002543624,0.0311597276401523,0.03285420364111817,-0.013501391564142092,-0.037332036486523494,-0.05834526947328158,-0.0430715340146286,-0.06543955555881542,0.023816316566917836,0.030008623705341134,-0.004037787989362659,-0.010863743862246571,-0.014789364954827647
NODAL,-0.028986209174071055,,0.06009915684485578,0.04629524316938545,0.006589691923571374,-0.026817674925530884,0.05366775277161719,0.06475684600213433,,,,-0.023585134824278996,0.01277263106535306,,0.010949118251948747,0.02224113025504755
INHBB,0.037210310006469544,0.014913133035575801,0.02613881239292881,0.022550630992530424,0.000709807786909365,0.0909566434768305,0.07740562337792313,0.042674530824604366,0.0454511064506844,-0.0032545580809607796,0.12732187062013148,0.02264224154973897,0.06191841521441437,-0.010374325912436842,0.10926828650808998,-0.020876491332690424
LCN1,,,-0.01684248341996068,,,,,-0.0092850240611643,,,,,,,-0.01796074571697914,-0.02055016634578711
ARF4,0.030805673986106823,0.03891440929203137,-0.012695751021062305,0.01724730298628386,-0.02215008712379754,-0.05019099084130052,0.014173097456838023,0.05766501034496802,-0.004987323927769527,0.07898236772260979,-0.09090888271072947,0.08319675451310721,-0.0005403858504650814,0.082091057595525,-0.016041142608743463,-0.046187234513739774
CXCL14,-0.04093445487619339,-0.05572261324598391,0.019497815068428487,0.01706264137330318,-0.03279429284959718,0.14269796282477404,0.044092613965678505,-0.029664610474861283,-0.06128573726096661,0.015864035876689664,0.05289709230542614,0.00569004032645516,0.05064825766173992,-0.10148107866955353,-0.012839427817388798,0.020280014926226317
LIF,-0.02474718760407807,0.00929214680935279,-0.056260363745511556,-9.562182483808833e-05,0.0018669085400148055,-0.06457685445119166,0.05566667507211901,-0.005455231652676747,-0.07041425448707572,0.016378869471008868,-0.028660442110088613,-0.0033812648316971167,0.012961877459225458,0.1599275257494558,-0.04982017606535273,-0.056939480138035674
IL17B,,-0.005920337136346409,,,,,,0.05816906133937754,,,,,,,0.0536273302587432,-0.0232347882500946
MMP1,,,-0.023220144622996697,,,-0.011134617670252181,,,,,,,,,0.025836949052147215,0.010818773135860466
MATN1,,-0.035525750607135975,-0.02211368938711028,,,,0.11695748328221582,-0.02598636236034099,0.014572349262204867,,,-0.013968403812123551,-0.022705132579935904,,-0.021600997881273717,-0.02117409584556244
ADAM28,-0.024428557199076738,-0.035944844393518256,-0.02690433528443436,0.033200101917522734,0.0653940944764676,0.028054809007648115,-0.011453890574407129,0.02032443728090602,0.05411361688818371,0.03727770601271072,0.012627023902969107,0.04463343236126979,-0.010443460124041916,0.12786069652863805,0.042505740818530736,0.03976162307166957
TCN2,0.09624972236253307,-0.043428975627583896,0.006354145237732236,-0.015198756214552371,0.0569941260439518,0.0949647266685219,0.01565634287725555,0.07585559438473603,0.028873421220090394,0.032948113864888766,-0.006120048415985461,-0.018429684520168195,0.026094910513679175,0.022468348943074746,0.014807715163657463,0.012071630562567928
THPO,,,-0.016259452692040537,,0.02303168044835815,,-0.026774353166724933,0.030138674643767724,-0.04289888366919674,0.06436205562676282,-0.028450451670136327,0.08025190124050242,,,0.050526840875936146,-0.0317313077818534
CUBN,-0.02110811727001042,-0.03867529396019084,0.03497681182574237,0.005726841564772969,-0.013297525758792868,0.05228844301987435,0.058306135230861554,0.04563261759957866,0.029019256390917944,0.034519069177497676,0.02622739687698558,-0.03183769517833858,-0.032133169874884814,0.0012394046599867145,0.12867444294507716,0.047268264933868175
TIMP3,-0.006235694278398071,0.0713957562408137,-0.018789750416514088,0.03141039415270904,0.010015362365483942,0.08745113722845053,0.006245140050610828,0.0549455364828613,0.025441538782999804,0.023402193252679268,0.05512215361923997,-0.04503318562730021,0.074300829658338,0.012840601814593575,0.012467145472795897,-0.05080112781672635
PIGF,0.010960342545969684,0.09427890416451905,0.046538680719250124,-0.017964445970114196,0.02191763098809114,-0.027782853075124053,0.0392221295673748,0.0347963428486501,0.03548100954057724,-0.023802029536691943,-0.044661667447601625,-0.024968510219840246,0.08256148836448009,-0.007954070139492361,0.10304782471135097,0.01927667213875244
CRH,,,-0.0026038952530048703,0.03651300388024255,-0.01810283492518852,-0.011314801112301251,0.02973294700574472,-0.03811424228372997,0.02186051548089576,-0.03928435692593105,0.0402444070073583,-0.01910518083238636,-0.02491339665712354,-0.04297492737986497,0.00658217474541084,0.01823455444976748
BDNF,,-0.06435381797407046,0.030553760365892184,-0.023059127059593724,0.037784340952671205,-0.024668055222929565,0.050702617323170086,-0.009294562087190589,-0.05753839068602052,0.0031915721070894802,-0.028239113239148284,-0.01573201210269665,-0.0033897171191882704,-0.012452220953960725,-0.012167194357159959,-0.06363746492219843
CCL5,0.005796611552655012,-0.015376397327985682,0.014277780590678414,0.07237305657857994,-0.05323820076583505,-0.011308486173514055,-0.007526854002687396,-0.013159522179552567,0.005253057438734047,-0.02612569067405252,0.08056768226709679,-0.01894982172658407,0.01339762210760374,-0.033525390388648116,0.03632315339811191,-0.01896222872742662
GAD1,0.021015460967147365,-0.06145551521550915,0.05454141219970663,0.018286733630848217,0.0074986740531178256,0.1229805041009279,0.04657555479765276,0.010255199522347372,-0.010923104182592567,-0.06025462527798266,0.06079348324266439,-0.023660031154300085,0.017492942679580757,0.062200837534583615,0.11531330734535825,0.000749498250418313
COL14A1,-0.00933354029525776,0.07494729653483538,-0.03990973787320556,-0.030735008698829124,-0.03709826600399425,0.07619629731864598,0.006537779867991353,0.02081329147329328,-0.013431062809789906,-0.002776419645255739,-0.05018101829963676,0.023610335166480947,0.01569037682954546,,0.007342383981232492,0.052251519556060444
HLA-A,0.07741387455346854,0.14736879947943282,-0.010811647471559327,0.007210299424465681,-0.06409059104667605,-0.13537649883836964,-0.01859620781584079,-0.014717018665215024,-0.0038675813291777885,-0.01078341333438361,-0.11595832091021943,-0.0017469702627554869,0.06583033634975098,0.03365347272319364,0.0006210665585828877,-0.07585546522443161
CD5L,0.005674946974497004,,-0.0017580507673858972,0.04364261150008182,,,,,,,-0.029691213460703577,,,,,
FGF18,,,-0.01785477330063504,,0.03115653625532358,0.12510611862647736,-0.022013837059014007,,0.0358673816047617,,,,,,0.005410969557433066,-0.029068211245697317
ADM,0.012479817006897662,-0.09491759661784975,-0.09027984134955387,0.0702250714339879,-0.03250073422917533,-0.09134750881017757,0.0133695123320671,0.0718043047316174,-0.04233072801964765,0.03979243135848944,-0.06051913742082673,0.08433446328650714,0.05207753108138229,-0.0815264544063698,0.014178740263997413,0.0016348666766140673
CCL15,,,0.008815080193497367,,,,,,,0.014594464014087791,,,,,-0.015403991489224582,
GNAI2,-0.002374234500908951,0.11904742758478912,-0.001729294119859798,0.011478855418693297,0.04702247601450246,-0.033730495409276896,0.008445233421744195,0.0045731203716970195,-0.008771192255356613,0.009597516321320486,-0.06796684610299226,0.047875142450493915,-0.02263235799566278,-0.014878519172871457,0.04375216344030682,-0.03251959907461164
HDC,,,,,,,,0.08390077494259758,,0.03415926017456937,,,,,0.19874544676997055,-0.02117408625601483
COL11A1,-0.023075124561840948,,-0.013980332930432741,-0.07297412345005098,-0.01175188128791357,-0.11241236088000278,0.0015103309137632517,-0.008307314153073089,0.04779765996136762,0.03384275625410071,-0.03604024080886419,0.04384801460308975,0.029904117267121378,,0.05167973856355354,-0.031500875842284344
NUCB2,0.03613074511970358,-0.022498859042498983,0.016806936160308268,-0.013449494532702068,0.006029831787938193,-0.07247064839220775,0.025882385385257806,-0.02125627507390051,0.00359585200267448,0.056816049653496466,-0.055343406201900966,0.06550759829679811,0.05077142772562542,0.01997967120742956,0.02401418350297965,-0.032775956434594015
FGF16,,,,,,,,,,,,,,,,0.0031608544736319026
CXCL1,,0.02774169809876561,0.010321225478053064,-0.018888214310675104,-0.0612584101888583,0.025467265443800593,,0.045610757946340126,0.037315660882615224,0.0009920182875289719,-0.014576334071179583,-0.018949824939365565,0.09059433753737302,0.03549782548446734,0.09945514987408002,-0.0157976379230457
VCAN,0.03357711055596641,-0.0016162562239583043,0.029163197558007354,0.020518213682577027,0.05083626223877811,-0.12299115674280732,0.006794418135345088,-0.009471214040183307,0.013808668952950146,-0.008301483369219608,0.005155466860296366,0.08328007950214449,0.015433444037483092,-0.016481553436365638,-0.03125844441484388,-0.02606932260089307
MMP7,,-0.04473971759558394,-0.001679626142903096,,-0.04482221630999109,,-0.01950306227534256,-0.01809168469760557,-0.005798320434158537,0.021459607205011368,-0.0174728534582474,-0.021589593649784005,,,-0.01617976598891614,-0.007115542649911964
PTPN6,-0.06840157898524211,0.07491728029997935,-0.017181293653689523,-0.019283083374682784,0.025499199485145514,-0.026902628158975036,-0.013034810325575007,0.026722078959140003,0.03040158002360782,-0.0075241201476806685,0.03640329255807059,-0.029520340789103296,-0.05658601495448759,-0.010918257020078884,0.038640396265797516,-0.026671980748922443
