,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GPC3,0.04472038644325491,0.08712598365484182,-0.034016097087466717,-0.006330747516684533,0.047036190393754174,0.04219380647014308,-0.20455528279257387,-0.023332829790106667,0.013968329193317825,,0.03826374346890134,,0.09287933174956586,-0.025785337108938544,0.03240865412306168,0.0661804362804802,0.046130640239132444,,0.09715564678726929,0.09111275300435782
NMU,0.03354963480345625,0.1672856187304947,-0.008808510107126778,,,0.02578166929108326,-0.09318981936471288,,0.027171075668307537,0.034212167354234074,-0.0400449675400364,-0.0496911930036693,0.021589633575335193,0.01236358727845112,0.021308086284869136,,-0.009321796159613671,,0.0987249301711381,0.13615868287666277
SCGB3A2,,,-0.020137823575044195,,,,,,,-0.01459157322817665,-0.02621057037791936,,,,-0.017522522826677673,,0.0009384257484570546,,0.03965014438438781,-0.04005663362793859
LAMB3,-0.028516192236935457,0.11358451852688908,-0.047792923716977624,0.028738835922132538,-0.07045757058837573,0.025131070119085847,0.04472631434028601,-0.012713339060408765,0.04059499048330899,0.1304433156140474,-0.03925156869679077,0.08193817574963619,-0.01658715378501651,0.17280082312506806,0.020766888700247222,0.004086851478957375,-0.025299947265689033,-0.05020635294182377,0.15681209523790635,0.05857814275345698
LGALS9,0.06846275443516793,-0.03677654829363499,0.01978950527811473,0.004763646976047427,0.01775504643099139,0.025083617324461165,-0.08378828334173007,-0.05075511943539615,0.009883035100448002,0.046154088563229764,0.062390186828804275,0.10681593251272682,-0.0685479640596688,-0.0009789959809924711,-0.025066388107706426,0.05139930133616846,-0.06620199170950923,0.03415640815637386,0.11706158756081657,0.0072761586943388785
VIM,-0.023388616545661527,-0.2521156851101925,-0.05366916894815474,-0.08530074647208005,-0.012155833186447753,-0.009946983845139997,-0.25627515103612375,0.024155376099275518,0.01614880505639649,0.009057703165520882,-0.0071613527590842175,0.0030963919659094466,0.06843209991488625,0.04805506549224973,-0.11391797993593036,0.03880029383844885,-0.0495375098967478,0.14213570904010409,0.25555260258121903,0.1706483841718103
PLAU,-0.001133669950463529,-0.07248612742005223,0.03692340292815058,-0.047246862211533715,0.020042981277681705,-0.003958017831509503,-0.09545699654696731,0.014267850748840351,0.05255730141352463,-0.007432732658077061,0.01271722012788355,0.0666029414006521,0.01264332476950696,0.07081986558690204,-0.07713675383353755,0.0014531546857077923,-0.0958756149646906,0.058941940001563914,0.17606278894030553,0.15418661677334464
TGFB3,-0.032408880052235224,0.11897196517534614,-0.010735369139189654,0.025846968205229796,0.019671074060530005,-0.001957869454703034,-0.07249266167744323,0.03345772466278785,0.10364528456817323,0.1337799970771441,-0.011913669850633793,-0.025736099478572912,-0.03970248728491185,0.017910219690545532,0.08739323470887461,-0.01737281446857793,0.040848586387423225,-0.03419527535559532,0.05312596145138861,0.0705519150314455
APLN,-0.06301735789115671,-0.20276163824882598,0.02198468102442052,-0.03726717907021263,-0.009226958539514237,-0.046666060384292565,-0.12871004643390488,-0.056473262202007324,0.058214301829665596,-0.05320541017735801,-0.0493507562010698,-0.08372510413380795,0.052573884950501276,0.04204981162760043,-0.0211408893940968,0.029239554915287725,-0.015195816788811316,-0.06951285735233201,-0.03636761744542883,-0.010599436874014462
SHANK2,0.06513320180144389,0.04686781603269979,0.08423434571015043,0.03857741293716059,-0.013041217502992586,0.02086251087748951,0.1384778183815716,0.035132128030884786,-0.02462113089890007,-0.05144669439691947,,-0.05062226018101855,,,-0.0610733519761763,0.006587427378808257,0.025865418749276777,-0.04954141334843748,-0.0018203506528664004,-0.017946448735881186
LTF,,-0.10455471284565165,0.011118626449531013,,0.0366472383565965,-0.031075141562285663,-0.0077493111721898145,0.01237062587764174,0.03581169719601383,0.10453278496935978,0.018337102662488336,0.009293041729619101,-0.028638680093518956,-0.08695202915850195,-0.022063489612784357,0.026918132447920736,0.018556467866910984,0.17411734982872154,0.09367967298195294,-0.013970774820896724
PYY,,,,,,,,-0.02211454474115482,,0.017573757621864583,,,,,-0.020459271843691867,,,,0.02473319742726476,0.13370227651728436
PENK,0.15758250904869658,-0.024153095425295507,-0.012097806903252899,-0.008314440545266316,0.0005028451379924044,0.14830109740025418,0.13120586421328903,-0.029416783232216828,0.10423891193322048,-0.05227825278268828,0.014030090846059128,,,,,0.006930576056108366,-0.012926153395316758,-0.01151045563152559,-0.013602421584955632,-0.1158974135464446
CTF1,-0.03287670281639861,0.09992083295686105,0.05249379049644008,-0.03878865376763052,0.0068451116804493116,0.0026647879729672364,-0.014973891345021797,-0.03234188209727256,0.06118981301595029,0.045059865854186636,-0.03619095140320812,0.012227406640043317,-0.02988230402466375,0.009377946204979557,-0.04778731389518821,0.033875629700048406,-0.03962139831764952,0.06683432752980024,0.20252999275562997,0.1018602736818943
COL3A1,-0.0006800801667611476,0.06056223951840023,0.014045337813520985,0.029447728164983426,-0.04687101455853958,-0.018886841694750224,-0.08861013325859723,0.057513438496081044,0.02566080055171811,0.04969181609138892,-0.023018270236898168,-0.059462654137688496,-0.004317734993777638,0.027979501322554407,-0.04818539796229511,-0.010599365727239572,0.018653141582134252,-0.03205665677804928,-0.015622049812695793,0.06937963652432469
S100A10,0.02363284108754619,-0.26562335700761935,-0.018343533856150323,-0.03613242062988178,-0.030847885293671516,-0.022789025623496353,-0.2117718626944585,0.006061533698760616,-0.00029860906568468455,-0.0397857917397188,-0.032189882418400775,0.057239555944580404,0.05824568232916961,0.012876534588010635,-0.11227684914919249,-0.020543214916251985,-0.04221174139020453,0.05478698417453555,-0.024216141785599672,0.11418472153657623
FGF13,-0.028382618975082208,0.08073292927822233,0.05810589260942057,0.018442438592714272,0.08851079769928545,-0.004068634091962756,0.1494230962816221,-0.0699984154479944,0.08919967057943165,-0.04214689553144361,-0.031124557905622224,,,,0.03900094138207192,0.027131874238255232,-0.041273392122116004,-0.0939742687230866,0.04959117580018358,-0.09714183818025532
SEMA4A,-0.031164300911527523,0.0727436533863853,0.0010510280945597058,-0.08089393186907085,-0.003379779127073211,0.017183104339481427,0.1263221467666881,-0.03777782779474686,-0.006570416372397256,-0.01513909597689982,0.056485799342746494,0.11669060227134417,-0.08824327713498036,0.06560652066834403,0.001540326812429269,0.04723144959386959,-0.0470410475442322,0.015398771265218592,0.10193004077819379,-0.019517445205526653
EFNA4,-0.013142559507551112,0.07976755766490908,-0.005877803387520343,-0.006636301608415407,-0.034446938506166154,-0.045430250489464225,-0.040962072935849005,-0.032059725553246946,0.006396446864614188,0.04170775762597068,0.0031015133971991245,-0.01863922319582182,0.05102712047867287,0.028399498826352676,0.05380442734691198,0.004918096306344323,0.006992200226812984,0.0920211085856047,0.0693218884826826,0.07914660465670764
HSPA8,-0.010781764115324851,0.09914702403765606,0.06107126642183101,0.04075032408433486,-0.020725066516227148,0.10265484414537207,0.22948757167214107,0.009141249356174176,0.015512644010959354,0.05045877961134035,0.06274492844013202,0.027323537252738152,-0.08157724144515303,-0.07903355196158043,0.03302213937077394,-0.056471588422598314,0.031118048709531734,0.0253477202979955,-0.055023147324373245,-0.12600464652549875
NPB,0.017871493187645283,0.018091466206724797,-0.011205448293416775,-0.03424604175181734,-0.023080614093969196,,-0.07981523101332011,0.03864841392569434,0.0028189703445694555,-0.014305018723944345,-0.01936046244121426,-0.07717778100392936,-0.006080368512355197,0.04431066570061504,-0.023931715263509564,0.0422926185626436,0.07972146418811457,0.017858916723754014,0.1965169277194017,0.1027574955446333
ULBP1,,-0.06596029909399274,-0.023505578314136667,0.17001228070348626,-0.009828834526103374,0.08239951610823013,0.01075495526991049,0.06825224102779966,,0.06471409836803395,,0.0378089981147059,-0.04757616789210083,,-0.018878706055656183,,-0.014556430938628984,,0.015344574775847268,0.08829568102117265
SEMA3E,0.01428583907613152,0.2385631691404167,0.05916858890855638,-0.03554796948024037,0.028324142204168047,-0.004742210454685236,-0.19144981645647133,0.057357075274900284,0.01276994368638,0.04066766650776954,0.08885885797906015,0.020836008912168733,0.008249515273502496,-0.005495907115084533,0.024058282934665873,0.031170492516358624,-0.02998203473010109,-0.027256277747856144,0.08247090293434056,0.0678603577158883
FGF3,,,,,,,,,,,,,,,0.04338354955914966,,-0.06580504291714966,,,
ADAM9,0.012018838939364411,0.02708334429870291,-0.05447189753431586,0.07089440629400232,0.026526841331942712,0.028849748320159185,-0.06297070285378242,-0.004763020185787532,-0.02597621822041508,0.07551558252382107,0.05628672909032901,-0.1252747511819926,-0.1101689113010938,-0.11514598082742182,-0.06403206956254436,0.07566963392624267,-0.042160423057765455,0.004748360364563695,0.17103401570223853,0.2826748357100329
ASIP,0.03169743608269945,0.00865108608127434,,,-0.021261259314893574,-0.02351017404824178,,-0.012714310742624886,0.08201896916530564,0.09836160916854898,-0.039406888859089106,-0.024434970335670943,0.0013497464011032576,-0.0515791482028952,0.038049345813131366,0.04556119516932361,-0.011358622146140586,0.0021135701829433024,0.1666762690526974,0.10769072349495663
IBSP,,-0.05388635446483263,0.023517041075033784,,-0.039756536263529374,-0.006544772182016014,-0.06826088506690381,,-0.004894810196134685,0.03466363579226258,-0.058453058971161986,-0.004731186525328164,-0.00407052372202483,0.029525895539118743,-0.049649269783710065,-0.01934409992613564,-0.05964578074033984,,0.0223549329390704,0.07372317986929816
MMP12,,,-0.011381071804007612,,,,,,,,,,,,,,-0.018868667974349308,,,
FAT4,-0.01191800137594011,0.10159331883438688,-0.026838451246540638,-0.0002965298281964375,-0.029023302385643723,0.07233020791313122,0.021096199547694403,-0.020025291925175215,-0.026726283390363058,0.03591499501358307,-0.05501298111715192,0.038206924466133795,0.05579562094326259,-0.008704276919226891,0.022013242862706017,0.06367841284042186,0.06231281690165156,-0.02981474402536353,0.10573992747387907,0.13112018690883448
MDK,0.0649051442373343,0.24004511522629238,0.015218632643258295,0.02733432053398704,0.027197752781370318,0.04583637387020298,-0.2121234966344331,0.04002508461681182,0.05455111370669228,0.10773210410424351,-0.007408568284819742,-0.13550165584238266,-0.019846634070935763,-0.04463231235068322,0.035163039792162926,0.05944372974653513,-0.003184295103373126,0.11324836369418448,0.15837941715232712,0.20973049016295392
BMP5,,,,,0.05091619870241981,,,,,,-0.013340047368569764,,,,-0.007531542784997667,,0.022910134719736346,,0.12024514328638732,0.043338897872118816
CAMP,,,,0.06298506684983236,-0.00993659794118349,-0.02302909690143067,,,,,,,,,-0.03036261068048791,,0.04305732342024678,,0.0531756916467084,0.053845412156787044
HSPA1A,-0.03847200390702008,-0.18223636889948444,-0.01201566051949362,0.046995323702931475,-0.0038985588334245584,-0.012728952217497046,0.07524412124366184,-0.026304055285079782,-0.025759870975500924,-0.02579872380813212,0.019503803646880556,0.03910734860667557,0.0065736443117336936,-0.018335526766906553,-0.00034603284103674965,-0.007906101927375064,-0.05911585350652541,0.03835272577268384,-0.00012423568508858408,-0.033967383293686086
SOST,,0.04241046915674295,-0.017629057512842272,,,,,,,-0.02733436049111207,,,0.09827743039454412,,,,,,,
SEMA3F,0.03685560384005789,-0.013815667129739332,0.01469690900882688,0.028590683508952375,0.009232255635675804,0.009396497646120647,-0.07108005634246475,0.038963354205131716,0.08562461434670356,0.06025062929546421,-0.011166269968493691,-0.11531328334860431,0.04675438631455686,0.02291568436678367,-0.010891157467639277,0.022244808584966087,0.028789340069747524,,0.17091723153054889,0.029512375493600848
ARF6,-0.020911824751831343,-0.009689194798979377,0.015358568404329942,-0.0035861879409307897,0.007358254217274836,0.02648305913457724,-0.13007975393116897,0.011960358012352276,0.020567540020770752,0.08072321511390637,0.035325802683034466,-0.042139642640710545,-0.025275476468020926,0.018480518641102027,-0.022950794308978957,-0.030628457150974467,0.013559765163016359,0.03243182912841755,-0.013823953690137976,0.12236487692040508
IL6,-0.025126651623240185,-0.04464729087481167,-0.05201405100279232,-0.021988208595941257,0.005071520027905533,0.017575450718244495,0.028467953298099025,0.04885954478567226,0.013128259309045112,-0.02195310584826768,-0.03929943065468515,-0.04547859885421006,-0.036126808396950365,,-0.028431570185051987,,0.03703885216901066,0.04339364870904799,0.1876254429513418,0.12743544527460435
CALM1,0.006686938845692884,0.17894073364071403,0.05180622181601737,-0.030717251267434905,0.0351939450029309,0.08568023634673189,0.27321066016311363,0.06291689087106032,-0.0024398322657630364,-0.046791851292933326,-0.06774147354081296,0.04802740429813441,0.09566089844650683,0.06929382982507652,0.04858615268819459,-0.02039937007306325,0.07263383773038448,-0.11405502427915264,0.014342167476602408,-0.23871448197859116
VIP,,0.03243073881208778,-0.015334913941724803,-0.01326824099466141,0.07416752398701058,0.11457139109168604,0.05931333792970147,-0.0019988513176761673,-0.008487626577356817,-0.017346767263773637,-0.03112459605601111,,,,,,,-0.029606751563115267,0.024529239429117795,-0.04448371562151556
NMB,-0.061152424518722735,0.21991854152336177,-0.03586373479805256,0.047766333717991404,0.0002717105979583683,-0.02001159565356486,-0.08914288286796593,0.0024526408491315206,-0.0305838587171084,0.05760833945446081,-0.028791565466189897,-0.07626004528658388,0.14713264500959156,0.05579702293627824,0.13684010133262356,0.014884637739209677,0.052112262933859614,0.05816238799670584,0.03587647661529378,0.23072559855621425
CCL26,-0.012348552475208326,-0.017955515341168193,-0.00037346400969870554,0.026467690553225284,0.03842121839671238,0.033481121721142176,0.02454525490394272,0.05086670154397625,,0.06716919433404799,-0.05611734086235384,0.010005315148681127,0.007851638639755637,-0.047489980323045904,-0.04119937184376297,0.06295349863366526,0.02480334961858819,,0.06745709872093499,0.06877548871664846
FBLN1,0.04381874691338207,0.04999021007181553,0.0034234044138983844,0.037361665654812005,-0.01646550859449657,0.025282680197439546,-0.025531185418823498,-0.01780508002846487,0.06365219465537295,-0.01596739944650622,0.037640878186251975,-0.13371439055156042,0.03643669352211532,0.08404749501687732,-0.02053874806055114,0.026466483766546225,0.055790860511147275,0.024329550245612303,0.034075233969443335,0.045151849682143266
SAA1,-0.020936449581564508,-0.11681204703678251,-0.04179287101935387,,-0.04607856508154227,-0.027708733129783298,,0.0384564544659092,-0.05397420446882644,,0.027118180267882486,-0.012796966479508861,0.0387562228875214,-0.048850484700741735,-0.06987209800077128,0.09358297576726136,-0.03155706094981225,,0.04677461917419937,-0.0008226594929372803
MICB,0.028598721971212767,-0.021138016732832002,-0.0074983602147329995,0.035109697046503616,-0.05550418449681544,-0.006691047787028647,0.014835110762039467,0.04236188491587951,-0.04741212355436709,0.01133029021931942,0.0674921569242917,0.03782565573504514,-0.08292208253649182,-0.046173993581988045,-0.014070331416509377,-0.001785677281228943,-0.020469266187471868,,0.11158564600301904,0.08403315576586733
MMP13,,,-0.013466167651326457,,,,0.02079400879075268,,,0.0032746287942815003,-0.011031595267669359,,-0.06459547428324748,-0.02618200523100313,,,,,0.08169458470587843,
F13A1,0.0055998642340158765,-0.08210899354331697,-0.01759344280487157,-0.04255449811351859,-0.06215797550187806,-0.013441413087961002,-0.12130673565478248,0.049225020627326414,0.04874457846916748,-0.004870679580952021,0.05705203802726234,0.02356580962815332,,-0.039434772577615344,-0.02798614885266673,0.005079225794822798,-0.007391554173078986,,0.041331260568390885,0.07737444913638533
CXCL11,-0.002315042464862781,0.20388823539316453,0.015199730290075163,-0.015551373618572615,-0.038077713296906575,-0.021355423402042786,0.09198759414078306,-0.02924108920640331,0.01629914686211558,-0.027665275345314766,,-0.03758174119397275,-0.05296973848036165,,,,,,0.0313703550393054,-0.04242603179266885
COL5A2,0.03179285026038508,0.2992687341790718,0.011051064107445064,0.02839346300842998,0.0034903722795716725,0.0022638233307444443,-0.1458862725554738,0.03102486846198821,-0.01176265365233289,0.1423854970915647,-0.04634383049950173,-0.10667760868001094,0.014153965057979952,0.0031129194496684384,-0.051111137850439595,0.01485385214952946,0.04778771731269386,0.007285057172921335,0.052497782623877436,0.09656015611355245
EFNA5,0.04437321960893995,0.12587591980191687,0.026798367796483855,0.02129915556577656,0.017633828067270544,-0.013391062672689283,0.052177147872100066,0.026289686387917927,-0.023486767439225557,0.01648272296432306,-0.022425977739519452,-0.0758145608505581,0.0815729659488618,-0.02578535969581031,-0.02160428083830863,-0.007600176404894204,-0.011460751589579942,-0.016809500625712983,0.11869781874443622,0.02092587356856257
AREG,,-0.0226109739736445,0.035139275618615025,0.014175414019783086,0.02422611969337073,-0.0483089798059438,,-0.012897603665508883,-0.02574568407803796,,,,,,0.08865674712669579,0.04699762956560886,0.036135329108727174,0.1321855660147377,0.06837008180587816,-0.01787798228919611
EDIL3,0.022325536586777685,0.10575163368378068,-0.014891407807043523,-0.0001706712333861744,-0.03431346700124316,0.02881903991267366,0.17165756067281546,0.0185576975547799,-0.0010552126578461678,0.11236649936509024,-0.025029666961613847,-0.064462481800874,0.10617169724027903,-0.008399837693819981,-0.021689184685388718,-0.043057251017081855,0.04073727545742985,-0.023398499232024448,0.04123997899870789,-0.16022509423630213
CD86,0.03736263229685175,-0.10462630591897587,0.01157051161800477,0.05409052987795039,0.04892245760542743,-0.016481284554895056,-0.0520205640262452,-0.07550052705631964,-0.05787646319872786,0.04255728573942788,-0.014147663279308753,-0.08192123709294026,-0.015136989896349663,-0.0011464314586401305,0.025001935906654633,0.06647092295359035,0.0029131926841529537,-0.030134707322520826,0.05894882905897361,0.03566747065165759
AHSG,,,,,,-0.024903438966809414,,,,,-0.009729181423021848,-0.03582827932469592,,,,,,,,
WNT9B,,0.08368520213818163,,,0.05060512828287152,,,0.008743871917596582,,,,,,,,,,,,
HRAS,-0.004999477249361338,0.04998333024381833,0.008718979727064903,-0.02408310521416084,-0.018705881849801365,-0.008164539972609748,-0.053855115069511655,-0.012145127043686027,-0.030714868397410156,0.03967954889675863,0.08905186629758866,-0.0813484591857936,-0.009752166595644115,-0.026520372051876406,-0.028758349062688694,0.05625781165514134,0.0409181154076795,-0.04038988920022044,0.16329273559456073,0.06490052059763805
C1QTNF5,-0.030985489658780205,,,,,,,,,,,0.11630489113954971,-0.07210795105324484,-0.012173655094217889,0.008836786283348212,0.0679267263701663,-0.005125246507200776,-0.03479686685931195,0.02373810049605131,0.14430398706579411
RLN1,0.08250411895199353,,-0.011724781985055577,,,,,,,,,0.08340168533305278,,,0.039224058927648256,-0.0012244150433656635,,,0.03994033801219429,
COL4A1,0.003436802483762957,0.10333187434708656,0.012334518758528704,0.07921846503758802,-0.03350954056157896,-0.019703966928969467,-0.19037311310613594,0.029298481839018294,0.05675139291781377,0.07614913043289556,-0.04627760013048204,-0.09929552238000612,0.0041162328062278805,0.028445636997131284,0.0055378609511186035,0.007925168217688178,5.6532384802757834e-05,-0.052094528665620546,-0.043341325043728604,-0.029199438639854927
CCL3,0.04511868063735226,0.07054782347246016,0.011094120561881497,0.05161255954991277,0.052776145723129754,-0.055228272308910864,-0.029425295565194902,0.023317315133269425,0.02822747890473006,0.01238275807510719,-0.001402805628202117,0.08718991199085757,-0.026723013553748783,-0.031490129447483015,-0.004575151253736552,0.10012029710230519,-0.017814006505251244,0.11806925802535045,0.08916086472861735,-0.07202011892077065
BGN,-0.032225170511325764,0.024228115714472608,-0.019662598517916532,-0.08019568425919943,-0.03501655177674029,-0.057645624863935915,-0.08686979361174463,-0.0342844416087564,0.03740475721351947,0.09927821361902464,-0.014054839740277464,-0.058981623873398004,0.03016536886636757,0.007423379683416911,-0.05511319603569977,0.008670471745101622,0.025325822457939254,0.004384343261422372,-0.016188822971319104,-0.06340415024212111
RETN,,,-0.015803933833801385,-0.017382401167694305,0.05332002230143317,0.026519768425631054,,,-0.02067656925275703,,0.06144881016659484,0.07177886158147852,0.007061580009739007,,0.04215739937652054,,-0.023739130456935185,,0.034561467811552005,-0.0057439583734831025
S100A9,-0.02869767656971214,-0.13151569405603264,-0.038735130197985884,0.005603518023219033,-0.03437989578735622,-0.008916593580652773,-0.03390140074060753,0.01957865950994923,0.007949200876677472,0.010513465964751603,0.062396530199714424,0.09233070557719975,-0.009280131142761851,0.02649354339261382,-0.04297844013310159,-0.016043994074945157,-0.0484632706299541,-0.05282264711623706,-0.04148852943345785,0.024599098886129687
HCRT,-0.0033175729446153286,0.12283080749421146,,-0.018986590590726146,-0.011010926712990332,-0.03496313615665959,0.015354150532039885,-0.023332821393605825,0.08783500631886176,0.0444026558421312,-0.04900596274609429,-0.055783706408952825,-0.014789526150286496,-0.0010224973110800006,0.07082421792880839,-0.002955649733010612,-0.001655689634456606,0.040371817768981494,0.11610429401223715,0.018335807098980663
FADD,0.0021212707283581674,0.12296294309846727,0.03718232257424844,-0.024618132149744856,-0.0194038490843564,0.09118972207243924,-0.04365093813885017,0.007162950895005197,0.10477875250830591,0.07566777396361883,-0.004564524046049075,-0.00599870388470989,-0.08418536144679124,0.04504296436653324,0.031727819936129026,0.06587553601194421,0.0006055643323966048,0.14486107921947752,0.17034595737906216,0.09139635145892701
ACTR2,-0.04743466621958485,-0.015157648131286157,0.02202051821208985,0.026233648035201965,-0.03480822926630515,0.06520012269787498,0.03686672488397461,0.011664927675900062,-0.08521341650801396,0.07916546795466732,0.01010730160349847,0.02125216638432763,0.013111470966774024,0.020373016212336195,-0.06043940823709176,0.009516944505338527,0.036434167467877136,0.007683725937546211,-0.06264610193222982,-0.0984261300312251
BMP2,-0.020237378437509036,-0.11021529589750943,0.04423071636025875,-0.044042166354472605,-0.014161155182014763,-0.04499927509171155,-0.16541995963490802,-0.05596358446735262,0.06973130587358733,0.11558326528793239,0.021963466632048075,-0.053832686915210974,-0.03503328778210787,0.001916512834989354,-0.0027567639161281314,0.03520521261466535,-0.030941815673293932,0.08336183543801054,0.12224209906151469,0.09630618309504324
PDYN,,0.050172620364705295,-0.013109907650514934,-0.02336436621637222,0.012035847525311604,0.06763019060028622,0.1369870633094072,0.03745376722696725,0.03230444516588192,0.014249711510975283,,,,,-0.014309598216975371,,0.022031361161537092,-0.04018763192148378,,-0.007450959529255261
CD55,0.04793918593880618,-0.05627194536277674,0.013999041318211891,-0.002333003047928688,-0.014303427075837821,-0.027029962335161622,-0.03145232769163765,0.0290875597750381,0.09402266506043443,0.02172939889179203,-0.009042280860716283,-0.09894289737762822,0.00835148245283434,0.06827899513626336,-0.023553063081111193,-0.05847327158946352,0.04756833135727179,-0.14518866915812595,0.10936922253967701,-0.0984103309456233
OSTN,,,,,-0.009779793559234308,0.12637037541228527,,0.011714933729293959,,,,,,,,-0.03313844113116897,,,,0.026665224055831223
PDX1,,,,,,,-0.03625256823468409,-0.0030394764223208802,,,,,,,0.014089488176899964,,0.03146849651867581,,,
CD6,0.03179791912453967,,-0.023141769165864672,-0.034294798714860235,-0.0016868962402596947,0.010947519470634753,-0.030410751483212383,0.028949182229490826,-0.03165338808658351,0.007087185290969741,0.10847727707370332,-0.007694257427609873,-0.0691395397253283,0.020566246294220852,0.17026664121181556,-0.01939553786152571,-0.026458455010878845,,0.023568845339006952,0.006688578430622743
IL16,0.06095482428417393,-0.083494397166214,0.07186882180670906,0.018149513178051396,-0.04803807519908819,-0.019882074628056398,0.007920247839644274,0.01788585869335462,0.027351906229902516,0.10056767930883927,0.05916061998224749,0.03811650295472706,0.03998641177112691,-0.049529398814416564,-0.013629543844201602,-0.01575006821727183,0.005869861392900791,,0.10452837409860448,0.056438399548994114
LAMA5,0.00503487540875911,0.09834704279917285,-0.009525672509870794,0.019989816268695938,0.005320162685001105,-0.05664093939997806,-0.01455844778704956,-0.0018189427763206961,0.09620097359762952,0.05438922046947256,0.055156238285416104,-0.03440934331709316,0.052090248023447895,0.09122484112108836,-0.0723625735165349,0.06821386372573658,0.03486417849229039,-0.031766964569086925,0.06004751524169868,0.23952472412873424
RGMB,-0.035135138921762225,0.0629138006840099,0.004175553442922506,0.09130847208564002,0.0011665222935225926,0.013382929692720235,-0.10137323321403989,0.006482176951963461,0.01098910733903169,-0.004681375231072285,0.027535570322394846,-0.026920331533058468,0.015414988564665479,0.02058020831682202,-0.032040668319635514,0.004101306310320021,-0.017333173148832735,0.025139860399975237,0.12106374880670324,0.06331300781463431
INSL5,-0.01852024827305331,,,,-0.01925361590945596,0.029191357955294896,,-0.02981841728696025,,,-0.03418140000297063,,-0.01957467993612133,0.06423548350872874,,,,,0.1025494947873758,
IL12A,-0.010395158424298065,0.2829610180261461,0.051582131307926396,0.028696723115681996,-0.0052609631474303566,0.003993494129498399,-0.024897244746360188,0.027744378757070105,0.015664377841948025,0.009354776849602186,-0.029067477588533334,0.0010992016837947473,0.0014926924759115087,,0.1617070863229318,0.014362645382896139,-0.021674673306081915,0.031018650128653496,0.07679521485048182,0.13409265704429008
S100A8,0.02627527632002571,-0.031197684343441286,-0.03537314161732927,-0.041838204531708535,0.004190213789201474,-0.03763929953681478,-0.07163747693100352,0.05013955551369505,-0.07125196271032434,-0.006169215433909943,0.07286852370993584,0.2072418775996534,0.030668714790305102,0.018123053049887233,-0.046630882872334155,0.0501412327132595,-0.04878042680000365,0.05458049279340113,0.050597275758372494,0.04209498324446113
TAC3,,0.06982686770042829,0.02228698793110471,0.018052225151738745,0.007810663442808894,0.02204473711851401,0.10497670697174016,0.03562026489547147,0.011842215358776734,-0.04721298090197806,,,,,0.09395001841651908,,0.017969225305483574,0.09598254943507588,0.04544119058314786,0.022428208641148896
TAC4,,,0.001901990998231151,,0.026123123485848002,,-0.06250572925313391,,,,,,0.054508274437582833,0.09870835081588031,,,,,,
MFAP5,0.17515262311037452,,-0.012384878576764525,0.01165318557730604,,,,,-0.03070276056222185,,-0.032024528185398374,,-0.018628201301280733,-0.008066048873084115,-0.00711802321234049,-0.0028422109092817835,-0.027630891218562954,-0.03523580198011208,0.09016348296178905,0.055154386182646405
CXCL16,-0.04755923836255989,0.056692435214267374,-0.052230821996611575,0.047223225081672225,0.023154467530417253,-0.043397542021680564,-0.15926829595715605,-0.021346383100729616,-0.05267794812060612,0.08493181004387072,0.03544011864062263,-0.0024916191799957996,-0.049693009630070756,0.0033569941606615902,0.06933457349172038,0.013784146529745148,0.010670124581744184,0.07257602439724686,0.019734903244085368,0.030886146464795355
AGRN,0.018029792130558622,0.07340792482202449,0.05396210295527884,-0.0620171278196331,0.07247656346241688,-0.04231474144342376,-0.19500688183227774,-0.012872045695302684,0.13100022634643607,0.10789657268966468,-0.014660217819168805,-0.12539543202210002,-0.033291684864438356,0.04344143722917574,0.05435375965476935,0.0769710768346287,-0.040502404322111954,0.013717576831016204,0.08387282768367078,0.13208276870193994
COL4A6,0.01070380288250913,0.034646748087516256,-0.015803934114669703,0.06346923222426619,-0.007474081377264891,0.004123780050488065,,0.07484141669938187,,-0.013830756011250044,0.010979294215652934,0.018109469426656272,-0.03247505647748541,0.02082002303973105,0.06306695644058692,-0.007340226461189338,-0.012474464361005523,-0.016409573817117322,0.19579768331746,0.10007292667013835
FST,,0.0359547008794788,0.024793839904140223,0.011013558337491415,0.019733154915752015,-0.05410075939200622,0.08228395602368786,0.09861073181447859,-0.02227331141012036,,0.006468781565080118,-0.05653406163831868,-0.03789932893759409,0.00442406387212729,-0.08272680765599164,0.04824530777361271,-0.03453157748596298,0.004405163482286134,0.18455900614418994,0.11246097628616052
MEGF10,0.020104372281497317,0.015736950217884703,-0.00743741180866892,0.03306407890894141,-0.011808253425130023,-0.017323906105355367,-0.14337792533526736,-0.020126108862550247,0.023660609619470616,0.05532501786867598,0.04067438489290138,-0.060281049872963406,-0.027426962579814886,-0.064757128021169,0.07666176470080943,-0.012045833960096336,-0.0007816831938366627,-0.019804132301850588,0.08216483948053635,0.03928635131342154
