,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VIM,-0.10490012878553523,-0.08421735342914813,0.07184270005717729,-0.03242276680280721,-0.16669089036508955,-0.12526174425871,-0.24443335947477968,-0.042713685056735826,-0.3008511740114602,-0.30895334678140185,-0.026763619738809585,-0.1228609378829619,-0.2269104562768119,0.01689239014850174,0.0873126425417066,-0.1422609460957444,-0.06173257425070616
PLAU,-0.050129189368715694,0.014471180696870688,-0.04964077666947664,-0.07125711449897382,-0.05757228929427055,-0.05427525012194828,-0.08685203925145715,-0.037868062824781036,-0.14019466714916373,-0.20233753830665602,-0.04489101880107776,0.04946168034815803,-0.08701156227246847,0.025195987569142694,0.06047403883508744,-0.044482307586502005,-0.04656905116246319
TGFB3,-0.02684422767690631,0.006760433932249745,0.012888776450137442,-0.00013019585042386883,-0.024176360130916598,-0.026853722740782543,0.012279490641327651,0.06020194351366972,-0.1301401503423951,-0.15173630365457041,0.06423895993077373,0.03929016369822212,0.016276225309442383,-0.006614587554610062,0.048512148053554804,0.020580036838402354,-0.0054058737955443815
APLN,-0.013004129559984801,0.0332361231090167,0.01612773322604702,-0.08784457332367329,0.0041397787895356515,-0.06875780452741671,-0.004563976883736576,0.014974771335133695,-0.09246365767167129,-0.25087171614690434,0.07145983594310353,0.030222695374359093,-0.09061250326392471,-0.001832018375148761,0.03504437879833803,0.058310435471490014,-0.023063672070466078
SHANK2,0.05028628145154765,0.04753002470988312,0.0011044476236871008,0.17781215878251752,0.04791521885537191,0.06519038030884809,0.06402674945602771,0.012450832125530043,0.25682505171408826,0.07630518786796962,,0.10866287797201685,0.11836419254514619,0.07991354780495974,0.294716053853793,0.10184045795992464,0.1932449941187757
LTF,-0.02018503100101827,,-0.026099561425900804,-0.08965070465638054,-0.0612332657490816,-0.09108213568296755,-0.051173666547103654,-0.026824309635412557,-0.25596686443391053,-0.08791338999608028,0.1337985184710979,0.005865233594390989,-0.06634357440195125,-0.04981173902601866,0.1050053999262075,0.05753241982255645,-0.035174484677010766
PYY,,,,,,,-0.03439329669432733,,,0.026182751784892922,,0.02233314145933333,0.052809828173279616,,,-0.02447554681993414,
PENK,0.06106405756830693,-0.02330547509716811,0.07377922137614369,0.16899028029111612,0.04914600978261439,0.05890004501301294,0.18043234572698663,0.0037543448746657736,0.03164578739327258,0.037577673889124454,0.03391055234982521,,,-0.0482480955923608,-0.0038965012507679152,0.14305356780942802,0.08514853379036118
CTF1,0.013102688293949723,0.008227713875375176,0.025554103897221948,-0.039780245056542894,0.013794639724696998,-0.05214053488810717,0.008092722001159043,0.007028745127998969,-0.014494832154984287,-0.03237651761560634,-0.037473271255115695,0.08393280980255663,0.04611556768943494,0.06336691493704617,-0.04208134612850461,-0.000142916758757661,-0.060407843352829275
COL3A1,0.04336398559816417,0.001422355759574607,-0.03163311881695159,-0.06559581839332149,-0.013089267895375786,-0.10903101381032132,-0.08589684788479508,-0.008638731473097586,-0.1494329062369452,-0.05498093460183255,0.13279014127209693,0.010156585991635752,-0.07330540880591481,-0.023605184808445846,0.01449462263967956,-0.06275953069289668,0.23610568291999698
S100A10,-0.09915110059006932,0.007877841823256064,0.0215195770373883,-0.1412193566884883,-0.07976804940515671,-0.12364971240417993,-0.1338354866878842,-0.059642867721936874,-0.290015994013517,-0.25763498043292565,0.1373915324980724,-0.1115109982321147,-0.1838163314950602,0.011732438594094017,0.06219914063502919,-0.16985201048358223,-0.0747927306279179
FGF13,0.08187926725357023,0.004019186740908794,0.0456401242195408,0.042164845511489794,0.07029835277853642,0.11217792585898757,0.1457746357153893,0.06509371223220031,0.17635581355460864,0.2408695753495767,-0.027100009383398755,0.05215790344067989,0.15756005098743678,0.15354582077933612,0.03654424510808142,0.1251315709690596,0.12024757177974732
SEMA4A,0.10869061717610207,0.04515880963136724,-0.0011038967312883648,0.025143221974731497,0.1646886389065266,0.1997770470403717,0.04680378695047537,0.033056369475148735,0.19088173776902492,0.23004137526348808,0.012883997390469274,0.06922099005188513,0.09666117799475657,0.013181347812960537,0.021081755752904448,0.05508086180462242,0.24732988992356006
EFNA4,0.01664443544074061,0.005121252919984602,0.0339949698929992,0.02502084752872461,-0.008676887342702276,-0.04570288549092006,0.008088119613529381,0.0034040409072697455,-0.04786595877072334,-0.027324294968602537,0.0284180782563907,0.08156895181852106,0.04453425621476664,0.007679956808525105,0.10683143100249431,0.08594702116202901,0.05812714795707562
HSPA8,0.07962529639987861,0.03871533297539715,-0.01958684673154159,0.08315937649710346,0.11716906810770829,0.018323789731390958,0.13289978893812102,0.06126691815506091,0.16202507326117493,0.26353517260123893,-0.07547824054548584,0.07562269405411748,0.14486278506769806,0.0698434133688184,-0.03450068593603469,0.0751958280916159,0.15483888133486925
NPB,0.16855017190637592,0.007458028672463045,0.07376130073849727,,-0.031853151535916835,,-0.04102272318003516,-0.004639116623778102,-0.015572546539655605,0.09740538777273144,0.0167831515517437,0.045779754605987856,0.05976950798622763,0.08890042597233597,0.09863145385632541,-0.024117470110815244,-0.07839244710671743
ULBP1,0.03668830680771667,-0.02502250425822836,0.04060941030768192,0.05745986495332324,0.0937763411627755,0.10096650470303532,-0.028524688192771114,,,-0.02918454413100494,,0.010868413179317624,-0.01232756350557605,0.10830370154645251,,-0.027830291715299087,
SEMA3E,-0.009265257846080554,0.046794985903600435,-0.027077084853255464,-0.09453408035934367,-0.06053593462970941,-0.04899664648476077,-0.020481824511805278,-0.005007284604264173,-0.0004495634532762934,0.05878368901424773,-0.05803707429645515,0.10498113452054478,0.15473803791628354,0.022704261913132042,-0.003615314436404954,0.03649673603069031,-0.05769999884699064
FGF3,,,,,,,,,,,,0.07216314068742984,0.14197951832640235,0.02616015711960021,,,
ADAM9,-0.03123698492061692,0.0299636161219814,0.01646943852807637,-0.012881176487653462,-0.04368911204860186,-0.07613703425532813,-0.09082934478724118,-0.011739055020790543,-0.1385571467218487,-0.16353186115940493,0.030778747790292486,-0.04567987431846529,-0.0644680471493377,-0.023678887154048478,-0.023556793911979745,-0.10584788883174472,-0.0517056432434323
ASIP,,,-0.012321219711043151,-0.030608873814740034,,,0.044225268447839285,-0.02318257218834277,-0.06437491942480433,-0.018735471802880273,0.0115359044068316,0.02716948485806534,0.12040183085799899,0.014102935327875672,0.1350006925103273,0.032461870364589994,
IBSP,0.009940260188928225,,-0.0156670531823261,-0.03485937600796333,0.037830848266115984,-0.012890368582303392,,,-0.23985527147189484,-0.03232173883912723,0.055980213730215236,-0.0031370817814524005,-0.0766707287189037,0.04899192463733077,,-0.03831571964800224,
MMP12,-0.02100152187001172,,,,,,,,,,,,,-0.007693624778239007,,,
FAT4,-0.05288905178426851,0.0008554184530087064,0.021406565421591944,0.07440212479895572,-0.02216725188596604,-0.020308757407691166,-0.012651977250201686,0.06786017823848446,-0.09864902544353647,0.029659841973178273,0.003559922462642539,0.08310333359270565,0.18205969877696696,0.11378409217333561,-0.014295317749330702,-0.015985467336169068,-0.06181037136607638
MDK,0.04812065800497873,-0.0288821933466146,-0.04875076747769497,0.06561712716054724,-0.07500303314938588,-0.13959760403943192,-0.18182921500279972,0.02480091024876587,-0.1340649284447705,-0.24169819690606797,-0.17586922056357238,0.05985852165891083,0.0951136927591719,0.039302156307660235,0.047594867343649754,-0.16505474062495928,0.1401602883170199
BMP5,,,0.13646402229204696,,,,,,,,-0.030483927929969123,0.018549439227774533,0.09500331082984417,-0.03948292840223934,,-0.08254723794660845,
CAMP,,0.013930215598142542,0.024531521285849137,-0.00513372053411094,,,,,,,,-0.02094894742243469,0.044027252278758096,-0.007197781369295949,,0.06119580934584415,
HSPA1A,-0.02198363285045765,-0.04257177027191763,-0.007801364792071398,-0.061890575755691755,0.024692626164368032,-0.04882280022238411,-0.1000663990589403,-0.033815174189535634,-0.089659085853144,0.14364335648636775,0.024250712631532223,-0.12709469614053953,-0.17260311590245886,0.02471304510289671,-0.021303811215626155,-0.004129975068649816,0.0424785844079886
SOST,-0.03253094640640788,,,,,,,,,-0.03601295881673022,,,,,,,
SEMA3F,-0.005965025999200864,-0.024726860225895063,0.03691894915158992,0.02429541149773692,0.020948249790396046,-0.052487231901952085,-0.04882499361575088,0.05655062587374276,0.011537029166613677,-0.020439718103201835,0.12161046348154354,0.1051771498730175,0.13189470452397856,0.03459313061199011,,0.04250289188037387,
ARF6,-0.03604651911951632,0.014967740387478284,-0.03310161098992433,-0.016864725494486327,-0.06689340369250692,0.008120022494173167,-0.020154864762139377,-0.008906542119121324,-0.10055258512541874,-0.05425013916032146,0.1366579790313025,-0.07736599106976458,-0.07117078015841873,-0.03160962007839141,-0.08850246923397867,-0.05385511786513024,0.08212075655543835
IL6,0.012390136266818175,0.002824991387241471,0.026798306402078795,-0.025033149006262776,-0.05269547794679582,-0.038964150296306385,-0.09043226085578093,,-0.09749372023084688,-0.03718103715307326,0.0768690468387647,0.015420015894017971,0.047364787925968044,-0.04679748910178205,0.06273264089097587,-0.0800626750933428,
CALM1,0.08036301767603855,0.04076158531013113,-0.0993487439368822,0.16477809015765077,0.16166361772432758,0.13800791662194853,0.05540146120040958,0.04550556115656749,0.26879624042625117,0.2987300323642361,0.06484055116888432,0.047440693994829336,0.1691787745134761,0.0907594933260766,0.07149651504601226,0.22075813088037022,0.23399689892862963
VIP,0.05104139869426772,-0.028369098391460294,-0.020886281014697427,0.13111923960825692,0.02614717552899947,0.026249766060115517,0.062487993472611594,0.08122211524536334,0.11370158687832761,0.22912238465598184,0.08662722189067988,,,,0.017782538226642858,0.045313012403980404,0.03445662552296504
NMB,-0.049708061621636934,-0.01585464873552286,-0.053542161606828766,0.05048818340930904,-0.010693837093579291,-0.10567877581502816,-0.022779455639358327,-0.06581406136302899,-0.17215614927873013,-0.27773522860033284,0.006617321839837123,0.07077451358971976,0.1387789402741665,-0.050758387842477125,0.06500468769172096,-0.08858205571970673,-0.10164906279025514
CCL26,-0.0019070379568411656,0.012337441487265425,0.008935799354600907,0.024407656138989986,-0.014687284651370258,-0.030921317865200755,-0.025538661540709814,,,-0.04129214177602137,-0.0062994947689679354,-0.060777503231301884,-0.04447608108426614,-0.06271480779463252,,-0.0571589588278615,
FBLN1,0.03178082598994293,0.04961494224822724,0.010322722028619497,0.017781735492609443,-0.04332482455380172,0.014941547237801762,-0.004404337587940458,0.002056560887905045,-0.044962920962711594,0.05331133432797196,0.10687625799459391,0.029302040440933312,0.02027570839333017,0.034959953903491325,-0.053163200916867014,-0.04317240524772147,0.065133412148174
SAA1,-0.004959045043355152,,-0.0009080842638886305,-0.10967623442839505,,0.01154857605497868,-0.09204657628516491,-0.009799325327765866,-0.1114600028146966,,-0.027362135313508205,-0.06665483198060973,-0.16631781054340578,0.0010412738403366773,,-0.08338914868592183,
MICB,0.019414815566180205,-0.035170241259118294,0.0006908426808679652,-0.06094636472017501,0.043957337250468666,-0.0534956421763302,-0.050123384386835265,-0.002258304334615564,-0.0255892530892734,-0.03363097622552234,0.05976546319385233,0.0508273917259092,-0.004052751771589508,-0.06447180542337215,,0.04750034019938919,0.08603184920340178
MMP13,0.017655442318820533,,,,-0.010232814341770997,,,,,-0.024919311257988627,0.06362917020679912,,,,,,
F13A1,-0.01839158805674586,-0.0005128286878667735,-0.06694936554411149,-0.0774497766157904,-0.05054084604953155,0.006749217798944463,0.05260711922683136,-0.009674298966429344,-0.12832002191178,0.03987723749630628,0.00016682155736303641,-0.05894162054737929,-0.12285158071330914,0.0021598697455959353,,-0.12365430483427027,0.1926973051301003
CXCL11,0.018046285011201625,0.0022129314638668763,0.06695319651031684,0.06751590181345814,-0.033313047618144284,-0.035203607947254634,0.0038617166691178157,-0.020646808661321778,-0.0039047749781953274,0.015004630537658844,,,,,,0.15001023413914766,
COL5A2,-0.01381059288341915,-0.04692019963785016,-0.014502929900764277,-0.0500028428786825,-0.011363612987974718,-0.07162727014014059,-0.11769193408059221,-0.0466347369304045,-0.029273983106983495,-0.20465576118041826,0.13219936584425734,0.06904580202754339,-0.019083125450753035,0.040834633204281774,0.06101595708131454,-0.0645435366899904,0.16986151839484548
EFNA5,0.010461446006420716,0.0861907707003602,-0.010362485308972297,0.03690437050936593,0.12097797463679508,0.10792301076995775,-0.02590983962566967,0.014353653869707859,0.18045375571422362,0.1813906107048656,0.022757012011108774,0.03825171190056897,0.01690095803122753,0.03772431441419736,0.11941393772715779,0.018765036662664422,0.3078213957050492
AREG,-0.04279880450270201,-0.0353325540338385,0.00983279362973935,-0.02946470360659666,,0.06561936216840158,-0.0713999543019873,,-0.07466199195499003,,,0.10308355706902796,0.10104171951455208,-0.05064730949362996,-0.022263379293291707,-0.11468764732653498,
EDIL3,0.05745578653264017,-0.0010833466426919982,-0.005442858875390164,0.11074291609938998,0.023484825848039834,0.11646000282438491,0.05193592921555957,0.02131902680754248,-0.23850857987896526,0.08727265435342452,0.05172454958597936,0.03085791408064049,0.11391406305745962,-0.019982191319513877,-0.1368258787554359,0.0807885480089965,-0.13754163815279108
CD86,-0.020834163054539955,-0.01953998750110834,0.019656929702933302,-0.048675629993714366,-0.01674830480674806,-0.09462625696500615,-0.01686665884044304,-0.04013094561766503,-0.10744449718390517,-0.057181695714695245,-0.05333580868259561,0.04971783041464976,0.011510230429045759,0.04780966917664496,-0.04830325407244111,-0.031164376026748857,-0.08687149272814103
AHSG,,,,0.013691992484056531,,,,,,,-0.028268087243716527,,0.12761340640427046,,,,
WNT9B,,,-0.012136960146294031,,,,0.03937695744513815,-0.024520335733208363,,,,,,,,,
HRAS,-0.0424429630117695,0.0039046088237984565,-0.004302436447772553,0.009245725779269976,-0.018267284885763138,0.0717515442416077,-0.01970395000937898,0.06782919356980337,0.09126513679482756,0.09886657790986529,-0.005862092991318578,-0.05304312986817948,-0.061432309152762085,0.0937552236660189,0.008585609273722976,0.012490456629168502,0.12221384317434322
C1QTNF5,,,,,,,,,,,,0.05667813959682694,0.056376608274593405,0.04600609498185567,0.1025104396104281,0.013476331359178471,
RLN1,-0.02163577117522063,,,,,-0.02699332569538983,,0.0390276775707397,,,,0.0384444929318373,0.015952691601978927,,,,
COL4A1,0.06770151419651836,0.06511709760055412,-0.033776287737226934,-0.0543443364848718,-0.04550132701683802,-0.08812265465782095,-0.15441787108549052,0.07588678804907062,-0.10566057452982612,-0.17926961620690007,0.15449654317614367,0.09870200385930106,0.0367820569421888,-0.06326335540589322,0.00818145592748615,0.05542825634544977,0.031241572804021175
CCL3,-0.014573770430881636,0.0011755145766269826,-0.026663090646831974,-0.11397943572804972,-0.14101740429286908,-0.06950151832636034,-0.1295334872921406,-0.08397002982265094,-0.20441598477378387,-0.13807817132079972,-0.023673142159757285,-0.03709351809858221,-0.026777667617663717,0.09669490596608336,0.024696780473294856,-0.1240559910794723,-0.06655473815041156
BGN,0.004036163063831825,-0.00944769176306613,0.004490624822139577,-0.11523397895346166,0.02028720833909009,-0.04787124092744741,0.06414678466778895,-0.0026387143017589957,-0.17094402497850228,-0.07849635566265852,0.11822347936202302,-0.02235510340313377,-0.05758941102881039,-0.09920571700367903,0.01392170756232859,0.04893435572458066,0.06442747366140078
RETN,0.0567273032614722,0.09182525644537909,0.12147262378280353,-0.03652158458011186,,,,-0.005686798651043546,0.0029947782610318186,,-0.004948056073735022,0.0011198739021747585,0.017638572173668404,-0.02372947796159725,,-0.002082476145847242,
S100A9,-0.03406937342279296,-0.038442534453570626,0.0941714963370572,-0.10636021846257034,-0.08965256967717732,-0.08458634757910971,-0.14031414181496885,0.001062392459970683,-0.26451500080907303,-0.11472516810964961,0.04989162125906613,-0.08996952475455164,-0.13737640712576646,0.0676249235193194,0.07134576863569933,-0.16753531102820207,-0.09535707893538307
HCRT,,-0.021020395376172805,-0.011566860119835754,-0.047432374606854955,-0.016487741372397398,-0.040491335895720904,-0.028741194873111935,0.03231877976367318,0.11553594506097804,-0.04743229579977864,-0.03927325848763277,0.07034917974566954,0.027962980683317186,-0.004158129257396608,-0.027652088609976446,-0.020335460450988087,0.047728833202326175
FADD,0.040944739738186395,-0.009091673632371337,-0.01818314043260489,-0.0321514548075593,-0.01153409584265862,-0.08458132221005105,0.005733151642526897,0.029773377448096532,0.026060884035896424,-0.06414215609165298,-0.015268354382131949,0.0618435050355852,0.05933276873227744,-0.01627765782040872,-0.07295752418829962,0.09477745698675993,0.07395520682490878
ACTR2,-0.03737541120188516,0.05416711604147628,-0.01926312050657954,0.044245810349986536,-0.013778303880696096,0.008059069025594655,0.00278556474525817,-0.07268316533742268,-0.008547023892985789,0.03948048709320067,0.058654946269160006,-0.04632826152459996,-0.15396695801587235,0.03680998192344747,-0.02223362132895332,0.05102252851285068,-0.061164478740028026
BMP2,-0.0396313561224951,0.0698759300914978,-0.010922992871077019,-0.049112050735414345,-0.11781975973349178,-0.062406615887824556,0.025954449815962326,0.004144085249613034,-0.08073795760564943,-0.023961852400367398,0.01303557709928274,0.014328213923391458,0.06620661877981947,-0.018509104464079003,-0.010956822502784262,-0.0663167466293313,-0.009868163198589274
PDYN,0.05920709075090415,-0.017038768315268564,-0.008834184895454636,0.11889940797967995,0.1110901875362497,0.14006537536702457,0.07764517976324824,0.13848372059439473,0.17491467269761773,0.22626843494571533,,-0.015518899258906184,0.09225971308385207,-0.015256078890052639,0.012331280839218705,0.12682293324056784,0.3416304823546066
CD55,-0.040964918927904506,-0.00022583895963893078,0.036958012298095234,0.03395694151103717,-0.005428533156814556,0.015425238371730286,0.04197898842898246,-0.01898060832757266,-0.07872085593172402,0.08284743780785837,0.0664244337112275,0.015677120119926138,0.041035190468228455,-0.01102939488223036,-0.03382789621356851,0.05535429052042259,0.007753845114270843
OSTN,,,0.020603005528761945,0.04111911146717999,,0.07304154769907346,-0.0020153774503004407,-0.004008324281190084,,,,,,,,0.0017755784571536041,
PDX1,,,,,0.019020214615490836,,-0.03167444887531339,,,,,0.028056834891377964,0.09852153002746347,0.01145150497366624,,,
CD6,0.04783215913060594,-0.022885565415449918,-0.00011667937497077063,-0.029128653031455207,0.03143749952224236,-0.0269933250604547,-0.03891026907700703,-0.01891410021347342,0.02823685281385156,0.12914569921930116,-0.04136817170119067,0.027194539232399846,,-0.055142749476679846,,0.017876691083583297,
IL16,0.025290306173365234,0.0002584667573161119,0.04371218051293938,0.06917240510138041,-0.012379350254588584,-0.022188527700873394,0.043580661090133345,-0.011974469630014478,-0.08481106032930709,-0.045436882654961985,0.015811655090844548,0.09634041757014133,0.02919724590508801,0.06936644925908275,,-0.02036970680982641,0.028905535703349573
LAMA5,-0.0033633774101436663,-0.039886818645104884,-0.026749309304956018,-0.12981427547695004,-0.031673552401585155,-0.07200443541281741,-0.06829669805901784,0.11693033087240588,0.07183948102293483,-0.19809682418406138,-0.0486748064831885,-0.09291794655198075,-0.1088871253283081,-0.021733178999326492,0.0011937595122864647,-0.03661970642837806,0.03488884378261196
RGMB,0.03843334430410518,0.06433385109164362,0.02548174552453701,-0.017382368120023754,-0.018795062811332426,-0.06671805877889866,-0.01368532375267269,-0.014108994393865502,0.11858103697752317,0.12954382564238628,0.05781166156451597,0.04882991901706709,-0.02034357043722019,-0.034067672664092954,-0.0132381161035143,-0.0145564727883905,0.11036314138060077
INSL5,,,0.007885032760385846,-0.02062011794355455,,-0.013733770023505603,-0.0026649332065223517,0.0031046882410941724,,,0.022945156270877547,,,,,,
IL12A,-0.014459636565964704,-0.02267309211354559,0.06726975642520226,-0.033200770399311304,-0.006008894008564859,-0.059030133363704725,0.014053194947019463,-0.0037410627971644914,0.12056446135108771,-0.011886668652133158,0.10964275329904233,0.07194535478864575,0.064703366174203,0.015127127829255784,0.12833814453140815,-0.00848786957709281,-0.034631865332306534
S100A8,-0.016913781081306988,-0.009072778342217591,0.040638663245964886,-0.1326053856737348,-0.0843437182724293,-0.08574528834923671,-0.17122251078569195,0.018680464591902136,-0.2779413325804563,-0.18069289056308263,-0.01074433789551527,-0.001762252502872777,-0.039274469276603385,0.05805622221204169,-0.05301921298603654,-0.0583730774552731,-0.07423161173344273
TAC3,0.05454948508325518,0.005587443527882362,-0.025848608283958574,0.2421165424074658,0.12542708509435224,0.11734295819940986,0.21380229108413226,0.06362010780935129,0.16122031462596353,0.19790431209268375,,0.037706749262046195,0.03222354027992938,-0.011180506851925794,0.09385007917962788,0.05869074579658412,0.1343396399790608
TAC4,0.027769093517356295,,-0.02343135013076813,,-0.04900179994970682,-0.026993328340953363,,,,,,,,,,,
MFAP5,-0.02285384915995086,0.009581011827330382,,,,,,-0.013105644901697057,-0.012198322459852662,,0.10976270613326822,0.1138474395546167,0.043839716898862714,0.05184322767022658,0.029824788116400245,-0.08881184220666662,
CXCL16,-0.008551526816858907,-0.021228184340175336,-0.001144190783182484,-0.0465961261160785,-0.07209539042363722,-0.11321167354933455,-0.04294360660813322,-0.06400926791197363,-0.17181640921922664,-0.028296651292358792,-0.0771396745097017,0.007668495839504089,0.04297237805286484,0.01440223861545639,-0.10881386078507342,-0.023485315710230468,-0.06368578353792756
AGRN,0.03991754745697362,-0.006308673903244188,-0.07731929507481289,-0.10128979990728781,-0.0417207841114555,-0.1069141642334875,-0.13056188606943234,0.032797362463421076,-0.032015746537863515,-0.11298956845872785,0.13641537651130548,0.12464450788294991,0.1317098211210969,-0.014498746543843673,-0.04277332991284548,-0.07074208898470576,0.18575618507547095
COL4A6,0.021121415462450863,-0.034348030758981546,-0.016566707243268815,-0.018486763841355152,,-0.04273916325433529,-0.003463242279384238,0.03798563385357274,,0.022491153650271517,0.006608062622170923,0.1050954716278577,0.10868275208989649,-0.01697426589074425,0.05161056996215742,0.021224970308880063,
FST,-0.0072433794672808315,-0.025022506586840892,0.016915076203255826,0.017838565165618877,0.035576016735360545,0.021748921952656146,0.06197034388539315,0.04077835319096666,0.01748760509697536,,-0.028910080738897788,0.07823484901416118,0.06897170415701942,0.07961770366873387,0.14286924292816094,-0.09740511111688664,
MEGF10,-0.02513973669602072,0.014139574374553652,-0.054382170287993865,-0.013287073632831775,-0.049214784262956265,-0.012888966511570054,0.04211826964651265,-0.04106308023434521,-0.12556540645712808,0.048849432046494334,-0.03773498501476101,0.11293835312589606,0.10430917772379715,-0.03015180677946689,-0.0008522528551269679,0.15682626307805603,-0.1248349229947218
C1QB,0.014740474070557636,-0.07694334863262627,-0.04550820720504032,-0.02953696780057052,-0.14149489194281875,-0.13873187262673967,-0.11611756860734954,-0.08414036012353737,-0.3315892230236353,-0.1832163857516724,0.03636692770928859,0.04638447822044644,0.07846795159210584,0.0531072565930416,-0.012570291990901537,0.018268486437941954,-0.12524254321439152
HLA-B,-0.0758577824270709,-0.02438560050236214,0.040695865132047024,-0.13836627617855018,-0.06065502187145697,-0.11814180850054358,0.03974943968955036,-0.049085152775841995,-0.2811837848611692,-0.27175603864301995,-0.00016291886782974965,-0.07523014008784434,-0.17270225699465602,-0.03092422624138892,0.029660250687292517,-0.10688694258498027,-0.14406352242112305
PDGFA,0.024148366456171383,-0.005509141943177628,-0.029106602331889803,-0.0595590506332245,-0.00783278622671026,-0.00378384786204451,-0.0613994005979869,0.019365900571644504,-0.0016298587645410334,-0.10779962728779739,-0.048767591244771806,-0.038498836372819874,-0.16872460144374374,-0.00553471122584855,-0.03764074215737201,0.08237504653075915,-0.05934695347449306
LAMA3,-0.0008758945292260145,0.0006180067959335377,-0.01102354928562927,0.006238164892198285,0.052904229858710385,0.0725593014082476,-0.03758867792941151,0.05154257837561191,0.11254362585664422,-0.05732700646142043,,,0.039095977423979814,0.022485747893753082,,0.08514860443043498,
DKK1,-0.0037654135473968804,,,-0.008467656393964334,-0.005118449367599913,0.004026594914875585,0.001070472733864497,0.0008786809002969874,-0.07087099516321341,,0.1263835563516196,-0.00225216389863314,-0.05096792981887793,-0.03282508028649524,,-0.1440054836309842,-0.03247772333702068
INHBA,-0.026136186145879585,-0.012268005499905824,-0.02694303789541654,0.028236905089796954,0.06161343649934637,0.05407102337808267,-0.007534869593273237,0.013072608257402493,-0.026561731596413504,-0.03210548845312187,0.03742873722135954,0.015733357920293862,-0.09606295615150434,-0.07120915350974649,-0.020663701955893777,-0.07522940517340236,-0.0006078648440533801
IL7,-0.028564801366151603,0.04566432448930863,-0.020090424024401424,0.034868896714335205,,-0.02399294869533263,-0.036516192694522824,0.05060178446202185,-0.05273725834768236,0.009924596594696373,-0.0286479769313774,-0.030136501959329313,0.04487424188404967,0.05258440018101776,,-0.08477567230717675,
FABP5,-0.008533511321355141,0.04879831947531914,0.04226550537102696,-0.08865397888775363,-0.08361338905858783,-0.11911916368697115,-0.04157593792416807,0.02557332320770552,-0.1024719414484268,-0.29429185704397726,-0.07086205246685946,0.09270798338084929,0.07569819484555387,0.017105513715571553,-0.05228567971153735,-0.15246411484274644,-0.025997436596232423
CCL4,-0.0049060619400564335,-0.03851301353592847,0.0007170887905738208,-0.10898789996439677,-0.07046046535746756,-0.06784365958772516,-0.15466581223836526,-0.06259872540224225,-0.20795833114994053,-0.1282710177192673,-0.02930528155129773,0.007165681227878323,-0.04673971531905914,0.12355723444869161,-0.0428590811262064,-0.11859174449666425,-0.1137676964748707
FBN1,-0.0306260436474496,-0.0246587363088107,-0.04158784364679296,-0.016946442284342455,-0.011634546796443577,-0.013471793781202343,0.008597313756746137,-0.012408094414578436,-0.05355769283268317,-0.10980005861473227,0.04063809985528419,0.07995400983482999,-0.026568868186181725,-0.10496303713433867,0.058552651238588986,-0.0835007775250876,0.12757222047485284
TCTN1,0.030587255477675445,-0.013651980142962237,-0.048854045985177,-0.011818926186473556,-0.036060445566810144,-0.1226733056333871,-0.015281569004410415,-0.113380157452956,-0.04453251633790534,-0.11103316585766557,0.05621720964845202,0.03190914295043902,0.09518671488155002,-0.003184940520638311,0.12739255862111604,-0.013136890622485305,0.08435109866713895
NCR3LG1,,,,,,,,,,,,-0.05349087642148478,0.036918918689000435,-0.0282893884010052,,0.07671118848612618,
BMP7,0.046501673674491054,0.03492644418956963,-0.058999884852445304,-0.03116886489233621,0.02677105658580883,-0.1205257164444471,-0.11148861762261647,-0.007746573124765813,-0.045852404145633144,-0.19181801955548528,0.15122739319828304,-0.08574620971064417,-0.009967541739007305,-0.05234057340399163,0.019067857119411905,0.048370970104789086,0.034646965175988094
NLGN2,0.046411126088347694,0.012054997304916869,0.027392047345321434,-0.024176563992451612,-0.024114829729947166,-0.01740139995435114,0.04938787736366672,0.08761904447209296,0.11106140586064199,0.008222208280414783,-0.07239377501700586,0.13624132430523497,0.1222834498908986,0.05451908745346776,0.032285652441737825,0.08135689504421915,0.06159955623757719
CCL25,-0.019896888534436476,,0.034012679000444274,,,-0.025029269710603073,,,,-0.06835246230838123,-0.029394528410040706,0.09407958098680265,0.05747929003652373,0.03091439211530927,,0.13736437990285216,
NPNT,0.03800713929831603,-0.011896831520777501,-0.021097823423226223,-0.002932340488880526,-0.01982557597195166,-0.1164730524109644,-0.05722515342933092,-0.020641419403315535,-0.020683961902790957,-0.2020916010926262,-0.028479880087607337,0.10152484902908952,0.09891247304596126,-0.08368345408413914,0.04703196699904272,0.08866500956746363,-0.09817614146619547
KITLG,0.09617117637136183,0.02221616281160093,0.020474399334291044,-0.04206328280707606,0.03948699078328694,0.012369435371428206,-0.003201574075270137,-0.002827328565175408,0.1424541196157986,0.09647709125795796,-0.016669094269951203,0.03334991727428611,-0.043491281469714,-0.03353160156963424,0.05438998250498797,0.05774602230369327,0.06595270673904512
MADCAM1,-0.03753682559192967,0.06501142788014913,-0.034676496753752756,0.08383416798737234,0.024186320786329575,0.11498425909369382,-0.050839911724214655,-0.02819784108322109,0.05071827107643734,0.07855658070837682,-0.03323540247880623,0.03598253948412612,-0.026442632929780024,-0.06373182663494392,,-0.0404194832916751,
