,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF14,0.03170009691864783,0.06122174192478888,0.07736799270921217,-0.002809392994673971,-0.06311461949173774,0.01704392081085579,0.0313514956545544,,0.022198325653027533,0.09618422089115351,-0.001101317803297499,0.11390225679723269,-0.02231330720448776,0.04236439030959238,0.10891230921736213
IGF1,0.24402342951702916,-0.006371422526316089,-0.0014740582885736282,0.062198062959832504,0.004058670670883343,0.013811116556312833,-0.03703487998540246,0.046465330941375185,0.09663991862670566,0.12624087866857636,0.022947699144292996,-0.0437414569858138,0.03262843215216169,0.15689987900016364,0.030652761016592377
TNFSF10,-0.026213321797131168,0.055753882157300746,-0.04055068472053277,-0.025383557232952145,0.0025749163142989064,0.03851205652921317,-0.029621671290100005,0.09140645687275092,0.018261413793700526,-0.020997282842524854,0.04162533543405082,0.0551171433719992,0.021949820138194638,0.10727769230149686,0.0609517004274501
GDF5,-0.04340698965725489,0.030994002831093017,-0.030179801082867396,0.031967389618923946,,-0.00456578531473791,0.03304436326441301,-0.02718851244270524,-0.014025912025485575,,0.029542496236076528,-0.046394318717682397,0.04066494466073896,-0.0038680968272981164,0.005191532088654437
CHAD,,,-0.03592663781256659,,,0.00959809928131472,,,,,-0.004308769059216296,-0.02185091351836065,-0.019414575013695253,,
RGMA,-0.06600325305305069,0.00594394946157838,-0.02889295591128764,-0.07838000063710061,0.05537983953821132,-0.0009741674504164343,0.003917816316516929,-0.034436782937307064,-0.0366559352580107,-0.07558331830316248,0.051491459477105525,0.004546038952809669,0.03272293057832927,0.025894927963270056,0.04959614824666531
CLEC3A,,,,,,-0.024354837522698593,,,,,,,,,
WNT16,-0.041470579309661276,-0.00282488821526742,-0.024207002319933568,-0.04381337585397004,-0.017983115161889256,0.0043784701122212685,0.050354685119025716,-0.002109970397775251,,,,-0.01805118145933389,-0.012420916397434652,-0.023977938652484553,0.030908511313402685
CX3CL1,0.043034230308434396,0.044171692398218165,0.07507373913475754,0.0032884757796455464,0.017249850059930957,-0.046989899508640194,0.11291655279144103,0.05917660717935865,0.02532121752795256,0.04671448700466738,0.05703180983689195,0.07384629078668599,0.013871319844459601,0.09901222198338945,-0.03558110300122359
FGF1,0.05905664184884561,0.011823870606640629,-0.0015944952894993622,-0.057593423158249904,0.009844857911171493,-0.021741218454439007,-0.09594089126303264,0.03481981327365108,0.01818505917321695,0.07525869658603408,0.03399461843790446,0.0413897615728556,0.0629889128704206,0.036498381775730684,-0.08321521678774818
ALOX5AP,0.030852535136621437,0.05803357657667484,-0.03218715487510299,-0.12314074858442788,0.0417351867247969,-0.07915055963860367,-0.09511182009734787,-0.03450302099940156,0.024537034670938145,0.08766798440483445,-0.004664096488652807,-0.04816214511159749,0.04127998182198693,-0.03046266317203388,0.037572627297896954
IL1RN,-0.027367305086530437,-0.0342557624922853,0.00703969099103322,-0.0155500776862601,-0.028282177952874847,,-0.03685915936854612,-0.03121191740712212,0.007097119503729448,,0.01578842148513654,,-0.03460828732376588,-0.038853084994093394,0.008626369773148172
PCSK9,,,,,,,,-0.018611134130684118,,,-0.01685224562519811,,-0.012056439691668685,,
NPW,0.22375746906336139,,0.04837290503039046,,0.06009184294252699,,,0.012052767568494495,0.02345404064312583,0.03248531611634674,-0.012435824279036346,0.07980161823797223,0.020525214269058362,-0.030600210931599765,0.02508741627768176
CXCL9,0.06923251132403727,0.015053942867346995,,-0.018806923062792604,0.010562104424168984,0.029679812059703752,-0.018655750150409964,0.03947405709426147,,0.03234320143153647,,0.0816312921116367,,0.011239553815445107,-0.0006544834002306385
ANGPTL4,-0.10915878806533251,-0.0705047762411741,-0.0359970837297233,-0.03181798783331735,-0.021678839967763677,0.0015546572964997313,0.049947168277626366,-0.04169452864775959,-0.03213129552526961,0.11735652429253686,-0.05443084121879838,0.04712319113833762,-0.00893651831106645,0.04359817419473287,0.09281595075576905
CCL11,,,,,,,,-0.030906635225445345,,,,,,,
UCN2,,,,-0.016477900041801163,-0.01638076694620903,,,-0.0011400470868886113,,,-0.029139323255576798,,-0.013623716882859066,,
OBP2A,,,,,,,,-0.016820595843195958,,-0.04009942909564402,,,,0.0037519282091089665,
COL4A3,-0.03999837152079607,0.034297107994964285,,,-0.021190259518948307,-0.03694343491404341,,,-0.01899677756483497,,,-0.0339100716707961,-0.019054313370746825,0.047180111513990125,0.015382574064534279
NRG3,0.1660693901033673,0.006409770470361395,0.05769481247219705,0.11344584368549557,0.012607202305342917,-0.02528061094905466,0.002153458018683216,,0.03677295013534807,0.08504401762466644,0.07123754585009826,-0.010667149886691768,0.06585362669572704,0.02581087444846809,-0.03217011350927772
IL23A,0.01834512371011347,-0.013302891484323094,,0.15475195409789005,,,,,-0.023112837147224643,-0.036899640714453875,-0.01685223974642859,,,-0.003675890319201776,0.03769482839766531
COLQ,-0.03552878388596885,0.04249037661594209,-0.027414938372364875,0.014854536701272056,0.04835514991736383,0.03602601308666084,-0.01435368417407867,-0.04105310706080116,0.03135160652385107,0.13419611884447458,0.00393784909546763,0.002262389292230525,0.010075933743512193,0.06616279199153575,0.08264873481565663
SCGB1A1,,,,,,,,,,,,,-0.013949375492735838,,
TNFSF12,-0.0014388614732796724,0.016269903101164652,-0.021604811143430328,-0.07004877525154675,0.039422302582328234,0.009247106847322616,-0.00220601604533648,0.02166908808971137,0.036736127547455893,0.04816166995277545,0.08151462926089699,-0.011095011653391142,-0.031019687488183678,0.0733208271768581,0.029670306241916532
DKK2,0.03590509328692372,-0.0019350263522981,0.0018346836699891177,0.05103669176788392,-0.0001509793698687618,0.037210291701094134,0.0321516549804377,-0.01533592698917123,,,-0.019892899000965445,,-0.01605634420410676,0.014049714622918272,0.07405986219692416
FYN,-0.0494391430984147,0.01720116596744878,-0.08738396725298805,-0.08668698847099734,0.01632145742928006,0.0002879104867737149,-0.021948279803232763,0.05579544102461922,-0.059788175831398414,-0.04323628466853454,0.07902693311656657,0.01578443643857402,-0.015392217524223564,-0.004505082786220661,0.08346699036922654
ACE,0.05366086534106664,0.041304661963599235,-0.07958110537625691,-0.04553014358755379,-0.025498124812077125,0.029296452896480786,0.03688830319951173,0.08349046901826347,0.017382479626545707,0.056581121434598584,-0.01513085814426312,0.07393229470468084,0.052691347623102375,0.09064688487249666,0.011731809044055177
IL18,0.05289259852655902,0.03479549806932468,-0.004470575709456481,-0.10021276298031093,0.05570690048677641,0.020479738729330333,-0.04217526733495866,0.012393937693027865,-0.03865729501195582,0.01558231599226706,0.015503692649966788,-0.05492225611797809,0.0438764281755994,0.04976496200665544,-0.04810102563218209
PPBP,,,,,,,,0.01351396443318445,,,-0.020633946914743972,-0.0016957367655780465,,,0.030310563572983198
CCL27,-0.04594330623839851,-0.017336062142132555,,-0.02473893801950614,0.06408018793880035,0.0003766616427882488,-0.02284015983730029,,0.003363673531975269,0.08155830022563469,-0.0024945007409793397,-0.024919643620912642,0.01875938910200668,0.013971492530783069,0.03508290448339515
SERPING1,-0.033090961105529094,-0.03323432871817513,-0.005457644786378584,-0.11049693415370179,-0.005279279092297883,0.02619502141317237,-0.08128326162415898,-0.0495860248341955,0.03975354064808416,0.10349041299030837,-0.02605852801977952,0.003412482498183363,-0.030858766317555207,0.00850278158558044,0.07353910737870671
AZGP1,-0.02633976369232925,0.014455610413812669,-0.024316633112417163,0.03144680837203978,-0.011297247725806443,-0.014354060007535073,-0.022695730745008528,,-0.013846557153312726,-0.00035151547591811215,-0.005235826283443068,0.0760326875444976,0.08455896373210607,0.04361891857898564,0.03396183625718328
INHA,0.01036057356782535,-0.03325042708448294,-0.031159787486563766,-0.029742980723554274,-0.02982528523264998,-0.006042323754169332,0.10666580390729322,-0.012040124475090555,-0.050344053211955966,,-0.018238898843679303,0.1044045794303781,0.042105326623945394,0.02785951050086416,0.00015063497970889105
SEMA3G,0.04602343067780263,0.0365181406246311,0.04424277204036769,0.08597898556008232,-0.025977231830155885,0.016541235315787634,0.055974382381501875,0.000560597677266489,-0.021436681149794478,0.04684857462650698,,-0.01859927433697243,0.18677270920135527,0.05571601436682258,0.0870520797153614
OXT,,,,,,,,,,,,,0.1492410696481481,,
COL6A1,-0.09403289465068193,0.014984747788500235,-0.07635269535158076,-0.12346917809913188,-0.001193682897591553,0.004307225871424977,0.017817871871196295,0.022203380852938038,-0.057127480293812705,0.10270276768643075,-0.028715762084429993,0.044661266676353895,0.07137201408206499,0.03683316502426374,0.10308139681492089
FGF17,0.06005058862440568,0.017722681384406726,0.013938928887202552,0.02485455972163913,-0.02379800414137469,-0.035664343518498336,0.09556985476711423,0.0027692471413200406,-0.01994370653187677,,0.1546009408168719,,-0.01932403261648973,-0.01030191356544578,-0.061193471182829313
TNFSF8,-0.02008086016660467,,,-0.015550077819103033,-0.013411006140371853,,,,,0.13953176686283467,0.05832713768167229,0.12500941233195653,-0.012420918036869037,0.03286988491357208,0.10105007923228933
FGF20,,0.04628776543349905,0.005756337035653684,-0.02504826353744368,-0.01057391679251438,0.041325493149320325,-0.03340182834941446,,-0.018340539911641352,-0.031841145860701435,0.04660185698886274,-0.024568466650736243,-0.025131454156603415,0.022398837636776393,-0.017397211500924825
ICAM3,-0.020426814111208173,0.000392845989303882,-0.0008475552351229626,-0.08193734387951793,-0.014322793177761558,-0.024574415130875892,0.03117410460500575,-0.007400070134252205,0.0024019779066090097,0.02416301054284483,0.048105657471716995,-0.0074442040043084835,0.027807454917613883,0.10349237065311051,0.05802671846669762
LAMA4,-0.0434940787988504,0.05388151700504767,-0.043802634649142504,-0.08298500095434394,-0.0339065451321941,0.048835670707463745,0.018660450006278355,0.02513991362988435,0.019188553561221976,0.10691324232118546,0.019627525087098318,0.06728230962707808,0.0588238634676264,0.03419300620602528,0.09670109774395634
INHBE,-0.03158472402085511,,,,,,,-0.00998384333265719,,,,,,,
DLL4,-0.04410271587762025,0.01834779822343715,-0.042422031949057,-0.06655248634325349,0.017415575040963156,0.002635383868670357,0.014845026205977985,0.03522559341554737,0.01586203543343998,0.13727278434539628,7.312175054032141e-05,0.08948668530641125,0.021982523547331528,0.14015899498325604,0.06407278396542429
SEMA3A,0.06570536113338023,-0.042256398920288055,0.00982021122219157,-0.036219332560213494,-0.04229430178862475,0.03206604613124212,-0.02752079200866779,0.07543319002318509,-0.005273697625230353,0.054556263877196934,-0.0023264619064828802,0.031418230474893796,0.01448930508238399,0.011173927050559826,0.09305777570262876
RLN2,,,-0.025567365284101685,-0.01997023483727123,-0.013660784394621782,0.01602364039707235,-0.02415962879635713,,0.008745485897961494,,-0.01548220574921583,-0.013151687466347246,-0.013623715380556865,-0.005299200311264111,-0.03943450496674741
C5,0.0425770707189278,0.11428730705661945,-0.02973744475268471,-0.08231068200472498,0.03099901956896246,0.015203519649134477,0.035601453122209255,0.0273579246580625,-0.051782799605402746,-0.07420602082275392,-0.032319241688650614,0.05156042936987282,-0.045056485524141834,0.07761275553232581,0.07896472874613394
COMP,,,,,,,,0.18134623713789463,,,,-0.02161678223578454,,0.009723290048547903,
EDN2,0.08539530147449849,-0.019587002439357327,,-0.021253107599106744,-0.01658874464907556,,,0.031165464343447306,-0.018157359789977283,,,,,,
C1QA,0.14577938869054577,0.053969097829085655,-0.029522898359749937,-0.11620924149545947,-0.0047785989562312775,0.0351793650302297,-0.11891995621516238,-0.012431027939972946,0.03651062109526102,0.020610670385426515,-0.03052681930458054,0.08365133813862988,0.049846794877748714,0.03835263789434854,-0.02924897915358939
UTS2B,-0.021594489872466757,0.044453990990522184,0.03177635448699455,,0.03504921983884272,0.01791004458014712,,,,,,,,-0.033846037622761165,
COL9A3,0.0009480872072891282,0.08225595040545873,-0.04697078976550941,-0.10983787993590005,-0.03148630948151103,-0.012266365808302211,-0.015624397251592936,-0.004799779809638546,-0.0025725566788529454,-0.0780888728187854,0.017015752175137948,-0.07157934231963241,0.05710141185578568,0.037051407988817515,0.058878222332428794
DLK1,,,-0.030528320692458984,,0.03104137837388786,,,0.08181488157715183,,0.07759739779204733,,,,,0.006898149091509201
HGF,0.03140242023582122,-0.039022841371267866,0.05341797647307635,0.03423982732853819,-0.011076704629012548,0.03573375877594124,-0.007063420091680438,0.04408663389919781,-0.02200810522516813,0.13899386320921042,0.020418715257123257,0.014695365331525592,-0.024112895728249525,0.055622649248489926,-0.016189725038795854
GIP,,,,,,,,0.0069715865343775935,,,,,,,
P4HB,-0.06885515548484958,-0.023581499092308836,-0.030026972950364317,-0.0887592183757429,0.009327000447142575,0.03218004527637156,-0.029532079261824662,-0.0009574554361136722,0.014559471030292918,0.10579969579135852,-0.07232894730654948,0.06752928188620345,0.010513933466033482,0.01625202716146235,0.09718240001401296
ADCYAP1,,0.029059887159187385,0.03750174512357427,0.059350384317812616,0.014297878619570136,0.04242383949260431,0.041209505834397246,,0.15234581381025028,0.20711011989815858,0.040912671771448195,0.049459998885702045,-0.06385713873669609,0.007930277184440466,-0.04613746248502949
GREM1,0.005009595575631819,-0.02755154932902794,-0.023840986555880354,0.005077111460315207,0.07100045418131636,0.004765094702268546,-0.0282340551544606,0.025245793696698927,0.01641661232005943,0.022605209826554663,-0.0544015205788382,-0.09920769062036948,-0.01718598278982248,0.08439041929226747,-0.012007427858530487
EGF,-0.026883667487525884,0.020480590944545445,-0.018370207382074902,0.013096125144764376,0.04561162837618375,-0.004674962549448131,-0.026821192332251626,0.03552310496847527,-0.01252722519110669,-0.033431343952181204,0.003309651875102426,0.11731759955708872,-0.017152858132862044,0.027760079318989196,-0.03709525520879575
VEGFB,-0.08576664627633349,-0.047990225488327286,-0.05239696891770074,-0.07300164023845061,-0.018675274287042198,-0.004202618775690268,-0.06200659595654517,0.007322256638205246,-0.07473832164323538,-0.043209560713927356,-0.020053494168399386,-0.004607642677069667,-0.02324845679175991,0.002448635971441795,0.04310417046024647
FARP2,-0.02305489613712984,0.07007922735405599,-0.012934195295972135,-0.0911096704186146,0.026551472670858164,0.046262795854630605,-0.0418444029929181,0.04034608117253167,0.009577788136486461,0.10759414318493546,0.03554141479568267,-0.07354556340979031,-0.03412926638778258,0.03598944575470551,0.06762650036587027
BMP3,,,-0.005749850012051751,,,-0.005412431157169949,-0.0204735318040535,,,,,,,,
IHH,,,,,,0.017092056014490018,,,,,-0.02026651105113881,,0.07061862003172806,,
LAMA2,0.00041723770232299863,0.06272180963189868,-0.07029409032114947,-0.09188284148024119,0.023927247348633707,0.07601094074202329,0.03129046474473741,-0.06904234887789057,0.01698806868486199,0.05553786076502297,0.022109405245260866,0.036447162313564554,0.014307939392006032,0.07953001796768452,0.002982334380809916
SERPINC1,,,,,-0.012633791897174554,,,,,,,,-0.013290558873481196,,
NRG1,0.0443301322634378,-0.03635168612454876,0.04395471781296888,-0.034249685217844654,0.014227570773096753,0.02297412919679793,-0.03532908012290974,-0.0038891450260596996,0.006689243841645732,-0.032909051870345214,-0.0030209738166761817,,0.09239605751412748,0.0045303570864084226,0.07269016439020919
SPINK1,-0.024052525924657727,-0.009172518906200536,,,,,,-0.04781411549215574,-0.014449441459360229,,-0.04273234943129082,,-0.016336771369163502,-0.06775499544140096,0.019473710068571307
EFEMP2,-0.05262411276435924,0.047779557515838886,0.04527856096642436,-0.07718718782460508,-0.017145924233474108,0.045055267902670545,-0.02702817273166686,-0.06817276435185604,0.009603426819648897,0.12626898067181308,-0.02189943170323326,0.04706799714494232,-0.0004299368943582284,0.0722151302938655,0.09173166477357894
SELPLG,-0.02688736558482308,0.048514993138850784,-0.017580188502547226,-0.0359761535411936,0.04168157297134106,0.03164849756539872,-0.07059824029787336,-0.006434976858408159,-0.023908173010011392,0.0038203874292062723,-0.02019208694936199,0.001055279820444426,0.05813323481391135,0.017227311774204477,0.010338008874718472
GDF6,0.020605956103028445,-0.03325042383882316,-0.05463384791558788,-0.019970236991464017,,,,,,,0.06499008897014405,,0.020302494330978336,,
HLA-E,0.06531637807884091,0.03428662995337941,-0.07044784958473914,-0.09917725412208188,0.003609340977513876,0.027796994429697502,-0.10872376094226821,-0.07608062856693085,-0.017611813347062154,0.0864596119656764,-0.05846643595684043,0.05258967788111443,0.04139930332270817,0.06615439692430984,0.020997728333655673
PTN,-0.06517440972389518,0.11947224259029966,-0.09696388825159769,-0.1370065607436408,-0.0024296066745849187,-0.016623886283346136,-0.034419720385872786,0.014083908917148573,-0.075347168539029,0.03649310507369935,0.022450703787053647,0.10066547734717887,0.004008740569132892,0.028837875834565884,0.10352221008769964
CD274,0.023999743606886406,0.026606489735524243,0.036209712882618914,-0.016331525332260437,0.0030297245694283293,0.008309538825195435,0.07548663953316723,-0.03215229393480496,0.005063974182588115,-0.018963715073056917,-0.01229613975212141,0.0720864671803189,-0.022324280330732887,0.0006921389379621146,0.01762449009377287
FGF10,,,,,,-0.037076031389918634,,,,,,,,,
CD14,0.052349140458304806,0.039553560806640756,-0.05714446232722599,-0.08420753153224646,0.017326444338441296,0.003396880811235912,-0.08652508840795335,-0.03381846168001814,-0.03875052252460363,-0.02808252031367311,-0.031103375186440865,-0.03803676971238716,0.049114613559729986,0.0034485651598938865,0.03388041043085731
SFTPD,-0.02745333992269411,-0.00994272294410799,0.04122093274462877,,-0.021684172375545208,0.004859425043340116,,,0.060098167231175476,-0.04225474713529407,-0.007375846003044543,0.003954939698520191,-0.035947983658638244,-0.03582201913398827,0.0635640833610296
SLIT1,0.13951165404448101,0.03712263076405163,0.055989661424089024,0.0015635143941806267,0.005736859492569459,-0.012116607220398068,0.0917266895637846,0.04243281120842591,0.029809216524754517,-0.007603378554351123,0.050216317657317926,0.08881659868529812,-0.028182729828607263,-0.023607287042734314,0.010611897669320478
LPA,,,-0.012952044460365138,,,,,,,,,,,,
CNTF,,,,-0.02089393965499818,-0.01076927588029418,-0.02340492624884927,-0.03274302654762143,,-0.016777343493723486,,,-0.01859928167636384,-0.013623716882859066,,
BST1,-0.04310490351535473,0.05963163997835283,0.07064082671688451,-0.07889793579707444,-0.0413860271689789,-0.03277939231331324,-0.008321339212894956,-0.01017336382604654,-0.015730159914123937,0.0919422843812736,0.013788664260973573,-0.016920941635570178,0.02862929568427105,0.07942450965342125,0.06061428257625108
AGTRAP,0.07374575723748794,-0.002985044537981766,-0.05878891547661005,-0.07261213726435926,0.030171589803269935,0.011115818982389182,-0.010806369886901193,0.013674401969356752,0.04311817210466315,0.07399150884447502,0.00571101319040559,0.03677141148970548,-0.049514502855402896,0.1051501628570315,0.053446172837287864
LAMC1,-0.05599318816536939,0.03721466943279075,-0.0691340484729936,-0.09826925610585312,0.003509069858605757,-0.028473546129006017,-0.03237606363309612,0.006795030428739788,-0.014156090694888445,0.10440399742653828,0.004667233528636178,0.03522972599969679,0.08055819814699199,0.07266622726582325,0.07094710767429956
COL6A3,0.06625460319424199,-0.005080416328576285,-0.05134457894806873,-0.03346214820757801,-0.022328109912873397,0.03302978579079031,0.0032927490067276867,0.06461500805259607,0.06911557177916201,0.04782814311452727,0.016864234029846152,0.10044170001305264,0.014447424641027549,0.07004828219336559,0.09627485392464992
FN1,-0.046781012631311875,0.03345507270302107,-0.09952778572869275,-0.08282918213687222,-0.04939752849775425,0.034579913470967324,-0.008534859363006745,0.036345211467816566,0.03151760095165662,0.14831617293451885,-0.031901356096843365,0.0702468661155822,-0.009024112211986377,0.04528634687286384,0.06782809508383043
MIF,-0.08607124856764503,-0.042843864816625256,-0.07028983489022612,0.12406134210758844,-0.006451281986632207,-0.04876751578114626,0.03830992210170992,-0.07878239031834677,0.005348879661487685,-0.01734375233574882,0.011899752386650303,-0.08133924218471003,0.022948685745228292,0.025918399064123725,-0.002200428249179962
JAG1,-0.073976593961688,0.010168028748458166,-0.05909187862186856,-0.08726640346345198,-0.00287970651412441,0.0021565280102711563,-0.0644751806184506,0.07064170773495242,-0.07514763996864211,0.03445213233679123,-0.05170302837651129,-0.010125436311171222,0.038078077489203686,0.026574665938684187,0.06019843168546314
NID2,0.04333024290781383,0.0811491497051212,-0.0530592577487894,-0.06569990311280272,0.05219324557954214,-0.014153250925216736,-0.028990509259568416,0.04456978357799777,0.054919521406964135,0.10071760126479495,0.03914006069696864,-0.01238734586983853,0.024960676242375163,0.055800087160778444,0.021677707996032605
EFNB1,-0.016264666177210885,-0.02710405798958986,-0.026069801994946254,0.014015931590848444,0.051335942246869944,-0.02750928770108527,0.04245159160415337,0.017238774671662252,-0.0177826472263594,0.05461486200520831,-0.05129561231971413,0.04466458452836173,0.05670258825882894,0.09361741681486818,0.08806588466112449
COL4A2,0.03348581603164083,0.05859586600949389,-0.0465209058332754,-0.09993424865853762,-0.021363505856536992,0.005357802544676901,-0.06341728119511619,0.005643444771426238,0.03686321177700663,0.15291188950668572,0.03950981228279801,0.04481781669669799,0.03184098919581514,0.03356840406656691,0.0709078608199953
SPP1,-0.03377886018624884,-0.03090451126963488,-0.09326273265183309,-0.13675721297181798,-0.027759239122123063,-0.008804127910335925,-0.11605074678541201,-0.01313974756392478,0.005375584918693288,0.024734601439412036,-0.030819439059693924,-0.03409590314166463,0.05295301124341349,-0.06287437718169835,0.08009524376426058
PODXL2,0.011363670370527091,0.05933846143384161,-0.03823086968511585,0.001164937275196396,-0.0297478069361921,-0.03183197397054446,0.01405745573015754,0.041221153011608114,0.056115865995415154,-0.05584766183245686,0.04601347861929748,0.029846959441740963,-0.017553451556871706,0.04642032116071474,0.008075036049629752
IFNE,,,,,,0.03216046833590122,,,,,,,,,
FGF9,0.14037919342363714,0.04501928689340332,-0.0394864041031884,0.08310649127046381,0.017276357679993148,-0.013777900404509286,0.11334295830412922,,-0.008535164596409643,,0.05246464777965233,,-0.027324457130687377,-0.0023706936265497627,0.012477228254749869
ITIH2,0.03752301888836694,0.1897137882143351,-0.024670859204955767,-0.020344340094913562,,-0.019594207625006476,-0.023083933295194998,,0.004952801781004512,,0.05700259082653997,-0.005079941350720908,0.052734590291129625,0.0600873016867537,0.036526917963640396
ADAM10,0.03949970034639274,0.026976431508257726,0.024027457614123317,-0.0606453217546743,-0.0016621191560541565,-0.00120572574138241,0.008008078313758007,0.046147896306395965,-0.0490168552659069,0.04164098156477667,0.0520486784340839,-0.019855066166774647,0.021219287465221108,-0.04040942378254629,0.09553254270504132
CFH,0.013276204557239962,0.0074537435521610665,-0.003924539981691206,-0.07739548417336253,-0.05917356664185318,0.018203625342604828,0.007916888199728269,0.010421350157388426,0.04879433449489742,0.04755151651786724,-0.02667030564082918,0.0563117718691716,-0.005161478078707112,0.086974649878903,0.06174773567801787
COL4A5,-0.06959605587171944,0.06897963167315006,0.014911623025744851,-0.06306948181551754,-0.001593973234820756,0.029323869043199384,-0.02787999593926037,-0.036426082924885334,-0.008323265854540152,0.09921304188897673,0.06806482574098051,0.0513031428358323,-0.04250457743284568,-0.014279394964906489,0.029099827651931122
LTBP3,-0.09216355392967951,0.025802396835771544,-0.030361822263704815,-0.03092385150861031,0.03945148389934794,-0.048723147747250777,-0.022529295624949923,-0.0626069721288678,-0.012073200143427883,0.012390299455569746,-0.06350089444638823,-0.0016647549978470932,0.02481077259924959,0.011621992525772349,0.05592659304530226
GNB3,-0.055533732160053396,0.018232370618932004,-0.05468409344706656,-0.05318917128331956,0.03799725594421609,0.06017081314920983,0.13581884574096523,0.05556092754050709,0.0020578693501368556,0.03577448982269483,0.04308377370817985,0.1421385911475497,-0.004601481203301731,-0.019258739384692115,0.05247698967307092
COL6A2,-0.07740349563461676,0.003923289318684007,-0.027093005577829687,-0.05965839320907015,-0.014153173001421503,0.02044890096398017,-0.04585561357041103,0.021008024495391582,0.05104625500920833,0.12941085410474887,0.01114393361518382,0.08051489867028075,0.0647961960869611,0.04451487667897413,0.09801148703684148
PLG,,,,,,,,,-0.04404439143255878,,,,,,
GDF9,-0.001516480672575738,0.06001432892489727,0.005460752612775079,-0.0016857786959106717,0.0034315487210871353,0.054188849173743586,,-0.0366880046975743,-0.012157367290373642,0.06147778155385767,-0.005052465203154372,-0.027305330020266066,-0.030354941204590206,0.07496255682722437,0.006530790670296711
NCAM1,0.010318448758715078,0.06604473643203232,0.06744571352524363,-0.017249422411802804,-0.0008302837331092705,-0.03285786887662017,-0.0636137666507304,0.010862380688392738,-0.0068825927377263365,-0.05790152244193305,0.05255405190757515,-0.003863835883164194,0.008248923054306717,-0.07277061169673318,-0.0739107669861739
APOC2,0.08552369299837634,-0.01222327815001021,0.07568094285767654,-0.031175567233570973,0.017199597245215238,-0.01016932175194334,-0.07095590592536503,0.025064265098861855,0.029633880246640532,-0.06666851528095688,0.03674245811238826,-0.06035811797324652,0.026805365303582337,0.04492807807776479,0.07090152838973807
BST2,-0.09053880198562379,0.028494643809562625,-0.006124475562211378,-0.11562023328953015,-0.010443126453430207,0.01717640959504247,-0.08044630050330064,-0.10244182861956938,-0.038660743055100304,0.017444946927242116,0.0433622335002436,-0.016730129720517805,-0.03172158150839207,-0.014103306537297829,0.0650720040522634
COL5A1,-0.05142836290513657,0.010630976412846115,-0.0648079155843914,-0.029237514907643238,-0.03234895415511071,0.01258661565324008,-0.05325268705464931,0.05658261180890761,0.039690917565855764,0.12672660246802817,-0.00849820284267948,0.029961450109710328,0.0694249661023212,0.07868207064819147,0.08638548911592503
CALM3,0.17595109190026365,0.07899978888393333,0.14350262748648623,0.10826075296388796,0.03245944556753153,-0.010907977276699402,0.09862718989269598,-0.007375473362254664,0.03628807180871694,-0.08383388045223315,0.09547923442891992,-0.031870903294427974,-0.06745278577275902,0.03251599641385378,-0.095447883311367
THBS2,-0.06148189426196887,-0.0009845439701506187,-0.07562486033451324,-0.13787261553158786,-0.03127979049145662,0.025760253632668064,-0.012686057147791027,0.03424398154034373,-0.027663549357302725,-0.000461564603922804,-0.02550531435203477,0.01132895844748032,0.05277171528750774,0.03564693818582041,0.03587703414675972
SERPINE2,0.09903303101362075,0.011300988918139649,0.026475107946364925,0.027760744781923315,0.010295576632839818,0.00821849006272868,0.02234842068968341,0.07132875072421449,0.018105515653752735,0.06046980885842926,-0.041460514937009196,0.08521466874519608,0.08411687698355211,0.07452625866538506,0.08347678154809512
EFNB2,-0.0035717824314653876,0.05420805043915194,0.05421175689847696,-0.023833044325235878,-0.02173531936735518,-0.005593393055232062,0.030518870661546477,0.011474052472069167,0.04145691407559917,0.012216488544093289,-0.03957579535106827,0.009383087764310596,0.006962341588296383,0.04491693426639058,0.0342710720242393
PROK1,,0.08673805677352088,-0.020253325665445226,,-0.017397942727508414,,,,,,0.04066497067944186,-0.01859926352104304,-0.012775497658741357,,0.03857116364332848
LACRT,,,,,,0.021550542351548036,,,,,,,,,
MMP9,-0.02655918797332909,0.018474306708402888,-0.03254628811372717,-0.08717345266346066,-0.017983112169377397,,0.00786946182522646,0.03790130133833605,0.10340843227121285,0.1421069774128929,-0.008150494048052431,0.10998515157477241,0.09575552593684085,0.07114201029479067,0.09368151264393079
DMP1,,0.005365349326913098,,,,,,,,0.08209381701717403,,,,,0.1078660280238376
NPPA,-0.033110476206162705,0.05740915421768124,-0.04282940830397437,-0.012744306207099456,-0.0019722846263676404,-0.0052632460685494865,0.03719374941872943,,-0.05136035581566009,0.02043819001568949,0.010487182875118682,-0.008610050469182144,-0.023924522526978766,0.051153210167332916,0.008721206160193444
APOB,,,,-0.016020366852505456,-0.008717651912955626,-0.026159010311340245,,,,,,-0.02040954067373435,,0.006269333432004455,0.0029778179685570603
C4B,-0.029167795440979267,,,,0.06447565248067988,,,-0.028670505884942986,-0.01165269050652091,0.04586304808247458,,-0.020656137086491368,-0.01577135278124531,0.04611059300619372,
