,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
APOC2,0.1374729010509347,-0.00796945004712676,0.012800302692811877,0.16155722193251043,0.04561693666456666,0.05650152102148906,-0.07242549158540959,-0.23813532120757472,0.027124491968294993,-0.056163863076548214,-0.25082903552885205,-0.04509627736561133,0.05643782265113847,-0.0019874453192038903,-0.029027144552102896,-0.057765999084689705,-0.0265211079793744
BST2,-0.13124895549491722,0.011784886430897378,-0.04060812376742657,0.12197688780625633,0.013527071064894081,-0.1949506520172734,-0.039391263061346216,-0.47683310759186864,0.02090693654896668,0.03449935488287352,-0.14623780731587124,-0.2660089985953229,0.05069479228033313,0.033351147258616404,0.06751488735145955,-0.05284580960909424,0.014422286741196647
COL5A1,-0.09649775158594336,-0.04761910273954445,0.007379181812756688,-0.12600562143409486,-0.05779531311260795,-0.09528021122070565,-0.14859865155320648,-0.16591832658657793,-0.12615496141398105,-0.026229475417748654,-0.0497164382808433,-0.11145714335166407,0.0005118581458381338,-0.003721449491832314,0.021197773197540223,-0.028279735140315614,0.10198612509720686
CALM3,0.22307538279647116,0.22872238201360784,-0.026846030208144613,0.11298070041253568,0.1687008500605265,0.3821840752949363,0.36079448318090934,0.5364175130161236,0.3895165517837383,0.19366947567659434,0.43419677874181606,0.32780902597722883,0.05037447864629604,-0.06345973846153213,-0.06937904589071807,0.3258337428760016,0.3390899514052949
THBS2,-0.03292485174184616,-0.022773814566242362,0.022113791996808414,0.04945985149702659,-0.04321841426653353,-0.1491683463270954,-0.2081487660080385,-0.3911630389783411,0.019309510115565528,-0.033341077274136134,-0.22064470794862567,-0.2793099714511221,-0.01604366436539611,-0.00442352106019733,0.023961522183074048,0.01463644656806788,-0.12501370715669372
SERPINE2,0.18695011469945866,0.10495270960573672,-0.0101827021632602,0.02202372035379341,-0.0579971679829008,-0.2909443658374836,-0.05063461368585867,0.09261790094562705,0.055890051249500604,-0.0421551907359305,0.13993183543024887,0.061277985069978114,-0.004175203627028398,-0.028611396940537163,0.024773115332924454,0.06549574412841519,0.022870385229426724
EFNB2,-0.03875499280186557,-0.0031452862470118114,0.0512631232644127,0.027423740091516907,0.0034308287114889844,0.14264587027240203,0.0448546445240927,0.02414753794204748,-0.08351147570048409,-0.11055751096753048,0.16065904044418874,0.023427746796551928,-0.009346432687285425,0.007753192102508824,-0.009493244808438292,0.012144611362693772,0.14695379920138008
PROK1,,-0.003606768495150039,0.05199034905271561,-0.03690397202532863,0.004163979360317169,0.06915875052732462,0.03887171004222776,,0.0959233693374519,,,,-0.0144670234791748,-0.02227765611414331,,0.10205755109163972,
LACRT,,,,,,,,,,-0.042881196515534944,,,,,,,
MMP9,-0.035492739833914974,-0.05207393711021161,-0.03606848033929751,-0.0065339811024385415,0.016079074076501176,-0.14426816691676606,-0.018441225395413464,-0.2648607600947344,-0.07327947363659933,,-0.02097191819661134,0.11593252270382785,-0.032643828288662136,0.10799895662462403,,0.11914373780765056,
DMP1,,-0.026270220562188893,,,,,,,,,,,,,,-0.04411828639566795,
NPPA,0.10504891458132225,0.06466534671919837,0.016966811404155593,0.08796083252092776,0.03844271388874386,0.23230257071049135,0.004501282841678498,-0.06392040931577088,-0.0008733228967636919,0.056890092640097256,-0.0043273538894080575,0.018030320414063994,0.027953805638001993,-0.05902761327512211,0.018830938614943088,0.0998981530787791,
APOB,,,0.0293289481115642,,,-0.003746415898686078,,-0.06093671810966573,-0.011317919832134433,-0.060245410476955176,,,,,,0.025593578569320784,
C4B,0.026593718485046672,,0.006023745376948325,,-0.01439345214168929,,,,-0.03278810482425593,,,-0.02668291467666011,,-0.027501768079853856,0.010880342389137694,,
NTNG2,0.08594305041148534,-0.0200909199577992,0.05394906964412781,-0.08697073994011686,0.023457260822965027,0.07696564640815855,0.002451255792184018,-0.07962930894554619,0.016262050307741277,0.00945405019034205,0.13037658859064677,-0.05936776630210429,-0.02785193572739801,-0.08798220169056777,0.10022839067087191,0.06093336976344205,0.021658757253218273
LAMA1,-0.032807086999285764,0.036634075933233826,0.0002325618725814593,-0.004950431795063779,0.030995087736910013,0.06246832004414491,-0.09834960882217997,-0.42612847739237103,0.002753143772096199,-0.04369125339786505,0.0030517852092202444,0.005407170046595155,0.008478233930052072,0.003970541568388739,,-0.06565218575773966,0.16773781449929076
UCN,-0.025811307801222778,-0.01885126520336461,0.023159979126320868,-0.04497758270286235,-0.00032812984862859234,-0.019689555767799467,-0.06845666711596304,-0.06384633529220682,-0.016843235584854278,-0.025508743480678456,0.006354492739479922,-0.02125346390936732,0.15990807886952713,0.014049597328252858,0.009696251893075075,0.027308888851731387,0.15413549856648126
ARTN,0.01935119991817272,-0.011403596055565679,,0.04758050095903148,-0.04559894200874682,-0.04283472810573338,-0.03143328742379357,-0.07535062394103552,-0.0630299542542194,,0.10377338307012064,-0.037859607966454226,0.05265509987919342,-0.0051813095914047605,,-0.024793845879335873,
PDGFD,0.03281273155937012,-0.014754270240361873,0.012653507956837355,0.01052290494782308,0.03513312324232601,-0.006578959354059263,0.02069741509365744,-0.08858255623915053,0.031170047396304728,0.06352278168980087,0.044306386654429944,-0.060426361104582056,0.032823472070056196,-0.03921502663619451,0.002502744902056225,-0.0368661899044468,0.1416880710204997
EDN1,0.13253330040561442,0.01047595474998846,0.025890710740231214,0.07063043687824636,0.04718482541349709,0.05901843382144356,-0.058058840817714695,-0.17353407984296562,-0.053133464102104525,-0.027586649294834825,-0.05450360199192206,-0.11348905116148701,-0.02672225464168846,0.04546511688118582,-0.029575574416727746,0.03551405685277464,0.11600096895085407
ARPC5,-0.10520893549802883,-0.06698459735880695,0.007007998019199543,-0.05159089505935329,0.030919410502976787,-0.10932656763687262,-0.17676243519344717,-0.2551140642372025,-0.03381236186916508,-0.05691218767728504,-0.3202193232929528,-0.2362868920096624,0.006679432482924078,-0.04888986707700453,0.0323245889951155,-0.04781103225977631,-0.05307033854680326
GSTO1,0.08510125650025777,-0.05175757471307466,-0.007107798070681585,0.03099130535564719,-0.014576251313146802,0.1322826181985326,0.29089138321321933,0.495792057898058,0.0669760951821378,0.11613507542263458,-0.06086212020306036,0.21968519859755167,0.011960298658736034,0.0641639515791158,-0.019976330136726724,-0.10485786438150144,0.07648791687614695
PROK2,,,,,,,,,,-0.031656524291349436,,,-0.012570712331884365,,,,
SYK,0.04695906030156704,0.013954043764854368,0.021361589027335388,0.1263915955156517,-0.015716174109633812,-0.050290049871051984,0.002470860819805874,-0.21288358993411372,0.056868394249913794,-0.03167380933455379,-0.09902999498417013,-0.05259084359181535,-0.055646261591328995,0.03175752051936846,0.19252011923492707,-0.014954772495732105,-0.01412638502898836
ST6GAL1,0.23037953452924634,0.030826261208393952,0.027706267850485248,0.19084390313284894,0.12349863233516571,0.03689541683166313,-0.04295374571968007,-0.2992473570653317,0.16313253992606516,0.0014707312145000862,-0.22234829596174646,0.08258485310893779,0.0012590955467437254,-0.049578125650667826,0.048090259486429476,0.032313658461642365,-0.03526991989183067
WNT3,0.025020338695203766,0.10188854278395769,-0.006629824350118575,0.009994147732755967,-0.054844161574941055,0.13104166763234443,0.013098396896112549,0.26168762598201784,0.0332090263744764,0.07581926109833458,0.24934526858311662,0.17035387886372122,0.03609111251970789,-0.030134538401917054,-0.000959877994862041,0.10914812327603877,-0.01667982661647339
HSP90B1,-0.08694433933869905,0.024060477204297208,-0.017826193932212808,-0.07968319337979801,-0.03700246572981673,-0.3199069175570232,-0.20205113856099516,-0.1678867119372137,-0.17092063200285282,0.014283867275859338,-0.15431552817286828,-0.2763536117961056,-0.04466800345676841,0.013621835976713624,0.03693914887077926,-0.003259796886863714,0.030163775654554102
ZP3,-0.03934612366545068,0.03871456888067053,0.0017268918602266676,0.03350272465381851,0.07149698605200105,-0.007383709564825295,-0.007624211223421267,-0.21734096507907866,0.03526530060886158,0.0001785162181673069,0.07864801555073353,-0.0421158435998534,-0.023331746314597026,-0.029387581645318298,-0.025396165593533297,0.017742569692213567,0.10747342189874966
ANGPT4,,-0.015336769402919266,-0.010718275850309085,,,,,,,,,,,,,,
NRG2,0.036252635671352465,-0.0042948510484161475,-0.004907754797436814,0.09867131602223866,0.10408943283324328,0.04641746161131021,-0.09139759813704687,-0.07692516282881907,0.01197946493171655,-0.016647933709600722,0.0021579973126865225,0.02545287613562134,0.10350884455786509,-0.010053307147228139,0.11281790164510026,0.05160392665420297,0.278931960587448
MELTF,-0.0039300835529274296,0.026062740091508597,-0.010771845215985775,0.06344699952257209,-0.046265193000689535,0.00362617795402684,-0.06498309136444101,-0.08456665078839888,-0.01912227295228618,-0.007719786249678031,0.0027698190450208366,-0.002770888517347584,-0.013839404324202824,-0.04630673506895168,-0.01878477495417538,0.04249677476821252,0.050635013300024304
NLGN1,-0.11326348160307934,0.02011365592163261,0.088915166139687,0.12188160493290641,0.023920079307089497,-0.02773335935167705,-0.13433771825456914,-0.16514036418472397,0.03661368264659859,0.00886318518567655,0.12485911800452189,-0.030334387530286902,0.06290033895395747,-0.018154262729011765,0.08210162671627097,0.000369962331805046,0.11130644650082538
SLIT3,0.20684122515496525,0.0020525984356635886,0.05569880419421938,0.05178965968478407,0.030456804498010633,0.181740148370918,0.06395765477639101,0.25805717647442933,0.11648401608222811,-0.0003997233869104211,0.07761174534614534,0.1926726464866219,0.011201747605613575,0.023458355396450754,0.024010785426575174,-0.012803592966435455,0.17732188186277348
CCL8,-0.010971931203857619,-0.02195809380017423,-0.009907231291408254,0.035887051345585036,-0.010732828658461174,-0.10172850773922519,-0.0359662864823246,-0.07947434352309544,-0.05222748256078541,-0.04772412865246937,-0.12338764360678502,-0.035325663889667944,0.061764218981382714,0.06686910299826515,0.023138272453439065,-0.12370399503485824,-0.09809431602210318
S100A4,-0.17664783817540392,-0.12297910376562005,0.004758635672035473,-0.03002865621960279,-0.04092396442471064,-0.09023186126421365,-0.19873664198800575,-0.46324440528331007,0.05153645562925304,-0.07161330759418746,-0.21756280237651204,-0.15334677865112725,0.00690554031523708,0.03770893650602143,0.021838153337796956,-0.15133526358800906,0.06890650885941568
TNFSF13B,-0.12971468951316792,-0.027394017154913786,-0.007246499829069255,0.042391894817437964,0.030848657951091915,-0.020268558400264907,-0.066769414704028,-0.31006107846094927,0.10488907216733391,-0.021466415703305458,-0.2223412403225848,-0.09107504840671254,0.00924672627331168,-0.039473440580811675,-0.027271250713349245,0.11958855050988265,0.07243327511762927
HSPG2,0.029180405852097826,-0.013501686944056061,0.049413569431998705,0.01486894529308729,0.012476826850130856,-0.11630613442734077,-0.2007669354386078,-0.3384588000058338,-0.16429887242780214,-0.04697701509448599,-0.13212524864551886,-0.04876396280242751,0.024979135706006187,0.038707557024502105,-0.069031188553138,0.0714529390191077,0.06957624882818846
FAM3C,-0.07482252550726128,0.12100896637514555,0.013027397873283728,0.05594278806968953,-0.0323364201190171,-0.009049402077130793,0.11582685511238633,-0.11194060640111221,-0.020407403371356735,0.08103045070684324,0.37479545748465337,0.09703033203265989,0.018839808230890147,0.008173767871000942,0.05871821372713895,0.10573107252858073,0.28063984859590335
FLT3LG,-0.06563625066103551,-0.004392852381391384,-0.010180362777119494,0.0683613761087199,-0.018072464956330112,-0.05941412998901024,-0.09341295018776982,-0.17510630742931785,-0.019092364884095676,0.013456798166012758,-0.10773344300322736,-0.07222926070255668,0.014415317747734878,-0.00527356169474515,0.10487730667804991,0.0030400670930737935,
A2M,-0.15671731622253254,-0.03898720937036588,-0.00698907848987285,-0.12806866145794674,-0.013563229672297722,-0.06011223808574098,-0.20967444575908,-0.43206703194512003,-0.19644961365123295,-0.06065123254030956,-0.39331196762809556,0.0011935649143961708,0.039919648325655706,0.0370893425949183,0.06230810521112838,-0.025690386266028493,-0.1674496754764734
VCL,-0.005244644084518028,0.00022236545444823596,0.02523089582800895,-0.01435041000346294,0.04369355079764785,-0.05667277472099178,-0.08241016113527572,0.012564385612281695,-0.07632972882912989,-0.013170493932479106,-0.009853304491866768,-0.0727012385734014,0.01750738339116177,-0.050968834640171254,0.04451546422259226,0.028741589890355163,0.1523553040304877
FGF2,-0.10887608764479847,-0.011532869294463472,0.013387470210606949,-0.012514853536305088,-0.00018732950370945354,-0.17331479386808002,0.02846238578363579,-0.27476697238690895,-0.04261799567024514,-0.024587772406769372,0.051409740092164695,-0.11523724565573973,0.014668603898951343,-0.01313930418704595,-0.07065861007370075,0.06730717226479102,-0.027119255975698878
AGRP,,,,,-0.027134758508571256,-0.036111604826055195,0.024549394107200546,,-0.027879560854348492,,-0.009368197438914686,,-0.014905256325552979,-0.022880134125827623,,0.04586740999396371,
CNTN3,0.16124205369884978,0.08048316700151194,-0.007292847713057346,,0.10982843697162585,0.3053122699779833,0.11579508293702939,0.24713323697357295,0.12565207209313825,0.028592567214561812,0.3254439153565202,0.19377431365496312,0.011904300834097343,0.02581422174697142,-0.0021563422771384688,0.14865967099750446,0.2683211904243319
RNASE2,-0.026936433218127425,0.03482277513298341,0.07444272674647873,0.14091096551041504,-0.022372684050253097,-0.07426516477428455,-0.013727166073048478,-0.30156814022313866,-0.02136181218241422,-0.07184730002957875,-0.23186637843997307,-0.0010918845797970242,0.10220606162918587,4.7832966623335816e-05,0.049424391325335444,-0.02672638945131994,0.04935559006415132
ADM2,-0.06554218071822403,-0.005915461882551781,0.008272168103716192,,-0.011984485259896998,,,,,,,,,-0.029207173766635758,,-0.02335928263734097,
GAL,0.19936378916141653,-0.030906312378865975,-0.03855452560362945,0.07363801933911444,-0.05467870976391766,0.039032693579681435,-0.010287373017600283,0.140339835281633,0.12524599331865374,0.06933371899020589,0.2417570610313346,0.05975856312016751,-0.010224777222815484,0.10244913091652597,,0.06314992980429844,
IL36B,,,,,,,,,,,,,,,,-0.0468408103661885,
CXCL6,-0.03508630264207746,0.025302381064965154,,,,0.05034056865772941,,,,0.032561957999703454,-0.051919853370835045,,0.06506091211313432,0.0039514100920235795,,-0.12744926421467495,
PDGFC,0.007610299203877684,0.029471737148975184,0.011578389699933418,0.03329760631092779,0.044887500873434356,-0.09610928116178938,-0.0641798755687243,-0.2965530317755979,-0.11115128178135708,0.006305036873426393,-0.017236587744764786,-0.15259871753351276,-0.017396646768474678,0.0290114987511678,0.06586932150566496,0.006393242041060586,0.01839715678964443
COL8A2,-0.06997415479297213,0.041110902803392246,0.07352738756910371,0.06292570646772222,-0.04126787141737504,-0.059450299107976085,-0.008355806120175925,-0.2741343485375851,0.011660150296719683,-0.0106401286708682,-0.0925960974460704,-0.10261377286944118,-0.0241772560342373,0.028086539435755425,-0.010559558648030605,0.027957872720537374,-0.07606950820929222
SPON2,0.03443680330157805,-0.007216002314918195,0.004483135081494284,0.041614538564103284,0.028915180042713158,0.024239657634762404,0.06161523405741402,-0.21425932835673772,0.009451608384375825,0.010003051457278936,-0.07572228789524957,-0.020501993123495668,0.047013414559168694,-0.045952652335865776,0.05647767176394777,0.05879474774226076,
LCN2,0.009125075268957537,,,,-0.026867413174425238,,,,,,,,-0.03150794274520069,,,,
SEMA3D,,-0.016946883850240207,-0.011784808973579527,0.05077795054908388,0.03703599899459403,-0.10376508368487859,0.09253965622161674,-0.13026627480630348,0.20746053525212607,-0.051486532501384956,0.051750301494974185,0.0757616668013784,,,0.03590965912246393,0.0052775616957875205,0.053221835688708405
BMP6,,0.028383558911101302,-0.03606848256602079,,0.015647593758368945,0.11499575332287926,-0.0044846790344172755,-0.06207240974727912,-0.029649721318852663,-0.05095861028331361,,,0.09121967243686557,-0.014264937045214868,,-0.029048954138163118,
