,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
APLN,0.14862149426225724,-0.06905250030290609,0.02790703687778429,-0.05412720970576134,-0.018556991442269972,0.02386661302079447,0.026446152119108272,0.07999394897465707,0.02104933353921528,0.0014704460237042675,0.04336002368000687,-0.0376480855647649,0.01675945934635652,0.03968653102288039,-0.021680142217704094,-0.04511437137154353,-0.051679270465993604
SHANK2,-0.04264148699395339,-0.048151358904125995,-0.032155429309555617,-0.047105196056110334,0.02243056624988114,-0.014903605451907567,0.03559042990110354,-0.030870733954920637,0.027671623798788646,-0.0282098283282951,-0.05736800123703403,-0.03728184462572609,,0.04663493265025522,0.057460024060068636,0.01688923986078546,-0.03751547685314483
LTF,0.13103261536592314,0.005895964769964707,,0.042701656631044235,-0.014383519653516445,0.02665589996934359,-0.02234237968911067,0.04751871159761842,0.04107427986644058,0.0025813427009871988,0.08946148591994704,0.03056863020069152,0.014416791214233454,-0.042689210245819426,0.024270997518963847,0.017018162898113233,0.10806979947049232
PYY,,,,,,,,,-0.01967578109503252,,,-0.015536936537417811,,-0.016267806554193236,,0.12241102120845387,0.14225128762296263
PENK,-0.04362858748836098,0.010774557739598577,0.011613222788874283,,0.009182726766515189,-0.031249121667400896,-0.017222479115899705,-0.05667584655796885,-0.009468598994001988,0.021645838311866724,-0.027251219709006687,0.03285405542076537,-0.039085727059853956,,-0.021378392013006044,0.03429455716699652,0.003571887581665344
CTF1,0.024006294703865547,0.0041152446213142775,0.07554253284816644,0.002688168198425878,-0.030555529432085154,0.06316471678539136,-0.0027733425924077668,0.04980709952454546,-0.03759674963557618,0.00011915043560225098,0.03745534551046735,-0.00487337723022077,0.09048971064800344,-0.01703302360292782,-0.03192368447754953,0.026430875507083014,0.08257532963779886
COL3A1,-0.04755611432767463,0.009904385051248975,-0.025955754107945476,-0.07592176497964684,0.01709187702538204,0.06501426145015773,-0.01215339150276285,0.10105835490104695,0.04086141520890227,-0.04006455699127926,0.018485712946151416,0.058916775854824154,-0.005209222745654201,-0.0013098718684904152,-0.050581391286006944,-0.05954625997219846,0.06752617781387081
S100A10,0.10354703096126004,0.08724812405676761,-0.03886606783412823,-0.033712624150729315,0.014147183681493172,0.006592754731373028,-0.033657069612160556,0.07787459936227321,-0.019664502053094484,0.007969465805161823,0.10927609904404281,0.04122312419113859,0.004342396437770287,0.07008116582657685,-0.03735905547860627,0.006605074096732643,0.058816363945463544
FGF13,-0.01644204224077047,0.03303312907477757,0.03954200957300211,0.010220230370956807,0.019993307193819414,-0.01738269759758797,0.038643348894865835,-0.0743099575817369,0.024927771324174907,0.053212097823021796,-0.073321458023952,-0.027618413456612284,0.06735868097369639,0.002098853634860955,0.055947054736009166,-0.003818367183714076,-0.009775284510271837
SEMA4A,0.014890020333391842,0.007462404981567602,0.015869517130833507,-0.03348884591987902,0.022698575865645828,-0.06197812608601598,0.057111765293764806,0.023867296592030886,-0.027757381608620544,-0.0485979726892293,-0.017977011208157496,0.0031354322519779555,0.04735377129921196,0.06844869742372617,-0.036406831809351975,0.016295696079294646,-0.0016671853278128507
EFNA4,0.024204216695193362,0.030771444739953916,-0.008610256811955149,-0.0439188811440661,0.036739565665026265,-0.002740836596827988,-0.02547402769472044,0.041228433943838134,0.05535439713021702,-0.03156131338594514,0.02839490418532019,0.007522093792836961,-0.0175663660529152,0.01049647466042637,-0.0034810533950707418,-0.030788557984422323,0.0022549949483212715
HSPA8,-0.0014480323948985862,-0.0034402519684060607,0.06195700911200765,-0.019177425639112584,0.04991184343134954,-0.03368008300664157,0.049281702920651954,0.018156490955870578,0.04680804734106608,-0.01082723554664654,0.0059558051443201815,0.06103231033213108,-0.0118346341662095,-0.050999034526095666,0.00714914588261621,-0.03639349625688409,-0.0010535866121840311
NPB,0.12206285548646909,-0.021045040782286004,-0.01292016572654176,0.006580451706294859,-0.013126403803184986,,-0.0214670221443365,,-0.023468355720189404,-0.019448817412813145,-0.0019130537465761421,0.015958427206170016,0.011978123342479127,0.002849558866906768,0.04208297538528724,0.07709828259580973,0.12861645209674047
ULBP1,0.011482681054734831,-0.013890533917042744,0.09494160212899028,,0.01669133539073769,-0.017455835366102446,0.020643824167790703,-0.02900185903783886,-0.012496470317738996,,,-0.017340900709821135,,-0.013095715560342683,-0.014158285595827592,-0.02900058195431293,0.08441810513689924
SEMA3E,0.025162852973319653,-0.02234155330574032,-0.025651282041037334,0.03997428502275584,-0.009918348920270733,0.10527010177677044,-0.022590125337941885,-0.026154285352743365,0.03705335277187697,-0.05690781792527282,-0.038132215526982045,-0.03353508890343038,0.027024568117237194,-0.0014378554943022656,0.013090638066753365,0.030004963410156814,0.015600588849258162
FGF3,,,,,,,,,,,,,,0.030726518561553253,-0.01138967075516183,,
ADAM9,0.02996505394802688,0.032963824121887794,0.0033399849744624325,-0.031527980634705605,-0.014109767952799678,-0.057217328978653274,-0.001245547466939366,0.05623005633755138,-0.018034331429095617,-0.0031508433023639975,0.009700318669898513,0.03624575412198514,0.10511238703691543,0.07577203322051973,0.031545618986469855,0.058103668162545224,0.15352440202648587
ASIP,0.08732139731937028,,,-0.02149664906427721,-0.012091700593202324,0.10749324146362535,,,0.00470484559416526,-0.01264027124572213,0.007746314667912577,0.06924721894082293,-0.034741985833797874,0.010043044866313232,-0.03886615285781167,0.10434207989626286,0.03255428189695769
IBSP,0.03653863293817614,0.015902964424741727,,0.005926775426344396,0.026894217315142098,-0.0037785077268116278,0.0002130896194532022,0.04149970010267257,,,0.0418628620276131,0.04346023883426602,0.030426316323469524,0.09639373030703698,-0.0677316060927151,0.01607008569022757,0.12015964617229695
MMP12,,0.12840927398079666,,,,,,,,,,,,,0.03422661369850148,,
FAT4,0.020845242079607574,-0.05390488439098716,0.0056877609447279825,-0.030945481726409742,0.06540229946147075,-0.007211396363858462,-0.03122148604914269,0.04273678991603926,0.06466671004570795,0.021270645472641278,0.04225475509651003,-0.022878432865072185,0.08573797462094086,0.04009871672067877,0.014461539294313376,0.005692608585758666,0.0549828414045604
MDK,0.006216107610024742,-0.04256186139893175,-0.005970703244068209,0.08190587603280261,0.029241552990186454,-0.014374076397019906,-0.045517507929010034,0.13564778784257564,0.016841841429566802,-0.025439555445363887,0.044935256648978,0.07324046631865871,0.09244255108056844,-0.020211256317258553,0.006871195488354513,0.03222681536031661,0.13115763118042925
BMP5,,,,,-0.019829450174140884,,,,,,,,0.09970283810393041,0.046853954552736984,0.046634728488277426,-0.03574118553041951,0.005701234814575619
CAMP,,,-0.010966477756971623,,0.013240548684158023,-0.0269886385715586,,,,,,,,0.0047962396148332415,-0.005081594979246067,0.0778479660218295,0.009267205793953126
HSPA1A,-0.027534984579288938,-0.011035165672416018,-0.04905318785454598,-0.0032527175568594965,0.07637340568506501,-0.012859013848101104,0.011198993157864118,0.09352267160761238,0.030868314961749337,-0.004861678670074805,-0.020713395472265413,0.0661553662128373,-0.06525088585729408,-0.0040292960026282135,0.015062678071639826,0.009991854471983282,0.016507343176366224
SOST,-0.02829896745788512,0.07341846227657454,,,,,,,,,,0.010135568078570462,,,,,
SEMA3F,-0.06028126591520314,-0.03141714287787811,-0.02177264051895691,-0.04182145585894497,0.03956452546089746,0.034577804591289875,-0.019195872634241128,0.06883575970833307,-0.05078964330914769,-0.019117529711971386,-0.013194399276328142,-0.00018131882391639063,-0.025783326195273834,-0.017600171734230258,-0.02672024333037958,-0.025042243430707708,0.09291951275407122
ARF6,0.05433099107484887,0.03312839046381687,-0.004112228112199367,-0.013114431752666168,0.051500697497702363,0.01750998575672454,-0.012266067218639543,0.01391804470106067,-0.023496121586925926,-0.016476227084474892,0.006997526317037925,0.05098767961811205,-0.10158238289763359,-0.005724802280843151,0.020747145415084496,-0.04783185560869632,0.10221795630960288
IL6,0.024011074962932633,0.07567486637860986,0.007683033065257857,-0.010690911546299508,-0.009192027122999989,0.01735413461063488,-0.02055909471294685,0.014516514489832785,0.016148253387452263,,0.0879408562795553,-0.006891320034488603,0.04218658557837793,0.015989057996709095,-0.028499372037131956,-0.013974128865843387,0.15399023277927448
CALM1,-0.03458104111673825,-0.05772273163521217,0.021683947531523688,0.008362757000416542,-0.057875494625320725,-0.023709297997716094,0.04160396727745059,-0.08813895596748578,0.002535890407904596,0.010245393440992264,-0.09474737998642246,-0.008041782475851422,0.04228961171834121,0.02956982680634362,0.07159470695209079,-0.0021882330949883734,-0.09150983452396168
VIP,-0.03324458131081706,-0.009453537074670774,0.05301085084217767,,-0.020497212326215847,-0.03651051624910795,-0.019330339445313705,-0.03824012251181254,-0.03819080938677857,0.00013711132250786802,0.013771085769094886,-0.01102075448766456,-0.029835946952250406,,,-0.018771005829978097,-0.014249827522314728
NMB,-0.011227468364963043,-0.024022175065585384,-0.027850329117041925,0.011175587564599302,0.03348673311091589,0.017548131559046984,-0.010299134327504155,0.051109243718756935,-0.0008364421052291294,0.024168903710737242,0.06054068059864958,0.059968802150560566,0.09480732319657535,-0.06510743234427498,-0.00989147076488993,0.0447050383363376,-0.013663810429897175
CCL26,-0.0012481096345288549,0.038423118533972594,-0.011445483777277735,-0.0053820831960315965,0.010878853644641548,0.021649517846211982,-0.013873074116885103,0.014837015974845737,-0.014610204959445225,,,0.042782293589786975,0.006845894956257426,-0.047198360518113526,0.0009187768774656977,-0.022560772920832476,-0.031040301043906152
FBLN1,-0.07324526577093603,-0.00800511798507925,0.06283760495752737,-0.026911049440221744,0.03374268072337131,0.005060547262470519,-0.005002621909627113,0.04703247569436152,-0.0001832854528344434,0.016360715688076677,-0.06749720116894545,0.0038949024025812518,-0.04840554805652437,0.029072800607038166,0.004306726450431902,-0.00038489374612366657,-0.017537530993777885
SAA1,0.1341845509557822,0.007195434708005592,,-0.02750330590101404,-0.008995423775859141,0.017192717918805386,,0.04965289054191084,0.0022895029399668952,-0.014622158554724497,0.0774456792211375,,0.06286223208184527,0.05103600045949347,-0.06065685833306923,0.08683472448349866,0.042743743884572374
MICB,-0.045174061855511705,0.026655126679284432,-0.03829741558873069,-0.03159661807748347,0.0070206824125884845,0.058959190834735664,-0.007003209130325338,-0.017903122171772923,-0.017808075722869677,-0.02327971324778273,0.0667658139151257,0.052346110443927625,-0.0013639136490341173,0.06808200993600526,-0.03164416298515786,0.036570969042422484,-0.0042124937752283905
MMP13,,0.03108687183307258,,,,,-0.013092257406481147,,,,,-0.01480658050857926,-0.009281337552824367,,,0.05979660141939611,
F13A1,0.14394884844556133,0.012512174353841816,-0.016054736253053013,-0.028580051267504396,0.014495524580010258,-0.0042434289421407504,-0.049965629049330725,-0.022974592848511142,-0.016765062863235255,0.01353530598281023,0.04821265862378874,0.04458450069297383,-0.02312176096924746,0.11003507459273348,-0.026793160246875305,-0.040699167115721586,0.13171761343251484
CXCL11,0.02316667713156437,0.02102025777251825,0.11211946099773187,,0.012775095108368183,-0.025027199555729494,-0.020559096154732365,0.07412076876217598,0.03242598990049606,-0.01866755218920283,-0.020181935348098177,8.805435525474742e-05,,,,-0.02651799070550394,-0.015343583148825111
COL5A2,0.052445974659780695,0.018187351258865645,0.027707476155392485,-0.02126905532688401,0.016782061589048484,-0.00032508099184496456,-0.03244860643896183,0.08524410009705487,0.006619767130350141,0.014125005193272627,0.013467255044067983,0.05980104886218271,-0.06348866467236036,0.023099055541805046,-0.07486309263721869,0.0034111386766169545,0.08242965683134265
EFNA5,0.07775062912913301,0.06328878656592195,-0.021509664353164034,-0.026209964174806692,-0.019942496845001444,-0.029883081450548073,0.028278439728990384,-0.04426845015250013,-0.00021661061318052743,-0.01668253137039318,-0.05300707364741721,0.06408105244881154,0.01223666996715929,0.010129424475642525,0.027132813236847773,0.018219880134417655,-0.05318421242935625
AREG,0.07945726861078344,-0.041795283529591463,0.000610322248377835,-0.07009903756286527,-0.011162864206003013,-0.010221322374404781,,-0.052970596567842976,-0.012201070742233509,,-0.004739578819197529,,,0.008999873109204345,-0.0212550902981479,0.013650291900567876,0.03069436897899256
EDIL3,-0.06134930383286256,0.05431501319310878,0.020183805096836725,0.03835678844386875,0.07112591850618069,-0.033863695978462144,0.004353057133971041,-0.09263258301148879,0.08255757527109504,-0.009814807747770172,0.07781783707369924,-0.06142908568994608,-0.09212798169496114,0.021762947177115556,0.06377794223643776,0.0009104010759796257,-0.04929276236031099
CD86,-0.07025830175336265,0.06138154436793251,0.05188379404516329,0.08319909496254121,0.005795167294672117,0.03483400817418167,0.007895337837627515,0.0756089789252054,-0.031271105916683584,-0.03490997878008729,0.0901078077646782,0.04470815082414686,-0.011141658435964085,-0.010460862515969479,-0.03192881853567455,0.004685507494737322,-0.002386308826036326
AHSG,,,,,,-0.0026555699497171396,,,,,,,-0.031121912384788904,,,,
WNT9B,0.006835230099896528,,,,-0.011910873407206833,,,,-0.01731966752308595,-0.018893757491377446,,,,,,,
HRAS,-0.04524783120917867,-0.04679537787804095,-0.005867653786181885,0.07376452341623038,-0.004602672376768915,-0.004271259548681138,-0.0020305220952212704,0.00843837865923695,0.0023297870430372607,0.025322318708267316,0.014297084995985563,0.0030775952969237267,-0.09078593319257265,-0.030154399963691406,-0.024517637597208982,0.010485817895884847,-0.011245598194340557
C1QTNF5,,,,,,,,,,,,,,-0.007163365637490555,-0.01763232899102125,0.07055631940704855,0.03254750176355415
RLN1,,-0.022020405482917817,,,,,,0.07522467133976288,,0.007120823328915697,,,,-0.023515979336268634,,0.11527093061509276,
COL4A1,0.03463880890041295,-0.013500065106558698,0.11362002150237063,-0.07478350526119812,0.03731913174403199,0.021621156537405005,-0.042624571109551014,0.10032732748837764,0.014045876358132278,-0.029895095609084512,-0.03007247364157952,0.0945642151811679,0.017560962291273675,0.005204529027864735,-0.045589895085453185,-0.010295890154851226,0.058239956607784485
CCL3,-0.047368159840063685,-0.06451760059024682,0.03448084176819602,-0.0552023339065741,0.02970654708979675,0.04922914354212946,-0.018486582850519753,0.03753028045814336,0.04890556579169632,-0.018925776871615604,0.07965081913069452,0.042232560917045775,0.039615052282143196,-0.007143326047467117,-0.028742929629917865,0.038728592476972926,-0.04028365858183429
BGN,0.05141949597144848,-0.015748847787414373,0.04131952803162006,-0.07881979943850295,0.026719799477273213,-0.012265930065338134,-0.0437583728160255,0.038222555676202044,0.023561778516039286,-0.02628533473840123,0.012089678389315307,0.08339641779221091,-0.07320701126549038,-0.0019859397155791866,-0.03975327285592018,-0.015554565469503375,-0.0015328079257039089
RETN,,-0.005300079352973329,-0.010802297987509979,-0.017570204117792546,0.02402708057385676,-0.020905069778401706,,,,0.03757468800476322,0.12311800370840234,,0.01163942978121547,0.007230437648686435,-0.018898292079370427,-0.022217966489627296,0.098022995939684
S100A9,-0.026321874707872762,0.048104063043911356,-0.03271869666767749,-0.020161391375746466,0.028656293061446902,0.04847828554304078,-0.005882414728491352,0.09744703627597075,0.02778118068079416,-0.027453584807906377,0.07498224752198032,0.08673580799937802,-0.07508504475791165,0.05755340290436177,9.108113846640833e-05,-0.038242957131003334,0.08914783280508601
HCRT,0.034882584815580576,,0.016493886836356646,-0.018103939128301782,-0.0024816935707525955,0.04941591544028382,-0.02676601325860075,-0.03166026753682454,0.03273862081412303,-0.02309206906469585,-0.037869701475808794,-0.003988552815265179,0.004605859796229771,-0.0038019033725730776,0.003033713901887074,-0.04003557841268975,-0.0044782305381148675
FADD,0.012277204739581802,-0.006154727432892555,0.031842620832098226,0.012329427581819227,-0.026733827318599544,0.021462839070794357,-0.020015279363395155,0.0629106248193959,0.025715131366850465,0.04748008281957821,0.006919323519544359,0.03784977313431383,-0.013941013658809549,0.1031107767706976,0.07428672777728959,0.0037434264699419476,-0.0005925877128985525
ACTR2,0.0752877473125141,0.03921228287023696,-0.003018622228431017,0.0526522951333713,-0.018192599456593517,-0.033370439957725484,0.010598948173283778,-0.040042215952205674,0.01976893302445767,-0.01681253506985426,0.09392992812189768,0.04600531877986476,-0.0701948632065403,0.04124683650857617,0.003225903504927532,-0.05178222189878643,0.004338417663564527
BMP2,0.021774803024203947,-0.024134203016288665,-0.016615995868354938,-0.050554928585499,-0.009790853234475446,0.042940405162109375,-0.03958253197980695,-0.02386563852155665,0.005983928463884178,-0.010434292617538062,0.024039229497518192,0.009090138661986876,0.1198072800080698,-0.0012663978551731372,-0.031317056978924146,0.08091135935887889,0.033520507360167484
PDYN,-0.03585965564041723,-0.014141508080025976,-0.041236223721876304,-0.05112744048962683,-0.019415425347407447,-0.04652007417417563,-0.0028584829991050195,-0.06414770370682989,0.030745712578148655,0.025140192701241678,-0.04534055561220098,-0.0015352891458740546,,-0.0045575155386428645,-0.03847749706811958,,-0.07022872667788879
CD55,0.006433826032658263,0.007933596003721259,-0.03409877534488676,-0.01909472857742711,0.03290936050145208,-0.02479888596997439,0.01320908718088805,0.027674733548894784,0.04108821102376524,-0.03571233302013716,0.10507276104568965,-0.046174871882334996,-0.019960956491446812,-0.02010921416421872,0.041147755494636507,-0.006259099306086434,0.023678099173127562
OSTN,,,,-0.0196240161241948,-0.02462928848625866,-0.020844594081898756,,-0.0247611966499043,0.03238089989392141,-0.021540160582380053,,,,,,,0.12797673281337676
PDX1,,,,,,,-0.019055281893772587,,-0.009987557446785629,,,,,-0.03540706918184309,-0.04166509585347423,,
CD6,,-0.043462739117362724,-0.020151332773816696,,-0.024347724896475395,-0.026220016812766717,-0.015321698100122013,0.09116271901584665,-0.010467781725953109,-0.0018416605531461213,-0.0022374172859345224,0.01453938093754086,0.034784585214340205,-0.027570271496783937,-0.021063097137089704,0.08582074073683942,0.0526557822161159
IL16,0.0037286323610538252,0.060445261084744184,-0.01085529971539118,-0.039416190773952496,0.035021518167319,0.03521886100556201,-0.013633780300118626,0.012173381799801567,0.04670497737305341,0.006803426132067713,-0.0202703110414173,-0.02640537167965916,0.04769000393807204,0.0988272955064501,0.0066774440585953,-0.0008851849366777498,0.0513126218005615
LAMA5,-0.000811724005707147,-0.013926407732593203,-0.013219492040593502,-0.005894678144962288,-0.03189099961481944,0.01763651692784957,-0.01808133492908382,0.08136154354060043,-0.014913322369876861,0.019897092148652668,0.04572744414596011,0.028417501217797028,-0.0017564387380230666,-0.011379942201363244,-0.07599377377753745,-0.024210465673062814,0.06311614491755153
RGMB,0.017305247286187767,0.04978609156187621,-0.015763792481314223,0.0379664856337047,-0.012171977800933426,0.013815651994701425,0.0038355501544435787,0.04845901634798013,0.02297920162409627,0.0034457903735605018,-0.08737522219857347,-0.0013265499929470592,-0.03747138171603906,0.04307669167384078,-0.0036514719827190796,-0.002026701035270559,0.08337575498279398
INSL5,,,,,-0.020387283249212556,-0.01856109991002295,,0.04092797022970252,0.037090475752564384,0.0032491714677860793,,,-0.032766190295514606,,,-0.022336746245866995,
IL12A,0.025513091169328515,-0.0013283541793767245,0.12976940927686906,,0.05186435215702371,-0.0298855136599243,-0.003190269153923861,0.042665321557753454,-0.00902162421785347,0.0005209165699729475,-0.020181946447875743,-0.013024196553749551,-0.044311975670443655,-0.032240930762364055,-0.01725481510817529,0.061451760165338536,0.025297758997607046
S100A8,0.01217443394885246,0.0513081005309465,-0.006896744925258756,0.011494011647638021,-0.0006359230241851173,0.02083998258396812,-0.03361912180854755,0.09392122526402262,-0.003168429772154204,-0.022521036894020192,0.09152664832415154,0.04166237850868423,0.018222390014191882,0.03201911986988611,-0.01125410932460376,0.005749322855449769,0.08974184860126172
TAC3,-0.04536443255705517,0.040029420319023463,0.06479303101796846,-0.023648107276090822,-0.02536710158982586,-0.04986290330487662,-0.0652851879127832,-0.03840444370270744,0.039047959725630785,-0.03327348372288657,0.002394284024303558,-0.03393851497900503,,-0.047142488109116455,0.026227698871838356,0.04006536684196857,-0.005185518146686546
TAC4,,-0.012754284337677693,,0.07475942010279944,0.06609971355466687,,-0.01681147641859229,0.017280490331555293,,,,,,,,,
MFAP5,,0.007729325325404149,-0.012055896587709497,,,,,,,-0.0253624605223418,0.019990060559096683,,-0.030698619265320908,0.02919136617509702,-0.036475352303576146,0.03505150149060264,-0.014691516194986954
CXCL16,-0.024968712599887005,0.05796435928178572,-0.0013768372793859685,0.08680553971744634,0.014460116646076377,-0.02404439833389559,-0.0051432021403959366,0.06768098088881125,-0.014497104914019537,-0.04597860554204723,0.09868199706876982,0.08126096796234339,0.06450730834771554,-0.005357061220757709,-0.029050744344276725,0.031653680362867795,-0.027755877398113048
AGRN,-0.024660359126740465,0.0360151130096482,-0.027275913141078693,0.037808918560211804,-0.0006291805580129422,0.017985933026432782,-0.04998391222139656,0.08044571146242788,0.0009832305866046347,0.02102551534903745,-0.07766384545869721,0.07704674218294054,-0.026467372512998938,-0.030637417324266843,-0.01606551487163373,-0.0011015396618335228,0.09025589875508779
COL4A6,0.09299960749753922,-0.017883492299744848,-0.030244330231065934,0.052712334485437315,-0.016258103377647107,0.063095487657606,,0.0749634985075161,0.01501034485655693,-0.03741208400335234,,0.005208289514588155,-0.04061786287865994,0.03339561070609248,-0.007358053477803749,0.05369659948108008,-0.0044018069858453475
FST,-0.014773373446527316,-0.009317875340328997,0.05154162527958068,-0.0008837671276568031,-0.026616625496209138,0.03469140986946684,-0.04454172214311382,-0.039254397729982675,0.003128742983370199,-0.009321850033310467,-0.010385674142395902,,-0.011816228418383505,-0.02295109516743461,0.022428262899275686,0.038763649349331686,0.15038417041503344
MEGF10,-0.04414406929691665,-0.0383836481114257,-0.004025098079348128,-0.03907223267024507,0.016846216662608653,0.04346425917937148,-0.01596732651197735,0.05739924347827427,-0.0038654060922446317,-0.0231272780142362,0.012066915781861297,-0.030366063054418583,-0.04087106297932089,0.07156125701968212,-9.612207900672616e-06,0.07531553725207028,-0.0976760610264535
C1QB,-0.04600037414884834,0.02827717023771516,0.04049956124208194,0.011640330178442522,-0.002165311125935459,0.0019521002991331978,-0.062492954944158394,0.12370299417526119,0.0439264287271098,-0.05208083467343074,0.09380428165379327,0.09541396677432623,-0.03620605247854157,0.0420354821205168,0.0051389822563973455,-0.059727427161514995,0.047381202211252915
HLA-B,0.08414810671734933,0.06633490108723958,0.011953620758275595,-0.05228268485404583,0.03933899844380305,0.004032325962837172,0.000717747382401009,0.09852563495634196,0.053129302666985775,0.009442586270415413,0.08008976081963977,0.07547719120144387,0.004282398480711211,0.011390129395727706,-0.04753756388813605,-0.024661554516743747,0.08698044062064506
PDGFA,-0.07098136126087787,-0.0020932994357396296,-0.025604128876386655,-0.007998433556242438,-0.006928631919877433,0.015933520251671746,-0.024051174679290247,0.043011848979586376,-0.006929550359077445,0.013140182074231496,0.024910083954163883,0.04159804344637784,-0.08137732813335351,0.04359827384241952,-0.0346759279168544,-0.003945965196453704,0.03381480181736401
LAMA3,0.020050310953769836,-0.020051757850736908,-0.015592517637717705,-0.026955512940526644,0.014995183162804366,-0.04787684447374078,-0.028312732267764356,-0.032640774060505647,-0.016331410064933317,-0.016605138052854688,-0.029015382036023468,-0.0376170258131333,,,-0.0174445239936736,0.044502694802958064,-0.04789823754159523
DKK1,,-0.02378604114374735,,,,0.011792796566224858,-0.013873074116885103,0.017289500572553976,-0.025231709734496004,0.08202032840967853,0.0513716469699374,,-0.007788267059397428,0.04182021817705606,0.05304300384339651,0.00555974925856528,0.13973744401779833
INHBA,0.0066009106635021705,0.02083253775973349,-0.010802296417492974,-0.04063119874583508,0.03127074605385456,-0.060941884862897304,-0.019097512349202032,-0.0845046366708148,0.0509938414017277,0.02362631961203816,0.014006367802513887,-0.00902747532516938,0.05164739531045628,-0.01323428054023695,-0.022111305637837718,0.013286423131540784,0.08603559798962228
LEP,,,,,,,,,,,,,,,,-0.012987275618323484,
IL7,-0.024418331622841266,0.015747376103882202,-0.020975360784106646,,-0.01971618052357367,0.03816496327679024,,0.025810010211063387,0.021696467848923234,-0.03289505633882904,-0.021603419652060325,-0.0011685916824791778,-0.031540154109930545,0.06922110847252819,-0.0013144591174964343,0.045790234356887026,0.035039715966469764
FABP5,0.049185010806527034,0.03199194090441559,-0.04976419865132859,0.05261479540451168,0.029236212437773614,-0.023796317215941283,-0.026623991033473366,0.08073676404790416,-0.013330586867773803,-0.037924375038323466,-0.008931682613814404,0.00862510603680587,0.10008534175726894,0.09565418025518634,-0.03419556210987744,0.07580312631171081,0.11342471888498207
CCL4,0.02861735398772109,-0.05103173104679529,-0.004021245778545939,-0.022086490435773726,0.005881797912173966,0.04841691931483016,-0.04094017696336469,0.01862404150313309,0.037311478918557565,-0.03906552231288172,0.07095227947193405,-0.031411331543639405,-0.001012923359221289,0.03165200259886706,0.004309861274381478,0.01770235422090508,-0.02655329610409582
FBN1,0.03416784064998986,0.04770150432600716,-0.02832448987079283,0.04780376173909243,-0.05787193804645873,0.026605643712346576,-0.03020395090527267,0.08329327196244982,-0.02518883194373906,0.009769104415764654,-0.00458470471471396,0.06269743734267229,-0.0018090650761450717,-0.02493772468867654,-0.0379882583881291,0.00996046359738045,0.08126389790140148
TCTN1,-0.03356462944353552,0.006778146073151952,0.040426984800953074,-0.03619645539318549,-0.042100144626861756,0.07185414704281139,0.05056079896309492,0.0867008789868723,0.008353824357249939,-0.005357481019266714,0.08051687888731114,-0.01884324006832424,0.02017943645696039,-0.00031339347202217945,0.009859006555533277,0.021262994139626675,-0.03504612646705772
NCR3LG1,,,,,,,,,,,,,,-0.03738121595260039,0.03903372343273764,,-0.03729814481741106
BMP7,-0.02615990353368853,-0.026822918250915505,0.004425297114158328,0.049596273577653456,-0.04231805978818144,0.005981109054445919,-0.04462736704995162,0.07571469276529831,-0.04645883112079777,-0.0701419035398751,-0.047925115094311334,0.04667174062976116,-0.0037759905928110176,0.023261217037005226,0.021191180952088683,0.05346959199646661,-0.018422136152732707
NLGN2,0.0059990996458586686,0.007020836049142326,0.022791818338987174,0.019863312655404197,0.030380430907444928,0.005563367265396594,0.0013370882463064806,0.04822671376174478,0.003586609367145485,0.015468765732068259,-0.05046871399674154,-0.0029059209495097336,0.0029852246549506066,-0.0143247636454602,-0.03745065767298583,-0.024134298502476587,0.03194456392572066
CCL25,,-0.019502993458712543,,,-0.020276816996471624,,,0.08900669087673514,,,,0.0011759311561868513,-0.032362074231705264,0.0468310461923858,-0.026003002336388584,-0.02010777626218301,0.040795821846125145
NPNT,0.008270320904136283,0.03291529136195337,-0.02575216637551184,0.016122267118078386,0.03211312078081793,-0.07344530803786098,-0.02036884586425478,0.06642069232947491,-0.06847435065453612,-0.040490794158072864,0.07995347596326675,-0.000682345788415603,0.004534544050624641,0.0810885174018569,0.004462822234431484,0.054550507513518615,-0.09032128877132022
KITLG,0.009771174709788054,-0.049416658489624,0.04821859884901428,0.051591176288152955,0.006455482538111808,0.012489799811057354,0.004074558457255615,0.08010992801060011,0.013733383337611888,-0.013363140646320762,-0.04469362103485804,0.01220814819873518,0.03689856917070881,0.029315330948986196,0.058469191309270245,0.016545018025317985,-0.01599756842037405
MADCAM1,-0.0337286140218394,-0.025220591384712308,0.042807207347306794,-0.026398051533107075,-0.024920025333471676,-0.021787018033382535,0.013334124202619788,-0.008677045129370333,0.027889851627967508,0.04692823676683738,-0.02858886658082988,-0.02720533845156644,-0.036590706512996195,-0.028317098026466373,-0.01607269165206621,0.17605683344119724,-0.012685674390316481
F12,-0.05593147806704914,0.01784828187852327,-0.02536684407546001,0.015250143932166244,0.015514891315955688,-0.026634184542551405,-0.03575048905837596,-0.08354653921713863,0.08792547086353612,0.045586445753176455,-0.05659514670237528,0.061575192371895036,0.039209556078801666,0.010427781657523167,-0.014928557094839093,-0.016578912622564595,0.13269231703114737
