,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
RAET1E,,,,,,,,,,,,,,,,,-0.023383816121725784,
IL24,,,,,,,,,,-0.018494300567160494,,,,,-0.018313256828134495,0.003925808640512335,,-0.014379164415808464
SORBS1,-0.013712464967695933,0.12355081615597466,0.03864600615580745,-0.04128930371904286,0.05067847303696408,0.038355537273799194,-0.012740533960523213,0.005393916254255324,-0.02686463726953524,-0.03380410881867686,-0.032397080122113196,0.08744968782352014,0.020079604856141887,0.12248740033285034,-0.010305281984868938,0.027054148818373938,-0.00020568781180977145,0.019696315088810888
DLL1,-0.06441715830159062,0.1283566834223799,0.055148682522012146,0.006374511714657309,0.0053000743307647065,0.0025887794283448893,0.09291349389183444,0.02976637695662224,0.031994998494866284,0.01457797047544768,0.0689160546308891,0.017572676836668615,-0.007162593561154323,-0.04175908179684599,0.12133605639674178,0.12057762237113656,0.01297789104751277,0.07287188402981838
TLN1,-0.008180886296647991,0.06816986192269328,0.037784952122305725,0.023390918717268873,0.0335012129963437,0.023195486462794176,0.15308383124294386,-0.01214761570199615,0.008856417572737411,0.015280905823586701,0.025237387114672723,0.03578448579230623,0.022786804556928754,0.03720332569423037,0.024166452188956123,-0.09256156060243448,-0.12542208771000807,-0.018660952612150446
COL2A1,0.05147285864784379,-0.022596687088106363,0.03563837225757261,,,-0.003932370614912841,-0.02183706712176225,,,,0.0660419779308694,,,,-0.04003518015585268,-0.048638083698308035,-0.01758186297575864,-0.0245747983719387
SHH,,,,,-0.031739379708533424,0.00020286174243762552,-0.03310179345307235,-0.028238428033432687,-0.006346211649971389,,-0.022688552216997546,0.032609019510724625,,,0.015375724460470683,0.06528713077860013,0.07535617483992112,0.03723348921423289
PON2,-0.07204917367281605,0.07442983586064227,0.06743589738527234,-0.005285407398989653,-0.07199279225669203,-0.03895313698529577,0.19539390135084103,-0.021332468715184617,-0.006787798492330409,0.016384022411889885,0.065810975271,0.00040018059754002926,0.0726188716304078,0.011318496143451928,0.09927249027108867,0.12207317263556573,0.0759229410750602,0.01941808899666521
ICAM5,,0.1164367056470874,-0.0226803837629812,-0.02896843252244077,0.008947979755061699,-0.03008443985526461,-0.07197316549238866,-0.02910929391850363,-0.028685910085371663,-0.017507127857943127,0.019404887822217397,,,,0.02479108033722908,0.022801771358038393,0.03883245068750011,-0.013974880157504638
HPX,0.00713611522796221,-0.019660135961375697,-0.026315335927397755,,-0.003509210296933656,-0.013191806141593503,0.04227862741343936,-0.02518880975524327,-0.02389963272305424,0.009641350930155486,0.04751836825516085,-0.05022563087724723,-0.04694268397047694,-0.028327605071441112,0.07741106991932326,0.07337514931799294,-0.00254059717814208,0.04657563404413167
SFRP2,,0.0098673062304344,-0.019573861165020457,,-0.02048559507064154,,-0.021874298033390187,0.04356169608908578,-0.042981191985394296,-0.01825224104816205,-0.010283383516773081,-0.04218404677270633,,0.053565716603719817,-0.019425758332699546,-0.014412500644489396,-0.01901779538718663,0.10125890281298305
CFC1,,,,,,,,0.03343413559208391,,,,,,,,,,-0.024135544240890133
CD70,,,0.0014874930303122793,,0.01270512619667961,,,0.011270849375654611,,0.07968200302754667,,,0.04336057964548776,,0.03383937823118938,-0.03403527616917648,-0.032521848406243066,-0.02487676144614531
HP,0.045447010971536354,0.12650237824822352,-0.010853158644290041,,-0.004199369505733427,0.009747118113954466,0.101487883549902,0.022094375173814695,0.04015938850765408,,0.12164907190309325,-0.01906632386412565,0.03353756229347841,0.0842154731633546,0.010475044133617073,-0.07378708943922445,-0.031886834906046636,-0.022108863966118372
CXCL2,0.16818026395171803,-0.0018139238208566984,0.05279171705441054,0.047768466417346486,-0.009630626328623123,-0.025761678283440385,0.037700874485412914,0.00366951789000971,-0.033214636665606104,0.007849705896283476,0.007788317039908343,-0.039994539835677814,-0.04750832664364258,,-0.011888603163401054,-0.054837864837534216,-0.008904582505666832,-0.038976992515980524
NPPB,,,-0.01899370043952647,,0.038319108359289575,,,-0.027320371126774264,,,-0.005947550327605305,,,,0.014445678854918204,-0.024832114600069125,0.05852144898096827,
CCK,0.07051807542183208,0.08012077972342385,0.04384907492135622,-0.006090465824356231,0.032346396454760985,-0.03530053951205979,-0.16914505022944884,0.025962490683623576,-0.06673029166435954,,-0.11002726384501944,,,-0.03347696208599618,-0.012934271789046223,0.06501885818865305,-0.028050868045080918,-0.017609751002665923
SEMA6A,-0.0003978359276698908,0.06723154493964222,-0.023131022768904316,0.044728316102321114,0.0032013154007082475,0.06182455000544413,0.14700113191649494,-0.03345701420378623,0.07170726074667744,-0.002952832657768495,0.10305014780633383,0.07213058408981886,-0.044252780983212565,-0.02084166991439141,0.039626010151567886,0.048675475245024045,0.07279907876403648,0.032308832538781904
IRAK4,-0.026589610239233574,0.00029135442036700327,-0.0074352724673284664,0.06136944401752842,0.023685801562557684,0.0012728708754548683,0.1209348481964946,-0.04930387088298623,0.07072489254163988,0.017788143201183715,0.09406370782560196,0.09207214482138999,0.10639832313329034,0.08468725125564827,-0.013272526826280509,-0.016040738230058936,0.009319761781749118,0.05289140055034756
GSTP1,0.004004416722940149,0.11483763100006576,0.010982445721220644,-0.027251880984320367,0.018096371202917814,-0.03934316543505645,0.20787227098334055,0.09385034601294379,-0.0036975128939703895,0.029554241527348656,0.06001866578867205,0.05942518981231991,0.09180533410298998,-0.0742412084030384,0.020689626979096307,0.07770170139627527,0.030750591681994597,-5.5860806325371114e-05
VCAM1,-0.005749848814939363,-0.03962735750484615,-0.025438483519321643,0.05365772966880123,-0.04475023058336152,0.011036116461030693,0.15090140883523653,0.054308924373698816,0.07083249210510746,-0.027704138087907264,0.014714316884078574,-0.0191742323748275,-0.017251354369788766,0.07426375159911758,0.03506241516059514,0.006800672139609399,0.05910321238017039,0.003542134554113534
NXPH3,-0.04534464587859604,-0.026466919996894423,0.010684665284043247,0.01703199376620524,0.021001580341010538,0.0031194137539852927,0.08583746078434015,-0.028388396391376882,0.0663971954204101,-0.03489938440695159,-0.026248356256278683,-0.03571776005541436,0.08323511042305688,0.08486165677664885,0.07504251284294046,0.06564800587098407,0.07947910820686854,0.03264482789297077
MTMR4,0.019266407639463905,-0.02361073203766791,0.027945680916562503,0.06430540022965517,-0.024797513076491057,-0.011763862888413463,0.06131936165665151,0.01847217518499058,-0.002387793650798113,0.02719186484237908,0.05303590351922342,0.034138479683615726,-0.026829102323553795,0.05799749791906183,0.04029213968717873,0.009611612088856147,0.013702373939610627,0.0007860084955820095
LAMC2,,-0.02016013007838741,-0.01490806880360631,,-0.009163601552887432,,,-0.03439329927366374,,0.04435161184088994,,,-0.0482239693641877,,-0.0032694249687254245,0.01056538810832927,-0.04119844566451272,-0.026266400244433486
IL10,0.04260814082955425,-0.03198474939176142,-0.008902233774571968,-0.03223378007659133,-0.009518376109363933,0.033302914174443934,0.05945086489837643,-0.022834007400959408,,0.038847117355732715,-0.013554398789114016,0.054664961061845305,0.03197444545877711,-0.015735016492889643,-0.04285361274865563,0.04663606808598111,-0.032111725682382374,0.09256179925204203
SEMA4D,-0.029206376615463416,0.0607532686876942,0.056087186728986486,0.054404933919904,-0.006807984844021289,-0.004937271830817072,-0.12676632399353724,0.06938815776588932,0.007940178965244772,0.04727951728154149,0.03803339855450233,-0.02670327717785493,-0.052694562401926756,-0.06727675047761367,0.03046011740944519,0.06877047049555199,0.015788940219133973,0.07170965731864731
TRH,-0.02398593375803979,0.13173316209880975,-0.0547522071591866,,0.05107046406961616,-0.02876284978494343,0.09156650335323391,0.014302548164454644,,,0.04357204914315672,-0.03712289986178626,,,0.09123599542789804,0.005304358457611667,0.09363976049793277,0.059322428979997406
SEMA6D,0.018181910683811354,0.0624626255777999,0.03841583901176319,0.0016342604106981183,0.0013788821580779029,-0.021535147082832135,0.14087450289635486,0.02937244758338488,0.008431506828813171,-0.008745045823446365,0.09626417389477429,0.006627943866440389,-0.11230868717878623,-0.028342052367260843,0.006107559294439669,-0.030247324391840167,0.08598254033034755,0.004483640934894095
CEL,,,,,,-0.056746106495999295,,,,,,0.07665620051852984,0.05586701763857861,-0.018141166546013634,0.00444441644548042,-0.0168984226563253,-0.04789479792746646,-0.028062065150741528
PDCD1LG2,0.024886853736757298,0.07591285504158621,0.07030267025492819,0.04672361782363682,0.0032904723750030187,0.018827499238278905,0.03934471009880819,0.0629738464268056,0.021821918182970246,0.07182485043027588,0.025235922386957262,-0.07859348804042669,0.0016665683798013902,0.07838124530253601,0.00923760922540359,0.009495026585615065,0.02960620204324543,-0.013622501568407558
SPINT1,0.04008757804232318,-0.031214030187209668,-0.027556322199016263,-0.0022537713695344936,0.10722658662439402,0.032656531796092084,0.07909943024736406,-0.015697477757498614,-0.001555429937067234,0.03922273853675881,0.02829574581707461,-0.002384151434425673,-0.02526103133499105,0.015048907486615021,0.0865704459481451,0.05757452884749594,-0.043071943385245025,0.025767015797828866
CTHRC1,0.028685304399252404,0.03560059885094663,0.03413900638209335,-0.033759390819886353,-0.024356211503077315,0.05698711016659262,0.12386588339368844,-0.006635294679995873,-0.0009307612053685965,-0.05386426545594418,-0.011249446641832039,0.056986906670739315,0.014852210471054802,0.0642005875390599,0.07643479385781653,0.054802911621880133,-0.07142367884442119,0.05174219117844764
PODXL,0.06286820380975142,0.0610136044671276,0.0246592285589819,0.020812206082494566,-0.007104115959185732,0.034108071652907676,0.1636534693502292,-0.006795707933384612,0.0453680034066484,0.00585003363497988,0.026724837635190367,0.09264928805724269,0.04768229405084001,0.07994351129729954,-0.04334881072505744,-0.009492530579528419,-0.015068810531958897,0.08797877036085539
JAM3,0.043611399944225256,0.06874069228114618,0.08689671638856872,0.044887202459006945,0.0005534606711524312,0.023194184980749686,0.1584045685748457,0.013082164188430076,0.051450408207722176,-0.04434707787626625,0.028499135256883957,0.04984085568101054,-0.017098397809653033,-0.045474014210997234,-0.01644340198880465,-0.05666017052989474,-0.021613912361131787,0.029395130348260003
TGFB2,0.025823724363179257,-0.021823677341183078,-0.04602980088641646,0.0032876957118210893,0.08062581377261809,0.0330031986032034,0.19250201564148914,0.027086606019710344,0.002871637496688267,0.0022995001300841213,0.07674477029255694,0.08000456698694386,-0.07097266356960508,0.07260801172151203,0.03886432716548917,0.010848959939047923,0.034603870819486994,0.010796111080923501
COL18A1,0.017327024350531035,0.053197016284621534,-0.030962640580967322,0.01655162942877955,0.013000090434718226,-0.04230564589593124,0.18535971907391932,0.026160058500308173,0.03675310400594204,0.012244442149023975,0.012563189183759859,-0.03149060900410999,-0.014664440696632166,-0.0008306969794077297,0.005653864131820044,0.027599000717018096,-0.0927805430683573,0.024209240578855228
NODAL,-0.02507676223949221,,0.0155250715162834,0.02352136236715481,-0.01375799186963265,-0.016036171609679448,0.1485593770792119,,,,-0.005691442673805538,-0.027397415830900808,0.02919698404504062,0.042057022365775555,-0.027376491930135322,0.08258724093582302,0.017655312761246964,-0.04519472640763979
INHBB,-0.03953244745440338,-0.04216475214541841,0.04897963289671847,0.03215663655425636,-0.003421621878516594,-0.025392369776539876,0.1030913762154946,-0.004696356307057655,0.0915092165798528,-0.005938169526114293,0.05006959551477592,-0.02263640638964436,-0.017551144738785385,0.10410823884251194,-0.028349632151012272,-0.029964883126851874,0.12074837666459728,-0.0010718335311267117
LCN1,,,-0.014908072157982491,,,,-0.036951977007750415,,,,,,,,-0.01375918630527673,-0.02176930947410805,-0.024491783272035685,-0.018423638775773223
ARF4,0.030518168103738565,0.04492327326628365,-0.061707914946045134,0.029222010688267467,0.05134556417855799,0.02985425178985804,0.1704813460621848,0.023011907396799595,0.042067881387995096,0.034001416854298146,0.024770814621315224,-0.05290835532913142,0.03823556578258797,0.021641593724574328,0.04151380818711509,0.10666962085986836,0.022957463791349938,0.005980805739726828
CXCL14,-0.0007750279388430479,0.034952475896583034,-0.04574493772748984,-0.003427085387588829,0.10739647730061111,-0.015132659370247211,-0.052699524154038994,-0.013579237465960433,-0.01655521114767043,-0.03491827684238266,-0.04814627253980121,-0.0016723804376118736,0.06419513039217442,-0.007714268855305663,-0.0725247867019645,-0.08717548794659964,0.04662936454274926,0.007006835080409709
LIF,-0.0323975106198741,-0.023215290731737948,0.01669028174618491,0.009372708221259504,0.02412488456302915,0.010103164606457727,0.009862998070637502,-0.0032448953311619354,-0.02833356021080094,-0.0071567017187794835,0.008426537837010117,-0.0742862704953465,0.09786217760960828,-0.02841772027674552,-0.07913312024802598,-0.05258239501939996,-0.009042782498819657,-0.003200154853002583
IL17B,,1.3078566143969996e-05,,,,,0.090037324781176,,,-0.009537260171319175,,0.12052291251330959,0.09735648960553925,,-0.025339972611425034,0.11955389522716416,-0.021139169609549733,-0.020830456481393856
MMP1,,,-0.020553239265663596,,,-0.028762843510410706,,,,-0.024730157981076733,,-0.08123917905042122,,,-0.040035183956567924,-0.03588128293008098,-0.006902303034258681,-0.01375726807337814
MATN1,,-0.018985860548813575,0.10545355675896553,,,,-0.03874163571319206,0.038386781862432724,,0.0030208878264140677,-0.009940934927865158,,0.17106291481347594,,0.036948867228708424,-0.03850387007059595,0.02631939549551863,-0.01898300416153158
ADAM28,-0.013430742712565386,-0.01598487972895589,0.02821231220825985,0.043213300725040996,-0.0036846669237862056,-0.003312893622816852,0.06704978783565727,0.032949586937673074,0.025399860131722213,-0.020558051817592203,0.00880373724236249,0.012806115495439677,0.054324313892951476,0.010815425565842316,0.011730323605513557,-0.06083676886735007,-0.08590615118074908,0.05526099330011844
TCN2,-0.0105684156859213,0.003628760754295131,0.05216997220238893,-0.009132750290993764,0.02035457496348135,0.0014057365238293105,0.1909247835735524,0.023290677187624436,-0.02646053733492826,0.0428433526365513,-0.010829757508245013,0.057918011200745835,0.06198069169318216,0.06024755027064127,0.007831951483769044,0.02591331721726637,0.005794934881337486,-0.0021805402292038355
THPO,,,-0.025505555035881915,,0.0062024489741945845,,0.06408098120180389,0.05537604994992784,-0.019792735116950743,,0.0042859232650692925,0.05437098387599389,-0.02818962408673258,-0.027743939740949453,,,-0.03188684461309063,-0.02844775767839934
CUBN,4.867681159705874e-05,-0.04175833220750881,0.05861803438537187,0.03409216420284335,0.017504724929037273,0.00613157210884593,0.1375170919009494,0.024843669211877046,0.0454087439506863,0.00027258376176948084,0.06676964550874807,0.12416926935081472,0.04447023429451187,0.03722575977292777,0.06608102052344073,0.06096587172613879,0.035150192370421954,0.08322868145004785
TIMP3,-0.07837123371615595,0.026780254529776237,0.04307199017789403,-0.018590820716331866,0.04075238923115143,-0.020305059760585147,0.09967807543964202,-0.019139588116947884,-0.016257942221402862,-0.005350171436666633,-0.029343140981423172,0.04145326413704505,-0.0006098535816352806,-0.026900625396200827,0.022904679634438537,0.07694343576989984,-0.07308750474527952,0.06361971560759844
