,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL26,0.018107700485010474,0.13616436554500155,-0.04697098231087379,-0.026206195037543078,-0.02215975643943607,-0.04688463835088151,0.0022401060440143316,0.023906920619390995,-0.08916847936480932,-0.025651882419297334,,,-0.0548916942888298,0.1637113318245976,0.2211821955569807,0.01980212604808234,0.12581029971802898,0.004820004927423642,,0.03325821606115354,-0.0028530044129695697,
FBLN1,-0.036427949705920136,0.24739209689840508,0.0513238418606526,-0.018890542139610705,0.01991712483173959,0.009319811856909789,0.0038360270724547116,-0.07361791671449007,0.014451807519305202,0.02001612317674986,0.08364118668527457,-0.000620011855644494,0.08538631774145249,-0.00794378926660104,0.19625781819988394,-0.06540271407575893,0.08058221654721921,0.006867300815737163,0.05643894481900165,-0.05923261369228742,-0.0009753544469398048,0.030510928066401675
SAA1,-0.03958497173868885,-0.004956019090835807,-0.08379120144313344,,-0.029020280717165437,-0.011588641993657101,-0.1342786349354412,,-0.12974346743420323,-0.08001961513633127,-0.019745879449391043,-0.0297431213769722,,-0.0014480628335407414,-0.027259025606487526,-0.05244052927433209,0.09944609849077746,0.006074798737117741,,0.10656391557668951,-0.068665673455141,
MICB,0.040890944418005164,-0.04766644818627743,-0.020535564409615358,-0.0034125715839424743,0.015438664396088668,0.0005681137248656501,-0.0654368433863569,-0.0021738343445734214,-0.1824601107013209,-0.002083667517432382,-0.013693574933781344,-0.0041580240665251905,-0.08333403172800374,-0.05277695686290125,0.11517018865255423,0.11073351796164167,0.08740849593148327,0.008420256706614768,,0.09853735154763228,-0.07558328937566312,-0.031522397012142656
MMP13,,,0.014923281789519485,,,,,-0.026759703863773413,,,,,0.04198598063326092,0.03337872773721148,,-0.01629892787351171,0.13421400480844306,,,0.09396519388233936,,
F13A1,0.02518336923130228,-0.06744078648821634,-0.05847901540736863,-0.00608548247192982,0.074862866597904,-0.06354457713603716,-0.04779269370987656,-0.13808218737512482,-0.09383392540661936,-0.008883882664933772,-0.025303537374779205,-0.05444521733928717,0.04563634429146938,0.034099604229962346,-0.10364073982807172,,0.010206091920344633,-0.033163348410975485,,0.10948109325728243,0.013426957125754362,0.21671507386906042
CXCL11,0.04263562493408651,-0.0008976560916745979,-0.034661040219638235,-0.014245258027485962,,0.026114744911192478,0.15419975943055791,-0.022446413518494374,-0.19544872859432483,-0.03737907536704513,-0.011125807829639303,-0.011076860822155546,-0.015151232312798604,,0.10022392839574927,0.13082189423295107,,,,-0.04961489023788867,-0.05460872317709397,
COL5A2,0.1678080642538968,-0.02982049479005159,-0.07431627083920975,0.0342791074762891,-0.035549243570806806,0.0034228710884727453,-0.04649486405040149,-0.18544929030535218,-0.3567020281126401,-0.09879164067431177,-0.0048346292234183515,0.10416578321918608,-0.3334093033177762,0.02611949073782,0.1050733873101477,-0.0021970525488396618,0.21975986339413872,-0.04251058703994968,0.012491136697463929,0.0578285587910937,0.020200047300622876,0.297778650444015
EFNA5,-0.026520961436473697,0.09620272576111315,-0.06974650112193677,0.00015152377108310804,0.106799826462661,-0.03328926438771394,0.11705445045069365,0.06488232287076755,0.18921215303053274,0.017995753982696122,0.024116793998715795,0.051835009090096834,0.14692540939551382,0.005407349290372206,-0.06803094150297503,-0.0417254677362739,0.11848902015524175,-0.025890073117269784,0.01486819504458665,0.043388013806275126,0.03313673580675092,0.25448763703406496
AREG,,-0.04486547392084696,-0.06752036245917434,0.046938847653557374,-0.037553196966734335,0.010468177203352769,-0.05815755316191578,,0.2510065243032017,-0.042704039908172106,,-0.007944092078549611,,,,,,-0.003765184230310639,0.004489247957751127,0.10988514771411798,-0.010850265393923328,
EDIL3,-0.18432964370184304,0.43116172532682595,0.09203232384744048,-0.03052020639460893,-0.010375401881350391,0.04006948882849322,0.2227982649489906,0.22281679304373006,0.23170862057003505,0.10251479881689993,0.028055027261469183,-0.08258316505293369,0.09878282480025788,-0.13437959247796452,0.09872483967792225,-0.015142956402363579,-0.20400346872991837,0.034158869301337776,-0.019224733586367088,0.06577439442996721,0.21449730983742793,-0.1934796273854126
CD86,-0.06606539904567989,-0.022601368346634825,-0.060818790717799075,0.01491462362038013,0.09230364189271152,-0.04752774711793059,0.022101038535249626,0.028280477116153883,-0.24671755837090234,0.04072049164968864,0.02058229123791358,-0.05708146565018332,-0.08188161928161315,0.05610518197616502,0.01107320275690687,-0.04991238260661164,0.04825007020974086,0.010545998098588001,0.022843733635022886,0.04791586697185826,-0.0844334292164935,-0.03499629583326929
AHSG,,,,,,,0.03882719431031218,,,,,,,-0.04400227736206874,0.08706543673839975,,,,,,,
WNT9B,,-0.0384313792337087,,,,-0.01855618382435631,,,,-0.030409024108611384,-0.043063006683445336,,,,,,,,,,,
HRAS,0.01449377204103976,0.02229325738497275,0.02139003629935094,-0.04985065189092096,0.004494181719327837,0.010983650592036778,0.00084930119656468,-0.044526407339928395,0.10922292461598503,0.03317110076779533,0.02675395753487238,0.09343149374005538,0.12875790678309043,0.010347694817967292,-0.058691095270717,-0.052836082027970306,0.056170940746484974,0.06658964802485998,0.09778527094505061,0.0707862862676041,-0.03865146571336007,0.0476246608807662
C1QTNF5,0.1271194671364434,,,,,,,,,,,,,,0.1455813207424129,-0.04382580397948003,0.03408769524888828,0.028935697448427174,0.016399448102424125,0.044838840739989325,0.0016160465497295877,
RLN1,-0.008817719455362161,,0.044498915859367834,,,,,,-0.0073819517811591845,,0.034777501096883226,,,,-0.12156737534411627,,,0.062273339495697355,,0.04809577968596167,,
COL4A1,0.07886125112181581,-0.011868135664407664,0.07013875067757264,0.03006609934642541,-0.010144086283428834,-0.03234497909290158,-0.08857503913485738,-0.22419909871173008,-0.3395641004994482,-0.12122425482943149,0.011689524318174624,-0.06819184284363133,-0.2701478915984346,0.022953638760396834,0.17769229194574224,0.07671241029222457,0.2608361718730541,-0.028585267525028143,-0.06136163933312126,0.009155363380424894,0.14134403228210027,0.03683963783761849
CCL3,-0.04559084897329509,0.14190102496199547,0.1159928464852674,-0.03652379482123248,0.006890523327014258,0.03222273445765703,-0.15646077334023212,-0.11165119201295183,-0.11625605846724778,-0.16462076144191945,-0.006457523732066381,-0.0671940096315791,-0.11929848157058055,0.06314941675711178,0.008767776129216809,0.13565600933800642,0.012233300917811333,-0.0013315073297304769,0.18833472509103702,-0.03984227712546335,0.05940693738444054,-0.07042798852338275
BGN,-0.012539120571921018,0.05931872777986046,-0.03320583381141528,-0.03079941630266312,-0.02720376209350873,-0.04783806665036267,-0.15761047534809614,-0.1396470454523801,-0.07039045459842393,0.009297304547286967,-0.027665835813877177,0.01252903966231097,-0.10083952053052439,0.01561070060474786,0.19626235270953046,0.002092522177125541,0.13440491535889795,-0.0072619898523618555,0.018793859092890743,0.015861983927549318,0.11903006704998968,-0.07163727055211826
RETN,,,0.02476979709207893,0.010708459316844015,-0.018539307877800837,0.002582850842200565,-0.01936390024735499,,,,-0.031778217354394706,-0.04132224859457289,,0.07487239702536203,-0.024900427059933707,0.05567215552571273,,,,-0.009784884838392856,-0.07144261304925915,
S100A9,-0.14598172306015786,-0.14249096251338003,-0.15202134992774505,-0.02544380141741602,0.11408665785239404,-0.07299762357969393,-0.14443352570456702,-0.036673140161522726,-0.28287136805935914,-0.08636255434875223,0.02424918447499188,-0.14917331893802438,-0.1075236451265851,0.08641393070132479,-0.1458834960341249,0.05509358318846417,0.13029351900582475,-0.008358840731987636,-0.019586959021112085,0.05394606823175687,-0.08290594594873955,-0.15573313084404963
HCRT,0.05220335379401191,0.03384816479693939,,-0.045108043791965126,0.008389724616407279,0.01894777298179709,0.01296815538923461,-0.017039844428124343,-0.05183553160002065,-0.02159132395773321,0.012889176388127402,0.023770593099883563,-0.03264594714659554,0.1571384116043731,0.029780944476709,0.04476658714242793,0.05163885851314025,-0.028861984656969385,-0.031169942111313808,-0.011838525471404751,-0.013777470514648893,-0.001674257649788841
FADD,0.031560738116753285,-0.08116027081436031,-0.04723527795139683,0.014445460217298254,0.07770471396195607,-0.03381445610814015,-0.05651773410076039,-0.06009516111728103,-0.2691478254929974,-0.0005644292193263904,-0.04198912222096587,-0.03802632193155796,-0.13709994223749639,0.029509166648945824,-0.011271648952044588,0.12765297809097217,0.15121280303119006,0.05115342691203393,-0.011027412007237291,0.08233840125225138,0.03160058329429742,-0.043616694527504093
ACTR2,-0.07272256522526789,0.051748646502391825,-0.05072131563955642,0.0037506210432197203,-0.05872291759287382,-0.0679595166541418,-0.03889711984773165,0.022283857710703243,-0.01065838111382547,-0.0067265193104733886,-0.021978268260074887,-0.024202696429597048,0.02022391515564589,-0.034147287351321276,0.0003549543054576013,-0.0044025377107527654,0.041364882504900315,0.013510902874344324,-0.055257413548612126,-0.03903592212883086,0.09667251361706677,-0.07298851174246544
BMP2,0.09483804666042096,-0.15021477297825028,-0.07926968380274886,0.07144189324163534,0.002864195555043519,-0.044821324681090215,-0.018419652319834875,-0.20304087918348523,-0.02578206256514652,0.04411751992127817,-0.016815465326480983,0.068237754209104,-0.06566839027039444,0.025554449550115058,0.12550196955978002,-0.01024893715946245,0.11912922941118262,-0.03962837291355393,0.04189263378676068,0.07871846440281409,-0.03267403532190828,-0.06337557329159273
PDYN,,0.5170505215433678,0.21644946049320107,0.06095901309236746,0.05914131093672342,0.13555373624339517,0.3355237316153569,0.16476926737011693,0.596544829306152,0.15031878251721287,0.04996901263649556,0.06671057708021681,0.13183330749786284,,,,,,0.06782430676410421,,0.015153920357862269,0.18943168541064004
CD55,0.03342959414253916,0.12825611027728456,0.0038242062565096813,0.030564864045352982,-0.012445577121118205,0.05579717295736042,0.06865240625769692,-0.007100659822127773,-0.01244453688323238,-0.02320454912448056,-0.008327597681541534,-0.07731685155896031,0.08599257508498684,-0.008849733444373363,0.01732353209787496,0.04036403073356973,0.021233047329203978,0.018936153839692615,0.03221603426118208,0.0187821240726445,-0.00018432621968584605,-0.07185669582290011
OSTN,,,,,-0.020706400124114423,0.04850557781517115,-0.03691754723966754,,0.13969847936148294,0.018418822897630225,-0.002725896047644709,,,,,,,-0.02440978929105885,,,0.0911304123151372,
PDX1,,,,,,,,-0.011136245090559833,,0.006144638537279452,,,,,,,,,,,,
CD6,-0.05892297998811755,,-0.01605617205142681,0.0011643718470836391,,-0.03793179924240366,0.04767612047372727,0.06643267054450125,0.00017056504212798295,-0.0400429277310151,0.04630026664927683,0.004590684255663465,0.14760897399726028,0.03138925732864126,-0.018372075051227156,0.004129266431462987,0.07944511394417411,0.0679508281191269,,0.02176553033433307,-0.06606501282033816,
IL16,-0.045182081737364384,-0.01675564454806191,-0.03857137879854075,-0.022662178461853973,0.07032786763874653,0.07029996424476731,0.008741025168813372,-0.022196128079337202,-0.14302918393337308,0.05839486328614166,0.016735259115192733,-0.07487697509181808,-0.04196798234363253,0.10719374039011328,0.012781803829409598,0.08382498693304276,0.07885856779333594,0.06104533272783789,,-0.007106021981055408,0.014189341828015258,0.02166174792474578
LAMA5,0.07804433759682847,0.021512592828146365,-0.05565688486032295,0.1045380759276303,-0.025711136540573925,-0.07022917422591224,-0.12559401337639883,-0.06599448061562807,-0.15708886227553992,-0.04634800049491502,0.04835981683468114,0.11329654411059385,-0.24331187342617414,0.09843533061700392,0.10645044611283745,-0.06413558520571606,0.15905673280313945,-0.017186783564953647,-0.0606207062100627,0.05903830234658624,-0.07424233322508414,0.09191451173057791
RGMB,0.013897817758931919,0.1329823132764367,0.12266431383750254,0.0008621215327428492,0.016848911558246076,-0.06090023239516834,-0.04275283631770867,-0.1262421889657525,-0.13647612057525307,0.00031551873046690597,0.028918796104015057,0.08995880640357018,0.09664625596824523,0.05338182808169895,-0.06688532913332905,0.08848629053714865,0.08048042204361064,-0.0015525489922754076,0.029899163731897584,0.05775220542066412,-0.05262372972713733,0.08466177271050014
INSL5,-0.02198905017605415,,,,,-0.022282899381871543,0.062403100129314125,,-0.10329540535919148,0.009659348296225244,-0.01368248975413856,,,0.004247981351603637,,-0.037251393739049614,0.05392983935081805,,,-0.04179182448503698,,
IL12A,0.05771947967333309,-0.03711474549816531,0.004781137153196016,0.041182701163900756,,0.022726947845116807,-0.05292978399997148,-0.04482749376680399,-0.21356469717535878,0.021338217796041677,0.0031541327908860863,0.11843033246650822,0.024947005889558446,-0.012833658659852901,-0.022642324518549483,0.030069693604807757,,-0.0527999096869942,-0.03720712052244862,-0.008421533752397133,-0.0621908265631669,-0.06467883769490358
S100A8,-0.21470386291299906,-0.09873001822942505,-0.0790594526555132,-0.006406059965660082,0.12193751498241256,-0.11444147269226326,-0.19168538037226393,-0.10393753465239584,-0.2781169813811181,-0.15148307188170024,0.026187326588619254,-0.12174021129276197,-0.19010371335195883,0.005759891891519954,-0.09605028268911762,-0.026218640073419886,0.1782113672025776,0.022567914066082394,-0.030917670395422113,0.13329508879107133,-0.08242495993158609,-0.10499999776188623
TAC3,,0.5322338668129026,0.07837562901170325,0.003182312205815831,0.08229951355707817,0.07783091559351116,0.2939433858660941,0.24641750713614008,0.45185501634695263,0.09116173337648488,0.0894962260805809,0.21319399963963168,0.2364126632674929,,,,,,0.13455886899046154,-0.04980713484720812,0.20756951178002284,0.06489681209968724
TAC4,,,0.05296163722405865,,-0.046436935384269906,0.0050022934299576525,,-0.082436346678963,-0.04292744381917618,,,,,,,-0.007371076970737704,-0.020625389048081207,,,,,
MFAP5,-0.03752573388185021,,-0.060580299348158485,-0.017154539754701867,,,,,,,0.05081569662027475,-0.009077266090480362,,-0.004440348918528589,,0.05867353464549257,0.07720889988290111,-0.03369766824595422,-0.0006778075774023414,0.030650009410893242,-0.14933647147797144,
CXCL16,-0.04630751171302235,0.07169250646232475,-0.07014106858814001,-0.001630196018724359,0.06382201312920525,0.014843525838456833,-0.09874795217738261,-0.15257200315046288,-0.3538766847864976,0.018260837986669373,-0.15470677768192537,-0.14268077476349803,-0.09366665707048423,-0.03930744900381264,-0.14355475600288148,0.03290280144773496,-0.04726430005691318,-0.014589551782471791,0.00013522890772335865,-0.06351280231341075,-0.06343909220814806,-0.08738943077632882
AGRN,0.13220936873343156,-0.01145862376334493,0.11743123733720755,-0.04774484113949935,0.09788514085978837,-0.005984355052275257,-0.08404186952914851,-0.27571711575991364,-0.3650129319754043,-0.030630631525683526,-0.04962305338319881,-0.00223882173095848,-0.1732758774152237,0.00831857732862857,0.1802546674472888,-0.016605191856930508,0.250835876750291,0.007848227150816699,-0.07061398142234952,0.027100336143905508,0.034547230690224556,0.013128648473631299
COL4A6,-0.00528860718910437,-0.08820002259353815,0.025348460995520534,0.017303720796146047,0.02467058811403531,0.021604898747586695,-0.05381159717214307,,-0.1232478581064084,0.0010621476097771787,-0.031753246009327184,,-0.03581011897576059,-0.0310289516124774,-0.06500856850636567,0.019857552331602364,0.1296264745375495,-0.01201048869241864,0.029738842613116163,0.03378349622824831,-0.08657644142136611,
FST,,-0.05739079967588956,0.020522808176186298,-0.01805976979253534,-0.012696527939752686,-0.03377953959838158,0.05605306671401592,0.07405859748188338,0.004036837054320669,0.0021998004750855005,0.014400253196242486,0.028501430340233763,,0.1698831394879103,-0.0192283561124944,-0.08361880257941948,0.027276410304576157,-0.015363778444912175,-0.07847894965680685,0.09727894927112789,-0.031928115978929084,
MEGF10,-0.10652285380763511,0.16810916413154905,0.021790691934922054,-0.03242628603315597,0.020895958831282833,0.020217906769245408,-0.0056170642374923285,-0.1460082062764875,-0.09900274003759635,0.047308129332065185,-0.09077736140443768,-0.02342238584605236,0.024841739424034715,0.00943232325341195,0.030581429495874078,-0.0935918764836443,0.016416968436383263,0.0027145740065119862,-0.022059482946460516,-0.0051125999901556,-0.015235298555705129,-0.07298034822646206
C1QB,-0.21460206558650063,0.18342868034589793,-0.011428083574060886,0.039942610991599514,0.10994978147616341,-0.025941415455810777,-0.07843041648032774,-0.17326889897147485,-0.3906350801095728,0.017135388087254178,-0.06676839532972097,-0.17535956170123096,-0.23232473436490617,-0.03268902845309521,-0.06211479913695402,0.032529198774856216,0.13351112913186972,-0.005663956938750498,-0.0353532867798929,0.010351371794399189,-0.061375686576052975,-0.16774331695257352
HLA-B,0.1538120368013961,-0.27982108204010386,-0.17145348476616784,0.05302157400033794,0.0685686710864733,0.02049121715242955,-0.26444748181109085,-0.0675545238086898,-0.3784368795820409,0.03146884815773081,-0.11396891488863205,-0.1571070228982135,-0.31961882088667953,-0.07287003280575637,-0.051898191762350415,0.007253562859440752,0.14729305445546484,-0.09886909587475033,-0.02306356069091127,-0.03711057745504524,0.09827567457511038,-0.1545300635594627
PDGFA,-0.054092510395753454,-0.008680083205374634,0.006966708688228136,0.09649267709634654,-0.022439397029949085,-0.08104657850230644,-0.022353491876960552,0.017033867498296665,-0.1174375453850954,-9.023872722288248e-05,0.03662010370240307,0.011955303213941157,-0.20102983683938958,-0.05537570998065849,0.04123640501972079,-0.15106544559789886,-0.017332178646746743,0.035050303313677506,-0.033483806533515494,-0.005885926535496577,0.062210984952946066,0.05653209023823148
LAMA3,,0.23501109781158439,0.003766517123848915,-0.040838265912003825,0.04698605631616327,-0.010130349032088617,0.04419422551673066,0.002018810186661952,0.2753036744460692,-0.058632532246019206,0.03788664657643688,0.16201997963384604,-0.015026774312958137,,,0.06166394799164992,0.08058687341738469,-0.027598860618212772,,-0.02705755858895658,-0.024448790153410206,
DKK1,-0.03607851037499726,,-0.02624107880266559,,,,-0.001998576897996915,-0.014270083780193609,0.19584752957859877,-0.052566656969096605,0.03952911984815559,-0.025573805936494658,,0.1011953980762366,-0.1059785715210302,-0.017051246478261787,0.0017927775789008096,-0.0038375219316698875,,0.0931577402489262,-0.03801095101721806,-0.04639367827453671
INHBA,-0.045007909338195165,0.07129708836024097,0.026637697300059264,-0.033296378148182405,-0.04287225680152145,0.025861930973329245,0.20893276632454916,0.2614661968531815,0.6010772311630339,0.057800035368708425,-0.04786365060151847,-0.07434246531779298,0.027678566367679708,0.11315288310272606,0.15392635371075153,0.013759185833110197,0.033623036089334694,-0.008875984785095754,-0.12468007590206831,-0.015398030171295115,-0.030246728136186393,0.07937912201871475
LEP,,,,,,,,,,,,,,,,,,,,0.08085151403479138,,
IL7,0.05282938818241034,0.06205529672286504,-0.018582834419318302,0.002532687549955173,,-0.030716225217225453,0.01802478135213294,,-0.0691889899378584,0.05501385893033641,0.01660533272929664,-0.04079077771924933,-0.011138765730331445,0.03970003967796223,,-0.0550579295650486,0.1692346641576897,-0.02587222751854323,,0.07562463417678371,-0.06438367429984085,
FABP5,0.05136874014091479,-0.14982747061863594,0.058337065565371694,0.006549320167121012,0.046187325507776114,0.034363441503924216,-0.07983940853437234,-0.25198426042156646,-0.013981252108387358,-0.028933417887782146,0.0077408421634614,-0.06076864736698124,-0.3599113514762894,0.14417139092802017,0.24521112284826763,-0.028817579820945266,0.16090378438528305,-0.026115225784077798,-0.16900838261753257,0.16754143073597322,-0.09232655204148912,0.05890725323369686
CCL4,-0.06611008371556619,0.13824563298190687,0.11404648100832908,0.06452869501802631,0.019498800162773722,0.050688519695171026,-0.1644050260979683,-0.10447312037302102,-0.13823709515526053,-0.18799718289008718,-0.0055580535274659245,-0.10139950891266748,-0.13669194235388726,0.045444383917763696,-0.13379538964960527,0.1715158367432487,-0.00875567108332335,0.05031615866774224,0.12805935396893814,-0.09809708028558461,-0.025314967021526226,-0.10798992554924458
FBN1,-0.002126242928260872,0.07032351765111892,-0.0011026093430839365,0.029204329042199734,-0.058426530777152166,-0.03381760385744459,-0.04049456978209452,-0.15026078778958232,-0.19285010331598484,-0.0003847825547844525,-0.023910078928642893,-0.020544385915415495,-0.08432435171448774,0.027899082487457125,0.07428287536679774,0.008388604822286466,0.15628090178663043,-0.045957315048596487,0.033161523060154005,0.07388005021105724,-0.01079567226356194,0.1570280421659513
TCTN1,0.036261235210274426,-0.04559442955105955,0.02646310347664248,-0.018120417685051467,-0.03299839706984351,-0.0023858325276849487,-0.056677178690757224,-0.091663961451081,-0.36598986963816993,0.013259743404037141,-0.1023062339607677,0.006003488625954001,-0.13196957573510493,0.14027361510402842,-0.027446083591457032,-0.008684356248905747,0.24477068472391458,-0.034997680110192365,0.03179565049897305,0.042491056951167464,-0.04216254296389783,0.17875326129077324
NCR3LG1,-0.042824819893959,,,,,,,,,,,,,,,,,0.015570611701739179,,,-0.03593727248083151,
BMP7,0.11527743597506267,0.020871075559427438,0.13868227756974097,-0.026737720545508752,0.03486652613899964,-0.011388353783310323,-0.0674132227172734,0.025362171783474354,-0.2504903714915306,-0.04022454433078102,-0.05118852694356029,-0.004984913702420918,-0.22341445856257158,-0.03297629199921574,0.11412165130800168,-0.07536560338699116,-0.04778357833029743,-0.004413278733178553,0.129685251431462,0.0033688959245220915,0.02045214187031883,-0.06450456877765481
NLGN2,0.035916233253130925,-0.015458108293396954,0.07800992199005126,-0.003834457031894121,0.009648718490766588,0.01368060831660413,-0.004473290277384627,-0.14861445641655682,0.04638635147377322,-0.006191132119995805,0.04572641108712375,0.09406833562831657,0.08463479105866079,-0.018587026966602332,0.0606118871891487,0.008452075397682888,0.027737445037482343,-0.01744781147307324,0.11032887497587511,0.059588121401479635,0.014376017341065915,0.11632398863793798
CCL25,0.09311124366077325,,-0.01470164007852549,,,-0.03158965179931293,,,-0.07217745147330469,,,,-0.06629181443012079,-0.028342676794958912,-0.054232893136755354,,,,,-0.03762144437169469,-0.01625954215273233,
NPNT,0.051086275450550084,0.14239096898314021,-0.005132094732081422,-0.008733626364726993,0.05639465951865015,0.07469799738515165,0.07887639398912039,0.091594471189219,-0.390015982860519,-0.07403156204745169,-0.03490542085067826,-0.04668753442009727,-0.21778095430199104,0.08491558449235898,0.06494855350627399,0.017858182757768973,0.10495160327397472,-0.06707344670618948,0.05289664765621919,0.003888331912218864,-0.06861060674882011,-0.06657727490795903
KITLG,0.033271971476632356,0.02820728766038307,0.07833719885716642,0.06548872795612495,0.11439619480620955,0.0659406347718581,0.04244891635888748,0.09618553672841322,0.04575684131616171,0.05798754724529233,-0.08456370617052208,0.061353307818634226,0.23231193310648776,-0.011303886950418075,0.022451470440565075,-0.05306387361027381,0.16963783535076957,0.0020315302220951592,0.03931902313161289,0.08039463887263952,-0.019120335238622218,0.1334727620439936
MADCAM1,-0.03607851037499726,0.031987517998920884,-0.02568202422137968,-0.018509888690630347,-0.027854064839846093,-0.011965548943489163,0.07069005918727596,0.012688676281693415,0.08791090846858032,-0.017521929424901352,0.001991076044886996,0.12284034639236742,0.009881016079710618,-0.03713082417037685,0.07123623219755823,-0.05777994918358855,-0.06279073039060634,-0.004823639547208405,,-0.011021432998453148,-0.03660257793929462,
F12,0.0065063060476951385,0.1346726093652816,-0.006514718197777378,0.059724016383317695,-0.09176916441019063,-0.04251233729902503,0.1687958262687693,0.06089553202452261,0.2723510030879439,-0.025729908591800056,0.051437618031242104,0.0627131032546849,0.06890926359302935,-0.011535437232246645,0.011770845778027377,0.0963644885062797,0.14102062143177313,0.009138262356870245,-0.0385551374552307,0.11579536942319393,-0.0016836162951065106,0.14898704694555645
S100B,0.11042654007611497,0.07539997222542912,0.31136377397689574,0.030618681039001623,0.05766844337002624,0.05719565573739974,0.04851533222452815,-0.23479690488106925,-0.401765779253967,-0.004955103851393752,-0.0639520987878328,-0.19714409002727912,0.301354481960501,-0.17288135778924324,0.259597697220365,0.012623577450230043,-0.006049554334210171,0.04796016667622036,-0.12081724598479825,-0.07223670968951645,0.11529848893570149,-0.14938951475704745
IL27,,,-0.038377780002048736,,,-0.03293162721739269,-0.016224804144464613,,,0.021977330676468766,,,,-0.0421840698626173,0.1169595111700512,,,,,0.05382950210231199,0.06869962851125871,
CD99,0.09754981862142817,-0.3070444279514457,-0.07022703831974034,-0.018563836205373954,-0.0072243778665330724,-0.0035076514483986833,-0.19440785591358675,-0.25008902990527543,-0.4564639061415803,-0.03456418934714577,-0.23059093901853644,-0.15419543582207965,-0.3666087893186264,0.1483213121997382,0.054017627061258185,0.12075990589472621,0.26623379124975427,0.10736856206802166,-0.0242162641611784,0.17799934675902696,-0.1217306166245268,-0.15082165191530522
PDGFB,-0.03163278054205873,0.11546520833281111,0.026687765624727446,0.0810752558284565,0.042110963394734136,0.018964720702196566,0.05300680862853067,0.03624027503276506,0.0961524486385003,-0.07824973541725815,0.015377341529382567,0.038284078583098874,0.11447633872398189,-0.05543992202006082,0.12394938844050934,-0.003183868640109823,0.10327447149970773,-0.041472146412721164,0.11735176209669634,-0.000587601133104828,0.006195321317128147,0.03011562855741789
CLEC2D,-0.030817466310619424,0.015593499268465217,0.004693644591438241,-0.0038485267111033,-0.05638328591274329,0.01002011112558249,-0.042147397282911774,-0.14959274227628502,-0.21808945499745055,-0.04847228716308209,-0.027270633205277832,-0.07479775103872165,-0.07991450988003151,-0.009825792906961875,0.025594475311471746,0.03249864502700355,0.05090120334317892,0.03258109592668617,0.045566549962314275,0.03838986345482013,-0.08071787678030627,-0.034860517534263454
F8,-0.03638801142208107,-0.07566609722699055,0.06142928531441404,-0.019642361737237095,0.019165266533426824,-0.03290930173973129,-0.015680146083460075,0.03273063025673198,-0.10167794296703841,-0.011929904961019882,0.019642773118933556,-0.03952787363531482,-0.030091521137477217,0.10668163393170696,-0.09115470471905342,0.0043751439887910635,0.12122991104126181,-0.04870455945623831,0.025509633659474375,0.05007537795695615,0.013769357992230571,0.002956827664038667
C3,-0.21554300831300804,-0.02645369905029752,-0.01996055999389549,0.0719031196427447,-0.0029604743774120225,-0.009754382796670154,-0.04047977071375203,-0.09018425601288844,-0.43910093367198333,0.04502776295858945,-0.15560264083249972,-0.15464600726133906,-0.20096563217286792,-0.10420271808113586,0.047318507749775994,0.06424677346112563,0.11135832968395241,-0.11871837739056221,-0.03201368204834148,0.06269967408059941,-0.11028459843925295,-0.13573509650908655
DLK2,,0.2011499154987432,-0.021347511399646656,0.03841822192759263,-0.03271522318384023,-0.028521956731225245,0.11723132931031557,-0.019212287679228644,0.0751756666667416,0.009305360920487088,-0.003972714120031251,0.11728686108341425,0.18412703891473353,-0.0002570413816041561,0.048973635778931886,-0.025300392798617514,-0.018438345540004605,-0.027598871642250864,0.0880670476489851,-0.027050506676806533,-0.027471371145216902,0.1519188061998186
TSLP,-0.022615602924096635,-0.038136287485612555,-0.0807934587449821,0.006545372378339842,-0.029776134521277912,-0.0475306259250986,-0.002578733554122741,-0.021968994667193948,-0.24356628308491776,0.0522675236567862,0.03043572266493989,-0.051027021053217235,-0.04942659780482114,0.06797908400353628,-0.025072277914030494,,,-0.010603529954397884,,0.06314074401630929,-0.10718824745300475,-0.08010182152984535
OSM,-0.03392349513881513,-0.09541091345403997,-0.07864068502088276,0.0405898654279524,-0.012033467865792144,-0.0723118009906924,-0.09634907863622963,-0.08126465654627092,-0.186817804288416,-0.11071780911481931,,-0.02595896077801784,-0.07382824143445942,0.06629790828663423,-0.012004711256301571,-0.01207054779001301,0.14653877173330135,-0.00838143047931586,-0.016081816961096077,-0.01460322856442054,0.02669917548223731,-0.015094230648747707
PRND,0.043353002939237426,,-0.0042602898626184485,,,,,,-0.0026662826488939384,,,,,,,0.0154082266894014,-0.014041812318103118,,,-0.018617002648090207,,
SLPI,-0.07446895583622251,-0.29303085531964085,-0.14657767873367175,-0.04234056577161939,-0.09795767431266614,-0.05939024577002727,-0.004088052230971138,-0.07627432329312832,-0.29353375811411675,-0.024902242352977878,0.03031536597937789,-0.06286970538201266,-0.07764906751595949,0.04877392922421949,-0.05375579936798541,0.04585939838487751,0.13328025542296548,-0.018294463787620823,,0.1394127291603837,-0.027564985972324787,
