,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LTBP1,-0.019475190026232287,-0.04434362237204885,-0.05309311979018551,0.022337598960283336,-0.03642655510809335,0.004287735780556812,0.021522312360946656,0.06733277039315752,0.03488022848582944,0.03501336677239424,0.02742095104759602,0.033423015194528664,-0.003978553735311137,0.07402523186730299,0.015005686024200634,0.04363211302120429,0.022583932068673415,-0.023287486784961287,0.013065470714290796,0.028135167219872106,-0.04912003821574447
CD160,,,-0.015893063693419862,,,,,,,,,,,,,,,,,,
NTN4,-0.05269025840683214,-0.016252510853049233,-0.00914039972978905,-0.04451754500839603,0.013213491262058251,-0.033014396071314074,-0.012932241864281772,0.05449961303722045,0.027265398260169674,-0.039068058868024565,0.02987878351847131,0.06916746628603161,-0.01843797109570894,0.2165609332077423,-0.028394487537746236,-0.014132635668739296,0.08838876957037013,0.10512930539581829,0.09384217295239225,-0.03224346451674271,-0.03414165845014805
APP,0.06174358497603978,0.02380901114765409,-0.010456317081853825,0.07707631407073885,0.016130818717814542,-0.017320153953441223,-0.049819088056090144,-0.10091483253570849,0.054195339012484134,0.022688625023252272,-0.08193979442287325,0.02569714371266909,-0.10574051801459118,0.026152210237399404,0.039621450438692626,-0.021171762150048307,-0.02598712065524244,-0.04858499152263073,0.12408364785927477,0.06331535917832229,-0.010288074719393516
RIMS2,-0.06990382844028642,-0.04380546280469728,0.017598901746918943,0.02957188322159039,0.08877560467685533,-0.05206134028863797,-0.05799767398229099,-0.06730186755283293,-0.008888795578765022,0.00023238026713262407,-0.04977604625682116,-0.04620910857294916,-0.056080450908300175,-0.03915342582037104,0.0035778416646616066,-0.02538299212607357,-0.005294669121660716,0.07229814247240188,-0.019959307675291752,0.0127109417137869,-0.01622788227371261
WNT7A,0.02508127066369618,0.018708312898197268,-0.011927002452737496,0.0007399426195049255,0.03740362198249001,-0.057425442364929094,0.0392993213563781,0.014903931844251489,0.0494247628085394,0.049256678303377,0.008939219791884681,,0.0350142361360786,-0.04400229574796651,0.0064957173251096794,0.003084904842895822,0.005257326754298586,0.036603934743745195,0.13950925220063914,-0.041558147751781384,-0.04906155045428845
GAST,,,,,,,,,,,,,,,,,,-0.021956264377169188,0.049074530609667565,,-0.018080105661966647
GPI,-0.07482680585419614,0.008951594666556028,0.04955935053010727,-0.04527875824814213,0.04864490673173473,0.07169195152347183,-0.018624839795300517,-0.0550717631313564,0.004137851669288444,0.007877060613867407,-0.08473709012343127,0.04625383186369203,-0.003345456853879635,-0.08375726846442802,0.03275054118156311,0.028357869574732932,-0.07162635939703034,-0.10039012851634849,0.15151243279497198,-0.01217893455774499,0.06647684600901188
IL1B,0.03543655030067518,-0.043162217505495405,0.06758234364978645,0.042472280076055774,-0.01500781950402632,0.005266029339899184,0.07225885477930538,0.11065290840249163,-0.057707231647717704,-0.01796086869861888,0.04298327621557638,0.032866178818323405,0.008570205733971591,-0.007484467739400115,0.03204978453997877,-0.04768843334740443,-0.019733036592445023,0.023151481252618407,0.03581396554580557,-0.02652248445722562,-0.022128309813552235
SFTPA2,,,,,,,,,,,,,0.10067804469902987,,,,-0.02387947806988771,0.06580800935761047,,0.008815649697126893,
HAS2,0.1152437814097145,0.011980149352663071,0.008206653455317618,0.07930721910753455,0.09418257845019365,0.016410285483482417,0.09038463489158047,0.06497969012229451,0.019666374169994224,0.009526550060044164,0.039361649920138395,0.05058042005907093,0.02499337379333069,-0.07618977426800683,-0.007312617651831117,-0.015877296177701478,-0.0453626996490552,-0.07456257167904538,0.07314680340925685,-0.06358918518576072,0.07707572281414984
IL11,,-0.003258359947107472,,-0.08651649161260799,0.0030410015537103833,-0.01049340047896381,0.0009783889247592956,-0.014804050718273636,-0.009883591118868593,,-0.02337688627958762,0.07312730018287569,-0.0076086373681461495,0.01843436446014532,-0.0466369370045271,,0.0004763985514521753,-0.04603557658860963,0.07306264609276057,-0.011374036854865575,-0.03445452842072656
SEMA4B,0.04424244187217844,-0.011402610272524918,0.014819904664834757,0.07762681213415412,-0.009446452536520874,0.04477014114005778,0.05169898834191323,0.1426489328907143,0.05520425168195114,-0.017795059110719404,-0.0335590750854357,0.04548152957350949,-0.02784930745311528,-0.008391427816171818,0.0015370329530010856,-0.013306230118678462,0.016703853423875033,-0.04501800576227546,0.08913717723149144,-0.014784763085229122,-0.05958547911927514
FGF12,-0.019122667431173586,-0.031091393563025788,-0.03911985399976572,0.12490212244176799,0.01093579953995684,0.07616623299758377,0.018864641940268684,-0.062405055323751894,-0.02974255685602717,-0.02870566217884922,-0.08488145992118892,0.0017096288532569958,-0.014063676156914362,0.06624148555241363,0.029836078872607037,-0.014833346967533826,0.04814075900280536,0.08528910007494209,0.021471422035628383,0.04975185910007673,-0.006087345717269073
CP,0.00919958351192034,0.004156015306911478,0.003566441963933263,0.05537487794519843,0.016752252581554345,-0.019726344901140884,0.059938732613812884,-0.012273255232057896,0.006586594267943693,0.04669814631933333,0.12500549689410279,-0.037558816078788054,0.02522832230211623,0.08047946330192035,0.010488414202653503,0.010309177554002213,-0.0168652258149015,-0.037768547210658004,-0.055810763520122306,-0.05906079978699165,-0.01279981651455668
NLGN3,0.10358942786300541,-0.0021186508687207847,0.028489056568043274,0.06145886028360733,-0.10898044997190606,0.00487828425064794,0.07089289505204123,0.07824266893574376,-0.024610341235545657,-0.0015311383879664713,-0.011530701535222196,-0.005185454177031473,0.011374723019003101,-0.02185141980240011,-0.09312471986966718,-0.035857949382177984,0.026343710671617993,0.09708952472314761,0.03649260409359987,-0.014406722371317912,0.0031088559402942337
GZMB,,-0.021013731174374908,-0.013994255879583743,0.04054758408339214,0.000573577362651722,-0.01748872424322638,-0.02362554392050065,,-0.024438753634863655,-0.018905345787696058,-0.03986010622660599,0.0378147834023161,,,,,-0.02078484662831598,-0.027218208180074012,,-0.03256466567725355,-0.0012907413039571019
PROC,0.013737217131706874,0.0733363486523144,-0.02856473773772169,,0.015723736551897273,-0.03610383543506827,-0.010120732049445478,0.15974655894865222,0.016608689542633594,0.004460021610318111,-0.019847958705528072,,-0.01077693887034671,0.009687172902709113,-0.053866246821753415,0.007831635952997558,-0.03382427341060599,0.04816929071838753,0.01153377933591093,-0.002372120274996318,0.007554078588035317
TNFSF11,,0.016960240918577618,,,,,,,,,,0.05205930786666344,,-0.005501176305292971,,,-0.02260269223108522,-0.023193281585594572,,,-0.027548745429490647
AGT,0.09177801941302702,-0.018244429953380145,-0.052410517313018566,0.05362501648001076,0.04588648210839486,0.0893792560493537,0.012275450325458388,0.10412077497258158,-0.010308767130141559,0.0035413533449097944,0.008341915480372221,0.05299180198357609,0.06356076496226494,0.013689657916623322,0.060844495293459436,-0.041525961271495326,-0.03365744129267549,-0.15933091869719376,0.08731123254359521,-0.03960714727743557,0.020631086102226845
PTHLH,0.06477630610655254,0.05304312064447434,0.0721507704362286,0.02966025885403181,0.009266720842448544,-0.01205370448260577,-0.02188716178212354,0.019444269965990878,-0.051009860529881566,-0.05578510795222147,0.06971167576318203,0.05672133766689249,-0.012507848090277801,-0.05773152206989072,0.03824606877501449,0.020078669504242478,0.032063699668142494,0.03780939095760973,0.05338115486600271,-0.0022018959562452233,-0.053757938434303876
COL1A1,0.01622384667870793,-0.006738077781918224,-0.02682673929099469,-0.019729528909999756,-0.01990280871349564,-0.0037025686867751375,0.007160157271100249,0.19142500315659486,-0.03266435357750115,0.0470387185376543,0.11543679456931125,-0.00013718310776332501,0.01044410388220481,0.005814632926980425,-0.055838629316652864,0.16250617541574222,-0.030678721944878588,-0.11241811558451031,0.06922910470106364,-0.10076566885402764,-0.05860551835986306
LAMB2,0.07040425874105091,0.02928685055038523,0.03558641612581311,0.04130829468521905,-0.05299156813002367,0.01687174141438397,0.08422544206933438,0.12040631406932774,0.05533773780110517,-0.029636665966684652,0.04116225347422337,-0.07467974688960703,0.04142170985920249,0.022458786461004625,-0.11799674831281583,0.06452430756651466,-0.04280327420761915,-0.030062143905623825,0.1336979147774709,-0.02499146496688086,-0.03162038863032772
DSC2,-0.04857932469848816,0.005149300718048504,0.0063602010247562155,0.14625531919759438,-0.005912299971930127,0.012863404911963403,-0.008565853206598133,0.00752569658553027,0.0029302351199596293,-0.0032215908908890547,0.08615254969168919,-0.013209016809740475,0.009713096288558917,0.05733781585811888,0.00647875499571133,0.0051453377247252735,0.0085325927351609,0.015825756576470024,-0.06981831572869839,-0.03280539669573254,-0.012505091710148773
WNT5B,-0.06478564272688792,-0.03985988435042791,0.019249848157193293,0.023435029780235116,0.05768772210028336,0.0030714567845682396,0.0013983910677117905,-0.017236302943439568,-0.007300721339384622,0.045564368471965364,0.01700951671983367,0.0719911749386078,-0.015516414209783344,-0.03742826542487493,0.060874344585066395,0.04333109320407405,-0.014525679397194412,0.07482120003046094,-0.01149717636093556,0.03002974925999769,-0.011685590292311086
LEFTY1,,-0.044346664076186045,-0.01659487537415894,-0.028632012953829854,0.014062917405650455,0.07644016274375687,-0.0229041731042959,0.07024351432627925,-0.04902710843289999,0.015164788830558521,-0.027775258577683135,,0.04802137497990469,-0.028638551409672967,-0.015457063215463421,-0.03887878417024852,0.05525048161936357,-0.031110104404106564,-0.008369458040154642,0.04449057014543157,-0.02717040158611862
FGL1,,-0.015759049721451167,,,-0.0024359960556492913,-0.00572713870020483,0.029344704209167793,0.017307152713161626,,,0.03500872971319144,,-0.02348988387494636,,,,0.1289552549241634,-0.030767580711559724,0.0622742494623307,0.08183392594409995,
CXCL5,0.06260254603714648,0.15171835078091409,-0.007345558561432282,,0.002551505851644115,-0.03389368272840004,-0.014741501053165747,-0.03181907046535912,-0.0228456381550936,-0.004579250619628247,-0.034479613176662656,0.14560725522122067,,-0.012923541304570702,0.07796545828294406,,0.018765611771128232,-0.07528002849446971,-0.035892408870509436,-0.03531171580397727,-0.04142395618060026
S100A1,0.013779439298194217,0.0031523310221802073,-0.03264901412775533,0.05099903342010346,0.033224106668997236,-0.0332736113619578,-0.13207764654109574,-0.13271739652999634,-0.0329150340925951,-0.04402122546100916,-0.024880535302781896,0.020057543823984975,0.008640020199568263,0.0016181713695933293,-0.0836684164654761,-0.11135569677233752,0.026700443205760697,0.14852243826025519,-0.09941173035325775,-0.008123572347707591,0.014287905437645755
C4BPA,,,,,0.002182687984186187,,,,-0.037678687141246045,,,,,0.003894983461084458,,,,,,,-0.013204615895595831
NPTX1,0.0020163926110170465,0.09401239231644762,0.009996619579566636,-0.025161833345925907,-0.0364294796754267,-0.0035925697699967303,-0.05722814376726259,-0.08707325551995605,-0.002532486802676401,0.008142318098391568,-0.03304326915026592,-0.016462813702418172,-0.01999812799133673,-0.07681860505509767,0.07847620097271035,0.002431658933434744,-0.03347241321545253,-0.015812555614085587,0.00625100261910789,0.05902159066771685,
TGS1,-0.00450759988691675,-0.014586830278108795,-9.87981110225275e-05,0.031115842811722135,0.01184010027286043,0.007890097350687422,0.07119926391320988,0.08800145515252948,0.07219646126944253,0.004438823844994916,0.08033113770280029,0.031905178693691985,0.05105685715198911,-0.06931574146314277,0.05904325312999772,0.041850238802804765,0.03140248599155697,0.03562219061842086,0.03558813578836496,-0.027323094624827047,-0.024001954783014513
SST,-0.06212229399872666,-0.039549378029107234,0.0023605144593433682,-0.030009985243553597,-0.010025397304538289,-0.0233454047451874,-0.06787130430122638,-0.0674635901450092,-0.016537568584193675,-0.0061573861123392845,0.03643667378234856,,-0.057521788943613136,,,,-0.031133177649895757,-0.02236908649486852,0.02343764492543625,0.005969453376834077,
IL34,-0.005926297864195442,0.0066529202671131975,-0.02375379422945947,0.006692808268846802,-0.03129554294640302,0.02113828829392094,-0.01957353709227083,0.023649022718424208,0.014444220809568456,0.013733204871663835,-0.026957161625268847,0.02915512961838431,-0.051534142582794845,-0.07171698342415758,-0.05510491600556482,0.10132204668407815,-0.00496334220578458,0.045180732518666056,0.005618331046812917,-0.05371292854726848,-0.05252981070007335
DHH,,,,-0.022391357399028696,,,,,,,-0.023673451503946917,,,-0.0278932873140085,,,-0.04118522261321274,0.08385047922859099,0.07864092159406179,-0.028435092688505567,-0.019501673338506137
XCL2,,-0.021303116086134975,,,,-0.03334530141602751,,,-0.012669741261432603,,,0.04888179208987612,,,,,,,,,-0.013783194036455209
RSPO1,,,,,,,,,,,,,-0.021681759770839117,,,,,,,,
TF,-0.0033006845651752706,-0.03300110990876323,0.021290269827395247,0.095606185361279,0.02218757419120967,-0.038624860056264775,0.06479057629669198,-0.12100342184406797,-0.024975842702250086,-0.02389235329177774,0.11958264070081155,0.015532766597381125,0.04573745496884525,-0.014803573322057461,0.07521091137381299,-0.06984244842187268,0.030750474563358526,0.09499457900363865,-0.048822909904890965,0.049449586380902646,-0.021590818742066416
IL33,0.031745498871119285,-0.07340377055008743,-0.007725645493828482,0.10042268421368122,-0.015105358139245347,-0.0030054268475512924,0.02235697116726589,0.08935565662549613,0.01147555608691279,0.03318546785123922,0.09515609825001443,0.012398102888201049,-0.0031259709259505294,0.03481192054103106,-0.005291912012484421,0.03332578579988088,-0.01596530889550114,0.04020769146634712,-0.027986142962653178,0.01487290465472487,-0.0073536837256238325
RBP4,-0.016206775244640953,-0.014514231270354661,0.0628852310460124,-0.024897457241866067,-0.0345384744704672,-0.04057256704116599,-0.01391844617758013,-0.08422482285965752,-0.026103749233989455,-0.03427772316473657,0.07432637145567896,0.033407758220348534,-0.017186306683522033,-0.030430612808908512,0.01879199738580645,-0.014286045410204793,-0.011891702839931918,0.11336787413652658,-0.03918503646901767,0.02982422240772793,-0.024347880071104236
CCL19,,,-0.013162015538808287,,,,0.0004831001927632992,,0.05807760836268562,0.004688382947244079,0.003884154980749639,0.14348703549327477,,,,-0.022382279089098286,,,,,-0.02524358164580665
CCL20,-0.031032272873496344,0.021077231426269914,0.06669816377628632,-0.026298264449302788,-0.002192074030098835,-0.03954241968325185,,0.0232289331218616,0.015459722463978755,,-0.042434131358352466,-0.025336409511244246,-0.02136625635824991,,0.10485790723390494,,-0.03935133180388694,-0.08335412250427399,-0.03292324473903921,-0.027492208951241603,-0.056393857153927966
NAMPT,0.025480134660272533,0.023900865020176153,0.04376602371042321,-0.04404318092820355,0.11800849905409987,0.02489723035934001,0.004178476968682496,0.08665624524987979,0.05047245099936028,-0.0061640161641934935,0.0781150908510451,0.016065423962291398,0.04420376588348013,-0.011154152072869804,0.10087160656458924,0.031009276956870984,-0.049496072582269415,-0.1741148100019426,0.05035251294265437,-0.08705308531338268,-0.013744832185364058
