,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NPPB,,,,,,,,,0.04554010652628785,0.054938224330917516,0.04500008727513787,,0.02866654657209263,,,
CCK,-0.039744838355868,0.08960554318250886,0.10046585914934558,0.05529169613714576,0.11926290290703438,0.1730102343748343,-0.055028836044367424,-0.022674668558331144,0.1394921165100776,-0.012777196362509409,0.021222674316246217,-0.04577597297753399,0.036252288755236596,-0.04068805178533522,0.1290709223675272,0.0917576627599298
SEMA6A,-0.014518554178246951,-0.1208339142690886,-0.02248127740789623,0.033926248428497244,-0.07869189505976253,-0.10229049736983781,0.039368418711371776,0.0011308792908395256,-0.08327823418151468,0.008677582786753046,-0.04205143918549719,0.02764303300392719,0.00675613395991268,-0.035478296484959634,-0.00148931054496193,6.354557135755362e-05
IRAK4,-0.0357361210561941,-0.06153379979852478,-0.00423525101013252,-0.0014513931916648537,-0.006540264435522327,-0.08010158875005627,0.0052856649592446445,0.05669556677827049,-0.037082069866653876,0.0552471239651733,-0.015194748016879095,0.05832794993530648,-0.005632278704293613,0.053047675457521766,0.010556065974491963,-0.02598752359291005
GSTP1,-0.11016912960872717,-0.013244791845549499,-0.06852566730544858,-9.405690498357355e-05,-0.10591025694848938,-0.11592873490858097,-0.02384038861630005,0.042703003490356356,-0.09023855520414271,0.023809393381013143,-0.025522504022968923,0.07013615080698452,-0.03153312118188341,-0.01712419048579901,-0.08445773951503281,-0.00025017739795931874
VCAM1,0.07126193920477236,-0.028559179909833678,-0.02712659274068715,-0.012454667277724134,-0.06400323501706358,-0.1454232223384633,-0.023544671371117664,-0.07217706047876986,-0.0320391447260153,0.002669937725279182,-0.011196933546795945,0.04392069646383718,-0.01358124674332747,-0.048344528666459635,-0.03665758964437527,0.033368092545431875
NXPH3,0.040132303419838485,-0.006159308976793521,-0.037339595010396257,0.04359233816560431,-0.07566727837516304,-0.02373669201065949,0.0090126754909604,0.013199964492182765,-0.0029454770209835657,0.06970067477786189,-0.023918753155213215,-0.043729152762666465,0.046498350945846575,-0.04246702175857352,-0.006977694321944091,-0.01010708613263086
MTMR4,0.008543102154064149,0.02414415988338909,-0.0075009346099005015,0.01956880266000753,0.006111445966089125,-0.0071858836670518015,-0.023885004050500373,-0.020089384026525464,0.02473767464990069,-0.011505999596869262,0.0565292087390057,-0.04824050012743358,-0.040757086300743685,-0.08575082821425394,0.001692534014818041,-0.05047138708767599
LAMC2,,-0.026809934052497413,,,0.017050730844776152,,,,,0.06477916714047172,-0.010109708540437785,-0.039619240576769174,-0.023661168666864133,,0.04324802656381506,
IL10,-0.019211531722795466,0.013846264054027111,-0.015617324798100792,-0.007511143029122472,,-0.02914850041909443,,-0.07830950635491843,-0.010600802934554334,-0.0374624235365534,-0.03786261032580787,-0.03821656236055788,-0.011247012694329234,,-0.04605903746942216,
SEMA4D,0.03618195020126556,-0.026859984315467697,0.016409611880519915,0.007909308462592935,0.012827155753095962,-0.021416949760469723,0.036057626241840106,0.06403394484486158,-0.0032155299856933936,0.03380418874553563,-0.04008844317862891,0.10542755621275371,-0.011581627500438563,0.03462863776916129,0.14552194460726764,-0.0925673451936638
TRH,-0.016982717814330948,0.005103074060415849,,0.007776832635796635,-0.042386356198103055,-0.046019157193158536,,-0.001026379987370095,-0.04377102145055732,0.08347888747826951,0.008279999705690455,-0.07451436182443265,0.029937235498500477,0.0545806427198061,-0.049030394745227135,
SEMA6D,-0.01174764246761637,-0.0394802385025092,-0.004197023711181377,0.016087748291505864,-0.048342534843847,-0.07447107518142548,0.014679443766828216,0.018103840635425274,-0.06505393198437143,0.01063817489440567,0.09725380071444417,0.08220466891677165,0.02259163625277087,0.014530826343215134,-0.017686926980251438,0.0979426710060303
CEL,,,,0.018778757443871193,,,,,,0.07582864663287293,-0.03266598530036825,-0.03295013152254247,-0.04073813218530482,,0.04436206892918957,
PDCD1LG2,0.031456618077536726,-0.09612271046297795,0.021581924358711906,0.009030418646283367,-0.02853449350790072,-0.009253227271515608,-0.06159298422227515,-0.02902937496054752,-0.01813393257933005,0.08100989641994075,-0.03312826765275607,-0.08706165690995192,-0.025419302495010378,,0.020073855212303614,
SPINT1,-0.007351802834521513,0.020264762640617797,0.0011891263779813977,-0.031577419903610106,0.028433087693371665,-0.0553965390542453,0.0017998015139882365,0.0465116801090606,-0.015559696551044196,0.06825675778446108,-0.04328298529604698,0.018589937123804346,-0.03400229294743449,,0.06497951454205407,
CTHRC1,-0.06812755374094467,0.020860752955939255,-0.01635648596495423,0.05158352121062472,-0.09041494842925651,-0.04891417721898808,-0.04939290250260648,-0.06545780152172319,-0.04069881691965717,-0.005021938594738197,-0.04915136496400275,-0.05876277505636274,0.0370593598462237,,0.032967611851610706,-0.06229881889831892
PODXL,-0.012213440271804049,0.01925797409906946,-0.010628495817678637,-0.029621980608242456,0.014496818799690402,-0.1317326191238642,0.03994622385433635,-0.05816710335463178,-0.010203474063889098,-0.020051934031767107,0.008147165507101704,-0.05779947410983965,0.0009326036877423723,-0.0328753160867794,-0.042266300640960854,0.06278853644328437
JAM3,0.02548849030773396,-0.028281422641128654,0.03882804801687183,0.020747113352166745,-0.06532061859998169,-0.13137558866550533,0.026187877303216596,0.053049903908198796,-0.10510137970267189,-0.049624215701307095,-0.04304040239600392,0.06553097301388995,-0.029179013520011454,-0.0030610281766790216,-0.04119438401436811,-0.08636384616349192
TGFB2,0.10175312809763085,-0.10099235430661437,0.003666004190012671,0.004234217939178692,0.05703814762348911,-0.12764289875098397,0.032732409704275316,-0.06478432301096794,-0.002008710930396677,-9.276392085681046e-05,0.029505136009125143,0.017931792693233615,-0.022285115191518375,-0.015532735737417584,-0.010323966296874121,0.05276037668578039
COL18A1,0.009744137327738892,0.05538038034748366,0.017091413734765307,0.0016214274911922901,-0.06422611124485038,-0.12220420038757665,-0.011624574944827694,-0.04609049985140315,-0.015452121489218594,-0.07127327526728039,-0.04641986088581602,-0.06744447688076664,-0.0008720333974526126,0.03003250354633935,0.020252879671873593,-0.059327837855762205
NODAL,-0.026867532048905678,,-0.010501902137362094,0.0033951276939849493,0.051105358085991155,-0.05853904636798421,,,-0.016280882626283383,0.030059847100131168,-0.02471479906185045,-0.05088749798127405,0.0008103350755777852,,-0.03138734756788425,
INHBB,-0.013616310280169503,-0.01872217328766932,0.0019151330819010912,0.030955924978358706,0.03589062344874677,-0.003470584029723724,-0.03136168774117779,-0.06676790738033384,-0.033148759251006306,-0.028183455877344374,0.020263310108745547,-0.0011234117484919322,-0.02503629516717204,-0.05078480273912075,-0.01314608957420063,-0.0004043143663704997
LCN1,,,,,,-0.01949325267359165,,,,-0.017694657933062324,0.012959781656365575,,,,-0.03825713341781977,
ARF4,-0.02738859201949404,0.019571605255789434,-0.023033475413584293,-0.022833274037273418,-0.13037117851130212,-0.058602660786887105,-0.01753185902170206,0.009065253562373358,-0.04067206856073923,0.016668969693906792,0.003143594291891222,-0.004979186147220811,0.013085206737134878,-0.04971958430181636,0.018089814278581202,0.022002814675396994
CXCL14,0.20009224481896942,0.08584337838867671,0.03311069402556438,0.04042546660386929,0.09920130635208267,0.058304479176574484,-0.015155328745927264,-0.005828601702843766,0.09414496519868001,-0.07987358370296244,0.03520257459776025,-0.08436203872094261,-0.029742686666943106,0.02412338567799242,-0.0761031958353581,0.06275257493885306
LIF,-0.02293835154779798,-0.05746185391000847,-0.01328955471333514,-0.05759291705153927,-0.03599855977380563,-0.07158975862492849,0.02414141379116252,-0.047105512694504734,-0.019612751593623443,-0.08637842469299746,-0.03665573512100398,-0.05429109329425112,0.008610545553870402,0.035086843886995726,-0.04686175791363067,
IL17B,,-0.013957162582215242,,,,-0.03219339638346501,,,,0.03472169732949967,-0.03737099434458264,,-0.03366306562676653,,0.007192508624319761,
MMP1,,,,-0.015438031848091565,,,,,,-0.01345423793150954,0.017794718760894106,,0.03918024089954495,,-0.040413124931910516,
MATN1,,-0.025248332588353985,,,0.00821235394769551,-0.02043735017985903,,,-0.009642427089609188,0.04744335946078172,-0.03113377028330697,-0.0400767765011792,-0.03469340302858377,,-0.012059368146541181,
ADAM28,0.0061804386285290655,-0.004013193325337316,-0.02570401064110128,0.02695918589041044,-0.053243058866214076,-0.054339986533605965,0.03331862830647311,-0.014284135949439673,0.012141518344553896,-0.04539450596003933,-0.027013028128015516,-0.0018182938412997856,-0.0006776032792710123,0.04649364868375454,-0.021829136725809134,0.05970081546736603
TCN2,-0.085717648969937,-0.02590557505477373,0.010422348240209895,0.0259344827110193,-0.03629056733302529,-0.08124029511993328,-0.04112343538715499,0.028938509318569602,0.027863091947772287,0.0100880389770009,-0.04242532410592984,-0.06951353493616139,0.09231702637843146,0.09605321421260592,0.014466445152702007,-0.0373716800341509
THPO,,,,,-0.018984053771178157,0.002819545347367748,0.04061900782623826,0.00024363323116132084,-0.009642428197259079,,,,0.048487014745458364,,0.10155509889556322,
CUBN,-0.04216901320492937,0.00921451376154146,-0.025295939474937308,-0.03877289871080244,0.05401301380432413,-0.012972647448166313,0.046354487402659496,-0.03595723488001348,-0.028204199215550462,-0.0421574111214598,-0.03028803372263162,-0.017962874253770925,0.02322923006659836,-0.00952892045258271,-0.004114931451403451,
TIMP3,-0.03212513999322556,-0.049423125857398026,0.0545656534272982,0.029477481790274655,0.02659502586775506,-0.07987967676639732,0.03980732257484855,0.021063198626436484,0.008733614890590487,0.05768187480178363,-0.052190047795503756,0.014665390081540075,-0.006659091724216237,-0.058837734548004984,0.023039505678413803,0.04878698661771095
PIGF,-0.019815425867479426,-0.037462519491869385,-0.03670886470105565,0.015233929846558756,0.015441356006072441,-0.033641165130429286,0.009505217767547017,0.05360564002787835,-0.038258530622011656,0.09694572590618783,-0.03612083760185304,-0.04851272509241273,-0.024878180307740815,0.01516752110161045,0.00748910744072692,-0.1393884832978325
CRH,,,-0.013179859490603057,0.07627874396145912,-0.02928636946816227,0.05774931812692172,-0.02166677152036716,0.012518016288826664,-0.013188358218151938,-0.03708458034780261,-0.041813597895694825,0.13261746589646253,0.0023796930248056966,-0.048417808838528,0.027119282624621897,-0.0016867471446309892
BDNF,,0.01962830416292629,-0.011790160330114841,-0.023731661366448366,0.06986267909929361,0.2055206100704305,-0.03514454494466298,0.09644766474544517,-0.010859850682541255,-0.05299534030177798,0.008869195212808587,0.008743588292492617,0.006811420304015116,-0.0447822303195244,0.001843050761997196,0.073204715146105
CCL5,0.08823224602122251,-0.0420360130636888,0.02763250401111848,-0.0013881901760067331,-0.0342311319409304,-0.04424984892524453,-0.006776185668722931,0.035465291686682644,-0.013081113405462223,-0.016649041650004415,-0.03065621160088399,-0.011793027941394576,-0.033987437362851404,0.04594122138661781,0.046944563378356584,
GAD1,-0.0217957289263235,0.05575741249863924,-0.02590797523376249,0.0818614038004824,0.094379457573541,0.17389790599236096,0.042039198741787215,0.011042120064219316,0.147095442034547,0.07801063754116994,-0.05380056132019111,-0.05384867903526861,0.012576523154083478,0.07317190236626472,0.05721923319375297,0.005205949293752134
COL14A1,-0.017554449480643206,-0.009089384524553351,-0.01644680144870309,-0.012690418819969938,-0.028893330466370395,-0.034579903255901934,-0.017057327603926968,-0.039010222235299916,-0.03230197598747228,0.029281206607073947,0.06994801646170169,-0.021705145442813528,0.019684287666349942,,0.007279628085291686,
HLA-A,-0.0561613356176705,-0.07912787193797327,0.02573271560880019,-0.06980179296741523,-0.049130376701697315,-0.1443060324528767,-0.01387997786416296,-0.03065942728199818,-0.11853543341096881,-0.06096670668423482,0.01875176379805337,-0.10555432087643701,-0.03537256598885648,0.01702270536865468,0.028278758699897107,0.00939661346563756
CD5L,-0.00047556303987532095,,0.0011446705897930945,,,,,0.03217622097539384,,,,,,,,
FGF18,,,,-0.021404667828187625,0.07108341350549403,,,,,-0.032555825511087925,-0.03643382744267933,,0.05490046533917636,,-0.0053663540897479186,
ADM,-0.014332118505283764,-0.03710896677046888,-0.011748274399419334,-0.10027882930492214,0.034729480984890024,-0.08297874137450721,-0.004677517453313111,0.02901817749456114,-0.09965983101231554,-0.02532599602367269,-0.016274847513791747,0.002292179456664603,-0.018872858625997066,0.046996437011582654,-0.04830453418071149,-0.08492972373908013
CCL15,,,,,,,-0.0022484999592398427,,,,,,,,,
GNAI2,-0.048455366772041986,0.022140194947582428,0.054622551437798525,-0.007692997178118914,-0.03945088331181382,-0.1503207849156672,0.013514337478916316,-0.009578709086538998,-0.06020783845227412,0.005423817598484262,-0.020001785816693148,-0.03002968953793007,-0.05436451177029092,0.10280775015718596,0.00552117970412566,-0.05566963995261155
HDC,,,,,,-0.06380150618824042,-0.013424893894539195,,,,,,,,0.029431266742833695,
COL11A1,0.04565319907286001,,-0.0006095310569183477,-0.00903016593368794,-0.0989852817717261,-0.0011884867354763572,-0.012528828253247557,-0.011427080737984263,-0.029053320234109524,-0.014294757887612766,0.0284269885786951,-0.0019206744623940493,0.0004837542996643341,,-0.0658498915918398,0.10536111299143475
NUCB2,0.04487508989575111,0.035658008944152615,0.007585659881729549,-0.0368084122349531,0.05033835733975231,0.022657206575684624,-0.014223641393940402,0.004090593858162327,-0.041089199746302534,-0.02633761683205289,0.035973700594115386,-0.009704691755415468,0.10071663809375232,0.10150537266829343,0.03449897789835394,0.10558212780040882
FGF16,,,,,,,,,,,,,,,0.040153563679625776,
CXCL1,,-0.02344380037664677,-0.014138837291881395,0.07700396866723401,,-0.03263333561509481,-0.023690872948828236,-0.0339597668350955,-0.013081115623254015,0.011423065597078312,-0.03302694105785274,-0.0255702826251806,0.021830419964400924,0.13751516263219368,0.07478975509628985,-0.04710396661580516
VCAN,-0.051207161293682774,-0.06816592749609712,-0.01678859978434159,-0.01054004297981511,-0.0945749443787603,-0.1548872117548583,0.04236591716743866,-0.03208191772136605,-0.1309491714517249,0.09852066946918814,-0.029953823847007933,0.019688414773390627,-0.05169824620553701,0.07768085455859342,0.009721658390578791,0.0254808421274783
MMP7,,-0.017501748275065985,,,0.01625559157639511,-0.014228466854323904,0.03836619738538893,-0.02871790034589069,-0.01490335513365172,-0.029480074042695568,0.03548292906534714,,-0.035993974196110355,,0.03381602941209704,
PTPN6,0.1251221751397425,0.05341604427210682,0.033857489964177534,0.038443830533112094,-0.037111042505363505,-0.095267045697845,0.019411328024184576,0.07329570031856773,-0.04092146050351434,-0.012159892100757701,-0.002568583135762577,-0.02455745118962681,-0.0037308198702647286,-0.029915651153769263,-0.054977610550092114,0.001362525463329042
PTGS2,-0.03680845002787615,-0.00699134703174417,-0.012618170613644628,-0.06622090445583444,-0.005455261739998119,0.12942818618388552,-0.0077424978932498795,-0.0707271819535321,-0.022257076684375227,-0.04328425952684513,-0.031260969026226874,-0.04954510282714824,0.02020990703612658,0.05887564444602236,-0.02548973016384846,0.0003974628853245673
XCL1,-0.016584721388701987,,,0.006007066316915127,,,,0.04897437681435701,,,,,,,0.05599139576386976,
CD58,0.03488771506721247,-0.05154255435019124,-0.032861885320430516,0.04352486914418867,-0.02312641938568975,-0.15166565559987366,0.04029491014540422,-0.01287354313246806,-0.04888928080286739,0.05211346584411509,-0.041330531854959544,0.032205134334721636,-0.05654608318710031,-0.025714659073154837,-0.0035965031915956005,0.055837007072208206
