,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD70,,-0.030027329121199896,,-0.004773064893269627,,,,0.05605124260287186,,,,-0.03535622023074488,,0.05808893219430004,-0.021740794899086854,-0.010113523988381468
HP,0.0015033647518396392,0.05010037900643684,0.09397768946034066,0.0314609933375178,-0.058389037617955906,,0.07704421055582743,0.02115219155820835,-0.04877922910533832,-0.05678627456496842,0.06450092326681864,0.11060817459375968,-0.03006208146397167,-0.03858625855337928,0.05485695994373879,0.06617769505292327
CXCL2,0.023287890951069482,-0.06296500061588638,0.03346671594964144,0.019060478548445284,0.06573455998084299,0.022960002591484254,0.01175079518775472,-0.035285597308971996,-0.055122377859993764,-0.06521184964566096,0.09604250038618359,0.0880814878715505,0.01792823733167035,-0.0069727168744836135,-0.018300818476615015,-0.038353579488118
NPPB,,0.04935551949039112,-0.024930331420607164,-0.004530794929293882,,,,-0.018922897010546978,,,-0.0198174194572024,,,0.013417302727174759,0.07234524887503024,
CCK,0.08670899825209197,0.011293590399061816,0.0699759434244795,-0.040339571611992746,0.03870891147912992,0.05913236607505632,-0.01939189530859664,-0.0011992595799813672,-0.06013276457348469,0.22473061543959655,0.06510998807692092,,-0.03839863737814874,-0.038468717872813404,-0.018751952880771194,0.11107238325987764
SEMA6A,-0.0033074492444408223,-0.027361582957527948,0.08823708169748619,0.026662295197611693,0.015096294617938542,-0.01336802295496073,0.03034985307555672,0.02596652912273739,0.048865127195846056,-0.14117535985328133,-0.052004956256523675,-0.05960829960902901,-0.07362977213323633,-0.016111755449170168,0.05071223619104941,-0.055905111396396846
IRAK4,-0.046292535505092894,0.03942739360215639,0.0006509037517323259,0.0373693755455446,0.05910042627281128,0.048042665548063135,-0.041187489897589566,-0.014565566270460083,-0.037535183142136795,-0.07944939204748967,0.00024731085198226473,0.053778654019259506,0.023104716759995033,0.027784449285582935,0.029295931105304027,0.03459025494766448
GSTP1,0.0033193512508277695,0.010988431812398823,0.029603685083690844,0.0018490259499226505,-0.03425482778795839,-0.0016722548989384976,0.003169259978773391,-0.02671228572401777,0.018117692817386483,-0.19288639053201792,-0.045747716869755026,-0.07610684375270159,-0.020170891269162317,0.06717100730645113,-0.03435676188132497,-0.035264561026916545
VCAM1,-0.10043984880997905,-0.050153257411933,0.02358103434859376,-0.03931732669348039,-0.00902126569509113,-0.04390845234174616,0.01474962620200773,-0.001216178940116225,0.003623321740943533,-0.07776269712625128,0.013277603086520744,0.02503153502715742,-0.04236991370183356,-0.00013542683115826853,0.0032881265662917172,0.01857975755416375
NXPH3,-0.013780640054954451,-0.01896876702024087,0.11023056082988343,-0.00208181660643756,-0.00815572400990294,0.014522197083446375,-0.0197319572284418,0.006266086985248933,0.000445999283409272,-0.004803042354959254,0.04158662692332937,0.013468675437223923,-0.029835070106073596,0.009578853667248104,0.052551254317198676,-0.006317295890369444
MTMR4,0.0436148029028364,-0.021328936681034118,0.03916046882513413,0.022586573207310185,0.041535926133230816,0.04362170520991403,0.029368541727394795,0.015957709989634087,0.07619624790686313,0.0610348823229216,0.04227914280381386,0.02734493176547835,-0.027087693830838793,-0.008156087899872828,0.07753242719524303,0.003547962305682119
LAMC2,-0.022395859349700474,-0.012517826438527743,,0.07804203027383962,,-0.025142825776300982,,-0.023821816218691394,,,,-0.032577680150722266,0.13523464570308638,0.012655377242000998,-0.011632737260898121,0.024422285261839
IL10,0.03197255747557235,-0.026448791339529,0.088521720659372,0.044759266312370934,0.02872700377464124,,-0.03572109824435579,-0.017705836984999328,,-0.07524473751682441,-0.017739407869698784,-0.006162940483010783,-0.021890704288462667,-0.03145916816604423,-0.053902904200854834,-0.0409134487447877
SEMA4D,0.057891918369126404,-0.004635893659353053,0.097669477208289,-0.003873998515419255,0.023554172035069945,0.017250486122399638,-0.05162341037712253,-0.020114414204465414,0.005141747154616965,-0.12544048901189192,-0.022803719719067545,-0.024855818743074257,0.012216093314108658,-0.03318766762107531,0.02726706477335082,0.018279449950963755
TRH,0.010309973713880611,-0.044610330656829476,-0.017320122529861433,-0.03240020317202413,-0.018044478191329028,-0.01205244780715221,0.008972532072076251,0.03714870098356332,,0.0862389409347268,-0.032173903508486285,,-0.009255950768967434,-0.036447586904861246,-0.016190496567442075,0.020059374238948557
SEMA6D,0.11939379570389533,0.07555757927320025,0.09886511378993743,0.000849386096280745,0.02362749697632053,-0.03672158603667798,0.05231918283473966,0.010868999404637057,0.011111931855364608,0.03207420261046593,-0.02652769990798214,0.025640111215196475,-0.04581427535247934,0.0864714740943256,0.050325198619636115,-0.0867288515873884
CEL,,,-0.019006752856391043,,0.006910405495888382,,,,,,,-0.057662668834086536,0.0889122315498865,0.07923835105423914,-0.0018626305729304293,-0.00951777560303964
PDCD1LG2,0.0105012161381406,-0.034915949120501534,0.02068784943865385,0.0647101900926906,0.030641287033583493,-0.017656566188426016,-0.0020980558693706004,0.025468057405621632,-0.005089666059155152,-0.03747785758786637,0.0855107594426335,-0.04932306489601453,0.004538148189363854,-0.007765610546097047,-0.01986831705006367,0.02466649302001618
SPINT1,-0.03467562099509875,0.014484438787011035,-5.0722458168121904e-05,-0.006984877077550283,0.047666574369527495,-0.022837696025594274,-0.0036761119998027078,0.022448303564540042,0.034853008695944244,-0.0380603634175957,0.027504719629027227,0.1304433786139949,0.028522284721943632,-0.0453826079932436,-0.04850121229290165,-0.014570806838787686
CTHRC1,0.013671910714349105,-0.06262456203614841,-0.020349861821906092,0.030335771220799626,-0.013120846719803184,-0.031801708544074825,0.05664975409212791,0.047771000273571354,0.03485146468610279,-0.03033259713557671,0.01765023654000396,0.010045366856730176,0.017976185670217484,-0.04649920740383706,-0.06155918577027214,-0.079238367324278
PODXL,0.0030627255100725906,-0.0334787527751855,0.09066002645667601,0.0203844335979341,-0.06879013554469952,-0.03554029776577337,0.10167874414002495,0.05445231917942922,0.040359395601971444,0.1022700353639429,0.07751772703830784,0.01558193128850807,0.004023358988499991,-0.03741631672084108,-0.0854332177999918,-0.106979201711926
JAM3,0.04680346325751809,-0.03008501025905896,-0.011611255312312363,0.01227588392133141,-0.031322466443143945,0.014241469510267935,0.03848391802256383,-0.03271042465735193,-0.06799394227919632,-0.16943194999711236,0.015712531293598817,-0.06520326446642756,-0.059415334910198694,0.023835476458849047,-0.025698162721592976,-0.020803151941957716
TGFB2,0.04120851148098973,-0.03791440208073285,0.025553954297189495,0.0018093120987549352,0.02712762468383662,0.05638096578808123,0.0467193130174363,0.020241996272036628,0.05594622833590127,0.050519175792418894,0.02280731870093138,-0.015584280068702041,-0.035207590495146275,-0.05018293966161145,-0.0061110491961184985,-0.012204615229364335
COL18A1,0.031388152864939844,-0.06971140926744059,0.03714815325683236,0.05732473781617515,-0.003732094636098467,0.027895150181309347,0.052355148200036554,0.026625974085056875,-0.03946954176634951,-0.129522084780637,0.024384872317079906,0.10976111683891496,0.10235160467393487,-0.01911070413006678,-0.15059413102669886,-0.0901040746877146
NODAL,,-0.025720627881404428,,0.08197854477140103,-0.043460032405509226,0.027380264486540566,-0.002605949928427744,,,,0.022847832579722765,0.028586540185055468,-0.01898135807324715,-0.024670486332251166,-0.02215816690800325,-0.02292464975870268
INHBB,-0.04118965010027826,0.07173706272892144,-0.008964204160334766,0.012766180148576828,0.042831238801393424,-0.03354313186336084,0.05562037662029811,0.015629218535732965,0.009147047136153394,-0.0034441622292867543,-0.03151602750603792,0.029738770076441108,-0.025568013953944188,0.030243323901292453,0.09966609784155203,-0.024118065761853862
LCN1,,-0.01251782925508966,,,,,-0.02388872099229081,,,,,,,,-0.016372711359419482,-0.02412501726428323
ARF4,0.03392594690092032,-0.028661561481276382,-0.017474655484854388,0.06643591885566794,-0.011845578879220643,-0.0023006738967396487,0.0326597165364823,0.03410198828673764,-0.016050432602345923,-0.06991431954680434,-0.025486713133497128,0.06460205130072132,-0.015996611367774353,0.08192594447478355,0.009205537168345294,-0.08933451243196981
CXCL14,0.0011275621901191643,-0.04254913436758302,-0.0057186745385981955,0.03620881872315324,0.03200412551690561,0.020748422201679533,-0.001675147909933857,0.030864548615500805,0.032007237204569765,-0.006871401705492778,0.04537413082679879,-0.06839871114219002,-0.05109604651042425,-0.1042017027831774,0.04698144831754145,-0.008622273760723387
LIF,0.0050411314884941496,0.026972415088495683,0.02396673699753326,-0.03497387258367849,-0.002055625007466508,-0.022275179097123957,0.040128071711457006,0.019832525894305272,-0.024845926396056775,-0.03423934692494517,-0.022036434876118286,-0.06759268977664204,-0.04157827697749404,0.030162170557609273,0.06802351141473366,0.013762354974551437
IL17B,-0.02676885769983955,,-0.017320122529861433,,,,0.08207926275717324,,,,,-0.031107643989767477,,-0.030692377428843957,-0.0276558003941793,-0.008975295146170972
MMP1,,-0.017257894719057976,-0.0212541374293431,,-0.01804447425497816,,,,,,,,,-0.02222530297046335,-0.03907289557039656,0.02225922531472944
MATN1,0.0344305207036846,-0.016435544631136174,-0.02766884794252884,,,0.012297450928791165,0.03862829095044956,-0.019160553758573,,,-0.01613565953941593,-0.033991576836119385,-0.022956247475768948,-0.006868686928803879,0.022655543334017085,-0.024857483839030022
ADAM28,-0.03680917637300915,-0.02322620090008017,-0.012578947611280838,0.04755300252807618,0.0106950739111695,-0.024675149512576183,-0.05360967066764946,0.04105248755405161,0.061289185741675196,-0.10003568015976412,0.06243599616794613,-0.027669681144892086,-0.016221095588332738,-0.0430777805926668,-0.055211829725230685,-0.02825046312962479
TCN2,-0.006500522969963054,-0.0523819441768342,0.054700752416782766,-0.01090325263814635,0.0008146053512977329,0.030379654419024755,0.07789210185555898,0.018431842113435022,0.030013730340197366,-0.09150516317328136,0.058553375916592855,-0.008465450926199684,0.02253002553034363,-0.005855024802827238,-0.02749629263174981,0.045416470953243936
THPO,,-0.004726909574880393,,-0.02772915765733795,,0.020548371816201186,-0.007047049117961765,0.018616963004300647,-0.01880343467453008,-0.01828070697108544,0.026397728090379474,-0.03257769655633889,,-0.027439112641909874,-0.021316296049740426,-0.008582318097570246
CUBN,0.05244122342156586,-0.021400483272903146,0.010221158165516902,0.05292798460934572,-0.028111036795027723,0.039715701464103435,0.031517025336481305,0.0391934298372581,0.015371862350068839,-0.02613605434045399,0.006441480377689823,-0.0020369877940891383,0.10239840869600361,-0.04173274928227669,0.02475706182276438,0.02322197425667448
TIMP3,0.022855999090578758,0.02323715136492368,-0.05643861958055036,0.021339136699123545,0.0032191142123796455,-0.04958138018420298,0.03227837177913958,0.0076696942560701325,0.02399379807042185,0.033994561251396105,0.04285735048110863,0.015059089636005706,-0.001496506609008553,-0.10482105460415354,-0.041655139670639905,-0.08845731146834271
PIGF,-0.05584917511150088,0.02124776351021386,0.04198207840289797,0.04627591034146725,0.005187940892614736,0.0025379241631401646,0.11602535745339296,-0.011137930879186794,-0.023287380173832965,0.007276577473602289,0.0026003316379169914,-0.023658665771078044,-0.02414676432077064,0.010188454309431489,0.08672134679492755,0.07313444645132186
CRH,,-0.01466612732640553,,-0.0154167977404468,-0.018336474894561337,0.023691826792790957,-0.036734571018088774,-0.030163184198342727,-0.010440491257813447,0.17585679733581183,0.070156617208435,,0.01827073651203707,0.009922386474256955,0.16825081158047667,0.017468491148338528
BDNF,0.04005409865184143,-0.034455118489602546,-0.01842166036852983,-0.033593900504640936,-0.003654147147693105,0.03916191000157204,0.0030398792158292456,0.011168855902728033,0.022884889908992453,0.1789339380007359,0.018422264834413,,-0.03712823201658623,-0.05463234568689897,0.08729689539796844,-0.06155490982775242
CCL5,-0.04104836223657681,0.03599542953453298,,0.0024888998833223178,-0.009540729586464212,-0.026471506925378453,0.03771541978604771,0.002991186153727096,-0.009931515277948751,-0.06285046652919922,-0.021889965083011366,0.11705777990319187,-0.0435282705947765,0.025772956025929366,-0.049527751953724414,-0.07518719567071637
GAD1,0.028729835054243924,0.028217968924504382,0.02427730532524726,0.012221153064575673,0.05137275405703756,0.002968306592927508,0.0163951426721955,0.010697113535062633,-0.021590133064203897,0.19237780638930857,0.06765944434391805,-0.008354989242601304,-0.003220846910953259,0.0376438001673918,-0.03370399944191162,0.05806903875684848
COL14A1,-0.07075288523010345,-0.02966209150131012,0.04088320000440413,0.01430448530240392,-0.06480441574031222,-0.028053920742298503,-0.005393193378931079,0.01425914986833221,0.01690369238641841,-0.05994901572029424,0.02214936149524226,0.07486214640418322,0.0007405181192166448,-0.04978466929392632,-0.046530129893023395,-0.0250423004785256
HLA-A,0.05344058340149016,-0.003492905702553038,-0.05470655531029032,-0.0215491095280101,-0.06992171522117444,-0.03586814410758725,0.0198587984520183,0.022926127668545314,0.04567384196728838,-0.20728028923874753,-0.03714465413281142,0.14555720448243425,0.016622412087925933,-0.006590521549895542,-0.09094471674761256,-0.05765635310165483
CD5L,,-0.014666125629646313,,,,,,,,-0.03547076330500083,,,,,,
FGF18,,-0.013270192880273285,-0.0173201031882793,0.010812632030064459,-0.02501847265005072,-0.02514282211374418,,-0.020531288219139632,,,,,,5.025613501222441e-06,-0.01619049786639291,0.15792912970502748
ADM,-0.045510780174095065,0.044069681434482894,-0.10293414549358053,0.017455235233070694,-0.0932323396202882,0.06870765772295387,0.08949221034913085,0.02673777551317792,-0.006614114100469535,-0.035897808031081654,-0.04959916219254197,0.007454349713868643,0.04764509980887469,0.06164722907686383,0.03394633778988348,-0.044561430387852964
CCL15,,-0.024469131504256905,,,,,,,-0.0010034444854671112,,,,,,-0.014042017542601643,
GNAI2,0.051410676205116565,-0.052547515834551174,-0.029170572880191946,-0.07017735930259693,-0.0638655368464372,-0.06490673691417947,0.0752466859998568,0.01972290494179683,-0.034917164721997455,-0.1377086118391709,-0.05530070890298978,-0.013405868688057841,0.019846791919101048,-0.04933211249811691,-0.0727685740215746,-0.01685204796591517
HDC,,,,,,,-0.016549003347464033,,-0.012023414392774502,,,-0.03879361769053555,,,-0.006031568083449861,-0.02485747258131085
COL11A1,,0.0074743709789004,0.0028737132680862233,-0.0028637760043591794,-0.022118987973145533,0.011834260666744529,0.012181087685579437,-0.024150480812516136,-0.012482578966319055,0.0701115227876508,0.011141854116091851,,0.04206542227376217,-0.004531166547095878,-0.010729964858479225,-0.036739791797317796
NUCB2,-0.034008100978359566,0.026423250594535937,-0.0008739096016891436,0.001010808479047827,0.01455991798542008,-0.009632652336087713,0.04324006699375719,0.035100481883544,0.03888787084025378,-0.027735910055958667,0.024908985229819297,-0.007277932755981649,-0.0688766182300171,-0.012045592125619465,0.02064179571319776,0.02476927388410503
FGF16,,,,,,,,,,,,,,,,-0.024493807777643546
CXCL1,0.04417310789108213,-0.027973937653181513,-0.017066590420916728,0.006290278140807013,-0.0020326473258662488,,0.13311016477518942,-0.03638162986045894,0.00729047745864928,-0.048393136703327885,0.16417816323673914,0.03162818991784184,0.08459033872213248,-0.02332183058466253,-0.009103265617674005,0.059920001954187556
VCAN,-0.042837610112582455,-0.014251969464132815,0.0725342969295703,-0.03852482153714067,0.013642067936971614,0.010282163515140424,0.00877231582761826,-0.008321934202323437,0.030355048368842077,-0.08885782801605789,-0.05877440740486081,-0.10832557033390697,-0.03471641579989239,-0.004289388118976198,-0.0537180596072504,-0.058031689562294354
