,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SEMA3E,0.0045960719573907615,0.016527028300966386,0.05179917695037174,-0.0317919068558362,0.08584381823131362,-0.025574820923652593,0.05040634734546743,0.04546581725664996,-0.015388338287024165,0.0728263197124215,-0.023913896037784196,0.02426444503501949,-0.014915539074270096,0.02726248006972787,-0.04236853938021644,-0.0036876806113516087,0.043667319497753175,0.08420707339677806,0.05645363631025194,0.03428170152330255
FGF3,,,,,,,,,,,,,,,,,0.059326438050993587,0.15947337721939694,,0.047107532688149954
ADAM9,-0.09947956336600658,0.05430644702481116,0.02254609809737108,-0.0025993494614159176,-0.0509806410762082,-0.04218592274387023,-0.011819141067471372,0.08210573648598227,-0.017832658336317322,-0.027707979501743984,0.0111820946960935,-0.02705115872712231,0.01684840674928965,0.061857063121814236,0.02087026821993158,0.04478584571745945,-0.007725284395312106,-0.05975307254594596,0.023207623543842107,-0.04484585737810802
ASIP,-0.032915406384992664,-0.01487060819147046,,,0.15225013510984914,-0.009218937309434768,-0.019995901027073458,,,-0.012672835962253642,-0.016526343839700985,-0.044785888455043506,0.0779660889639169,0.005444617315843366,0.04425797143849537,0.14038375831953676,0.09411844974134313,0.09818024989227075,-0.04142149776465869,-0.012597097713719932
IBSP,,0.17601906606978585,0.053495961801117264,,0.019983696817961832,-0.017517924475350204,-0.04514708843644514,0.07398551810185826,-0.00631200690467794,,,-0.015093132559152327,0.06635579880754368,0.09208250788464435,0.018503354718034114,0.1263839740272767,-0.03212732357541235,0.03034698444048815,-0.01649737880948274,-0.009430465682386126
MMP12,,,-0.011381071804007612,,,,,,,,,,,,,,,,,0.031856873376086156
FAT4,-0.027891851623602505,-0.04515360011960339,-0.007987139610736277,0.028641339617887177,-0.016298672892552882,-0.02234353231047742,-0.02776115218955247,0.053079307322979365,-0.03606115718150571,-0.01836530281528051,-0.001159012960590654,0.06707026737317305,0.16073842155982737,0.09611465243709504,0.055280051734019585,0.0732439279766263,0.0847587904955676,0.08474713968051514,0.01442185780684854,-0.036592985097157395
MDK,0.020742972371513048,-0.03331766116905093,0.03534790502725779,0.03716141541902501,0.08329584611621035,-0.08379037041650929,0.0027010480314062987,0.09236503936708343,0.02141646087346379,-0.03038691114155945,-0.006601666211548665,0.0783585676327114,0.10635276046491639,0.12323157211650997,0.039167206104455794,-0.0076875696087144296,0.05854603369407542,0.10082544216433115,-0.00010551228322447372,0.04702925311277461
BMP5,,,,,,0.004590171835773248,,,,,,,0.05411253740163419,,,,0.06943465938734728,0.05052496661528968,,0.015557958898848291
CAMP,,,,-0.009797888600111567,,-0.017905970992339478,-0.01958673472340072,,,,,,,,,,-0.04819267661944594,0.0782647406086207,,0.023317862653376126
HSPA1A,-0.020984538529703882,-0.0258790178189887,0.017727761261575093,0.03282439902303781,0.05768361753486684,-0.03578533349097759,-0.049244424634511966,-0.04112027596176052,-0.023501288254165812,-0.00716473904583906,-0.008864488515451801,-0.011395085581441105,0.03637367035523724,-0.11509818230331975,0.009584328939099988,0.008071119458430195,-0.0652679785367697,-0.15189418899116436,0.05614629528971551,-0.005378350279025365
SOST,,0.0016358909593625287,-0.017629057512842272,,,,,,,,,,,,-0.029029865323570245,,,,,
SEMA3F,0.045698613040075636,0.062189029330792685,0.06805534013293957,-0.01945254538991786,-0.027142156544466195,-0.03301519303423899,-0.04452178501063929,0.004239945213948733,-0.027396637092049037,-0.016512453986472678,0.044113278195235826,0.0684124161263576,0.04202209873438183,0.07517340735436115,-0.02814853978207079,-0.02295086120737033,0.08272770768546564,0.16699143317854281,0.05456548188263324,0.02828336413468366
ARF6,0.024741825732506904,0.058177577706150986,0.052114422905124975,-0.008856826307245857,-0.027816764401826483,0.014155474222115412,0.023912813542234523,0.04653460586632742,0.006459202263320874,-0.07702786971645882,-0.013860168211793032,-0.003250471007190885,0.05278930467489597,-0.07453997051035727,0.04122487682047927,0.05060236889456248,-0.07673279777842411,-0.08400640164232868,0.0024021473248278516,-0.041739685069982095
IL6,0.01916252875458645,0.10983744563052028,0.046312428649376625,0.03564908660779087,-0.05681239787093526,-0.006583815799189525,-0.022296100293740732,-0.026030215189661036,-0.03687517972025987,0.03836489232479913,,-0.023775838861873642,0.04409290694621809,0.13530164162227784,0.0059047558802833005,,0.07736451421668403,0.02316351630968812,,0.0068720489978086
CALM1,0.026450259755632245,0.006659974033142659,-0.03064023613527341,0.021103920837112055,0.047492232341698006,0.03780213247490907,0.06281245150016103,-0.080783186762947,0.0013488089511681902,0.022934622246648707,0.07654897194304013,0.04572591212002642,0.04902896510553036,0.03731552469781899,-0.10439242084271912,-0.010929864266112012,0.01764546055345548,0.021607860168864092,-0.05353021067441737,0.057585328446121686
VIP,,-0.027747505650380613,0.06411272128715487,0.007725421047589617,,-0.01562745570790827,0.0033348870217927915,0.0745268098556279,0.027216227292838714,-0.0058196295789331096,0.008373641893602799,0.020964519910368285,-0.005373902617979673,,,,,,,
NMB,-0.008430738986978385,0.06736185744143942,-0.008635796369733321,0.009805711741534611,0.02128001346417556,0.047346237158421914,-0.04276004077231024,-0.024332507149162765,-0.012540147126615445,0.08373939553389756,-0.0007229994726314756,-0.0658318558729552,0.044118923692294275,-0.09125022059100621,0.00021696631229629532,0.05802276221304232,0.028319524662164447,0.09771452130265972,-0.06870959154733157,0.03519126147022347
CCL26,-0.005816152913701857,0.12005989161253217,-0.018092052791196377,-0.010225851682675468,0.009222975975953231,-0.02572477775197616,0.012583342243691406,-0.01756493219408272,-0.02106898376814219,0.006106504927649777,,,0.0005521941443159383,0.02777824770152175,0.08135078653647616,0.05367717682522965,-0.06706352016739646,-0.02870050340817361,-0.0391115210664808,0.008309403037504999
FBLN1,-0.01124979276697387,0.09056297500514114,0.03765775616761667,0.0406471488941135,0.09229773418200415,-0.04809285162565407,0.04382797902783105,0.004378546627757593,-0.001538003699297431,0.0010569188859418457,0.024662830845040614,0.0063703698831887295,0.03671253774647985,0.06173557981264583,0.07640510035788634,-0.01911268695412489,0.022747629463718298,-0.015188922652536638,-0.02530775805695002,0.0339165063191654
SAA1,-0.029942038430686952,0.04050641623068532,-0.031084618930225377,,-0.031447205761717334,-0.024804505935549934,-0.04185471250750067,,0.06588002918051507,-0.02077254231608034,0.07054376026780271,-0.01901275220511169,-0.03496709749312735,-0.07647915723268407,-0.06558528943311494,0.053282394992801574,-0.07771533423866761,-0.10751950282990665,-0.04107914545863759,0.026429663445831048
MICB,-0.029303118032695204,0.03004334842074668,-0.014965403004326177,0.010121668866731996,0.059824747741658,-0.02632853704708811,-0.05740934313164134,0.09527647978773998,-0.007049739577317805,0.017615134355919968,-0.02039036033727602,-0.036557208395658104,0.010566494204231391,0.0025479446423828313,-0.057369499155311206,0.013588984175802822,0.06120593582007848,-0.024083419221932342,-0.027521872383765546,0.049315863695514744
MMP13,,,-0.013466167651326457,,,,,-0.01657632704004844,,,,,-0.0037655653240677117,,-0.04545986924847695,0.1136798374279746,,,,
F13A1,-0.02860441044519207,0.0004082434078076878,0.006939562573609824,-0.014343941673668687,0.036462155361187236,0.03471083974828295,-0.014044853898997487,0.04907048989324849,0.07547215874590722,0.02601065670491694,-0.0007347776757677129,0.0008845653286640845,-0.058644081475224444,-0.059332377892728876,,-0.0510137515351159,-0.09785849039066097,-0.09913650736177189,0.07009508267398655,0.021475043538871502
CXCL11,-0.07706214676350583,-0.05456795109677831,-0.021222426002189668,-0.0023665131110294484,,-0.01334449251274938,0.023267105779911288,-0.0260302170151299,-0.02572951641125895,-0.0560097454407731,-0.024406627051514997,-0.019935031571938832,,0.017544867672334447,-0.028857048782315004,,,,,
COL5A2,0.015081555488628454,0.01323884848586899,0.03513504096911968,0.05752666769704504,0.006168727520613636,-0.028779153524081884,0.04387685198491503,0.05867802269328011,0.04197707923824101,-0.04456211961772489,-0.0065392759168510835,-0.06036393195768269,-0.015326362257937886,0.07950939798666493,0.011641258957670255,0.024610314477450164,0.03023924359286595,-0.019355300069185635,0.004937917493204974,0.014637404388205915
EFNA5,0.09178858852450267,-0.03606986476986066,0.049218940444085736,-0.019217591995215985,0.0096356792580125,-0.022589224693908814,-0.025355707929344468,-0.00588470319566896,-0.028757229915994578,-0.0059218200593789,0.023092212515374994,0.11862716112234278,-0.034894706470208516,-0.028229931400566795,-0.04343887627522538,-0.033356549227631,-0.00220473069540481,0.01545126029311443,0.043327304560636784,-0.018692836212038662
AREG,,-0.018425092149428123,0.08675306560271329,-0.0047788055310064555,-0.03601280028465069,-0.022953842452298267,-0.047119424849715104,,-0.011305577561325473,0.03605896971859479,,-0.0028742086699430703,,,,,0.0875684592272907,0.10564435350590283,0.04000278105583039,0.0034329802075334227
EDIL3,-0.011771530825284315,-0.031708484591004546,0.0004916609779354081,-0.0485606324396883,0.01736643212642699,-0.022918229924891207,0.04565388765836568,-0.03698290481841066,0.021384524020733348,0.050533832280884275,0.005515393109101319,-0.07773598038404853,-0.11255348469781562,0.04627787865560435,0.007209717396469899,-0.12253457015406503,-0.055359034603121436,0.037030944634668446,-0.05272170422249905,-0.01260931355122667
CD86,-0.04823710020894374,0.008949423669249166,0.042735878091112324,0.031429075736753534,0.019317652140151065,-0.05368173153264849,0.043558894338325424,-0.01018447489246508,0.04163497597161738,-0.03422892904132245,0.04149194736987788,-0.021421897907212408,-0.015684902808043497,-0.03970341232571365,0.10968549269263038,-0.018643917214916508,0.021556824879636127,0.03966557034927545,0.044406346899267445,0.001559662198487617
AHSG,,,,,,,0.014179010785580185,,,,,,-0.022294678893715555,0.06660336000990538,,,,0.028089306120611435,,
WNT9B,,-0.025208851192434673,,,,-0.009081071301367125,,,,0.056409056284101734,0.06904340457754542,,,,,,,,,
HRAS,0.01815284064961612,-0.009130665636778963,0.062201943418709875,0.01571676415231377,0.021612229173747645,-0.004977608804563882,0.0025561404863382706,0.00830381010162265,0.04117032253768571,0.03832276730121388,-0.02888324267742032,0.0866633085154072,0.05775958393842684,-0.012481584928209315,-0.021858945742858654,0.04393606089684938,-0.058220910886080376,-0.035388708177466005,0.03849342259834919,0.017217129309201478
C1QTNF5,-0.03338460559441495,,,,,,,,,,,,,-0.03991625185818995,0.05530361075340636,0.03359223492950848,0.005598245825844399,0.04744892239603211,0.03044056940500701,-0.01754655439853568
RLN1,-0.02728974728409104,,-0.011724781985055577,,,,,,-0.0183925518117839,,-0.02682629891217945,,,0.07664733514861909,,,0.06809737370686268,-0.0052838901659854505,-0.03130052890788449,
COL4A1,0.025931142568643446,0.07384274920451103,0.05934904520670188,0.043257976084923704,0.04769515643766387,-0.045627489816156906,-0.014725029834563908,0.11246415056834204,-0.021196274456703555,-0.019998420995240795,0.02596408896565364,-0.0018384578099141522,0.03314051224936518,0.05501870014361004,0.009898540046466597,0.05959456606688056,0.06126233199274231,0.09117616859111652,-0.010254206700140281,0.049874233350699126
CCL3,-0.02929843286382209,0.06120564077605527,0.015014808206698819,-0.028136763494813963,0.035164300936371636,0.020134532202315633,0.019760208288296673,0.021871476443774192,-0.047356531434492796,-0.0011669410727137128,0.02009563647471214,0.029082122230338868,0.04578313575047805,-0.06672006547422066,0.08905999776652013,-0.0062606125577465204,-0.03415198072847493,-0.026980205603970537,0.020168663970778582,-0.014598852906343614
BGN,-0.010927654380436712,0.10005551541960579,0.028006777301310445,-0.06387634838604847,0.03525426280812553,-0.01972887490836358,0.0637681826755584,0.0845014373798978,-0.0032954238263629278,-0.01362435469970894,0.038444899365957186,-0.08205126400335534,-0.07151214799676298,0.06537287415654718,-0.020540031800618863,0.0077735081055283145,0.039227648357268455,0.0036598945352331186,0.009271932298922949,-0.0037518372744001207
RETN,,,-0.015803933833801385,-0.009651203846152662,-0.028326524160601597,-0.011204895017572837,-0.023858505707718445,,,,-0.02671592271085751,-0.034452856437278835,-0.0019573190804809074,-0.0402112617303188,0.13361134735066535,,0.02245936147742093,-0.008902524669546056,,-0.032325574827622765
S100A9,-0.041196643610009145,0.0903983215090142,0.05756828310972057,0.012798648315349858,0.03501528974775398,0.025993790732131098,-0.031700031461163146,-0.003943403547477121,-0.000760284388928079,-0.0019546293553229298,-0.004258701539305722,0.0003582188018599368,0.03627581219424014,-0.0649048937817842,-0.020885007662076013,0.04295706354382525,-0.10594034731238351,-0.06288051588916391,-0.07882393966726405,0.006470291729453614
HCRT,-0.017806033135416125,0.15304851049408302,,-0.016536680817275884,0.11740905856134978,0.02983521507303973,0.08657215701608352,0.08727883175400614,0.03068494852032649,-0.029211237385733564,0.0284401724683861,-0.03740640733998225,0.06817008600906327,0.12388099566773234,0.08055982045938619,-0.02095884714904558,-0.023496995628933978,0.02730172770070171,0.06008973788541149,-0.008379650597277433
FADD,0.009995114637822917,0.023925847793325378,0.04195311844855962,0.05349618361643746,0.11415979172516329,-0.049615686894774996,-0.018979664654316015,0.03914086938515189,0.06013555750670379,0.02886698331062622,-0.011692459991203033,0.04520703951165443,0.02951981285868756,-0.034879724541366314,-0.03505927145134773,0.05577246138321651,0.07331798566687742,0.03924363086127484,0.024237027210887854,-0.01607002305410397
ACTR2,-0.09397141243892854,0.053408402099146046,0.02387566203889778,-0.00971349210741996,0.000182495858670792,-0.031544521099399175,0.0016259320034712219,0.0521193725053824,-0.032640367323653684,0.07097268782249509,0.003260339981426976,0.006767438784944269,-0.1349518877816863,-0.01722016255401633,-0.05351122678586859,-0.050088433270001044,-0.047893572567963144,-0.05930640809675645,-0.016600038851967553,0.004377705102303757
BMP2,0.09147343854754567,0.01652833869258459,-0.006252757783512724,-0.014845393398491986,-0.036106482877469516,-0.026402519345613395,-0.02430508471535522,0.006963686507603243,-0.05088935765368911,-0.030528953758183642,0.0009769647389768947,0.049161970278623485,0.1067717514029361,-0.08291137515621512,0.08999285649725029,0.09078982883416996,0.03743775066630614,0.08487042391182607,-0.004660836777468448,0.009652241316759042
PDYN,,-0.04777597253910623,-0.043775683194710834,0.006230990783131368,0.06105395505967783,-0.04024439753182769,0.10142767372500912,-0.013785337253431342,0.001576154928763397,0.022673546828556542,-0.036007336534170944,0.004868978473208907,,,,,-0.01653009699905095,0.08817908929591514,,-0.024244547949093805
CD55,-0.003141959841929383,0.020331921689836135,0.022470987157467488,0.017095749263612212,-0.04539408531799052,-0.032918576431212876,0.031818990040135726,-0.03160166894852761,-0.0009321995622482531,-0.01306590204317492,0.04071539439071516,0.0015146527218049997,-0.011033196960633672,0.004461909634547233,0.045797080897620225,-0.003901261827742462,-0.025612625791463048,0.060764258172895325,-0.04623152179343688,0.05845258034742411
OSTN,,,,,-0.03163766130110719,0.04562873671415768,-0.015127755837575817,,0.03957942408200267,-0.045141144975790054,0.013990022245953635,,,,,,,,0.01875531402384234,
PDX1,,,,,,,,0.09680312116169609,,0.05779420893896556,,,,,,,-0.025183738220087504,0.06611022954015201,,0.04088311166182155
CD6,-0.04456929116689199,,-0.023141769165864672,0.05305251741241205,,-0.01856315807010282,0.058683299246588765,-0.01939905935478958,0.13414172870896834,0.03922419120245923,0.060063800409095564,-0.024406405323376193,-0.07512156356062273,-0.05755592306182332,0.06829058912798966,-0.01102889987874892,-0.03533341119243731,,0.03078902413988588,0.03950191718276224
IL16,-0.032518033975747894,-0.07547747954841522,0.10509197059916517,0.03776304616396378,0.09479033656218945,0.010286504570832656,0.017760974508140806,0.018430045942817667,-0.038830271167754046,-0.049271285555902364,-0.0012226612667392866,-0.001545036692501177,0.0339077159477361,0.08618638582074144,-0.08121521414645193,0.04754547568385683,-0.035458324033569,0.08845141304231283,0.01971147293360428,-0.00422993685498361
LAMA5,-0.0007260689427011639,-0.05482646221885605,-0.004231465439014247,0.01046023864662528,-0.034011627968037604,0.09519672990430464,0.06503828301541835,0.02977576237879833,-0.0028488927852410276,-0.035507013358260446,0.054636958770792395,0.0734349524996259,-0.02500145667916481,0.04488079853627217,0.06445557639618023,0.02715555881169684,-0.05334771322881786,-0.0865336619548236,0.029781821680312893,-0.01149473512288837
RGMB,0.003944455419772134,-0.0451138392051399,0.013849155628337525,-0.0060281528492064215,0.04680956684164561,0.003792211760125077,-0.015747157288732248,0.019766982663519953,-0.024487808147175685,0.024350724086082357,0.0190098128478837,0.029849498207384834,-0.05010806486754776,0.09503309230799545,0.03593753565160575,0.0478428820683738,0.010737407780736735,-0.013083267968671503,0.009858556436492662,-0.022659584624120672
INSL5,0.029557215083093565,,,,,-0.015543643736087933,-0.013470532763193077,,-0.024406934315124928,0.0007743799186272273,-0.00877241350005754,,-0.03217650335613216,,0.057608348312634464,-0.0005932447001978081,,,,
IL12A,-0.006409797781619733,-0.029946381709835396,0.020406932151066853,-0.01783685229096121,,0.08991911524393742,-0.021689112867900442,-0.026855747769324274,-0.014931074732431378,-0.038296733287487596,0.028844198300443193,-0.01993504253592283,0.004047982634584004,-0.045001493050338744,0.025293688040748604,,0.09246360090256654,0.024111707799561205,-0.006616998052590066,-0.0033426546386574364
S100A8,-0.02684645712093332,0.07037437973139628,0.029117125732733045,0.013278679093556173,0.06778927469391036,-0.013760285054163986,0.014227167615107957,-0.004219578528765023,0.009723108922360132,-0.026390483833047543,0.010375415193590492,-0.015301481208012722,0.007873235446442022,-0.07420280428472041,0.06561792954028951,0.035377944372247457,-0.046205155215898575,0.024864423192051465,-0.005943430370180637,0.026368483822839427
TAC3,,-0.03786330881819915,0.04462209970885513,-0.03382448853255511,0.06693609602636887,0.04000625782204689,0.005880982885564704,-0.03866383709825584,-0.014491274192438324,-0.006589829019997333,-0.04388809217397752,0.15254738080596494,,,,,0.01795084443443895,0.04502642643337535,,-0.002322041501958512
TAC4,,,-0.016765471038133303,,0.09742784044882215,-0.0175317178815797,,-0.004135536500536982,0.12891971203871866,,,,,,-0.07277386410227188,-0.041722776719352594,,,,
MFAP5,0.0492262826722092,,-0.012384878576764525,-0.01077121883238672,,,,,,,-0.031219213525768463,-0.023673422155581835,-0.007906814791135546,,0.03414037060334313,0.12680725927131486,-0.026148673659109237,0.02961698136940784,-0.04460430294957424,-0.003946500351118177
CXCL16,-0.044431220382573314,0.05592543601242486,-0.016887067440499115,-0.007917029345481125,0.05040285413029727,-0.03335441826651418,-0.0377399629855396,0.06010939857409305,-0.006603501400582912,-0.02985855305241379,0.010523408241446257,-0.04821378904063232,0.026896538752672283,-0.05289367053859753,0.0359271886481123,0.037829886194859996,0.020062155348471226,0.09455316362554567,0.019321058233796425,0.0022212367388010526
AGRN,0.03162653797414002,-0.025210824625745133,0.04214195370929328,0.018427223881984423,0.17954542183831873,-0.0315052303032709,0.009320106412710815,0.08287631578133603,0.03220006343750917,-0.006684283066491344,-0.017395149392266985,-0.0889851678785061,0.0456686748486708,0.09436030984604334,-0.041253631742400175,0.07662905014792638,0.08275558028219544,0.14542659739191324,0.03966996114700172,0.03256611094544737
COL4A6,-0.03654527958527394,-0.009569019666615974,-0.015803934114669703,0.03687748272867337,0.15504320074038372,0.01096653736269879,0.015511087893891913,,-0.014967996185259598,0.02076312051771552,0.056463439411056617,,-0.015159094791510383,-0.00804117489452191,0.035795642028097575,-0.05188715616000556,0.04599675127865076,0.09087308624822332,-0.0017923644005745384,0.033583759310330155
FST,,0.0750366160200118,0.014068093764723953,-0.01968512947876388,0.06755628938382442,-0.020293010064787776,0.04095308986031116,0.0992677815484919,-0.02740523887236567,-0.02983742576070814,0.02096597172225711,-0.029076451920153172,0.01931082012296415,0.015087440785011456,0.028698282323909002,-0.04578654150028763,-0.0052519721936213,0.0488160813409148,0.03715707193577816,-0.02990934614627876
MEGF10,0.015500912795248952,0.044809084589507366,-0.003726444533969663,0.0713442966044468,-0.002999993760312192,0.04229558074337243,0.06607465866443828,0.061182406137444995,0.021271293031285794,-0.025401962073889946,0.0413656082357132,-0.017961887205041716,-0.10769760469952926,-0.07339658650770722,-0.08247301350510497,0.06399456889528937,0.05180565726903896,0.08431031851988798,-0.012358068946878029,0.04219751509146047
C1QB,-0.07257294078781465,0.027095528666275303,0.03906525199656494,0.014208323574413696,0.07856395277298979,-0.033455804686888996,-0.02674399419373199,-0.01623042901693591,0.005633613422194144,-0.009088534247434325,0.02877692727261554,-0.029165333091260515,-0.11324247744704678,-0.003790373168126608,0.15052571542737384,0.026446939408464466,0.017598001351942807,0.10735763519677184,0.04598933906583712,0.0220802668388896
HLA-B,-0.012683744008860376,0.050084813943842135,-0.0038874184157414327,-0.019203082625411604,-0.008398027250176616,-0.04376260754015049,-0.0994580191042447,0.060331332596324436,0.0007540035358450133,0.013298707900748143,-0.008615209905112711,-0.05184571537129854,-0.08911890301810575,-0.05030380330438626,0.1167990981877246,-0.052828147627574755,-0.015476693749234431,-0.10363649155501191,0.07151157201837822,0.002672416784594858
PDGFA,0.026404545740994777,0.10698294176518154,0.02946974852938067,0.04874490916541096,0.11713570578885149,-0.0048896526799852985,0.03680060562832913,-0.0036844241503631724,0.02416822696279386,-0.009613748965204793,-0.00516954700701793,-0.02400445124163024,0.0431954984251785,-0.009772762809956339,0.022597085839361247,-0.0028463467555711695,0.01605855892470672,-0.08476323445857413,-0.07087715329095381,-0.014457037110159193
LAMA3,,0.007328564052310944,-0.020948217900814955,-0.013930977128231653,-0.04345743415684162,-0.017380061815546972,-0.03474614140369804,-0.035847225951688294,0.0929509094568751,-0.016366253871469044,0.019345563621048098,0.14178096125483536,,,0.06537776735972238,-0.03541810026776564,,0.019104010057511465,-0.02271443800070062,-0.029838900961072584
DKK1,-0.027289754083979715,,-0.022020408490946157,,,,0.03633128139639076,0.0033246398998741924,-0.026181346922608283,-0.0009733366248996508,-0.02287588081188971,0.007789772260177592,0.08058314158199525,-0.06176044395818548,-0.049631792077704226,-0.0244741491560855,0.0029920150042013357,-0.018271321733944922,-0.0008251711989217881,0.07195468234356008
INHBA,0.13678319942303555,0.020366235629718715,0.057380521273019895,-0.009651202443436853,-0.02240806892389988,0.09644395567836946,0.0036961287162399154,0.02258735681176317,0.03732881744486348,-0.03969071640888245,0.04584829481294044,0.018735437170580196,0.03379300223935825,0.042791359236254475,0.038620331150856675,-0.009741630113694718,-0.011755494382014849,-0.04613090141906328,0.08104540867463358,-0.05744543658129377
IL7,-0.01669987779318271,0.007149290210283171,0.01702503863367413,0.03617733230979461,,-0.015031982542679474,-0.026193818824397464,,-0.016348172765971777,0.015867986562339426,-0.0013690656135404078,-0.021339125579264612,0.0581958246396016,,0.03660436240253627,0.030278382966827982,0.07210737611423,-0.0140409263630735,-0.017786234981618392,-0.012038179479297664
FABP5,-0.010177843549048358,0.08061913967120798,0.059247707392725876,0.044506932354824585,0.08243693246334939,0.01563314857345202,0.06286099582362394,0.036815997943701724,0.003217130715239831,0.014583239612077735,0.03401176839275252,-0.00372392491990213,0.11849375464772856,0.07779622982160675,0.05677849783851958,-0.009902941929252198,0.0586992454852347,0.09284588094789947,0.008390042759683233,-0.03117066742945481
CCL4,-0.027971641611476923,0.05703914623840709,-0.03488059761393159,0.014202210821608656,0.10353807103878124,0.03779007100793937,0.014348221760772922,0.060048236685441805,-0.010271694870310558,-0.00513496296641054,-0.026693542153375084,-0.02297396611997651,-0.025862995583619534,-0.09418914914436997,0.1237798345531715,-0.0108726114742022,0.04130973788415734,-0.01054612766156366,-0.02626796509436027,-0.002689676821350353
FBN1,0.024364522054328642,-0.00124970036480955,0.017800786906925832,0.005100330619481202,-0.0026676307047687263,-0.05129792316722891,-0.024147768347639098,0.08714222095550161,0.03457848692237088,-0.010442149096256861,0.050956641690971353,0.017968364835822172,0.012384675389435013,-0.06635080237345166,0.009250751094378363,0.07373814358835801,0.08467942923213387,-0.016791305043801403,0.033739635067307774,0.015463152242643635
TCTN1,0.03960338263360151,0.035948653330873034,-1.7913097038119788e-05,0.005142075656305624,0.055929863810308025,0.056606658732629045,-0.04740914354578792,0.03621934102645095,-0.022512875848812213,0.009972630134419746,0.08004928821809797,-0.024002984613040994,0.07220262253478375,0.11926308957186643,-0.028870430692631874,0.010430061410448785,0.03242503705942806,0.046165969732464195,-0.017017868636323857,0.0005739805387723634
NCR3LG1,-0.03239265677683767,,,,,,,,,,,,,,,,0.006728768152014161,0.005248483398467285,-0.03424608725253578,0.03831545957614
BMP7,0.026111558361972268,-0.006792582937478181,-0.029970223783256932,0.008713858679492557,0.00930260320944141,-0.04161010546076204,0.04245291230241051,0.02250326991692292,-0.0014018673143273788,0.008607838423073728,0.0015386205511727041,0.01844160359015993,-0.0028187824191846203,0.0014688119006511626,-0.04303284067967833,-0.0543956324986399,0.03588869207360143,-0.040459120752217165,-0.015594838407152502,0.0014250573278048952
NLGN2,0.004661288213393279,0.03110739967099403,-0.01826852778762901,0.018605888188329985,0.09553497941913822,0.08106941822731038,0.035917166967173994,0.08106264822420198,0.06065727087306041,0.03528665927522858,0.038835065822860663,0.06534451165593105,0.017861183612753333,0.049066889371267235,-0.03353988702092058,0.037107717703728255,0.11009869678921161,0.07404562476116865,0.044084378664243494,0.06351375342818906
CCL25,0.06137780820455688,,0.12528633907340211,,,0.022366196671292114,,,-0.01705429501937968,,,,0.043374092854901264,0.044655422766268965,,,0.11031058112366551,0.07086346945323742,,-0.03070935705223715
NPNT,0.020162319523862972,0.027871759690952513,-0.014350804082630656,-0.03992761666655773,-0.014346125004300549,-0.03808208914099914,-0.020317862767136746,-0.014124741209209724,0.04909579215766002,-0.02171205921305484,0.011105525729007694,0.13806289378440012,-0.04347790854883727,-0.008050939474934788,-0.05733547219625702,-0.032157040000056376,0.00910849007820833,0.10147536931383128,0.10763680523139099,-0.011007359728440143
KITLG,-0.014280447351132446,-0.010153581098138765,0.0634609318717615,0.027284005650205462,0.05717578467506473,0.005277428824932099,0.016269637094343797,0.046705256163804165,0.06815406989332198,-0.017577329147575843,0.09224693652776582,0.05607171570376811,-0.0230647020914246,0.06417552358694754,-0.09178520500941136,0.11494340875030196,-0.010756521218147602,0.008155246677050521,-0.004352683094028101,0.005502433642091705
MADCAM1,-0.027289754083979715,-0.00730349716509717,-0.0024681933217003344,-0.01800400150620344,0.008865372458950077,-0.025945519776515682,-0.01581171060193894,0.05629344636780161,0.04957932912446096,0.0284850927399373,-0.009890467243048843,0.10721016176228637,0.13469280941255848,-0.0417002392497945,-0.03169961168209127,-0.04758305797245476,-0.02830366531971333,-0.030539876188091154,0.024710846251063682,-0.027492378385204973
F12,0.01880575344063392,-0.03455833094933544,0.0060466671467026886,-0.022663750193607436,0.029570181184900037,-0.04261219540131748,-0.041376879290868133,0.029613045865358092,0.038133518062468355,0.06330628873694367,0.0012339162985370833,-0.0387051398805064,-0.00928885861617702,0.06204554381565267,0.10123273049790538,0.01490075011899658,0.028976996114825654,0.09919339157256467,-0.006854853558992453,0.06208202145152314
S100B,0.07465582961202054,0.03728785260217648,0.000985638092735654,0.0157958420773483,0.18850381189512072,0.004123824712053734,0.06739104614893994,0.049198562464155285,-0.013429736093075474,-0.03403123857148951,-0.010163997704300022,-0.0714555742741173,-0.12445219688720996,0.12878663185134454,-0.011942469601257057,0.013987789714939584,0.17366932669245458,0.23406376630199002,0.01267587682836601,-0.03986182697980441
IL27,,,-0.01751276220690759,,,-0.01961648690735837,-0.014774669879297627,,,-0.026077995242232792,,,0.014715152821834356,0.06611763673773086,,,,0.17925154554044354,,-0.025693465883633863
CD99,0.0032256196746294225,0.07255074695729424,0.007359762300293426,-0.04071778016818291,-0.037343277710271856,-0.021036474082232,-0.02412920252856678,0.07147525455973591,0.021019680130587012,0.01792332645549952,0.05271442545529828,-0.0391890169433867,0.07112386202114523,-0.009703720137403107,0.08028795946960024,0.05284727191568219,-0.003085139791047597,0.05204739301754141,0.02446362440723534,-0.050835981721558676
