,MGH258,UKF251,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
LTBP1,-0.05550732043937844,-0.05440840446230888,0.046244058566284676,0.012127255479158954,-0.03240200590661373,0.06925098887035508,0.03052270695017128,0.0015394084622161685,-0.01676498242423138,-0.04634888942507345,-0.002048450041655719
CD160,,-0.017304939255919534,,,,,,,,,
NTN4,-0.04122989064094206,0.014983850730066355,0.03637120474339593,-0.017412717783641358,-0.018217485404059174,-0.014627964396194884,0.020457832810108396,-0.04539425456788658,-0.029870790652459758,0.014197519703286934,0.013274328052360389
APP,-0.040677931164045424,0.05384571430625851,-0.045484234823872385,-0.06970023120497311,-0.01126258190600227,0.007903956384651212,-0.024118851772130297,0.06594956545655677,-0.028803940991614124,0.036728558160915616,0.057786229400461346
RIMS2,0.08952458090765456,-0.031446499077951745,-0.04167766477016473,-0.04819005655339837,-0.03971829652814883,-0.028709424471684588,,-0.032836106864201346,0.2211889561596324,-0.017750366027255597,-0.026033427905120414
WNT7A,-0.01814345314429293,-0.03504846792348439,0.025677903029802083,-0.00931160327544713,-0.025135517904587946,-0.05492977083533994,-0.06565249677118715,-0.04694720262826193,0.025135061179428656,0.04524818141313748,-0.0027052697356439097
GAST,,,,,,,,,-0.022639246784562486,-0.01977636316916307,-0.03882398068498554
GPI,0.011305841397176202,0.014172441839281595,-0.08169652986277992,-0.034554324739828175,-0.028276939114152033,-0.0712647575762524,-0.016690667489090254,0.030525012472740778,0.05705345374250151,-0.0009795995955829602,0.01867636431337403
IL1B,0.1518645015006441,-0.021307568521391065,0.02340147312533602,0.08058570717593742,0.008842445432274328,0.008225235893818926,0.06712875332927447,-0.011170878951574769,0.03843025169980762,0.053600236003124094,0.11825861672059312
SFTPA2,,,,,,,,,,,-0.023748954664365135
HAS2,-0.034525627144733416,0.010544592885722457,0.09692635697567152,0.036717351600188804,-0.015262958166639218,0.019619188661295157,-0.01771820164443386,0.10977967223656679,-0.028729517893708208,0.007288663679551005,0.07981056804619542
IL11,,,-0.012405929091211649,0.008695758400094993,0.04933269273704785,-0.028712248211446648,-0.04036223822110663,,-0.02379551328436013,0.10274323423707991,0.023374769072804766
SEMA4B,0.008089106839818713,-0.002215726677152574,0.0007985570457753127,0.07099663931744193,-0.005724759686083344,-0.09103685061274863,0.09781117567818917,0.06415007854100613,-0.01994671444137585,0.01523379205253032,0.051484484597268614
FGF12,0.030949858065928912,0.03989703875785663,0.06014620789304951,-0.06865179011864811,-0.015611214090309081,0.0015884685163332689,-0.05023833635443038,0.12605366258089418,-0.02491750275119541,0.020747138341424894,0.028166303894657893
CP,-0.000557612916458905,-0.037170397939557724,0.018748240478665208,-0.012767507859953895,-0.019795855964999855,0.061830642781848834,-0.10480998279912683,0.008906791328339152,-0.0661902715280966,0.03714638136392242,0.03800399557219627
NLGN3,-0.051404724783874735,0.01243757250069727,0.07413094429407607,0.044143562086359556,0.019248630418517914,-0.022454558210631442,0.017200250112582863,0.0549464374729187,-0.04805211190076136,-0.06313129433081742,0.07932787429171269
GZMB,-0.02179408124332313,-0.015237449028047124,-0.0012741363251122728,,-0.029950543032401557,-0.014769712264923232,,,,0.019755534368218815,0.05361897099997508
PROC,-0.035099371880028096,0.02230129167943771,-0.013470527204151424,0.05701242545986478,-0.025560343959451975,-0.02437790516786131,0.012568116079206498,0.11409641159839475,-0.0600026806117337,-3.9318829655369205e-05,0.08370598411188997
TNFSF11,,,,,,,,,,-0.002721261186735089,0.056610732981657044
AGT,-0.020787707426413345,0.014512961614690179,0.04190002657535477,0.08123488639806098,-0.008857227139664827,-0.029327207575747888,0.006790336637471554,0.02889446459867428,-0.005006455945941411,-0.05364133362194516,0.10019599964361332
PTHLH,0.03129188377471128,0.025354595343035538,-0.03874154368293594,0.00265530385031215,0.02707110425772461,-0.06490696886972606,0.07445094568195385,-0.018722878446213037,0.07174192347364369,0.038815377684818846,0.016705430385139136
COL1A1,0.0296246101389151,0.059233135924728106,0.0304610251746971,0.010211884012511515,0.030648127613518848,0.006171330224681486,0.06536456986805597,0.06843820505199394,0.009620976757371866,0.04628683678108113,0.046804527312625945
LAMB2,-0.041958434943813426,-0.041078119264175886,-0.03282441572680057,0.06618561956854553,-0.015875742548800045,0.04587474111867097,-0.04125647404863351,0.03755800494842798,0.06854132144361934,0.010002246194396118,0.021539808501156773
DSC2,0.05458848259647056,0.0009733222349541761,-0.00445587905397978,0.006304745252556305,0.03043383815643651,-0.05072915188567146,-0.014175251728313427,0.031236629405555598,-0.017226375373751997,-0.01580452971052286,0.024743846214676766
WNT5B,-0.018142445578107586,0.06284718865141752,-0.011374823832375217,-0.0076399555496844,0.06216881922443533,0.028922474408934123,-0.03406050985083129,-0.030848923777038142,-0.03451945883652263,0.09081970752324793,0.03983004793177751
LEFTY1,-0.019586007822018362,-0.018069097050700964,0.11980475539073862,0.0294657771389656,-0.024856064519824833,-0.0006164985766394634,0.012825603675808782,-0.03564062662469012,0.030512831223661458,-0.015828116099870226,0.0559536091314554
FGL1,,,-0.013640304258610302,0.006004973226431424,,-0.003926381922834885,,,0.0014159822739849535,,0.06679402506740172
CXCL5,-0.028971089173958048,-0.038805217114325365,-0.016395803076846696,-0.019336917897793578,-0.016071670295525194,-0.029463788057790773,,,0.04340414875117219,-0.02537505862075072,0.07554578903224007
S100A1,0.05753935911820286,-0.014037792205950748,0.023272493073314686,-0.02304490452996557,0.0041144866513915255,0.06549946910833683,-0.04934638864229951,-0.06817916015682735,-0.07468869602723324,-0.011991298243042806,-0.061678181013721724
C4BPA,,,,,-0.019102572200171437,,,,,0.09871924503020658,
NPTX1,-0.026413450778699513,0.06257886930420749,-0.019882459296817177,-0.04491277149018301,-0.035806120353501066,-0.01411317946082321,-0.015687040180511643,-0.033699522116858255,-0.018788962449584605,,-0.023868992886224624
TGS1,0.04865462786239267,0.031019432775840402,-0.0002701113147753979,0.0676207883757104,-0.02019148311734812,0.019977231261043307,0.007103244103369902,0.045608724955453504,0.05431131501287845,0.05918881435294797,0.12703799080435477
SST,-0.022622154754277108,-0.02890716737709868,-0.03358516865309047,-0.05786694080374729,0.03195226971010151,-0.041685858438059706,,,0.12560108720795485,,-0.05880164990209041
IL34,-0.053648443057180556,0.013257682639725862,0.04890241230295965,0.006526196234206474,0.0487210662939433,0.043576675058032636,0.06762469144108511,0.024376580532832943,-0.02637345780266084,-0.020648443358623075,-0.02081244992188179
DHH,,,,,,0.04494440286402322,,,-0.01821400936949529,0.01704096506840345,
XCL2,-0.003954808387880831,,-0.018561093514902476,,-0.020516175479398883,,,,,-0.015076319574248057,0.007782740237694118
TF,0.02258984027806461,-0.004509677887155238,-0.04697611970607921,-0.031143459479119725,0.000270084474912106,0.06334629980040998,-0.09990584352992755,-0.0803446756395666,-0.1004855871804104,0.07107721372650945,0.04237205614524116
IL33,-0.02843992359994397,0.034149830669887915,0.012041256273574955,0.07398927482563412,0.0030141158625752278,-0.04671942623462021,-0.004739116123372101,0.02369399610318526,-0.04951921511183054,0.03799765630502163,0.02506600224696663
RBP4,,-0.0032168223444186445,-0.028338180148054688,-0.031012605338845915,0.013806925723621325,0.007454534714936754,,-0.013648770443295379,-0.024903405905724735,0.024126515789568776,-0.022379135490315002
CCL19,,-0.014331275818069504,,,-0.01220376842113579,0.08716784262823583,,-0.02895430548075804,,0.0030356712934954816,-0.022495816613431332
CCL20,,-0.017498926427142503,-0.007603370959164268,-0.017815502024440037,0.037409984345393235,-0.005921433904656532,0.06578647085307311,,-0.020923827086854415,0.09931415116279292,-0.039385280503106156
NAMPT,-0.05346755504130998,-0.0019150021936891403,-0.010722668729885238,0.07453981275927024,-0.0034413546114490552,0.005798869303670101,0.02205890995244972,0.066542770264266,0.007058092082681898,0.08776302892708827,0.018376853069123622
