,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LAMA1,0.06903930447128402,-0.0050234243625138855,0.04111159464156851,-0.0044789422759323174,0.12609369098618928,0.0614803082251535,-0.03565683157846911,-0.0066337537615971595,-0.004378326521629704,0.06958265232582882,-0.0003996514526828902,-0.04137305673429667,-0.02655016929697791,0.03775218220876466,0.05220284830326177
UCN,-0.029911147683135367,-0.02057049814750727,-0.003683104701510039,0.020576118854858813,0.035557448380924124,0.03828665023367346,-0.00852580641283794,0.02711971559026406,-0.04016984260976503,-0.04878055143586928,-0.00978476004112082,0.032692941296035824,-0.03561752093152264,0.016220894268706484,0.0916400698581169
ARTN,-0.0330004035431187,-0.02242243507875264,,-0.010169700775681202,-0.023279855460078963,0.043326053338770446,-0.01356286750844146,0.03678515216598359,,0.0005176143378727859,-0.011439144551787215,-0.029023550953346997,-0.02297409103516509,0.03505748476541466,-0.03884727866975851
PDGFD,0.015387832151889767,-0.008723409076176485,-0.031345608318695276,0.007149999638844961,-0.021003228074132844,0.0031002546269148744,0.00920898732699824,0.04566407555938941,0.058626644103985937,0.03004708138997736,0.03419062140293287,0.025043454091462143,-0.050610872334308776,0.024657984481682712,0.03293231878890749
EDN1,0.005990817606974846,-0.016673730732118062,-0.028509995920852203,0.02008645212959893,0.10262120764158424,0.05895334299630498,-0.0594757867648537,0.049007974125384636,-0.003989606469776323,-0.006069685264762079,0.013815617727567106,0.032912406640035606,0.011819492986710587,0.0355807220810629,-0.007147265437729076
ARPC5,0.0188180140706881,-0.018719133305234316,-0.026184404602663268,0.004466749059034953,-0.05885286584003243,-0.06827865124380847,0.07705923891309137,-0.04503726083079373,0.010448402566269692,0.03289054285561781,-0.017170644733257034,-0.023276348006936284,0.025484798001427562,0.015202741261936286,-0.028608955899634594
GSTO1,0.0031103831813921604,0.00015523012907559715,-0.026955973084109304,-0.02113686710367729,-0.0679159936686444,-0.0023659491530346357,-0.011176554700350831,-0.048996019131303865,-0.009348901411306133,0.0020970959227920656,0.01586322296977373,-0.04618221605730876,0.04328918507522012,0.02884863454602066,0.004518777685772964
PROK2,,,,,,,,,,,-0.012570712331884365,0.0026730128548041613,,-0.012792283863834632,
SYK,-0.018684993270561202,0.0211649324626059,-0.0856841213084073,-0.01867133218085266,0.04976885304467851,-0.013136254630619482,-0.029288191260739956,0.010835393678293774,-0.0036219413358296424,-0.059255755340853096,0.014061010159055864,0.015267480085225108,0.05282384205958742,0.019273326571372727,0.04144892249923474
CD40LG,,,,,,,,,,,,,,-0.015172719368704863,
ST6GAL1,-0.010461365225574122,-0.015580554584084557,-0.0007987394914653773,-0.04919981240981539,0.07023703347884926,-0.051547125381528114,0.0012816417401195043,-0.038290389710021494,0.06244770275260583,0.1607825658113338,-0.005899255074921658,0.025477295333724767,-0.026478765705992266,0.029881562735767263,0.008275829629414467
WNT3,0.04130627787072345,-0.018545499781643583,0.055305338013471136,0.0525284178227927,-0.04218963869906936,0.019972261276448237,-0.0418004422484646,-0.005835155279871708,-0.028153487091563883,-0.08062819432052462,0.022791941467769104,-0.007242775004265269,-0.01705184870828468,0.013367011141179991,0.036098939884405455
HSP90B1,-0.06655050597946306,-0.04041549717901581,0.0327407513003004,0.026542412622591542,0.02634401196558859,-0.0018749033492227618,0.022405752050880152,0.0398494098638664,0.04445071179067324,0.05203089216709086,-0.009523600934117004,-0.01582732615830851,-0.029652217913048933,-0.0827999365427147,-0.00018400299484648176
ZP3,0.0022028764150561313,0.030769755881337433,-0.03338214426310346,-0.01337564608012539,0.11485348893473771,0.007829646399243734,-0.027229627498070588,-0.032305721966547324,-0.02361545720190422,-0.016587767981291895,-0.023331746314597026,-0.0265863115143596,-0.027143771468322617,-0.0071573142182729385,0.022990799273460184
ANGPT4,,-0.01322549528552267,0.03957520576888217,,,,,,,,,,-0.022974090007487208,,
NRG2,0.04430224274114231,0.04766353107541382,0.009744737858102589,0.07859977269125142,-0.037491821445656416,-0.006114731801260381,-0.034514272432211245,0.0013099241094829618,-0.02394459253588449,0.029386797173236955,-0.007202817143558006,0.06252035826337643,0.005484925422039985,0.0005135667340481514,0.09773822564721917
MELTF,-0.03540093429539332,0.01379318831555597,-0.003990506586307715,0.13442776480699908,0.0066290635774487044,-0.00609416970285896,0.029274723170604804,0.02547098307532017,0.04568259892080745,0.012862012360556173,-0.027069233996634467,-0.013297210915441896,0.0116409165619588,-0.0268712279334735,0.0725529578958609
NLGN1,-0.003430818059408427,0.03167126083300844,-0.013179673606555324,-0.042050002362172496,0.06849164358141006,-0.02960093635040841,0.06104413815585962,-0.003874696314401518,0.01773320635937801,0.13249375915609968,0.02561227151681705,0.01967340055640816,-0.006774697729601982,-0.000992601610184913,0.04835859390778677
SLIT3,-0.04637300945760788,-0.003394145854238464,0.022185948735605875,-0.03187655843525542,-0.06053433739837216,0.013409457998312503,0.04474492817449172,-0.03911954143769451,0.011691951289388212,-0.012770252862797472,-0.026983591578949258,0.044388490351258254,-0.0013755563652101109,0.012026677794502378,-0.008130663636836451
CCL8,0.043276795619940946,-0.020736303002599817,-0.013965291876417443,0.022773279891995887,-0.020042796506123887,0.023993715015705235,-0.02357342808576617,-0.012380856961264798,-0.03643967686085784,0.05594390660394653,0.011905466083164227,-0.031304209154010894,,-0.01299935616508657,0.06042743472815564
S100A4,-0.0079885181807296,-0.007376875396325972,0.023950315862367528,0.09607480318187084,0.1551710030526017,-0.04134508151824159,-0.0215266700256232,0.044607470366944596,-0.05714924185378889,0.01172876178957858,0.06874744408087947,-0.005054753837653437,0.01878675249951405,-0.04443238641516098,0.001951913603715404
TNFSF13B,-0.01827731354734486,-0.01852834578510359,8.280926217410656e-05,-0.03679612408964713,0.09128992884563569,0.013785552610295416,0.049135496670074115,-0.03333920585214461,-0.015752693846965673,0.0470697850001111,-0.006415466796204256,-0.002335696178590397,0.04384736604139035,0.010087464374274402,0.014573291783646207
HSPG2,-0.023955493621020642,-0.0026059439299316975,-0.021987987621683334,-0.04557260459198158,0.05936493229601553,0.00472444008523909,-0.085453046475902,0.05687744277647104,0.047718653523552944,-0.062341900920578855,0.04377242381484741,0.02846282369395596,-0.05001243175390931,0.029353977080111206,0.04121951602226585
FAM3C,-0.0009440002469151983,0.011865452386987097,-0.026614311038713347,0.07521775051867052,0.01759551646853856,0.005195483906799741,-0.013701304976598916,0.032292184103091405,-0.022818531907787428,0.043961585996351055,-0.011460691991160048,-0.05422906563759213,-0.06204940421638697,0.02307550365878417,-0.022698630162048025
FLT3LG,0.1142976283760282,0.06998609631896871,0.02464581701533804,-0.001770023484370429,-0.008767241494486858,0.0135751900232164,0.04042944555377507,0.029418120606464655,-0.015399431560954767,0.046061630230326396,0.0028411427158190113,0.039491531282702025,0.1111656583511542,-0.014996830389066037,0.07045842584403852
A2M,-0.011710626103495162,0.004748300594968794,-0.029123826234771333,-0.07502074951180648,0.04019110177802013,-0.03204614998216026,-0.003635017644364324,0.07480625901352035,0.017563973497007623,0.03661656924058541,0.020951089558354195,0.03885796553650431,-0.022425292401170943,0.04134672402053725,-0.05384024128015612
VCL,-0.006202933947252421,0.02793029825628373,-0.02287888002962736,-0.002908176409025035,-0.0003289366391708312,0.019194313946788756,-0.02735085780523954,0.009617308738680419,-0.03682048857863463,0.0958797499221227,0.0038541726684390314,0.048409832919574784,-0.01250175479401647,0.027698686024359456,-0.012363779890430669
FGF2,0.003156389318401065,0.06130979422007181,0.005384292339758056,0.016436176042694192,0.02700932787092602,0.0013755234128868755,0.03915957822044779,0.08637696208832707,0.03437680480302324,-0.035359297834476416,-0.0414697530266331,0.03309223718482212,-0.015989490321705418,-0.04974561068741376,0.019617162672608702
AGRP,,,,0.014665126200376789,,-0.019946792445496127,0.023688266504337075,,0.05173834810370778,-0.032094306188551414,-0.014905256325552979,-0.014305271137673738,,,-0.020105763228370335
CNTN3,0.03044695759578623,-0.03841923779407297,-0.01579428951805487,-0.03259946504859798,-0.015985797763258446,-0.0029686888249049735,-0.035597751678553814,-0.028374098893033443,,0.03746231729833792,-0.0036506566238050583,0.05103883046631912,-0.00566557717340978,,0.012883785033184832
RNASE2,0.05383597887947665,0.02301563613967969,0.040610084612752,0.006926897841674748,0.09982955123118167,0.012821662896184563,0.034878099078944375,0.08936243495633346,-0.028680635830177426,0.07053192799250799,0.07454856749776216,-0.02403804195073202,0.02495995743327381,0.0066010859192003534,0.027048517087579597
ADM2,-0.04851797458774952,-0.018819309385639582,-0.0262260063064752,0.08934229072556271,,,,,,-0.029645918555822347,,,,-0.014420485225932722,-0.02152023950656157
GAL,0.047337136292246604,-0.01957212764454446,-0.03621061368580336,-0.023855431297233963,-0.023731154622541197,-0.0032761602792057737,0.004654165143795735,-0.017517216101086235,0.03920703560931633,0.13017142785132013,0.042538202140692344,-0.03236509121065656,,-0.014226606959053598,-0.002055238236856368
IL36B,,,,,,,,,,,,,,,-0.028889913776091226
CXCL6,-0.025972836443830336,-0.014102522283156886,,,,,-0.028089578298549966,,,,0.038130409264228816,-0.030885366979164695,,-0.026055670085941517,-0.026676768047672637
PDGFC,-0.0035728469787290958,-0.04909145489815309,-0.02448747896986123,0.048786120665839885,0.055062657996721664,0.016542627330650796,-0.04124983384351848,0.05073985139228151,-0.08536651881722672,0.04729661273156267,-0.0340856477050459,0.022862602616595288,-0.020125974400786343,0.014542203161952288,0.08711400593326316
COL8A2,0.06904472806912773,-0.02386947072679854,0.039903256555058844,0.05081843127851022,0.06490961424962328,-0.027063751346101905,-0.0030625423173099076,0.011236875478533439,-0.03940594715696728,0.0833803947868957,-0.06074018347777972,0.06995927044600304,0.007893818103198598,0.043361719309274155,0.02767650799543729
SPON2,0.04150215987587443,-0.007580819721084152,0.012165253433214679,-0.019454267552140924,0.021077543494671464,0.009975782264050008,-0.0331664696203526,0.0018275195222814868,0.0696881898071719,0.026737238224162217,0.05910895822185369,0.003342350641290642,-0.022138155489413364,-0.026483799772563713,0.06280776365029611
LCN2,-0.022423866642279848,,,0.03581604402170052,,,,,,,-0.03150794274520069,-0.03012109827731181,,,
SEMA3D,,-0.01340525546002141,-0.0011907099348863874,0.042540098567870194,-0.03862930141945933,-0.017540182773087977,0.033901325303882145,-0.013411566719802218,0.004333585385405247,0.0760619516097983,,,0.006181630215979657,,-0.014650262423344452
BMP6,,0.1536623858446254,-0.015133282200905328,-0.01456135317353977,0.005511768501426897,0.04355019854399515,,,,,0.006492053722177802,0.05045346134798849,0.0698621291188404,0.0009071721696995339,0.0014218196233942478
TIMP2,0.04248416548364674,-0.03301906275427694,0.026283091491880156,0.013236434479767774,0.09161911839877145,0.016918311096997728,0.02149975609985398,0.018485345571448,0.028439515822525442,-0.01939391951960075,-0.03215432343907408,-0.07714896246113757,-0.0378256015133603,0.015305847491139755,0.07579879310335426
EFNA1,-0.023368003089953657,-0.05747265045189735,-0.044175132019730626,0.05732167753214972,0.012353738874369007,0.025040633259898953,0.03059831564018564,-0.03542609741155899,-0.07342410855071123,-0.011940119676372941,0.004644350158692579,0.02824417082168775,0.03920377984494958,-0.04811597920822217,0.05191390595097189
S100A12,,-0.01933415018277294,,-0.016792194577482808,,,,,,,-0.015951195515769734,,-0.017771215480881834,-0.015714759014017008,0.033824555756821334
TFPI,0.030694204046996045,0.028311788978903157,-0.03677540662194118,-0.02534686481738134,0.028518106138384236,-0.028753822584957036,0.0647810647295639,0.04570287911659125,0.017910690209552212,-0.06426434183261671,-0.023127890750738546,0.024010662249121205,-0.0359109411822774,-0.004752495119281011,0.06472442708007448
GPC3,-0.032007555694043115,-0.01714253608283434,-0.023828627479182546,-0.02110344071058449,0.010859379075102184,-0.011877058771981013,0.06611909395605695,,-0.03267369795278018,0.0001311343075359457,0.03562754761192739,-0.017898717208195015,-0.03819873711247418,0.055826905566120674,0.08349426432415631
NMU,-0.03033243300086679,-0.012413667842463238,,,0.05536871147687657,,0.03922145285809385,0.026533089309798672,0.003748876660293084,-0.013541793845058632,0.03183876091784024,-0.0460421140823746,,0.0134143171514756,0.0872627463959588
SCGB3A2,,-0.022085565617664827,,,,,,0.09151700228759141,-0.021588330801685013,,-0.018053322745781662,0.03909219437774371,,-0.004452930133431048,-0.02206248860153238
LAMB3,-0.022966056041272904,-0.02442348540247206,-0.004615613480392578,0.029354780265962326,-0.03325387065342497,-0.015409619602696172,0.009218085928271733,0.003829879440005775,0.01621766321768379,0.02526876972243259,0.1350485286277475,-0.04152534139032596,-0.0403797764402974,-0.007207149885890395,-0.02780331121787219
LGALS9,-0.018519232335693595,0.02126060377317608,0.009900108967803805,-0.001204164467299672,0.05967518468574946,-0.004114060224511278,-0.016579878150512376,0.04360054362457827,-0.01728161343713639,0.1065791803611649,0.01097316431254601,0.02716496418311028,-0.009836404651772488,0.03636797646408408,-0.0035034796707699824
VIM,-0.039082555201368184,-0.05243519181600437,-0.00492576922249092,0.12377359429908123,0.09823213942230317,0.040575611900499534,0.022763381834904468,0.03544406196469226,0.004139790826170561,0.013247339777520758,-0.004504658487185831,-0.03431661158397796,0.040124328292939646,0.04919192142483845,0.022430143032042316
PLAU,0.01790153530049374,-0.020887558386868593,0.05728117321059022,-0.021351128020538457,0.09111157582168547,-0.04905538405293382,0.011153004564965577,0.06984158320550726,-0.028577373165858524,0.11863926147785551,0.004376840587733907,-0.042837693893179395,0.00847397861971486,-0.00875146633180446,0.10066387415298236
TGFB3,0.10887201411430042,-0.01802353656993373,0.033608639783763175,-0.0036438675410620444,0.007687248764624749,0.039355802993885206,0.08834310034994114,0.015235964126251358,0.01466400734668725,0.020330095408487524,0.04209130142447694,-0.003992307326260764,0.043663858649059764,-0.000961914288067095,0.06692296585166072
APLN,-0.05727054208933252,0.02247530401049324,-0.024316710180194344,0.019233232331978826,0.07797456657931663,0.032155108339540966,0.0025698856605151183,0.03850904934755209,-0.01126684758709981,-0.11652502460987808,0.008611480826401867,-0.09469099151644171,-0.012573118918028555,0.013625295920677856,-0.01342103214265095
SHANK2,0.01203155104395911,-0.05900659318820069,-0.0196288147045564,-0.03686248795355576,-0.0646684323716772,0.011231924344180315,-0.0059141519730539225,0.040911025875999464,,,-0.07001682523721334,0.029243320242417385,-0.017312727322180643,-0.02242751292900738,-0.017971507539028972
LTF,0.020308391934300063,0.004008798057397582,,-0.009941197600259051,0.056263030689235494,0.0788803994870696,0.018277262907592563,0.04947546706733529,0.08550579829189535,0.01801103141354232,0.01583648894394687,0.016905759974622528,-0.036092406989526725,-0.014091308011909696,-0.025160769141782807
PYY,,,,,,0.0383550928328351,,-0.011092883092597424,,,-0.021079033047428145,-0.020523488381568932,,0.010165785846850697,-0.020105768195126328
PENK,0.06868068280898015,-0.03693018066980179,-0.005016427258868415,-0.02302325771730711,-0.06602437557538332,0.009720957344873084,-0.012634518926386958,-0.019825387945391255,0.058589390002557175,,,,-0.02032217785616234,-0.01708210874248124,0.020945692477534427
CTF1,-0.04924111309998063,-0.0019065149155947196,0.02857893906022732,-0.008392843360751787,-0.03935482527714257,0.01905901846292172,-0.015600075828160996,0.08231997373324822,-0.035114963068012116,-0.0066766510208239455,-0.023672900189694795,-0.06146933319516241,-0.04512638928001421,0.058478163405489655,0.033154591287529366
COL3A1,-0.04601796012050144,-0.02586743233676237,-0.03582203775413997,-0.08567570944358684,0.08280535909377752,-0.005441563807797458,0.0070246491560497825,0.036919329134503895,0.03377038817191562,0.03249437576603101,0.0681941383865304,0.010365763132019853,-0.017812814915403367,-0.018565270740661513,0.05304586177994653
S100A10,0.03044184109770558,-0.05771130132921659,-0.006352410786072561,0.023752353651179493,0.10095535071530941,0.047520607359948445,0.0687495910915581,0.03198481251550896,0.09990025298509937,-0.12697494365441472,-0.032366739304977535,-0.058037262393942496,0.01659259199481569,0.020268723770014558,0.011611378913278745
FGF13,0.02293202574630485,0.014433793288702932,0.008431328181695888,-0.05009865370240813,-0.0651053582326088,-0.016070054367058408,0.02389510418698916,-0.04438694967390979,-0.02563573559958949,,-0.037966791173739724,0.0037910352066912183,0.04619826010947335,-0.023565241940377745,-0.009852536751748596
SEMA4A,-0.03249633297650623,-0.0320927261873013,0.04784926625031977,-0.010975567324956248,-0.06002324110012764,0.011771178845602293,-0.047459363943347724,-0.041478443728588714,0.05498710482742271,-0.04681885519686813,0.0577769007874611,0.008357708182334243,-0.0004845368020459266,-0.01706739243686494,-0.07744656092860029
EFNA4,-0.02658260297715434,0.012510840688698207,0.0062156715639428844,0.11169382144690228,0.06859692459617078,-0.023673797368975527,0.041421753594514665,-0.023644220484222874,-0.015098662833934991,-0.010693633925549378,0.05315870651269639,0.06639643371551773,-0.0213275702512203,-0.03456531319492678,0.010672021403746424
HSPA8,0.01861726542647858,-0.011342816046235568,0.0125602197940606,0.01645322340486402,-0.05369929658514197,-0.004139042946877945,0.06342305396671585,-0.043297875207088936,-0.03655021131994683,0.07265922432362226,-0.021761048260995224,-0.007942549670231459,-0.0529440324455513,-0.050089439987115,-0.08594683757069368
NPB,-0.03046644832602479,-0.012289245788521783,-0.017829290165470163,-0.014561354572629769,,-0.007019422227848084,-0.015318613940778363,-0.02502653973732617,0.01878587859545744,0.07327063348341226,0.01178140581995907,0.02864337092939529,-0.026602675668425845,0.009301077027039808,0.004147019332806344
ULBP1,-0.04717762389357586,0.027731256281440343,0.01396891612486471,0.08039899569402285,-0.020215727595299313,-0.027795785987000093,,-0.012380856665734652,,-0.032094306188551414,-0.019450588069807356,-0.017477897872100048,,-0.0011599758558008863,-0.04818140707164608
SEMA3E,-0.040686970560847656,0.05338143004142613,-0.033667722920532925,-0.031224171239879212,0.07704247605488915,-0.03391082511351569,0.03439188482833816,-0.023942996729742688,-0.05513459716800774,-0.0361328561199598,-0.012300856743741751,0.021313014390013575,0.06149085375037638,-0.028564704480183147,0.0676497305784176
FGF3,,,,,,,,,,,0.037611717019747776,-0.0026526824963043856,,,
ADAM9,-0.046279678267599,0.03236721396476193,0.011849651277776338,-0.009801859793653783,0.09944489568642992,-0.01768716975573657,-0.018326065378185652,0.04753232423564979,-0.045694568333661624,0.05744771983622353,-0.021341158363831086,-0.016210386778222327,0.004406543907207694,-0.02474979861829375,0.07613499375352477
ASIP,-0.02475454269329804,,,-0.013413539790766973,,-0.002022189222581567,-0.052060995426012516,-0.01589484581205709,0.11700985663093938,-0.0843361249321298,0.06558197731714692,0.04261878662987041,0.027159746304608396,0.08155550237183239,0.03012766239789471
IBSP,-0.036833237641638976,0.0015209909803203837,,-0.0013763812306104818,-0.017440566041022915,,0.0451254220143664,0.03642708187555943,0.009747282877780272,-0.050410067217823235,0.04948117127109447,-0.0041852450876643165,-0.02091560091940687,0.008222221396321004,-0.033806321832717826
MMP12,,-0.012481855707498593,,,,,,,,,,,,,
FAT4,-0.04287868800245343,0.04429154620651048,-0.024680580086521856,-0.015076409440983339,-0.011772726640097406,-0.014028179525533117,-0.017933779912531658,0.03395566614660575,-0.010177644360946432,-0.05004407335886905,0.0144617427525792,0.00705718365401754,-0.062177481637102135,0.0011466044008431853,0.05154094973854563
MDK,0.07896383822351284,0.031064407494873707,-0.03553319435372992,-0.05384026220070495,0.13782693030428608,0.07933416213113086,0.05613509752814439,0.016112716105205278,-0.004326218984854857,0.039911128278932194,0.0047708354023846,0.02840301743904166,-0.03494061595657243,0.03620594321744305,0.062357511321043536
BMP5,,,,0.030228275294796967,,,,,0.07415180614402517,,-0.004902886588793442,-0.0045823287140348765,,-0.03750836481899768,-0.02111020372799141
CAMP,,,-0.015133282200905328,0.007394538620948875,,,,,,,-0.00351426250910398,-0.02120579189505074,,-0.018661752231514377,-0.02760158526314519
HSPA1A,-0.00270330403567633,-0.08593648557832248,-0.0002537164553889699,-0.0755274538579776,0.059473536321059416,0.09042970456617853,-0.0016762182406555033,-0.07737265551212834,-0.058379469410577645,0.12016863958449572,-0.044737599089619245,-0.015486198089174832,0.05285795897847684,-0.03115985497799038,0.04544893593870259
SOST,-0.007884875070328316,0.051688827196800825,,,,,,0.07224529894129772,,-0.03780867961624682,,,,,
SEMA3F,-0.00977016305808607,0.008404875286336126,-0.01881670954917718,0.02991265464351885,-0.0014261982376080672,-0.026622877466874702,-0.034290924734149304,0.09553339820109832,0.08816795921343352,-0.003187142884359022,0.04542686027698948,0.12419015256321957,-0.004280364795573312,0.014392806305860968,0.05713058124059982
ARF6,0.017449623164271275,0.00435431543631988,-0.015496349869892054,-0.010326453755818688,0.0014656155074813065,0.03137658124237138,-0.0188127032678388,0.010805591511990623,-0.03061878799062304,-0.05549156522183797,-0.0660363001079139,0.060000477700203676,-0.09466108899855352,0.051995410463988694,0.1075791042204575
IL6,-0.033323567959559035,0.01036965148135415,-0.020014056060268022,0.1000515841619259,-0.016807905483894884,0.06953812965784716,-0.04620009373951874,0.131894174435681,-0.032368967827039394,-0.06819809659563757,-0.0489361873041132,-0.010676927772594689,,-0.02975842843664391,0.03683675694026588
CALM1,0.06933679624467841,0.036887466087389534,0.025788472276913783,-0.10932401398785627,-0.10410977481590684,-0.016129264930003596,-0.002111313910311764,-0.06046902032927728,-0.03570681365206999,-0.0016599462534295612,-0.019693973196636304,-0.02090126996179305,0.015319197172945897,0.02321498011090666,-0.03211841277353447
VIP,0.0041521117383143775,-0.02067718734554373,-0.014405727711690857,-0.022737924332335898,-0.053024863767250525,0.0010262449333763178,-0.05532919611547894,-0.023255923969122027,-0.025635767022149307,,,,,0.06527194415250451,0.0228248265697523
NMB,-0.015891828963864138,-0.0323662259147923,0.09122246553549701,-0.0099194674247525,0.11152619797007109,-0.013669265905030092,0.04360475145277396,0.06026588355839849,0.004862429491404256,0.017576121597327046,-0.004244636955319458,0.0291831436380167,0.03040885691224691,-0.009320195767529444,0.06470015848930437
CCL26,4.855340352159198e-05,-0.02227574883331035,-0.015794290543042953,-0.006038719310223187,0.03373331816816479,0.07997872626367304,,0.0982908256738946,0.0023890972060834244,-0.005116574651136487,0.046205682082594235,-0.021324129909650682,-0.019505707704338408,0.012117552301085877,-0.007409952321503107
FBLN1,-0.012244822539549817,-0.015537954748302846,-0.08154634005853309,-0.02021542893132626,0.009527281876602027,0.01472410041069997,-0.005514056774330491,-0.012165773868796904,-0.025368557054623157,0.04613530852277403,0.03669713689030767,-0.02911516665898353,-0.034902243532537514,0.002827520235735294,-0.02359493871608807
SAA1,0.0693342094774441,-0.04106332254756581,,-0.0282243794508042,0.04307387398065582,0.035977321891028806,-0.023621185703868192,,-0.0419363378583564,-0.0481905082303376,0.014346079869601016,-0.06093756307827878,0.01702553617910872,0.05312539339270148,-0.009405351461096105
MICB,0.1267339681403253,-0.04787542086043232,0.0165712015999137,0.04121527574043974,0.0091786328784273,0.06233370857172705,-0.04249563254694829,0.0694779019497932,-0.06111399263248735,0.03735370224888626,-0.014352406523556191,-0.021352360319721906,0.06696423839687021,0.13098038070366774,0.056362714076803086
MMP13,,-0.014768623241411693,,,,,,-0.010571431902759054,-0.011790119932739278,0.0413112413390837,,,,-0.017082101525917468,
F13A1,-0.028680040365642433,0.022950715665274096,-0.022154866837175796,-0.012722737910901082,0.013382365566626312,-0.039049895557836736,0.04506653255190793,0.11180560920138599,0.015876469296035933,,0.0033600844579765553,-0.03147905778707338,-0.023706135453850818,0.0495582493653269,0.010794819634669692
CXCL11,0.0014028441045121714,-0.005939630588599495,-0.030404568016016667,-0.0006561727769947572,0.018391758873861443,-0.02442906648811302,-0.023173316937229318,-0.012979286166367333,,0.049035079853935654,,,,0.0320848878972035,0.017607432799680196
COL5A2,-0.03197513762614529,-0.02774582656989197,0.02143077073756858,-0.022076835012542817,0.06661404240326177,-0.003068246640602955,-0.06812583078716888,0.02840581802375523,0.044482179000117174,0.03268502518117861,0.09267410147028454,0.04785913019210981,-0.0023101112903163917,0.031194948856878502,0.002639885492891093
EFNA5,0.08144081664661411,0.007446622334242124,-0.01838996013181506,-0.03286728763891544,-0.04837048235755788,-0.045758438408825555,-0.049870264372982115,-0.03271137976895058,0.0020335821894824505,0.06348139581440404,-0.04434335128396646,-0.0472512788208431,-0.036922377605098596,0.002678047264759202,-0.006677238872678564
AREG,-0.022075315545847744,0.0035047339977850047,0.07597346162143823,-0.014837183371482153,-0.04155218116658706,-0.01754832229347631,0.03429703287976592,,,,0.009384859858394837,0.05282777027458082,-0.022245065665936002,-0.00869978736575402,0.012418664718022988
EDIL3,0.0031930764974174046,0.08052616487780641,0.02918743028159371,0.006564227082418848,-0.11900422736279336,-0.05917002223109287,0.018161128573090657,0.01402240850836327,0.04139069695347455,-0.005924048373372507,-0.05168273344575771,0.0138338179025215,0.03492220120049537,-0.005523991102543688,0.005844335672608237
CD86,-0.018452279979941907,0.048325515140441644,0.05747235853911047,-0.048780025174346556,0.04413847153221292,0.004558715954972347,0.07429306630192697,0.04079797752974573,-0.10542985636440155,0.014395285747911058,-0.0337440056836941,0.019463261291428436,0.012069779616565931,-0.031480154057138776,0.010777185072791644
AHSG,,,,,,,,,-0.02674069961503313,,,-0.01728343555642487,,,
WNT9B,-0.030203015545764204,,,-0.013212944958310857,,0.008141179614360878,,,,,,,,,
HRAS,-0.024129540452439136,0.04919878945254079,0.03762997774378146,-0.0013062916235847487,-0.03607579025665806,0.05531935370292109,-0.03171629629530828,0.026185822414528534,0.0126169145564497,-0.0418362921929088,-0.04024233913192117,-0.014050671652769272,0.011859698962577112,-0.024514379725251428,0.015189792531930266
C1QTNF5,,,,,,,,,,0.06158666042501665,-0.006039738126005589,0.01235045210819629,0.009128115779239483,-0.034746051593940494,0.10003240604915695
RLN1,,0.040343422115971236,,,0.0652686369620832,,,,,,-0.01615276964188646,-0.019322752853310685,0.11404564282774074,-0.013424778243139302,
COL4A1,-0.045595174840588865,-0.004026974603253494,-0.01967794350050569,-0.08528656817725029,0.08922357754759463,0.021186569482436562,0.018231595421639164,0.045867573728715506,0.03456651837412389,0.08930349279984147,0.0669203580129181,0.025876949736668615,-0.022798238460167795,0.03324566085501215,0.04809639359433613
CCL3,0.04204049451954449,0.0025661345218827274,0.04130745211981748,-0.050058354112967614,0.024883292966428876,0.04948550203513254,0.02997783253794408,0.0614241585478017,-0.06623390288335328,0.04999818121602098,0.020039793783500893,0.035925242763476174,-0.03284386100331246,0.01138728825994078,-0.018208326375713357
BGN,0.05466852354299209,-0.01944212852848135,0.018587846952452303,-0.05425964258475284,0.029445911708784887,-0.012106012192301927,0.004362586292498002,0.05128230040222004,-0.006511419165922797,0.0803675491522113,0.03410798094382342,-0.029107924829388433,0.025129596598045152,0.03101326157246654,0.013135458269984267
RETN,,-0.0173324995326804,0.07130425002893849,-0.01630310524139955,,,-0.012680525741171645,,-0.06377938675375684,0.07016653950328651,0.005848192133351535,0.04732594563325204,,-0.023316506720794956,-0.00866782036250483
S100A9,0.011520269382554973,-0.038808347922937254,-0.02130444083821273,0.12870308490208202,0.16279227263979662,0.033062829788873586,0.022503012824706257,0.059936570417758774,-0.04626103715639113,0.11494453467930994,0.030386834702860303,-0.024316089243288267,-0.00446792534924225,-0.04010755740670191,-0.045242484104964294
HCRT,0.00694576604667809,,0.026469219450300223,0.03236780255793961,-0.01033029089073355,-0.011739842832852518,-0.03150591429040463,-0.0032215851509872326,-0.0603374513542258,0.0022093329718331843,-0.0013099296641713746,0.08871921099139171,-0.04404548457354775,0.011102030208227077,0.03457746452574664
FADD,0.05554025563873658,0.08234620456999035,0.015504503459793118,0.03810263214773259,0.08278117892680407,-0.004081762768451355,0.03375228362178727,0.011657520897653756,0.052016211902696376,0.029390967251862965,0.007275266662856152,-0.007041740128058569,-0.02651000374955221,-0.06336841988961497,0.023661039602013663
