,UKF243,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1
ULBP2,0.008563719503861481,-0.0017932890331058607,0.020936852959027318,0.015157680940186187,0.007233820387946206,0.0017272117541828613,0.006625399999009164,0.05919596144974809,-0.03918584147925783,-0.04166169207623845,-0.01129600760644653
ICAM4,,-0.025242920652817663,,-0.010197152372701915,,-0.0167858738796561,,,,,-0.018354464540188308
TDGF1,,,,,0.007795531194783135,0.0065158805369289535,-0.0016678758849657696,0.0641296505664776,,,
ANGPTL1,-0.018626714411372054,-0.020351667369867134,,0.006368679229480494,0.043137308496407865,0.02314246748868336,0.01762136337634322,0.09856085410553497,-0.025514323259112397,-0.05347557110145768,0.034136705287784216
LTBP1,0.02580458401671957,0.05951835806317161,0.059489763193038225,-0.030405524670843617,0.02598648970841525,-0.013505560980828233,-0.002590118769665109,-0.06899195451052575,-0.017479888399002174,0.02945380571526746,0.02734242156323006
CD160,,0.014291353445907934,,,,,,,,,
NTN4,0.015179693158739056,-0.0388778146940374,0.05759297321865435,0.014338874390276172,0.005997742557475615,0.00011297853324968245,0.044420342213862256,-0.03232522419424953,0.07486580190090945,-0.005137954175002062,0.010726933513274119
APP,0.011838806041181604,0.017911311286336804,0.09960176690683795,0.007385149439059567,0.02109740265996428,-0.02341932309416923,0.03424077254102442,-0.02561293015874147,0.007920646341271225,-0.0010240172811902828,-0.043472074150624235
RIMS2,-0.022514178535736562,0.05825362093216989,-0.049900317962914525,-0.025365483331405685,0.011996132042749621,0.10879015368482493,0.01329367251568021,0.01080363451061606,0.019983454236085406,-0.026331420789310354,-0.018930822956982993
WNT7A,-0.019867793618121635,0.019090994017378737,-0.029947268599309837,-0.022803426430013728,0.07406876201216064,-0.03010539928955276,-0.024439458392384837,0.08597281209027373,,-0.019062158363085377,0.011691014603606623
GAST,,,,,,,,,,0.05133898092482947,-0.000689790560120102
GPI,0.002530650513062306,0.01601850373999729,-0.09424990842341904,-0.01454290887666818,-0.026451520770849616,-0.020106167736684905,-0.07789407157033049,-0.01872606577654394,-0.04758961379551705,-0.06755027544313347,-0.0922662199633899
IL1B,0.0338250028652315,0.025536624502275868,0.08380372994383779,0.03941093173964241,0.00758904578419348,0.037340012394477685,-0.034085648971963714,0.03296874782573789,-0.0028401958887428825,0.0368248406783967,0.06250882862307469
HAS2,0.06322382204389344,0.0035039930272016554,0.1466091681784217,-0.029197488082077647,-0.004761390622490897,0.018833535863161173,0.028324885036020077,-0.022612654786719453,-0.004714363361517602,0.11876134826148113,-0.009585589960029357
IL11,,,-0.08842555897735513,-0.005142722350335871,-0.01684428207958241,-0.04021969456954417,,-0.026603726973102673,0.01789099238916593,-0.0036105945291985166,5.843415819631395e-05
SEMA4B,0.04026322947921037,-0.0007255570897656091,0.048863704165494196,-0.008448017625288608,-0.025234945963600732,-0.040973601744775455,0.04559596603372652,0.07611204089925297,0.005041631149868032,-0.006049364377724242,0.014724784339340505
FGF12,0.010145541563924254,-0.0177389497508824,0.0395707549512246,-0.014262295273748215,-0.004887027962309736,0.03757704874572926,-0.011832220876170814,-0.04116924410773857,0.019875949905639595,-0.006036814871028832,0.07661735898399277
CP,-0.03387894454132126,0.009402072392604351,0.12094391761728644,-0.02374376317839345,-0.013794458586139332,0.06978868772051797,-0.01067842987054784,0.011106953365545959,0.007143288122610213,-0.04019376888884796,0.05149188730263435
NLGN3,0.02908585481280201,-0.008346512215140992,0.07596040724668117,0.0228922314432968,0.01821977431697528,-0.01595516565731669,0.004698579275587701,-0.011785013078507517,-0.022580493679179255,-0.008995806653622233,0.03920932506776888
GZMB,,-0.017374116696976263,-0.027526129493351207,-0.012959456898139175,0.006273200757630403,-0.007261335741267625,-0.04257237784399418,0.10369280283030155,-0.018647751771742396,,0.022686484235328146
PROC,-0.029545280173303625,0.059999747512898716,,-0.024389038952648108,-0.010426696305046312,0.02074366925940892,-0.026458880669214212,-0.022587682040287528,,0.023662558368886904,-0.016074899710518245
TNFSF11,,,,,,,,,-0.02101020371959936,,-0.026965101110153784
AGT,0.05378857539235643,-0.07128922985570034,0.01924629982558365,0.035134922592398456,-0.020754073221144174,0.06852640222390162,0.029911385213070546,0.06607278006237681,0.02169159284582314,-0.029217608425109527,-2.0490232040871585e-06
PTHLH,0.0005931919725067073,-0.014411211563615363,-0.023822368356197124,0.007269756875334318,0.01604180942570555,0.015747263316336135,0.006569418334497072,-0.022314858012357986,0.011650109066780089,-0.04644495590273769,0.04485347261419636
COL1A1,0.09498554162249141,0.07761534842950678,0.026325197262070818,-0.028365835088286374,-0.02638249702591307,-0.0371652051959504,0.004569102729093786,0.003855973800429289,-0.007932364259901889,-0.011863379009401176,-0.0664251134349783
LAMB2,0.0802097708378497,-0.012811064873520206,0.017207311065565837,-0.021575883469031103,0.014282917939331606,-0.02290443383209319,0.020798950645419936,0.01403820887245326,0.04667705954812997,-0.02171165668773211,-0.05832076840079389
DSC2,-0.023543031172668573,0.03273892145683745,0.009635343002392098,0.038861400950006036,0.030612742021677984,0.03293173462354298,-0.04248822741376156,-0.013986699838025468,-0.00932279812828118,-0.023685340091892854,0.05152312692503127
WNT5B,-0.04442566658567937,-0.0362450073314065,-0.018499680603716647,0.015541296745541373,0.02231442649804614,-0.024191864865150688,0.019708531738283706,-0.0406430401485014,-0.036107115178725176,0.029798436010544754,-0.02333723482015863
LEFTY1,,-0.0047944735739692875,-0.026461303195146262,0.046073924364038725,0.05173282955643453,0.020337528638185658,0.04286385725463407,-0.0316092308860325,,-0.020829549310240808,0.03398817300478008
FGL1,,,,0.01435042460979278,-0.02389316607944086,,,-0.02333865871691872,,0.039273076294397025,
CXCL5,-0.023879742289680383,-0.032097095680720576,,-0.010197151261528701,-0.013188281139330967,-0.02483197663448578,0.012415344924747418,-0.03923902456979862,0.009578952238162616,0.008527189418109843,0.022898866842959924
S100A1,-0.036277961751574356,0.007445256596125203,0.029021253875192488,0.017262768854963043,0.015404795117184103,0.05556011693843654,0.02878596256277179,-0.021335638859883026,-0.014821552910053878,0.03882687903539443,-0.013461508767746194
C4BPA,,,,0.023368492439816882,,-0.019938077411217895,,,,,-0.015403996745737976
NPTX1,0.04984897655967163,0.07720421958452697,0.08936754230386297,-0.02179518261516913,0.01909111646384351,0.041206467061718384,-0.023798999434182715,-0.004434524176432307,-0.01220650418993866,-0.026681265171306822,
TGS1,-0.03679163578926335,0.0646047034348076,0.042860094434927755,-0.01034010282167439,-0.008577500342232076,0.03677033234796895,0.0005472587676944473,0.050127115388560704,-0.015485265643736949,0.1075725093105508,0.03889091115111257
SST,-0.04855508048622807,-0.01212522915376436,-0.02773480578162831,0.05111772483398175,-0.012873815635239405,0.01680256033125599,-0.011698194158510105,-0.0630374989950354,,-0.03596925603494621,
IL34,0.0012422572452957443,0.08233949086161643,-0.02731605195545266,-0.02363735449054962,-0.03473873642904564,0.08695287067093067,-0.00949093421438364,-0.035460332772461294,-0.009922595187202995,-0.022211218850972866,0.08745762676345142
DHH,,,-0.020693777208120667,,,,,0.05391237031375101,,-0.04699515987307625,0.013169440459016397
XCL2,,,,,,-0.01314064410024293,,,-0.0161368717968495,,-0.016078943739230276
TF,0.03991031323580505,0.0066581728978443305,0.003738092776079193,-0.00897364860505765,0.008007189721389592,0.09103327048533073,-0.05280975612548811,0.035052320185054726,0.11125699724021507,0.054441134688208825,0.028771636030347863
IL33,0.03251534291294121,-0.06830419854351924,0.02419949580941236,0.028395160196693355,-0.04791291263828509,0.08383900797351332,0.008812910074956024,-0.07691602539669314,0.02227868856543293,-0.0087304948235633,0.06833429863716795
RBP4,-0.0302155087211024,0.04541065472199753,-0.023009879393655536,-0.020763724827398355,-0.029285409694090506,0.03851626003796462,-0.0157302064442035,-0.008866275405677025,0.0014757154604418585,-0.020145249395642665,0.028700537154577203
CCL19,,-0.016340875563972616,,,-0.016844287046412425,0.010270480097452558,0.016753914615212463,0.10741392060819505,-0.019059546155489545,,0.08125133564798595
CCL20,-0.019615357893125386,-0.019952709226942103,0.017057754436293,-0.013891630225372957,,-0.02411171320729503,,-0.0023076964616078133,-0.018785913176650786,-0.029712879590925872,0.10091404109399145
NAMPT,-0.035780296429623215,-0.012793911479719911,-0.002036614637536238,-0.022562906288399482,-0.025022647939769535,-0.008274529642543244,-0.0012110025826176116,-0.00814137136237405,-0.016365901143417263,-0.037921757364751646,-0.007389208958719282
