,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CCL25,-0.077256595263506,,0.01993143604881817,,,,-0.08906829548969894,,,,-0.00015224162658799818,-0.0392232693182777,,,0.017862020682289093,,-0.0026542026599701406,
NPNT,0.09690647364234976,0.07287070847445808,0.12584240544582231,0.05572902924582543,0.042205391005123154,-0.024496023216088163,-0.40433200128800345,-0.19879344168472396,0.04404231064180692,-0.0004607685667977365,-0.06746656905427854,-0.07890999092889163,-0.09979599585910696,-0.4363080451712465,0.2002505931421111,0.03086703125840896,0.0752755786114748,0.11030087136296464
KITLG,-0.15823335648534745,0.01577471101308878,-0.04071883872556131,0.019027045032544283,0.06677615309544016,-0.08260593372315318,-0.17473503531433576,0.03943137041511724,-0.005291949108439857,-0.1488772089559633,-0.007326529397179326,0.010448670221611197,-0.15141855201872872,-0.040383040955703886,0.02864433001796865,0.06537218019907062,-0.036081613657859044,-0.03687893254515116
MADCAM1,0.07475514970711154,-0.03329585305592805,0.00784467060523926,-0.013073245337589946,0.004917036367647563,-0.04063758555854783,-0.016344942184507622,-0.08141839852487932,0.015294723151934789,-0.10512162869047915,-0.06949362711418378,-0.04434842852870133,-0.047451156133072214,-0.008755208998316423,0.06343510020952425,,0.0063427005707943586,
F12,0.13307719063025417,0.14639425247269475,-0.03659990304351747,-0.013302192968234832,0.10776301190353446,-0.0037802046017772974,0.06757741045401619,0.0726221060953068,0.09375240446871132,-0.2085624584673223,-0.02052479548173604,-0.11898784970279536,-0.10987405526497347,-0.08661703145411784,-0.060628881818331405,0.013947408816930414,-0.058550104201728397,-0.1212241885991005
S100B,-0.15509649129701458,0.15585317429109924,0.166392763375156,0.10482843539215625,0.17211769844260813,0.08088210821176944,-0.01275780326768232,0.09775302905944847,0.19229089019555176,0.7493249719591448,0.2918398170188045,0.057575821781258175,0.29987869445112403,0.4064791968946777,0.15504909923922924,0.16632247696835917,0.2792253466746888,0.11021780371733601
IL27,,,-0.03590262562270391,,0.00910956114551477,,,-0.021541337241673553,,,,-0.0162237731190921,,,-0.01725568932018018,,-0.04017050047902397,
CD99,-0.16961517741401977,-0.1968859458766067,-0.08428152583224416,0.01014677609526264,-0.365856873578875,-0.010811511843138047,-0.4639729260763527,-0.12686049763127427,0.11702475930901403,0.30328429785215105,-0.33738260708907836,-0.060134665865176,-0.47358261350747344,-0.23113786039264292,0.17175218058561514,-0.023918950848983028,-0.13276493633153075,0.04989474679194737
PDGFB,-0.026925591892890247,0.09444905591754063,-0.08049126891406276,0.014940004545474702,0.054290840330184456,7.756662516586124e-05,-0.12777229705275603,-0.022540297784590182,-0.029167481671119152,-0.02250291458553488,0.06414590051785836,0.01026893701808613,-0.2282342940716175,-0.14960238720655072,0.01165418686374614,0.08687333133297226,0.10434923120185458,-0.05496524399524786
CLEC2D,0.04639233491566858,-0.02861945759463978,-0.0033596327855693734,-0.06160368729019624,-0.09420761185727745,0.0005948327828182091,-0.26983704107742057,-0.028610587984320295,0.09692484011468065,0.03839768594811904,0.033221874786776386,0.07513301627051473,-0.17398028594969595,-0.046696491702097866,-0.03183334480915402,-0.040717633275589804,0.013636345781646663,0.08979746892877388
F8,-0.015105978159308656,0.03577771404302061,-0.005022984297364104,-0.04740380218491819,-0.009461549275125268,0.05924205970344829,-0.2572702713396346,0.0005135919832980611,-0.023018918906709554,0.008486917885845812,0.07648238460303267,-0.009385546947892986,-0.11772626919350715,-0.06922692195989522,0.03558718531590867,-0.05920721712182319,0.030236518398971776,0.0669830426918252
C3,0.3400189384689697,-0.028032636448242984,-0.09861967923096776,0.07568149906663843,-0.06342503043171582,-0.07129227466757428,-0.25852781470991415,0.18857704703980405,0.03200575938949404,0.3039594793988688,0.06387538388062433,0.040660465783838355,-0.013892773090957754,-0.3166508257496839,0.08737257965671734,0.051852566320092615,-0.03325106503455312,0.13800686043429344
DLK2,,0.1947902973844455,-0.07319233527753963,-0.026342414453320306,0.18556057650428462,0.013316634090450622,-0.018113360445850622,0.019086556148656345,0.007294987599005177,-0.14152818845679543,0.0006719528407881726,0.013596892862439494,-0.038483761473259145,-0.04951722340673303,-0.022760164079071513,-0.032820829523552426,0.11961036359970482,-0.1250871754142377
TSLP,-0.0496533752020651,0.014811510882700881,-0.032206923275706525,0.04731428986180497,-0.08133029139278494,-0.019657992914241043,-0.3202561678086392,0.04628733400326473,-0.04028124761026586,-0.07027912550350238,0.054039005269647736,-0.048189937401677256,,-0.03884543803337081,0.00019503011150214108,,-0.10606830595233557,0.057444175709010205
OSM,-0.023184583991239228,-0.004604194715997439,-0.04256571622000469,0.03726723364081125,-0.1001189687563489,-0.01854777674661138,-0.33048790777333814,-0.08488269561198088,,-0.05369105114754102,-0.04307616152116367,0.06858070759811306,-0.10977675908279629,0.013135837198356197,-0.07318526110104016,0.07751734908756423,-0.15338963945882558,-0.10516584425878024
PRND,-0.008151778598915787,,-0.03218728236567263,,,,-0.056668792533000584,,,,,,-0.08125342728141625,,,,,
SLPI,0.10329916590778329,-0.3002697063971752,-0.092558167071786,-0.025220299406508787,-0.06863205400664628,-0.06008393558371789,-0.4581637101236498,-0.005283127279594342,0.07591886172433861,-0.06249052044457087,-0.10630056353163839,-0.10250808837161769,-0.2594914858432793,-0.21359478180857813,-0.10052654877361454,,-0.11961988338528945,
AFDN,-0.021625544186622783,-0.046355748598421245,-0.06352992092169046,-0.02462223617064258,-0.027013762739239642,-0.012797823027835617,-0.21780669777520006,-0.04380919177016326,0.029985417019098886,-0.047271240275991916,0.07808227441826437,-0.007393568988889203,-0.07854320110831184,-0.07235192650949274,-0.03631642123958422,0.018536329488343228,0.05159293504869149,0.14463355567821046
KISS1,,,,0.0048556687954763094,,,,,,,0.01925220793900888,,,,-0.02269576474799781,,,
ULBP2,-0.05536572335027245,-0.06334319016437856,-0.052758871551600584,-0.01943207555124882,0.09677467125687371,0.05091807626949918,-0.20271370177521686,-0.033413785018135064,-0.02550766802858823,-0.09080816655964588,-0.0007727028405499781,-0.0826171799527067,-0.08400807043101687,-0.05944680799686233,-0.05775553287538915,,-0.05236830061567179,
ICAM4,,,0.008109430846178116,0.026812980930868317,-0.04259099831515219,,,-0.032017888175559846,,,,,,,,,0.0046887596488044,
TDGF1,,,,,,0.019314910012653338,,-0.023595422603400286,0.024684166172451217,0.1621294128515469,,,,,,,,
ANGPTL1,-0.19167711252963077,-0.07181107058465644,0.008103740109104616,0.047006932364033034,-0.0031638461310922964,-0.008412279358749693,-0.32724286781701484,-0.04444181547519586,0.008277466457902054,-0.07676139082551912,0.037686363618789374,0.00344146580457291,-0.1337882395123494,0.010671197205848222,-0.04205548739887551,,0.05104353640716939,0.033947021202110204
LTBP1,0.02416781997564308,0.10138749428504552,-0.03257094237949976,-0.05518229083628971,0.019427172645320318,0.056089167188960586,-0.21042184436157516,0.054016867626757885,0.0073129152241743645,0.12412202672259927,-0.014405084069308505,0.0289347553665773,-0.13250966199099726,-0.04022103146013486,-0.0059473078493958035,-0.037326265746104294,-0.013118925696616822,0.0696173484035439
CD160,,,,-0.06874777742939969,,,,,,,,,,,,,,
NTN4,-0.05858707310758571,0.09906049197079615,0.027295911847763556,-0.015184278350135548,0.14324385295703002,0.05018332567164156,-0.01971882642844483,0.055934761273440714,0.0027431918954853828,-0.3334766864454287,-0.003902457679828295,0.0010947412030728643,-0.0760901260001948,-0.04909815943472256,-0.017620378795236393,0.07087694452825671,0.06939628041262781,0.10023396973173229
APP,-0.3080840132025654,0.11071335272654463,-0.002405381917921048,0.04427298219625261,0.09991526779644161,0.07084311001226738,0.4186575916794242,0.16643181971491355,-0.05750876914152269,-0.18788998598942327,0.01736233870704314,-0.02804494475959636,-0.1856537635111266,-0.2785763478631983,0.012313142085202709,-0.07791319116728854,0.032650985046975604,0.16856608042115084
RIMS2,0.05548578451432945,0.3177579643600462,0.047108715762327655,0.06238815254712497,0.3811440408108851,0.1154354206348857,0.19599800545689422,0.1783160457194147,-0.02851689242073731,-0.20933900367081884,0.08724219179511003,-0.052947324196621535,0.04147925124739272,0.08990250718585355,-0.05982627868835391,-0.054533964348111766,0.14298508182218636,0.04333699014313704
WNT7A,-0.0049782981064400485,-0.028116115286478977,0.06341925872283091,0.026981703752401377,0.010333980149329224,0.014997467790194082,-0.1851973572449405,-0.10897708329896917,0.012312070292276007,-0.08256752320542358,-0.031653227508037785,0.0312894928831838,-0.07307013012299043,-0.2154404076299602,-0.005053477906928854,-0.025673696698218368,-0.09502680804778124,-0.05782140675050287
GAST,,,,,,,,,,,,,,-0.02254743516094006,,,-0.025718482629982543,
GPI,-0.3352592982488277,-0.0922973474851172,0.04963894975172664,-0.053995916512794825,-0.26457784315488325,0.06082500193314021,0.07566899584296434,-0.004738270452591573,-0.04224535980646955,-0.37804335458961913,-0.03046624626864277,-0.12155110983239956,-0.18835521981198117,-0.2480076853205967,-0.00036428593021852563,-0.12779945150808775,-0.15945055493246588,-0.1813224973386941
IL1B,-0.011934202299374088,0.021367142678409824,-0.05225482825668734,0.008491871658894267,-0.28378098047518396,-0.13864277249357357,-0.30510862272209216,-0.03287469189588374,0.006897511601166438,-0.015982945623139726,-0.05525555566113319,-0.029126598127992197,0.04077285426867565,-0.029234337392392583,-0.055610117659333255,0.06879681177448226,-0.08838218461411787,-0.13492047093179077
SFTPA2,,,,,,,,,,,-0.09481984972576057,,,,-0.018463837271683388,,-0.01056887098642926,
HAS2,-0.0004140271447894002,-0.22674844610450154,-0.087968970676536,-0.01824179501725637,-0.07614763006253102,0.003510523398765822,-0.3285076095380508,-0.0999716452668698,-0.03700757894453326,-0.05858940719827768,-0.019500348482505363,0.06147846950803551,-0.13014884386978817,-0.1184199379247186,-0.1780297208897209,0.024909343999466458,-0.10667423187490334,
IL11,,,-0.02741786765875612,,-0.010935885543526772,7.460714722264378e-05,-0.013271369321056667,-0.08215889231569812,,0.0020172811405565596,-0.03859449912808823,-0.009722196100492051,,-0.06377819780088821,-0.009255522948446233,0.02355567585574839,-0.02204855259085326,
SEMA4B,-0.02728273713934962,0.02226086011942358,0.012334589149117583,0.01188795528862942,-0.15626031333901874,0.014255461593168975,-0.35979018233860666,-0.02729475292441839,0.01648938962641268,-0.06500143706083683,0.036669856468259605,-0.0047920046423017785,-0.10721434948060402,-0.21822369977768827,-0.06902081581788252,0.01770621083550032,-0.0584373138382106,0.15504573304523384
FGF12,-0.15288426943098574,0.22770528483666524,0.017666983037365493,-0.08240216360256063,0.08977579775228715,-0.02441164364838802,0.18416287430460582,0.17621923657466249,-0.012838477604469106,-0.38010389746940837,0.11946355749771095,0.04102293881857232,-0.18594539681588057,-0.1460308233243767,0.017203395322288022,-0.09478725466782419,0.10257093496333647,-0.08360843018468336
CP,0.20874903997590527,-0.04057182474377842,-0.08050977591056428,0.04597324745925922,-0.21256755640414718,-0.03219882790728343,-0.14891723001449217,0.22175896012837382,-0.002173463887538016,0.3497457748027728,0.10555048184286647,-0.011715335563338024,-0.03857105713327541,0.20841669606202337,0.0651779754253912,0.06665218544198805,-0.04971016278019424,0.06462589737586402
NLGN3,-0.22294185194481103,0.11148248707910914,0.12002728795281245,-0.03157229019769716,0.03760818720107596,0.08610130873239938,-0.23206154438594978,-0.082362467536759,0.0030177751953549092,0.11097900494119196,0.24197298770878048,0.04008909821153301,0.013122435550655754,-0.1032958973782552,-0.022287914842273347,-0.04639390229839002,0.08180382689992041,0.05126588938806726
GZMB,-0.0034261169986708395,,0.04009122998215945,0.03088666999606032,0.026299892222457752,-0.005083680465136855,,0.05053910314635799,0.021267263996615174,0.009449487860919684,,,,,-0.008504807613236154,,0.02255345357337911,
PROC,0.09323442493138649,0.015191838710946723,-0.01034565516241979,-0.0016453856756799019,0.1291942062047774,-0.06341690277985675,-0.17419461804442946,0.033192486521380585,-0.02977475999558715,-0.06484135932809836,-0.020984356549087528,-0.007824249539386851,-0.16227908712541034,-0.10349459670829622,-0.034647090380506784,-0.07359754892315909,-0.029574418633391487,
TNFSF11,,,-0.005240635440176286,,,,,,,,,-0.041151414665766245,,,,,0.01145290581775931,
AGT,-0.4426263639402661,0.067949160906336,0.08539161052376236,0.02591096216823577,-0.053936459854917816,0.051258634419666715,-0.4410566198552259,0.27249957817979303,-0.07719044930473626,0.16800104814728659,0.14084626609316778,-0.1295400314453541,-0.07079797664835288,-0.11316862137378357,0.11515397839122642,-0.081661157660875,0.11381415804558731,-8.693019863501059e-05
PTHLH,-0.05858726432638161,0.043246093949721925,-0.04641355314730816,-0.03713934036697096,0.13662186634755205,-0.0015733098234320497,0.006659004508286214,-0.0729577930040638,-0.017458491595675737,-0.11258028267343743,-0.06369658782558771,-0.06680638840088768,-0.15834516305420596,-0.23723617835434105,-0.06501645872423217,-0.009190898412195172,-0.10808828201286012,-0.003277902562746181
COL1A1,-0.06730915858764315,0.010237494779368672,-0.1006489242498207,0.01597095655153839,-0.0012854563723519719,0.04577321289074764,-0.4435925790024009,-0.15507860308028606,-0.03367690743484824,-0.0920923313036824,0.06236177277979459,-0.009837688491121729,-0.23420048568444282,-0.31768409421433613,-0.1525670482195434,-0.13060293741765136,-0.12515117238080786,-0.07527930407422949
LAMB2,-0.15045396507061884,-0.17530675747471705,-0.0635603275345194,-0.020802509413275206,-0.09538732067371013,-0.04144415673771154,-0.37436579284880683,-0.13384143345555413,-0.07609005697845883,0.12078403042558664,-0.06418194482048421,-0.06916167188168701,-0.38627333120688384,-0.4570805077430564,0.038951782625189404,-0.037515774069442134,-0.13613782103465571,-0.0013869819228179909
DSC2,0.12719670264975133,-0.032479698242673896,-0.06685075718514324,-0.010657743717307077,-0.01461094527653007,-0.01867107655612,-0.13682180313833547,0.02228077545530347,-0.04463483384754974,0.13726526816069828,-0.07037350552994706,-0.05623832564755632,-0.06626306592473155,-0.08508225822308914,-0.09955891294211011,0.03987604801321723,0.023203688104749633,0.032342933093692974
WNT5B,-0.07738482918091116,-0.028858964498868097,-0.03337538969819371,0.058055642881009686,0.10349345540137923,-0.08538738198219377,-0.030806196770813046,0.01703492834494073,0.02232293434826294,-0.03526005379573504,0.014446629066678719,-0.05061438334055014,-0.1226247954146287,0.010729503561296396,-0.06684146233567678,,-0.01766773888587003,0.051179260149613555
LEFTY1,-0.01388523599092674,,0.03240309051944851,0.04029770581563445,-0.060198485811014245,-0.015777342455945566,-0.09702041632192485,-0.05725293673910645,-0.05542835758912635,-0.166619046042478,-0.0024032362442590266,0.06293945020186717,-0.09045443364293974,-0.0608425897279775,-0.04475426071981593,0.013349060053614878,-0.005321894077422856,
FGL1,,,-0.017701446870878924,,0.11813298813809427,-0.026313945191046045,-0.052251168900119944,,,0.09877773407798876,0.03958381806671977,,,-0.06455762433959056,-0.010675862011331437,,0.014784528040318259,-0.03446407442887729
CXCL5,0.14059820496659678,-0.012586591836451217,0.038924213455763405,0.04596907539636048,0.026755803857482253,0.05069138096921111,-0.005076266037117819,0.050873241813184804,0.018443280569541757,-0.0651635998410714,,0.054343849953164665,,-0.009550488077547223,-0.005827555807972138,,-0.046890491743778934,0.014991140957682817
S100A1,0.35191262221322683,0.3547351561670047,0.1044298496812829,0.14484746498365236,0.03754477631204139,0.0039031813554504637,0.4083830120039823,0.23103775089085477,0.019273973467248236,0.29705660947744916,0.16174225985764656,0.1155414945138464,0.13253524434702654,0.39406197856114383,0.05360410843869529,0.14867927556087993,0.15364140852926667,0.14357006372090586
