,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GDF11,0.04353678334780679,0.021927894779006116,-0.0024550212686917884,0.05276967486377343,0.08746143766641151,0.09580019027271625,-0.04449429395390569,-0.003097470440945418,0.0066471177328990385,0.008144703443625894,0.01776868686429884,0.019620283418157348,0.05700469943362207,0.0316386893555387,-0.027602395825913464,-0.0424688346209676,0.05149989987531424,-0.010364921721768804
RAET1E,,,,,,,,,,,,,,,,,-0.03507533082448024,
IL24,,,,,,,,,,,,,,0.0035283928799467353,-0.029704184210495848,,,0.00010748428884711798
SORBS1,-0.01431432693576335,0.03209940220745296,0.052425706519359155,0.0064942204520484,-0.02851577083947062,-0.004949239529667459,-0.02733642720440112,0.041438192873779214,0.04111848428368095,0.03734267266396805,0.1244928268482049,0.03640570774533551,0.11504021590430275,0.0031272450852312477,0.02285707828229717,0.006571572259635891,0.03500435803068231,0.011761491494889838
DLL1,0.016032147249780002,0.04158651082454643,0.018089211248697456,-0.01822008860675163,0.07741447040052397,0.0662776966057919,0.011597262034720205,0.01450361668702403,-0.008452841024781069,0.052444278351623776,0.006672644562359447,0.040313642830262716,0.054880942798312495,0.15437826351811687,0.13303605580581332,0.06334525402386065,0.08329956629571904,0.04022547923016048
TLN1,0.04088603682568358,0.030317876082522097,0.004292612064102949,-0.0034216271526867972,0.06774365130242313,0.11019686905163925,-0.03878780419128904,0.06964911346374632,0.02843889597504812,-0.0010779321305074612,0.06402309499497674,0.06862029620692602,-0.017856934903064475,-0.03224284791294454,0.010405578528100753,-0.03733432356252874,-0.03000351843547529,0.008741025193191051
COL2A1,-0.027674785631009235,-0.014564375854210158,,0.16445689527901824,0.005393990045553814,-0.026318351209624065,,,-0.01838620330379472,,,,,0.021357554376518723,-0.06604065474625564,0.030990222692339,-0.037105152077396494,-0.02144199495674734
SHH,,,-0.016703786811235737,0.062261727097211464,0.0014681433140921953,-0.02068942189766809,-0.005381254497103874,-0.01091775379102186,-0.01754765814835316,0.013195109608983221,-0.02131672807511943,,,0.016955310827678698,0.026431670770046576,0.09005336820736955,0.10044883947314957,0.058794543958904266
PON2,0.04362018289592935,0.04062637140954968,-0.03427593054853352,0.03034465902139642,-0.05552967172296596,0.11636611761575757,-0.022542605341499194,-0.0015743129452060452,0.03524924497323424,0.11373275809963908,0.07919223444687296,0.07636240269723,0.08937385750462434,0.18012617437371645,0.1114939466997345,-0.007933516332007538,0.08752972458341955,0.02898457916685789
ICAM5,-0.04717767321864777,0.01160135427275841,0.019478916922141543,0.029592295789556775,0.021931054489414136,-0.04355906546753677,-0.030381534966413676,-0.033941858642010804,0.028524331670293664,,,,,0.034270714054652575,0.08576996794061872,0.001229870631418177,0.023568836871669722,0.0384000800069814
HPX,0.024984221073049994,0.039776211592803375,0.042833161291220036,-0.0010839681669590018,0.08033739749360001,0.0024881832871274175,-0.006373825522010322,0.10891003920156013,0.035671238687792525,-0.038340834332678896,-0.0035019246116127505,-0.0029305212648323906,-0.037884045298390706,0.0031436398059595475,0.10165714363132268,-0.016910674103006642,0.06539286024649585,-0.006361338586586361
SFRP2,0.05152835539668221,0.13170022139104165,-0.01902380299095411,,0.10360241850107954,0.016488683659468976,-0.009961651279813076,-0.000562737827752326,-0.03442401460412493,-0.016615321588513934,0.2572769712441989,,0.04424289006684072,0.06143052749409556,0.009315336051442476,0.0011522889299889214,0.048362269463023744,-0.022787691484655363
CFC1,,,,,0.001695445861133557,,-0.01716984895109178,,,,,,,,,,,-0.003989697002636175
CD70,,0.005757755551670071,-0.013657298241429087,,,,-0.01486278149890285,,,,,0.012092056573280208,,0.038417849297777064,-0.024390509800098548,-0.015254367843724104,-0.011739832125680461,0.033911884460801095
HP,0.06432424311320306,0.0664843876690433,0.003911948474867483,0.00618409040352976,,0.08881548712861742,0.08389889849168695,0.015343042004709038,0.003539353724955881,0.10690844674595577,-0.007927654356083556,0.05284676413717376,-0.003270250294252792,0.09517168086903614,-0.019826673949924965,0.010159834730991624,0.03470424805296852,-0.0005374193945077569
CXCL2,0.021694519260848498,0.04562348164491758,0.05545580562605734,0.016058722089372205,0.036565725782848384,0.04476642435090725,0.08507621451333593,0.11513619800997058,0.06714484072355424,-0.010746091640511634,-0.09622088818294754,-0.006397333699543514,,0.026988763587200593,-0.09146474055462873,-0.03054871577678252,0.0604540869921532,0.034093280109267654
NPPB,,0.054752603069462814,0.05680342992339506,,,,0.022246263840970282,,-0.022581479044156083,,,,,0.026008504321619465,-0.02148404473898913,-0.008594506808897057,-0.0324341360299572,
CCK,-0.06477134674562153,0.0750291287176294,-0.031266762006903336,0.024747958350991233,-0.07077764803053438,-0.09578609865488483,-0.007388021518221486,0.02302562790971123,0.001655278371606552,-0.020531866283173866,,,0.06934711264442336,0.04139996727365664,0.10768585386716109,0.04730968134728219,0.039814487508271504,-0.04624524376779932
SEMA6A,0.09771872568207476,0.04982112035409993,0.011194885784569257,-0.03940660619288112,0.05926789622840861,0.07030552632517505,0.019575324850048533,0.018956165417224436,0.0001665949463472978,0.046370187228629255,0.037157373201137524,0.13914106472868842,0.09290720574226226,0.0802102063082513,0.004596325473152514,-0.007571139940041916,0.068897592126241,0.06673564780299224
IRAK4,0.03168221436024734,0.030847231926377044,0.006883308561190665,-0.018863039278200856,0.08532262615395558,0.08107087773333081,-0.0011768157634358665,0.03607987666509547,0.060934680608635515,-0.011197802925044919,0.017654825480054148,-0.05646663367699882,0.1605639197158232,0.06496201503533382,-0.0268774815632017,-0.00873252837965842,0.11215028637650185,0.04884350663607718
GSTP1,0.08354735202994933,0.04329025014387156,-0.06586146824321001,-0.02134289499141674,0.08867329800714674,0.09166667118121465,0.0028449326753253452,0.03951473979746288,0.02236766107205874,0.11595642066280498,0.024591526653185296,0.04874167116213373,-0.019376163857691923,0.05299660718691365,0.13114356377567227,-0.029981542670945348,0.0709826050222453,0.0405321430240952
VCAM1,-0.037037951755768184,0.05885267060112947,-0.028162899921569066,0.012114670580780513,0.01037072821341431,0.10158713063188216,0.04325201632955646,-0.036206858135063705,-0.023502460364395957,-0.044572433015173364,0.1440831909349626,0.03290264490147631,0.09137187703361632,0.02963829336526514,-0.05388979361377746,0.06464339893160795,0.14936577045438773,-0.03595875970193462
NXPH3,0.040899220153627784,0.041908956869262486,-0.010369341563623768,-0.014434997862753044,0.12894609868896095,0.07732553300424685,0.016217658533956753,-0.013757134730863362,0.0044348399352213035,0.10523953701577489,0.07762163063344187,0.007082392634304388,0.10186684111544984,0.05659400447043368,0.04917403778244656,0.07128328763379257,0.10334630272410765,-0.027083488363039098
MTMR4,0.046090456726981636,-0.007496203641974276,-0.021707774918802724,-0.010598182491598676,0.011809736987123273,0.0029361961734658383,-0.028621250258366954,-0.00214651046370242,0.056309889719935335,0.06574664364781882,0.11601352952302761,-0.0396112379487819,0.06185950716268624,0.07113256277447098,0.05505005397366696,0.06867231976896489,0.06542716535055057,0.045376348663242035
LAMC2,-0.024690667089260834,-0.023017183027406872,-0.03733589614261614,,-0.02128811330848884,,0.010617430873243414,,,,,-0.034906473029851316,,0.07695659169804173,-0.0176052925959469,-0.020020169144776133,-0.010865056203440289,-0.03845226249774927
IL10,-0.023696522514236925,0.003335708028537073,0.001356419493891855,0.01050922693601273,,0.02407529664871319,0.11307987634629371,,-0.0037865501055761135,-0.01640485482503283,0.0555908747038239,-3.946910199501901e-05,-0.0031917531594686274,-0.05275978762758476,-0.014168517330134382,-0.008329195893667776,-0.026425257950392026,0.08612082808476224
SEMA4D,0.04530949695936367,0.026323746380564797,-0.006517673875773659,0.015914194912104836,0.02274043236655601,-0.02675745985923813,0.04570826956314997,0.02077191924065277,0.005009173118854564,-0.09401286604011787,0.05281053870951686,-0.09190439638667182,-0.015880258169428552,0.06847278447377823,0.1674745939493443,0.01617348781883972,0.06639804618234389,0.011005396998225002
TRH,-0.0481829152718948,-0.017465531775512945,0.05453565829674848,0.1911641899096159,-0.0034658698942168983,0.043880127942460996,0.03073139715203444,,0.09341030807455411,-0.03930298951634005,-0.004174562118475259,,,0.0015264455581726274,0.12520898436544203,0.0058511884425350045,0.05779912069525628,0.02075978493916764
SEMA6D,0.032592147654057185,-0.00451324907552425,-0.05148900249758581,0.01883835350175409,0.08495754048965179,0.056290828112577095,-0.03473616096384572,-0.013991490844885313,0.03903514067730645,0.13164870418733393,0.030112610958232932,0.015526281943083132,-0.0037891365883209295,0.07623158441772603,0.055610370072262265,0.04429674868690864,0.10268642156640631,0.06663855035702063
CEL,,,,0.08756163409256162,,,,,,,0.10903164020296245,0.18385684911279945,0.07903693097916063,0.01040928852436045,0.11875941749976203,-0.0604414119014846,0.010638603391954092,-0.041080996457972314
PDCD1LG2,0.039145086163080337,-0.02464844192454837,-0.011802539014364554,0.062378660063010995,0.03351839480116584,0.06568103337954141,0.03757299106714142,-0.009981430338971285,0.04364339944584234,0.011512089040087185,0.02724245186626267,0.017844376543402034,0.03707980642352489,0.07078504897236257,0.05793694935407158,0.0002680357171664829,-0.006151170754871562,0.05508111761641742
SPINT1,-0.03822868329072701,0.03477598709529379,0.020525503701715474,0.07856720652404707,-7.677190776844173e-05,0.07310681779247467,0.018128841100684155,-0.015539406361817791,-0.029669263337172312,0.14527953982486078,0.05287381751020208,0.01855717526259677,0.022421198188411325,0.13209789564447041,0.029901918579979477,0.03695740270717919,0.05362273363508883,0.015097390498781919
CTHRC1,0.09547666771234337,0.016784634593358827,-0.03423214351824657,0.09579817008192984,0.1156848511469082,0.1107001310593044,0.033878983869219816,0.02441383698365837,-0.016153595564505747,0.06815369810502916,-0.03411426606641229,-0.06257025016541407,0.05555723337920792,0.08794039670555538,-0.014531122237977359,0.027434165950576746,-0.0030712975385787824,0.052148843951866426
PODXL,0.03667641755890364,0.027731762750896293,0.07121996602431785,-0.04435304830379513,0.10627119903473355,0.13686951589706606,0.0505094795218124,0.0030203799894145894,0.07782663948689607,0.04678999530040095,0.03783382482799634,-0.011945656063376454,0.09250009179425313,0.04938404582979761,0.028380833035557933,0.0022706009112163686,0.03195386483155868,0.09119140060636974
JAM3,0.01714279642983618,-0.008939237204554858,0.007725003337123459,-0.017439095651431563,0.03513067266925368,0.07631984317266116,-0.05290694325713625,-0.009969630925371854,0.024099012449188488,0.0033801142808263934,-0.029508442062935,0.013636534553169594,-0.01508455488142247,0.03328472374584575,-0.06985092470134519,-0.029157937162195342,-0.004763573647636632,0.054285628612492046
TGFB2,-0.031828415703384516,0.05273233863459721,0.01342447955207231,-0.0254320360276176,-0.016365999728755142,0.12367431700018164,0.041327401595181036,0.013616982584221159,-0.02095818884790093,-0.020145734710015222,0.034691659446468945,-0.01860517527132714,0.029266997120507905,0.006466719628539344,0.08030087361245478,0.03623232122926966,0.04115874284124443,-0.009225597775118782
COL18A1,0.051565770509095325,0.07975468458472153,0.02455924381389024,-0.01593288358790771,0.1543760101485006,0.10343101799004369,-0.014645213393755956,-0.022728996764602667,0.05433409009572791,-0.008231598125908166,0.009541606525029165,-0.05339581961035993,-0.01804841838403467,0.040989693673242206,-0.07205213839468552,0.030599112313781426,-0.0017299581590850142,0.064303012469001
NODAL,,0.026532560811191177,0.004650007145280196,-0.03813649163070543,0.04746718782677818,-0.0017004006256081832,,,0.03539269689896781,0.05397915941892882,0.019868826911524647,-0.06189041613471522,0.017735532024743685,-0.03224218833017223,0.04157999637419609,-0.02571881734311183,0.004023133574693934,0.0565184181009808
INHBB,-0.014341381970512454,-0.011775528424997506,0.029144464690131135,-0.025316147579334494,0.004267118920172584,0.04690324180729653,0.02123603045263285,0.05161907677888499,-0.011717963025242011,-0.05404217059187379,0.0488747081453266,-0.08707016273758131,0.09163204295876833,0.029738094630760662,-0.05412226859079376,-0.009049224815559254,0.0280458919720566,0.02895111297142315
LCN1,,-0.023017188206366772,,,,-0.02309587978518791,,,,0.06848088832464921,,,,-0.025496709771785666,0.01604394789951391,,0.009018147335740776,0.045494942641851666
ARF4,-0.02558033016166858,0.01869992187516491,0.027282678893621837,-0.029334290107162313,0.05470447456104249,0.06536144415003896,0.054007999093440166,0.08675831962083659,0.06328807300058989,0.05253378613082179,-0.009809210027076605,-0.05086543984021789,-0.0031473443432293974,0.07478393034099229,0.0965353666965355,0.017145751713888106,-0.0040237336108282454,0.0030490137823587114
CXCL14,-0.0076371931499704514,0.04269024233737598,0.02311220972783053,0.04098474722629103,-0.05747265105452845,-0.025064349130610692,-0.00014010935087129645,0.07008700896230845,-0.018628820405982415,-0.006783355270860151,0.08565109749703168,-0.00922696148017108,0.0075915453182466,-0.04330766238980489,-0.026814382159279355,-0.007372452111981534,0.02016151507529641,0.00443718323885264
LIF,0.013794928206330347,-0.04385318999396909,-0.01069643094332575,0.02516083207014966,-0.01886011305194753,-0.0004843085402761951,-0.04516178753705257,-0.011272852455817174,-0.03739763753674935,-0.03511060398893364,-0.05314591644160008,-0.05738492627715293,-0.03372158196659844,-0.036383911575088246,-0.050697169042037034,0.01867910547682153,-0.01665016545600449,0.039066703097259146
IL17B,-0.029511747841699788,,,,,0.1264261870661188,,,,-0.009182568935115046,0.06943515230293597,0.13595318380421406,,0.05037408781558194,0.044360872623962044,-0.018356537804363516,0.0159330813661503,-0.030494402472993867
MMP1,,-0.020836786546501604,,-0.015834156196308315,,,,,,0.15211023813550692,-0.02055467629431026,,,-0.0028812259827947695,-0.010634168893842716,0.0039090830100229615,0.05628039008843787,0.01463367776989856
MATN1,-0.023252506823675398,-0.03022089663790454,,,-0.018207379188550664,0.04001784307257609,0.021219444659898574,,-0.01838620101571969,,,-0.00987497950881125,,0.01119737845598624,-0.039746754414339926,-0.028515145304313844,0.0598416873947231,-0.00989211063440995
ADAM28,0.09831685630458388,0.051563374024938144,0.024204312679843912,0.02133306267098561,0.025620767648738885,0.07633569402120687,-0.015572689812135141,-0.01025738781801469,0.03223178580778447,0.030182939957531414,0.009256763413951338,-0.009604683953801985,0.0055169763092961805,0.06108723541170937,-0.025050550672436642,-0.034920911067447255,0.01721913644943377,0.03849395045287458
TCN2,0.04754044523027539,0.062046490705876416,0.03937149717241692,-0.035934934298921646,0.04876063239247901,0.110914314118647,0.010152373511605124,-0.024686537774551508,0.010057750360236662,-0.038544324261676054,0.04595641197913995,0.09751404839542187,-0.04938990604931528,0.05286404170112272,0.04510236827641063,-0.012005832361603068,0.05214691462028536,0.0600086208381313
THPO,,0.013339436744560295,-0.025558338997343687,,0.0024169969990670377,-0.02960136154721981,0.03474155459704591,0.01258683779570063,-0.018386203127788915,,0.03321445914509383,-0.03490649060821206,0.18010897185218483,,,-0.020599916361407993,0.007069768051846443,-0.041645624658978336
CUBN,0.005282530117000255,0.00837525142767238,-0.02631613578946154,0.027064757447909475,0.13202425555267755,0.0804650628135559,-0.004559427294224636,0.004562815227839396,0.010910797037483393,0.03322086999508079,0.031762653732691694,0.08925864538712079,0.08404000665684043,0.10140868326180129,0.04899814370111515,0.03475427385009306,0.11346897893550392,0.01265519362299293
