,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
B2M,0.03386871730663431,-0.02667537968558768,0.06818325598867499,-0.03330141891272983,-0.061156875023839354,0.09287402815230722,-0.08368650903190476,-0.10625427978357219,0.10996388292396252,-0.014050310016779094,-0.05009740046819727,-0.21859613838236933,-0.05989759236916957,0.0476099731853156,-0.09357035483409766,0.08241304810150193,0.13143652537546055,0.131043489020062,0.009042220263754485,0.0536542665465811,-0.0323137375535009,0.08342547709091966
OMG,0.0051294544150844,0.13148650115633664,0.024872257486015962,-0.048695801078533586,0.03648240074229193,-0.056710381655179824,0.10986184438923066,0.004276910129789628,-0.020953598319698397,0.024040048474127402,0.014596320232276772,-0.05556202356405124,0.10070385036699138,0.0033417467438555505,0.07061215324508495,0.14511939097082738,0.19861897924876876,-0.08055835416379674,0.02673983900994294,0.09226937822769815,0.00755310368267977,0.008554939730716377
CXCL3,-0.02924406539894432,-0.04155835747822861,-0.0392791326978835,0.011069491756466586,0.0060302599884339714,0.01197233984290165,-0.09992140525016624,,0.06614923857457132,-0.019476647225787572,-0.024038210544300793,0.008992103361324997,-0.015945923694576498,0.00899017272268381,,-0.07829688833683142,-0.06275445825189051,0.036253651243352544,-0.040156738660164386,0.025229094938117768,-0.030422685484430244,0.007209781903202349
CXCL10,0.05180112115214725,0.027984368269048432,-0.04656962478265996,-0.03057152856863136,,0.09926390885014619,0.0703720921645858,0.11076799835174353,0.09818962206079347,-0.0020693385722866616,-0.019261903208913488,-0.06632672464592759,-0.04533775915582532,-0.016872186785253318,0.047436143058329945,-0.04846877589127336,0.02379385446403431,-0.044939039627177685,0.03412416595471441,,0.037375114030351105,-0.04043290064793363
RSPO3,,,-0.040058853483966164,,0.0510374604212627,-0.024671170549808587,0.03908797762549349,0.026360481061077242,0.013301239994796602,-0.010799177302733573,0.0016407875356200647,0.0338752058745254,-0.02981338991090268,,,0.058367038220703736,0.10952631436833034,,0.08664513386279941,-0.06699683770800467,-0.015632034661397676,0.057403941641343076
CORT,-0.023150941605165266,0.029653004456694197,-0.008320899775344634,-0.0038361160251042716,0.043654564512733446,-0.03257225205148736,0.08233392900232843,0.014727527711449896,-0.0324750620714881,0.03959747527554303,-0.00234773780860852,-0.02998816207009757,0.044686185590054175,,,0.0041194818385899045,0.010829353959079326,,0.011255087180406406,0.004170610699722477,,
NCAN,-0.0006716253144274953,0.059506930311740036,0.07251423778192383,0.006000819965690043,0.05670469922209547,-0.04104539880680699,0.14048163360437413,-0.028702110238282487,0.020512571084386595,-0.049494572784699695,0.012866411166539034,0.1504381533311679,0.042065043449670034,0.023112274794056913,-0.0833080608111411,0.15398195833989922,0.22467543252600383,0.11333233955470685,-0.013027102120273222,0.0437497848978407,0.05163185321110832,0.017315465273615917
PRG4,,-0.04180005580637552,-0.01409311809037151,,0.035754501090015815,-0.02434938138898887,0.06930209753779931,,-0.05925150556886686,-0.042124936389238005,,,0.005656792057085011,,,0.05569370919105306,0.13452590676527754,,0.027680704879248917,,-0.023773028248115724,-0.01938583318281862
ZG16B,,,0.027469240749993105,-0.01849015497774218,,0.014572014073410092,,,0.027760681808955304,-0.025607216579536234,,,,,,,,,,,-0.01949146490504985,-0.005651262600299257
TGM2,0.024605909030609847,-0.0015880102411854353,0.02834092063037766,0.0003145179000170385,0.07225820180975508,0.042039984377368986,-0.06270424998120824,0.02718310122953196,0.10680399530535004,0.011592285518814282,0.09333271696494481,0.018298619482084593,0.03264837063517709,0.01623786576762962,0.007979999503141419,0.008537340860377857,-0.016165140603322154,0.11550254656547668,-0.003043646351938953,-0.011369768474323692,0.021017489332176613,-0.008487519390301417
VEGFC,-0.036314365112781154,0.1257605279473002,-0.019365825440305916,-0.009574161151989412,0.04864956916851724,-0.001105363794221773,0.08176074067059054,0.04156966475330986,0.04605529924177264,-0.03370166089765729,-0.02471000855988564,0.053305344978370875,0.005923704659285593,-0.03785562721966644,-0.020318876535876957,0.10551920461210262,0.007447333024237471,0.03633434294839583,0.021246865713411268,,0.000856848926258885,0.051534028841499005
WNT6,,0.009752361916500054,0.06616657493903655,-0.017099634689344695,0.06957609322393038,0.048475294032712404,0.051870582093408876,0.01068760922928057,-0.023458079747473146,-0.023897217145262547,,,0.017305451987603453,,,0.0937998118224279,0.005762063039644847,,-0.011796231157735261,,-0.023539949822580057,0.012868707094757395
NRG4,,0.053530495622791094,-0.02716162331482626,,0.1220476596342374,-0.029634311034110745,0.008532365022394715,0.018487544359599272,0.04475987786555694,0.019140429450753074,-0.02566358894368381,0.10683597154555648,0.03500068512761846,,-0.03399158511722158,,,-0.007001449322297953,0.014692355531658076,,-0.015632036413375808,0.011052561570339027
PMCH,,,-0.03130523259827307,,,-0.009912063585218287,,,,0.10996045361452886,,,,,,0.135424423371797,0.0788999909958967,,-0.005142811485167113,,-0.00950986530016412,-0.03086389828837864
COL9A1,0.06421218497728362,0.102315817006791,0.018230935956364484,-0.019520848936086993,-0.01961637266180597,0.006837779866042523,0.0015505054330045378,-0.011740299024756078,0.09140329409317224,0.008000689020727973,0.09908949442624303,0.09764895401039575,0.05839243925616604,-0.022493520866239663,0.029351389227497065,0.1910871281503875,0.19722409462637516,0.061373949842468065,-0.00039988615183996894,,0.019011823954243456,-0.0002691608982069145
GDF11,-0.017854274846224746,0.053684593366093256,0.05102837624125213,0.006004708016399111,-0.010288424063440223,0.022477703341666443,0.0681497263186254,-0.031623789834076196,0.11427678665020437,-0.0576655360504955,0.0033782721813926365,0.015342786372997817,0.05172212737554122,-0.03443096229099426,-0.06634089120297759,-0.006187979905975237,-0.0034200413479046512,0.006800507138406224,-0.03287209201007533,-0.007253336798004072,0.00873133179659776,0.0337940730434065
RAET1E,,,,,,,,,,,,,,,,,,,,,-0.01714823287685852,
IL24,,,,,,,,,,,,,,,,-0.01492296494920177,-0.03692388482411334,,,,,0.0020697969983781476
SORBS1,-0.00663494952197187,0.012653673613860073,0.032184969370911275,-0.007197217599343729,-0.015934979043084996,0.026535536036034434,0.0518412456860351,-0.04093076516768745,0.005581047334171686,-0.02586163688903458,-0.027281718949128418,-0.11200651073881977,0.04041787009930848,-0.025923172471262548,-0.03268085734658938,-0.006831354194366581,0.06698522752059638,-0.004269425900055951,0.04589063124086095,-0.0472623003710408,0.05683692824602376,-0.008129100917254321
DLL1,-0.025319875492810593,0.05196415716154736,0.04336817202981218,0.07625200735578343,0.012034615028114627,0.029876358969545533,0.06397536799730077,-0.04972906534450002,0.06711216096249847,0.004160520734192298,0.05338817262723144,-0.07195995036171503,0.028198103280231642,-0.007874314272397268,-0.03821146440548978,0.12385070321500856,0.2252098192450717,-0.01029855148189906,0.033612989742115525,0.07013648167764651,-0.0014022465350885173,0.05785026571595789
TLN1,-0.06775750893301963,0.00483000294674397,-0.013475789104717714,-0.019416982510539492,0.028926717782148444,-0.05847508679735608,0.013189073647957676,-0.04897332255169642,0.06802749440626808,-0.04140897114655506,0.0033129922458813655,-0.16097790829032885,-0.007847290728487262,-0.027661228805878797,-0.028595235564407975,-0.0391764028598616,-0.08499515668493574,0.04432459798106773,0.030951617323606774,0.09320064609972635,-0.024438651747577596,0.0594025791072041
COL2A1,-0.03410847371451863,0.05359931137261135,0.0696340752816464,,,,0.017032447796232253,-0.025911818288644462,0.08856031909093276,,,,-0.028963894509882807,,,0.00840111042795658,0.007293903898236343,,0.017897808219793546,,0.18436027829936638,0.08648389365428395
SHH,,,,,,0.07747914987399863,-0.048064300956872044,-0.030216352965482078,-0.02173864547045028,-0.03503938767278653,0.007971193536860627,,-0.027642929380612764,0.06632019767740487,,0.03663482808921037,0.1158228390561338,0.07030851740794877,0.017832854441808866,,0.06275158379685704,0.06484362360039035
PON2,0.01614338571167349,0.04977134215451809,0.04979462269951017,-0.01995221310369093,-0.0695373971568704,-0.04883136117680234,0.06869920985910331,-0.0265472809325487,0.07328226856924683,-0.008199893225639418,0.0025083746394362052,-0.08195859308010868,-0.006910406824300443,-0.0395075867117142,0.030841216703001613,0.13132002893848266,0.12569336579237764,0.14133539027413952,-0.04811469930914189,0.052533374476477906,-0.007466821982571998,0.015299415993450187
ICAM5,,0.15275896203569672,-0.024442586287034884,-0.007172725466441209,-0.01709954755814414,-0.03943652934698641,0.026875484508340736,0.0357644773519682,0.06308148322262443,0.057680264694592046,0.044956223602784846,0.10171924981322152,0.08251670327541506,,,0.01671698211668342,0.00950440309407983,,0.026291503854082847,-0.07277926813866843,0.004267643777211188,0.024989493885419243
HPX,0.015136764498058064,0.006646185543492345,0.006201216430877635,,-0.04073926415924091,-0.005811768035975581,0.028121277159477924,0.011907279997267801,0.041996466327270165,-0.03376394364712872,-0.02247005724866637,,0.07098899218584258,-0.02287158863693643,-0.044219862873873764,0.09683775741924057,0.08223528774801864,0.053720501187150424,0.008825276773061632,,0.011464544939852961,-0.04018391591046259
SFRP2,,0.02249266346480568,-0.021523552426370524,,,0.023176709541620866,,-0.0019978991296463085,0.011147282091498643,0.029153507034739522,0.004388618067341423,-0.08075529338842984,0.01285846992655574,0.010365293691123554,,0.04599182401443504,0.012104230197022349,-0.0029284542245964595,-0.02065382245452153,0.036092202709299734,0.026920543261522663,0.07060579434242752
CFC1,,,,,,,,0.006395460394140362,,-0.03222692588508149,,0.1408261701361559,,,,,,,,,,-0.021524168019637104
CD70,,,-0.013593724228600893,,,0.07464132374466691,,,,-0.013245605502562192,,,,,-0.036890738822702364,0.05237050671118394,-0.045195458149310516,,-0.0069395675148007175,,-0.02384949604260688,0.01093754226861822
HP,-0.03405187602157506,0.019517383031091073,0.05672824609916228,,0.005877320002168247,0.04906726737300386,-0.022199037958699777,,0.017203262417260237,0.00856383519182555,0.03729564970485192,6.358825819501835e-05,-0.026606378707302834,0.01956820166451996,-0.049894051937878006,0.08689345839163148,0.06478793403726842,-0.013719112382362515,-0.030996491569003845,,-0.023383816731555502,0.07709317764709595
CXCL2,-0.038085069290546336,-0.03321074059665842,-0.030502272671690797,-0.011182731231484251,0.007091072619959963,0.04522443288634176,-0.08996206920557384,0.016178012883379354,0.05844959124708517,0.009951241439867793,0.018096547244072468,-0.008986877410849645,0.0032201444370051047,0.08411206005378187,-0.033487170763958095,-0.02211716810258052,5.8882703467253345e-05,0.09127301773833373,-0.04068384282545011,-0.09677840353901554,-0.022017219817311758,-0.0013625949060061672
NPPB,,,0.038655279287966096,,-0.036833232441908545,0.039274500289608834,,,,-0.028219206931769412,,,0.08363468234201087,,,-0.04697135907219172,-0.017023418739531587,,0.03753609312857583,,-0.01585695999802891,
CCK,0.021410054618897393,0.13590206924096013,0.045870089559271986,0.03231030350787475,0.012803648240607982,0.04312632968613587,0.11110481837192089,0.08744383296789342,-0.0592933164554051,0.0866826521336012,0.039550629710944155,0.2670367630470491,0.0812963142478823,-0.02353289746876243,,0.1728165534622315,0.08327503752070543,-0.009402913181670922,0.05972376547314681,-0.05546217855874084,0.018994705822402178,-0.02624685140578129
SEMA6A,0.008350120250836326,0.01628999424564622,0.03778913231542225,0.05582428817502059,-0.020402794190352017,-0.03880067518206681,0.01058742311260335,-0.03221288838517441,0.03700293711107219,0.016560198125762215,-0.019678796610598348,-0.11582372573118543,-0.024611342864234817,-0.05763309874047767,-0.052172872920307825,0.050769813201727326,0.09116443332992982,0.04796355789675583,-0.006678699668673643,0.13623853491965596,-0.016224324211606002,0.08960535483755741
IRAK4,0.022870782537068583,-0.08315670480940021,0.0067313973553019225,0.0491654617131794,0.011278936405347524,0.04068280226387567,0.013512037725760614,-0.02152897491804421,0.028411848792940782,-0.018964265675096147,0.07556528220666398,-0.0305066054503493,0.050156198694713945,0.06440154168777915,-0.09576523790145053,0.006032084014719483,0.09571391696896114,0.0546335586382062,0.0017194173684367245,0.047892585353876575,0.02698977131446226,0.09027359757071265
GSTP1,0.05546437853926484,0.024294960493081472,-0.011627224647504613,-0.013820785455066363,-0.01879415600505443,0.05942184322018245,-0.004006639064972587,-0.032507375458484804,0.07220068258227573,-0.008268146113591729,-0.014075054285916133,-0.18152801068072227,-0.010513722771297548,-0.0723153904728624,0.0803320331463836,0.08961165541804918,0.18924702070695062,-0.07419434256682114,0.019636271780726612,0.05814129622128812,0.07297625591226838,0.04837608066836398
VCAM1,-0.04189455989609563,-0.03837409288352575,0.03911586916108405,-0.011833521413328605,-0.03308555846735558,-0.0012598552872739317,-0.018067426060379876,-0.0732658489612655,0.15551504198339766,-5.3436951597607e-05,-0.043748280971943714,-0.03622029311367917,-0.03231158394809568,-0.01028849506691267,-0.08527670592977445,0.05981171117053443,-0.036312874812814325,0.0730413250051868,0.020816743966326618,-0.005654142321422112,0.038700386824627696,-0.02172054368041484
NXPH3,0.08826554192269875,-0.11688236505451062,0.013687028081729566,0.06421034442658713,0.020836306144664456,0.009087275232149104,-0.005621483303487763,0.0323972717500007,0.021940021931732577,-0.014189831066347592,0.017399611706522905,0.0030715256270326618,-0.013653643805421705,-0.00802611206153712,0.0031433304813679266,0.04267260461745936,0.11538552254057621,0.03026166730763407,0.0317445570482661,0.051616976186091575,0.08035074988376553,0.06542220873875138
MTMR4,0.007988052357573577,-0.03242699160439434,0.0036548906690132194,0.016154637361029366,0.08178218143461119,0.05466153153436268,0.015157256352186519,0.02849442349956649,0.0701762136233993,0.05155157651300742,-0.015053109001966318,0.09419407138037775,0.08954599932805296,0.04062755732273446,0.00968774349788117,0.02831621866645328,0.09430720773333477,0.10093787465397241,-0.012439164103686924,0.04390386833180648,-0.03812033931759041,0.055748389823295295
LAMC2,,-0.025886850038728617,0.01797078315559685,,,-0.009919020101184927,,-0.0369684783243031,,-0.02749445382874384,,,,,0.021110576044474163,0.013504002035554344,-0.07207230447883892,-0.05267576971538251,-0.006876001918145679,,-0.030212371528327186,0.023794580241338913
IL10,0.013891797470257825,0.01585823977625781,-0.0122917713615717,0.028391497939741838,0.011012212785486516,0.03424815778078596,0.04621667682560607,,0.033439871005351916,-0.05485569383335958,,-0.041278551771586965,0.026473845431393788,-0.04308277066303085,-0.05920004040841833,0.05607920901765479,0.07872432284796234,0.0622032965046265,-0.014992559996896174,,-0.050832547266162216,0.03813665218058249
SEMA4D,-0.02733189832338804,0.12319459896575849,0.03733095013673042,0.033424209910966944,0.03425964049909431,-0.026475729890819213,-0.019010001361858778,0.012763331082109926,-0.06900044945179708,0.030556071599044776,-0.006971167164824727,-0.15922089664124955,0.024769196575092634,0.10710349758731073,-0.018936946724761795,0.07673108781244138,0.1598872562042305,-0.09799220906900008,-0.0017373226401984478,0.16115477859450372,0.017596548682125283,0.006928413682985305
TRH,-0.033343555702213035,0.0876894738338016,0.007380651464692018,,-0.031463849000047096,0.027795427403767285,0.02713897160964108,-0.00486291880272106,0.052033988572768745,0.01101997098140187,,-0.024153335273589798,0.017512896568190276,-0.02981229668685738,,0.1951719346563221,0.12923068105568922,0.15183854798695426,0.11503061232240755,-0.04767371727521612,0.07586562333462177,0.19124768976744747
