,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916inf
SEMA3F,-0.054016603166183924,-0.01123207998954163,-0.009667464476487064,0.017129946741494106,0.09298213552938678,-0.038753268575017666,0.03810575404533091,-0.06735914434328215,-0.03645352508419609,0.006003311940686123,-0.0021365697049241044,0.0778066911686445,
ARF6,-0.0001980947097461623,0.006694050240004415,0.005866238277023971,0.021412051972490173,0.01968884697849597,0.030140339421038123,-0.02470599584594907,-0.036272054194739764,0.016502232656276362,-0.08680695379696986,0.07057070132683742,-0.00827235400742059,-0.019503450519004616
IL6,0.0060101594130894135,0.017854391789536544,0.05205253075897937,0.02864562271955643,0.0003733048173407616,-0.03246678937019029,-0.012115470492757381,-0.013898041907443785,-0.05038714143848959,,-0.031212040176479817,0.024832793556060374,
CALM1,0.032950436195116,0.029750520739880486,-0.015243742507312658,-0.06736796377516266,-0.03829233250473438,-0.018285853264976507,0.010491743344057681,-0.04615634438122257,-0.1072637534916358,0.017237764313677042,0.019014206897278247,0.048939458930026845,0.07155620536527753
VIP,-0.04574338664666184,0.004594382112986976,-0.02088627991542628,-0.03580088049106672,0.004091082248102911,-0.02652285121230413,-0.032846094794559993,,,,,0.1012775863615516,0.09571122836598443
NMB,0.11262612449190984,0.02812101183812252,0.014850630318157074,0.025769870200049023,0.07327984428596922,-0.03068136891793242,0.053043941464407884,-0.07232384024361879,0.026952181138531237,0.08026130696644183,-0.01794743444017738,0.051286303728851575,0.02208507375086641
CCL26,0.002139950622187447,-0.008380712684365297,-0.009451955762028855,-0.023654902126886458,-0.0048498846811273165,0.09950027238536838,,-0.06926567052485748,-0.030624943297297764,-0.006494167974687436,-0.02142248088932921,0.007132786612086499,
FBLN1,0.02657866684603304,0.014122631984599603,-0.015329697610405365,0.03746924080343008,0.0008589676229604365,0.001134000363294549,0.03666617303224903,-0.038858743235908516,-0.0565382111000205,0.09044298180084161,-0.013718724889557964,0.0013689799057754342,0.00964062650230886
SAA1,0.08417792271054138,,0.01508409345492876,0.10062241336053412,0.04666584884119432,0.005192901026015709,-0.0573159642612797,0.03325364835569271,-0.019125793912408116,0.0326430860741406,-0.04600701249210445,-0.020613154555309883,
MICB,-0.023747572092308825,-0.051472850332825414,0.06270134663229449,-0.017844551463674318,0.07188079334030108,-0.03865720577533266,0.10030185922494836,-0.0331555701660202,-0.04180720222525704,0.0268063245477573,-0.025352147018614865,0.015703880920507635,-0.04010401548115512
MMP13,,,,,,,,,0.034278954634299766,0.029976315753707287,,0.12347209439708522,
F13A1,0.054197541515807184,-0.03203504844314358,-0.02671696996151859,0.10307188198362309,0.024853758368950315,-0.015419347776661424,-0.001620112993424646,0.016799011696067703,,0.048746651172279686,-0.005281641490506655,-0.023062391281966493,-0.033289084090365836
CXCL11,0.1707290223700932,-0.005908083371203385,0.02601359531347637,0.017579715471919825,0.002508333659005898,-0.03007015704535827,0.09090299471134175,-0.047156320077263426,0.052481561318227274,,,-0.03257621236569682,
COL5A2,0.10622355182491584,-0.01859446688773436,0.008802258892154205,0.10250604148756247,0.10231991959531476,0.01263659228566894,-0.0017647448188121367,-0.07769105888781924,-0.06569519295190758,0.027175085096778476,-0.009664011296621224,0.008478913187930584,0.04033182444793379
EFNA5,0.07833767961650158,0.014523397741609337,-0.030190766740787005,-0.04867987873652774,-0.04164743690529355,0.049217791761550854,-0.028990492371183566,-0.010268411562659627,0.07545268060324976,0.05323635286764592,-0.014900565313925513,0.059396873710147464,0.134595594493271
AREG,-0.030374842510577277,0.053493857619443794,-0.030678082699712016,0.02535551700605403,-0.013994817403248734,-0.021411552937965428,-0.041906227231867384,,,,-0.026237267616495974,0.006945902892857413,
EDIL3,-0.0035709596059982085,0.06868237230140485,-0.001330417634946755,-0.025504866445957272,-0.08553133621675102,-0.006194839930914672,-0.004660921899548373,-0.04371971228696161,-0.008040724743100998,-0.007065764487378444,-0.04413753929577864,-0.011480732626892965,0.07999416549985362
CD86,-0.03187752871096111,0.01387369779895608,-0.016380432689029195,0.0721508936755586,0.02962976297087337,-0.012508833060993653,0.02922131496556087,0.0013389799414928766,-0.0815656279938543,0.014696945440769662,0.062392288817159636,0.026992047094179582,-0.008612832230084128
AHSG,,,,-0.023235684521181774,,,,-0.04495613438804486,,,,,
WNT9B,-0.02742690100682382,,-0.012136959507510607,,,-0.012028207103681198,,,,,,,
HRAS,-0.030896370452027325,0.052568748831244676,-0.028009196201273533,-0.05473975906053535,-0.012704252564421013,-0.09087162531642735,-0.0717179282244148,-0.07542776089302955,-0.007151338164661108,0.010743527256649225,0.04503677290339963,0.04002153231499367,0.08948562711826549
C1QTNF5,,,,,,,,-0.061811133798832275,-0.0029750427591952325,-0.03405276879010545,-0.01412637765361724,0.01292206581829966,
RLN1,,,,,0.01967934460328556,,,-0.04643292301594114,,,,-0.015714765923857704,
COL4A1,0.07048644286498687,-0.019524504021336566,-0.04408717754041027,0.06841238918243998,0.08298921600562495,0.08183601737638327,-0.028058603374193837,-0.049614155309193324,-0.07288306823037231,0.04504912131178851,-0.0003812088276550948,0.05520226353817182,-0.07499773903153294
CCL3,0.004527940093619665,0.06002209832360846,0.039596336345529184,0.04802518555800474,0.07735059737465945,-0.012653820330372536,0.030828409759217815,0.12116723933674312,-0.08047144481109862,0.019775379930720486,0.003537929460740048,0.057001598681580806,-0.00808357675900275
BGN,0.04102894880388784,0.006527470084946917,0.03844468696362177,0.04793453500462027,0.03352252749414051,0.029027093634452227,0.024348433530129856,0.054214412263757006,-0.08649422545257514,-0.01541207762799342,0.02930591494960003,0.04286405413080569,0.03950658874583897
RETN,,0.009775600076200907,0.060470004648513265,0.03019491158072801,,,-0.033584596715711755,0.1034506357117861,0.041991401557658396,,-0.015140621018215682,-0.027293817346040885,
S100A9,-0.061862035140921576,0.0742783622135485,-0.0064153297670731906,0.0514051173863215,0.040968610027402756,-0.008938066628346666,0.03760904796014309,0.037610225909403966,-0.04800192938802125,0.053527062167128873,-0.02061636323837408,-0.009869864558537455,0.03582718689264465
HCRT,0.050403933803589665,-0.017520422298737466,0.026987705046721964,-0.014339016709120554,0.05467095284072332,0.061480572052851894,-0.03646371404310091,-0.07480914110361898,-0.010745531370579216,0.019554537277661987,0.001046829885094211,0.03655952353124768,-0.005479678124848132
FADD,0.04966763373437275,-0.015607298215481302,-0.030077001651754698,-0.012929821253465108,0.07607088590194178,0.013384997899114253,-0.03787640415680444,-0.053192665936650355,-0.08555531453666443,0.11200073560603413,0.026061612660490435,0.030082364568191924,-0.04000431906512901
ACTR2,-0.08252711716585383,0.02472074515084938,0.01696960069551855,0.02306324822812112,0.01039333877724826,0.047419705745289774,0.003597330101344671,0.029131180353812625,-0.04017091389921853,-0.09448133864894002,-0.01626831064469409,-0.030775708534633277,0.13463720726636438
BMP2,-0.0035008858323324135,-0.013385205781335612,-0.0065980047103828795,0.038941935221275266,-0.03892689007808671,0.05606572247483764,-0.028684278936086365,0.06842860012889601,0.036192443318960536,0.016425564387934015,0.010160116662133123,-0.009302981839860345,-0.02496317076071873
PDYN,-0.04394424223299779,-0.04631948090586703,0.0218412209535556,-0.040597343332851976,-0.07920915479580587,-0.045114240169008786,0.0246381644869349,,,,0.045113466903083495,,0.126012048808015
CD55,-0.03963789800546701,0.015561344193968818,0.021429859443069698,0.0233785325854866,-0.02160611927537765,0.015153255287985713,0.032427437581682386,-0.058526617869625125,-0.014513314357285489,-0.032344313874745644,-0.006719804441139185,0.05036391791269779,-0.05474511568961698
OSTN,,,-0.025096789029396473,-0.016595315737728454,-0.014860828746346675,0.030057062519658312,,,,,,,
PDX1,,,,,,0.00249312673095564,,,,,-0.01788282352948574,,
CD6,,0.017160091702332247,-0.0006604228075308646,-0.02087493073488413,-0.01924621025021813,-0.020353339826764433,-0.023791330090670713,-0.002495462264024027,-0.07854153816642805,0.11331475842439516,-0.01687498372250594,-0.06242701501371688,
IL16,0.016012665474717563,0.06520968069239969,-0.027903341648440712,-0.008148542741864584,0.12965462710715583,0.001877976987770216,-0.04941037722263277,0.13088566050965184,0.027882836701025662,0.006767113269796853,0.032383169926093074,0.02118822929051421,0.021517989361208727
LAMA5,0.0008288174582748829,-0.013156962543148958,-0.03322288576820506,0.0897243075611684,0.053343860079259,-0.036919668770451386,0.008628643051106518,-0.13031087533983624,-0.04200483279284773,-0.043601155537676975,-0.014149718293220958,0.02780899165132643,0.009412710083989893
RGMB,0.00043526600026267445,-0.05551467261283167,0.009561109075021291,0.05791572094560729,0.004410877487163868,0.011387629018793942,-0.04255994979915246,-0.05367904857962674,0.012821551551644801,0.0706637149679066,-0.003549303800390192,0.03526205674709837,0.03399700597455129
INSL5,,,-0.02077426422097018,0.18240191924390023,-0.02553974050193598,-0.018424678287077736,,,-0.05292736962244061,0.06392918868664903,,-0.012169918859301826,
IL12A,0.04372036089862015,-0.03983594190591778,-0.020342933148651002,-0.008022671743851151,0.11081193899907911,0.027729915338741553,0.007703730031094212,0.007935750176089575,0.030398902736460565,,-0.013823927326080754,0.032905013885470985,-0.03689054880765385
S100A8,0.01572796288563391,0.037563103437355035,-0.022408292819665394,0.09880024139776988,0.03774863257656481,-0.016987922642635878,0.03172011990151636,0.09792594652802072,-0.008617960678012416,0.05571516433161438,0.039619125060462015,-0.02018335192996409,-0.021966098039985445
TAC3,-0.00944813911476794,-0.058916008756570694,-0.025848606923513925,-0.0009399961012614744,-0.05158502554467447,-0.004654235035301028,-0.03996936286844937,,,,-0.023021863141137255,-0.03270243659373247,0.005038420296059279
TAC4,,,-0.023431348897546805,,0.04224108842949026,,,,0.09447618629171929,-0.051307435557070166,,,
MFAP5,,0.07212885512467057,,,,,-0.02307681911435752,,0.025203450470024657,0.054904390244735375,0.03463558099638166,-0.007275515188292175,
CXCL16,0.0025987647988443647,-0.018767391130265463,-0.0019702911244360347,0.018955486474919278,0.07264031941597122,0.01227390777695564,0.054637764772860656,-0.06016723859229864,0.0724012632691776,0.04975950452680891,0.014710874289003466,-0.03847475756579459,-0.04811307465340503
AGRN,0.12452181728909086,0.018004726233526624,-0.019367086061684476,0.008670643055020102,0.11055984203958516,0.018451385358541857,0.004948264151203205,-0.0271203686028431,-0.04154387854264466,0.03721809359503402,0.033270586455713874,0.1131357456148581,0.08767433743181688
COL4A6,-0.015674454932848626,-0.0266323661930968,0.017697708536550234,0.033520565004294865,-0.030472975080657886,-0.018508533636520042,,0.009134192266178853,0.1601084303074977,0.04060260980591621,0.014864083406897495,0.04522029312370409,
FST,-0.04607741643775526,-0.020611437362568187,0.017564176252815443,-0.0663611605936429,-0.028677206246261217,-0.031240454986568317,-0.02834368504219312,-0.1040436401087005,-0.06111489223346042,0.04444052691064723,0.037458686514384505,-0.018898808496238498,
MEGF10,-0.06633623381619069,-0.007666621723356281,0.010674198111885556,0.023931633587833748,-0.05570476127368359,-0.026643570006725372,0.039765222613254644,0.09400639110662093,0.025003818278428857,-0.019923758883041164,0.0029674421665158985,0.04789870718266802,-0.005398414348489591
C1QB,-0.000782398530468472,0.05266159367443501,-0.025442062428111995,0.04229191376034973,0.054958046530760786,-0.008969772749995856,0.028023764495856755,0.024143283637492335,0.10931331669399647,-0.02724823730432484,0.056103780819861816,-0.05221867815685731,0.024353906052314533
HLA-B,0.07094988565539265,-0.004798734024495936,0.003664034615767676,0.07434004889376714,0.08042241593753259,-0.03348090281476742,0.007849907609538232,-0.0008811670634351478,-0.010496749933425734,0.05604838962277001,0.014209718062902067,0.02965396681080899,0.03889506245276501
PDGFA,0.050315070376094194,-0.025761353443081468,0.01363178800709671,-0.02113023844043992,0.029070554909797666,0.03857882048542103,0.09374167463694734,-0.04973110021284278,-0.06728915467229186,-0.07157373172477947,0.0009455412285656487,0.04164363562396393,-0.07847837225694869
LAMA3,0.0542745953620234,-0.00951287765606985,0.0011692146104112762,0.014767783960710426,-0.02108874171767076,-0.01128174999571392,0.049712505574816906,,0.02937244792627513,-0.061848250937563694,-0.013975915152655486,0.08058872691189357,
DKK1,,,,0.1275587569783253,0.02728533890380189,0.03566970711533702,-0.011019720769770808,-0.05771759344699047,0.010901768905336446,-0.03865789854843909,-0.019408692105447583,0.01927402732850151,-0.034024701345947005
INHBA,0.03150170098961392,-0.02155451722016159,-0.026943036477370685,0.020202432861300627,-0.019621204572999144,0.0016264463947370446,-0.037758986515071535,0.002373913708299823,0.004371736386889824,0.0341614949568146,-0.04881929690263567,0.010805445754914699,-0.04158682960662462
LEP,,,,,,,,,,,,-0.015954310162214918,
IL7,-0.03359877431593935,-0.034070638341501425,-0.020090422967017227,0.06366517228691262,-0.01710694529402633,-0.010083521219152809,0.00501349359970337,,0.028380011221557713,-0.01806811296072909,-0.02340739168494608,0.049659617841043995,
FABP5,0.11466114405952321,0.025126827352641375,0.019233675939652087,0.08516747028381656,0.0627950030086291,-0.039991410536692154,-0.007100511393415827,-0.1322441546705761,0.04535002057327253,0.07956364284652051,0.02673389786524203,0.017690046420912164,0.10281714692358747
CCL4,0.08622427126276674,0.016405883110472735,0.016055404751734798,0.044882030091349744,0.09029673319469325,-0.006751105092278672,0.03655375030738615,0.11464750856345841,-0.041928916092664886,0.022262194269243436,-0.007132841000051741,0.02416112536043233,0.053202383912537614
FBN1,0.06460589438889318,-0.046383838728600794,-0.023475723684127134,0.013405226494956474,0.07110417250523922,0.02466900467718291,-0.02587129957783855,-0.07146303733857125,0.02125580011941206,0.06319853933203112,0.010905541863884427,0.01632077049309411,0.08007502074302526
TCTN1,-0.02890874872497199,0.04920535446567391,0.0016093062915262764,0.006622501563657639,0.09381959974435344,0.03070267843026351,0.0033644583638740367,-0.10752880523899033,-0.0022463735662418666,0.03732046165622318,0.03985685433040973,0.02665064806451097,-0.04025275647010766
NCR3LG1,,,,,,,,,,,-0.028107313745671082,,
BMP7,0.025781378986792492,0.030007956882339794,0.018751249572349978,-0.055696804516070876,0.04764257519484052,0.03897916870876033,-0.01048626657125129,0.0009794186628866695,-0.003962086881410815,0.06431608290497094,0.08276727599149158,0.04154342710361827,0.047740682844157833
NLGN2,0.05353181532991524,-0.01033769716723046,-0.025067815193490172,0.016283007455416408,-0.006805978104230555,-0.017200822498726856,0.07049234195059018,0.039271329884011504,0.034937605196715404,-0.023831969972785076,0.039873202132713934,0.08364221537666819,0.09476642365029612
CCL25,,,-0.020661701154381644,,-0.017845841006279072,,,-0.07210587665865237,,,-0.011283369843321546,0.040917291680176465,
NPNT,0.07364949192401427,0.028699761930251824,0.011329638236024531,-0.01239302067976805,0.12902320920689142,0.024754571694738374,-0.057802935023374524,0.026757732006130533,0.05350181459310056,0.0654948232509598,0.012715465729199142,0.013597308773030118,-0.04088434891324594
KITLG,0.049871152236686464,-0.03455389410510878,-0.0566210257119933,0.033614955162262906,0.023759598446392787,0.004016929450449976,-0.036798463500811215,-0.0900256738147646,-0.019276911143008186,-0.020173025941545616,0.051194116558866694,0.0066660935563747255,0.04032179328513273
MADCAM1,-0.020346791804002694,0.03428623701825498,0.000989635898304068,-0.017345621691023674,-0.006534864761444803,0.0073448950148639084,0.05242314145406659,0.04928993086453656,0.018806142019666072,0.0388429573855807,-0.012876853211101406,0.010977590467525207,
F12,-0.05151933927537176,0.012887590164790035,0.061285054564991816,-0.036041127554234574,-0.0748626844025822,-0.05136878429421118,0.05102087224894522,-0.07647603758283147,-0.04643884803748899,0.019133311633647457,0.030333620318424556,0.10589507924943407,0.10714138372823773
S100B,0.13578532434991944,0.07212583203379523,-0.03951092505696598,-0.07777139999967479,0.05660687508153728,0.0006931638327924855,0.03178613482626952,-0.061564477276416035,0.08272970343852601,0.13618329266036094,0.061092956614075454,0.026414040559879465,0.014691411516470668
IL27,,,-0.026217667428553026,0.0069899726236677,,0.008647561999990963,,-0.04569959165362108,,,-0.012034280338802649,-0.02844330032693623,
CD99,0.101802223842805,0.028340161465820315,-0.021294977814651624,0.11517220493024455,0.08584276355350319,0.04370001657437071,0.05593334429059737,-0.08530354644899839,0.03761937206444831,0.07751358757628332,-0.01697411341672666,0.11357468928667705,0.03945766174034939
PDGFB,-0.034867539760567424,-0.07038450106289941,-0.07042433500807697,-0.035174364969535556,0.02857663458851376,0.005989103783535508,-0.0013836125063063688,0.0007532734574930074,0.01464589902221527,-0.0016726962408512825,0.020769870507309832,0.10167766759435949,-0.08379198080549763
CLEC2D,0.058771064877028184,0.006026677319714791,0.00039209671945291807,0.013623892476272177,0.09751766743830075,0.017903050563436152,-0.04784059550307741,-0.05739234464612528,0.07005526346901457,-0.02536401134751924,0.04445867737549773,0.006252625633410211,0.07036927859230112
F8,0.07438627156343844,0.0012123775879372962,-0.033752819656946306,0.04673979577231159,0.055466290099382747,0.04491434410884518,0.01229374400714002,-0.02725984613552819,-0.032384563096410385,0.09457897258437016,0.04461684879004406,0.018699897039209594,-0.045031712560581943
C3,0.04282571983930342,0.015894685279934023,-0.01843490208682023,0.067276199241929,0.06349547844712077,-0.032759037745764344,0.002716775260513204,0.028918013877474422,-0.03374175547346027,0.011875465418158542,0.0998354249732916,0.00013162770035865453,0.04335898392887913
DLK2,-0.033802662428211734,0.03021546849201438,-0.018655227669574923,-0.026801673528982658,0.005679118241130911,-0.009424858181748192,-0.03629932959876123,0.0038828543834329445,-0.018277727111662746,-0.03521621361580145,0.08229589618117392,-0.017760858602694524,-0.00710685717673814
TSLP,0.017734551063197556,-0.02220508903271517,0.03642088649090141,-0.021472107546261294,0.054803471015733234,-0.0025731634731641184,0.11294013686162604,0.0023521607369471004,,,-0.02752289447379876,-0.022329795284092797,-0.058745946779460295
OSM,0.06667750263089277,0.009795403890198643,-0.04907788518267421,0.0882119008170496,0.03391274448707546,0.03350203700195647,-0.03146192472216131,0.029205808227704775,-0.062006430607646844,0.02095682635211457,0.00042431959824805216,-0.013819842224045946,0.030285215582640548
PRND,,,,,-0.015533291889443373,,,,-0.048272442344953405,0.015104403288184196,,-0.020753581144253214,
SLPI,-0.09112004680688258,0.0032729456571523523,-0.004109318495468968,0.03819298407571073,0.07585770755963475,-0.037703092245495784,0.06373486067261869,0.006498799998318027,-0.04767576148020552,-0.007033300134546199,-0.04570063841624031,0.025385649528212626,
AFDN,0.044444166866683316,-0.01669441942611846,-0.03622167211049879,0.0011642082107110828,0.059637838196385275,0.005031969362867441,0.09949133454626821,0.1001252013156616,-0.012997592174243677,-0.024392097843119263,0.049271929555213215,0.017164881027073337,0.06149698657777855
KISS1,,-0.004786145401850425,-0.01950409374551111,,,,,-0.00590250170432129,,,-0.015828240206057928,,
ULBP2,-0.02181297548437419,-0.016003348131706334,-0.024873059209827384,-0.02790291298355143,0.06939566859749025,-0.007346160095059374,-0.04116129476204411,0.05097268111099822,-0.03599854056353396,-0.03260246401464702,-0.003994335645259337,0.022435435041303232,
ICAM4,,0.008465953026380995,-0.012136958273128473,-0.014122263164924,,-0.014933359464185158,,,-0.07281655127482184,,,-0.019010179838732235,
TDGF1,,,,,,-0.011125454059258865,0.05595650380277137,,,,,,
ANGPTL1,0.0757606538195771,-0.012093791997016792,-0.014612736783299524,0.058794343815867955,0.10300018497580302,0.0726164373036298,-0.034451047234976925,,0.11106156547234905,0.009326512374236274,-0.004195205758039997,0.08994010488099208,-0.0004908636052717908
LTBP1,0.029903649903150045,-0.005256747763473946,0.022912582587315527,0.09533557049505156,0.04434256530343312,-0.0030171537817575964,-0.025706288828795706,-0.01000862509954853,-0.05934832806304079,0.05220860067199518,-0.058108493446018254,0.03457221109538983,0.015968441888633528
CD160,,-0.02521798210291823,,,,,,,,,,,
NTN4,0.025667666007394094,-8.27410163261836e-05,0.01183914494894766,-0.027720895008588462,0.0005248706290429025,0.030256855860702148,0.008027412712013685,-0.05407457817015489,0.06136344618692623,0.04401424516839409,-0.0024747716819420716,0.07135282027017292,-0.013260193828652555
APP,0.006953749777861478,-0.04336385058859165,-0.025573259180624516,-0.02160859332175221,-0.06078764497037161,-0.03768989014962682,-0.010244831327173699,-0.08956558820797324,0.0030808485830311873,-0.019987176010141213,0.02806098345497781,0.033786174720525884,0.00014082601657877122
RIMS2,-0.0369396188787231,-0.03051897452077418,0.009825861314720833,-0.04069474141770043,-0.05954096585077224,-0.007257808436020706,-0.036038821590666355,-0.04088043978598312,,0.036145670848633425,-0.01666594369833544,0.02251298604311833,0.04687160060715212
WNT7A,0.03305339446346101,-0.024947916970899174,0.036656370940115195,0.020099934240927826,0.02076385055504788,0.10742957122203464,-0.03979533914216818,-0.027538253050616246,0.01619120491355294,-0.05773190668823123,-0.04721378309054054,0.15169633364450255,0.20406732689478846
GAST,,,,,,,,,,,,-0.021845053660496095,
GPI,-0.06416144802547717,-0.0033584304000027244,0.019168607657231343,-0.004462663065518635,-0.014999504726811986,0.04019938431875122,0.003276457433526684,0.018820701698362835,0.020167609571396822,0.01015464877128401,-0.09274133781348295,0.004529547729728922,0.01493440111532194
IL1B,0.039653544249816895,0.0015229248968393156,-0.024135009964076446,0.05977394822772802,0.06336191634755052,-0.008606310343667658,-0.014047569646624968,0.08907117342503625,-0.109891038440626,0.07117443910525603,-0.006775934642849817,0.019850324782305393,0.017701506442016974
SFTPA2,,,,,,,,,,,-0.012876854105017627,,
HAS2,0.029862590240594716,-0.011062266483503424,0.0506245476016549,0.09501217572915995,0.06246410662936398,-0.01481390171883556,-0.021548641024287368,-0.06723427736013075,-0.08050246730543198,-0.04976484486571087,0.01628522838916275,0.07477698049692888,
IL11,,,0.05118803733736535,0.08441527118705236,-0.023678101818851872,0.021515994876631604,-0.020801354852431182,0.04067805109169276,0.16260498549257268,,-0.024257417973771397,0.06185114574148853,
SEMA4B,0.023808843669664532,0.011701550479506318,0.03778597334863675,0.08967266184127849,0.05761713620424078,0.04155738050798987,0.0029034710411248183,-0.07233232655098733,0.004698663409831259,0.022699677782486626,0.05217149017771765,0.02712388346816657,-0.010343579870374523
FGF12,0.0752047082421771,-0.04607990666044665,0.0313949754258854,-0.032039331007727996,-0.030305692638516697,-0.08282928961976488,-0.012620798686879481,-0.0602120202345615,0.04713433792679278,0.043264663243725486,-0.004332144926978891,0.035723414973177714,0.09171964903584545
CP,-0.008713404549823384,0.016805655758860616,0.04053838197054172,0.14090030123814318,0.00029065997718464914,-0.0052207285221143205,-0.01944867391796338,0.06857454566593095,-0.08412247553777698,0.0863896485342237,-0.013348541035442585,-0.01785191455882954,0.033274242536104386
NLGN3,0.03093258875567547,-0.011663081121606031,0.03940625340323525,-0.005898872517972531,0.09031800423614145,0.014736317584252647,-0.03796545870016755,-0.08443857502783168,0.1310538077048742,0.03974675445683861,0.04374432401227114,0.057897478455030224,0.06441246730608374
GZMB,,-0.02220508903271517,0.022718216669457756,0.05617820599233241,,-0.025258291132008146,0.07784062969184324,,,,-0.027269518221490575,-0.013838957445088559,
PROC,-0.019538317920940435,0.019458724780227858,-0.01844595559711483,-0.01581171281606818,0.055446487985096514,-0.021555889937075915,0.04307469114803003,-0.019053905805501675,-0.043716352847004265,0.08637364764682542,-0.024163207324046646,0.07748877735703578,
TNFSF11,,,,,,,,,,,,-0.012995345080261407,
AGT,0.11607457846417184,-0.06051790094397774,0.03346174212827944,-0.03594955926839034,0.060630730365395534,-0.0158162631222583,-0.01463716088407717,-0.10906641641321443,0.0806428282106731,0.09815041143876786,0.03928588074181311,0.07069083092820065,-0.09972091353905656
PTHLH,0.04765536177320039,-0.03566305752647654,-0.003117218635394712,0.0843625904358711,-0.007051319064107705,-0.007957571847712104,-0.04702358665583746,0.09957325579395743,-0.004145382753662201,-0.004355193990507552,-0.014624061690311042,0.013167684189810855,-0.05089677620396442
COL1A1,0.07609151540473742,0.005048823499174713,-0.0016061171628378034,0.08202601638849603,0.04496046628737404,0.025659946955024236,0.012656837707445832,-0.014385190253107373,-0.1250732556749181,-0.012039723081904404,-0.03635828040204962,-0.04301731823816754,0.015896056667311458
LAMB2,0.07701505016055146,0.0021262159083389204,0.04005179143803355,0.03692639551029304,0.09229546410808541,0.02068728522260991,-0.038722765251287726,-0.030975742472179844,-0.041472066958448635,0.08924188879775027,-0.00783090927299394,0.014581531079526458,0.0008879030362290393
DSC2,0.07019488451154923,-0.010238355620345564,0.05086726950538464,0.049791398330604725,-0.03982818794428849,-0.0309090856490069,0.05431904230831373,-0.06291659528054697,0.03959689127307227,-0.03897740543687423,-0.04695217192310631,0.04994020566787816,-0.06352038305376043
WNT5B,-0.0037870972752315373,0.021224590271455197,-0.02812902226702778,-0.030229647408160313,0.03566108238834545,0.015701889144445282,0.054445714775225376,0.024314292368927744,-0.09918659144654056,-0.012914488611950275,-0.026654126980923076,-0.04501638298840561,-0.007359431854145108
LEFTY1,,0.03750100209760792,0.08497514095645631,0.03890496751229064,0.05105860135587843,0.034232664121285644,-0.024715139684660003,-0.0053857442593263985,-0.00012565586362322406,-0.010257330450901186,0.04741476702654534,0.1540016111557017,
FGL1,,,-0.013205442831182804,-0.01601099722321703,0.019365586434330805,,0.03921467183156309,,,,-0.018106191096923074,,-0.044331183286198235
CXCL5,-0.036151666661515355,-0.04582152571141535,0.011262171682261747,0.0543735798812586,-0.015367751806996666,0.06757203960691151,0.005702523705568448,0.039844882730415865,,,-0.02956988679362567,-0.023593851422853238,-0.039469015338524135
S100A1,0.07011043797361349,0.022546472297768173,0.0373481557907105,0.08682200506397836,-0.0763819831066712,-0.007020903005256393,-0.0020771941274796155,0.0065527084370648105,0.06880860519147543,-0.009778514529784003,0.014098121821347587,-0.007743979579674909,0.008497205998951748
C4BPA,,,-0.017062137560524347,,,-0.01610983578762334,,,,,,-0.01595430625233161,
NPTX1,0.047416624084388126,-0.015610268671130639,-0.02594128363362209,-0.03745215050947835,-0.064326420222925,-0.044093376504743535,-0.0005814699191665409,0.04464161776165505,-0.07490727457590002,-0.004033885188997613,-0.06258213626140091,,0.06773717010334579
TGS1,0.03187089211685045,0.0064199568945426,-0.06423706575264422,0.02838054522923505,0.05583779748776321,0.03691637272047927,-0.07312546565440455,-0.0006877683523279743,-0.06969980749466015,0.030079938012216926,0.07114559498268212,0.03912791706400572,-0.060283086363871696
SST,-0.06418742212722553,0.0151080811953274,-0.007900412251141435,-0.029316239197866724,-0.06619713167293526,0.012879427425396689,-0.018051691297092404,,,,-0.006910038218584543,,0.06104988295226287
IL34,0.07632311203089641,-0.05313049873410208,0.017524655032616503,-0.048710152806455555,-0.024835834738368215,-0.05928195662194702,0.0021374611628142658,-0.022940078999863184,-0.025714427203448357,-0.06938569378018124,-0.04605023693582187,0.12783205968087577,-0.05921052197395474
DHH,,,,,,,-0.021065246219100286,,,,-0.00045326645028188477,-0.023562644406735903,
XCL2,,,,-0.005321769423117637,,-0.01730197454561718,,,,,,0.008502039498715948,
TF,-0.02417299956184218,0.05292443858424696,0.011948703642009948,-0.05388828777624516,-0.0831535528330519,-0.06564939685722083,-0.017767820954512813,0.01411311730500906,0.07041845705585222,-0.0020828742871321576,0.0331009204699766,-0.013077299674951717,0.008298854979691048
IL33,0.05741888815914602,0.0007267671937812682,0.034315323650242216,0.06007649835897343,0.09342268625624536,0.004663035526186451,-0.05514840188707622,0.018242429001615643,-0.11153268046979516,0.003769345183021865,-0.015863191628108734,0.03515235825701037,-0.020306213631236903
RBP4,-0.018169367932520202,0.022388512219855012,0.012021397548071255,-0.03326337265351833,-0.05671830116617135,-0.003466979530609183,0.03488246649075983,0.15185191756486177,,-0.05437848590194758,0.007563062966789778,0.16044665297176935,-0.05329111658673571
CCL19,,-0.02088454930394712,,,,-0.010291844637180147,0.07014683074795633,,,0.008496602040384884,,-0.030500230803174263,
CCL20,-0.0033887444587103587,-0.025500673936720716,0.05868538909476891,0.049872821438461876,-0.014158627288782203,0.014046308581587598,-0.006219979663560292,0.007992224725921303,-0.09312588351917064,,-0.023021863647400345,-0.014455706071790836,
