,MGH258,UKF243,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
IL1B,-0.022269202596241267,0.03690713287802314,-0.018870479594596427,-0.03036215211346424,-0.0382818911832668,0.14991796548519912,-0.007192619982106785,0.0223781401482258
SFTPA2,,,,-0.011669288409938463,,,,-0.020539148331217127
HAS2,-0.024448444317153,0.04038748629519665,-0.03343330543716397,0.07377496367514338,0.005793189225438369,0.00780455458012245,0.04731034831842553,-0.036975284845329526
IL11,,,0.08897538780066107,-0.013105908967314166,0.04344869082976871,-0.029193392345463632,-0.033845274800762486,0.11521658238105839
SEMA4B,-0.020666034789311217,0.04676906497360722,0.02168515121795014,-0.03275161871560255,-0.044880589073428484,-0.007648579097167086,0.06764155540811106,0.009144351628098084
FGF12,0.042042059647687424,0.021406203622831663,-0.0581555158095815,0.023344126192001893,-0.05210347150973256,0.024783146922393386,0.03705006915878502,-0.05139922276628098
CP,-0.030623670245223045,0.03795143013806114,0.06332594446678579,0.01563227104717648,-0.008204292578289795,0.00034564614742370884,0.049316445985692195,-0.06171495344533403
NLGN3,0.046635507376796254,0.08791070996220739,0.07199635477991943,-0.04579930705454203,0.06978241612162263,-0.0364225170528958,0.08969855512689015,0.06732763267128522
GZMB,-0.02205701639471574,,,,,,0.08796786442760501,-0.061777345648430924
PROC,-0.05450957884542768,-0.03286044278476873,-0.019798577663427554,0.024157815065772616,0.06582349504154228,-0.009152871563281515,-0.038806374061493606,0.000985908499213713
TNFSF11,,,,,,,0.03880127643960306,0.04961259001567913
AGT,0.07525264716135895,0.0816874536649521,-0.00859705628423106,0.043601140126049806,0.09686978377244941,0.04143153972889636,0.08651322177252486,0.0726011795577799
PTHLH,0.03698991977769877,0.010775966544552394,0.01581131117490773,-0.0190300199519229,-0.03104392902507769,0.047844117391736746,0.022441052326867016,0.03604715995379978
COL1A1,0.033396319349749376,-0.044789467939409945,0.028904242887605396,-0.06208512697670019,-0.02737649228890536,0.09611480887632058,-0.06797100701074836,0.07917039370305197
LAMB2,-0.003918576509888995,0.06984402773306679,0.06535643008996436,-0.004730496568922348,0.14375599424748695,-0.005945144725118605,-0.008429781957214716,0.09159507004152176
DSC2,0.056168843956161826,0.03633458731043126,0.1143856037692305,0.01739533193104239,0.012312842041393005,-0.08720343184951641,0.0813412162648204,0.11057089448606267
WNT5B,0.02501639929973915,-0.04941050030498646,-0.02990837587219352,-0.025903177819383227,-0.015337037620120755,0.00516888876645877,0.030440987153989633,0.06783990148790098
LEFTY1,0.07400553246479526,,0.07714440712371592,-0.005814090053132126,-0.0515352581626699,-0.042915063989255035,0.06311423706215012,-0.03279812264354703
FGL1,,,-0.0228206458820327,-0.01344217835072449,,,,-0.026824153253553903
CXCL5,-0.029320611488430348,0.060548582073771146,-0.01784852871545302,,0.0613968565308429,,0.05019188145950932,-0.002709936553999651
S100A1,-0.08674338046299919,0.0030569478775806565,-0.03692248509944862,0.005772418479935259,0.02789757975653429,-0.07291620697129737,-0.03874919752416478,-0.054064271189276744
C4BPA,,,,,,,0.0670714216648529,
NPTX1,-0.02673211641097646,-0.017398371600167814,-0.05723364157897361,0.023102007333370325,-0.04085507738327555,0.032259100360470444,,-0.041397703813077565
TGS1,0.04352570736415876,-0.07290957193278687,-0.012449797452854136,0.008535724884690118,-0.014159792106027507,0.002518615679100477,0.005907432702581388,-0.0021085752278650217
SST,0.01691206879991674,-0.04315743545749327,-0.02561871412055341,0.07118042038713963,,,,0.05182696373918945
IL34,-0.03730251707971139,0.043066082349850925,-0.0038524458985123543,-0.014174898389514377,-0.06859827767260951,0.026801239847009807,-0.018160850588530418,0.0036039908576010133
DHH,,,,,,,-0.015232242733683945,
XCL2,-0.03355407754068356,,,,,,-0.020566970273193656,0.13990446526446512
RSPO1,,,,-0.01240747222714179,,,,
TF,-0.12738056141837636,-0.0026112179672478854,0.03668599373819449,-0.025521406504693804,0.08382067349875505,-0.14597197384123756,0.013030994869777641,-0.034319567628244486
IL33,0.07327914281227203,-0.03775213322746104,0.0194964759799957,0.007163610469496243,0.0136928846439048,-0.05000150804864398,0.050160007708048356,-0.018346677768239162
RBP4,,-0.033605875108255745,-0.016135751295433733,-0.022869619473366697,-0.060284911887426455,,0.13046991909013422,-0.008407663249366896
CCL19,,,,,,,-0.03766790135327494,-0.031396801818718276
CCL20,,-0.059168543161556814,-0.016444218315666132,-0.01222692415951981,-0.05268292945514187,0.08348435690307832,-0.00903527230622194,0.001563114241802944
NAMPT,-0.021057914423382357,-0.013094158733380972,0.014312999825997316,0.01209101046756083,-0.03611469606255353,0.04941004241635411,0.010481574753132026,-0.017064342420625135
