,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
EFNA4,0.031655824513808335,0.03619131469304503,-0.006876882577909313,-0.018435357502811205,-0.025898466214172414,-0.04039055897569747,0.07190619892969732,0.043815300053619895,0.007807940935990777,0.10376702185898606,0.010534603181112653,0.028954500552308943,0.07179558056874998,0.03598242972261876,0.11074039216372791,0.1438343320442474,0.045911215013374064,-0.0018853438187480347
HSPA8,-0.0985903535949387,-0.02954533475459803,0.049618977594277816,0.06427880790331719,0.08729209514444823,-0.0300172673889157,0.19740064226666051,0.01459574910214184,-0.00774289662171722,-0.05265127815262552,0.13858478076570171,0.059654950076139523,-0.031995701638058524,0.03260790001874217,0.027840069143769745,-0.15256846346529668,-0.11235266033015469,0.08357532732282594
NPB,-0.00985935405818441,-0.013823143803452955,,-0.03348368561293562,,0.011203144548814182,-0.07276475074462022,,-0.017992058269729813,-0.09958991175821967,-0.003923648226026828,-0.0009040143979614771,-0.014962286120133771,0.09359209836744088,-0.011584359164076187,0.11558975659157238,0.037081503928126154,-0.08050255228228403
ULBP1,0.11486248009223333,-0.008962522698379253,-0.014475182446950388,0.056154523691424235,0.012580809459560532,-0.01067205130934574,,-0.03719969392266278,0.043825129177336816,,,-0.03355281409991584,0.02638102537334554,,0.005183805032928204,0.026859448003218735,-0.006196801059072157,
SEMA3E,0.01663739414332641,0.03731011210556298,-0.02018113202836894,-0.03506326392757848,0.0183239999677363,0.011014104307411263,-0.050582391212055135,-0.01920995440669139,0.1314621120439012,0.03264741045861926,0.10657666274382478,-0.028843339523053648,-0.018833172531606976,0.050175601831256106,0.02060666258654439,-0.1321774653911963,0.10328645412974706,-0.10484415755607232
FGF3,,,,,,,,,,,,-0.0285568854001031,-0.041672870440147176,,0.06912981709466198,,,
ADAM9,0.16085284024166377,-0.02026872896594836,0.005485991893648066,-0.022939362549590083,-0.12252791822522507,0.0622542164850187,-0.027216488685469734,0.15295024249389386,-0.06848069418604129,0.1172984537125222,0.08656157279604623,0.1719885842536242,0.13240247577728267,-0.010821639769676978,0.16475271075914794,0.043342897865300364,0.06940609869571672,-0.01911886405385194
ASIP,,,-0.022847743972357094,,,-0.02643692421882559,-0.0022633185118268394,-0.035489453745460704,-0.027127860105751543,0.066263966397832,-0.008976077984033128,-0.012794372751435943,0.007153016438104049,-0.028736721752040947,-0.13702786385758475,0.07599206015334982,0.07708720858674255,
IBSP,0.10861586116546161,,-0.017809518865709965,0.036182945028629857,-0.06391394582203541,,0.05818860427395184,-0.055261457774185674,-0.016113445233201688,0.05088932460848256,0.04027711413913411,0.050730598218410056,0.0788289824035648,0.04501962182075392,0.21168885237230764,0.15073522810209858,0.09699192023314611,
MMP12,0.1348264759757832,,,,,,,0.12009985960945853,,,,,,,0.010431691413084851,,,
FAT4,0.029985995295771305,-0.016370089575468105,-0.009060988754601635,0.034384381193286004,-0.04055461891470765,0.04157748564868669,-0.016128349102616787,0.048346953815658726,0.05965358577523964,-0.02209423162240767,0.02231555714332119,-0.007930061128593235,-0.0013411311490469432,-0.0072835730136123124,0.029506029521511056,0.1193241564597287,-0.02217428105083451,0.12240559070708665
MDK,0.05309732563317871,-0.03923957531502897,0.013892334001614897,-0.05269565030435041,-0.16536954234270948,0.025886077724640223,0.1207985314230176,0.08462693823725287,-0.09302436495010773,-0.12135131567558938,-0.015017285831535828,0.09700171614722713,0.04795305448328065,0.034625312222137355,0.09078700060403815,0.3070285112242229,0.09640657089235255,-0.00023363964506081946
BMP5,,,,,,,,,,0.03557190183765967,,0.10950567542878493,0.020207294386272622,,0.05470621105845085,0.2032686026069779,0.1907713118112297,
CAMP,,-0.011732914442465296,-0.006305172496004608,,,,,,,,,0.01122131032735296,0.02148716969699384,,-0.030739289131738876,0.024391917553762306,0.0337591249730476,
HSPA1A,0.06496948036369071,-0.013997637723992502,-0.0393205355691737,-0.006994619559496704,-0.14308828265321563,0.01046697456870469,0.002358798350862773,0.019635429378493472,0.027886065849135527,-0.04508773890028508,0.034975518313005924,0.07801508401172452,0.11995997150477816,-0.02093256922006846,0.09725913240554117,-0.09956599222469528,0.03877675841130971,-0.013622877768909516
SOST,-0.037979489217366956,,,,,,,,-0.02607448887937071,,,,,,,,,
SEMA3F,0.11556387895893372,-0.0232943096276355,-0.011125006318029824,0.0052474976580264504,-0.0437441064369116,0.0036498727415029283,0.037547600805278095,0.0007030696223122563,-0.03176762799273506,0.10503343748843773,-0.008975925278065768,0.022734626470371357,0.04714601555040838,0.02334582975283006,0.13011847241118163,0.1992522393083297,0.06278527932603209,
ARF6,0.11540484387616776,-0.01146720184151364,-0.00015046327674789802,-0.07447645367578314,-0.0015714489433324326,-0.01238987209782313,0.008516963613320907,0.024585861935263777,-0.07378172778642894,0.009403230230941109,0.026647273400841647,0.05115569434933265,0.1212076830312738,0.003773067346849305,0.12381553780672234,0.08124470931523739,0.07785402812693719,0.07574705653305863
IL6,0.13939846096744707,0.026417026051619268,-0.014415037652256163,-0.021391735407754152,-0.055781906047485924,0.025779478022928726,0.08674469146694457,0.1338857154197237,-0.02692021349050878,-0.05295085306418144,,0.04203494677281155,0.03622837022042349,,0.057214347754629705,0.15309319335890395,0.21282032084748287,
CALM1,-0.11407334355132914,0.055671578426749906,0.07872567199861559,0.04918367054702178,0.21412737213631455,-0.012377144763025176,0.05358772833070295,0.0038805089255781913,0.06588164918088546,0.021299986799195546,0.011851518952187955,-0.1179424779139797,-0.08453768208146971,-0.01176285362175203,-0.11727704830967785,-0.1800767080598421,-0.19125999174465352,0.021851853966172223
VIP,-0.00017891345683354105,-0.013610404494099311,0.05428141420649196,-0.004163423538019782,0.10090324533673531,-0.03341484370096215,0.0940408769121639,,0.04307171540111695,0.01194173622103838,,,,,,0.025662967043923048,-0.09390358978589494,0.09280371010782161
NMB,-0.03197389527662152,0.0010274257073035582,0.040078275444591444,0.011304057509210612,-0.11060570243405915,-0.03657188340056526,-0.030641691750114844,-0.09344448756905738,-0.059400329309772876,-0.11184150392840796,0.09410132244540861,-0.19162671479520146,-0.09028962371831842,-0.03500025045167111,-0.15962233944761928,-0.3092478270684356,0.07873283857863969,-0.020816506089194733
CCL26,0.09535215653769373,-0.01224539773730484,0.005912003914455645,-0.027370306559744786,-0.02063178856495094,0.01352729265427779,,0.04215221242857326,-0.029896779573804086,0.029151834499311545,0.044713739267088735,0.051123095302375986,0.08353607033754802,-0.029783145045902338,0.0949702483455988,0.08881765864196219,0.037050244650705166,
FBLN1,0.14695728908452202,0.023185883807855537,-0.0006610584426144515,-0.0179868067360687,-0.07448387050509298,-0.04423719874062468,0.025472518217317493,-0.17665487278043696,0.061967077452391696,-0.05390567344538917,0.05482207014393363,0.1032171405556972,0.14435107416863446,-0.053036130939585584,0.12994506019116617,0.23086207593160094,0.08237068399089371,-0.023648136196905215
SAA1,0.022427748183542536,,-0.049243277054389516,,-0.08481670092881076,-0.017384800127701255,0.0963079600943355,0.08099008772718477,,0.17978459527021365,0.1113922851802125,0.1723135991133273,0.1441541854678717,0.011080357126083972,0.1351323757430567,0.13481651660545274,-0.05586522530022324,
MICB,0.03387465736162831,-0.040973985488135294,0.023304618799382153,0.039662425932319806,-0.05868625954441,-0.010143365728678775,0.002772581035014536,0.0037158084497384636,-0.03318009666151161,-0.02487304391664242,0.06492954811536693,0.10344580290422495,0.04164182581331056,0.12990150894421432,0.033563557890325994,0.14232014347694724,0.1574331262719448,0.08027487849526083
MMP13,0.11563000996208139,,,0.13838436287280506,,,,-0.14800137739991404,-0.018042347133558748,-0.023428024138643193,-0.023775539664027782,,,,,0.004139051278412269,,
F13A1,0.16137979315539647,-0.017176786478563435,-0.0056109047522890166,-0.03380410366804577,-0.04343999324997184,-0.0002637873974364877,0.12709647813089356,0.07833602791176728,-0.0022142448454022957,0.059052782695730895,-0.0071395810927649085,0.08871290718818696,0.07296695199937489,0.006377811137417889,0.22815081096468592,0.24767917411918594,0.12174688764169098,-0.040133621697205656
CXCL11,0.045532109167611905,-0.023572823823420096,0.015664221641433405,0.00665603198660881,-0.09297753057937187,0.03328730142947477,-0.041041966744340616,,0.03994834498367088,,,,,,,0.049657404601892025,-0.02640595785362682,
COL5A2,0.21302462271351372,-0.0241052989040946,0.022957076762255505,-0.03691868082084114,-0.10042549280807961,0.07779546037010499,0.16189377531668053,-0.15490336094378998,-0.07879965464945038,-0.0244899356996737,0.09478032200026357,0.15025803966914156,0.13959367976033618,-0.006973093868933594,0.2154267982907891,0.3521304735167546,0.06393800167823266,0.15790926302259597
EFNA5,-0.023109730689796236,0.0786261864180937,0.05110959370470529,0.01987501483046006,0.11036221080880562,0.010309422371039356,-0.05241053777844979,-0.043299838898640836,0.020243956152220695,-0.005483353073766034,-0.018681078001726772,0.11938756037266213,0.09880139359899329,0.07115743316062412,-0.0432642172913325,0.036415290640754855,0.03179096985330598,0.025689578026615298
AREG,0.1491342486401251,0.021758329768362995,0.009299574818137611,,0.06648986905593546,-0.012304356001410836,0.025794789771886914,-0.022087123781028804,,,,-0.0738087693506808,-0.029775508183206595,0.01911167873793271,0.06061720303046558,0.34335626143111647,0.13683464819202842,
EDIL3,0.06891743431911715,0.010157308359090697,0.0452987970682655,0.032871697587694544,0.11091691248368604,-0.0050808102834990635,-0.0838504724960417,-0.14735712287683123,0.0738028206789781,0.008624554525121722,-0.046671789302362245,-0.015158211803166816,0.05474580903605296,-0.04652850745079643,-0.08681568003482697,0.35875361664092326,-0.08205824014385411,-0.08979807594406862
CD86,0.06036637856414217,-0.012446763606340354,-0.04484316723429588,0.06627436477645196,-0.1194288253197712,0.000414578354133368,-0.05900820649165732,0.04653066871191394,-0.033376861117014,-0.007489386006957705,0.11573374547258229,-0.0029946278871638915,0.07768168389634111,-0.01806379693517283,0.06608432078884158,0.20915177850868208,0.12928267153682307,-0.06310911568662146
AHSG,,,0.034952814473149255,,,,,,,-0.04374383711321884,,,-0.0867404100069501,,,,,
WNT9B,,,,,,0.004604185083173474,,,,,,,,,,,,
HRAS,0.02315459334623379,0.028844947386976807,-0.0686706690915806,-0.02948735802478168,0.10419023323338293,-0.02467102227958673,0.0548244015614648,0.02239562764089444,-0.020223388784816825,-0.026930944229322164,0.07201075424907227,0.08533169701083955,0.030879682959458105,0.09342514309669481,-0.04491126160664931,0.08109935781210674,0.008747085867896109,0.029476611425372386
C1QTNF5,,,,,,,,,,,0.055940008554953305,-0.0007867812324239479,-0.014106411265802376,0.0023148483541319876,-0.014332115800923126,0.0227257914724346,0.007215287157058208,
RLN1,0.001674714300880707,,,,-0.04595516241577198,,,,,,,-0.031780316201577924,0.022989479088478385,-0.01824102910502405,,-0.009803399308654249,,
COL4A1,0.13319785484172697,-0.07623037287131855,-0.021190791938088822,-0.06306892582936474,-0.1585658827792764,0.08334331816673836,0.025515543760056263,0.15996051483619272,0.030449822033588547,0.053086536695799914,0.08402362605407657,-0.006890200917800308,0.07605284197416746,-0.02316822463633003,0.2530468735551317,0.1785729912439161,-0.021794988193206022,-0.04526029271165168
CCL3,0.12027986232204414,0.014011109510467969,-0.06620811235292291,0.007935956015829628,-0.07704610436660746,-0.016486302831847703,-0.023622289929160104,0.15124980916630956,-0.08467877118369029,-0.015478048482784662,0.0077950435924844476,-0.032040274114738324,0.04461451870828179,0.014604514175735156,-0.02745374132846544,0.053779150506470676,0.11125052470285102,-0.07586993274548284
BGN,0.17932405580739313,-0.01658496624999535,-0.058856371203310234,0.052599645463112354,-0.14758514427396363,-0.021470853474889775,0.0434567240270796,-0.15837569986654632,0.024380316865332718,0.03013780380237284,0.0379080536145744,-0.0020316112747710627,0.14275042981792313,-0.021220708676130844,0.14887601922103721,0.32586417641688237,-0.029357929658112444,-0.022228482292490647
RETN,0.01772513359021045,-0.011557260305287793,-0.02726123865260762,,,,0.05275018876085706,0.18928235507020064,,-0.024672285627344876,,0.052682236329832294,0.03725760721703426,,0.044893197620470976,0.08507250591135358,0.02206576558734514,
S100A9,0.10268252886925222,0.028557157476447288,-0.019708422779057894,-0.001904734057198054,-0.11785510164602872,0.03137809054362859,-0.026657932957452838,0.18763457977481776,-0.08106266849757254,0.04166768857166498,0.1426261818646492,0.053221811052069294,0.0029358861375677857,-0.044208785872281386,0.23390055077591904,0.08308528337585991,0.16700105295016623,-0.052648690842147475
HCRT,,-0.019802578811647823,-0.01954565350645901,-0.030205060338527132,-0.04175795663076977,0.12762544040334522,-0.0626555711504524,,-0.015048915599843582,0.002008213219889651,0.06660119064512628,0.026758042817120638,-0.0019187176769315517,0.01803921165967145,-0.003935596766070998,-0.03530313931683484,0.013765712563813677,0.03960244507623356
FADD,0.05551218238124315,0.07948582925499607,0.0064279113926333205,-0.005177276443776766,-0.10574112010025263,0.0465649380119969,0.02641946193594716,-0.03169321457194398,-0.02912515762611427,-0.04787223691123593,0.03732705854203549,0.07133244176935896,0.06458902654887004,0.041947691195012606,0.04456710685858396,0.050352169041076755,-0.004550211465738999,-0.07848328880768703
ACTR2,0.03680476391236792,0.044964327457831126,0.03795138096930636,0.04570062059169726,0.027762587901665782,0.021335496632794486,0.10925825544789393,-0.000273705389583895,-0.004359186260277352,0.09540074376445576,-0.03705367030544269,0.03662404205875408,0.052138939402059624,-0.01660444851771648,0.08006964205976344,0.24911330030084616,-0.08383392530869839,-0.007255578874000099
BMP2,-0.008042252345992222,-0.017777271993811218,-0.013277418101797916,-0.04135729920427742,0.014170764560841384,-0.061650389983002964,0.0556305070581732,-0.04177871922139056,-0.02161422726258786,0.026284573872881026,0.00755901769000276,0.002753738026965815,0.04119521346976258,0.0011307057419954658,0.04479265494871551,0.23137718258016038,0.04395665254653109,-0.10425624478494465
PDYN,-0.07833123121621798,-0.018717562203889655,0.07278622156608062,0.09642388471698436,0.19821468921215474,-0.0524256219300428,0.17920806096472777,,0.12734904592222684,,,-0.015169476708184812,-0.03068100655259047,,-0.023455438615434043,,-0.08011904878729484,0.22350759159293845
CD55,0.09406544910153297,-0.04419313515417693,0.04324536203352383,-0.003980180346468259,0.011509333795535235,0.026578726870113534,-0.0709533584223454,0.07193067716509073,0.007409107276465334,0.05476513984718629,0.02044405582553107,0.04775446184633305,0.07682425896604729,0.03701877356435919,0.07732134029561967,0.2549472420402452,0.04232566080337037,-0.08473443676905794
OSTN,,,-0.017285297210927877,,0.04065769337683693,0.019594299730966058,,,,,,,,-0.04314865151014513,,,-0.006773133792396457,
PDX1,,,,0.024741296097763002,,-0.00659266166930947,,,,,,-0.060337663990880926,-0.08205174571602206,,-0.10205795734781652,,,
CD6,0.13089087419062834,-0.021559690228390074,0.028698169670115972,0.01957075314787298,0.12282526826232089,-0.035789384036084636,-0.016472686379284018,-0.0001591569847006241,0.032590703899074674,0.03440273087355935,0.1073365216309001,0.052484401039523614,,0.051221319367403,-0.01950608251970839,0.1535992393671653,0.038604976958282494,
IL16,0.12096215200975574,0.04916227486957626,0.02469352422299549,-0.06345778456290242,-0.08657059651525548,0.04535511405511001,-0.025531562215224693,0.03475432510410669,-0.047835565883808356,-0.0700269472608774,0.03066211519059054,-0.03692076263048237,0.03450148347020964,0.052887926110963816,0.037338350940142845,0.16817327670776172,0.008345750141415267,-0.08354429838479639
LAMA5,0.10029299909319574,-0.06377845844787328,-0.06796857902840868,0.026589421231449837,-0.1209173272722609,0.03559885291105685,0.07833967921092257,0.1988284712262652,0.007474850448470666,0.009933786559417339,0.022297623636560012,0.18538520646442364,0.21211827194651223,0.02163965583774989,0.14608960381828387,0.07488075707389283,0.13498170020872516,0.08528496483976306
RGMB,-0.06672350276243967,0.008129769036569439,0.04579346745456831,-0.019530241994924907,-0.038399345061326806,0.06733561898535442,0.07119035812543129,0.00687975208121074,0.037370807204339454,0.05605215894760846,0.08556778607903028,0.10472761570593192,0.017873724353583677,0.01138303515554015,-0.06453927596070934,0.061330830377709616,0.033400161913286916,0.02550923147921965
INSL5,,,-0.015391718699146207,,-0.030461155468885698,-0.032398018829834535,,,,-0.01405225005398216,0.03413339939582115,,,,,0.011386239292557512,,
IL12A,-0.03516384390886237,0.03964248139434217,-0.02478244401802142,0.031081452706042255,-0.07522792662100969,0.023804287454840055,0.10454937191461444,,0.009674832283682022,0.019211996762291263,,-0.058251427612039254,-0.012606283312265884,0.06592904604486928,0.06862892478411549,-0.06447049603265814,0.08647092442878201,-0.0513323838935457
S100A8,0.060381828321946066,0.014397275809543723,-0.08656044222086881,-0.029042105917193285,-0.13476193975276038,0.07150374051770657,-0.03837633133042441,0.13688465502071462,-0.07352257123644075,0.06606397681193568,0.008629803179641368,0.05562542917235835,-0.012750751464182034,0.001968815828246442,0.1938974749092799,0.04891751762053415,0.09316791061192996,-0.10668648659769349
TAC3,0.039742147909687914,-0.0011439920722471175,0.04884902219506719,0.020924487877141205,0.1710790267691814,-0.015772168244585886,0.12082644054315422,,0.06287575771050549,,,-0.0250336804183564,-0.00045757266890384426,,-0.017154983088196168,-0.09412423470707401,-0.026416536255137762,-0.019187452207587483
TAC4,0.0060970570275400045,,,-0.03316750558830755,-0.053109617011702165,,,,,,0.022152411614767886,,,,,,,
MFAP5,0.12590834865817105,0.012356247192153686,,,,,0.07124037123085845,-0.12871991831209087,,-0.04314887157767533,-0.013873768680391602,0.013161837426487695,0.027472803597286488,0.017388512859464456,0.18151613977507292,0.14812266419784476,0.03264975464214322,
CXCL16,-0.04457688534752329,0.09434348881269895,-0.05961350969222304,-0.012941888871218821,-0.1456536320031483,0.002657967339397677,-0.06224513654226575,0.09062468948297069,-0.01750633819903159,0.05573124817035247,-0.004406126476673439,-0.021957919114005547,-0.03241643483169066,0.020141419131098057,0.016540942980238577,0.09448069633918649,0.11395454539380856,-0.11576971419203604
AGRN,0.07540727845230381,-0.016886788212270545,0.01491986529162805,-0.03278561208073171,-0.1907588126552918,0.05253354328628321,-0.009201565913615492,0.09073427979634192,0.022992210445570184,0.02334187754222349,0.025175422883260825,-0.016684802975370224,-0.046056781029835486,0.029102516452715742,0.12168709445783332,0.16128909147468848,0.03712604304863011,-0.029175249425746574
COL4A6,0.00639434065910302,-0.03235807766492526,-0.024951941608582592,,-0.039482509345804606,-0.006795828442682634,,,-0.019503993225216894,0.030404654404868267,0.03648727279490685,-0.009247986020513986,0.02972164167961078,0.07210661160895043,-0.03826160756430819,0.11214730202279773,0.02590248207321245,
FST,0.017965606604929723,-0.023572827717244935,0.057511207028289005,-0.004463459196016671,-0.04583380829544765,0.058113828461465934,0.08249966708607,-0.0021553715356268403,,0.05159122553708964,0.013597378283326151,0.0756236270597881,-0.02403329583503739,0.0026470281097268804,0.0004990423772441756,0.24079121971949471,0.052562102727695896,
MEGF10,-0.055330134736176366,0.01729011259247928,0.02055232478474494,-0.017682972299596176,-0.004129549421460446,0.003714617988103456,-0.09260533296165532,0.02158230088729278,0.015877342661224553,0.05014425743007284,-0.016530160081666988,-0.07498450246586556,-0.06310742231084134,0.018891129283271996,-0.10710709379543332,-0.11959965823358026,-0.12144047229269882,0.040209573120103044
C1QB,0.07825146184294507,-0.038003563542621355,0.01592653204671509,-0.0040308665636201975,-0.18861896728899236,0.024890403900764822,-0.051911131189888875,0.1293473724335495,-0.09385618540886215,0.03492851890356124,0.031200296805508145,-0.10556410869633431,-0.11564700083551782,-0.015571835246574798,0.23808067363453753,0.25707241417911464,0.074388189545085,-0.0757445536817873
HLA-B,0.12038188892168517,0.03885201305711356,-0.08630548004205893,-0.01108591755682871,-0.16185934760734805,-0.011073037224992399,-0.04094481746565768,0.1512915226391754,-0.04141416244520015,0.10516967366044472,0.06895619689477248,0.22208377748186783,0.3045641035951637,-0.019880565172111505,0.2667033293940031,0.3938096741000718,0.036476785892247315,-0.08562067554040402
PDGFA,-0.00032995884724478257,-0.062825448696634,-0.008306959670250245,0.015318197957184124,0.031164043313973218,0.013907323966290712,-0.04631658327481699,0.06006302239725655,-0.0065249114000490585,-0.031548902925528616,-0.007893954431495211,0.1931481050648465,0.10435978306200126,0.01471863387223172,0.17107859008581244,0.14348285908142142,-0.0675116124733503,-0.050854227171287195
LAMA3,0.10849823774147173,-0.016682263844439063,-0.009928607239924178,0.010836826504615732,0.012898883554495437,-0.02683056002834308,0.12654263554363232,0.030052367159820112,-0.030816431786418498,,-0.015204517965249397,,-0.040106095785584855,-0.02545101101279974,-0.0461909577103299,-0.08647232840851095,-0.06900356650052221,
DKK1,0.07559897983284115,,0.012791959449837072,-0.013998317605786547,0.07509475721756566,0.02585764970302622,0.09346233506940838,,,0.017160748317758122,-0.018716636391476162,0.14088351440705132,0.2099545832237054,-0.008818913172832423,0.0904514707458349,0.3601386929519206,0.18748073615832683,-0.009451940036380157
INHBA,0.12622698849351308,-0.011557258625543793,0.07659555252098293,0.0773227916511674,0.13986442734633708,0.006155021183498134,0.004391330774953018,-0.02703130696691527,0.008593587446587425,0.0009331393829542407,-0.00767343108245039,0.17392604781807905,0.24151868129687293,0.019269977085439063,0.08907765470081043,0.2486671747766363,-0.0006777917863081496,0.00602024760557422
LEP,,,,,,,,,,,,,,,,0.06924293818718169,,
IL7,0.007473410594584595,-0.02244130877147977,-0.02992961734246647,,0.05462223046672427,-0.02533342751955687,-0.019270812441044442,0.05948321116135703,-0.008670652247757682,0.04142103852986606,0.0013732713206398108,0.01501967338846773,-0.0038397351686539414,0.04430417420261975,0.029092648744911125,0.015635966914481162,0.10430076851230408,
FABP5,-0.005827703419085129,0.05610508394057489,-0.005760999381256856,-0.06553436663947096,-0.0664648062754325,0.034774167082224895,-0.0023704536904763365,0.007554370632447056,-0.09737283782958543,-0.04780053855218618,0.11250592128705529,-0.023580098864554755,-0.034291397302435134,0.05780862008343668,0.05799699805708401,-0.0017297263637218536,0.08144996878353448,-0.03999050932352975
CCL4,0.1106276247763957,0.042016175470477306,-0.012500336022187766,0.00895341750914151,-0.05225111332472933,0.03227243450477334,0.011507211792695031,0.1551009873877376,-0.03142200933196368,0.07817437274296136,0.009658556602712013,0.04351306648147479,0.10983184618281007,0.009948905884348939,-0.02099632892985634,0.07671867436442277,0.1438395184746522,-0.1330276955217466
FBN1,0.13642707367004053,0.009358522301765959,0.06372003471840366,-0.03741834871053661,-0.060614827774385184,0.045401133707900304,0.02932101338262222,-0.12629696097000198,0.004918295195112952,0.0021909444403275815,0.06270568786851535,0.08084802105580871,0.14924903050780233,-0.027759361201690657,0.17981487900084503,0.3326545741515716,0.09161938334801684,-0.017004067761876348
TCTN1,0.06410388095161479,-0.000733190931504609,-0.011118661368429865,0.013337614655372462,-0.12727273926318988,0.017968060887898145,-0.049958179107404244,0.0039303302624346306,-0.00574431384574872,0.02820066093571733,0.1445952627697656,0.038731325738441146,0.05821131152446071,-0.025401508113621664,0.09801292838099417,-0.02481128175974718,0.007580975311301399,-0.0159536016450567
NCR3LG1,,,,,,,,,,,,-0.0038516100095106454,-0.032765020602165434,-0.001823930676860313,0.03740932053677063,,-0.030386990257709526,
BMP7,-0.13152397135794014,-0.049107719924705584,-0.032120710271743846,-0.027570521537288173,-0.11031677148050442,-0.00673569937557291,-0.00019231116817794666,0.002870565460533308,-0.05823120260994212,-0.007585996453182349,0.046720883426174885,0.06579032609541827,0.1419869763442527,0.06074958213410498,-0.06341819102857554,-0.26692965635119775,-0.0027645090874819744,-0.04575207864494826
NLGN2,-0.06395289998632729,-0.07116191662409356,-0.02398854523788208,0.003054499332980603,0.04724518462910728,-0.0421924196772829,0.046800268630693906,-0.012263210136099356,0.05147147279761955,0.04931585015939457,0.004440943714779977,0.03874800782595816,-0.07665774021099564,-0.03371721259940624,-0.03212745242829922,0.053430237730991835,-0.04685749843205234,0.02741153395275135
CCL25,-0.026239712283574086,,,,-0.03373841528583501,,,,-0.00855261598005357,-0.0454869638579639,,0.03405923297695528,-0.03835120377110929,,0.0022532690491777366,0.02101021283938203,-0.03487167495792815,
NPNT,-0.050464544752022375,0.020865038859599786,-0.02614614172610601,0.025573937641809298,-0.15275084690582985,0.04273730160721078,0.017037163052178547,-0.026770956047551062,-0.021671256712578857,0.028340123476887347,0.13425785569782808,-0.14004169754881177,-0.030985722173374194,0.06777627489653068,-0.14916481618627953,-0.2299463716398287,-0.021707131523087772,0.008240220736712954
KITLG,8.979768838762672e-05,-0.025522913207457303,0.03586997431349752,-0.04238148390977417,-0.023164341455120176,-0.045551303579607245,0.05168181573124747,-0.009050210180917185,0.020811515588658867,0.07552696975997099,0.08901337501332787,0.027653976845425275,-0.02755636633717723,-0.019524937739484712,-0.012905148246272893,0.06551707932589908,0.02558145280019872,0.05698697078427194
MADCAM1,-0.04770981076813917,-0.021559686776995598,0.0024803072307932814,0.052881565086536034,0.017235226388746493,0.03182216287241699,0.07523242695631796,,-0.011933822630453395,-0.035425125413810724,0.02780655650169472,-0.00556811385480683,-0.012538673938310553,-0.004836402538002783,-0.024530376248653268,-0.0066414902811492045,-0.014931228904861007,
F12,-0.0640621106554792,-0.027139708647429858,0.015620507125574327,0.02395491590445015,0.10316875744293427,0.013627412607925351,0.03222731864286459,0.15107044539223446,0.014636865544414077,-0.03779855152254983,0.19266850573311356,0.027591354407416127,0.05955042786704701,0.0007355609807604515,0.05418581519898907,0.08599645908131408,0.056585666752201,0.032380296232008894
S100B,-0.19182951504175594,0.02862116338098699,0.023229489965019213,-0.06433158932688533,-0.17451848405148757,0.018181750581873286,-0.21397696078637327,0.07846857664105407,0.07471329494043767,0.005038174118608601,0.14498724034164617,-0.03501995261764031,-0.09960205437331944,0.02183876417927801,-0.07247858511533994,-0.2092883251872037,-0.10562894024132717,-0.1246081405109028
IL27,0.01883558793846751,,-0.01688185364696685,,,0.026189798341276906,,,,0.011561602536095663,,,-0.0075508330558815085,,0.019441562280820956,0.10788156669722922,0.044767881795473925,
CD99,0.17057538843795328,0.03529295130525212,-0.09731892090911212,-0.07941868210711645,-0.20013513650200107,0.03441911465109488,-0.06794167007014394,-0.020501599378666746,-0.10909306545526325,0.056761301730698765,0.07528025618043188,-0.049640308273361564,0.03467713305375517,0.02896977854526923,0.00029563329699368367,0.11813335825254606,0.06480813051744229,-0.1625914191274287
PDGFB,0.1019092712980087,-0.005440696644093021,-0.0311330340159569,-0.014470537395103575,0.001706240162198071,0.014051142919600114,0.01884915098798371,0.05900979506715044,0.10096909039607305,0.026248618547514965,0.06709275512140561,0.12626090674946924,0.08811532674166399,0.012134108671106073,0.04593387251160356,0.18196065077276133,-0.02512414704182744,0.08176448877944373
CLEC2D,0.028419836007047707,-0.027341877590019426,-0.011475695828439984,-0.065901617876315,-0.11411801491466866,0.03807802739100242,0.0124590277563937,-0.004103587929503741,0.014710137917405806,0.0307468549702374,-0.00042954284711548,0.05058588986666545,0.014837553211549694,0.07561085834851193,0.04656002899252824,0.2333232385070856,0.040590062855073376,0.0005453504499866171
F8,-0.05852174136199586,-0.033920583649750854,-0.0060532226656358655,-0.0005116744833225247,0.032534581758955086,-0.008718530011222851,0.006193052003141919,-0.02144356012476498,-0.0007556317017250784,0.16965227982677678,0.12298185005265462,0.017799731763809754,-0.0403655937374055,0.007201538148349383,-0.009574786912194828,0.049218305097091034,-0.02710694383348134,0.06919850364176601
C3,0.12582183355497975,-0.00014379113476497028,-0.0039374171976409005,-0.02479592110817891,-0.19531396119735228,-0.026581251455673548,-0.03252542979837942,0.16292071925168233,0.00453675695387287,0.07819927273690372,0.062156994768195716,-0.056602252486272264,-0.028578020496082466,-0.059585237968225416,0.002796926235904203,0.2598382941380993,-0.07546049817730917,-0.1526550214914389
