,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PON2,-0.0047426332386782755,0.10509324752277888,-0.003399230111537052,0.1274981472650581,-0.06042822877378589,-0.08150350114356608,-0.4357355304802584,-0.06514034120578703,-0.028374570446781627,-0.14279708145358602,-0.2122386882546737,-0.021521151599382293,0.09751926150795749,0.05053903818542789,-0.02888126825002583,0.005028477387983394,0.047419109115253856
ICAM5,0.5070774477394647,0.04689518542073581,0.0879096436093354,0.046717678337177784,0.22340936073802609,0.1405424551227513,0.2749217494359664,0.07534698029301536,0.0367576257237147,0.20147681391192693,0.1259966623374797,,-0.0020560625346382564,-0.0006408020186215422,0.025403477792729674,0.08490445587568375,0.2289390833606287
HPX,0.05446539468931011,0.023307374999967396,,0.055074347126097295,-0.024678256873158888,-0.0033730525380809406,-0.06352894193068548,-0.02458110920280669,-0.006900681384119539,,-0.06727518863856716,-0.029349818556456807,-0.04023659881661175,,0.05993941577822824,0.002260782427473333,
SFRP2,0.15151201381129187,-0.02205581411978896,,-0.03073514490434161,,-0.06480608880265744,0.0011950636058101797,-0.04098426961438174,0.034635299210224034,-0.19376514758820246,0.007824306450847418,0.11538721034684012,-0.01725247555791991,0.01687416995543036,0.07066917038789412,0.026860275928747547,0.009250378105955179
CFC1,,,,,,0.01580554680400389,,0.005210188158872312,,0.1701691234602406,,,,,,0.10739039254759612,
CD70,,-0.033941790227768956,,-0.04637117967392545,,,,-0.05693594772624333,,,,,-0.016243535558975692,,-0.0008557508403142167,-0.12184403940007575,
HP,0.09071309396854857,0.034818990412044865,,-0.011003071282496713,0.00904084520476571,,-0.15907945557255734,-0.07282490666096206,0.06952472701198197,-0.16676540704901183,-0.05252582375496699,-0.028036364706446743,-0.043878572751289216,,0.026484404641509366,0.12374933193525431,
CXCL2,0.04367425982129659,0.02719951388365337,-0.037185027461355914,0.0263596734256397,-0.1003989646876362,-0.02972368566379886,-0.03681071976444245,-0.08501087084615216,0.06823591634611784,-0.04424253323489912,-0.05662240111917513,0.030358421720104195,0.021149764487924234,0.0066612269180204705,0.016947554974793565,-0.10823526454762912,0.02429965307753069
NPPB,,-0.004150322597503324,,-0.05951112473496777,,,,0.01568767157989669,,,0.0027465858376252788,,-0.021725710112799487,,-0.026991833365133444,,
CCK,0.4695999814335356,0.20568239182353204,-0.014766119729864044,0.14865720488445952,0.32135849779150205,0.2889913450178333,0.4582089155694578,0.2810254972327495,0.09162718056168406,0.5222910269474588,0.40680753534459974,-0.0502789800852259,0.11415987784576065,0.03745246128014462,0.061407304848189785,0.29339810434990365,0.2572655793606172
SEMA6A,-0.1870328623633369,0.07429747167363503,0.002685443532358385,0.012636766267384577,0.09611091618293673,-0.1735262220555047,-0.3596706472504222,0.030977476868199905,0.02204184886498804,-0.17075220363872506,-0.2523639626307321,0.03498415096403417,0.015667831820098302,-0.015692638922158563,-0.05852008195135089,0.05085241354169899,-0.21548524304842454
IRAK4,-0.10793006634139221,0.02526094282574836,0.03151099756434611,-0.045505216800909735,-0.015211212583959702,-0.11327289783182774,-0.19133887015144838,-0.05465121927986196,-0.011053338989698933,-0.06564899753070429,-0.1050654084689712,0.0016495377555772403,-0.04015047288228499,0.0513887512040023,0.05152331690456988,-0.03436705639822514,0.10017876507476413
GSTP1,0.04190872837132938,0.026712732151538604,-0.011204765006741405,-0.014037874568433886,-0.10989678955641279,-0.24202046614998626,-0.43158962301968595,-0.08663849175938013,-0.07021156848979111,-0.4000491186091064,-0.22710192255969372,0.037811284292321,-0.015591945181676056,0.019557406779835217,-0.015148084802336495,-0.1702318132316947,-0.12415834879344713
VCAM1,-0.09670881643935411,0.01704757971544079,-0.01926318405516642,0.010353577586535299,-0.1463184458575363,-0.14968190887687727,-0.3572206712507983,0.08727585903392833,-0.01864923844291283,-0.17992657135569812,-0.0954840119357739,-0.0812665430116211,-0.0430290833866916,-0.06870853442250563,0.09557649855836792,-0.009067410189254435,0.05196026191194403
NXPH3,-0.17667088156055757,0.04650152390361842,-0.025710657116974414,-0.023288586294447182,0.008756100735610683,-0.07968065530444994,-0.11717317418458904,0.0280169838515839,-0.007102158698645189,0.18485075049422098,0.0030771502595880575,-0.032972777987390525,-0.052399798518251085,-0.009192883222140008,0.052751337776238215,0.030520966398342453,0.03894312174810291
MTMR4,0.03030489756812374,0.01743669954792506,0.014878077296890464,-0.02668108819704236,-0.02832741912492616,-0.05043259532533526,-0.018201109392553937,0.020616417369497028,-0.04593699420881376,0.2276874358444777,0.01659627055824074,-0.034049901328310844,-0.041261157094147474,-0.0718612944062936,-0.016056116582242652,0.09323414322357093,0.10643517745767439
LAMC2,-0.04137547570955242,-0.04209977515634995,,-0.008247434256401709,,0.060205681829339316,,0.07435318519860995,,,,0.16834360621232575,0.09273905879638686,,-0.009113478651641102,0.028484139870231386,
IL10,0.003714775852174723,-0.022783282001787145,-0.028915274327832453,-0.057749304713101995,-0.05822720185501595,,0.007899702093769778,-0.08306343578047408,,-0.15971742556005541,-0.03295451947291019,-0.020415611269228234,-0.03513568208511711,,0.07648576652794446,-0.12401884453983121,
SEMA4D,0.18301361936158397,0.0017225712488154919,0.0659923101758746,0.02486567420491238,0.03380091221037638,-0.01129958104989096,0.016858310592169832,0.02556881614424056,-0.015172380656544561,-0.2589884112734717,0.03286820629434675,-0.0010964920978843707,0.017839587173637438,0.003697533102085906,0.02559253227011249,0.13866838673061807,-0.19511454715881688
TRH,-0.02594934523531215,-0.12495488313785495,,0.04347788133358919,0.12536271939615617,-0.11305178232608983,-0.07058629114677434,-0.07393275660776383,,0.061355433449401774,-0.10656087235274539,-0.02451997464457767,-0.08000019880316464,-0.039055500169072825,-0.030232663481082816,0.06302123124755456,
SEMA6D,0.042139382090171956,0.05397670536774063,-0.013313074620935304,0.061329163368291036,0.12113585977514833,-0.17245225064761796,-0.16932013955112196,-0.005534983953587656,0.021896748302271132,0.060873992733533853,-0.20747821541934378,0.04394270799309336,-0.07875029203583499,-0.024714177801444297,-0.07600019194137911,0.014184282179421422,0.025877624372584077
CEL,,,,,0.05881309431719947,,,,,,,0.026289518217780274,-0.0357172241835119,,0.08335267516576783,0.015784954235928777,
PDCD1LG2,0.005657663264482566,-0.014683725855762183,-0.019576319710445367,0.07911089758710532,-0.0052047075025789145,-0.03820878351589437,-0.08697336454570263,-0.03911059826542016,-0.06521354797464754,-0.11117851840246709,-0.056372619885051774,0.010735273042754505,-0.05066852827018761,,0.08388913510127922,0.019190167185546204,
SPINT1,-0.010030375777482475,0.017709497081824836,-0.01512137068502815,0.050041748577236554,0.07255205624362948,-0.044282204347956405,-0.0940378175911012,0.03903586732773988,-0.003851320075119601,-0.0996498691972112,-0.04072541268567232,-0.003114390664652632,-0.008960273691678147,,0.019814836115400913,-0.07197790426748173,
CTHRC1,0.08122081544947896,0.003199413007705319,-0.009339595625128184,0.05272315305066145,0.05377013163882553,-0.2257589809203889,-0.1716835591134024,0.01567211958941006,-0.04290016587767482,-0.03292369815824411,-0.12368521829974757,0.05317420982343092,-0.07355877438604207,,0.1361581940595121,0.06383311148716071,0.05058686246043633
PODXL,0.0661530804009331,-0.005399730921802532,-0.012054532109127807,-0.08931127875009907,-0.14617247908514583,-0.11146321539483686,-0.3141225668533453,-0.04877736870601135,0.02542437821224881,0.09515621891676342,-0.06610284937712478,-0.028978338061129028,-0.05680221730138138,0.06865792155478015,0.09139001178500299,-0.020311905194898967,0.13775906286670556
JAM3,-0.10774982267392606,-0.0029128182723537964,0.020813156512531752,0.041686571696602524,0.02437089842405062,-0.14162389305814138,-0.3921054595291172,-0.06677552438785903,-0.009900722506312519,-0.39429662374511276,-0.21028833899895186,-0.01913107220378783,-0.017928737135498588,0.031038678316490962,-0.005040266382143584,0.013848362002760474,-0.1775314982886718
TGFB2,0.012579588557938648,-0.022921762423525085,0.009478566726599167,0.008792127970055384,0.13202816511017973,0.06370028121889883,-0.34523241755563994,0.018322149080482006,-0.056030927896176266,-0.036337527350485864,-0.11671828844482997,-0.004712506803511407,0.0026048957958630633,-0.041194874885533375,-0.07824939241356194,-0.03909455487461361,0.04488744211717108
COL18A1,0.024569370848174846,-0.0334597143455744,0.009396415014597476,-0.056108451323131,0.02180113823444155,-0.16686667874569464,-0.22022217608103076,-0.14502402392847477,-0.004019477818970625,-0.26509639016053776,-0.08647221632038748,-0.03258535341552985,-0.04499714967943895,0.03248976696196351,0.16664217940256054,0.03547389654387605,0.08940882554144684
NODAL,,-0.0334688162812418,-0.0030270717744714038,0.047433238322722754,-0.02425047203944403,0.014944563939459709,-0.1424990445817423,,,,-0.05061207786394692,0.08545953674999614,-0.016135336029496145,,0.030329087199551776,0.02959401628538174,
INHBB,-0.1481032877888901,0.022960619598511714,-0.018676216742766517,0.019257680739972794,0.0604656856824353,0.05228211480287386,-0.12286263112939141,0.012721556963877893,-0.021543594785913212,0.03242557256873309,-0.13782764632282812,-0.01361229204605273,0.007716727293168559,0.008947798930379034,-0.021151265175621995,0.01986916188172241,-0.02485108393830924
LCN1,,0.030175074418743796,,,,,-0.029508287204842873,,,,,,,,0.023259789049406118,-0.012200440499753539,
ARF4,-0.14723669776383283,0.03857421487392404,-0.00018856142884288746,-0.005228426707198296,-0.04564720799810587,-0.09193973393775859,-0.11870591428149074,-0.04108542215807395,-0.01999920032397401,-0.09631337670177678,-0.2361494171590611,-0.040845559459313195,0.04998120026702324,0.10344305158084655,0.08795403465731691,-0.06859454401159855,0.02205651345539025
CXCL14,0.32034512317584535,-0.062351361173606554,0.01947083192705524,-0.02938716381201405,0.27265320012579913,0.2024067172930553,0.16505824382681814,-0.08037813075455541,0.034792826217120355,0.10948962250779887,0.2572596806141355,-0.04345751869567528,0.09037289157315437,-0.002906683827286591,-0.0665339775948482,0.06009367854498741,0.20837363806636655
LIF,-0.16784163298385538,-0.04173425631986611,-0.024605438203958923,-0.07117738849401434,-0.09456017414103188,-0.07495546687716272,-0.15878093112721714,-0.15356815826894452,0.004380270559935134,-0.09953089313834829,-0.060969797127597154,-0.03741482088564206,-0.0633941796855496,-0.05060287139497251,-0.023149455699751378,-0.19046288951013438,
IL17B,-0.0024381187672959295,,,,,,-0.08187845002862,,,,,,-0.020073857348775277,,0.08925108269527358,0.0671108206573033,
MMP1,,-0.0026973993185119773,,,-0.031732695935040425,,,,,,,,-0.014536103056751608,,0.11176150508773643,-0.07906629981081888,
MATN1,0.04005556513784011,0.07718883270214297,,,,0.024433654179766538,0.058600099822692674,0.020107194930253425,,,-0.029975234258422873,-0.02140935341730908,-0.020688265027936303,,0.05698057162543916,-0.0011696944700771146,
ADAM28,-0.04641314382141983,0.03966764816413414,0.010572645971349777,0.01479455970622749,0.0052526219595689545,-0.06114505006967876,-0.19240582546535623,0.03702040367457513,0.01931616979885208,-0.18006116210104472,-0.04872775121364991,0.01641357441290051,0.02265425664973299,-0.09521667657568991,0.11149383558058387,0.0011408578205089064,-0.016075752583899747
TCN2,-0.09860535945038035,-0.004203877021634042,-0.015274749980947553,-0.019162219410968375,0.12002680438432262,-0.021443658290738847,-0.22361677349185247,-0.009182185025590841,-0.041211679025447194,-0.1568150583439921,0.005931729435764411,-0.010501646392695574,-0.033940221426230176,0.04940604437858332,0.09811053039055664,-0.037628627924593226,0.024373210547545876
THPO,,0.0012715572382101907,,-0.03727710435026891,,0.07010276111139507,0.0032265700960368193,-0.05850862006808004,0.0014528967133970807,0.046864219884108146,0.006145364989671539,,-0.01794611167634861,,0.043734440062947584,0.04309940483802963,
CUBN,-0.176960726374904,0.009822046293957753,-0.03210015029100821,0.012852914697485637,0.06984395976267276,0.01335999914641769,-0.10064287962035713,-0.025779511285668466,-0.024240072395769845,-0.06269931939714468,-0.01147444964565476,-0.050070560759314396,-0.003568281976158268,-0.04872936696658074,-0.0018097071335001012,-0.017979413386662264,
TIMP3,-0.20471078185964356,0.009182310098530305,-0.0429307672693187,0.04055044106049695,0.2063460263504611,-0.09491612899875235,-0.23816021528771475,0.02885535802248177,-0.01838065858553015,0.12017798048306177,0.030001154927078767,-0.04194256143328301,0.0361202699469801,-0.08994067511009311,0.12753061523578363,0.047725538875076814,0.009334100195402446
PIGF,-0.031437209614889584,0.04934386679496671,0.008153077900047215,0.05960143300625641,-0.05898938327175884,-0.06853374634856935,-0.22017662435546312,0.058066689136329785,-0.007989441314206265,0.018654491351128438,-0.11072168482780874,-0.01576200552381793,-0.07768576841187534,-0.0777253513400621,-0.01942405798240732,0.08545783265530946,-0.041259836650195544
CRH,,-0.02506014874011854,-0.024402338921671048,0.009677337640554944,0.20385516054637803,0.04275795228772866,0.16991965805450154,0.02604301287553666,0.024316715255924017,0.17978901809525707,0.11055466659536595,-0.007164082350463533,-0.004898807924652896,-0.0021667232237767755,7.43540488779658e-05,0.04146058290908901,0.03627962101696878
BDNF,0.2781083313633645,0.08883233520258677,-0.021829328948569773,0.07769217547049849,0.03075702447014732,0.1641496701550009,0.420723446371852,-0.10130398949625292,0.0008986489419371084,0.09957446732511598,0.05495201243520369,-0.009313298177176474,-0.034848891124620696,0.008904678440755069,-0.0378723961560384,-0.04985646303617081,0.27700603372284394
CCL5,-0.08891440981282216,0.10316713543996149,0.08389928893754321,-0.018573008667027744,0.023603754160630545,0.002142168821535654,-0.09605221915848602,-0.0530747307021349,-0.05195583575322299,-0.15583844482741716,0.02223130750399684,0.03153559670583699,0.0067748929080558564,0.03706393449508155,0.14423653189747127,-0.015489321855402536,
GAD1,0.42704672272720295,0.09828115018221013,0.03543564806121597,0.17856180508345307,0.2910663565643152,0.2588584811464167,0.46023417929869376,0.1970600713209997,0.07317340423719493,0.4813998422829626,0.4140430167017195,0.03253036015886492,0.06423491112943153,0.07403491358402775,-0.00044288413088071024,0.2908016407013531,0.3388143952074437
COL14A1,-0.10068122817751791,-0.030741252016675664,-0.01902234128425641,0.052633995595660905,-0.018905200208360423,-0.024104299140234018,-0.08318255291182788,0.0006847065945353153,-0.030353466433459108,-0.15494217540113167,-0.10041655365772395,0.04902505161075097,-0.010141928106076488,,0.16011514656890014,-0.02536373502861612,
HLA-A,-0.2807239786148403,-0.07837703222850297,0.0014011423492645736,-0.09678296872700685,-0.2571365645754757,-0.2211922610076183,-0.4158407141092664,-0.1425535120060826,-0.03322080060039922,-0.4881565373293564,-0.34594694388623115,-0.013945686668824219,-0.016216483218650872,-0.1156314478189148,0.0937067958890426,-0.04102622180497785,-0.0265754265128216
CD5L,,0.028302683194660793,0.08082016720271348,,,,,,,-0.07817784294232225,,,,,,,
FGF18,,-0.05287448447708137,,-0.024183959606807758,0.02558544668154075,0.0564096232584094,,0.00334759213115067,,,,,-0.02511942043917733,,-0.030232665906625687,0.04141832084540923,
ADM,-0.3597199794667524,-0.06997284578583428,0.00494318705435601,-0.04222368275490892,-0.15462371941259045,-0.02968711601972688,-0.1533802699593666,-0.16947236675271368,-0.009650235230136587,-0.13992520942719508,-0.2934538273874289,-0.07253894251793275,0.026041047533854472,0.000638315204760138,0.004871953663381711,-0.21277740137320345,0.13013744260974677
CCL15,,0.05953384893443044,,,,,,,0.0037099238504676117,,,,,,0.08148196334455082,,
GNAI2,-0.05428412765750213,0.041183162204737216,0.007578004448477771,-0.03211563824291835,-0.08980133763420478,-0.23946610309014824,-0.41840391520173376,-0.046157979955786986,-0.02793647909282358,-0.42313696391355377,-0.21997351436282642,0.07921906133551296,-0.057126673164419814,-0.05571438359446479,0.06453440111370974,-0.037226056764990835,-0.16868493293100437
