,UKF243,UKF251,UKF266,UKF269,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1
SLPI,-0.0765467899624505,0.01275241066441479,0.021488020151151727,-0.0547789442907935,-0.02528702609037006,0.0112761915988863,-0.04213666401413426,0.08611008443323212
AFDN,0.01668084021129482,-0.01883322672031232,0.01574116680453674,-0.09660432680891112,0.02398249494569054,0.06696103683460486,0.048362143558575536,-0.032129759371742936
KISS1,,0.027327293715013495,,,,0.07377657849160521,,0.04402803360773995
ULBP2,0.03340900092928129,-0.029629334238621036,-0.022759136034955288,-0.04007455279354557,0.015338489396007526,0.03401370059781133,0.0074541140766135995,-0.001339900846848791
ICAM4,,0.0007915298933361684,,,,-0.015357776709515632,,
TDGF1,,,0.007110594579660301,,0.0075807225230081765,,,
ANGPTL1,-0.03548576632300935,0.07981709644256066,0.017970577888164415,-0.04725003431452218,-0.023301286920740256,0.06760854915296868,0.011527632085926665,0.07754567865754203
LTBP1,-0.05601392761184849,0.018138362920202163,0.009849837581602378,-0.04879294524387803,-0.05255464139162891,0.056495317289654456,-0.014338644849343668,0.02038155363422742
CD160,,-0.013859856557362242,,,,,,
NTN4,0.08832724122349607,-0.027308637554323112,0.06986126338203826,-0.004078875483402155,-0.009147539605370283,-0.01106024783229204,-0.01741346565142447,-0.00962181422605633
APP,0.07527857240958617,0.02371530514615963,0.014448503031551329,0.1009787992730266,-0.005392553113961979,-0.003556568874677631,-0.008614042064648176,0.029371132472860596
RIMS2,0.01687153113111009,0.013895978556882405,0.07899291583705217,0.008735516341938561,0.024193714727011203,-0.051979472558814174,0.052905211342907064,-0.03393244721053639
WNT7A,-0.010697974448334294,-0.015969235511853537,0.023643808028589546,-0.04214680660834609,-0.011987223877304297,-0.014208361238712582,-0.026546537749778613,-0.042280605954329746
GAST,,,,,,-0.01750566477950797,0.07435736565551057,
GPI,-0.047792513602805994,0.00928421155054641,0.02832377883751502,0.09080892249353646,0.014902279503010124,-0.09402092947729057,-0.07577019876485054,0.0006801302787061535
IL1B,0.013436784878726996,0.009207770439896889,-0.0197644405511712,-0.055241698393267626,0.02426210115272734,0.0686872504424683,0.04794324273303692,-0.05428490431143177
SFTPA2,,,,,,-0.015127238970055338,,-0.018463841492158888
HAS2,-0.00555392474053886,0.06634267384644475,-0.03177514511356887,-0.05058044803193955,-0.01758416729710115,0.026972015848735414,0.04456652967124752,0.002425491348954834
IL11,,,-0.01703350267486258,0.1196405075157165,,0.1207415645458281,-0.022913036712312297,-0.01042154452982058
SEMA4B,0.03203447009162955,-0.03387633134287281,-0.02192480975991361,-0.07425587153501055,-0.00962998118777907,0.016481635766472602,-0.03198183034591411,0.056708328061897684
FGF12,0.015959082195563464,0.03094067624282823,-0.0687231598011426,0.06267671281186804,-0.013828017761208941,0.009737895016754646,-0.05921412810914106,-0.0475794088271553
CP,-0.04672742940672589,0.03739783768574893,-0.05363414235637623,-0.07071006623318409,0.010144936878786572,-0.017987391588958283,-0.0022853716301737717,0.08879105096626898
NLGN3,-0.020510976600323343,0.005116505301562443,0.02027841581162858,-0.09930453326115143,0.03362382878117016,0.028108100144918623,-0.07224476902258148,0.0369472128891146
GZMB,,-0.012203964122937332,-0.031332273953325086,,-0.0004828166933242163,-0.021700997041859675,,-0.039101170045325394
PROC,0.046913009370223274,0.06866549262631427,0.04647147799346218,0.007089751437317772,-0.013613197935924536,0.0706766062440015,0.06182210083851549,0.011642474717965
TNFSF11,,,,,,-0.018491934948476008,,
AGT,-0.025334518002685946,-8.57958077288708e-05,-0.049592117585211266,-0.11549701606629659,0.0015159909196711633,0.04386001931499947,0.06621416948395743,0.015723163496212094
PTHLH,0.13428591701893278,0.0317725397929073,0.040228966623210356,-0.048979187018520186,-0.021123569456388734,0.0388829092106164,-0.018588066144922748,-0.04850237083461882
COL1A1,0.018412867681873404,-0.0233947818776364,0.022426739933256237,-0.058415917060160825,0.02320373486890204,0.026644774898569135,0.0018155503006929532,0.007681775356144584
LAMB2,-0.020776696494718038,-0.021173815399765122,-0.0778340313780225,-0.09582487646393209,0.0025082063797733176,0.01977149578755075,-0.08292558440228735,-0.025411631487524938
DSC2,-0.03450547093989855,0.021152690042564908,-0.040327149049174636,-0.03426975197956701,0.02144425084912777,-0.002636517373312384,0.009644906761504127,-0.008262847455234411
WNT5B,0.036438557932097486,-0.02545929538881638,-0.016772901438783704,0.013553519837553681,-0.030668121290030447,0.041050773613232706,-0.018162171757286617,-0.01786758685627642
LEFTY1,,-0.014471885138695632,0.05252415438205428,-0.02224812690233701,-0.02438745846367321,-0.009390055585437714,-0.030700475524892242,0.06207007352986619
FGL1,,,0.04089512298578117,-0.01690659935341231,,0.11078173222117896,0.040685299957445346,0.047183460452476636
CXCL5,0.11519874137155069,2.343911890177439e-05,-0.013336431971531247,-0.013223022941590846,0.01754288381093256,0.01474976354518065,-0.01631926921789217,0.03287035727292626
S100A1,0.02737101677487739,-0.04201641577012546,0.025876913831095857,0.06920384217039871,0.006801463001774045,0.058887960654742354,0.06052438286623195,0.08546078869218365
NPTX1,0.09683548406524643,-0.016543887559878387,0.03655425433536268,0.13391722131996797,0.020823587160700655,-0.004868163464916969,-0.018092158015206514,-0.027771058257104624
TGS1,0.006484340082257128,-0.014810377298694328,-0.05604055652180575,-0.04191709232645819,-0.008144854524886294,0.029565953371831585,-0.08530103505728742,0.01664272903817364
SST,0.03249201476934866,-0.015433399181427115,0.049781391284865195,0.12791164180402556,-0.007502997407263921,0.0062129596151078844,-0.03826115734578235,0.04353572134067319
IL34,0.09529507054641642,0.016942708037249905,0.0025356101865480923,0.09715217401960458,0.009447442380176148,-0.03209229606997466,-0.045854798124735495,0.12447570782844032
DHH,,,,,,-0.000167415303017326,-0.015985390177496398,0.06495323279578553
TF,0.06665877094775013,0.01822751382830066,-0.07912991181315542,-0.011769371106364904,0.01787544331127489,0.0011530621436399084,0.009034052002803853,0.04607292202467823
IL33,-0.013961802419388603,-0.027389729979859046,-0.04433330384928347,-0.03309935774248494,0.02512000313726984,-0.0010997107919827208,-0.028239384572924527,0.05724171285543103
RBP4,-0.030609003039732276,0.005030178314413689,0.06931226174098366,0.07146209189381199,0.031041607263553175,0.00654729693367926,-0.0027115397652027824,-0.05354978201787401
CCL19,,-0.011478192681577428,-0.017033507697487585,,0.0015970830601077567,,,
CCL20,0.014939694786828115,-0.014015224590000621,,-0.012182644267833853,,-0.07019600682184648,-0.02014784940647947,0.013082778555716426
NAMPT,-0.021275862641068555,0.007962142812794202,0.020459580793532408,-0.09348781792990923,0.016535764477405866,-0.032828542598463205,0.02983300339237391,0.0010496019957251443
